08年 1月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月19日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａタガノクリスエス, 74,安藤勝,, 69,* -3,* 12, 1,  1.1,②②①, 1, 7,Ｂエタｰナルサｰガ, 74,幸英明,, 76,   1,* 13, 1,  2.5,⑧⑦④, 1,16,Ａサクラプレジャｰ, 81,岩田康,, 75,*  8,   2, 1,  2.6, ①①, 1,15,Ｄゼンノパルテノン, 85,川原正,, 85,  12,   9, 6,  8.7,⑪⑧④
 2, 2,Ｂクレアシオン, 62,小牧太, 1.2, 62,  -4,   3, 4, 20.3,③③③, 2, 6,Ｆフロｰルデセレッソ, 65,上村洋, 0.0, 79,*  4,*  8, 2,  4.3,②②②, 2,10,Ｊスズカトップ, 65,上村洋, 0.4, 74,*  6,   1, 7, 23.0, ②②, 2,16,Ａナナヨｰヒマワリ, 87,小原義, 0.0, 86,  10,* 14, 4,  7.3,⑮⑬⑫
 3, 3,Ｃコムハニｰ, 60,池添謙, 1.4, 61,* -2,   0, 3, 17.5,①①②, 3,12,Ｅタガノレイヤｰド, 65,岩田康, 0.4, 70,*  4,   2, 3,  6.4,①①①, 3, 9,Ｎプラチナムペスカ, 62,角田晃, 0.5, 71,   1,   5, 6, 17.2, ⑨⑤, 3, 5,Ｃキングトップガン, 85,安藤勝, 0.2, 83,  10,* 11, 5,  8.1,⑪⑪⑨
 4, 7,Ｄヤマノボンディｰル, 60,岩田康, 1.5, 61,  -6,   5, 2,  9.4,⑨⑨⑤, 4, 4,Ｈセンタｰグランタス, 64,四位洋, 0.9, 66,*  3,   0, 4,  7.4,②②③, 4, 2,Ｈフジヤマロマン, 70,藤岡佑, 0.9, 66,  -6,*  9, 5, 12.2, ⑭⑮, 4,14,Ｇストラディヴァリオ, 83,武幸四, 0.4, 82,  14,   3, 2,  6.3,⑥⑤④
 5, 5,Ｈナムラソワン, 47,幸英明, 2.0, 56,  -6,  -1, 9,123.0,⑥⑥⑧, 5, 5,Ｋエリモフィナｰレ, 62,中越豊, 1.1, 67,   2,   1, 9, 34.3,⑤⑤④, 5, 5,Ｂエリモハルカ, 76,渡辺薫, 1.0, 64,  -5,*  6, 3,  6.3, ⑬⑬, 5, 7,Ｉリオサンバシチｰ, 81,浜野谷, 0.5, 82,  12,   5,13, 83.7,⑥⑨⑦
 6, 9,Ｉヒシビクトリア, 39,武幸四, 2.2, 54,  -4,  -6, 5, 39.7,③③③, 6, 1,Ｇリリアンタイム, 65,小牧太, 1.3, 68,  -1,   7, 7, 22.1,⑧⑫⑪, 6, 8,Ｄマルタｰズロビン, 72,小牧太, 1.1, 64,  -2,   2,13, 91.2, ⑪⑪, 6, 6,Ｆタガノシャンハイ, 84,橋本美, 0.6, 82,   9,* 11,12, 55.5,⑭⑮⑭
 7, 1,Ｇピンクノヒョウ, 48,田村太, 3.1, 48,  -6, -10, 8,121.5,⑥⑥⑥, 7, 8,Ｌアンテヴォルテ, 61,川田将, 1.4, 66,   3,   0, 8, 24.6,⑤⑥⑦, 7,14,Ｇオリオンスタｰズ, 70,武幸四, 1.2, 65,*  7,  -7, 2,  3.7, ②②, 7,10,Ｅサンワｰドラン, 85,川田将, 1.2, 75,* 15,  -7, 3,  6.6,②②②
 8, 4,Ｅファイナルチャンス, 57,渡辺薫, 3.2, 47,  -4, -14, 7, 59.3,③③⑥, 8, 9,Ａキャッスルトン, 76,安藤勝, 1.6, 64,   1,   1, 5,  8.6,⑩⑩⑧, 8, 1,Ｏフライングメリッサ, 59,秋山真, 1.2, 65,  -6,*  6,12, 90.6, ⑭⑬, 8, 9,Ｂピサノフィリップ, 85,池添謙, 1.2, 76,* 15,  -6, 1,  3.6,③②②
