08年 5月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烏丸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａアップカントリｰ, 71,浜中俊,, 66,*  4,   4, 1,  2.5, ②①, 1, 2, ランドベスト,,岩崎祐,,,,, 2,  4.4,②①①, 1, 8,Ａチェレブリタ, 71,藤岡佑,, 75,  -8,* 13, 1,  2.7, ⑩⑧, 1,17,Ｄエアジパング, 84,藤岡佑,, 88,  16,   8, 5,  7.9,⑨⑥⑤
 2, 8,Ｂプレストンペスカ, 65,角田晃, 0.1, 67,   2,   6, 2,  3.0, ④③, 2, 9, スリｰエリシオ,,南井大,195.1,,,, 3,  5.7,⑧⑥⑥, 2, 1,Ｇランスロットル, 63,渡辺薫, 0.1, 69,*  1,   0, 3,  6.9, ①①, 2,10,Ｇニシノコンドコソ, 80,和田竜, 0.1, 88,  12,* 17, 6, 10.5,⑯⑯⑮
 3, 1,Ｄヴォレハクユウ, 60,小林徹, 0.2, 66,  -1,*  8, 9, 26.6, ⑦⑥, 3, 7, キクノインプルｰブ,,北沢伸,195.2,,,, 5,  7.8,③②②, 3, 2,Ｂファイアレッド, 70,四位洋, 0.1, 72,  -7,*  9, 2,  3.6, ⑦⑤, 3,16,Ｈシルバｰブレイズ, 80,川田将, 0.2, 85,  16,   3, 2,  6.0,⑤④⑤
 4,12,Ｇフサイチフウジン, 60,川田将, 0.4, 66,   1,   8,10, 30.0, ⑦⑨, 4, 3, タツシャンハイ,,金折知,195.7,,,, 9, 29.5,①③③, 4, 9,Ｅウィッシュアウェイ, 66,佐藤哲, 0.2, 70,  -5,   5, 8, 24.8, ③③, 4,14,Ａホッコｰパドゥシャ, 87,渡辺薫, 0.2, 86,  16,   4, 4,  7.6,⑦⑥⑧
 5,13, アップセット,---,飯田祐, 0.6, 63,  -3,*  8,14,210.2, ⑩⑩, 5, 4, メイショウセレット,,白浜雄,195.8,,,, 8, 20.8,⑨⑤④, 5, 4,Ｆビビッドビビアン, 64,角田晃, 0.3, 73, -13,* 16, 5, 16.2, ⑯⑭, 5, 8,Ｎモチ, 77,川島信, 0.2, 83,* 17,  -2,16, 79.8,④③③
 6,11,Ｆハマノモナｰク, 60,渡辺薫, 0.7, 64,  -5,* 10, 7, 21.4, ⑬⑬, 6, 6, セイウンエポック,,出津孝,196.0,,,,10, 33.9,⑨⑩⑧, 6,12,Ｉスカイビュｰティｰ, 62,長谷川, 0.5, 67,  -7,   4,11, 53.1, ⑤⑤, 6, 3,Ｊアヴェンティｰノ, 80,浜中俊, 0.3, 85,  13,* 10, 3,  6.4,⑭⑬⑬
 7,14,Ｉポｰトスピｰド, 58,柴原央, 0.9, 61,  -3,   6, 6, 19.7, ⑩⑩, 7, 1, フィｰルドカイザｰ,,熊沢重,196.2,,,, 1,  4.0,③④④, 7, 6,Ｊユキノハボタン, 60,幸英明, 0.5, 67,  -6,   3,14,103.4, ⑤③, 7, 5,Ｂソリッドプラチナム, 85,柴原央, 0.4, 86,  15,   6, 1,  5.6,⑬⑨⑩
 8, 5,Ｈフィｰルドブルック, 59,酒井学, 0.9, 60,   2,  -1, 5, 19.3, ④③, 8,12, ディｰプエアｰ,,横山義,196.6,,,, 6, 11.5,⑪⑨⑧, 8, 5,Ｈスペシャルポケット, 62,小牧太, 0.6, 67,  -8,   5, 6, 16.3, ⑩⑧, 8,11,Ｃマイネルダイナモ, 85,四位洋, 0.6, 81,  14,   1, 8, 12.0,⑪⑨⑧
 9,16,Ｅニホンピロキリバス, 60,藤岡佑, 1.2, 58,  -2,   3, 4, 14.3, ⑩⑩, 9,10, メイショウセイラン,,今村康,196.8,,,,12, 84.3,⑤⑥⑦, 9,15,Ｎブラストオフ, 58,浜中俊, 0.7, 65,  -7,   3, 7, 19.4, ⑦⑧, 9, 7,Ｏドリｰムフライト, 77,西田雄, 0.7, 80,* 17,  -9,11, 26.7,③④③
10, 7,Ｃヤッパリツヨカッタ, 63,幸英明, 1.5, 55,*  4,  -9, 3,  7.7, ①②,10,13, タニノボルガ,,佐久間,197.3,,,, 7, 15.0,⑥⑩⑪,10,16,Ｋミティｰク, 60,上村洋, 0.8, 63,  -7,   1,13, 80.4, ⑦⑧,10, 4,Ｑニホンピロシェリｰ, 72,酒井学, 0.7, 82,  14,   1,12, 46.0,⑧⑨⑩
