08年 6月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 6月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東京優駿 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3, シセイハヤテ,---,木幡初,, 67,  -3,* 11,11, 62.7, ⑭⑫, 1, 4,Ａバウンシングライト, 73,武豊  ,, 71,   8,* -8, 1,  1.6,⑬⑪⑦, 1,15,Ｂツバサドリｰム, 78,福永祐,, 79,*  3,* 17, 2,  3.6, ③③, 1, 1,Ｅディｰプスカイ, 84,四位洋,, 89,   6,* 23, 1,  3.6,⑬⑭⑮
 2,13,Ｅメイスンファｰスト, 58,田中勝, 0.1, 68,   4,   0, 3,  8.5, ⑧⑥, 2,10,Ｂトウショウウェイヴ, 72,吉田豊, 0.1, 71,   7,* -8, 2,  4.5,⑨⑨⑨, 2,16,Ａバルバロ, 78,横山典, 0.3, 75,*  3,  13, 1,  2.3, ②②, 2, 7,Ｍスマイルジャック, 80,小牧太, 0.2, 87,* 11,   5,12, 49.2,③③③
 3, 8,Ａアポロガッバｰナ, 67,藤田伸, 0.7, 64,* 10, -12, 1,  1.9, ②②, 3,17, トモロザベスト,---,蛯名正, 0.6, 67,   0,*  0, 6, 29.1,⑯⑯⑯, 3, 9,Ｄテンジンニチオｰ, 72,勝浦正, 0.8, 74,   1,  14,10, 33.7, ⑦⑥, 3, 3,Ｂブラックシェル, 87,武豊  , 0.3, 86,   7,* 16, 6, 12.0,⑩⑫⑬
 4,16,Ｃダイワシャトル, 61,武豊  , 0.8, 64,*  9, -12, 5, 10.4, ②②, 4,12,Ｃポケッタブルゲｰム, 62,田中勝, 0.8, 64,   9, -21, 3,  7.5,⑦⑥⑥, 4,10,Ｈヘイアンレジェンド, 69,藤田伸, 1.0, 70,   2,  10, 3,  8.0, ⑤⑤, 4, 9,Ｈマイネルチャｰルズ, 82,松岡正, 0.4, 85,   7,* 12, 2,  6.1,⑧⑧⑨
 5,10,Ｄマダトモウドッチ, 58,松岡正, 0.9, 61,   2,  -3, 7, 22.6, ⑪⑨, 5, 5,Ｇトップオブオアフ, 53,藤田伸, 1.1, 62,   5, -15, 8, 68.5,⑬⑭⑭, 5, 1,Ｉワンダｰルビアノ, 69,千葉直, 1.2, 70,   0,  12, 8, 27.8, ⑩⑨, 5,10,Ｇレインボｰペガサス, 84,安藤勝, 0.4, 83,  10,   6, 5,  9.5,④④④
 6, 5,Ｇガットストロング, 53,三浦皇, 1.1, 61,   6, -10,10, 51.5, ④④, 6, 1,Ｄエクセレントレイ, 59,三浦皇, 1.4, 57,* 10, -31, 5, 21.5,④④④, 6,14,Ｆシンボリプロキオン, 71,柴田善, 1.2, 69,   1,  10, 6, 21.6, ⑦⑥, 6,18,Ｊクリスタルウイング, 82,内田博, 0.6, 82,   8,   6, 9, 19.8,⑩⑧⑥
 7,14, マルブツシャトル,---,勝浦正, 1.3, 59,   6, -13, 8, 24.3, ④④, 7, 8,Ｍカイルモア, 46,岩部純, 1.7, 54,   6, -27,10,114.6,⑨⑨⑪, 7, 2,Ｎクロパラントゥｰ, 65,蛯名正, 1.4, 69,  -2,  13, 9, 31.9, ⑫⑫, 7, 8,Ｃアドマイヤコマンド, 86,川田将, 0.7, 81,   8,   5, 4,  8.6,⑥⑥⑥
 8, 9,Ｈフェアｰプロ, 47,和田竜, 1.5, 56,  -2,  -4, 6, 19.4, ⑨⑪, 8, 9, アイアムジョｰカｰ,---,大野拓, 1.8, 54,   6, -28, 7, 33.2,⑪⑪⑪, 8, 8,Ｅマイボｰイ, 72,岩田康, 1.5, 69,  -5,* 15, 4, 11.9, ⑮⑮, 8,15,Ｌフロｰテｰション, 80,藤岡佑, 0.8, 81,   7,   9,15, 89.8,⑯⑭⑬
 9, 4,Ｋガンボｰ, 39,田中博, 1.7, 53,  -8,*  3,16,313.4, ⑮⑮, 9, 3,Ｅパワｰオブマインド, 57,内田博, 1.8, 53,* 10, -38, 4, 15.3,④④④, 9,11,Ｃシｰレイダｰス, 73,田中勝, 1.6, 68,  -2,  11, 5, 13.7, ⑬⑫, 9,13,Ｉベンチャｰナイン, 82,武士沢, 1.1, 79,   6,   9,13, 66.0,⑯⑯⑮
10, 2,Ｉブルｰムシチｰ, 44,蛯名正, 2.0, 51,  -3,  -7, 9, 39.0, ⑪⑫,10,14,Ｊディアプリザｰヴ, 48,勝浦正, 1.9, 56,   4, -24,14,211.9,⑮⑮⑭,10,13,Ｇゴｰルディｰロック, 70,的場勇, 1.6, 67,*  3,   4,12, 45.3, ③③,10, 5,Ｋアグネススタｰチ, 81,赤木高, 1.2, 75,* 13, -16,14, 86.9,②②②
