08年 9月27日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 9月27日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九十九里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂレイラニ, 44,蛯名正,, 54,  -5,*-10, 1,  1.6, ④④, 1, 2,Ｂモリトパラダイス, 72,吉田豊,, 66,   1,*  6, 1,  1.9,⑤④③, 1,14,Ａフサイチコウキ, 75,田中勝,, 74,*  5,* 10, 1,  1.7, ③③, 1, 6,Ｄエフティイカロス, 78,蛯名正,, 80,   3,* 13, 2,  4.0,⑤⑥⑤
 2,13,Ｅコスモクラッベ, 42,松岡正, 0.1, 54,* -2, -14, 5, 17.3, ②②, 2, 9,Ｃクラレットジャグ, 66,勝浦正, 0.2, 66,   0,*  7, 4,  8.4,⑦⑦⑥, 2, 2,Ｈグルｰビｰアイズ, 63,松岡正, 0.6, 68,   1,   8, 7, 16.7, ⑥⑥, 2, 5,Ｆコｰリンヴァリウス, 77,佐藤聖, 0.2, 79,   0,* 20, 8, 20.4,⑩⑩⑦
 3,14,Ａドクタｰクリス, 53,石橋脩, 0.2, 50,  -6,*-12, 3, 10.6, ⑤④, 3,16,Ａオフリミッツ, 72,内田博, 0.3, 64,*  3,   2, 2,  6.1,③②②, 3, 6,Ｆラオムフェｰレ, 68,勝浦正, 1.0, 65,   4,   2, 8, 25.2, ③④, 3, 1,Ａマイネルｰチェ, 83,内田博, 0.2, 76,   3,   9, 3,  5.3,⑤⑤③
 4,12,Ｆセンシュアルモｰド, 41,後藤浩, 0.4, 50,* -1, -19, 2,  4.4, ①①, 4,13,Ｄスズヨコジｰン, 65,田中勝, 0.6, 64,   0,*  6, 5,  9.0,⑪⑧⑤, 4, 9,Ｅエスユｰペニｰ, 69,柴田善, 1.0, 65,*  6,   1, 3, 12.0, ②②, 4, 7,Ｂドリｰムノクタｰン, 83,松岡正, 0.3, 74,   4,   3, 1,  3.4,②②②
 5,16,Ｃサマｰソニック, 43,内田博, 0.7, 45,* -3, -20, 4, 10.9, ②②, 5,11,Ｎジャストワンルック, 40,横山典, 1.0, 58,   1,  -1, 9, 49.7,③⑤③, 5,15,Ｌファッシオドンナ, 52,木幡初, 1.1, 63,*  6,   0, 9, 44.6, ①①, 5, 9,Ｋドレックセル, 68,安藤光, 1.3, 66,   4,  -9,12,115.5,③③⑤
 6, 3,Ｋトップパｰトナｰ, 31,千葉直, 1.0, 38, -13, -16,11,132.3, ⑪⑩, 6, 6,Ｌウインライトアップ, 47,北村宏, 1.1, 60,  -2,   5,14,139.2,⑩⑪⑧, 6, 3,Ｇニシエイビュレット, 66,千葉直, 1.2, 62,  -1,   5, 4, 12.6, ⑨⑨, 6,10,Ｌネヴァキングダム, 66,横山典, 1.5, 62,* 18, -58, 4,  7.3,①①①
 7, 2,Ｇオルｰロ, 39,二本柳, 1.0, 37, -13, -16, 6, 29.9, ⑪⑫, 7, 1,Ｆコットンフラワｰ, 58,二本柳, 2.0, 51,  -3,  -1,11, 61.9,⑪⑭⑪, 7,11,Ｂダイワウイザｰド, 73,後藤浩, 1.2, 63,   5,   1, 2,  5.0, ③④, 7, 4,Ｅマスラタケヲ, 77,大庭和, 1.6, 64,   0,   1,10, 40.3,⑩⑩⑩
 8,15,Ｊニシノトップモｰド, 33,柴山雄, 1.1, 36, -17, -13, 9, 64.2, ⑭⑮, 8, 4,Ｊディｰエスシュｰト, 52,五十嵐, 2.2, 53,  -2,  -4,13, 74.6,⑬⑪⑪, 8, 7,Ｎグラスゴッド, 44,黛弘人, 1.3, 61,  -3,   6,13,132.7, ⑩⑨, 8, 8,Ｈトｰセンジョｰカｰ, 75,江田照, 1.6, 65,   2,  -4, 5,  8.4,⑨⑧⑦
