08年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-36,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 4,16,Ｇスウェプトスルｰ, 46,赤木高, 0.6, 53,   0,* -5, 7, 29.9, ⑩⑨, 4, 5,Ｅドンマルゴｰ, 50,中村将, 0.8, 45, -25,*  2, 8, 28.8, ⑯⑯, 4, 4,Ｂウインフェイム, 72,中舘英, 0.3, 64,  -3,  11, 4, 10.2,⑨⑤④, 4, 5,Ｆベレッツァ, 69,菊沢隆, 0.2, 68,   1,   0, 4,  8.2, ⑤⑤
 5, 4,Ｋレアリゼ, 42,二本柳, 0.7, 57,*  9, -16,11, 74.0, ①①, 5, 1,Ｄワイルドパンチ, 50,中舘英, 0.9, 43,  -3, -21, 2,  4.8, ⑤④, 5, 5,Ａギブソンガｰル, 73,田中健, 0.4, 67,  -4,* 12, 1,  2.4,⑬⑩⑦, 5, 1,Ｄシゲルダイノウカイ, 72,中村将, 0.2, 68,*  5,  -4, 2,  5.0, ②④
 6, 3,Ｅティアップタイガｰ, 48,大野拓, 0.7, 54,   2,  -9, 5, 15.8, ⑦⑦, 6, 6,Ｈアネクスペクティド, 45,二本柳, 0.9, 42, -12, -11,10, 49.3, ⑪⑧, 6, 9,Ｆマチカネアオイ, 66,大野拓, 0.6, 65,  -5,* 12, 7, 13.4,⑨⑫⑫, 6, 6,Ｋブライティアミラ, 65,中舘英, 0.3, 66,   1,  -2, 6, 12.2, ⑤⑤
 7, 5,Ｄグレイトモｰメント, 54,長谷川, 1.0, 53,   7, -17, 3, 10.3, ③⑤, 7, 4,Ｆケンブリッジマｰチ, 49,鈴来直, 0.9, 41, -12, -12,14,158.5, ⑪⑬, 7,14,Ｇニシノナデシコ, 66,津村明, 1.0, 60,  -3,   6, 9, 63.6,⑤⑧⑦, 7,16,Ｇサクラプログレス, 69,小島太, 0.4, 63,  -7,*  5,14, 51.0, ⑬⑬
 8,13,Ｈコスモドリｰミン, 44,津村明, 1.1, 51,   4, -15, 8, 46.6, ⑥⑥, 8,11, インスティル,---,的場勇, 1.0, 42,* -2, -24, 3, 10.7, ②④, 8, 6,Ｉオンワｰドカミｰノ, 64,宮崎北, 1.1, 58,  -6,   9,13,203.5,⑨⑫⑬, 8,12,Ｊアインカチヌキ, 65,河北通, 0.4, 65,*  6,  -8, 8, 18.9, ①①
 9, 8,Ｌジャルダンドゥモネ, 38,菊沢隆, 1.2, 47,  -1, -11,13,106.8, ⑩⑨, 9, 8,Ｋフジハマカゼ, 41,木幡初, 1.0, 40, -16,  -9,13,106.2, ⑭⑬, 9,11,Ｈクイックバレリｰナ, 64,藤岡康, 1.1, 63,  -4,   7,11,104.3,⑦⑩⑩, 9, 4,Ｐドリｰムモア, 59,蓑島靖, 0.5, 62,  -3,  -1,11, 41.9, ⑩⑦
10, 9,Ｉアイアムラヴィング, 44,木幡初, 1.8, 40,   2, -23, 6, 24.2, ⑦⑦,10,16,Ｍケイエスラック, 38,難波剛, 1.1, 39,  -8, -18,15,162.8, ⑨⑧,10,13,Ｌユノブラッキｰ, 62,二本柳, 1.2, 57,  -2,   4,12,127.1,⑮⑤⑦,10, 7,Ｌシセイヒカリ, 64,安藤光, 0.6, 61,  -4,   0,15, 90.3, ⑪⑬
11,11,Ｆミヤギフェアリｰ, 48,的場勇, 1.9, 39, -15,  -8,14,107.9, ⑯⑯,11, 7,Ｏニシノヒラリｰ, 19,藤岡康, 1.3, 38,  -3, -26, 9, 42.0, ⑤⑦,11, 1,Ｎウエストリリｰ, 62,丸田恭, 1.2, 60,* -1,   2,14,255.7,⑭②③,11,15,Ａゴｰルドクラウン, 74,二本柳, 0.7, 61,*  4,  -9, 5, 10.5, ②②
12, 7,Ｍマリンスノｰ, 37,宮崎北, 1.9, 37,  -7, -15,15,314.3, ⑬⑬,12,10,Ｎブラウンロッジ, 35,安藤光, 1.3, 37,  -8, -21,16,193.0, ⑨⑧,12, 7,Ｋペチカ, 62,北村友, 1.3, 56,* -1,   0, 5, 10.9,①②④,12,13,Ｎトッケンショウブ, 62,北村友, 0.9, 58,  -6,  -3,13, 49.3, ⑬⑬
13, 6, オウシュウフリｰト,---,太宰啓, 2.0, 37,   0, -23,12, 85.8, ⑩⑨,13, 9,Ｊコパノパニック, 43,田辺裕, 1.3, 39,*  0, -29,12, 50.3, ②①,13, 2,Ｊタイキクラリティ, 63,嘉藤貴, 1.7, 56,  -6,   4, 8, 28.0,⑨⑫⑬,13, 3,Ｏデアテンビｰ, 61,宮崎北, 1.1, 55,   0, -11,16,155.9, ⑨⑩
14,14,Ｊピュアリップス, 43,藤岡康, 2.8, 28, -10, -24,10, 51.0, ⑭⑭,14, 3,Ｇアイラインロｰザｰ, 47,大下智, 2.4, 25,* -1, -43, 5, 13.3, ①②,14, 8,Ｅヘンメイレン, 67,的場勇, 2.0, 57,  -2,  -1, 6, 12.3,③⑧⑩,14, 8,Ｉドリｰムキセキ, 66,古川吉, 1.2, 52,  -6,  -7, 9, 25.0, ⑬⑩
15,12,Ｎタケデンメイプル, 32,嘉藤貴, 3.9,  4, -11, -37,16,373.6, ⑮⑭,15,15,Ｌホｰリｰチェｰン, 40,大野拓, 3.3, 14,  -4, -50,11, 49.4, ⑤⑧,15, 3,Ｏカリキュレイタｰ, 36,田面木, 3.7, 42,  -5, -13,15,271.2,⑦⑫⑮,15,10,Ｃビｰチブリｰズ, 73,赤木高, 2.3, 39,  -4, -22, 7, 13.2, ⑪⑬
16, 2,Ｏタツウエｰブ, 14,中舘英, 4.7,  6,   3, -60, 9, 50.3, ⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,,16,11,Ｈベルモントピノコ, 67,岩部純, 2.3, 40,   1, -27,10, 40.2, ⑤⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,
単勝:280円 複勝:10=110円 15=110円 01=160円 枠連:280円,,,,,,,,,,,,単勝:180円 複勝:02=120円 14=440円 13=270円 枠連:500円,,,,,,,,,,,,"単勝:7,290円 複勝:10=1,210円 12=180円 15=200円 枠連:7,140円",,,,,,,,,,,,単勝:340円 複勝:14=160円 09=220円 02=960円 枠連:870円,,,,,,,,,,,
馬連:260円 ワイド:10-15=140円 01-10=440円 01-15=350円,,,,,,,,,,,,"馬連:1,990円 ワイド:02-14=750円 02-13=360円 13-14=1,360円",,,,,,,,,,,,"馬連:10,450円 ワイド:10-12=3,340円 10-15=3,390円 12-15=460円",,,,,,,,,,,,"馬連:1,400円 ワイド:09-14=640円 02-14=3,210円 02-09=4,440円",,,,,,,,,,,
馬単:710円 3連複:820円,,,,,,,,,,,,"馬単:2,750円 3連複:2,780円",,,,,,,,,,,,"馬単:27,740円 3連複:16,590円",,,,,,,,,,,,"馬単:2,150円 3連複:20,980円 3連単:59,770円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■12R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花見山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａウォｰタクティクス, 59,中舘英,, 76,*  6,* 13, 1,  1.6,①①①, 1,15,Ｃオｰスミビｰナス, 53,木幡初,, 55,* -5,  -6, 2,  6.1,③③③, 1, 7,Ｊマルタカエンペラｰ, 60,木幡初,, 73,   4,*  3, 6, 11.9, ⑤④, 1, 2,Ｄヒシポラリス, 71,菊沢隆,, 71,   5,*  9, 5,  7.6,⑦⑧⑤
 2, 5,Ｂマイネルアルセｰヌ, 58,津村明, 2.1, 62,*  4,  -2, 2,  5.1,②②②, 2,11,Ｅエｰティｰダビンチ, 49,北村友, 0.3, 52,* -4, -13, 5, 19.5,①①①, 2, 6,Ａアロｰプラネット, 68,中舘英, 0.2, 73,*  9,  -5, 1,  3.3, ②②, 2, 8,Ｅタイインテンスリｰ, 70,太宰啓, 0.3, 68,*  8,   1, 8, 17.0,④③③
 3, 8,Ｄタｰフドラゴン, 55,大野拓, 2.1, 64,   2,*  2, 5, 28.0,⑪⑤④, 3, 1,Ｄコアレスマｰシャル, 50,中村将, 0.3, 58, -12,*  4, 3,  7.5,⑬⑭⑭, 3, 8,Ｂカシノマイケル, 67,藤岡康, 0.4, 66,   4,* -3, 5,  8.5, ⑤④, 3,10,Ｃシルクスタｰシップ, 72,二本柳, 0.6, 65,   2,*  7, 4,  6.6,⑭⑪⑨
 4, 6,Ｉマヤノテムジン, 50,長谷川, 3.2, 57,*  4, -10, 3,  5.8,⑨③③, 4, 3,Ｌヤマカツアザミ, 39,松田大, 0.4, 53,  -8,  -7,15,164.8,⑦④④, 4, 2,Ｌカシマゼロワン, 55,宮崎北, 0.6, 64,   1,* -3,10, 46.6, ⑧⑦, 4,14,Ｊマイネルオｰクベイ, 68,大野拓, 0.7, 66,*  8,  -2,11, 38.5,②③③
 5, 7,Ｅイマジンノココロヲ, 55,木幡初, 4.3, 49,  -5,  -5, 6, 33.7,⑮⑬⑫, 5, 6,Ｈフェンリルファング, 44,安藤光, 0.6, 47,* -6, -16,12, 84.9,②②②, 5, 9,Ｃマウントキング, 66,田辺裕, 0.7, 62,   1,  -4, 8, 22.2, ⑧⑦, 5,12,Ｈツルマルロｰレル, 70,中村将, 0.9, 65,   4,   3,12, 45.8,⑪⑨⑨
 6, 1,Ｃエゾスズラン, 55,嘉藤貴, 4.5, 49,  -1, -10, 8, 57.0,⑬⑪⑧, 6, 4,Ｇスプリングロック, 44,大野拓, 0.6, 51,  -9,  -7, 6, 20.6,⑦⑦⑦, 6, 5,Ｄヤマカツシリウス, 65,太宰啓, 0.7, 64,   5,  -8, 4,  6.9, ④④, 6, 1,Ｇロフティマウンテン, 70,安藤光, 0.9, 65,   6,   0, 3,  6.3,⑤⑤⑤
 7, 9,Ｆロングドライブ, 53,二本柳, 4.6, 44,   2, -19,11,108.3,④⑤⑤, 7, 9,Ｎテンリョウヒメ, 27,太宰啓, 0.8, 47,  -7, -15,13,127.1,④④④, 7, 3,Ｆレッドスプレンダｰ, 64,小島太, 0.7, 67,* 10, -13, 2,  5.1, ①①, 7, 9,Ａボナパルト, 74,中舘英, 1.0, 62,   6,  -2, 2,  4.8,⑧⑤⑤
 8, 3,Ｎイクセルカントリｰ, 33,高山太, 4.9, 45,  -5, -10,15,334.7,⑨⑬⑭, 8,16, マイネルバイタル,---,津村明, 0.8, 47,  -7, -14, 7, 28.1,④④④, 8,13,Ｅアップステｰジ, 64,津村明, 0.9, 63,*  8, -13, 3,  5.8, ③③, 8, 7,Ｂナチュラルウェｰブ, 73,青木芳, 1.1, 63,*  9,  -7, 1,  4.6,②②①
 9,14,Ｌコスモプレッジ, 47,菊沢隆, 5.1, 42,  -1, -18,10, 87.6,⑧⑩⑧, 9,12,Ｆスガノブレｰヴ, 47,宮崎北, 0.9, 45,  -8, -13, 8, 34.5,⑦⑦⑦, 9,10,Ｉアイノドウシ, 62,丸田恭, 1.1, 56,   0,  -8,11, 48.2, ⑩⑨, 9,11,Ｆゴｰルディｰロック, 70,的場勇, 1.1, 65,   6,  -3, 9, 17.7,⑥⑤⑤
10,10,Ｋサファリタイガｰ, 47,田辺裕, 5.2, 38,   1, -22,12,170.1,⑦⑧⑧,10,13, ゴｰルデンコンパス,---,藤岡康, 0.9, 47, -11,  -8, 9, 49.7,⑪⑬⑪,10,15,Ｍニシノオトコギ, 49,大野拓, 1.3, 54,   0, -11,12, 80.2, ⑩⑨,10,13,Ｏコパノアグリグロ, 48,宮崎北, 1.2, 62,   3,   4,10, 38.3,⑨⑫⑫
11,15, リリｰザサン,---,的場勇, 5.2, 43,  -6, -12, 9, 81.2,⑭⑮⑮,11, 2,Ｊザサンデｰアミフジ, 41,田辺裕, 0.9, 46, -10, -12,16,170.0,⑩⑦⑦,11,11,Ｈウイッチ, 62,的場勇, 1.5, 50,  -6,  -8, 9, 26.7, ⑬⑬,11, 5,Ｋカオリエスペランサ, 68,津村明, 1.2, 62,   4,   0, 6, 10.1,⑮⑨⑪
12, 4,Ｈスズカスペンサｰ, 52,藤岡康, 5.3, 45,  -2, -18, 7, 38.7,⑪⑪⑪,12, 5,Ｉナニワプレストン, 43,鈴来直, 1.0, 49, -14,* -4,11, 65.7,⑮⑮⑭,12, 1, コアレスグランデ,---,芹沢純, 1.6, 49,  -7,  -8,15,126.9, ⑬⑮,12, 3,Ｌライジングハｰト, 63,大下智, 1.8, 59,   2,  -1,14,118.0,⑪⑭⑫
13,11,Ｍトｰアゲッコウ, 37,大江原, 6.2, 35,   1, -33,14,264.8,④⑤⑦,13,14,Ａマイネルアフェット, 58,的場勇, 1.1, 44,  -9, -13, 4, 10.3,⑪⑪⑪,13,14,Ｎプリティロマンス, 46,北村友, 1.9, 48,   4, -22, 7, 15.0, ⑤⑨,13,15,Ｉギンギラギン, 69,北村友, 2.5, 51,*  9, -20, 7, 12.9,①①②
14,12,Ｇスウェプトワｰルド, 53,赤木高, 7.1, 29,*  4, -43, 4, 11.8,②③⑤,14, 8,Ｂショウカク, 53,中舘英, 2.3, 32, -10, -30, 1,  1.7,⑬⑪⑩,14, 4,Ｋカシノロイヤル, 58,池崎祐, 1.9, 45, -10,  -9,16,132.0, ⑯⑯,14, 6,Ｍセルリアンタオ, 62,岩部純, 2.6, 54,   2,  -9,15,146.8,⑪⑫⑫
15,13,Ｊロｰランセルバ, 48,青木芳, 7.5, 28,   1, -41,13,195.0,⑥⑧⑫,15, 7,Ｋカｰディフ, 40,丸田恭, 2.4, 31, -15, -22,10, 58.2,⑯⑮⑯,15,12,Ｏマジックカイマナ, 17,田面木, 2.3, 40,  -6, -18,14, 92.1, ⑬⑬,15, 4,Ｎロングゼネラル, 56,河北通, 2.8, 52,   2,  -8,13, 92.2,⑨⑭⑫
