08年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,15,Ｄテンエイロマンス, 57,江田照, 1.5, 49,   0, -12, 7, 20.3, ③③, 9,10, サツキイｰグル,,蓑島靖,201.6,,,,11,166.0,⑦⑩⑨, 9, 4,Ｅマチカネアオイ, 68,村田一, 2.2, 60,   3,  -6, 4, 10.2,④⑤⑤, 9,13,Ｇモエレフィｰルド, 80,大庭和, 1.1, 76,* 31, -42,11, 39.8,①①①
10,14,Ｊマイコノエリ, 16,北村宏, 1.6, 47, -12,  -2,12, 73.2, ⑪⑫,10, 1, サンベルナｰル,,高野和,202.3,,,, 9,127.4,⑩⑫⑩,10, 1,Ｈチノハテマデモ, 64,高山太, 2.3, 57,   2,  -7, 9, 41.9,③⑦⑦,10,10,Ｉソリッドスライダｰ, 79,田中勝, 1.2, 79,  12,  -5, 5, 14.1,⑥⑥⑥
11, 9,Ｈスイｰトバイカル, 38,後藤浩, 1.6, 47,  -3, -11, 4, 14.9, ⑦⑩,11,11, カイシュウリバｰ,,浜野谷,203.0,,,,12,193.2,⑬⑭⑪,11, 8,Ｌノボタイタン, 59,横山義, 2.3, 57,*  5, -11,11, 76.6,⑦③④,11, 7,Ｍブルｰマｰテル, 76,田中博, 1.5, 78,   7,   3,12, 56.8,⑭⑭⑭
12,12, ヒビキジュリアｰ,---,千葉直, 2.0, 43, -15,  -3,15,219.6, ⑬⑭,12, 5, ロンシャンステｰジ,,柴田大,203.7,,,,10,159.6,⑬⑬⑪,12,11,Ｏナカノシマブルｰス, 51,蛯名正, 2.4, 57,   2,  -7, 7, 26.4,⑩⑧⑧,12, 4,Ｄロックスピリッツ, 83,佐藤哲, 1.6, 74,  12,  -9, 9, 28.3,⑦⑦⑨
13, 4, レプラコンレｰン,---,田中博, 2.1, 43, -18,  -1, 9, 27.1, ⑭⑭,,,,,,,,,,,,,13,10,Ｐクリノトレジャｰ, 48,大野拓, 3.2, 54,  -2,  -6,15,242.0,⑪⑫⑬,13,11,Ｊオｰバｰカムオｰル, 79,古川吉, 1.7, 73,  11,  -9, 7, 21.6,⑨⑧⑦
14, 3, ヌナノアｰル,---,田中勝, 3.7, 29, -11, -21,13,115.0, ⑪⑬,,,,,,,,,,,,,14,12,Ｍシルクフラッグ, 57,南田雅, 3.2, 54,  -2,  -5,16,530.6,⑬⑭⑭,14, 6,Ｌダイイチミラクル, 77,大野拓, 1.7, 74,  11,  -8,14,177.6,⑦⑧⑬
15, 2, ロｰテスイｰトピｰ,---,南田雅, 3.8, 28,  -4, -29,14,219.2, ⑧⑨,,,,,,,,,,,,,15,15,Ｎキングブライト, 54,江田照, 4.2, 48,  -6,  -5,13,167.9,⑮⑯⑯,15, 1,Ｎリスキｰアフェア, 75,今野忠, 2.5, 66,   7, -11,15,208.2,⑭⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｆリングオブケリｰ, 67,今野忠, 4.4, 45,   0, -18, 8, 35.1,④⑪⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,
"単勝:2,860円 複勝:13=510円 10=110円 06=530円 枠連:2,130円",,,,,,,,,,,,単勝:170円 複勝:13=110円 02=250円 14=170円 枠連:870円,,,,,,,,,,,,"単勝:250円 複勝:06=130円 14=460円 05=130円 枠連:1,370円",,,,,,,,,,,,"単勝:290円 複勝:03=180円 12=1,650円 09=440円 枠連:3,640円",,,,,,,,,,,
"馬連:2,460円 ワイド:10-13=960円 06-13=4,310円 06-10=890円",,,,,,,,,,,,馬連:990円 ワイド:02-13=480円 13-14=280円 02-14=920円,,,,,,,,,,,,"馬連:2,460円 ワイド:06-14=790円 05-06=170円 05-14=1,030円",,,,,,,,,,,,"馬連:19,370円 ワイド:03-12=6,200円 03-09=1,150円 09-12=14,470円",,,,,,,,,,,
"馬単:8,640円 3連複:13,300円",,,,,,,,,,,,"馬単:1,460円 3連複:1,730円",,,,,,,,,,,,"馬単:3,540円 3連複:2,400円",,,,,,,,,,,,"馬単:22,640円 3連複:83,320円 3連単:409,900円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰﾁｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａダノンマスタｰズ, 60,後藤浩,, 64,* -1,*  5, 1,  2.8,②①①, 1, 3,Ｄシンボリロｰレンス, 58,田中勝,, 62,* -3,  -4, 2,  4.9,③③⑤, 1, 4,Ｈノｰフォｰクパイン, 70,蛯名正,, 70,  -2,*  6, 7, 11.2,⑫⑬⑪, 1,13,Ｂナナヨｰヒマワリ, 90,小原義,, 94,  10,* 24, 7, 29.6,⑯⑮⑦
 2, 5,Ｂメジロティモン, 56,吉田豊, 0.2, 65,  -5,*  9, 3,  5.7,⑨⑧⑧, 2,14,Ｌニュｰヨｰカｰ, 50,蛯名正, 0.0, 61,* -3,* -2, 3,  5.4,⑥⑤②, 2,11,Ｅマイネルスカット, 70,菊沢隆, 0.0, 69,*  6,  -7, 5,  8.9,②②①, 2, 9,Ｉマコトスパルビエロ, 87,北村宏, 0.1, 92,* 13,* 17, 6, 16.2,④②②
 3, 8,Ｅルナエクリプス, 53,佐藤哲, 0.8, 63,  -7,* 10, 4,  7.5,⑪⑪⑨, 3,11,Ｆドリｰムトレジャｰ, 56,吉田豊, 0.1, 60,* -3,  -5, 5,  8.9,④③①, 3, 5,Ｂカツヨカムトゥルｰ, 73,武士沢, 0.1, 69,   3,  -3, 4,  8.2,⑦⑥⑤, 3,10,Ａフィフティｰワナｰ, 93,柴田善, 0.6, 88,* 14,  13, 1,  1.7,③②①
 4, 9,Ｇダンシングゴｰルド, 49,勝浦正, 1.1, 57,* -2,  -2,13,189.7,⑥③②, 4, 2,Ｃコスモハクウ, 58,今野忠, 0.1, 61,  -5,*  1, 1,  3.9,⑪⑬⑫, 4, 7,Ｇプリンセスドルチェ, 70,吉田豊, 0.3, 68,   1,  -1, 3,  4.7,⑦⑨⑨, 4, 5,Ｌレオエンペラｰ, 86,江田照, 0.6, 88,  12,  16, 5, 14.8,⑦⑥⑦
 5, 1,Ｃキクジロウ, 56,菊沢隆, 1.3, 55,  -3,  -3, 6, 10.2,④③④, 5, 4,Ｇゴｰルドヘラクレス, 54,佐藤哲, 0.1, 60,  -5,*  0, 4,  6.9,⑥⑩⑨, 5, 2,Ａエイワンキセキ, 74,津村明, 0.3, 68,   1,  -1, 1,  3.8,⑫⑨⑥, 5, 7,Ｇアドマイヤスバル, 88,村田一, 0.8, 88,  12,  13, 2,  6.6,⑥⑤③
 6,12,Ｊバチェラｰ, 47,今野忠, 1.7, 52,* -2,  -7, 8, 27.7,②③⑤, 6,12,Ｊマイネルサニｰ, 52,田中博, 0.5, 58,* -3,  -8, 8, 15.3,⑪⑦⑤, 6, 3,Ｆコアレスキャスト, 70,小林淳, 0.5, 64,   2,  -7, 9, 29.0,⑦⑥⑥, 6, 8,Ｈブラックランナｰ, 87,佐藤哲, 1.0, 87,  12,  13, 4, 13.3,⑩⑥③
 7, 6,Ｄファンキｰテｰラｰ, 54,蛯名正, 1.8, 52,  -3,  -6, 2,  4.3,⑥⑥⑤, 7, 9,Ｎマイネルゼニット, 50,北村宏, 0.7, 54,* -4, -11,11, 57.2,⑩⑦⑫, 7, 8,Ｃケイアイハイタイド, 73,後藤浩, 0.5, 62,*  5, -11, 2,  4.6,③③③, 7, 2,Ｎカフェオリンポス, 84,勝浦正, 1.0, 87,  11,  14,14, 75.0,⑫⑪⑪
 8,13,Ｆレッドウッド, 51,柴田善, 2.3, 48,  -3, -11,11, 81.1,④⑥⑦, 8,10,Ｈドリｰムブレイド, 53,津村明, 0.8, 55,  -5, -11,10, 53.1,⑧⑩⑫, 8, 9,Ｉジョウノガｰベラ, 68,佐藤哲, 0.5, 64,  -8,*  8, 8, 22.7,⑮⑯⑮, 8,12,Ｅパレスショットガン, 89,田嶋翔, 1.0, 86,  11,  14,10, 34.5,⑬⑪⑥
 9, 3,Ｍスプリッツァｰ, 33,大野拓, 2.9, 47,  -8,  -6,15,272.4,⑪⑫⑫, 9, 1,Ｅトｰセンコックス, 56,勝浦正, 1.0, 53,* -4, -15, 7, 15.0,⑭⑦④, 9,12,Ｐダイワオｰジｰ, 50,北村宏, 0.5, 63,   1,  -4,15,201.5,⑦⑨⑨, 9,15,Ｃドラゴンファイヤｰ, 90,蛯名正, 1.5, 83,  12,   8, 3, 11.1,⑦⑥⑨
10,11,Ｏオメガユｰロスタｰ, 19,田中剛, 2.9, 46,  -6, -10,10, 72.3,⑨⑩⑩,10, 6,Ｒスタルカ, 30,村田一, 1.0, 51,* -4, -17,15,144.6,④⑤⑤,10, 6,Ｊマイネルパラシオ, 64,今野忠, 0.5, 64,*  5, -11,10, 36.4,③③③,10,11,Ｆイブロン, 89,後藤浩, 1.6, 81,  11,   9, 8, 31.5,⑩⑪⑬
11, 4,Ｋキタサンスタｰダム, 45,武士沢, 3.7, 41,  -8, -13,16,340.3,⑬⑫⑬,11,16,Ｂシトラスタチバｰナ, 58,後藤浩, 1.1, 51,  -5, -12, 9, 19.6,⑭⑬⑨,11, 1,Ｄエルブランコ, 72,村田一, 0.8, 61,   0,  -7,13,152.6,⑫⑨⑪,11, 1,Ｍアドマイヤミリオン, 85,菊沢隆, 2.3, 77,  11,   3,13, 51.9,⑬⑪⑪
12, 2,Ｌグリｰンスピリッツ, 36,鷹野宏, 3.7, 41,  -9, -11,14,216.0,⑬⑮⑬,12, 7,Ｐスガノビクトリｰ, 41,江田照, 1.2, 51,  -6, -12,17,293.2,⑪⑯⑮,12,10,Ｏワｰルドグランプリ, 54,江田照, 1.3, 54,  -3,  -9,16,210.5,⑮⑮⑮,12,16,Ｄボンネビルレコｰド, 89,田中勝, 2.5, 76,  12,   0, 9, 31.5,⑨⑥⑯
13,14,Ｈニｰマルギャロップ, 49,北村宏, 4.0, 38,* -1, -28, 7, 21.7,①②③,13,18,Ｏアサヒバイブル, 43,小林淳, 1.2, 51,  -5, -14,18,297.9,⑯⑬⑨,13,14,Ｌセイリングシップ, 57,勝浦正, 1.4, 55,  -2, -14,12,120.5,⑦⑬⑪,13, 4,Ｊビッググラス, 86,今野忠, 2.9, 73,  10,   0,16,184.3,⑮⑮⑭
14, 7,Ｉビルトミｰアップ, 48,津村明, 4.7, 34,  -5, -26, 5,  9.2,⑧⑨⑩,14, 8,Ｉソルジャｰブルｰ, 53,大野拓, 1.5, 48,  -5, -19,12, 57.3,⑧⑩⑯,14,16,Ｎスウィｰトネス, 55,郷原洋, 1.5, 52,*  7, -28,11, 61.0,①①②,14, 6,Ｋサイレンスボｰイ, 86,小野次, 3.0, 70,* 13,  -8,12, 49.9,①①③
15,15, ヤッタゾ,---,田中勝, 4.9, 34,  -8, -22, 9, 64.6,⑬⑭⑮,15,13,Ｋシｰニックルｰプ, 50,石神深, 1.5, 48,  -9, -10,13, 94.1,⑱⑱⑱,15,15,Ｋシｰユｰサンデｰ, 60,田中勝, 1.9, 48,*  5, -31, 6, 10.9,③③⑥,15, 3,Ｐピカレスクコｰト, 74,田中博, 4.5, 63,  12, -16,15,147.5,④⑥⑭
16,16,Ｎフェアリｰバトル, 22,田中博, 5.1, 33, -13, -15,12, 81.8,⑯⑯⑯,16, 5,Ｍキョンキョンラブ, 50,武士沢, 1.7, 47,  -6, -18,14,127.8,⑰⑯⑯,16,13,Ｍユメノツヅキヲ, 57,大野拓, 2.2, 46,   3, -31,14,199.2,③⑥⑪,16,14,Ｏサンツェッペリン, 76,田中剛, 4.6, 62,* 14, -20,11, 40.3,②②⑨
,,,,,,,,,,,,17,15,Ａベルモントノエル, 66,菊沢隆, 2.5, 40,* -2, -40, 6, 12.4,②②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,17,Ｑサチノスクランブル, 37,田中剛, 3.8, 34,* -2, -60,16,254.3,①①⑤,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,
単勝:280円 複勝:10=120円 05=180円 08=220円 枠連:340円,,,,,,,,,,,,単勝:490円 複勝:03=190円 14=230円 11=280円 枠連:560円,,,,,,,,,,,,"単勝:1,120円 複勝:04=410円 11=300円 05=230円 枠連:3,930円",,,,,,,,,,,,"単勝:2,960円 複勝:13=440円 09=320円 10=120円 枠連:1,780円",,,,,,,,,,,
"馬連:1,020円 ワイド:05-10=380円 08-10=450円 05-08=760円",,,,,,,,,,,,"馬連:1,740円 ワイド:03-14=540円 03-11=900円 11-14=880円",,,,,,,,,,,,"馬連:5,710円 ワイド:04-11=1,790円 04-05=1,870円 05-11=990円",,,,,,,,,,,,"馬連:13,240円 ワイド:09-13=3,150円 10-13=960円 09-10=530円",,,,,,,,,,,
"馬単:1,630円 3連複:2,120円",,,,,,,,,,,,"馬単:3,610円 3連複:4,940円",,,,,,,,,,,,"馬単:11,210円 3連複:15,490円",,,,,,,,,,,,"馬単:34,850円 3連複:8,910円 3連単:106,110円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,千葉日報杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａファイナルスコアｰ, 74,大野拓,, 71,*  4,*  8, 1,  1.4, ②②, 1, 4,Ａトロイオンス, 74,今野忠,, 67,*  1,   3, 1,  1.9, ①①, 1, 7,Ｄシベリアンクラシカ, 74,田中勝,, 73,*  4,   3, 2,  5.0, ①①, 1, 1,Ｎファストロック, 65,北村宏,, 79,* 20, -16, 3,  5.4,③②②
 2,15,Ｇニシノシズル, 40,今野忠, 1.0, 62,  -1,   4, 5, 36.3, ④④, 2, 5,Ｃメジロオマリｰ, 65,吉田豊, 0.0, 68, -13,* 16, 2,  5.2, ⑭⑭, 2,11,Ｂビｰビｰガルダン, 76,津村明, 0.0, 74,*  3,   5, 3,  5.5, ②②, 2, 5,Ｌリンガスファｰスト, 67,柴田善, 0.0, 83,  15,* -3, 8, 20.1,⑨⑩⑥
 3,13,Ｆラピッドボｰイ, 42,田中博, 1.4, 58,*  4,  -5, 2,  6.0, ②③, 3,12,Ｂケイアイスイジン, 66,柴田善, 0.1, 66,  -9,* 11, 4,  8.8, ⑫⑪, 3, 3,Ｎフィクシアス, 64,勝浦正, 0.1, 73,  -6,* 13, 8, 15.1, ⑨⑨, 3,13,Ｅオペラブラｰボ, 78,田中博, 0.2, 82,  16,  -7, 1,  3.7,⑩⑦⑨
 4, 5, ツクバグランディ,---,勝浦正, 1.6, 56,  -8,   4, 4, 14.3, ⑧⑥, 4,13,Ｋドリｰムスカイラブ, 60,田中博, 0.3, 64,  -2,   3, 8, 28.0, ④⑥, 4, 4,Ｇレットイットライド, 71,蛯名正, 0.1, 71,  -2,   9, 4,  7.8, ⑥⑦, 4,14,Ｄニシノアンサｰ, 78,後藤浩, 0.3, 76,* 22, -23, 4,  7.4,①①①
 5,12, ウインペイシェント,---,千葉直, 1.6, 55,  -8,   4, 7, 84.9, ⑧⑨, 5, 7,Ｌモエレジンダイコ, 54,黛弘人, 0.5, 62,  -6,   4,15,298.1, ⑪⑪, 5,13,Ｅコスモラヴソング, 72,大野拓, 0.2, 71,   1,   5, 6,  9.4, ④④, 5,11,Ｂパｰトゥｰアワｰズ, 79,古川吉, 0.4, 79,  13,* -3, 5,  8.8,⑭⑭⑫
 6, 7,Ｂホットスウェル, 57,佐藤哲, 1.9, 54,  -6,   0, 3,  6.2, ⑦⑦, 6, 2,Ｎシグナルパス, 49,佐藤哲, 0.6, 62, -16,* 13,13,155.5, ⑯⑯, 6, 1,Ａヴィヴァチッシモ, 79,北村宏, 0.2, 71, -10,* 15, 1,  4.6, ⑬⑨, 6,12,Ｃキングルｰキｰ, 79,土谷智, 0.5, 76,  18, -16, 6, 15.4,⑥⑤⑤
 7, 8,Ｃロｰレルウェンス, 50,江田照, 1.9, 54,*  5,  -9, 6, 51.5, ①①, 7,10,Ｊフヨウ, 61,勝浦正, 0.7, 61,  -1,  -1,10, 48.9, ④④, 7, 5,Ｐリキアイダンディ, 62,横山義, 0.2, 71,   1,   5,11, 43.9, ④④, 7, 6,Ｆアブソリュｰト, 77,田中勝, 0.6, 77,  17, -15, 2,  4.2,⑧⑦⑦
 8, 3, パラディフルｰル,---,北村宏, 2.4, 49, -17,*  6,10,226.4, ⑭⑮, 8,16,Ｈジファｰル, 62,田中勝, 0.9, 61,*  0,  -4,11, 50.2, ②③, 8,16,Ｈブライティアミラ, 69,佐藤哲, 0.3, 69,  -1,   5,10, 35.3, ⑥④, 8,10,Ａシルクチャンピオン, 79,大野拓, 0.7, 75,  14, -12,12, 42.9,⑩⑩⑨
 9, 6,Ｋアカテブクロ, 28,津村明, 2.6, 47, -10,  -2, 8, 98.2, ⑩⑨, 9, 9,Ｄアイオロスシチｰ, 63,蛯名正, 0.9, 59,  -4,  -1, 3,  6.1, ⑧⑥, 9,12,Ｊドリｰムウィン, 68,小野次, 0.5, 67,*  3,  -2, 7, 12.6, ②②, 9, 8,Ｉシルクメガヒット, 71,村田一, 0.9, 73,  14, -13,10, 25.4,⑬⑫⑫
10,16,Ｄセントラルジョイ, 47,菊沢隆, 2.8, 46,  -3, -10,11,230.7, ⑤⑤,10, 3,Ｅプライドオブキング, 62,後藤浩, 1.0, 57, -15,   8, 5, 17.7, ⑭⑭,10, 8,Ｌベルモントピノコ, 67,穂苅寿, 0.6, 65,  -1,   1, 9, 28.1, ⑥⑦,10, 7,Ｋカネサマンゲツ, 67,小林淳, 1.1, 70,* 20, -30,13,106.7,③④③
11,11,Ｈナギサノハナ, 39,吉田豊, 3.4, 42,  -9,  -9,15,354.5, ⑩⑪,11,14,Ｏゴｰルデンリング, 47,大野拓, 1.4, 56,*  0,  -8,14,178.9, ②②,11,10,Ｉドリｰムキセキ, 68,古川吉, 0.7, 64,  -9,   7,12, 48.5, ⑫⑬,11, 4,Ｍエルロドリゴ, 65,小島太, 1.2, 70,  14, -17,14,199.8,⑫⑫⑪
12, 9,Ｅキタサンフシチョウ, 43,武士沢, 3.5, 39, -12,  -7,14,327.8, ⑫⑫,12, 6,Ｇバロンダンス, 62,穂苅寿, 1.7, 54,  -2,  -7, 6, 23.3, ⑦⑧,12, 2,Ｏストロベリｰドｰル, 64,武士沢, 0.8, 63, -11,   9,14, 75.2, ⑬⑭,12, 2,Ｈシュヴァルドｰル, 74,五十嵐, 2.0, 63,  17, -34, 7, 18.7,⑥⑦⑦
13, 2, クレバｰマリリン,---,田中勝, 3.5, 39, -16,  -4, 9,105.9, ⑭⑭,13,15,Ｉレイクエルフ, 62,菊沢隆, 1.9, 52,  -3,  -9, 7, 27.5, ⑧⑨,13, 9,Ｋクリノトップオｰ, 68,小林淳, 0.8, 63,  -7,   5,16,211.8, ⑪⑨,13, 3,Ｊビｰアデビル, 71,武士沢, 2.1, 61,* 21, -46,11, 42.1,②②④
14,10,Ｊビコｰアリス, 33,石神深, 3.5, 40,  -4, -15,16,392.7, ⑤⑦,14, 1,Ｆサンクスヘヴン, 62,津村明, 2.1, 49,  -2, -13,12, 64.1, ④④,14,15,Ｆエイミングポイント, 72,今野忠, 0.8, 63, -11,   9,13, 55.5, ⑬⑭,14, 9,Ｇマイネジャｰダ, 76,今野忠, 7.8,-11,  18, ---, 9, 20.6,③⑤⑭
