08年 9月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 9月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 5,Ｇバンダムミュｰトス, 40,柴田善, 0.7, 43,  -6, -17, 7, 15.6, ⑦④, 9, 6,Ｇオンザサニｰサイド, 55,後藤浩, 1.6, 53,  -8,  -1, 4,  6.9, ⑬⑭, 9, 5,Ｄフサイチユニコｰン, 66,内田博, 2.5, 48,   0, -14, 2,  3.2,③④⑧, 9,14,Ｉリックチョモランマ, 77,柴山雄, 1.8, 77,   0,  14,12, 88.5,⑭⑫⑫
10,12,Ｉクｰルリタｰンズ, 35,吉田豊, 1.0, 41,  -4, -23,10, 80.3, ⑤⑦,10,12,Ｎリネンライン, 39,村田一, 1.9, 53,  -1, -10,14,337.8, ④⑤,10,10,Ｆラｰドロアｰム, 60,吉田隼, 3.1, 47,  -4, -10, 9, 60.3,⑪⑪⑧,10,12,Ｎツルマルロｰズ, 75,千葉直, 1.9, 74,   3,   9,11, 44.4,⑨⑩⑪
11, 4,Ｊグラステクニック, 34,西田雄, 1.2, 37, -13, -17, 8, 20.8, ⑫⑫,11, 3,Ｋサクラデュｰエル, 40,武士沢, 2.2, 48,  -2, -13,11,116.2, ④⑦,11,11,Ｋエプソムフクムスメ, 45,大庭和, 3.8, 42,  -2, -21,10, 78.6,⑨⑧⑧,11, 6,Ｌトワイライトワルツ, 76,勝浦正, 2.1, 72,   4,   5,10, 35.9,⑨⑧⑧
12, 3,Ｋマラホフ, 28,宮崎北, 1.3, 36,  -5, -26,11, 94.2, ⑦⑦,12, 5,Ｉシルクアステｰル, 48,西田雄, 2.9, 40,  -8, -12,12,242.5, ⑬⑬,,,,,,,,,,,,,12,16,Ｂクリｰルパッション, 85,松岡正, 2.3, 70,   6,   1, 2,  5.0,⑥⑤⑤
13,13,Ｌニシノウズマサ, 20,二本柳, 1.7, 30, -16, -21,13,108.8, ⑭⑭,13,13,Ｐセレナウッディ, 37,加藤士, 3.1, 39,  -8, -14,16,366.1, ⑬⑯,,,,,,,,,,,,,13, 9,Ｄゲンパチタキオン, 84,蛯名正, 2.4, 72,   0,  10, 3,  6.1,⑮⑭⑬
14, 7,Ｍミツアキキャプテン,  8,池田鉄, 2.3, 25, -13, -31,14,193.7, ⑫⑫,14,10,Ｏエバｰサンサン, 37,丹内祐, 3.3, 37,  -9, -15,15,341.2, ⑬⑭,,,,,,,,,,,,,14, 1,Ｏナスケンウインド, 75,増沢由, 3.0, 66,   0,   5,15,182.9,⑬⑭⑮
,,,,,,,,,,,,15, 9,Ｍツキノイノリ, 39,小林淳, 3.4, 38,  -4, -20,13,299.1, ⑪⑪,,,,,,,,,,,,,15,15,Ｐチアフルワｰルド, 73,二本柳, 4.1, 56,   1,  -6,14,178.7,⑪⑫⑬
,,,,,,,,,,,,16,11,Ｌナイスアカシア, 40,二本柳, 4.2, 29,*  0, -32, 9, 37.3, ③⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-11),,,,,,,,,,,
"単勝:430円 複勝:11=170円 09=170円 10=2,200円 枠連:820円",,,,,,,,,,,,単勝:580円 複勝:15=190円 02=150円 07=440円 枠連:700円,,,,,,,,,,,,"単勝:1,170円 複勝:06=240円 07=160円 04=120円 枠連:2,010円",,,,,,,,,,,,"単勝:240円 複勝:11=140円 13=290円 05=320円 枠連:1,240円",,,,,,,,,,,
"馬連:940円 ワイド:09-11=300円 10-11=7,020円 09-10=5,360円",,,,,,,,,,,,"馬連:1,160円 ワイド:02-15=540円 07-15=1,330円 02-07=880円",,,,,,,,,,,,"馬連:1,960円 ワイド:06-07=580円 04-06=390円 04-07=270円",,,,,,,,,,,,"馬連:1,330円 ワイド:11-13=600円 05-11=510円 05-13=1,650円",,,,,,,,,,,
"馬単:1,900円 3連複:36,170円 3連単:162,250円",,,,,,,,,,,,"馬単:2,690円 3連複:5,300円 3連単:26,340円",,,,,,,,,,,,"馬単:4,490円 3連複:1,400円 3連単:15,480円",,,,,,,,,,,,"馬単:2,100円 3連複:4,150円 3連単:15,410円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 5R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｾﾌﾟﾃﾝﾊﾞｰS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｈパワｰトｰマス, 36,村田一,, 50,*-15,  -5, 9, 66.3,①①①, 1, 4, ジュラナスリング,,横山義,,,,, 1,  1.7,②②②, 1, 3,Ｅサブコンシャス, 71,内田博,, 79,   1,* 14, 1,  2.1,③④③, 1, 4,Ｆタケデンノキボｰ, 80,大庭和,, 81,   3,* 10,14, 58.6, ⑩⑧
 2,10,Ｃリｰチマイドリｰム, 51,柴山雄, 0.0, 49,*-15,  -4, 3,  4.8,④②②, 2, 1, エヒテンヴィｰゼ,,江田勇,197.1,,,, 7, 34.5,③③③, 2,10,Ｄミヤビベガ, 72,吉田隼, 0.1, 78,   2,* 13, 5, 12.9,⑤④⑥, 2, 7,Ｅホエｰルシャｰク, 80,内田博, 0.2, 80,   4,   7, 6, 11.2, ⑩⑪
 3, 8,Ｅメジロフェｰム, 47,宮崎北, 0.1, 49,*-14,  -5, 7, 16.1,②②②, 3, 5, グランツｰリズモ,,浜野谷,197.3,,,, 2,  4.4,①①①, 3, 8,Ａショウナンラヴァｰ, 76,吉田豊, 0.1, 78,*  3,  10, 2,  3.9,③②③, 3,14,Ｊモルトグランデ, 79,蛯名正, 0.2, 80,   8,   3, 1,  3.0, ⑤⑥
 4, 3,Ａセイカマエストｰソ, 52,松岡正, 0.2, 50, -19,*  1, 1,  2.9,⑧⑨⑨, 4, 7, ブルｰベレッタ,,大庭和,198.0,,,, 5, 11.1,③④④, 4,11,Ｃユノパラボリカ, 72,横山典, 0.1, 76,*  3,   8, 3,  5.6,①①①, 4,16,Ｎハネダテンシ, 74,武士沢, 0.2, 79,   3,   8,13, 57.7, ⑩⑪
 5,12,Ｇマルタカハンタｰ, 40,大庭和, 0.2, 46, -16,  -5, 4,  8.0,⑥②④, 5, 6, スプリングカラｰ,,金子光,198.7,,,, 8, 39.4,③⑤⑤, 5, 9,Ｇレジｰムチェンジ, 69,北村宏, 0.7, 70,*  3,   0, 7, 27.6,②②②, 5, 3,Ｏラブハｰト, 73,木幡初, 0.2, 80,   6,   5,15, 71.3, ⑧③
 6,11,Ｂセイウンウィスパｰ, 51,勝浦正, 0.4, 48, -17,  -5, 2,  3.9,⑧⑥⑤, 6, 2, キラｰパンサｰ,,山本康,202.5,,,, 6, 31.3,⑦⑦⑦, 6, 4,Ｈシンセサイザｰ, 68,柴山雄, 0.8, 72,   2,   4, 6, 16.1,⑦④③, 6, 5,Ｇマンテンハット, 80,安藤光, 0.3, 79,   0,*  9,12, 52.0, ⑮⑮
 7,13,Ｄラヴリｰテンダｰ, 49,田中勝, 0.5, 48, -21,*  1, 6, 15.5,⑬⑫⑪, 7, 8, メジロレグルス,,石神深,203.5,,,, 4,  9.6,⑥⑥⑥, 7, 5,Ｊステラフィランテ, 59,石橋脩, 1.0, 72,   1,   5,10,106.7,⑨⑨⑨, 7, 2,Ｉピエナビｰナス, 79,石橋脩, 0.3, 79,   2,   8, 8, 25.5, ⑬⑬
 8, 6,Ｉコスモハイスペック, 36,内田博, 0.6, 45, -20,  -4, 5,  9.1,⑩⑨⑨, 8, 3, タケデンバトル,,高野和,213.4,,,, 9, 72.5,⑧⑧⑧, 8, 6,Ｂキャサリンダイヤ, 75,千葉直, 1.2, 67,   1,  -2, 9, 52.3,⑧④⑦, 8,15,Ｈリキサンファイタｰ, 80,吉田隼, 0.3, 78,   2,   8, 3,  7.6, ⑬⑬
 9, 9,Ｆミヤビクロスオｰ, 43,吉田豊, 0.7, 42, -17,  -9, 8, 23.2,⑥⑥⑤,,,,,,,,,,,,, 9, 1,Ｋロサンジン, 25,田中勝, 1.3, 67,   0,  -1, 8, 48.5,⑤⑧⑦, 9,11,Ｃマッチメイト, 81,小野次, 0.4, 78,   7,   1, 7, 14.5, ⑤⑧
10, 2,Ｊスペｰスシャトル, 27,石橋脩, 0.8, 41, -17, -11,11,146.7,④⑥⑤,,,,,,,,,,,,,10, 2,Ｉトウショウスケｰル, 60,武士沢, 2.0, 60,   0, -10,11,154.4,⑩⑨⑨,10, 1,Ｋミレニアムカｰスル, 77,吉田豊, 0.5, 75,  -2,*  9, 4,  7.7, ⑯⑮
11, 1,Ｌカムイヒカル, 16,吉田隼, 1.1, 35, -16, -16,10,129.5,②⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,11, 9,Ｌキルシュワッサｰ, 76,勝浦正, 0.5, 77,* 10,  -3,10, 31.3, ②②
12, 5,Ｋユウタｰセンプｰ, 24,武士沢, 1.5, 36, -27,  -5,12,161.3,⑩⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｐサウスティｰダ, 72,後藤浩, 0.6, 74,* 11,  -5,11, 41.7, ①①
13, 4,Ｍカシマモナｰク,-12,高山太, 1.5, 32, -19, -18,13,263.9,⑩⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｂゼットカｰク, 85,江田照, 0.6, 75,   7,  -1, 2,  4.8, ⑤⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ａトロピカルライト, 86,鷹野宏, 0.9, 70,   6,  -4, 5, 10.6, ⑧⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｄガブリン, 81,村田一, 0.9, 71,* 11,  -9, 9, 28.3, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｍサインゴｰルド, 74,北村宏, 1.3, 65,* 10, -13,16,143.9, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:6,630円 複勝:07=1,260円 10=220円 08=410円 枠連:980円",,,,,,,,,,,,"単勝:170円 複勝:04=110円 01=520円 05=150円 枠連:2,790円",,,,,,,,,,,,単勝:210円 複勝:03=120円 10=210円 08=140円 枠連:400円,,,,,,,,,,,,"単勝:5,860円 複勝:04=1,500円 07=310円 14=160円 枠連:9,890円",,,,,,,,,,,
"馬連:15,110円 ワイド:07-10=3,140円 07-08=6,170円 08-10=1,150円",,,,,,,,,,,,"馬連:2,200円 ワイド:01-04=740円 04-05=260円 01-05=1,220円",,,,,,,,,,,,"馬連:1,550円 ワイド:03-10=520円 03-08=200円 08-10=550円",,,,,,,,,,,,"馬連:38,120円 ワイド:04-07=7,830円 04-14=4,740円 07-14=780円",,,,,,,,,,,
"馬単:40,120円 3連複:42,420円 3連単:355,020円",,,,,,,,,,,,"馬単:2,900円 3連複:3,460円 3連単:15,960円",,,,,,,,,,,,"馬単:2,000円 3連複:1,440円 3連単:5,250円",,,,,,,,,,,,"馬単:84,090円 3連複:51,050円 3連単:510,790円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■12R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ｶﾝﾅｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｆロマンシエｰル, 55,黛弘人,, 67,  -2,*  8, 4,  6.9,③③③, 1,15, モンドｰル,---,田中勝,, 44, -27,   2, 4,  6.7,⑦④②, 1, 1,Ｃトップオブピｰコイ, 51,横山典,, 49,  -1,*  3, 7, 25.9, ⑧⑦, 1, 6,Ａロｰランバｰク, 71,内田博,, 69,   2,   6, 1,  2.5, ⑥④
 2, 5,Ｃエステル, 61,宮崎北, 0.1, 65,  -3,* 10, 2,  4.1,⑧⑧③, 2, 6, ユウキハングリｰ,---,石橋脩, 0.0, 42,*-25,  -2, 7, 16.0,①①①, 2, 3,Ｄミラグロレディ, 50,吉田豊, 0.2, 51,   8,  -9, 5, 12.3, ③④, 2,10,Ｄサマｰミッドナイト, 68,黛弘人, 0.2, 67,*  7,  -1, 6, 14.6, ②②
 3, 1,Ｅトランスルｰセント, 55,石橋脩, 0.7, 62,  -5,*  7, 5,  8.4,⑪⑫③, 3, 4, スｰパｰソブリン,---,吉田豊, 0.1, 43, -27,   2,10, 19.9,③⑥⑤, 3, 9,Ｇアラマサロｰズ, 39,勝浦正, 0.2, 55,* 12, -11, 4,  9.7, ②②, 3, 5,Ｆコンセンチメント, 65,吉田隼, 0.3, 67,   5,   0, 2,  4.6, ④④
 4,16,Ｂミラクルクィｰン, 62,千葉直, 1.5, 58,  -4,  -1, 6, 10.2,⑧⑧⑧, 4,14, バイタルシチｰ,---,松岡正, 0.1, 42,*-26,  -1, 1,  3.7,⑤②②, 4, 7,Ａスガノメダリスト, 72,江田照, 0.3, 52,* 12, -14, 1,  2.4, ①①, 4, 4,Ｅマイヴィｰナス, 66,吉田豊, 0.6, 64,  -3,   5, 3,  6.2, ⑨⑧
 5,11,Ｊエテルノロワイヤル, 45,小林淳, 1.9, 55,  -3,  -5,11, 54.8,⑭⑧⑧, 5, 1, コハクジョｰ,---,小野次, 0.3, 42, -29,   2, 6, 13.7,⑦⑨⑨, 5, 5,Ｂプレザントブリｰズ, 53,内田博, 0.4, 46,   4,  -8, 2,  2.8, ⑦⑦, 5, 2,Ｊエフテｰララｰヤ, 61,武士沢, 0.7, 63,   0,   2, 9, 28.7, ⑦⑦
 6, 8,Ａカチキナムスメ, 63,勝浦正, 2.0, 55,  -4,  -5, 3,  5.2,⑪⑧⑫, 6, 5, ワイルドトウショウ,---,武士沢, 0.5, 37, -29,  -2, 3,  5.3,⑤⑥⑤, 6, 6,Ｅトウカイフィット, 48,蛯名正, 0.6, 45,   6, -11, 3,  5.5, ⑤④, 6, 7,Ｂヤマニントップギア, 70,柴山雄, 0.7, 63,  -7,*  8, 5, 13.3, ⑫⑫
 7, 6,Ｇスズノヒロイン, 53,柴山雄, 2.2, 55,  -5,  -5, 8, 23.9,⑤⑫⑪, 7,11, マンダリンシルバｰ,---,後藤浩, 0.5, 36, -27,  -3, 2,  4.7,⑪⑥⑤, 7, 8,Ｈドゥミポワント, 35,西田雄, 0.8, 42,   6, -14, 8,148.0, ⑤④, 7, 3,Ｋカリスマブラック, 55,石橋脩, 0.9, 60,  -9,*  8,11, 69.9, ⑬⑬
 8, 7,Ｉトｰセンフルライフ, 46,蛯名正, 2.5, 51,  -2, -12, 9, 44.9,⑭⑥②, 8,12, タカイチアリュｰル,---,柴山雄, 0.6, 40, -34,*  6,11, 44.0,⑭⑭⑫, 8, 2,Ｉバットマンデガジェ, 30,柴山雄, 1.0, 37,  -1, -10, 9,181.7, ⑧⑨, 8,12,Ｃスキマチェリｰ, 70,木幡初, 0.9, 60,   3,  -4, 8, 21.3, ⑤⑥
 9,15,Ｌジョイントゥラヴ, 39,大庭和, 3.8, 43,  -2, -23,12, 66.5,⑤⑥⑧, 9, 3, ダッパｰユウ,---,内田博, 0.8, 32, -27,  -9, 5, 12.9,③④⑤, 9, 4,Ｆカネトシバニラ, 41,石橋脩, 1.1, 40,   9, -20, 6, 16.2, ③③, 9,14,Ｇキングスグリｰム, 64,田中勝, 1.2, 58,  -3,  -1, 4,  7.6, ⑨⑩
10, 2,Ｄサクセスフルロｰル, 58,後藤浩, 3.9, 39,* -1, -28, 1,  4.0,①①①,10, 8, ベイルリ,---,村田一, 0.8, 37, -31,  -1, 8, 18.8,⑪⑫⑫,,,,,,,,,,,,,10, 9,Ｈアルフェラッツ, 63,西田雄, 1.2, 57,*  8, -11,10, 44.7, ②②
11,13,Ｋコンコルドライン, 41,柴田善, 4.3, 40,  -6, -21,10, 50.3,⑯⑭⑫,11, 7, コスモボｰキサイト,---,吉田隼, 0.8, 30,*-24, -12, 9, 19.5,②②②,,,,,,,,,,,,,11,11,Ｉスガｰフォｰティｰ, 63,宮崎北, 1.3, 56, -13,*  8,14,158.8, ⑭⑭
12, 4,Ｈディゾンシチｰ, 51,佐藤聖, 4.3, 36,* -1, -30,14,122.0,②②③,12,10, ドリｰムタフキｰク,---,蛯名正, 1.0, 32, -28,  -8,12, 61.1,⑪⑨⑨,,,,,,,,,,,,,12,13,Ｌリバｰトｰマス, 53,小林淳, 1.4, 57,  -2,  -3,12,126.8, ⑨⑩
13,10,Ｎキドニｰグリル, 38,吉田隼, 4.6, 36,* -2, -32, 7, 17.2,⑩③③,13,13, フジマサエンブレム,---,安藤光, 1.0, 36, -35,   3,13, 97.1,⑭⑮⑮,,,,,,,,,,,,,13, 1,Ｍタマモラッシュ, 52,草野太, 2.0, 51,  -2,  -9,13,128.2, ⑦⑨
14,12,Ｏガｰデンプリンセス, 35,伊藤工, 4.7, 36,  -7, -23,16,149.4,⑪⑮⑮,14, 2, ネイティヴアリス,---,千葉直, 1.1, 31, -30,  -7,15,141.1,⑦⑨⑨,,,,,,,,,,,,,14, 8,Ｎサウンドディｰバ, 49,蛯名正, 3.1, 43,*  9, -27, 7, 17.7, ①①
15, 9,Ｍブライティアハニｰ, 39,北村宏, 4.8, 36,  -9, -19,15,122.3,⑤⑯⑯,15, 9, パワフルウッズ,---,北村宏, 1.9, 18, -32, -17,14,113.4,⑩⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Ｐロｰテブリジャｰル, 21,鷹野宏, 6.0, 29,  -2, -42,13, 81.5,③③⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-11),,,,,,,,,,,
"単勝:690円 複勝:03=230円 05=160円 01=220円 枠連:1,270円",,,,,,,,,,,,"単勝:670円 複勝:15=250円 06=510円 04=620円 枠連:1,340円",,,,,,,,,,,,"単勝:2,590円 複勝:01=410円 03=340円 09=240円 枠連:7,870円",,,,,,,,,,,,単勝:250円 複勝:06=130円 10=250円 05=180円 枠連:980円,,,,,,,,,,,
"馬連:1,490円 ワイド:03-05=580円 01-03=930円 01-05=610円",,,,,,,,,,,,"馬連:8,430円 ワイド:06-15=2,450円 04-15=2,750円 04-06=3,800円",,,,,,,,,,,,"馬連:7,560円 ワイド:01-03=1,530円 01-09=1,810円 03-09=1,210円",,,,,,,,,,,,"馬連:1,410円 ワイド:06-10=520円 05-06=350円 05-10=1,200円",,,,,,,,,,,
