08年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝3000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
14,14,Ｅジャングルゼット, 59,池添謙, 4.6, 45,  -1, -21,12, 87.4,⑫⑪⑬,14, 1, チェイリュイ,---,佐藤友, 3.1, 59,   2,  -8,12,110.5,⑫⑫⑫,14, 6,Ｉウインスペンサｰ, 74,武豊  , 3.6, 52,* 10, -31, 3, 10.0,①①①,,,,,,,,,,,,
15, 5,Ｐアグネスグリッタｰ, 33,福永祐, 5.3, 42,  -2, -24, 7, 51.9,⑭⑮⑮,15, 7,Ｏステルスワン, 53,柴原央, 3.3, 56,   4, -13,15,179.1,⑥⑦⑦,15,16,Ａフィｰルドウイナｰ, 80,藤田伸, 5.5, 41,   5, -38, 5, 12.3,⑨⑪⑮,,,,,,,,,,,,
16,16,Ｋキｰミヤビ, 53,四位洋, 7.9, 28,  -2, -48, 5, 34.8,⑨⑪⑯,16,11,Ｇパナマックス, 67,秋山真, 4.0, 51,*  6, -22, 6, 32.6,④②②,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,
"単勝:110円 複勝:02=100円 03=620円 01=250円 枠連:1,190円",,,,,,,,,,,,単勝:150円 複勝:05=110円 06=140円 15=230円 枠連:360円,,,,,,,,,,,,"単勝:2,580円 複勝:08=850円 14=1,120円 01=350円 枠連:15,600円",,,,,,,,,,,,単勝:290円 複勝:06=120円 04=160円 11=130円 枠連:740円,,,,,,,,,,,
"馬連:1,790円 ワイド:02-03=770円 01-02=300円 01-03=2,910円",,,,,,,,,,,,馬連:340円 ワイド:05-06=170円 05-15=350円 06-15=730円,,,,,,,,,,,,"馬連:34,840円 ワイド:08-14=5,190円 01-08=1,980円 01-14=2,440円",,,,,,,,,,,,馬連:900円 ワイド:04-06=340円 06-11=170円 04-11=360円,,,,,,,,,,,
"馬単:2,220円 3連複:3,830円",,,,,,,,,,,,"馬単:530円 3連複:1,400円",,,,,,,,,,,,"馬単:89,050円 3連複:65,750円",,,,,,,,,,,,"馬単:1,540円 3連複:710円 3連単:3,810円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｽﾎﾟﾆﾁ賞京都金杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａギンザナイト, 69,藤田伸,, 66,  -5,*  7, 1,  2.6,④⑥③, 1, 7,Ａアインラクス, 71,福永祐,, 74,  -9,* 14, 1,  2.4,⑦⑥④, 1, 3,Ｃオネストジョン, 81,安藤勝,, 85,* 11,  12, 2,  4.3,①①①, 1, 9,Ｌエイシンデピュティ, 88,岩田康,, 98,* 15,  15, 3,  7.3,③②③
 2, 3,Ｄディアアゲイン, 61,田村太, 0.5, 63,  -4,   2, 5,  8.5,②③③, 2,14,Ｌブｰケフレグランス, 55,安藤勝, 0.2, 68,* -8,   7, 2,  4.1,②②②, 2, 8,Ｂスティリスタ, 83,和田竜, 0.1, 86,* 10,  12, 4,  7.1,②②②, 2,16,Ｊアドマイヤオｰラ, 89,安藤勝, 0.0,101,   9,* 27, 1,  2.8,⑫⑫⑪
 3, 7,Ｊテンシノボストン, 50,中村将, 0.8, 60,  -6,   1, 7, 12.7,⑩⑧⑦, 3,10,Ｂメジロドリゼラ, 65,四位洋, 0.3, 72, -12,* 14, 7, 18.2,⑫⑩⑧, 3, 4,Ｅメイショウカルド, 79,藤岡佑, 0.2, 85,   6,* 17, 9, 33.5,⑨⑧⑥, 3,10,Ｃカネトシツヨシオｰ, 95,幸英明, 0.1,100,   7,* 26, 9, 31.7,⑭⑭⑪
 4,11,Ｆインタｰレｰス, 56,田中克, 0.8, 62,* -3,  -1,11, 67.6,⑦③③, 4,11,Ｇシングルショット, 59,池添謙, 0.5, 65,* -8,   4, 3,  5.8,④③②, 4,14,Ｋロｰドクルｰザｰ, 74,藤田伸, 0.7, 80,   5,  12,10, 39.8,⑤⑥⑦, 4,12,Ｅサクラメガワンダｰ, 93,福永祐, 0.4, 94,  14,  12, 4,  7.5,⑥⑥③
 5, 4,Ｋマイネエスポワｰル, 50,和田竜, 0.8, 61,  -7,   2, 4,  8.4,⑦⑧⑦, 5, 2,Ｅアドマイヤソｰラｰ, 60,岩田康, 0.7, 67, -12,* 10, 5, 16.5,⑨⑩⑪, 5, 6,Ｆポｰトラヴ, 79,北村友, 0.8, 80,   3,* 15, 7, 17.3,⑫⑪⑩, 5,11,Ｈフィｰルドベアｰ, 90,秋山真, 0.6, 91,  11,  13,11, 48.5,⑪⑩⑧
 6,16,Ｃクレアシオン, 61,藤岡康, 0.8, 60, -10,*  5,13,111.9,⑩⑪⑩, 6, 6,Ｄゴルディオス, 62,藤岡佑, 0.9, 61,  -9,   0, 6, 17.9,③③④, 6, 7,Ｊメイショウヨシヒサ, 75,福永祐, 0.9, 80,   4,  13, 6,  8.8,⑫⑩⑨, 6, 2,Ｇナスノストロｰク, 91,赤木高, 0.6, 91,  14,   9,14,122.9,②④⑤
 7,13,Ｎカワチノオジサン, 44,岩田康, 0.9, 58,  -8,   2, 6, 12.6,⑨⑩⑦, 7, 5,Ｃシンデレラロマンス, 64,秋山真, 1.0, 61, -11,   3, 9, 42.7,⑩⑨⑧, 7, 9,Ｄナックルパｰト, 80,武豊  , 0.9, 79,   7,   8, 3,  5.9,⑥⑤⑤, 7, 6,Ｄエイシンドｰバｰ, 93,藤岡佑, 0.6, 93,  12,  14, 6, 14.4,⑥⑧⑧
 8, 8,Ｈテイエムデスカイ, 51,石橋守, 1.0, 59,* -2,  -4, 8, 31.1,②②②, 8,16,Ｊマイネルインゼル, 56,藤岡康, 1.0, 58,* -6,  -6, 8, 33.7,①①①, 8, 1,Ａレッドキャタピラｰ, 84,池添謙, 1.3, 75,*  9,   2, 1,  4.0,③②③, 8, 7,Ｋタマモホットプレイ, 88,渡辺薫, 0.7, 94,  10,  15,12, 84.5,⑫⑫⑪
 9, 1,Ｂスマｰトダイレクト, 67,幸英明, 1.1, 57,  -4,  -3, 2,  4.1,④③③, 9, 8,Ｋドリｰムストライド, 56,武豊  , 1.2, 58,  -9,  -3, 4,  6.9,④③④, 9,15,Ｌテンザンモビｰル, 73,太宰啓, 1.5, 75,   3,   9, 5,  7.1,⑨⑪⑩, 9,13,Ｎアルビレオ, 80,長谷川, 0.7, 94,   7,  19,15,158.9,⑮⑭⑭
10, 5,Ｇファイナルファイト, 55,浜中俊, 1.5, 53,* -1, -10, 3,  8.1,①①①,10, 9,Ｈウォｰタｰセレネ, 57,長谷川, 1.2, 64, -13,   6,12,126.7,⑬⑬⑪,10,10,Ｎアグネスカルミア, 71,浜中俊, 1.6, 72,   8,   0,14,138.2,③④③,10, 8,Ｂキンシャサノキセキ, 97,藤田伸, 0.7, 89,* 15,   3, 2,  5.1,④②②
11, 9,Ｅデルマレグルス, 57,飯田祐, 1.6, 53,  -9,  -2, 9, 63.2,⑭⑪⑪,11, 4,Ｉメイショウデイジｰ, 57,高橋亮, 1.4, 60, -14,   5,13,223.9,⑬⑬⑭,11,12,Ｏランドベスト, 70,中村将, 1.6, 75,   0,  11,12, 97.6,⑮⑮⑬,11, 5,Ｆサイレントディｰル, 92,池添謙, 0.8, 91,   3,* 23,13, 98.6,⑯⑯⑯
12, 2,Ｉスナｰクキャプテン, 51,秋山真, 2.0, 51, -16,   1,10, 66.0,⑯⑮⑮,12,13,Ｆハｰマジェスティ, 59,北村友, 1.5, 58, -13,   1,11, 71.0,⑩⑩⑬,12, 2,Ｈタケイチマサル, 78,高田潤, 1.7, 74,   0,  10,16,294.8,⑮⑮⑬,12,15,Ｉリキッドノｰツ, 90,上村洋, 1.0, 88,  12,   5,10, 48.1,⑥⑥⑦
13,10,Ｍナンゴクコンバット, 45,上村洋, 2.2, 50,  -6, -11,12,101.3,④⑥⑪,13, 1,Ｎアグネスラナップ, 41,上村洋, 1.7, 53, -11,  -7,10, 42.9,⑥⑥⑧,13, 5,Ｇシンキッカｰ, 78,大下智, 1.8, 73,   3,   6,15,183.5,⑭⑭⑩,13, 4,Ａディアデラノビア,100,武豊  , 1.0, 89,  12,   8, 5, 10.4,⑨⑧⑧
14, 6,Ｌエｰシンシｰエン, 45,荻野琢, 2.6, 43, -13,  -9,14,198.9,⑫⑬⑬,14,15,Ｍトｰワミラクル, 51,中村将, 2.0, 49,  -9, -14,14,239.4,⑦⑥⑦,14,11,Ｉタイキフェアレディ, 77,岩田康, 2.0, 70,   5,   0, 8, 19.3,⑦⑥⑦,14, 1,Ｐオｰスミダイドウ, 74,和田竜, 1.5, 81,* 17, -10, 8, 22.1,①①①
15,14,Ｐパｰプルリッチ, -5,小坂忠, 2.9, 42, -13, -10,15,289.6,⑫⑭⑬,15,12,Ｐロングココロ, 28,田村太, 2.1, 52, -16,  -1,16,484.0,⑯⑮⑮,15,13,Ｐブイトｰル, 61,幸英明, 2.8, 64,   3,  -2,11, 80.6,⑪⑪⑯,15, 3,Ｏクランエンブレム, 80,四位洋, 2.1, 74,  14, -12, 7, 21.6,④④⑤
16,15,Ｏカゼノオｰラ, 31,渡辺薫, 3.9, 32, -15, -17,16,340.9,⑮⑮⑮,16, 3,Ｏシゲルチニカ, 38,大下智, 2.2, 51, -16,  -3,15,323.2,⑬⑮⑮,16,16,Ｍマイネルラファエロ, 73,生野賢, 4.5, 50,   4, -20,13,137.7,⑦⑧⑬,16,14,Ｍセフティｰエンペラ, 81,河北通, 3.1, 63,   7, -17,16,246.2,⑨⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
単勝:260円 複勝:12=130円 03=190円 07=300円 枠連:550円,,,,,,,,,,,,単勝:240円 複勝:07=120円 14=160円 10=330円 枠連:360円,,,,,,,,,,,,単勝:430円 複勝:03=180円 08=230円 04=910円 枠連:780円,,,,,,,,,,,,単勝:730円 複勝:09=200円 16=140円 10=610円 枠連:820円,,,,,,,,,,,
"馬連:980円 ワイド:03-12=380円 07-12=750円 03-07=1,400円",,,,,,,,,,,,"馬連:600円 ワイド:07-14=270円 07-10=760円 10-14=1,290円",,,,,,,,,,,,"馬連:1,420円 ワイド:03-08=550円 03-04=2,410円 04-08=3,460円",,,,,,,,,,,,"馬連:970円 ワイド:09-16=400円 09-10=2,380円 10-16=1,630円",,,,,,,,,,,
"馬単:1,480円 3連複:4,100円",,,,,,,,,,,,"馬単:1,010円 3連複:2,800円",,,,,,,,,,,,"馬単:2,490円 3連複:16,510円",,,,,,,,,,,,"馬単:2,530円 3連複:9,780円 3連単:49,310円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1600m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,初夢ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7, ロｰズカットダイヤ,---,藤岡康,, 67,* -4,*  7, 3,  5.8,⑤③③, 1, 6,Ｇワンダｰグラス, 71,田村太,, 67,* -3,*  5,11, 28.4,⑦②③, 1,15,Ｄレキシントンシチｰ, 83,武豊  ,, 87,* 11,  12, 1,  2.5,①①①, 1, 1,Ｂケイアｰス, 84,長谷川,, 81,   1,   8, 2,  3.7,⑤④④
 2,16, オｰルタイムベスト,---,武豊  , 0.0, 66,* -2,*  5, 1,  2.7,①①①, 2, 7,Ｐバリバリセレブ, 54,福永祐, 0.0, 68,*  0,   4, 5, 10.3,①①①, 2, 3,Ｍカシノエスケイプ, 76,大下智, 0.3, 85,   2,* 18, 8, 24.0,⑩⑩⑩, 2,13,Ｇジャングルテクノ, 78,秋山真, 0.2, 78,  -2,  11, 4,  7.6,⑩⑩⑩
 3, 5, トｰセンベルファム,---,藤田伸, 1.1, 58,  -5,   1, 2,  3.0,④⑤⑤, 3, 1,Ａスズカデヒア, 74,北村友, 0.2, 65,  -3,   5, 2,  4.8,①④③, 3,13,Ｇナリタジュｰン, 79,安藤勝, 0.5, 83,* 11,   8, 2,  4.7,①②②, 3, 2,Ｆシャイニングアレキ, 78,藤岡佑, 0.2, 80,  -2,  12,11, 51.1,⑫⑫⑩
 4, 6, エシャペ,---,小原義, 1.2, 58,  -5,  -1, 8, 39.8,⑤⑥⑤, 4,13,Ｎヴァイスハイト, 64,岩田康, 0.3, 66,  -5,*  6, 1,  4.4,⑩⑨⑥, 4, 6,Ｊウォｰタｰバロン, 78,野元昭, 0.6, 82,   8,  10,13, 60.5,④⑤⑥, 4, 5,Ｐウイニングザバロン, 66,渡辺薫, 0.2, 82,  -2,  12,16,156.4,⑩⑩⑩
 5, 3, コムハニｰ,---,池添謙, 1.3, 58,  -7,   2, 7, 26.3,⑦⑦⑤, 5, 2,Ｅサンタナイト, 72,小坂忠, 0.4, 64,  -5,   5,12, 39.0,⑤⑨⑩, 5, 5,Ｂスタｰオブニルス, 85,秋山真, 0.7, 82,   5,  12,11, 49.6,⑨⑧⑧, 5, 8,Ｈワンマンシャチョウ, 76,石橋守, 0.2, 79,  -1,   8, 5, 11.6,⑦⑧⑦
 6, 2, テレパシｰ,---,幸英明, 1.3, 57,* -3,  -4, 5, 18.0,②③③, 6,15,Ｊヒシインペリアル, 68,石橋守, 0.4, 64,  -3,   3,10, 19.6,⑧④③, 6,16,Ｃガブリン, 84,藤田伸, 0.8, 80,* 11,   6, 3,  5.2,④②②, 6, 4,Ｏトレノジュビリｰ, 66,藤田伸, 0.3, 75,   2,   4, 7, 14.7,⑤④④
 7, 8, トシアツキ,---,岩田康, 1.3, 57,* -2,  -4, 4,  8.4,②②②, 7, 8,Ｆフジヤマロマン, 72,藤岡佑, 0.5, 63,* -1,   0, 6, 11.5,③②②, 7, 1,Ａセイウンプレジャｰ, 88,船曳文, 0.8, 80,   5,  11, 6, 17.6,⑧⑧⑧, 7,11,Ｉマイネルソリスト, 74,岩田康, 0.3, 74,   1,   3, 1,  3.0,③④④
 8, 9, サザンヒルズ,---,赤木高, 1.9, 53, -11,   1, 6, 19.2,⑫⑬⑪, 8,10,Ｌトップオブバイオ, 66,中村将, 0.5, 64,  -9,*  7,14, 52.7,⑯⑮⑮, 8,14,Ｋタｰタンフィｰルズ, 78,角田晃, 0.9, 80,   1,  14, 9, 27.1,⑫⑫⑪, 8, 7,Ｃディｰプスピリット, 84,池添謙, 0.4, 77,  -5,  12, 3,  7.6,⑫⑬⑬
 9,15, ハッピｰセブン,---,田中克, 2.1, 53, -12,   0,15,142.5,⑭⑭⑪, 9, 3,Ｂスニｰカｰブルｰス, 74,荻野琢, 0.5, 63,  -4,   3, 8, 16.0,④⑥⑥, 9,10,Ｅワｰキングボｰイ, 82,和田竜, 0.9, 80,   7,   8, 4, 11.4,⑦⑦⑥, 9,12,Ｊキングオブロマネ, 74,太宰啓, 0.5, 80, -10,* 18,10, 49.1,⑯⑯⑭
10,13, ホシノクレオパトラ,---,太宰啓, 2.3, 49, -12,  -2,11, 57.9,⑪⑩⑬,10,14,Ｋラスカルデュｰク, 67,武豊  , 0.6, 63,  -6,   5, 3,  6.6,⑬⑫⑩,10,12,Ｌサクラオリオン, 78,内田浩, 1.0, 79,  -2,* 16,12, 51.7,⑬⑬⑫,10,16,Ｌタムロスタｰディ, 70,幸英明, 0.5, 71,*  5,  -5,13, 62.3,①①①
11,12, ビリｰヴインタイム,---,長谷川, 2.8, 46, -11,  -8,13,119.0,⑫⑩⑨,11, 4,Ｈメイショウハナミチ, 71,藤岡康, 0.7, 62,  -6,   3,16,113.1,⑪⑫⑫,11, 8,Ｈケアレスウィスパｰ, 79,金折知, 1.0, 79,  -5,* 19,14, 82.6,⑮⑭⑭,11, 3,Ａタケイチゼット, 93,和田竜, 0.6, 73,  -1,   2, 6, 12.3,⑨⑧⑦
12,14, イズミハｰバｰ,---,渡辺薫, 2.9, 44, -10, -10,14,137.1,⑨⑨⑨,12, 5,Ｃウォｰタｰポロ, 73,田中克, 0.8, 62,  -4,   0,13, 46.1,⑧⑥⑥,12, 4,Ｎリｰディングエッジ, 74,上村洋, 1.6, 76,   8,   1,16,207.5,④⑤④,12,15,Ｍトッケンショウブ, 70,中村将, 0.6, 72,  -1,   2,12, 54.8,⑦⑦⑦
13,10, キドニｰグリル,---,和田竜, 3.0, 44,  -8, -13, 9, 40.4,⑨⑧⑧,13, 9,Ｉオｰメドック, 69,角田晃, 0.9, 60,  -9,   4,15, 59.4,⑭⑮⑮,13, 7,Ｉアドマイヤヘッド, 79,岩田康, 1.7, 72,  -7,  14, 7, 21.3,⑭⑭⑯,13, 6,Ｄスリｰスピニング, 81,上村洋, 0.7, 77,  -8,* 14, 9, 42.1,⑮⑭⑭
