08年 7月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9, 6,Ｆナリタホウショウ, 50,幸英明, 2.0, 46,* -7, -21, 8, 99.0, ③③, 9, 8,Ｇマイネルフリｰデン, 58,田中克, 1.4, 59,*  4, -12, 9, 47.3, ③③, 9, 7,Ｉペプチドトップガン, 60,小牧太, 1.8, 59,*  9, -33, 6, 14.7,①①①, 9, 8,Ｃセフティｰステｰジ, 86,武豊  , 1.5, 80,  10,  10, 4, 24.0,⑨⑨⑦
10, 2,Ｍフジノチヨヒメ, 32,野元昭, 2.2, 46, -13, -12,14,354.4, ⑬⑫,10, 6,Ｆマルブツエンペラｰ, 58,武豊  , 1.6, 58,*  6, -15, 2,  3.8, ①①,10, 1,Ｌアルティマモｰド, 53,熊沢重, 1.9, 58,*  8, -31,12, 91.7,⑦③⑤,10, 6,Ｉサンワｰドラン, 83,和田竜, 1.7, 80,  10,   8, 9, 56.7,⑨⑨⑪
11,10,Ｇクリノメッセンジャ, 47,内田博, 2.6, 39, -12, -21, 9,119.2, ⑬⑨,11, 9, アドマイヤミサイル,---,川田将, 2.5, 48,  -6,  -8, 8, 26.7, ⑫⑫,11,13,Ｅハマノオラトリオ, 64,渡辺薫, 2.1, 57,* 10, -37, 9, 20.8,②②②,11, 1,Ｌビッグホワイト, 82,田村太, 2.4, 75,   9,   4,14,144.2,⑯⑬⑫
12, 3,Ｋエｰシンビッグシｰ, 40,福永祐, 2.9, 33,* -5, -38, 7, 61.8, ①①,12,10, スズカワイルド,---,芹沢純, 3.5, 41, -11, -11,13,138.1, ⑯⑯,12,15,Ｊニシノシャア, 57,鮫島良, 2.3, 56,   3, -21,10, 46.6,⑮⑭⑬,12, 3,Ｋガイアレｰサｰ, 82,熊沢重, 2.4, 76,  11,  -1,11, 88.5,⑦⑥⑦
13,12,Ｊマコトバンクウ, 43,田中克, 3.1, 31,  -8, -35,11,132.2, ③⑤,13,14, マルタカヴィグラス,---,小坂忠, 3.7, 39,  -5, -20,15,209.1, ⑬⑫,13,14,Ｍハｰドギムレット, 50,岩崎祐, 3.0, 52,   7, -42,15,306.3,③③⑨,13, 9,Ｂアグネスネクタル, 86,鮫島良, 2.5, 75,   9,   4, 6, 29.3,⑫⑪⑫
14, 4,Ｈスペｰルノｰヴァ, 47,船曳文, 3.3, 30, -11, -32,13,240.9, ⑨⑨,14, 1,Ｋスリｰサンビｰム, 46,橋本美, 3.8, 39,  -4, -21,12,134.0, ⑪⑮,14, 2,Ｎヒカルアルテミス, 50,岩田康, 3.1, 49,   4, -35,11, 47.1,⑦⑩⑫,14, 7,Ｏサｰチエネミｰ, 78,田中克, 2.8, 72,  11,  -5,16,243.2,④⑥⑦
,,,,,,,,,,,,15, 3,Ｍオｰスミクレｰバｰ, 35,田中健, 4.3, 36,   0, -32,16,248.6, ⑥⑩,15,11,Ｏナムラヘリテｰジ, 21,生野賢, 6.5,  6,  -1, -71,14,245.5,⑬⑭⑮,15, 4,Ｐビｰオブザバン, 63,赤木高, 3.5, 66,   8,  -4,13,137.2,⑭⑬⑭
,,,,,,,,,,,,16, 7,Ｌシゲルケｰプタウン, 43,角田晃, 4.6, 33,   3, -38,14,190.2, ③⑤,,,,,,,,,,,,,16,16,Ｎストロングドン, 78,畑端省, 5.0, 57,   7, -15,15,209.5,⑨⑬⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-6),,,,,,,,,,,
単勝:110円 複勝:13=110円 14=320円 09=230円 枠連:890円,,,,,,,,,,,,"単勝:400円 複勝:05=180円 15=460円 02=380円 枠連:1,360円",,,,,,,,,,,,"単勝:540円 複勝:10=250円 05=180円 12=170円 枠連:1,330円",,,,,,,,,,,,"単勝:1,740円 複勝:05=280円 12=110円 11=410円 枠連:550円",,,,,,,,,,,
"馬連:800円 ワイド:13-14=370円 09-13=270円 09-14=1,340円",,,,,,,,,,,,"馬連:3,630円 ワイド:05-15=1,170円 02-05=780円 02-15=4,120円",,,,,,,,,,,,"馬連:2,650円 ワイド:05-10=1,000円 10-12=850円 05-12=470円",,,,,,,,,,,,"馬連:700円 ワイド:05-12=340円 05-11=2,840円 11-12=650円",,,,,,,,,,,
"馬単:880円 3連複:1,960円",,,,,,,,,,,,"馬単:6,720円 3連複:16,400円",,,,,,,,,,,,"馬単:5,570円 3連複:4,270円",,,,,,,,,,,,"馬単:3,150円 3連複:4,760円 3連単:39,670円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 8R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝2200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｆウォｰタｰリメイン, 59,佐久間,, 64,  -6,*  8, 7, 18.9,⑬⑪⑨, 1,14,Ｄホワイトショウフク, 66,田中克,, 71,   1,*  6, 5, 13.7,⑦⑦⑤, 1,15,Ａマルヨカレッジ, 84,岩田康,, 77,   7,*  9, 1,  2.1, ⑥⑥, 1, 6,Ｃミッキｰチアフル, 82,幸英明,, 74,*  7,  -8, 3,  5.7,①①①
 2,16,Ｂメイショウニｰス, 61,浜中俊, 0.0, 61,  -6,*  5, 2,  3.6,⑨⑦⑥, 2, 6,Ｃプリンチパｰレ, 68,武豊  , 0.1, 67,*  3,   0, 2,  3.6,①①①, 2,13,Ｂメリッサ, 80,武豊  , 0.1, 75,   5,* 10, 2,  2.5, ⑦⑥, 2,11,Ｄテンシノゴｰルド, 80,小牧太, 0.1, 84,  -3,* 17, 5, 11.3,⑪⑩⑪
 3,15,Ｌマルノリｰサ, 54,和田竜, 0.4, 59,  -5,   0,15,170.4,⑥⑤④, 3, 3,Ｆメイショウユウシャ, 64,石橋守, 0.2, 69,   2,*  3, 4,  8.1,⑬⑨②, 3,10,Ｆペルルノワｰル, 74,鮫島良, 0.7, 71,   4,   6, 3, 12.5, ⑩⑨, 3, 4,Ａウォｰゲｰム, 87,岩田康, 0.3, 80,  -3,* 14, 1,  2.7,⑧⑩⑨
 4, 9,Ｉマックリｰン, 57,鮫島良, 0.5, 60,  -7,*  3,10, 37.8,⑨⑩⑨, 4,10,Ｉユグドラシル, 53,赤木高, 0.6, 65,   1,*  3, 7, 21.2,⑭⑪⑧, 4, 4,Ｋバイオレントブルｰ, 64,赤木高, 0.9, 71,* 11,  -4, 7, 38.5, ①①, 4, 7,Ｈマルカハンニバル, 77,角田晃, 0.4, 71,*  6,  -9, 8, 33.3,③③②
 5,12,Ｈエリモエトワｰル, 57,渡辺薫, 0.6, 57,* -3,  -5,13, 75.2,②②②, 5,13,Ａユウタｰダｰツ, 70,岩崎祐, 0.9, 64,   2,  -2, 3,  4.5,⑧⑦⑧, 5, 7,Ｇサマｰファインデイ, 71,藤岡康, 1.0, 67,   2,   5, 8, 40.3, ⑩⑪, 5, 8,Ｉメイショウアンドレ, 76,浜中俊, 0.5, 78,   0,   5, 9, 48.8,⑥⑦⑦
 6,14,Ｇマイティｰウラン, 59,船曳文, 0.8, 55,* -4,  -5, 6, 16.4,③③③, 6, 8,Ｈウィｰクタテヤマ, 59,浜中俊, 1.1, 60,   2,  -5,10, 60.7,⑥④⑤, 6, 8,Ｄヒカルアモｰレ, 75,浜中俊, 1.0, 66,   1,   7, 6, 19.2, ⑫⑪, 6, 5,Ｂロｰドニュｰスタｰ, 84,武豊  , 0.5, 77,   0,   7, 2,  3.2,⑧⑧⑦
 7, 4,Ｊフラワｰネックレス, 57,幸英明, 1.1, 53,  -6,  -5, 8, 35.9,⑥⑦⑨, 7, 1,Ｂツｰピｰス, 70,幸英明, 1.2, 60,   2,  -7, 1,  3.0,④④③, 7, 9,Ｊラガｰサｰジュ, 64,幸英明, 1.1, 66,   0,   7,11,104.3, ⑭⑭, 7, 1,Ｋホワイトピルグリム, 76,内田博, 0.8, 70,   1,  -3, 4,  7.6,⑥④④
 8, 6,Ａメイショウタマヒメ, 64,赤木高, 1.3, 51,  -5,  -8, 3,  4.5,③③④, 8, 4,Ｅスペシャルサイオｰ, 65,岩田康, 1.3, 62,  -2,   2, 6, 14.5,⑧⑫⑭, 8,12,Ｃアルコイリス, 75,内田博, 1.1, 68,* 10,  -4, 4, 15.0, ③②, 8,12,Ｌポｰラｰライツ, 70,和田竜, 0.8, 72,   1,  -2, 6, 16.8,⑤④⑤
 9, 1,Ｋシゲルキボウ, 56,角田晃, 1.5, 52,  -8,  -3, 5, 16.0,⑯⑭⑫, 9, 2,Ｍスウィｰトオファｰ, 45,渡辺薫, 2.0, 58,  -1,  -5,11, 68.0,⑭⑭⑫, 9,14,Ｅセレブラｰル, 74,福永祐, 1.2, 67,   8,  -5, 9, 42.1, ④④, 9, 9,Ｆモチ, 79,川田将, 1.1, 62,*  7, -22, 7, 23.8,②②②
10,13,Ｄレインボｰマグナム, 59,佐藤哲, 1.9, 47,  -5, -13, 4, 11.5,③⑤⑥,10,15,Ｋトウカイメリッサ, 49,船曳文, 2.6, 51,   1, -16,12, 72.0,⑪⑨⑩,10, 5,Ｏテンエイヤシャヒメ, 60,川田将, 1.4, 64,   4,  -1,14,159.0, ⑦⑨,10,10,Ｊウォｰタｰクルｰズ, 76,芹沢純, 1.1, 70,  -1,   0,12,153.5,⑧⑧⑨
11,10,Ｅシシャモフレンド, 59,小原義, 1.9, 47,  -6, -12,12, 53.1,⑥⑦⑥,11,12,Ｎワンダｰバｰスト, 38,鮫島良, 2.6, 54,  -1, -11,15,245.3,⑩⑫⑫,11, 6,Ｈアスドゥクｰル, 70,和田竜, 1.5, 65,*  9,  -9, 5, 16.1, ②②,11, 2,Ｅクリティカルライト, 80,藤岡康, 1.1, 67,   1,  -6,10, 90.4,④④⑤
12, 5,Ｍプリティエスト, 54,岩田康, 2.1, 48,  -9,  -6, 9, 37.6,⑮⑭⑯,12,11,Ｇバンブｰバファナ, 60,和田竜, 3.3, 47,*  3, -27,13, 92.0,②②③,12,11,Ｍスモｰキｰクォｰツ, 63,大下智, 2.4, 56,   1,  -6,15,354.1, ⑫⑬,12, 3,Ｇデンコウミサイル, 77,赤木高, 1.3, 72,  -4,   7,11,109.4,⑪⑫⑫
13, 3,Ｎミスチバスイブ, 49,石橋守, 2.1, 49, -10,  -7,14,166.1,⑭⑭⑮,13, 5,Ｊエｰシンハンドフル, 52,小牧太, 3.5, 46,  -3, -15, 9, 60.2,⑫⑮⑭,13, 1,Ｌリヴィエｰルジｰタ, 64,芹沢純, 2.8, 52,  -2,  -5,13,144.7, ⑮⑮,,,,,,,,,,,,
14, 8,Ｏリュウセイペガサス, 46,太宰啓, 2.2, 45,  -8, -11,16,232.9,⑪⑪⑬,14, 9, マコトチェリｰ,---,高橋亮, 4.0, 42,   2, -31, 8, 35.1,④④⑤,14, 2,Ｎフレンチノワｰル, 60,船曳文, 3.0, 51,   5, -16,10, 75.5, ⑦⑧,,,,,,,,,,,,
15, 7,Ｐオレンジアベニュｰ, 30,田中克, 3.4, 39,  -8, -22,11, 41.4,⑫⑪⑬,15, 7,Ｌアズスｰン, 49,藤岡康, 5.0, 38,*  3, -40,14,228.6,②②⑩,15, 3,Ｉインディゴラヴ, 68,角田晃, 3.3, 49,   7, -22,12,126.4, ④④,,,,,,,,,,,,
16, 2,Ｃムｰンシンフォニｰ, 60,内田博, 5.1, 27,* -3, -43, 1,  3.0,①①①,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,890円 複勝:11=380円 16=150円 15=4,420円 枠連:1,790円",,,,,,,,,,,,"単勝:1,370円 複勝:14=290円 06=170円 03=220円 枠連:2,530円",,,,,,,,,,,,単勝:210円 複勝:15=110円 13=120円 10=170円 枠連:200円,,,,,,,,,,,,単勝:570円 複勝:06=150円 11=210円 04=140円 枠連:550円,,,,,,,,,,,
"馬連:2,130円 ワイド:11-16=840円 11-15=28,540円 15-16=9,990円",,,,,,,,,,,,"馬連:2,630円 ワイド:06-14=900円 03-14=1,090円 03-06=600円",,,,,,,,,,,,馬連:240円 ワイド:13-15=140円 10-15=290円 10-13=390円,,,,,,,,,,,,"馬連:2,040円 ワイド:06-11=630円 04-06=290円 04-11=500円",,,,,,,,,,,
"馬単:5,430円 3連複:135,410円",,,,,,,,,,,,"馬単:6,800円 3連複:4,760円",,,,,,,,,,,,馬単:480円 3連複:670円,,,,,,,,,,,,"馬単:3,330円 3連複:1,940円 3連単:13,770円",,,,,,,,,,,
■ 3R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 6R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,舞子特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, サザンジェネラル,,仲田雅,,,,,10, 60.9,①①②, 1, 7,Ｄダノンアスカ, 66,小牧太,, 74,*  4,   5, 3,  4.1, ②②, 1,17,Ｆトｰセンイマジゲン, 73,武豊  ,, 83,  -3,* 17, 1,  2.3, ⑭⑧, 1,10,Ｆタガノエルシコ, 71,藤岡康,, 88,   9,* 16, 9, 23.6, ⑮⑬
 2,11, テイエムモノノフ,,佐久間,200.0,,,, 7, 25.0,④②①, 2, 9,Ａタニノジュレップ, 72,鮫島良, 0.2, 74,*  6,   3, 2,  3.8, ①①, 2,10,Ａドリｰムゼロワン, 77,岩田康, 0.3, 77,  -2,* 10, 2,  4.0, ⑥⑧, 2,17,Ｍスピットファイアｰ, 67,佐藤哲, 0.1, 87,  11,  10,10, 26.0, ⑫⑪
 3, 3, ロングアキレス,,高野容,200.0,,,, 8, 45.6,⑨⑧⑧, 3, 4,Ｃヴォレハクユウ, 68,内田博, 0.4, 69,   3,   3, 4,  7.0, ⑤③, 3,14,Ｋセトノアンテウス, 67,内田博, 0.5, 74,*  2,   4, 4, 12.5, ③②, 3, 1,Ｊイエロｰタキオン, 68,鮫島良, 0.2, 88,   8,* 14,11, 39.8, ⑭⑮
 4, 6, ショウリュウケン,,植野貴,200.8,,,, 6, 20.7,⑤⑤③, 4, 1,Ｂトｰホウボガｰド, 68,岩田康, 0.8, 67,  -9,* 12, 1,  3.7, ⑫⑫, 4,18,Ｊタケイチゼット, 70,田中健, 0.5, 76,  -3,* 11,12, 51.6, ⑪⑫, 4,14,Ｈナムラクレセント, 71,小牧太, 0.5, 84,   7,* 13, 4,  9.8, ⑰⑯
 5, 8, サカイヤベンケイ,,小坂忠,201.1,,,, 1,  2.5,⑦⑤③, 5,12,Ｈヴェンダバｰル, 61,芹沢純, 0.9, 66,  -1,   2, 9, 31.0, ⑨⑦, 5, 5,Ｄメイショウジェイ, 73,飯田祐, 0.6, 74,  -2,   8, 3,  7.9, ⑨⑪, 5, 3,Ａテイエムアンコｰル, 87,岩田康, 0.7, 79,  13,  -1, 1,  3.2, ⑦⑨
 6, 2, マンノダイヤモンド,,今村康,201.6,,,, 5, 13.4,⑤⑦⑥, 6, 5,Ｅグレイホｰク, 65,川田将, 1.1, 64,   1,  -1, 6, 13.4, ⑥⑥,18, 1,Ｂボストンオｰ, 76,和田竜, 0.7, 72,   1,   3, 6, 15.4, ③⑥, 6,13,Ｌテンシノボストン, 67,岩崎祐, 0.8, 80,  10,   3,15,161.4, ⑫⑬
 7, 9, フィｰルドカイザｰ,,高田潤,202.3,,,, 4,  7.2,②②⑤, 7,11,Ｋエｰシンエイホｰプ, 54,大下智, 1.8, 58,   0,  -6,10,102.8, ⑥⑦, 6,12,Ｉテキｰラ, 71,岩崎祐, 0.7, 72,  -2,   6,10, 38.2, ⑨②, 7, 9,Ｇマイネルヴルメリオ, 71,角田晃, 0.9, 81,   4,* 13, 6, 13.9, ⑱⑱
 8, 4, ゲイルホｰク,,熊沢重,203.3,,,, 2,  3.5,②④⑥, 8,14,Ｌピイエフドルチェ, 53,荻野要, 1.8, 58,   3,  -9,16,383.9, ④③, 7, 4,Ｃプリティｰキャット, 73,川島信, 0.9, 70,  -1,   3,11, 41.7, ⑥⑧, 8,15,Ｏファストパス, 65,渡辺薫, 1.1, 76,  13,  -9,13, 44.0, ⑩⑥
 9, 1, メイショウヘディン,,岩崎祐,204.3,,,,11,105.4,⑧⑨⑨, 9, 3,Ｊランフリｰ, 55,田村太, 1.9, 57,  -3,  -5,11,113.5, ⑪⑦, 8, 2,Ｍオレンジシュプｰル, 64,鮫島良, 1.0, 70,  -3,   4,15,142.0, ⑪⑫, 9,18,Ｎシゲルフセルト, 67,田中健, 1.4, 72,* 15, -17,12, 43.6, ⑦②
10, 5, チェスナットマン,,白浜雄,204.9,,,, 3,  5.3,⑩⑩⑩,10,13,Ｇファンドリハンタｰ, 62,和田竜, 2.1, 56,   3, -12, 5, 12.7, ③③, 9,13,Ｌスペシャルポケット, 66,赤木高, 1.0, 68,*  4,  -5,13, 81.0, ③②,10,11,Ｉクレスコドリｰム, 70,川田将, 1.5, 70,  12, -15, 7, 19.0, ⑦⑥
11,12, フミノセントラル,,菊地昇,221.5,,,,12,108.4,⑪⑪⑪,11,15,Ｍアドマイヤジュン, 51,藤岡康, 2.1, 55, -21,* 11,14,240.1, ⑮⑭,10,16,Ｏゴｰルドネオ, 63,角田晃, 1.0, 73, -11,* 14,14, 83.0, ⑰⑱,11,12,Ｃドリｰムストライド, 76,武豊  , 1.6, 69,* 15, -22, 3,  5.9, ②②
,,,,,,,,,,,,12,16,Ｎウォｰタｰセレネ, 47,船曳文, 2.7, 50,   1, -15,12,157.6, ⑥⑦,11, 7,Ｅゲットブラック, 73,福永祐, 1.1, 67,   0,  -1, 5, 13.0, ⑥②,12, 4,Ｂステイトリｰデイズ, 76,浜中俊, 1.7, 71,  14, -19, 8, 19.2, ③⑥
,,,,,,,,,,,,13, 2,Ｉキタサンゴｰ, 59,武豊  , 2.9, 48,  -3, -13, 7, 17.5, ⑩⑪,12,15,Ｑナリタスパｰク, 62,渡辺薫, 1.1, 68,*  6,  -9,16,158.4, ①①,13, 6,Ｋゼンノベリル, 68,田中克, 1.7, 70,  11, -13,16,167.9, ⑩⑪
,,,,,,,,,,,,14, 6,Ｆナンヨｰサンセット, 62,福永祐, 3.0, 47, -15,  -3, 8, 20.0, ⑬⑬,13, 3,Ｇアルシラｰト, 71,小牧太, 1.2, 68,  -6,   6, 8, 32.5, ⑮⑮,14, 8,Ｅグリッツェルン, 72,幸英明, 1.9, 67,* 15, -26, 5, 10.0, ③②
,,,,,,,,,,,,15,10,Ｏケイティショウグン, 24,野元昭, 4.9, 31, -21, -13,15,323.9, ⑮⑮,14, 9,Ｎマイネルスカット, 63,浜中俊, 2.1, 56,*  2, -18, 9, 35.1, ②⑥,15, 2,Ｄブｰケフレグランス, 74,内田博, 2.0, 64,* 15, -28, 2,  4.7, ①①
,,,,,,,,,,,,16, 8, マルサンブルジュ,---,赤木高, 5.0, 29, -21, -14,13,217.7, ⑭⑮,15, 8,Ｐメイショウソルテ, 62,石橋守, 2.9, 48,  -8, -14,17,230.0, ⑰⑰,16,16,Ｒエイシンイチオシ, 44,和田竜, 2.0, 67,* 16, -26,14,128.0, ⑤②
