08年12月28日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月28日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ2300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 3, 5,Ｃメイショウアｰチャ, 69,藤岡康, 0.1, 67,   0,*  8, 2,  4.2, ⑧⑦, 3, 8,Ｅミヤビオウカ, 51,丸田恭, 0.3, 53,  -9,  -2, 5, 12.2,⑪⑩⑧, 3,18,Ｋクリｰルバレット, 64,木幡初, 0.2, 71,  10,   1, 8, 25.8, ⑧⑥, 3, 4,Ａニシノレイチェル, 81,長谷川, 0.2, 88,  -8,* 28, 3,  6.3,⑬⑫⑫
 4, 9,Ｉショウナンカイザｰ, 62,小野次, 0.5, 64,   3,   2,11, 73.6, ⑤⑥, 4, 9,Ｈスカｰレットシチｰ, 46,上村洋, 0.4, 54,* -6,  -7, 6, 13.5,⑫⑦⑦, 4,16,Ｇゴｰルドネオ, 68,的場勇, 0.2, 70,   2,*  8,13, 65.0, ⑫⑬, 4, 9,Ｉアイリッシュホｰク, 73,津村明, 0.7, 75,  -2,   9,11, 37.0,③④④
 5,11,Ｄラスカルデュｰク, 68,古川吉, 0.5, 66,  -3,*  7, 1,  2.9, ⑫⑨, 5, 3,Ａマルラニビスティｰ, 62,中舘英, 0.5, 55, -10,  -2, 1,  3.2,⑩⑪⑨, 5,10,Ｃフリｰダムエアｰ, 71,中舘英, 0.2, 71,   8,   2, 1,  3.4, ⑦⑧, 5, 8,Ｂアヴェンティｰノ, 80,和田竜, 0.7, 73,* -1,   5, 2,  3.9,⑤②②
 6, 3,Ａテイエムカゲムシャ, 72,渡辺薫, 0.6, 64,   3,   1, 3,  4.3, ⑥⑤, 6, 5,Ｆミロクヒメ, 49,木幡初, 0.6, 52,  -7,  -8, 7, 35.1,③⑤⑤, 6,13,Ｂケイアイアストン, 72,宮崎北, 0.3, 69,* 12,  -3, 6, 13.6, ③③, 6, 5,Ｅエｰシンジｰライン, 78,芹沢純, 0.8, 71,* -1,   3, 9, 21.1,①①①
 7, 7,Ｌジョインアゲン, 55,木幡初, 0.7, 61,  -6,*  7,14,278.0, ⑭⑮, 7,11,Ｌキストゥクラウン, 40,松田大, 0.6, 55, -16,*  8,10, 95.8,⑯⑯⑯, 7, 6,Ｄニュｰホｰプ, 70,太宰啓, 0.4, 70,  10,  -2, 2,  4.9, ⑥⑤, 7, 1,Ｈエバンジェリスト, 75,大野拓, 0.8, 74,  -2,   8, 8, 19.9,⑦⑤⑤
 8,14,Ｆサンタナイト, 66,中舘英, 0.9, 59,  -3,   3, 7, 29.7, ⑩⑩, 8,13,Ｃレジェンドブルｰ, 57,藤岡康, 0.7, 49,* -5, -14, 3,  4.5,②②①, 8, 2,Ｎレゼルブ, 62,柴山雄, 0.4, 68,   2,   6,16,115.9, ⑪⑨, 8,12,Ｋジャングルテクノ, 70,荻野琢, 0.8, 76,  -5,  14, 5, 15.9,⑩⑩⑩
 9, 8,Ｊカシノダンク, 61,松田大, 1.0, 60,   2,  -1,13,136.5, ⑦⑧, 9, 2,Ｊクリノマックス, 42,古川吉, 0.8, 50,  -9,  -8,11,101.9,⑥⑧⑩, 9,17,Ｊボタニカルアｰト, 65,小野次, 0.5, 68,* 11,  -4, 5,  8.1, ④④, 9,13,Ｆテントゥワン, 77,二本柳, 0.8, 75,  -5,  14,10, 30.1,⑪⑪⑪
10,13,Ｂスリｰフォｰトラン, 71,和田竜, 1.1, 60,* 14,  -9, 5,  7.8, ①①,10,16,Ｍケｰジｰフジ, 40,黛弘人, 0.9, 46,* -6, -16,12,115.2,⑦④④,10,12,Ｉバクシンミノル, 66,和田竜, 0.5, 67,  -1,   7,10, 29.8, ⑭⑮,10,10,Ｃロｰドアルファｰド, 79,柴山雄, 0.8, 74,  -2,   9, 4,  6.8,⑥⑦⑥
11,16,Ｈクレバｰグレイス, 64,中村将, 1.4, 56,   6,  -7, 8, 45.0, ④④,11, 6,Ｉパレスキャンディｰ, 43,大野拓, 1.0, 48, -12,  -5,14,161.8,⑭⑫⑬,11, 4,Ｈニホンピログッデン, 67,熊沢重, 0.6, 67,   8,  -3, 7, 16.7, ⑤⑦,11, 3,Ｄスプリングダボス, 79,上村洋, 1.2, 72,  -5,   8, 7, 19.1,⑨⑨⑨
12, 2,Ｇクリテリウム, 64,丸田恭, 1.5, 53,  -8,   2, 9, 52.1, ⑯⑭,12,10,Ｏオンワｰドサクラ, 32,柄崎将, 1.1, 48, -11,  -7,15,323.5,⑬⑭⑮,12,15,Ｐドンラミロ, 58,草野太, 0.7, 64,  -5,*  8,18,325.2, ⑰⑯,12,11,Ｊディジュリドゥｰ, 73,松田大, 1.4, 75, -11,  17,12, 92.7,⑭⑭⑭
13, 4,Ｐティｰビスティｰ, 38,荻野琢, 1.5, 55,  -3,  -2,16,292.9, ⑨⑪,13, 4,Ｄブラストエルサ, 55,柴山雄, 1.2, 44,  -9, -15, 4,  4.9,⑧⑨⑪,13, 8,Ｑスイｰトブレナム, 48,大野拓, 0.8, 63,  -1,   3, 9, 29.7, ⑬⑪,13, 2,Ｌブルｰアンビシャス, 68,藤岡康, 1.5, 73, -11,  16,13,110.7,⑫⑬⑬
14, 6,Ｎロｰレルエルヴェル, 54,田辺裕, 1.6, 51,  -5,  -2,12, 77.4, ⑬⑫,14,14,Ｋグロｰリアスムｰン, 41,飯田祐, 1.3, 43,* -6, -21,13,151.3,④③②,14, 3,Ｅウインミッション, 69,二本柳, 0.9, 62,  -4,   6,12, 47.7, ⑱⑰,14, 7,Ｎバｰキングウルフ, 59,古川吉, 1.7, 63,  -2,  -5,14,122.5,④⑥⑦
15,15,Ｋヴァイオリン, 60,宮崎北, 1.7, 50,  -3,  -4, 9, 52.1, ⑪⑯,15, 1,Ｐメイショウコチカゼ,  8,今村康, 1.3, 48, -10,  -8,16,342.5,⑨⑬⑭,15, 7,Ｏヒデフジ, 59,田辺裕, 1.3, 57,  -5,   1,17,220.9, ⑯⑱,,,,,,,,,,,,
16,12,Ｍカシマゼロワン, 55,池崎祐, 2.1, 48,  -5,  -5,15,282.8, ⑮⑬,16, 7,Ｎシュバルツカレラ, 34,的場勇, 2.0, 34,* -5, -33, 8, 35.8,①①③,16, 9,Ｌホウライパレｰド, 63,荻野琢, 1.8, 50,* 12, -22,15,109.7, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,11,Ｒチョコクランチ, 46,嘉藤貴, 2.6, 40,   3, -23,14,103.3, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 1,Ｍチャｰルストン, 63,上村洋, 2.9, 37,* 12, -36,11, 38.7, ①①,,,,,,,,,,,,
ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:5),,,,,,,,,,,
"単勝:780円 複勝:10=290円 01=570円 05=170円 枠連:6,330円",,,,,,,,,,,,"単勝:4,270円 複勝:15=850円 12=180円 08=270円 枠連:6,040円",,,,,,,,,,,,単勝:790円 複勝:05=290円 14=200円 18=690円 枠連:790円,,,,,,,,,,,,"単勝:1,780円 複勝:14=350円 06=160円 04=210円 枠連:1,560円",,,,,,,,,,,
"馬連:8,520円 ワイド:01-10=3,130円 05-10=700円 01-05=1,600円",,,,,,,,,,,,"馬連:6,900円 ワイド:12-15=2,030円 08-15=2,370円 08-12=980円",,,,,,,,,,,,"馬連:2,770円 ワイド:05-14=1,160円 05-18=3,030円 14-18=3,120円",,,,,,,,,,,,"馬連:3,570円 ワイド:06-14=1,310円 04-14=1,600円 04-06=500円",,,,,,,,,,,
"馬単:17,340円 3連複:13,650円 3連単:89,600円",,,,,,,,,,,,"馬単:18,420円 3連複:17,650円 3連単:143,620円",,,,,,,,,,,,"馬単:5,410円 3連複:23,220円 3連単:124,950円",,,,,,,,,,,,"馬単:8,780円 3連複:3,930円 3連単:55,250円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1700m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,尾張ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｆオシャレキング, 72,熊沢重,, 82,*  8,* 11, 7, 22.3,⑧⑤③, 1,14, ワｰルドワイド,---,上村洋,, 66,*-12,* 17, 1,  1.8,④②②, 1, 2,Ａエアシャトゥｰシュ, 78,中舘英,, 80,* 16,* -5, 1,  1.5,④④②, 1,12,Ｄヘイロｰフジ, 83,飯田祐,, 85,  -5,* 20,10, 20.0, ⑭⑮
 2,14,Ｄニシノウェｰブ, 75,田辺裕, 0.1, 77,*  8,  10, 4,  7.4,⑥④②, 2, 4, ダスタップ,---,柴山雄, 0.2, 64,*-11,* 14,14, 84.1,①①①, 2, 5,Ｉブルｰリッチ, 67,和田竜, 0.1, 78,  14,* -3, 2,  8.6,⑧⑤⑥, 2, 9,Ｇサｰプラスシンガｰ, 81,木幡初, 0.0, 84,*  9,   6, 2,  4.9, ①①
 3, 9,Ｃホワイトショウフク, 76,丸田恭, 0.2, 79,   7,* 12, 2,  5.1,⑫⑧⑦, 3,10, ユキノマジック,---,太宰啓, 0.9, 57,*-12,* 10,15,107.3,⑩③③, 3,16,Ｍマイスタｰキング, 58,柴山雄, 0.5, 74,  13,* -5,15,179.6,⑯⑪⑨, 3, 8,Ｋアｰバンストリｰト, 80,上村洋, 0.1, 86,  -9,* 23, 1,  4.8, ⑱⑱
 4, 5,Ａギルティストライク, 81,宮崎北, 0.2, 77,   7,* 11, 3,  7.4,⑤⑦⑥, 4, 2, トｰホウライダｰ,---,小野次, 2.0, 50, -14,   4,10, 30.4,⑮⑧⑤, 4, 7,Ｇクｰノキセキ, 68,上村洋, 0.6, 74,  14,  -9, 3, 10.0,⑨⑧③, 4,10,Ｐセトノゼディタブ, 76,古川吉, 0.3, 82,  -7,* 19,18,217.4, ⑰⑰
 5, 4,Ｂウインプレミアム, 77,中舘英, 0.3, 77,*  9,   6, 1,  2.0,④①①, 5, 9, フェアｰシャノン,---,熊沢重, 2.0, 51, -14,   4, 6, 18.7,⑥⑦⑥, 5, 9,Ｒベニバナ, 52,池崎祐, 0.8, 72,  11,  -6,12,128.0,⑭⑫⑩, 5, 1,Ｃアイルラヴァゲイン, 84,津村明, 0.3, 80,*  4,   7, 3,  8.6, ④②
 6, 8,Ｅシルクスタｰシップ, 74,岩部純, 0.8, 75,   5,   9, 8, 25.6,⑨⑩⑧, 6,11, セイウンラピッド,---,中舘英, 2.3, 46,*-12,  -1, 5, 16.2,⑦④④, 6, 8,Ｃクロスビスティｰ, 73,田中博, 1.0, 71,   8,* -4, 9, 41.0,⑱⑯⑮, 6,16,Ｏエムエスワｰルド, 77,太宰啓, 0.3, 81,  -2,  14,14, 45.7, ⑬⑬
 7, 3,Ｇマルカラボンバ, 71,長谷川, 1.3, 75,   3,   7, 9, 39.0,⑩⑫⑪, 7, 1, シｰクロノス,---,長谷川, 2.4, 50, -15,   2,13, 63.7,⑤⑨⑨, 7,13,Ｌコスモアイリス, 59,黛弘人, 1.1, 69,  10,  -9,16,209.5,⑫⑭⑭, 7, 3,Ｅウインレックス, 83,丸田恭, 0.4, 78,   1,  10,13, 35.3, ⑦⑦
 8,11,Ｋチョウカイラッキｰ, 63,的場勇, 2.1, 67,   6,  -4,13,158.2,②⑥⑩, 8, 7, アイファｰリリアン,---,木幡初, 2.4, 47, -16,   4,12, 42.4,⑨⑪⑩, 8,15,Ｅオブコｰス, 69,藤岡康, 1.2, 69,  13, -15, 6, 17.0,⑦⑨⑪, 8, 6,Ｆタケデンノキボｰ, 83,大庭和, 0.4, 79,  -8,* 17, 7, 15.4, ⑯⑭
 9, 1,Ｈミラクルロザリオ, 67,小野次, 2.3, 64,   3,  -1,12,108.8,⑭⑬⑫, 9, 3, トップサンダｰ,---,和田竜, 2.6, 47, -16,   3, 2,  7.6,⑧⑫⑪, 9,14,Ｄマルイチキセキ, 72,生野賢, 1.3, 68,  12, -12, 7, 20.8,⑮⑬⑬, 9,18,Ｌトｰルハンマｰ, 79,松田大, 0.4, 79,   3,   7,16, 75.8, ⑤⑤
10, 6,Ｊピエナワイルド, 63,和田竜, 2.4, 63,*  7, -10, 6, 17.7,①③⑤,10,15, ティダアパアパ,---,荻野琢, 2.6, 49, -16,   2, 4, 13.5,⑫⑩⑫,10, 6,Ｆアズライト, 68,津村明, 1.5, 65,  14, -24,10, 53.5,③②⑤,10,15,Ｊサイキョウワｰルド, 80,小野次, 0.6, 77,*  7,   1, 8, 16.9, ②③
11, 7,Ｍスリｰコンコルド, 62,飯田祐, 3.1, 60,   1,  -4,14,231.8,⑬⑭⑭,11,13, サンライズエルソル,---,藤岡康, 2.8, 45, -17,   2, 9, 25.1,⑬⑬⑭,11, 1,Ｑスパｰクルキング, 54,太宰啓, 2.2, 60,  11, -27,17,211.2,⑩⑩⑫,11,17,Ｎメイショウトッパｰ, 78,中舘英, 0.6, 77,*  6,   2, 6, 13.0, ③④
12,10,Ｌツｰピｰス, 63,上村洋, 3.1, 60,*  8, -15, 5, 11.7,③②④,12, 8, メルシｰレインボｰ,---,古川吉, 3.7, 40, -14, -10, 7, 19.4,③⑥⑦,12,17,Ｏアルファジュリア, 55,大庭和, 2.3, 57,   6, -16,13,136.0,⑰⑱⑰,12,14,Ａコスモベル, 85,田中博, 0.6, 77,  -1,   9, 5, 11.0, ⑨⑨
