08年 9月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 9月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,妙高特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,18,Ｂラブミラｰ, 52,千葉直,, 53,   1,*-16, 5, 11.7, ⑨⑨, 1, 6,Ｉモアスマイル, 59,吉田隼,, 70,*  7,*  2, 8, 48.2,④③②, 1, 7,Ｄタツクｰル, 66,柴田善,, 59,   8,*-25, 5,  7.7, ⑩⑨, 1,12,Ｍウインサウザｰ, 72,武士沢,, 75,   4,   9,13,103.7, ⑧⑦
 2,13,Ｍトレノブレｰヴィ, 34,吉田隼, 0.1, 51,   0,*-15, 7, 16.3, ⑫⑫, 2, 3,Ｇエルアラメイン, 60,江田照, 1.0, 62,   5,  -4, 5, 13.9,⑦⑤④, 2,11,Ｃタイセイルンバ, 66,江田照, 0.2, 55,   9, -32, 4,  7.1, ⑥⑥, 2, 7,Ｃソリッドラヴ, 78,宮崎北, 0.0, 74,   2,*  9, 4,  9.7, ⑨⑧
 3,14,Ｋコスモプリズム, 36,田中博, 0.1, 54,  -5,* -7,12, 68.8, ⑭⑭, 3, 5,Ｅカシマレジェンド, 61,高山太, 1.1, 62,   0,*  3, 9, 73.7,⑫⑫⑩, 3, 3,Ｊエポカル, 52,大庭和, 0.5, 51,   9, -36,10, 53.3, ⑥⑥, 3, 9,Ｈクリアエンデバｰ, 75,吉田豊, 0.0, 75,   0,* 11,10, 40.5, ⑩⑩
 4,10,Ａセイカマエストｰソ, 53,松岡正, 0.1, 51,   2, -22, 3,  8.4, ⑤⑦, 4,15,Ｂミンナデワンダｰ, 67,岩田康, 1.3, 59,*  9, -15, 1,  1.7,①①①, 4,15,Ｎソアヴェクラシコ, 48,伊藤工, 0.5, 54,   2,*-22, 8, 32.4, ⑬⑬, 4,15,Ａトウショウガナｰ, 83,中舘英, 0.0, 75,* 13,  -1, 1,  2.0, ①①
 5, 4,Ｄメジロルマン, 47,柴田善, 0.5, 47,*  9, -41, 1,  2.3, ①①, 5, 8,Ａクラレットジャグ, 69,勝浦正, 1.3, 61,   5,  -6, 2,  5.3,④⑤④, 5,16,Ｆトミケンブロｰド, 62,吉田豊, 0.7, 52,   6, -32, 7, 21.7, ⑩⑪, 5, 8,Ｎセレスダイナミック, 72,村田一, 0.2, 74,   0,*  9, 6, 12.9, ⑩⑩
 6, 8,Ｇリアルストロンガｰ, 43,中舘英, 0.8, 45,*  8, -44, 6, 14.3, ②②, 6, 4,Ｄシルクスペリオｰル, 63,石橋脩, 1.5, 58,   5,  -8, 6, 15.0,⑩⑤⑥, 6, 4,Ａハナノカカリチョウ, 69,内田博, 0.7, 52,   1,*-20, 3,  5.2, ⑱⑱, 6,10,Ｇビッグポパイ, 75,岩田康, 0.4, 71,  -2,* 10, 2,  7.7, ⑫⑫
 7, 5,Ｉジｰアイジェｰン, 40,武士沢, 1.1, 43,  -3, -23,11, 64.9, ⑭⑭, 7,10,Ｌエヌティｰスタｰ, 49,大庭和, 1.6, 60,   3,  -6,15,203.7,⑦⑧⑨, 7, 5,Ｇトランスルｰセント, 59,田中博, 0.9, 51,   2,*-26,11, 56.5, ⑮⑰, 7, 3,Ｂミキノモナコ, 81,西田雄, 0.6, 69,* 11,  -4, 3,  9.4, ②②
 8,11,Ｏコスモゲｰタイト, 30,柴山雄, 1.2, 41,  -4, -22,13,122.6, ⑭⑭, 8, 7,Ｃアポロガッバｰナ, 64,中舘英, 1.7, 56,*  8, -17, 4, 11.0,②②②, 8,14,Ｌアポロシアタｰ, 52,丹内祐, 1.2, 47,   6, -41,14,108.4, ⑨⑨, 8,13,Ｉコアレスピュｰマ, 73,吉田隼, 0.9, 68,   5,   0, 7, 17.0, ⑦⑧
