08年 1月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月12日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｬﾆｭｱﾘｰS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｄレオプラズマ, 51,的場勇,, 60,* -7,*  4, 1,  3.4,②②②, 1, 8,Ｃサマｰタｰゲット, 61,柴山雄,, 69,* 10, -11,10, 36.8,②③③, 1, 7,Ｇメジロファルカル, 74,松岡正,, 81,* 14,   3, 3,  5.8, ②②, 1,10,Ｂゼンノコｰラル, 86,北村宏,, 91,   3,* 23,15, 54.5, ⑩⑧
 2, 6,Ｃシルクエンデバｰ, 55,佐藤聖, 0.2, 58,* -8,*  4, 2,  3.5,⑦③③, 2, 5,Ｋサマｰレプタンサ, 49,小野次, 0.1, 67,   8, -12,12, 50.3,②④④, 2, 3,Ａスパｰブスピリット, 81,横山典, 0.3, 75,   3,  10, 1,  2.2, ⑪⑪, 2,11,Ａアントニオマグナム, 87,小野次, 0.3, 87,* 13,  12, 6, 10.6, ①①
 3, 8,Ｂトｰセンキンボシ, 64,千葉直, 0.3, 57,* -7,*  2, 4,  7.0,①①①, 3, 1,Ｂラドクリフヤｰド, 64,吉田隼, 0.2, 65,   3,* -6, 2,  3.8,⑧⑨⑨, 3, 6,Ｉグリｰディｰ, 73,勝浦正, 0.4, 74,  -1,* 13, 9, 38.5, ⑮⑮, 3, 3,Ｌノｰザンキッズ, 76,丹内祐, 0.5, 86,* 11,  12,10, 27.4, ②②
 4, 7,Ａフサイチエゴイスト, 68,五十嵐, 0.6, 55,* -7,*  2, 3,  4.6,③③③, 4,15,Ｌギムレットシチｰ, 49,江田照, 0.3, 63,   6, -12, 7, 21.0,⑧⑦⑥, 4, 4,Ｃクリアエンデバｰ, 77,吉田豊, 0.5, 73,   1,  10, 5, 11.0, ⑫⑫, 4, 6,Ｎチョウカイシャトル, 75,田中勝, 0.5, 86,   1,* 21, 8, 18.3, ⑬⑬
 5,13,Ｊジェイケイロｰレル, 45,丸田恭, 2.0, 45,* -8, -11,14,107.5,③③⑤, 5,11,Ｍセレナジャスミン, 46,的場勇, 0.3, 64,* 10, -18,15,151.5,②②②, 5,11,Ｌヴィヴァｰチェ, 68,的場勇, 0.5, 75,   8,   4, 6, 15.3, ⑥⑥, 5, 5,Ｇパｰプルストック, 81,木幡初, 0.7, 84,   9,  12, 5,  9.8, ⑤⑤
 6,12,Ｉダイメイバｰド, 47,鈴木慶, 2.3, 44,  -8, -10, 7, 25.7,⑤⑦⑤, 6, 3,Ａトキノプリンセス, 65,宮崎北, 0.4, 63,   6, -12, 6, 13.3,②⑦⑥, 6,16,Ｐレットイットライド, 64,柴田善, 0.5, 75,   9,   3, 2,  5.8, ⑥⑦, 6, 8,Ｅグランプリオｰロラ, 83,横山典, 0.7, 84,   8,  13, 4,  9.2, ⑤⑤
 7, 5,Ｆレオフロンティア, 50,大野拓, 2.4, 43,  -9, -10, 8, 31.5,⑦⑨⑧, 7,14,Ｉヤマニンシュエット, 50,蛯名正, 0.5, 61,* 10, -22, 9, 34.4,①①①, 7,12,Ｂジョウテンロマン, 80,丹内祐, 0.6, 74,  12,   0, 4,  8.1, ④③, 7, 7,Ｆタイキシルバｰ, 82,大庭和, 0.8, 83,  -1,* 21, 2,  6.0, ⑮⑭
 8, 2,Ｌヒシクロｰザｰ, 41,加藤士, 2.5, 44, -12,  -6, 6, 17.9,⑨⑫⑪, 8,12,Ｈキャスタスペルミｰ, 53,田中勝, 0.5, 63,   5, -12, 8, 21.4,⑪⑨⑨, 8,14,Ｋマルタラヴ, 71,千葉直, 0.6, 72,   2,  10,11, 60.9, ⑫⑫, 8, 1,Ｃスタｰオブニルス, 86,菊沢隆, 0.8, 82,   3,  16,11, 31.0, ⑩⑪
 9,11,Ｇエムオｰティンバｰ, 50,丹内祐, 3.0, 37,  -8, -17, 5,  9.7,⑫⑥⑦, 9,16,Ｇコスモディスティニ, 53,柴田善, 0.5, 63,   4, -12, 4, 10.4,⑪⑨⑨, 9, 9,Ｏクリノトップオｰ, 66,宗像徹, 0.7, 71,  -3,* 13,16,386.5, ⑯⑯, 9, 9,Ｐクリノワｰルド, 74,石橋脩, 1.0, 81,   4,  14,12, 35.9, ⑧⑧
10,14,Ｋゴｰルドピアザ, 44,田中博, 3.1, 40,  -8, -17, 9, 49.4,⑤⑦⑧,10, 6,Ｅエクセレントレイ, 57,吉田豊, 0.6, 63,   2,* -9,13, 64.0,⑧⑬⑮,10,13,Ｈノｰブルカフェ, 74,小島太, 0.8, 72,   6,   4,12,109.1, ⑨⑨,10, 4,Ｊパラダイスリヴァｰ, 79,梶晃啓, 1.0, 82,   5,  13,16,159.9, ⑧⑧
11, 3,Ｅコスモサラマンダｰ, 50,池崎祐, 3.5, 38, -13, -11,10, 57.6,⑬⑭⑭,11,13,Ｊベガスタｰカフェ, 49,後藤浩, 0.6, 60,   7, -18, 3,  4.3,⑪④⑥,11,15,Ｄイチライタッチ, 75,田面木, 0.8, 73,  11,  -1, 8, 29.6, ④⑦,11,16,Ｈタケデンイｰグル, 80,田中博, 1.1, 81,  -1,  17,13, 41.0, ⑭⑭
12,10,Ｍシｰサンメイ, 37,南田雅, 4.1, 34, -13, -17,12, 80.4,⑬⑭⑪,12, 4,Ｏアイアムジュエル, 45,横山典, 0.6, 61,   3, -13, 1,  3.6,⑥⑨⑬,12, 2,Ｅザップトウショウ, 75,宮崎北, 1.0, 72,* 14,  -5,13,118.7, ①①,12,13,Ｄリｰサムウェポン, 85,柴山雄, 1.1, 81,   3,  14, 7, 15.5, ⑩⑪
13, 1,Ｈサファリボス, 49,田辺裕, 4.1, 29, -10, -23,13, 90.7,⑨⑩⑩,13, 7,Ｎリノｰンパｰパス, 45,松岡正, 0.6, 62,   3,*-11, 5, 12.3,⑮⑬⑨,13, 1,Ｆトワイニングイモン, 75,二本柳, 1.2, 68,   9,  -2,10, 51.6, ⑥③,13,14,Ｉアポインテッドボブ, 79,勝浦正, 1.5, 78,* 11,   3, 1,  3.0, ②②
14, 4,Ｐカゼノビンテｰジ, 34,宮崎北, 4.3, 32, -12, -20,15,174.8,⑬⑫⑭,14, 2,Ｄミツワバラｰド, 57,菊沢隆, 0.7, 61,   4, -12,11, 49.9,⑭⑬⑬,14, 5,Ｍデアテンビｰ, 68,池崎祐, 1.3, 66,   4,   1,15,215.5, ⑩⑨,14,12,Ｏアイアムアドｰタｰ, 75,吉田豊, 1.6, 77,  -1,  14,14, 50.2, ⑮⑯
15, 9,Ｏスプリッツァｰ, 35,小島太, 4.4, 31, -13, -20,11, 69.5,⑬⑭⑯,15,10,Ｐサラノコジｰン, 41,小林淳, 0.9, 57,   7, -24,14, 71.9,⑥④④,15, 8,Ｎシルクエレメント, 67,小林淳, 1.3, 67,   1,   3,14,159.8, ⑫⑫,15,15,Ｋピサノヘネシｰ, 78,蛯名正, 1.6, 77,* 11,   3, 9, 21.7, ②②
16,16,Ｎココロノマド, 37,水出大, 4.5, 31, -11, -24,16,406.8,⑨⑪⑪,,,,,,,,,,,,,16,10,Ｊケイアイスパイダｰ, 71,江田照, 1.4, 68,* 13,  -8, 7, 17.9, ②③,16, 2,Ｍピクシｰダスト, 76,柴田善, 1.6, 77,   8,   5, 3,  7.9, ⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:340円 複勝:15=140円 06=160円 08=200円 枠連:710円,,,,,,,,,,,,"単勝:3,680円 複勝:08=760円 05=1,020円 01=180円 枠連:7,030円",,,,,,,,,,,,単勝:580円 複勝:07=200円 03=120円 06=540円 枠連:740円,,,,,,,,,,,,"単勝:5,450円 複勝:10=1,410円 11=320円 03=930円 枠連:7,790円",,,,,,,,,,,
馬連:930円 ワイド:06-15=380円 08-15=420円 06-08=640円,,,,,,,,,,,,"馬連:38,850円 ワイド:05-08=8,810円 01-08=1,590円 01-05=2,810円",,,,,,,,,,,,"馬連:800円 ワイド:03-07=390円 06-07=2,780円 03-06=1,410円",,,,,,,,,,,,"馬連:27,770円 ワイド:10-11=6,630円 03-10=15,720円 03-11=4,210円",,,,,,,,,,,
"馬単:1,800円 3連複:2,080円",,,,,,,,,,,,"馬単:85,840円 3連複:44,460円",,,,,,,,,,,,"馬単:2,180円 3連複:8,260円",,,,,,,,,,,,"馬単:69,020円 3連複:212,150円 3連単:1,573,540円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 9R  ダ1200m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,呉竹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, モモカ,---,宮崎北,, 53,* -4,  -6, 5,  9.8, ②②, 1,12,Ａヒカルラブハｰト, 77,横山典,, 76,*  3,* 10, 1,  2.9, ①①, 1, 5,Ｊリバティｰプリント, 59,蛯名正,, 77,* 11,*  2, 2,  6.1, ①①, 1, 4,Ａニシノブルｰムｰン, 80,柴田善,, 70,* -3,   5, 1,  2.3,③③③
 2, 3, ピｰカブｰ,---,木幡初, 0.1, 52,* -1,  -9, 2,  3.4, ①①, 2,11,Ｃクリノラブゴｰルド, 73,木幡初, 0.6, 71,   0,   8, 8, 20.8, ③③, 2,15,Ａリュウメイ, 76,田中勝, 0.0, 77,* 10,*  3, 1,  1.9, ②②, 2,14,Ｃエムケイドリｰム, 76,的場勇, 0.2, 68,  -5,   4, 5,  9.6,⑤⑤⑤
 3, 7, ゴｰルドコレクタｰ,---,後藤浩, 0.3, 50,  -5,  -7, 1,  3.2, ④④, 3,16,Ｅフレンチシェフ, 69,石橋脩, 0.7, 70,*  2,   5, 5, 12.6, ②②, 3, 4,Ｌコスモミネルヴァ, 58,吉田隼, 0.9, 67,   6,* -1, 7, 17.5, ⑦⑥, 3, 5,Ｇビｰビｰファルコン, 65,田中勝, 0.3, 68,  -4,   4, 2,  6.4,⑤⑤⑤
 4, 8, シルクアンコｰル,---,吉田隼, 0.3, 50,  -8,  -5, 6, 11.6, ⑥⑥, 4, 5,Ｄユウタｰジパング, 72,後藤浩, 0.9, 68,  -2,   8, 3,  5.4, ⑧⑤, 4, 1,Ｅブリリアントマリｰ, 64,小林淳, 1.4, 66,   8,  -6, 9, 26.2, ⑥⑥, 4,12,Ｈノボワｰルド, 65,田辺裕, 0.4, 68,  -6,   5, 9, 30.5,⑩⑦⑨
 5, 1, ヴァリッドシスタ,---,高橋智, 0.7, 48,  -6, -10,16,306.3, ⑤④, 5, 2,Ｂセイコｰスペシャル, 74,柴田善, 1.0, 68,  -2,   7, 2,  3.2, ⑧⑤, 5,11,Ｇストロングジョイス, 60,横山典, 1.5, 63,   9,  -8, 4, 13.0, ④③, 5,11,Ｉマイネルドナｰル, 62,吉田豊, 0.4, 69,  -7,*  7,11, 42.5,⑬⑪⑪
 6, 6, カチキナムスメ,---,大野拓, 0.9, 45,  -8, -10, 8, 42.7, ⑥⑥, 6, 4,Ｎグラインダｰ, 47,宮崎北, 1.1, 67,  -9,* 12,13,118.3, ⑫⑫, 6,12,Ｉシュンカジョウ, 59,田辺裕, 1.6, 58,   3,  -5, 8, 22.7, ⑨⑧, 6, 2,Ｂリミットブレｰカｰ, 78,田中博, 0.5, 61,* -2,  -7, 3,  7.0,①①①
 7,13, ヒシシャトル,---,柴田善, 1.0, 45, -19,* -1, 3,  5.1, ⑪⑬, 7,10,Ｇエイワンキセキ, 63,柴山雄, 1.3, 65,   0,   3, 7, 15.5, ③⑤, 7, 2,Ｐアイアムジャンヌ, 47,大野拓, 1.9, 56,   2,  -7,16,192.7, ⑩⑩, 7, 8,Ｌニシノロドリゲス, 55,千葉直, 0.5, 65,  -6,   3,12, 52.7,⑦⑦⑨
 8,10, ウェディングコパ,---,田辺裕, 1.2, 40, -23,*  1,10, 84.5, ⑮⑭, 8,15,Ｌムｰヴスタｰ, 52,田中剛, 1.6, 63,  -2,   2,16,261.0, ⑧⑨, 8, 9,Ｏスパイオブラヴ, 50,柴山雄, 2.0, 53,  -5,* -1,11, 37.8, ⑯⑯, 8,15,Ｆグランデスピリッツ, 68,蛯名正, 0.8, 66, -10,*  8, 4,  8.3,⑩⑮⑯
 9,16, カルチャｰトップ,---,柴山雄, 1.2, 42, -21,* -1, 4,  8.2, ⑬⑭, 9,13,Ｋアルファチャングミ, 54,小野次, 1.7, 60,  -1,  -1,11, 87.1, ③⑨, 9,13,Ｃキャラメルチャン, 67,勝浦正, 2.0, 57,   5, -10, 5, 13.3, ⑦⑧, 9, 3,Ｄオッティマルｰチェ, 71,柴山雄, 0.9, 56,* -2, -11, 6, 17.2,②②②
10, 5, ナギサノハナ,---,石橋脩, 1.5, 40, -20,  -3,11, 87.7, ⑬⑪,10, 9,Ｉワｰルドレコｰド, 61,丹内祐, 1.8, 60,  -4,   2,12, 96.3, ⑪⑨,10, 8,Ｎハナムケ, 52,吉永護, 2.1, 54,  -1,  -5,15,172.4, ⑬⑭,10,13,Ｎサンデイルック, 50,小林淳, 0.9, 64,  -8,   4,13, 61.8,⑬⑫⑫
11,11, ツｰリスト,---,菊沢隆, 1.6, 38, -17,  -9,13, 95.5, ⑩⑨,11, 7,Ｆレントゲン, 65,松岡正, 2.1, 59, -10,   6, 6, 15.5, ⑮⑭,11, 7,Ｂデヴェロッペ, 68,松岡正, 2.4, 51,  -1,  -9, 3,  8.7, ⑬⑪,11,10,Ｋコスモパッション, 57,大野拓, 1.1, 58,  -6,  -5,10, 35.2,⑦⑦⑤
12, 9, ウイングヴィｰナス,---,高山太, 1.7, 38, -18,  -8,14,116.9, ⑪⑪,12, 8,Ｈニシノクイック, 61,吉田隼, 2.1, 59,   0,  -5, 4, 12.5, ③③,12,14,Ｆエスペシアル, 60,小野次, 2.5, 49,  -1,  -8,13,135.4, ⑬⑭,12, 1,Ｅアサティスボｰイ, 71,西田雄, 1.1, 56,* -3, -10, 7, 18.7,③③③
13,12, テスタンミラクル,---,的場勇, 1.8, 38,  -9, -17,12, 95.3, ⑧⑧,13, 1,Ｍオｰデンセ, 49,勝浦正, 2.2, 58,  -9,   3, 9, 72.3, ⑫⑬,13, 6,Ｄメジロシｰゴｰ, 64,石橋脩, 2.8, 48,   2, -14,10, 37.3, ⑩⑪,13, 6,Ｍトウショウノｰティ, 52,菊沢隆, 1.3, 55,  -6,  -8, 8, 18.7,⑮⑦⑤
14, 4, リルティングソング,---,穂苅寿, 1.8, 38,* -3, -22, 7, 29.4, ②②,14, 6,Ｊトウカイマックス, 56,千葉直, 2.8, 52, -13,   1,15,228.5, ⑯⑯,14, 3,Ｋコスモグラマラス, 59,村田一, 3.2, 50,* 10, -25,12, 75.3, ②③,14,16, タカラボス,---,大庭和, 1.7, 54,  -7,  -9,14,122.8,⑩⑫⑫
