08年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 7R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀬波温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｋアンプレショニスト, 40,柴山雄,, 56,   4, -13, 5,  9.6, ⑥⑥, 1, 4,Ｈアミュｰズチェリｰ, 47,柴田善,, 63,  -3,   0,11, 21.4,   , 1,11,Ｅモレｰンレイク, 64,松岡正,, 64,*  1,*  9, 3,  4.8,⑥③②, 1, 3,Ｄトｰセンベルボｰイ, 79,内田博,, 79,   7,* 16, 9, 46.8,⑫⑫⑪
 2, 2,Ｂエアダｰミ, 49,蛯名正, 0.0, 55,  -1,* -5, 7, 18.2, ⑧⑧, 2,13,Ｋシチリアｰナ, 46,江田照, 0.0, 63,*  1,  -2, 2,  5.7,   , 2, 3,Ａドントブレイム, 68,中舘英, 0.0, 62,*  2,*  6, 1,  3.8,①①①, 2, 8,Ａウインクルセイド, 83,吉田豊, 0.2, 78,  12,   5, 3,  6.8,⑤⑥⑥
 3, 5,Ａグロｰリｰルピナス, 58,田中勝, 0.1, 59,* 12, -23, 1,  2.5, ①①, 3, 2,Ａスウェプトワｰルド, 55,吉田豊, 0.0, 63,  -6,*  4, 1,  4.3,   , 3, 6,Ｉダイショウベリｰ, 54,中谷雄, 0.2, 62,*  1,*  6,11,133.9,②②②, 3,15,Ｋエイシンヴァイデン, 74,松岡正, 0.4, 75,* 14,  -1, 4, 10.9,②②②
 4, 4,Ｉウインパランセ, 42,中舘英, 0.3, 54,  -7,*  0,10, 59.1, ⑫⑫, 4,12,Ｐタイキルナ, 37,後藤浩, 0.1, 62,*  0,  -2, 8, 19.0,   , 4, 5,Ｃウィザｰドブラスト, 67,福永祐, 0.8, 58,   0,   3, 2,  3.8,④③④, 4,14,Ｇペイデイ, 77,中舘英, 0.8, 71,  13,  -3, 5, 15.3,③③⑤
 5, 6,Ｄピエナリリｰ, 44,江田照, 0.4, 52,   4, -16, 6, 13.6, ⑥⑦, 5, 5,Ｃエイブルマリヒサ, 53,伊藤直, 0.2, 60,  -3,  -2, 6, 13.0,   , 5, 2,Ｄグラミスキャッスル, 65,柴山雄, 0.9, 60,  -1,   5, 4,  5.6,⑧⑦⑥, 5, 9,Ｉマイネルマニセス, 75,柴山雄, 1.0, 73,  13,  -5,11, 67.2,⑤③②
 6,12,Ｆドクタｰクリス, 44,柴田善, 0.4, 51,  -1, -10,13,138.1, ⑧⑧, 6,14,Ｎシンモン, 41,鷹野宏, 0.4, 56, -16,*  5,16, 81.4,   , 6,14,Ｂウインオンリｰ, 67,蛯名正, 1.1, 58,  -2,   5, 5,  7.7,⑪⑩⑧, 6,10,Ｊハウンドコップ, 75,大庭和, 1.0, 72,   9,   4,10, 53.2,⑨⑨⑨
 7, 3,Ｃコチャ, 47,石橋脩, 1.1, 44,  -2, -18, 8, 46.4, ⑩⑩, 7, 7,Ｊサウスジャック, 46,村田一, 0.4, 58,  -3,  -5, 3,  6.8,   , 7, 1,Ｇシルクメルヴェイユ, 61,田中剛, 1.3, 53,  -2,   2, 6, 13.2,⑧⑧⑩, 7,12,Ｂメイショウゲンスイ, 81,後藤浩, 1.0, 70,* 15,  -8, 1,  1.8,①①①
 8, 9,Ｈコスモクラッベ, 42,松岡正, 1.2, 44,   7, -31, 9, 49.9, ④③, 8, 1,Ｂシンボリバスティア, 53,内田博, 0.6, 53,  -8,  -4, 4,  7.4,   , 8, 9,Ｊプリムロｰズシチｰ, 53,黛弘人, 1.4, 54,  -1,  -1,14,156.3,④⑥⑥, 8, 2,Ｃデジデｰリオ, 80,江田照, 1.1, 73,   5,*  9, 8, 30.7,⑭⑬⑫
