08年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅生門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｈハッピｰラベンダｰ, 56,小牧太,, 58,* -8,   4, 6, 28.9,①①①, 1,11, エイシンニｰザン,,西谷誠,,,,, 1,  2.4,③③③, 1, 9,Ａロｰランラムズ, 73,武豊  ,, 77,   8,   5, 2,  5.3, ④④, 1,10,Ｅウォｰタｰオｰレ, 84,藤岡佑,, 85,   6,* 16, 8, 19.7, ⑤④
 2, 3,Ｃココシュニック, 66,武豊  , 0.2, 57, -10,   5, 1,  1.8,⑥④④, 2, 3, エリモマキシム,,北沢伸,196.5,,,, 2,  3.6,⑥②①, 2, 7,Ｇメイショウフウライ, 70,飯田祐, 0.0, 76,   5,   9,10, 22.4, ⑨⑧, 2,13,Ｆゴッドヘイロｰ, 84,幸英明, 0.2, 83,*  8,  12,12, 63.8, ②②
 3, 1,Ａキンショｰオトヒメ, 68,安藤勝, 0.3, 57, -11,*  8, 3,  5.4,④⑩⑦, 3, 5, メイケイグリｰン,,白浜雄,197.2,,,, 3,  6.8,④④④, 3,14,Ｋランドマッハ, 64,幸英明, 0.1, 75,   3,   9, 6, 13.4, ⑪⑫, 3, 5,Ａサワノブレイブ, 88,福永祐, 0.4, 82,   5,  14, 5,  8.5, ⑦⑦
 4,10,Ｋヤマノボンディｰル, 52,福永祐, 0.4, 56,* -9,   3, 4, 17.6,④③②, 4, 8, ドリｰムゲッタｰ,,植野貴,198.2,,,, 8, 27.8,①①②, 4,15,Ｌテイエムゲンキボ, 64,武士沢, 0.6, 71,   0,   9,13, 84.5, ⑬⑬, 4, 9,Ｌヘイロｰフジ, 78,飯田祐, 0.5, 81,   4,  14, 9, 22.3, ⑦⑦
 5,11,Ｅキャトルキャｰル, 60,中村将, 0.4, 61, -15,* 14, 9, 45.0,⑯⑮⑬, 5, 7, リスティアダｰリン,,横山義,198.4,,,, 5, 15.3,④⑤⑤, 5,12,Ｉノｰスフォンテン, 66,池添謙, 0.7, 69,  -1,* 10,11, 49.2, ⑮⑮, 5, 7,Ｇヤマタケゴｰルデン, 81,武士沢, 0.6, 81,   0,* 17,13, 70.2, ⑮⑬
 6, 6,Ｂロｰマンブリッジ, 67,北村友, 0.4, 55,  -9,   4, 2,  3.9,③④⑤, 6,14, トミケンクラｰジュ,,小坂忠,200.5,,,,11,116.5,⑦⑥⑥, 6, 6,Ｆイッツソｰクｰル, 70,北村友, 0.7, 68,  -2,* 12, 8, 17.5, ⑯⑮, 6,15,Ｈウインルｰセント, 81,武豊  , 0.6, 80,   6,  10, 1,  2.8, ⑤④
 7, 2,Ｄサマｰナイトスタｰ, 62,河北通, 0.5, 55, -10,   5, 8, 43.0,⑧⑥⑤, 7,10, セフティグランプリ,,黒岩悠,200.5,,,, 6, 16.3,⑨⑧⑧, 7,11,Ｈカシノカスケｰド, 67,野元昭, 0.9, 69,   6,  -1,14,122.4, ⑥⑥, 7, 4,Ｉメイショウディオ, 81,難波剛, 0.7, 80,   2,  14,15,154.6, ⑫⑩
 8, 5,Ｆジョｰイロンデル, 60,藤岡佑, 2.2, 43, -11, -10,10, 70.5,⑨⑥⑦, 8, 2, ルｰルシャガｰル,,出津孝,200.6,,,,12,123.3,⑪⑦⑦, 8, 1,Ｊチアズグロｰリｰ, 65,浜中俊, 1.0, 68,   7,  -3, 9, 20.9, ④⑤, 8, 3,Ｄビクトリｰテツニｰ, 85,藤田伸, 0.9, 78,   3,  12, 4,  7.1, ⑩⑩
 9,13,Ｇグランチャｰム, 56,田中健, 2.4, 45, -12, -10, 7, 32.5,⑬⑪⑪, 9, 1, マイネルテアトロン,,宗像徹,202.3,,,, 7, 21.9,⑧⑨⑨, 9,16,Ｅシャウトライン, 70,大下智, 1.0, 68,*  9,  -6, 4,  8.9, ③②, 9, 2,Ｃアルバレスト, 86,岩田康, 0.9, 78,   4,  10, 2,  5.8, ⑦⑦
10,14,Ｉアドマイヤサクラ, 54,岩田康, 2.4, 40,* -8, -17, 5, 22.3,②②②,10,13, メイショウデネブ,,南井大,202.9,,,,13,140.0,⑫⑩⑩,10, 5,Ｎウイニングアｰク, 63,鮫島良, 1.0, 69,   6,  -2,15,183.6, ⑥⑥,10,16,Ｊスナｰクユｰチャン, 80,鮫島良, 0.9, 79,   3,  12, 3,  6.5, ⑩⑩
11, 7,Ｐニネッタ, 33,上野翔, 2.4, 41, -11, -12,15,432.0,⑦⑥⑦,11, 6, マイネルエクセラン,,高野和,203.3,,,,10, 99.1,⑫⑪⑪,11,13,Ｂフォレストジャガｰ, 73,田中健, 1.2, 70,* 11, -10, 3,  6.3, ①①,11,11,Ｍタバスコムスメ, 77,竹之下, 1.0, 78,   0,  14,16,170.8, ⑮⑬
12, 4,Ｌコウチャシフォン, 44,田中克, 3.0, 40, -12, -14,14,331.0,⑩⑪⑪,12, 9, スイｰトゴｰルド,,田中剛,205.4,,,, 9, 59.8,⑭⑫⑫,12, 3,Ｄスナｰクトモクン, 70,長谷川, 1.3, 66,   3,  -1, 7, 16.7, ⑪⑩,12, 8,Ｂセトノシェｰバｰ, 86,高井彰, 1.0, 78,   2,  12,14,120.5, ⑫⑬
13, 9,Ｊハッピｰラッシュ, 53,池添謙, 3.3, 37, -14, -13,11,117.6,⑫⑬⑬,,,,,,,,,,,,,13, 8,Ｃフォルスストレｰト, 73,福永祐, 1.5, 65,* 10, -11, 1,  2.9, ②②,13,14,Ｋヤマカツブライアン, 79,池添謙, 1.1, 75,*  9,   2, 7, 16.1, ①①
14,15,Ｏキョウエイレフア, 33,渡辺薫, 3.3, 37, -14, -13,16,512.6,⑭⑬⑬,,,,,,,,,,,,,14, 2,Ｍドンアドヴァイタ, 64,川田将, 1.5, 63,   4,  -4, 5,  9.0, ⑨⑩,14, 6,Ｐヒシハイグレｰド, 61,木幡初, 1.1, 76,   1,  12,10, 48.5, ⑭⑬
15, 8,Ｍプリムヴェｰル, 40,松田大, 5.2, 25, -10, -36,13,307.2,⑩⑥⑩,,,,,,,,,,,,,15,10,Ｐマロンラッシュ, 61,柴山雄, 2.0, 59,   1,  -3,16,276.7, ⑬⑬,15,12,Ｎエレスサｰル, 76,赤木高, 1.3, 74,*  8,   2,11, 54.0, ②②
16,12,Ｎコンゴウマイヒメ, 37,武英智, 5.8, 21, -16, -30,12,291.6,⑮⑯⑯,,,,,,,,,,,,,16, 4,Ｏカシノダンク, 61,藤岡佑, 2.5, 56,   6, -14,12, 68.3, ⑧⑧,16, 1,Ｏヒシアスペン, 75,四位洋, 1.4, 73,   7,   2, 6, 15.7, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
