08年 1月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月26日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9,13,Ｄメヌエットシチｰ, 56,中村将, 1.2, 55,   2,  -9, 4,  8.2, ②④, 9, 1,Ｉカゼノビンテｰジ, 31,安藤光, 2.4, 42,  -7, -21,10,258.4,⑨⑨⑨, 9,12,Ｊトｰセンアダン, 63,荻野琢, 2.2, 66,  18, -49, 9, 63.1,⑦⑦⑥, 9, 7,Ｆフラミニアンウェイ, 63,安藤光, 0.9, 54,  -2, -10, 6, 33.1, ⑤⑥
10, 7,Ｎゲイリｰリバイバル, 33,竹之下, 1.6, 49, -10,  -4,13,228.9, ⑪⑫,10, 2,Ｇオｰスミヒエン, 46,藤岡康, 2.6, 41,  -2, -31, 8,103.2,③⑤⑧,10, 6,Ｅスタｰマップ, 69,高橋智, 2.5, 65,* 20, -60, 7, 39.1,②②⑥,10,10,Ｌノボリデュｰク, 55,鮫島良, 1.0, 53,  -7,  -6, 8, 39.8, ⑩⑩
11,10,Ｇタママリアケイ, 53,北村友, 1.7, 47,  -5,  -9, 9, 62.9, ⑦⑧,,,,,,,,,,,,,11, 4,Ｂヒカリシャトル, 74,上村洋, 3.1, 64,* 20, -70, 2,  3.6,②②④,11, 3,Ｊウォｰタｰリング, 59,野元昭, 1.2, 50,  -3, -13,14,221.8, ⑦⑨
12, 6,Ｊラベルフィｰユ, 47,嘉藤貴, 2.1, 46,   3, -17, 7, 27.8, ②③,,,,,,,,,,,,,12, 8,Ｌエムテイコウテン, 52,熊沢重,15.0,-70,   7, ---,10, 86.3,①⑫⑫,12,11,Ｂケイプエマラティ, 71,的場勇, 1.3, 48,  -5, -13, 3,  4.8, ⑨⑩
13,14,Ｌホクレアビｰチ, 42,丸田恭, 2.8, 35, -15, -13,12,213.1, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,13,12, ティｰエスオリジン,---,鮫島克, 1.4, 47, -18,  -1,16,417.3, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｅパシコジャスティス, 65,川島信, 1.5, 45,  -8, -13,13,147.9, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｋアクアブルｰマｰチ, 55,上村洋, 1.5, 46,*  2, -22, 7, 39.3, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｏタケデンスキップ, 47,鈴来直, 1.6, 45, -13,  -9,15,345.5, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-23 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,
"単勝:210円 複勝:08=110円 09=290円 12=130円 枠連:1,870円",,,,,,,,,,,,単勝:910円 複勝:08=230円 10=120円 04=160円 枠連:420円,,,,,,,,,,,,"単勝:2,620円 複勝:03=450円 05=110円 09=310円 枠連:1,650円",,,,,,,,,,,,"単勝:1,830円 複勝:14=640円 04=2,350円 13=510円 枠連:11,110円",,,,,,,,,,,
"馬連:2,030円 ワイド:08-09=560円 08-12=200円 09-12=720円",,,,,,,,,,,,"馬連:1,150円 ワイド:08-10=400円 04-08=540円 04-10=250円",,,,,,,,,,,,"馬連:1,740円 ワイド:03-05=630円 03-09=2,490円 05-09=370円",,,,,,,,,,,,"馬連:43,500円 ワイド:04-14=6,570円 13-14=2,580円 04-13=8,370円",,,,,,,,,,,
"馬単:3,020円 3連複:1,930円",,,,,,,,,,,,"馬単:2,580円 3連複:1,420円",,,,,,,,,,,,"馬単:6,840円 3連複:4,970円",,,,,,,,,,,,"馬単:88,340円 3連複:141,150円 3連単:1,182,160円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,太宰府特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂキングオブザベスト, 65,中舘英,, 73,*  9,* -5, 1,  1.3, ①①, 1, 6,Ａワｰキングウｰマン, 81,長谷川,, 80,*  5,* 14, 1,  1.8,③③①, 1, 2,Ｂダイワジｰニアス, 76,中舘英,, 78,*  4,* 15, 3,  4.8,①①①, 1,12,Ｄエｰティｰボス, 81,赤木高,, 77,   9,   1, 4, 13.9,⑧⑦③
 2,15,Ｄロｰドニュｰスタｰ, 57,ペリエ, 0.2, 63,  -1,*  1, 2,  6.9, ⑩⑧, 2, 2,Ｆトｰセンレジェンド, 71,宮崎北, 0.0, 79,   4,* 16, 7, 22.8,④④④, 2, 4,Ｆパｰプルアカデミｰ, 74,鮫島克, 0.4, 77,*  3,* 14, 2,  4.2,②②②, 2, 7,Ｆタイセイファイタｰ, 80,中村将, 0.1, 75,* 12,  -6, 9, 25.5,②③③
 3, 2,Ｍダノンタイガｰ, 36,上村洋, 1.3, 54,*  6, -19, 7, 36.7, ②②, 3,13,Ｃウェディングフジコ, 73,菊沢隆, 1.1, 70,*  5,   5, 2,  4.3,⑥④②, 3, 1,Ｋマイネルハヤト, 68,田辺裕, 0.5, 72,   2,* 14, 9, 55.7,⑧③③, 3, 1,Ｍミスティックリバｰ, 71,北村友, 0.2, 76,   9,  -2, 6, 15.1,⑦⑦⑥
 4,12,Ｊカシノマチャガ, 41,西田雄, 1.3, 51,   2, -16,12,190.4, ⑦⑤, 4,11,Ｈヴィクトリアアイ, 68,川島信, 1.1, 73,   3,   8,10, 56.5,⑧⑧⑦, 4, 3,Ｃクロニクル, 76,北村友, 0.6, 74,   2,  13, 4,  6.6,⑥③③, 4, 5,Ｃウィルビｰキング, 81,鮫島克, 0.3, 74,   8,   0, 3,  7.2,⑭⑩⑨
 5,14,Ｈパンコｰルデイズ, 47,菊沢隆, 1.5, 51,*  6, -22, 5, 31.2, ②②, 5, 8,Ｉレオスマイル, 66,的場勇, 1.4, 70,*  5,   1, 8, 37.9,②②②, 5, 7,Ｊメインバンク, 68,荻野琢, 1.2, 71,   0,  10,11,139.4,④⑧⑥, 5, 3,Ｂパッションレッド, 82,中舘英, 0.3, 75,   8,   0, 1,  2.8,⑩⑩⑨
 6,18,Ｎイサミチェリｰ, 36,田中克, 1.6, 48,   2, -19,13,235.0, ⑦⑤, 6,14,Ｅウインフェイム, 73,田中健, 1.5, 72,   3,   5, 3,  6.1,⑬⑫⑨, 6, 6,Ｈアドミラビリス, 70,長谷川, 1.2, 72,   1,  11, 8, 30.9,⑩⑧⑨, 6,13,Ｇマコトジョワイユｰ, 77,田中克, 0.4, 75,   4,*  7,11, 29.1,⑮⑮⑮
 7, 5,Ｆトｰワミラクル, 50,田中健, 1.8, 43,  -9, -11, 4, 21.8, ⑫⑪, 7, 4,Ｂグロリアスウェザｰ, 74,太宰啓, 1.6, 68,   1,   7, 6, 19.9,⑭⑭⑪, 7,11,Ｌトッチンコボ, 62,西田雄, 1.3, 72,   0,  13,13,288.9,⑬⑪⑨, 7,15,Ｈアサクサブラボｰ, 75,菊沢隆, 0.4, 71,* 14, -14,16,149.2,②①①
 8, 4,Ｉイズミハｰバｰ, 44,渡辺薫, 1.9, 43,  -8, -14,16,286.8, ⑪⑨, 8,10,Ｊラインジュエル, 65,松田大, 1.9, 66,*  5,  -1, 9, 50.3,⑪④④, 8, 8,Ｄトウカイフラッグ, 76,赤木高, 1.4, 68,   1,   7, 1,  2.9,⑥③⑤, 8, 8,Ｅニットウサラン, 80,梶晃啓, 0.4, 74,   7,   0, 8, 23.8,⑫⑫⑨
 9, 1,Ｋヒシスインガｰ, 40,草野太, 2.0, 42,   3, -26,14,241.7, ⑥④, 9,12,Ｇフロｰネ, 70,上村洋, 2.5, 66,*  5,  -6, 4, 17.2,④④⑧, 9,12,Ａアクセルファイヤｰ, 77,的場勇, 1.4, 73,   0,  11, 5,  9.6,⑧⑩⑨, 9,11,Ｉマイネアプレイザｰ, 74,鮫島良, 0.7, 72,   6,  -1,13, 63.8,⑪⑬⑬
10,16,Ｅモシカシテ, 55,中村将, 2.2, 38,  -9, -17, 8, 37.4, ⑫⑭,10, 9,Ｋドナパッション, 63,鮫島克, 2.8, 61,   3,  -4,14,167.2,⑩⑬⑪,10, 9,Ｇギブソンガｰル, 74,田中健, 2.3, 67,  -1,   5,10, 58.8,⑬⑬⑬,10,16,Ａワンマンシャチョウ, 82,ペリエ, 0.9, 66,  10, -13, 2,  3.8,⑤⑥③
11,10,Ｃトミケンプライム, 61,川島信, 2.2, 39,  -8, -16, 3, 14.1, ⑫⑬,11, 7,Ｄアブソルｰトダンス, 73,藤岡康, 3.2, 57,   3, -10, 5, 18.9,⑧⑧⑨,11, 5,Ｉメルシｰコバン, 69,中村将, 2.7, 60,   2,  -5, 6, 15.7,③③⑥,11,10,Ｋディｰプエアｰ, 72,松田大, 1.0, 67,  10, -16,14, 69.1,⑤④⑥
12,13,Ａユウタｰボｰイ, 66,鮫島克, 2.4, 39, -12, -14, 9, 50.6, ⑮⑯,12, 1,Ｌハイジトウショウ, 60,池崎祐, 3.4, 55,*  6, -16,12,109.8,①①⑥,12,13,Ｎレスポンスシチｰ, 46,安藤光, 2.8, 59,   1,  -5,12,151.8,④③⑥,12, 2,Ｊトウカイアワｰド, 72,芹沢純, 1.1, 65,   9, -14, 5, 14.3,⑧⑦⑥
13, 6,Ｌバトルユｰタロｰ, 38,太宰啓, 2.5, 37, -13, -17,11,144.1, ⑮⑭,13, 5,Ｍファディスタ, 60,梶晃啓, 3.6, 53,   3, -13,13,116.4,⑥⑧⑭,13,10,Ｅメモリｰセレソン, 74,浜中俊, 2.9, 58,  -1,  -1, 7, 16.6,⑪⑪⑫,13, 4,Ｐビｰドラスティック, 63,渡辺薫, 1.2, 67,   5,  -7,15, 76.0,⑫⑭⑬
14, 9,Ｏファイトラブ, 35,高橋亮, 2.8, 34, -14, -19,15,253.7, ⑰⑰,14, 3,Ｎパスタイム, 60,西田雄, 4.0, 51,   4, -18,11,103.7,⑫⑧⑪,14,14,Ｍベルモントディガｰ, 62,草野太, 3.4, 56,  -3,  -3,14,368.6,⑪⑭⑭,14, 9,Ｏディルシｰド, 65,上村洋, 1.2, 65,* 13, -23, 7, 16.2,①②②
15,11,Ｑシゲルウィッシュ, 33,北村友, 2.8, 34, -14, -19,17,329.8, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｎディジュリドゥｰ, 70,太宰啓, 1.3, 67,  -2,*  5,10, 27.9,⑯⑯⑯
16,17,Ｒコアレスエリｰト, 30,安藤光, 2.8, 33,   4, -37,18,448.2, ④⑤,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｌロｰドエキスパｰト, 72,藤岡康, 2.5, 51,  10, -37,12, 41.4,②④⑨
17, 8,Ｐギンザセシボン, 35,的場勇, 3.0, 29,   2, -37,10, 69.4, ⑦⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 3,Ｇミヤコノセブン, 50,赤木高, 3.1, 30,   5, -41, 6, 34.3, ④⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,
単勝:130円 複勝:07=110円 15=150円 02=450円 枠連:250円,,,,,,,,,,,,"単勝:180円 複勝:06=110円 02=320円 13=150円 枠連:2,020円",,,,,,,,,,,,"単勝:480円 複勝:02=210円 04=220円 01=1,020円 枠連:630円",,,,,,,,,,,,"単勝:1,390円 複勝:12=400円 07=710円 01=590円 枠連:5,340円",,,,,,,,,,,
"馬連:380円 ワイド:07-15=210円 02-07=600円 02-15=1,480円",,,,,,,,,,,,"馬連:1,670円 ワイド:02-06=620円 06-13=180円 02-13=1,240円",,,,,,,,,,,,"馬連:1,120円 ワイド:02-04=570円 01-02=3,030円 01-04=4,010円",,,,,,,,,,,,"馬連:18,860円 ワイド:07-12=4,630円 01-12=3,080円 01-07=5,740円",,,,,,,,,,,
"馬単:550円 3連複:2,490円",,,,,,,,,,,,"馬単:2,050円 3連複:2,080円",,,,,,,,,,,,"馬単:2,530円 3連複:16,440円",,,,,,,,,,,,"馬単:35,110円 3連複:97,280円 3連単:629,630円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳥栖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｄナムラクレセント, 54,鮫島克,, 67,  -6,* 12, 2,  4.3,⑪⑪⑦, 1, 1,Ｇテイエムフルパワｰ, 66,太宰啓,, 67,   0,*  6, 7, 32.4, ⑧⑥, 1,16,Ｋロｰドアルファｰド, 67,中舘英,, 72,*  3,   3, 3,  5.5,④④④, 1, 7,Ｌウィズディクタット, 64,芹沢純,, 62,   3,  -4, 4,  9.7, ⑪⑫
 2, 5,Ｊディアプリンシパル, 51,中舘英, 0.6, 58,*  4, -15, 3,  4.8,①①①, 2,10,Ｈケイティラブ, 65,野元昭, 0.1, 70,* 10,  -2, 2,  3.7, ②②, 2, 1,Ｅツアｰデフォｰス, 71,安藤光, 0.1, 71,   2,   3, 2,  3.9,④⑤⑤, 2, 6,Ｄフェルロッサｰ, 69,鈴来直, 0.0, 64,   6,  -6,12, 35.7, ⑦⑧
 3,14,Ｇアイアングリｰン, 52,上村洋, 1.2, 53,  -1, -17, 7, 18.5,⑤⑤⑤, 3, 8,Ａマルタｰズビクタｰ, 74,菊沢隆, 0.1, 65,   2,   3, 5,  8.1, ⑦⑥, 3, 3,Ｃグランドカラｰ, 71,上村洋, 0.2, 71,   2,   2, 5, 10.0,⑥⑤⑦, 3, 2,Ｐノｰブルストｰン, 60,赤木高, 0.2, 61,   6,  -9,14, 54.5, ⑦⑧
 4, 4,Ｆホｰクウィンザｰ, 54,安藤光, 1.3, 52,   1, -21, 8, 19.9,③④④, 4, 5,Ｅレオベルリン, 69,嘉藤貴, 0.2, 64,  -2,*  5, 6, 26.7, ⑩⑩, 4, 2,Ａベルフリｰ, 78,ペリエ, 0.2, 69,  -1,*  8, 1,  3.2,⑭⑫⑦, 4,15,Ｍボムシェル, 63,鮫島良, 0.2, 59,  -1,  -3,10, 25.9, ⑬⑫
 5, 2,Ｏエイシンジャガｰ, 37,松田大, 1.3, 51,  -2, -16,10, 39.0,⑧⑥⑤, 5,14,Ｃマルタｰズクラシカ, 72,中舘英, 0.3, 68,* 11,  -5, 3,  4.3, ①①, 5, 7,Ｆステイトリｰデイズ, 71,鮫島克, 0.3, 68,   2,   0, 6, 12.3,⑩⑤⑤, 5,12,Ｊリネンアカシア, 65,田辺裕, 0.2, 62,   7, -10,13, 49.2, ⑥③
 6, 9,Ｃパイロット, 55,北村友, 1.4, 51,  -2, -17, 6, 17.3,⑤⑥⑦, 6, 3,Ｂケイアイカルディナ, 73,二本柳, 0.3, 64,   7,  -2, 1,  3.5, ④③, 6,10,Ｈファイトザパワｰ, 69,鮫島良, 0.5, 68,   1,   1,10, 59.0,⑩⑨⑦, 6, 4,Ｂヤマニンエマイユ, 71,中舘英, 0.3, 57,  -5,*  0, 1,  3.1, ⑮⑭
 7, 7,Ｌティンクマジック, 44,高橋亮, 1.5, 50,  -2, -16,15,470.0,⑨⑧⑨, 7, 2,Ｄパレスワｰルド, 71,田中健, 0.3, 68,   8,  -3, 4,  5.3, ③③, 7, 8,Ｎウイッチ, 62,北村友, 0.7, 66,   1,  -2,13, 87.3,⑦⑨⑫, 7, 9,Ｅワイルドイリｰガル, 68,松田大, 0.3, 64,* 12, -17, 6, 13.2, ②②
 8, 1,Ａメリトゥム, 55,鮫島良, 1.7, 49,  -9,  -7, 1,  4.1,⑪⑫⑫, 8, 4,Ｋケイアイスキャット, 57,草野太, 0.7, 62,   7,  -6,10, 56.3, ④③, 8,13,Ｊワンダフルキャスト, 67,太宰啓, 0.7, 68,  -2,   3, 8, 20.9,⑫⑬⑬, 8, 1,Ａライモン, 78,ペリエ, 0.4, 57,   6, -12, 2,  5.7, ⑦⑧
 9, 6,Ｉコアグリｰン, 51,藤岡康, 1.7, 47,  -4, -17,13, 69.7,⑤⑩⑨, 9, 7, サクラプレミアム,---,藤岡康, 0.8, 57,  -4,   1,11, 58.2, ⑪⑪, 9, 9,Ｏセイザンフレイム, 58,渡辺薫, 0.7, 65,*  3,  -9, 4,  8.8,③②②, 9,17,Ｎミラクルプリンセス, 62,安藤光, 0.4, 59,   3,  -9,15, 74.9, ⑪⑪
10, 3,Ｍマルｰンショット, 42,ペリエ, 1.7, 46,  -9,  -7, 4,  5.0,⑬⑫⑫,10,13,Ｊサンパレス, 60,北村友, 1.0, 53,  -8,   1,13,169.9, ⑫⑬,10, 5,Ｌマウントキング, 65,田辺裕, 0.8, 64,   1,  -4,11, 75.5,⑨⑨⑦,10,14,Ｏセフティバｰニング, 61,藤岡康, 0.4, 62,* 11, -17,16, 91.1, ②③
11,12,Ｈナニワプレストン, 52,鈴来直, 1.8, 45,*  2, -31,12, 42.5,③②②,11,12,Ｆマコトテンカイチ, 67,浜中俊, 1.3, 49,  -9,  -1, 8, 46.6, ⑭⑬,11,15,Ｐグラスフォｰユｰ, 55,的場勇, 0.8, 65,  -4,   4,14,136.5,⑫⑭⑭,11,10,Ｑロドリｰバニヤン, 60,丸田恭, 0.4, 56,  -9,*  3,18,126.6, ⑯⑯
12,13,Ｂサザンヒルズ, 55,赤木高, 1.9, 47,  -9,  -8, 9, 29.5,⑭⑭⑭,12, 6,Ｉマイティマイロｰド, 62,芹沢純, 1.5, 48,  -7,  -4, 9, 52.4, ⑫⑪,12,14,Ｇミスズシャｰプ, 69,中村将, 0.8, 67,  -5,*  8,12, 84.1,⑭⑮⑮,12, 3,Ｋケイエスショｰキ, 64,上村洋, 0.4, 56,  -4,  -3,11, 30.8, ⑭⑮
13,10,Ｋトップオブオアフ, 44,西田雄, 2.0, 47, -10,  -7,11, 41.6,⑮⑮⑮,13, 9,Ｍスプリングチップ, 37,小島太, 2.3, 43,   1, -17,14,254.8, ⑧⑧,13, 4,Ｍミスフェイスフル, 64,荻野琢, 1.0, 60,*  5, -14,15,268.1,①①①,13,16,Ｆリキアイカザン, 68,的場勇, 0.6, 61,* 14, -22, 3,  7.9, ①①
14, 8,Ｅマルブツフォｰド, 54,渡辺薫, 2.4, 41,*  2, -39, 5, 11.8,②②②,14,11,Ｌリッカテイオｰ, 40,古川吉, 3.2, 36,   5, -27,12,145.7, ④⑧,14, 6,Ｉエルヴィス, 68,川島信, 1.1, 57,*  3, -14, 7, 19.1,②②②,14, 5,Ｉジョｰブリス, 65,太宰啓, 0.6, 58,   8, -17, 5, 10.6, ⑤⑥
15,11,Ｎアニキ, 39,浜中俊, 3.1, 34,  -2, -39,14,180.8,⑨⑧⑨,,,,,,,,,,,,,15,12,Ｄラｰドロキングリｰ, 71,鈴来直, 1.1, 60,   2, -10, 9, 21.8,⑦⑤⑦,15,18,Ｈノｰモアクライ, 66,川島信, 0.9, 53,  10, -22, 7, 15.6, ④③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｒウインクルウィナｰ, 58,嘉藤貴, 1.1, 50,   6, -21,17, 98.9, ⑦⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｃウレッコ, 69,中村将, 1.6, 43,  -7, -14, 8, 17.4, ⑯⑰
