08年 8月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,出雲崎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄミラグロレディ, 29,吉田豊,, 50, -12,*  2, 3, 12.8,   , 1, 6,Ｃルｰトファイブ, 65,松岡正,, 67,*  4,*  4, 5, 12.8,④③④, 1, 9,Ｋスプリングルｰシｰ, 57,福永祐,, 66,   2,* -2, 8, 13.8, ⑪⑪, 1,12,Ａジャドｰル, 80,福永祐,, 73,  -1,  11, 1,  3.5, ④③
 2, 9,Ａキュｰバンエイト, 46,福永祐, 0.1, 48,* -8,  -2, 1,  1.8,   , 2, 5,Ａマリアｰジュ, 67,後藤浩, 0.0, 66,*  4,*  4, 1,  2.2,⑦③②, 2,15,Ｄスペシャルジョイ, 61,田中勝, 0.1, 66,   5,* -7, 2,  6.7, ⑧⑧, 2, 5,Ｆワンダｰポデリオ, 71,内田博, 0.3, 71,  -3,  11, 4,  7.2, ⑧⑧
 3, 6,Ｂジョウノリリｰ, 44,中舘英, 0.8, 39,  -8,  -9, 2,  2.8,   , 3, 4,Ｆエステル, 59,宮崎北, 0.5, 61,   3,   1, 8, 23.5,⑦⑥④, 3, 5,Ｉマックスバリハイ, 58,内田博, 0.5, 62,*  7, -14, 5, 11.0, ④④, 3, 1,Ｂサラトガ, 78,木幡初, 0.3, 70,   0,   7, 7, 13.1, ④③
 4, 2,Ｆジョテイ, 25,田面木, 0.9, 36, -15,  -7,10,102.2,   , 4, 7,Ｄダイショウベリｰ, 65,中谷雄, 0.5, 63,*  5,  -2, 2,  5.0,②①①, 4,14,Ｈフェアｰムｰラン, 58,田中博, 0.6, 61,*  7, -16,12, 36.7, ④④, 4, 8,Ｃマルタｰズマゼル, 75,吉田豊, 0.3, 72,  -5,* 13, 3,  6.1, ⑩⑩
 5, 7,Ｈセイコｰティアラ, 23,柴田善, 1.0, 37, -24,  -1, 8, 39.8,   , 5, 1,Ｇチャｰムベル, 59,蛯名正, 0.6, 67,   2,*  5, 3,  6.3,⑬⑩⑦, 5, 1,Ｃワンダフルスイｰト, 62,中舘英, 0.6, 62,* 10, -20, 9, 20.2, ①①, 5, 6,Ｌリｰガルアミュｰズ, 64,田中博, 0.5, 69,*  2,   4,10, 21.5, ②②
 6, 5,Ｇチェリｰズバッグ, 25,高山太, 1.2, 30,* -8, -17, 7, 24.1,   , 6, 3,Ｂシルクパルティｰタ, 66,吉田豊, 0.6, 63,   2,   1, 4,  6.5,⑨⑨⑦, 6, 7,Ａストライクゾｰン, 66,蛯名正, 0.7, 60,*  8, -18, 4,  9.0, ③②, 6, 7,Ｇガッサンルｰブル, 71,柴山雄, 0.6, 68,*  1,   4, 9, 19.6, ③③
 7, 1,Ｅサマｰソニック, 28,田中博, 1.3, 30, -20, -10, 4, 17.0,   , 7,11,Ｊリバｰチャｰム, 52,石橋脩, 1.7, 54,   0,  -5,14,263.8,⑮⑩⑩, 7,17,Ｆプログレッシブ, 61,柴田善, 0.7, 59,   2, -10, 6, 13.2, ⑪⑪, 7,14,Ｉタカラパｰク, 69,蛯名正, 0.6, 68,  -6,  10, 5,  7.8, ⑩⑩
 8, 3,Ｃトップパｰトナｰ, 35,千葉直, 1.8, 21,  -9, -24, 6, 20.7,   , 8,14,Ｅビｰマイドリｰム, 61,木幡初, 1.7, 53,   3,  -9, 7, 22.7,⑨⑥④, 8, 6,Ｍライトニングソｰド, 50,松岡正, 0.7, 58,   3, -12, 7, 13.3, ⑩⑧, 8, 4,Ｄブルｰカｰディナル, 74,江田照, 0.7, 67,*  3,   1, 2,  5.4, ①①
 9, 4,Ｉケｰジｰヤマユリ, 20,加藤士, 2.0, 18,* -7, -28, 5, 17.6,   , 9,12,Ｈエネルアルファ, 58,千葉直, 2.3, 50,   0, -10,13,213.0,⑪⑩⑫, 9,12,Ｐナオス, 35,勝浦正, 0.7, 58,  -2,* -6,16,143.8, ⑯⑬, 9,13,Ｋタツタイコウ, 65,大庭和, 0.8, 66,  -4,   6,11, 66.3, ⑧⑧
