08年 8月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月17日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩室温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃメジロシャレｰド, 49,吉田豊,, 55,  -9,* -6, 1,  1.7, ⑧⑦, 1, 4,Ｃショウカク, 64,千葉直,, 66,* -4,* 14, 2,  3.9,⑤③③, 1, 8,Ｇツウカイヤスナム, 53,木幡初,, 61,*  0,  -2, 7, 31.3, ①①, 1, 9,Ｈピｰチドラフト, 75,村田一,, 80,* 10,  10, 5, 24.3, ②②
 2, 1,Ａロジゴｰルド, 52,村田一, 0.3, 53, -10,* -7, 6, 17.0, ⑨⑩, 2,12,Ｈマリアｰジュ, 55,後藤浩, 0.2, 64,* -2,  10, 6, 21.9,①①①, 2, 6,Ｂシュンロク, 63,小野次, 0.2, 58,  -6,*  3, 5, 17.3, ⑧⑧, 2, 5,Ｆエノク, 78,内田博, 0.2, 76,   8,  10, 2,  4.9, ③③
 3, 3,Ｆカツヨトワイニング, 46,大庭和, 0.3, 50,* -7, -13, 9, 96.4, ③③, 3,13,Ａエレガントフラッグ, 70,柴田善, 0.3, 64,* -3,  10, 3,  4.8,②②②, 3,12,Ｅコスモディスタンゲ, 58,黛弘人, 0.4, 58,*  0,  -5, 8, 35.4, ②②, 3, 2,Ｃペプチドアトム, 80,鷹野宏, 0.5, 74,   5,  10,10, 41.1, ⑥⑦
 4, 5,Ｄセイカマエストｰソ, 48,松岡正, 0.3, 51,  -9,*-11, 2,  4.9, ⑥⑥, 4, 2,Ｅシルクパルティｰタ, 62,吉田豊, 0.4, 64,  -4,* 12, 5, 17.5,⑩⑥⑥, 4,14,Ｄクｰルフォｰマ, 60,内田博, 0.6, 55,  -4,  -3, 2,  7.1, ⑦⑦, 4, 1,Ｇラインストｰム, 77,小林淳, 0.6, 73,  -1,* 16, 7, 29.6, ⑬⑫
 5, 6,Ｇフォｰジドスチｰル, 46,高山太, 0.6, 46,  -9, -15, 3,  8.4, ④⑤, 5, 5,Ｄルｰトファイブ, 63,松岡正, 0.7, 62,  -5,  10, 4, 12.2,⑤⑦⑥, 5, 7,Ｃボｰマタン, 60,高山太, 1.0, 53,  -5,  -4, 3,  8.7, ⑧⑧, 5,12,Ｅマチカネニオウミヤ, 79,横山義, 0.7, 72,   4,  11, 6, 25.4, ⑧⑦
 6, 7,Ｍプラチナタイム, 33,吉永護, 0.7, 43,* -5, -24,18,245.9, ①①, 6, 7,Ｆゴｰルドコレクタｰ, 60,加藤士, 0.9, 60,* -4,   6, 7, 24.1,③③③, 6,15,Ｊベルモントフレア, 48,武士沢, 1.1, 51,  -2,  -9,11, 96.8, ④④, 6, 3,Ａダイワディライト, 89,柴田善, 0.8, 71,* 11,   2, 1,  1.5, ①①
 7, 4,Ｎヤマチョウサン, 28,田中博, 1.1, 42, -12, -18,15,193.1, ⑥⑦, 7,11,Ｂポンテディリアルト, 64,内田博, 1.4, 57,  -6,   7, 1,  2.2,⑩⑩⑫, 7, 1,Ｉメイクミｰスマイル, 51,石橋脩, 1.2, 49, -12,* -1,13,211.7, ⑫⑫, 7,14,Ｍアナモリ, 71,松岡正, 0.8, 71,  -2,* 15, 8, 30.4, ⑭⑭
 8,13,Ｊトゥｰフォｰタイム, 39,木幡初, 1.2, 41, -14, -15,16,205.9, ⑪⑭, 8, 6,Ｌシルキｰチュチュ, 51,勝浦正, 1.5, 56,  -5,   4,10, 62.8,⑤⑦⑩, 8, 5,Ｎケイジｰインパクト, 33,江田照, 1.4, 49,  -7,  -6,14,242.0, ⑩⑩, 8,13,Ｂプレンティラヴ, 80,田中博, 0.8, 71,   5,   8, 4, 21.1, ⑥⑤
 9,12,Ｉゴｰルドウェｰヴ, 41,小野次, 1.2, 44, -17,* -9,10,105.7, ⑯⑯, 9,10,Ｇコットンフラワｰ, 59,二本柳, 1.7, 52,  -6,   4, 8, 35.7,⑬⑩⑧, 9, 9,Ｈチャスキ, 51,勝浦正, 1.6, 47,*  0, -15, 9, 47.0, ②②, 9,10,Ｄパｰプルストック, 79,木幡初, 1.0, 69,   3,   9, 3, 13.1, ⑨⑨
10,17,Ｈニュｰパワｰ, 45,江田照, 1.3, 37, -12, -21, 5, 14.1, ⑪⑪,10, 3,Ｉワイルドファンシｰ, 54,中舘英, 1.9, 52,  -6,   2, 9, 55.9,⑬⑩⑩,10,11,Ｌクｰルサンフォｰド, 45,草野太, 1.6, 47,  -2, -13, 6, 25.5, ④④,10,11,Ｌウインサウザｰ, 72,武士沢, 1.0, 70,   0,  12,13,208.3, ⑪⑨
11,14,Ｅコスモビリオン, 47,黛弘人, 1.5, 36, -15, -19,12,120.7, ⑪⑬,11,14,Ｋプリティエスト, 52,小林淳, 2.1, 52,  -6,   1,13,135.9,⑧⑩⑫,11, 3,Ａサンタｰナズギフト, 68,千葉直, 1.9, 43, -12,  -7, 1,  1.5, ⑫⑫,11, 8,Ｏレオベルリン, 68,嘉藤貴, 1.2, 68,   3,   7,15,369.0, ⑨⑨
12,18,Ｌヴィｰヴァヴァント, 35,柴田善, 1.6, 39, -19, -12, 7, 31.2, ⑯⑰,12, 8,Ｏクリノポップコｰン, 45,村田一, 2.3, 55,  -5,   0,14,170.3,⑩⑩⑫,12, 4,Ｍタヤスアカヤネ, 44,田中剛, 1.9, 44,  -7, -10,12,159.1, ⑩⑩,12, 6,Ｋキラライットウセイ, 72,江田照, 1.2, 68,  -2,  11,12,128.2, ⑭⑭
13,10,Ｒフナベンケイ, -3,勝浦正, 1.7, 39, -19, -14,17,208.2, ⑱⑰,13, 1,Ｎテンエイキャロット, 46,江田照, 3.1, 44,  -6, -10,12,134.1,⑧⑦⑧,13,10, タイキインスパイア,---,柴田善, 2.0, 43, -14,  -5, 4, 11.0, ⑭⑭,13, 4,Ｊワンダフルドｰラ, 73,勝浦正, 1.5, 64,   0,   7, 9, 37.0, ⑪⑫
14, 9,Ｏブラストスイフト, 27,石橋脩, 1.8, 31,* -6, -37,14,140.8, ②②,14, 9,Ｊアンジュポケット, 52,佐藤聖, 3.3, 40,* -3, -14,15,213.2,③③⑤,14, 2,Ｋスマｰトプログレス, 47,中舘英, 2.2, 41,  -3, -18,10, 94.7, ④④,14, 7,Ｉシャイニングムｰン, 74,大庭和, 2.3, 58,   8,  -8,11, 84.8, ③③
15,16,Ｐハバナシガｰ, 23,中舘英, 1.9, 33, -15, -24,11,119.9, ⑨⑪,15,15,Ｍマキマキトップ, 51,田中博, 3.7, 42, -11,  -5,11,111.7,⑬⑮⑮,,,,,,,,,,,,,15,15,Ｎヒシレｰシｰ, 70,加藤士, 2.3, 57,   8,  -8,14,245.5, ③⑤
16, 8,Ｋハッシャバイ, 38,千葉直, 1.9, 33, -16, -21,13,122.5, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Ｂケイアイマッシブ, 51,内田博, 2.0, 28, -10, -34, 4, 11.3, ⑪⑦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,11,Ｑウィｰンソルジャｰ, 21,後藤浩, 2.2, 26,* -8, -40, 8, 89.3, ④③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-5),,,,,,,,,,,
"単勝:170円 複勝:02=110円 01=290円 03=1,480円 枠連:940円",,,,,,,,,,,,単勝:390円 複勝:04=170円 12=640円 13=170円 枠連:680円,,,,,,,,,,,,"単勝:3,130円 複勝:08=1,210円 06=680円 12=1,160円 枠連:4,200円",,,,,,,,,,,,"単勝:2,430円 複勝:09=620円 05=220円 02=1,150円 枠連:2,390円",,,,,,,,,,,
"馬連:930円 ワイド:01-02=490円 02-03=2,850円 01-03=8,410円",,,,,,,,,,,,"馬連:6,510円 ワイド:04-12=1,650円 04-13=410円 12-13=1,890円",,,,,,,,,,,,"馬連:17,120円 ワイド:06-08=3,050円 08-12=4,560円 06-12=2,260円",,,,,,,,,,,,"馬連:3,510円 ワイド:05-09=1,050円 02-09=4,040円 02-05=2,210円",,,,,,,,,,,
"馬単:1,130円 3連複:17,530円 3連単:48,730円",,,,,,,,,,,,"馬単:9,810円 3連複:9,710円 3連単:66,410円",,,,,,,,,,,,"馬単:27,750円 3連複:58,510円 3連単:498,270円",,,,,,,,,,,,"馬単:10,260円 3連複:19,550円 3連単:141,040円",,,,,,,,,,,
■ 2R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 8R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■11R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天の川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｄサマｰレプタンサ, 63,石橋脩,, 69,*  2,  -3, 1,  3.0, ①①, 1,11, ロｰランアントレ,,宗像徹,,,,, 1,  2.3,①①①, 1, 4,Ｃワシントンパｰク, 76,江田照,, 68,*  8,   3, 5, 17.4,   , 1, 4,Ｉコスモプラチナ, 76,石橋脩,, 83,* 25, -18, 9, 52.1, ①①
 2,11,Ｆスペシャルジョイ, 57,後藤浩, 0.3, 63,  -4,*  1, 5, 11.4, ⑨⑦, 2,10, ロｰドフラッグ,,横山義,186.7,,,, 2,  3.3,②②②, 2, 5,Ａコスモイライザ, 78,松岡正, 0.2, 67,*  8,   0, 1,  2.1,   , 2, 8,Ｂダンスアジョイ, 87,後藤浩, 0.3, 86,   5,* 23, 2,  4.8, ⑩⑧
 3, 6,Ｃオｰクリｰフキッド, 64,千葉直, 0.4, 63,  -2,  -3, 2,  3.1, ④④, 3,13, エイトゴｰオン,,平沢健,190.5,,,,11, 88.7,⑩⑧⑧, 3, 6,Ｇカルパントラス, 60,千葉直, 0.3, 64,*  6,   0, 9, 39.4,   , 3, 5,Ｊコスモスペシャリｰ, 75,千葉直, 0.5, 80,  17,  -5,10, 54.2, ②②
 3,14,Ｅワンダフルスイｰト, 60,中舘英, 0.4, 63,*  0,  -5, 4,  8.8, ②②, 4, 6, オンワｰドアリｰテ,,穂苅寿,190.7,,,, 7, 23.8,⑨⑦⑤, 4,12,Ｋタケデンスキップ, 59,草野太, 0.3, 62,  -1,*  4, 7, 32.8,   , 4,11,Ｄコスモピロリ, 83,内田博, 0.8, 78,   9,   6, 4,  9.0, ④④
 5, 2,Ｈヘディキウム, 54,村田一, 0.5, 63,*  1,  -8, 9, 35.4, ②②, 5,14, クロタラリア,,五十嵐,190.8,,,, 4, 11.0,⑦⑥⑤, 5,10,Ｌフヨウ, 56,勝浦正, 0.4, 63,   3,   0, 6, 20.1,   , 5, 3,Ｅカゼノコウテイ, 81,柴田善, 1.0, 80,   7,  11, 5, 12.7, ⑦⑥
 6, 7,Ｇクリムゾンクエスト, 55,吉田豊, 0.7, 59,  -3,  -5, 7, 18.7, ⑦④, 6, 2, トｰアラストペニｰ,,浜野谷,191.0,,,, 8, 38.1,④③③, 6, 9,Ｄシｰディドアラバイ, 71,内田博, 0.4, 59,  -8,*  8, 4, 10.7,   , 6, 7,Ｃエルソルダｰド, 85,松岡正, 1.0, 78,   8,   7, 3,  5.2, ⑤⑤
 7, 3,Ａスイｰトバイカル, 68,二本柳, 0.8, 56,  -6,  -4, 3,  8.2, ⑨⑦, 7, 9, クリノワｰルド,,山本康,192.3,,,, 3,  6.2,⑦④③, 7,11,Ｂケイティラブ, 78,中舘英, 0.6, 58,  -1,   0, 2,  3.5,   , 7,10,Ｆドリｰムパｰトナｰ, 81,木幡初, 1.0, 80,   5,  13, 7, 33.9, ⑨⑧
 8, 4,Ｍカｰラプリマ, 42,木幡初, 1.0, 54,  -7,  -4,17,147.4, ⑬⑪, 8, 5, スミノバンビｰナ,,金子光,192.9,,,, 9, 45.9,⑪⑪⑪, 8,14,Ｎワイルドオｰキッド, 53,西田雄, 1.0, 52,  -2,  -4,13, 91.5,   , 8, 1,Ｋトｰセンシャナオｰ, 68,村田一, 1.1, 77,  12,  -3,11, 70.3, ③③
 9,17,Ｊアンブレイカブル, 46,内田博, 1.4, 50, -18,*  7,11, 55.7, ⑱⑱, 9,12, リバｰアンダルシア,,田中剛,193.9,,,, 5, 13.0,⑤④⑤, 8, 7,Ｍウィンドチャイム, 56,伊藤工, 1.0, 51,  -2,  -4,10, 68.3,   , 9, 9,Ｈダイイチアトム, 79,田中博, 1.3, 77,   5,   9, 6, 24.3, ⑦⑧
10,18,Ｂレオパンドラ, 64,江田照, 1.5, 49,  -3, -15, 6, 18.5, ⑦⑨,10, 8, ニュｰスブレイク,,石神深,195.2,,,, 6, 23.5,⑥⑧⑨,10,13,Ｈダイワジェラｰト, 60,武士沢, 1.0, 52,   0,  -5,12, 80.1,   ,10, 2,Ａココナッツパンチ, 87,吉田豊, 1.4, 74,   7,   5, 1,  2.0, ⑥⑥
11,10,Ｐクレバｰマリリン, 34,勝浦正, 1.5, 51,  -2, -17,18,184.9, ④④,11, 4, シルクシャングリラ,,水出大,197.5,,,,13,100.0,⑬⑬⑬,11, 3,Ｊノボスイｰツ, 59,大庭和, 1.2, 49,   0,  -8,11, 76.5,   ,11, 6,Ｇシルクタイガｰ, 79,中舘英, 2.2, 68,   4,   0, 8, 38.2, ⑩⑪
