08年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月17日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ2100m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金蹄ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂグランドメｰプル, 59,津村明,, 69,*  5,  -2, 3,  6.3, ①①, 1, 9, ギュイエンヌ,---,後藤浩,, 61, -27,* 19, 3,  7.6,⑨⑦④, 1, 8,Ｂコウヨウマリｰン, 69,中舘英,, 73,*-13,  15, 7, 13.2, ②②, 1,11,Ｇエスケｰカントリｰ, 83,横山典,, 87,   6,* 24, 5,  8.6,⑯⑯⑮
 2,11,Ｏトｰセンスクリュｰ, 13,吉田隼, 0.4, 65,   3,  -2,10, 30.7, ③③, 2,11, マッカラン,---,蛯名正, 0.0, 59,*-24,  14, 4, 12.8,②②②, 2, 7,Ｈディｰプスカイ, 62,津村明, 0.0, 79, -22,* 29, 3,  6.2, ⑯⑫, 2,16,Ｂヴァンデグロｰブ, 87,内田博, 0.2, 84,  10,  14, 1,  3.2,⑥⑥⑦
 3,15,Ｉサラノコジｰン, 47,田中博, 0.4, 65,*  4,  -5, 6, 13.5, ②②, 3,12, スプリングルｰシｰ,---,田中勝, 0.0, 61,*-26,  16, 6, 14.6,④③③, 3,14,Ｄステラｰホｰプ, 67,横山典, 0.2, 75, -19,* 23, 2,  5.4, ⑩⑩, 3, 1,Ｋメイショウゲンスイ, 80,後藤浩, 0.2, 84,  10,  11, 2,  4.7,④⑥④
 4, 3,Ｄマリアｰジュ, 58,柴田善, 0.6, 62,  -2,*  3, 7, 14.8, ⑫⑪, 4, 4, ビッグスワン,---,松岡正, 0.3, 59, -29,* 18,10, 54.3,⑥⑦⑦, 4, 9,Ｉサクラカスケｰド, 58,柴田善, 0.2, 70,*-12,  11, 9, 21.3, ①①, 4, 2,Ｍコウエイノホシ, 79,江田照, 0.5, 82,   8,  14, 8, 16.8,⑩⑨⑨
 5, 4,Ｋスイｰトグラｰツ, 36,的場勇, 0.7, 60, -10,* 11,11, 33.7, ⑭⑭, 5, 1, クリスタルウイング,---,安藤勝, 0.3, 60, -30,* 21, 1,  1.9,⑪⑪⑨, 5,10,Ｎネオスピリッツ, 45,北村宏, 0.3, 68,*-13,  12, 5,  7.5, ③③, 5, 4,Ｄケアレスウィスパｰ, 83,吉田隼, 0.6, 83,   7,  16,11, 66.0,⑭⑬⑭
 6, 7,Ｅケイアイガルチ, 58,吉田豊, 0.8, 62,*  4,  -6, 4,  6.8, ③③, 6,10, ウォルトンブッチ,---,加藤士, 0.4, 57, -27,  14,13, 99.6,⑤⑤④, 6,15,Ａハピネスフォｰユｰ, 75,蛯名正, 0.3, 74, -21,* 24, 1,  4.2, ⑫⑫, 6, 5,Ａシルククルセイダｰ, 87,津村明, 0.6, 82,   8,  14, 3,  6.6,⑬⑬⑪
 7,14,Ｆトｰセンビスタ, 56,小林淳, 1.1, 61,   0,  -3, 2,  5.6, ⑦⑦, 7, 5, イケドラゴン,---,勝浦正, 0.6, 57, -30,  16, 9, 48.6,⑧⑨⑨, 7,13,Ｆロｰズカットダイヤ, 64,松岡正, 0.4, 71, -17,  18, 4,  7.3, ⑧⑧, 7, 6,Ｏコンプレッソ, 78,田中博, 0.8, 81,* 13,   0,12, 73.6,①①①
 8, 6,Ａマイラッキｰ, 60,大野拓, 1.2, 58,  -2,  -3, 8, 16.4, ⑩⑩, 8,13, ハッピｰタイムズ,---,横山典, 1.0, 50, -28,   7, 8, 42.0,⑥⑥⑦, 8,12, バルバンクｰル,---,内田博, 0.6, 65, -16,  11,13, 65.5, ⑤⑤, 8, 8,Ｆウインルｰセント, 83,石橋脩, 0.9, 79,* 12,   1, 7, 16.3,⑩②②
