08年 3月 2日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 3月 2日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
10, 3,Ｊエアモイラ, 46,的場勇, 1.9, 47,   1, -12, 4, 13.7, ③③,10, 4,Ｇクリｰムパフ, 52,川島信, 0.8, 50,  -2, -11, 8, 24.8, ⑧⑦,10,16,Ｏギンギラギン, 63,生野賢, 1.4, 65,   1,   6, 8, 33.6,⑦⑧⑧,10,18,Ｍマイネレプリｰク, 64,津村明, 1.3, 67,   6,  -5,13, 59.5,④⑥⑦
11,13,Ｍカリスマサンコマチ, 22,生野賢, 2.0, 44,  -6,  -8,14,248.6, ⑦⑤,11, 8,Ｆサイレントキララ, 53,嘉藤貴, 0.8, 50,  -7,  -6,12,118.0, ⑫⑫,11,14,Ｌテｰオｰギャング, 66,松田大, 1.5, 65,  -2,  10,12, 81.0,⑮⑬⑮,11, 1,Ｑアイスランドポピｰ, 59,田辺裕, 1.5, 66,   3,   0,18,173.6,⑪⑬⑫
12,12,Ｈハッピｰラッシュ, 49,菊沢隆, 2.2, 41, -15,  -4,10, 55.9, ⑬⑫,12,16,Ｊガイアフルフィｰル, 43,石橋脩, 0.9, 51,   1, -14,13,119.2, ⑤④,12,11,Ｇウエスタンホｰク, 68,中村将, 1.8, 66,   1,   8,14,140.8,⑬⑬⑬,12, 7,Ｃシルクバッカス, 72,江田勇, 1.5, 63,   6, -10, 5, 14.6,⑦⑥⑤
13, 7,Ｏパク, -3,鈴来直, 2.7, 37, -15,  -8,15,315.8, ⑬⑭,13, 9,Ｎシｰオｰバｰ, 28,太宰啓, 1.2, 45, -14,  -4,17,429.4, ⑯⑯,13, 5,Ｋグラインダｰ, 66,宮崎北, 1.8, 63,   0,   5,11, 69.0,⑧⑪⑬,13, 9,Ｋプレインセイリング, 65,鮫島良, 1.5, 66,   2,   1, 8, 22.6,⑭⑭⑬
14, 9,Ｉホッコｰマイクイン, 49,中村将, 2.7, 37,  -6, -15,11, 83.9, ⑦⑤,14,17,Ｋマイネマシェリ, 41,津村明, 1.2, 46,  -8,  -9,15,198.8, ⑭⑫,14,12,Ｉレｰザｰウイング, 67,太宰啓, 1.9, 62,   0,   5,10, 62.8,⑧⑪⑪,14,10,Ｒアグネスフウジン, 48,松田大, 1.6, 66,   3,  -1,16,121.4,⑮⑭⑬
15,14,Ｎクラクエンメロディ, 15,大江原, 3.5, 28, -20, -12,16,341.2, ⑮⑮,15,11,Ｈツルマルメジャｰ, 49,中舘英, 1.3, 45,   0, -19, 5, 12.4, ⑦⑦,15,15,Ｍヨイチイｰスト, 65,梶晃啓, 1.9, 60,   2,  -2,15,243.5,③④⑦,15,17,Ｐピサノダイチ, 61,青木芳, 2.0, 58,*  8, -20,10, 27.2,④④③
16,16, サンマルシｰズ,---,野元昭, 4.4, 18, -21, -20,13,247.8, ⑮⑮,16,14,Ｅヤマニンシュエット, 54,池崎祐, 1.3, 46,*  3, -23, 3,  6.6, ②④,16,10,Ｐネイチャｰマインド, 41,津村明, 2.8, 56,  -4,   3,16,264.5,⑯⑯⑯,16,15,Ｌドｰルリヴィエｰル, 65,芹沢純, 2.6, 54,   2, -14,17,149.2,⑰⑭⑬
,,,,,,,,,,,,17, 2, トｰホウシデンカイ,---,北村友, 2.7, 30, -23, -15,11, 58.1, ⑰⑰,,,,,,,,,,,,,17,16,Ｎタマモモダンタイム, 64,浜中俊, 3.3, 48,   1, -21,11, 43.5,⑯⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｊニホンピロビャクヤ, 68,大江原, 3.9, 42,   5, -39,14, 82.9,⑦⑨⑬
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
単勝:370円 複勝:15=130円 11=110円 01=140円 枠連:330円,,,,,,,,,,,,"単勝:14,750円 複勝:05=1,660円 03=140円 01=160円 枠連:7,510円",,,,,,,,,,,,単勝:200円 複勝:04=110円 06=150円 13=210円 枠連:390円,,,,,,,,,,,,単勝:340円 複勝:08=140円 05=240円 02=430円 枠連:550円,,,,,,,,,,,
馬連:440円 ワイド:11-15=170円 01-15=340円 01-11=180円,,,,,,,,,,,,"馬連:13,590円 ワイド:03-05=2,390円 01-05=3,750円 01-03=210円",,,,,,,,,,,,馬連:490円 ワイド:04-06=210円 04-13=310円 06-13=580円,,,,,,,,,,,,"馬連:1,210円 ワイド:05-08=550円 02-08=800円 02-05=2,020円",,,,,,,,,,,
馬単:960円 3連複:540円,,,,,,,,,,,,"馬単:46,450円 3連複:9,060円",,,,,,,,,,,,"馬単:750円 3連複:1,210円",,,,,,,,,,,,"馬単:2,170円 3連複:5,600円 3連単:21,890円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1700m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大須特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｇジェネロｰゾ, 45,浜中俊,, 58,* -2,*  2, 3,  6.4,⑩①①, 1, 4,Ａアクセルファイヤｰ, 74,中村将,, 77,* -1,* 17, 2,  3.8,⑯①①, 1,15,Ａタガノショｰタイム, 77,赤木高,, 73,*  9,   6, 1,  2.1,①①①, 1,10,Ｂビッグカポネ, 78,芹沢純,, 85,   9,* 15, 2,  5.0,③③④
 2, 5,Ａワンダｰムシャ, 68,野元昭, 0.7, 55,* -2,* -3, 1,  1.9,②②②, 2, 6,Ｇギブソンガｰル, 68,田中健, 0.6, 74,  -5,* 18, 4,  7.2,⑥⑥⑤, 2, 5,Ｊフィｰルドウイナｰ, 69,田中克, 0.2, 76,   7,   8, 7, 15.5,⑤③③, 2, 7,Ｈキングブレｰヴ, 76,飯田祐, 0.4, 82,   7,* 15, 9, 28.5,⑫⑩④
 3,14,Ｃホｰクウィンザｰ, 55,赤木高, 1.7, 48,  -3,  -9, 5,  8.8,⑭⑤⑤, 3,15,Ｂトｰセンレジェンド, 73,宮崎北, 0.8, 69,* -4,  12, 1,  3.4,②②②, 3,12,Ｐグラスフォｰユｰ, 62,池田鉄, 0.2, 73,   7,   8,14,333.6,③③③, 3, 2,Ｃオペラダンディ, 78,菊沢隆, 0.7, 79,*  9,   8, 4,  6.8,④③③
 4, 2,Ｆハギノリｰデル, 50,鮫島良, 1.8, 47,  -4, -10, 8, 48.9,⑤⑤⑦, 4, 7,Ｃアドマイヤミスティ, 70,中舘英, 1.0, 67,  -4,  12, 3,  4.8,③④④, 4,16,Ｃティズインパルス, 76,浜中俊, 0.8, 68,   6,   5, 5, 10.0,⑥⑤⑤, 4, 3,Ｊダイワジｰニアス, 76,的場勇, 0.9, 78,* 10,   4, 1,  3.2,①①①
 5,10,Ｍスズカスペンサｰ, 37,藤岡康, 1.9, 49,  -3, -11,13,156.1,②⑤⑤, 5,10,Ｆテイエムヨカドｰ, 69,田中克, 1.0, 73,  -7,* 17, 6, 11.1,⑪⑪⑨, 5, 3,Ｄプリンシペデルソル, 73,二本柳, 0.8, 67,   5,   6, 6, 10.7,⑥⑥⑤, 5,16,Ｆツルマルフェロｰ, 77,北村友, 0.9, 78,   8,   8, 5, 10.7,⑥⑤④
 6, 3,Ｌトｰアチャｰリｰ, 38,安藤光, 1.9, 46,* -3, -12,11, 95.4,①③③, 6,11,Ｅキラメキパスワｰド, 69,古川吉, 1.5, 69,  -8,  15, 9, 43.7,⑭⑬⑫, 6, 7,Ｏサクラヴェロｰチェ, 63,的場勇, 1.3, 70,   0,* 12,13,199.1,⑯⑯⑮, 6, 9,Ｄアグネスハッピｰ, 78,松田大, 1.0, 78,   7,   9,10, 32.5,⑩⑥④
 7,15,Ｏリュイｰルノワｰル, 33,西田雄, 1.9, 47,  -5,  -8,15,307.9,⑫⑧⑩, 7,16,Ｄグッドチョイス, 69,北村友, 1.5, 64,  -6,  12, 5, 10.6,⑨⑨⑨, 7, 4,Ｅユｰワファントム, 73,石橋脩, 1.3, 66,   2,*  8, 8, 20.2,⑭⑬⑪, 7, 5,Ｌニュｰグランジ, 75,鈴来直, 1.1, 78,   5,* 12,13, 90.1,⑫⑭⑬
 8,16,Ｂトｰセンミケラン, 55,石橋脩, 2.0, 44,  -4, -13, 4,  7.7,⑦③③, 8,12,Ｉアリダｰチャｰム, 65,鮫島良, 1.6, 64,* -3,   6,10, 45.1,①②③, 8,11,Ｇグッドフロマｰジュ, 72,藤岡康, 1.3, 68,   4,   4, 4,  9.5,⑩⑧⑩, 8, 4,Ｋデジデｰリオ, 75,川島信, 1.3, 76,   6,   8,11, 34.9,⑩⑩⑨
 9, 1,Ｋクリスライムライト, 40,荻野琢, 2.1, 46,  -6,  -8,14,232.5,⑦⑪⑩, 9, 8,Ｊラジョリｰ, 64,橋本美, 1.8, 62,  -5,   7,12, 86.1,⑥⑥⑤, 9, 8,Ｉメモリｰセレソン, 70,北村友, 1.3, 66,   3,   7,10, 66.6,⑪⑪⑪, 9,15,Ｇフレンチウォリアｰ, 76,安藤光, 1.3, 74,*  9,   2, 8, 27.9,②②②
10, 8,Ｄシルクパナシア, 54,中舘英, 2.6, 41,  -6, -12, 2,  5.5,⑦⑪⑫,10, 9,Ｋオｰミチェリッシュ, 63,藤岡康, 2.0, 63,  -5,   6, 8, 35.7,③⑥⑦,10,14,Ｍロイバｰエクセル, 67,津村明, 1.3, 67,   4,   6,16,402.1,⑬⑧⑦,10,11,Ａウインプログレス, 79,中舘英, 1.5, 74,   6,   7, 7, 14.1,⑮⑬⑬
11, 7,Ｅメイショウロデム, 52,田中健, 2.9, 42,  -8, -13, 6, 27.6,⑩⑭⑭,11, 3,Ｈシンティランテ, 65,松田大, 2.1, 62, -10,  13,11, 52.8,⑪⑮⑮,11, 2,Ｆアンジェラスキッス, 73,太宰啓, 1.4, 67,   2,   8,11, 99.6,⑪⑬⑮,11, 1,Ｍチェリｰロビン, 74,高橋亮, 1.7, 73,   7,   3, 6, 12.2,⑦⑥⑧
11, 9,Ｉダノンタイガｰ, 41,太宰啓, 2.9, 40,  -5, -16, 7, 39.0,⑤⑧⑧,12,13,Ｌユノブラッキｰ, 63,二本柳, 2.3, 59,  -5,   6,13,133.1,⑭⑨⑪,12, 9,Ｈクラヴィｰア, 72,田辺裕, 1.6, 62,   2,   6,12,159.7,⑮⑬⑬,12,14,Ｅフォｰリクラッセ, 77,津村明, 1.8, 72,   6,   3, 3,  5.2,⑫⑩⑫
13, 6,Ｈガイアスピリット, 43,古川吉, 3.5, 39,  -8, -17, 9, 79.1,⑫⑭⑭,13, 1,Ｍフレノエンジェル, 59,安藤光, 2.4, 59,  -8,   7,15,294.6,⑨⑬⑬,13, 6,Ｂブルｰレパｰド, 76,中舘英, 1.7, 61,*  9,  -8, 2,  5.3,②②②,13, 6,Ｏバンダムロッシ, 70,古川吉, 2.5, 70,   7,  -4,15,314.4,⑦⑥⑨
14,11,Ｊスタルカ, 40,二本柳, 3.6, 33,  -6, -20,10, 92.2,⑭⑪⑫,14, 5,Ｎエムアイティアラ, 53,丸田恭, 2.6, 59, -10,   9,16,312.1,⑪⑮⑯,14, 1,Ｋスピｰドウエル, 69,武英智, 1.9, 63,   4,   1, 9, 61.7,⑧⑧⑧,14, 8,Ｎロｰランウェルズ, 73,生野賢, 3.3, 62,   5,  -7,12, 74.1,⑨⑭⑮
15, 4,Ｎモルフェリメンバｰ, 36,宮崎北, 4.0, 33,  -8, -21,16,405.0,⑭⑭⑭,15,14,Ｐボルガ, 49,津村明, 3.1, 53,  -4,  -5,14,234.6,③④⑦,15,10,Ｌセイウンロデム, 68,古川吉, 2.0, 63,   5,  -3, 3,  8.7,③⑥⑧,15,12,Ｉロｰドウィズダム, 76,小島太, 4.2, 55,   8, -19,14,164.6,④⑥⑨
16,13,Ｐアミｰゴシチｰ, 28,大江原, 4.1, 32,  -5, -27,12,110.6,②⑧⑧,16, 2,Ｏラブレタｰ, 53,浜中俊, 4.1, 45,  -7,  -9, 7, 27.8,⑥⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
単勝:640円 複勝:12=180円 05=110円 14=240円 枠連:600円,,,,,,,,,,,,"単勝:380円 複勝:04=140円 06=210円 15=150円 枠連:1,460円",,,,,,,,,,,,"単勝:210円 複勝:15=140円 05=470円 12=4,880円 枠連:430円",,,,,,,,,,,,"単勝:500円 複勝:10=220円 07=600円 02=250円 枠連:3,950円",,,,,,,,,,,
"馬連:610円 ワイド:05-12=310円 12-14=1,000円 05-14=430円",,,,,,,,,,,,"馬連:1,480円 ワイド:04-06=600円 04-15=290円 06-15=480円",,,,,,,,,,,,"馬連:2,130円 ワイド:05-15=770円 12-15=10,260円 05-12=25,150円",,,,,,,,,,,,"馬連:7,010円 ワイド:07-10=1,930円 02-10=900円 02-07=1,910円",,,,,,,,,,,
"馬単:1,550円 3連複:1,920円",,,,,,,,,,,,"馬単:2,870円 3連複:2,000円",,,,,,,,,,,,"馬単:2,950円 3連複:177,070円",,,,,,,,,,,,"馬単:10,970円 3連複:16,080円 3連単:101,410円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鞍ｹ池特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂクリストフォルス, 58,中舘英,, 65,*  1,* 12, 1,  1.9,①①①, 1,14,Ｅヘッドライナｰ, 68,田中克,, 74,   8,   4, 2,  4.2, ④②, 1,16,Ｈハッピｰムｰド, 64,田中克,, 72,  -7,  12,11, 41.0, ④③, 1, 1,Ｅヤマニンエマイユ, 67,古川吉,, 71,* -3,  10, 2,  4.7, ③③
 2,14,Ｉクリノコブオｰ, 51,古川吉, 1.5, 63,  -4,* 11, 5, 12.8,⑪⑨⑧, 2, 2,Ｃサクラモサ, 71,浜中俊, 0.2, 68,   2,   6, 8, 31.3, ⑦⑦, 2,11,Ｆレンデフルｰル, 65,太宰啓, 0.1, 71,* -2,   6, 1,  2.9, ①①, 2, 5,Ａアキノパンチ, 73,中村将, 0.0, 71,*  0,   7, 3,  5.4, ①①
 3, 6,Ｃキｰホウシンマル, 57,北村友, 1.6, 56,  -3,   6, 3,  7.1,⑤⑥⑥, 3, 5,Ｄスニｰカｰブルｰス, 70,荻野琢, 0.2, 72,* 11,   1, 3,  4.6, ②①, 3,17,Ａネバｰチェンジ, 69,浜中俊, 0.3, 69, -13,* 14, 3,  7.4, ⑪⑪, 3,15,Ｄウインイｰジス, 68,石橋脩, 0.0, 71,* -3,  10, 1,  4.6, ③③
 4,11,Ｇエスジｰビンゴ, 52,千田輝, 1.9, 55,  -1,   1, 7, 28.2,⑤④③, 4, 6,Ｊシｰグランジャｰ, 64,田中健, 0.3, 70,   7,   2, 9, 34.2, ④⑤, 4, 6,Ｅマヤラブハｰト, 66,芹沢純, 0.4, 66,  -7,   7, 5, 10.9, ④⑧, 4, 6,Ｏデスコベルタ, 59,北村友, 0.3, 69, -10,* 12, 9, 27.3, ⑪⑨
 5, 3,Ｆグランドツインクル, 53,安藤光, 2.2, 52,  -2,  -1, 8, 32.0,④⑤⑤, 5, 3,Ｋコアレスナイナｰ, 64,宮崎北, 0.4, 67,   4,   3,11, 42.3, ⑦⑦, 5,18,Ｒケンタッキｰハット, 43,宮崎北, 0.4, 66,* -4,   5,17,209.8, ②②, 5,16,Ｃコスモベル, 69,津村明, 0.4, 69, -14,* 15, 5,  8.8, ⑭⑭
 6, 2,Ａヨドノヒｰロｰ, 61,浜中俊, 2.4, 50,  -3,   1, 2,  5.1,⑧⑦⑥, 6, 4,Ｆレイゴｰルド, 67,田辺裕, 0.4, 62,  -7,* 10,10, 39.0, ⑬⑫, 6,13,Ｄトｰセンペガサス, 67,二本柳, 0.5, 68, -19,* 18, 6, 12.8, ⑯⑮, 6,14,Ｐマウントキング, 59,田辺裕, 0.5, 66,  -9,  10,17, 84.2, ⑪⑬
 7,16,Ｐマンハッタンムｰン, 31,鮫島良, 2.6, 49,*  1,  -8,10, 61.3,③②②, 7, 8,Ｈロイヤルクリｰク, 66,的場勇, 0.5, 64,  -6,*  8, 6, 15.6, ⑪⑪, 7, 1,Ｂウインドストｰム, 68,中舘英, 0.5, 66, -10,   9, 2,  4.3, ⑧⑧, 7, 8,Ｆテイエムカチボシ, 66,田中健, 0.5, 65,*  0,   1,14, 68.1, ②②
 8, 1,Ｍシゲルフセルト, 42,田中健, 2.6, 53,  -6,   4,13,140.6,⑧⑩⑩, 8,11,Ｉマコトジンライ, 65,北村友, 0.9, 64,* 11,  -6, 7, 21.1, ①②, 8, 3,Ｌプリモタイム, 59,古川吉, 0.6, 64,  -5,   4,14, 79.9, ④③, 8,18,Ｉマルタｰズロビン, 65,浜中俊, 0.6, 63,  -6,   5,13, 57.7, ⑥⑥
 9, 9,Ｋデルマレグルス, 47,飯田祐, 2.7, 51,  -7,   5, 6, 16.1,⑭⑬⑬, 9,10,Ａバリバリセレブ, 72,赤木高, 1.0, 63,* 11,  -7, 4,  7.2, ②②, 9, 9,Ｃサクラアｰバン, 68,松田大, 0.6, 66, -15,  13, 4, 10.0, ⑫⑫, 9,12,Ｊシティボス, 65,太宰啓, 0.7, 64, -14,* 11,10, 32.9, ⑭⑭
10,12,Ｊバングラビｰト, 48,大江原, 3.1, 48,  -6,  -1,16,227.0,⑧⑩⑪,10, 9,Ｂアップグレｰデッド, 71,中舘英, 1.1, 59,   3,  -2, 1,  3.5, ⑦⑨,10, 7,Ｇプリンスヤンクス, 65,丸田恭, 0.6, 64, -10,   7,13, 67.3, ⑧⑦,10, 9,Ｇアンソロジｰ, 66,松田大, 0.7, 63,  -5,   4, 7, 19.1, ⑥⑥
11,10,Ｈスズカニｰル, 51,宮崎北, 3.4, 46,  -7,  -2,15,151.4,⑪⑬⑬,11,12,Ｌアドミラビリス, 62,生野賢, 1.1, 59,  -5,   4,12, 44.8, ⑪⑫,11,15,Ｊオリエンタルロｰズ, 61,西田雄, 0.7, 65, -16,  13,16,130.3, ⑫⑭,11, 4,Ｎノｰモアクライ, 60,川島信, 0.7, 61,  -6,   3, 6, 11.0, ⑥⑥
12, 7,Ｄベルモントプレミア, 56,池田鉄, 3.4, 45,  -3,  -7, 4, 10.2,⑤⑦⑧,12, 7,Ｇマイティｰキラｰ, 66,藤岡康, 1.3, 60,   8,  -8, 5,  7.9, ④⑤,12, 8,Ｋカシノマイケル, 59,津村明, 0.8, 63, -15,  10, 9, 27.7, ⑫⑫,12, 2,Ｌヒシエンジェル, 62,田嶋翔, 0.8, 62, -14,  10, 8, 24.3, ⑭⑭
