08年 4月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月26日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:17,,,,,■ 4R  芝3170m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾒﾙﾎﾞﾙﾝﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅアナモリ, 59,川田将,, 69,*  2,   2, 2,  4.0, ①①, 1, 5, ゴｰルデンシャイン,,西谷誠,,,,, 2,  3.7,⑦③③, 1,10,Ｂアグネススタｰチ, 74,川田将,, 67,*  2,  14, 3,  5.7,①①①, 1, 4,Ｆマンハッタンスカイ, 81,四位洋,, 89,* 18,  10, 4,  6.8,③②②
 2, 2,Ａセイウンメイリｰ, 69,岩田康, 0.2, 66,  -7,*  8, 1,  1.8, ⑧⑧, 2, 3, ブルｰフランカｰ,,菊地昇,210.6,,,, 1,  1.4,①①①, 2, 8,Ａツルガオカランナｰ, 74,浜中俊, 0.0, 67,   1,* 16, 6,  8.8,④④④, 2, 3,Ｅキャプテンベガ, 83,安藤勝, 0.1, 90,  16,* 17, 1,  3.8,⑪⑧⑥
 3, 6,Ｂチャｰムナデシコ, 63,渡辺薫, 0.3, 66,  -5,*  5, 5, 14.9, ⑤⑤, 3, 9, ダイタクアルビン,,小坂忠,212.2,,,, 5, 25.0,⑦⑥⑥, 3, 3,Ｃウィッシュビｰワン, 74,佐藤哲, 0.1, 67,*  2,  14, 2,  4.1,②②②, 3, 2,Ｋキングアｰサｰ, 76,藤田伸, 0.2, 89,  15,* 14, 8, 20.8,⑨⑧⑥
 4,10,Ｄシゲルスペランツァ, 60,浜中俊, 0.6, 63,  -2,   0, 4, 13.2, ③③, 4, 2, メイショウタロｰ,,白浜雄,212.2,,,, 4, 15.8,⑤⑤⑤, 4, 7,Ｋコスモコマンダ, 58,池添謙, 0.7, 62,*  2,   9,10,109.9,②②②, 4, 1,Ｈマイネルダイナモ, 79,福永祐, 0.3, 87,  17,   9,12, 69.1,⑥④④
 5, 9,Ｆマイティｰウラン, 58,田村太, 0.6, 62,  -7,*  5, 7, 27.6, ⑩⑤, 5, 8, テイエムトッパズレ,,佐久間,212.9,,,, 7, 47.7,⑥⑧⑦, 5,13,Ｍダノンジュピタｰ, 49,岩田康, 0.8, 61,   0,  10, 5,  8.1,⑥④⑤, 5, 8,Ｃホッコｰパドゥシャ, 85,渡辺薫, 0.4, 86,  15,  10, 5,  7.7,⑥⑦⑥
 6, 7,Ｈシゲルハラパン, 50,幸英明, 1.1, 59,  -8,   2, 9, 38.4, ⑪⑩, 6,11, ユウカｰジナル,,金折知,213.8,,,, 3, 13.3,③③④, 6, 2,Ｈシャイニングデイ, 63,武豊  , 0.9, 64,  -3,* 16, 4,  7.7,⑨⑫⑫, 6, 5,Ａアグネストレジャｰ, 87,武豊  , 0.5, 86,  11,* 17, 3,  5.6,⑭⑫⑭
 7, 8, ウインクルラッキｰ,---,船曳文, 1.2, 57,  -2,  -6, 8, 29.2, ③③, 7, 4, メイケイグリｰン,,出津孝,214.0,,,, 8, 56.6,②②②, 7, 5,Ｄトｰセンスタｰン, 68,四位洋, 0.9, 64,  -1,  14, 7, 11.6,⑨⑨⑦, 7, 7,Ｄブレｰヴハｰト, 85,田中剛, 0.6, 85,  13,  13, 9, 21.8,⑪⑫⑪
 8, 1,Ｃサザンベル, 63,高井彰, 1.2, 57,  -4,  -4, 3,  9.9, ⑤⑤, 8, 1, ヒシバトル,,山本康,214.3,,,, 6, 38.2,④⑦⑧, 8, 1,Ｅナイスシャトル, 67,安藤勝, 0.9, 63,  -4,* 18, 1,  3.9,⑫⑬⑫, 8, 9,Ｎコスモプラチナ, 76,岩田康, 0.8, 81,* 19,  -2,11, 38.3,①①①
