08年 5月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月11日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｇエバｰアップワｰド, 58,鮫島良,, 67,   5,   3, 7, 62.2,④④③, 1, 3, カリスマコンコルド,,黒岩悠,,,,, 3,  5.3,③⑤③, 1, 2,Ｃマヤラブハｰト, 71,小林徹,, 76,   9,* -3, 4,  7.7, ③②, 1, 7,Ｋポｰカｰフェイス, 75,角田晃,, 79,   8,   9, 5,  6.4,⑥⑤③
 2,12,Ａドリｰムトラベラｰ, 71,川田将, 0.0, 66,   5,   3, 1,  1.2,④④⑤, 2,14, エキゾｰストノｰト,,熊沢重,197.0,,,, 2,  4.3,①①①, 2, 1,Ｅスｰパｰレインボｰ, 67,北村宏, 0.1, 74,* 11,* -8, 3,  7.1, ①①, 2,15,Ｂトシセント, 80,生野賢, 0.0, 80,   8,   9, 3,  5.7,⑩⑦⑦
 3, 2,Ｃベストグレイド, 65,佐藤哲, 0.0, 66,*  6,   1, 3, 13.3,②②①, 3, 8, エリモマキシム,,西谷誠,197.4,,,, 1,  1.8,②②②, 3, 6,Ｉシャドウストリｰム, 65,川田将, 0.4, 71,* 10, -11, 8, 21.6, ②②, 3, 9,Ａキングブレｰヴ, 81,飯田祐, 0.2, 78,   5,* 11, 2,  5.6,⑬⑬⑬
 4, 4,Ｅトウカイテンホｰ, 63,石橋守, 0.1, 63,*  6,  -1, 2,  9.9,③①②, 4, 2, マンノダイヤモンド,,今村康,197.7,,,,10, 51.0,⑤③③, 4, 9,Ａライトザキャンドル, 73,秋山真, 0.7, 69,   9, -11, 1,  2.3, ⑤⑤, 4, 5,Ｈヤマニンコｰリング, 76,上村洋, 0.4, 80,   4,* 11, 7, 24.5,⑯⑮⑭
 5,10,Ｆメイトウマサムネ, 58,上村洋, 0.2, 68,   4,   3, 8, 75.9,⑧⑥⑥, 5,10, メイショウセレット,,白浜雄,198.2,,,, 4, 12.3,③④⑤, 5,11,Ｂティアラプリンセス, 73,佐藤哲, 0.8, 67,   9, -14, 2,  4.8, ③⑤, 5, 6,Ｉアｰルヌｰヴォｰ, 75,北村宏, 0.7, 75,   7,   5,11, 43.2,⑩⑩⑧
 6,11,Ｌホワイトショウフク, 41,田中克, 0.7, 65,   2,*  4,13,252.9,⑫⑪⑨, 6,13, メイショウダンディ,,植野貴,198.4,,,, 5, 23.8,⑤⑦⑥, 6, 4,Ｈキャンディｰストア, 65,熊沢重, 0.8, 67,   7, -11, 7, 20.8, ⑦⑦, 6, 2,Ｊチェリｰロビン, 75,高橋亮, 0.7, 75,   4,   9,12, 72.1,⑬⑮⑯
 7,15, リマインドフル,---,小林徹, 0.8, 61,   0,*  5, 6, 51.1,⑮⑬⑫, 7, 5, サカイヤベンケイ,,小坂忠,199.2,,,, 6, 31.4,⑨⑧⑦, 7, 5,Ｄハングインゼア, 69,長谷川, 0.9, 69,   6,  -9, 9, 29.0, ⑨⑨, 7, 1,Ｄコスモアブソルｰト, 79,川田将, 1.0, 73,   5,   5, 6, 16.2,⑫⑭⑭
 8, 6,Ｂマヤノイカズチ, 67,長谷川, 1.0, 61,   4,  -3, 5, 22.0,⑩⑧⑦, 8, 7, タガノハッスル,,北沢伸,200.5,,,, 9, 48.1,⑧⑨⑨, 8,12,Ｇイナズマイｰジス, 66,金折知, 1.1, 65,   7, -15, 6, 14.5, ⑦⑦, 8,11,Ｏゼンノマルビナス, 70,秋山真, 1.0, 73,*  9,  -4, 8, 27.8,①①①
 9, 9,Ｄセプタｰド, 64,小牧太, 1.4, 56,*  6, -11, 4, 20.5,④③③, 0,12, エイシンイッパツ,,林満明,201.7,,,, 7, 37.6,⑦⑥⑦, 9, 7,Ｊタｰニングリｰフ, 62,田中克, 1.2, 64,   4, -10,10, 30.8, ⑬⑬, 9,10,Ｍウォｰタｰクルｰズ, 73,熊沢重, 1.0, 74,*  9,  -2, 9, 32.5,④④③
10, 5,Ｊチェリｰバッハ, 51,高橋亮, 1.6, 56,   0,  -2,10,101.7,⑫⑬⑫, 9, 6, マジックキングダム,,蓑島靖,202.2,,,,14,152.0,⑩⑩⑩,10, 8,Ｋウェｰブクイｰン, 59,船曳文, 1.4, 62,   6, -17,11, 46.4, ⑫⑨,10,14,Ｆスズカオペラ, 76,田島裕, 1.0, 72,*  9,  -3,14, 75.7,②②③
11,14,Ｉメイショウヘディン, 53,田村太, 1.7, 54,   2,  -6,16,451.8,⑫⑨⑩,10, 1, テイエムモノノフ,,佐久間,202.5,,,,11,114.2,⑫⑪⑪,11, 3,Ｌワンダｰカルメン, 58,田村太, 1.5, 61,   6, -18,12,178.6, ⑨⑨,11, 3,Ｇダブルダンスシチｰ, 76,佐藤哲, 1.1, 72,   8,  -1, 1,  3.3,④⑤③
12, 8,Ｋエｰシンハイテンス, 45,北村宏, 2.3, 50,   4, -17,14,258.5,④⑥⑦,11,11, ロランラムｰル,,五十嵐,205.8,,,, 8, 42.8,⑪⑪⑫,12,10,Ｆエルベレス, 66,武幸四, 2.7, 50,   8, -41, 5, 11.9, ⑨②,12,16,Ｅイエス, 77,武幸四, 1.3, 71,   7,  -1,13, 73.3,⑬⑩⑧
13, 7,Ｈマックリｰン, 55,秋山真, 2.4, 52,   2, -12,12,235.4,⑩⑨⑩,12, 4, セレナドリｰム,,南井大,209.1,,,,13,134.8,⑬⑬⑬,13,13,Ｍカシノマイハｰト, 55,宇田登, 3.4, 44,   7, -48,13,202.7, ⑤⑫,13, 4,Ｃアイアンキング, 79,鮫島良, 1.4, 70,   7,  -2, 4,  5.7,⑧⑧⑧
14,16, ウイスキｰジャック,---,武幸四, 3.6, 47, -12,*  5, 9, 95.4,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｐスマイルハヅキ, 70,小坂忠, 1.5, 68,*  9,  -7,16,183.3,②②②
15,13,Ｎスリｰメガトン, 34,船曳文, 5.3, 32,   0, -34,15,300.4,⑨⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｎクラリオンコｰル, 72,赤木高, 1.6, 67,   7,  -4,10, 40.5,⑥⑧⑧
16, 1,Ｍラビングユｰ, 39,熊沢重,11.4,-13,  -1, -85,11,153.2,①⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｌスリｰキセキ, 74,田村太, 2.9, 59,   7, -15,15,107.5,⑧⑩⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:不良(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-6),,,,,,,,,,,
"単勝:6,220円 複勝:03=560円 12=110円 02=210円 枠連:280円",,,,,,,,,,,,"単勝:530円 複勝:03=140円 14=120円 08=110円 枠連:1,070円",,,,,,,,,,,,"単勝:770円 複勝:02=250円 01=300円 06=680円 枠連:2,280円",,,,,,,,,,,,"単勝:640円 複勝:07=210円 15=210円 09=180円 枠連:1,790円",,,,,,,,,,,
"馬連:1,690円 ワイド:03-12=800円 02-03=1,910円 02-12=250円",,,,,,,,,,,,"馬連:1,300円 ワイド:03-14=340円 03-08=210円 08-14=150円",,,,,,,,,,,,"馬連:2,300円 ワイド:01-02=850円 02-06=1,700円 01-06=1,880円",,,,,,,,,,,,"馬連:2,060円 ワイド:07-15=700円 07-09=610円 09-15=560円",,,,,,,,,,,
"馬単:6,770円 3連複:2,880円",,,,,,,,,,,,"馬単:2,380円 3連複:510円",,,,,,,,,,,,"馬単:5,460円 3連複:14,450円",,,,,,,,,,,,"馬単:3,850円 3連複:3,080円 3連単:20,310円",,,,,,,,,,,
■ 2R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,都大路ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅシャイニｰブラウン, 57,鮫島良,, 64,  -2,*  1, 5, 15.3,⑫⑫⑩, 1, 7,Ａマヤノテムジン, 69,北村宏,, 59,  -1,* -9, 1,  2.3, ⑤⑤, 1, 8,Ｐシャイニｰボｰイ, 53,上村洋,, 72,*  7,  -2,15, 84.3, ①①, 1, 5,Ｑフサイチアウステル, 78,赤木高,, 90,* 15,   8,16,115.2, ①①
 2, 7,Ｂモルエラン, 67,角田晃, 0.4, 61,   0,  -9, 2,  3.5,⑤④④, 2,14,Ｃスナｰクマイハｰト, 53,酒井学, 0.2, 58,*  2, -16, 3,  9.1, ②①, 2, 6,Ｄマイネルカｰロ, 67,川田将, 0.0, 72,   3,   3, 2,  5.3, ③③, 2, 1,Ｃブラックタイド, 89,川田将, 0.0, 90,  12,  11, 5, 12.1, ③④
 3, 8,Ｉスキッピングビｰト, 53,秋山真, 0.6, 58,*  1, -16, 9, 49.6,①①①, 3, 3,Ｈホクテンミラｰ, 50,佐藤哲, 0.4, 56,   0, -14,12, 37.3, ⑤⑤, 3,12,Ｍエリモブラスト, 59,赤木高, 0.2, 70,*  5,  -2,11, 42.9, ②②, 3,18,Ａマヤノライジン, 91,長谷川, 0.2, 89,* 14,   7, 2,  7.7, ③②
