08年 1月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ2500m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 1,Ｇベニノアイ, 56,水出大, 1.0, 47, -13,  -4, 6, 13.7,⑨⑨⑨, 9,11,Ｄマチカネフクノカミ, 78,吉田豊, 1.2, 67,*  5,  -2, 2,  3.4,③⑤⑤, 9,12,Ｉオリオンワンサイド, 66,佐藤聖, 1.2, 66,   3,   0, 7, 21.3,④⑤⑥, 9, 2,Ｇマイネルギルト, 76,木幡初, 1.7, 71,  12,  -5,13,117.0,⑥⑤⑦
10, 3,Ｋダイワプレシャス, 42,小島太, 1.4, 43, -11,  -9,10, 44.9,⑩⑦⑦,10,12,Ｈリヴィエラブルｰ, 72,木幡初, 1.6, 63,*  5,  -7, 3,  7.3,③③③,10,14,Ｂフィクシアス, 75,後藤浩, 1.6, 62,  -3,   2, 2,  5.0,⑭⑫⑪,10, 6,Ｅレオティアラ, 79,大野拓, 1.7, 72,   8,   2, 6, 17.2,⑭⑭⑪
11, 2,Ｂグランドコテｰジ, 66,田辺裕, 1.6, 39, -21,* -2, 2,  5.4,⑮⑮⑭,11, 5,Ｏモルフェマイハｰト, 64,小林淳, 2.0, 64,   1,   1,14,209.4,⑮⑭⑫,11, 6,Ｃエイワショウグン, 75,宮崎北, 1.7, 62,*  6,  -7, 3,  8.0,②②②,11,16,Ｊバンドマスタｰ, 75,田中勝, 2.4, 70,   8,  -3,12, 78.1,⑨⑭⑭
12, 4,Ｊシラユキ, 45,丹内祐, 1.7, 40, -15,  -8, 9, 44.8,⑫⑬⑫,12, 8,Ｍレイトスプリング, 67,田中博, 2.3, 60,*  5, -11,11, 47.7,⑤⑤⑦,12, 3,Ｍデザインシチｰ, 59,田中博, 1.8, 62, -11,   8,14,160.7,⑯⑯⑯,12, 5,Ｍマイネルハｰバｰド, 73,伊藤直, 2.5, 68,   9,  -5,16,189.4,⑫⑫⑪
13, 7,Ｌナモンアンブリｰ, 41,加藤士, 2.0, 39, -19,  -6,16,408.8,⑮⑮⑮,13, 4,Ｆスズカアジテｰタｰ, 74,蛯名正, 4.1, 52,   1, -13, 5, 13.0,⑬⑮⑭,13, 9,Ｏユキノスバル, 55,二本柳, 1.9, 59,  -7,   4,16,291.5,⑮⑮⑭,13,15,Ｌノンコ, 73,田中博, 2.9, 67,   7,  -5, 7, 19.5,⑯⑯⑭
14, 5,Ｎケイジｰインパクト, 35,高野和, 2.2, 37, -14, -13,15,370.0,⑫⑪⑩,14,13,Ｉキンショｰハヤテ, 71,丸田恭, 4.8, 48,   3, -29,15,323.0,⑬⑨⑫,14,15,Ｄマルタｰズマガン, 70,吉田隼, 2.2, 58,   2,  -7, 5, 13.2,④⑤⑨,14,14,Ｋオｰロブライト, 74,勝浦正, 3.5, 62,  11, -18,10, 24.2,⑤⑦⑪
15,16,Ｐクニサキミノル,  6,五十嵐, 2.6, 33, -12, -19,13,275.2,⑪⑨⑩,,,,,,,,,,,,,15,16,Ｊコアレスナイナｰ, 65,横山典, 2.6, 53,   0,  -9, 4, 12.4,④⑧⑬,15, 1,Ｏパｰプルプロｰズ, 71,柴田善, 3.8, 59,* 14, -28, 8, 20.0,①②⑦
16,10,Ｍトスティ, 38,佐藤聖, 3.0, 29, -19, -16,12,218.5,④⑭⑮,,,,,,,,,,,,,16,13, スプリングツｰク,---,柴山雄, 2.7, 53,  -2,  -8, 8, 26.0,⑨⑫⑭,16, 4,Ｈスズカイエロｰ, 76,柴山雄, 4.3, 55,  10, -23,15,134.3,⑦⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-3),,,,,,,,,,,
単勝:190円 複勝:13=110円 08=170円 11=240円 枠連:680円,,,,,,,,,,,,"単勝:11,220円 複勝:15=2,940円 10=930円 09=440円 枠連:2,680円",,,,,,,,,,,,"単勝:190円 複勝:11=130円 10=630円 05=1,900円 枠連:2,700円",,,,,,,,,,,,"単勝:680円 複勝:07=230円 03=300円 09=140円 枠連:1,870円",,,,,,,,,,,
"馬連:690円 ワイド:08-13=330円 11-13=390円 08-11=1,020円",,,,,,,,,,,,"馬連:203,300円 ワイド:10-15=26,140円 09-15=18,520円 09-10=4,720円",,,,,,,,,,,,"馬連:3,190円 ワイド:10-11=1,190円 05-11=4,410円 05-10=24,180円",,,,,,,,,,,,"馬連:3,130円 ワイド:03-07=1,080円 07-09=470円 03-09=700円",,,,,,,,,,,
"馬単:1,040円 3連複:2,050円",,,,,,,,,,,,"馬単:392,940円 3連複:538,700円",,,,,,,,,,,,"馬単:4,450円 3連複:100,560円",,,,,,,,,,,,"馬単:5,630円 3連複:3,140円 3連単:24,030円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 8R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,中山新春ｼﾞｬﾝﾌﾟS,,,,,,,,,,,,初富士ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂスプリングジｰン, 60,松岡正,, 62,   3,* -5, 4,  9.1,⑬⑩⑨, 1, 1,Ｅコスモザガリア, 57,小野次,, 63,   1,  -8, 3,  6.2,③③③, 1, 9, コスモラバンジン,,大庭和,,,,, 9, 25.5,①①②, 1, 4,Ｈワイルドファイアｰ, 81,田中剛,, 83,* 10,*  5, 9, 25.2,④③②
 2, 9,Ｄエリザベススイｰト, 57,吉田隼, 0.1, 61,   3,* -6, 3,  6.7,⑩⑩⑨, 2, 4,Ｃコンベンション, 58,蛯名正, 0.1, 62,   0,  -5, 1,  2.0,④④④, 2, 7, シュフルｰル,,穂苅寿,218.6,,,, 8, 22.7,③②①, 2,15,Ｋマッハジュウクン, 77,津村明, 0.1, 82,* 13,  -1,11, 57.9,①①①
 3,16,Ａヴィクトリアルイゼ, 63,小野次, 0.4, 56,*  7, -16, 1,  3.6,③②②, 3, 2,Ａモエレタキオン, 63,北村宏, 0.1, 63,  -3,*  2, 4, 12.7,⑩⑪⑨, 3, 2, ハリｰコマンド,,白浜雄,219.1,,,, 3,  6.3,⑪⑨⑧, 3,13,Ａカイシュウタキオン, 84,蛯名正, 0.4, 78,   5,*  6, 3,  5.2,⑩⑩⑩
 4, 2,Ｅモアスマイル, 57,吉田豊, 1.0, 57,   4, -12,10, 32.9,⑫⑩⑨, 4,11,Ｄレッズフィｰルド, 57,田中博, 0.2, 59,*  5, -20, 2,  4.1,①①①, 4,10, ブラックファルコン,,五十嵐,219.2,,,, 2,  4.3,⑩⑦⑥, 4, 2,Ｂミルクトｰレル, 84,松田大, 0.5, 77,   5,*  5, 6, 14.6,⑪⑩⑩
 5,12,Ｍアリｰジェンス, 50,田中勝, 1.0, 56,   5, -17, 8, 21.5,⑥⑤③, 5,15,Ｆダッシュアキチャン, 54,小林淳, 0.5, 59,  -2,  -6, 5, 17.7,⑩⑨⑦, 5, 8, マイネルゼスト,,蓑島靖,219.6,,,, 4,  6.4,⑥④③, 5,14,Ｉゼットフラッシュ, 80,松岡正, 0.5, 77,   8,  -1, 5,  7.6,④⑤④
 6, 4,Ｐムｰンストリｰト, 44,田中博, 1.3, 57,  -2,* -5,11, 43.1,⑯⑯⑯, 6,12,Ｍシンボリロｰレンス, 42,田中勝, 0.5, 61,  -3,* -3, 7, 25.0,⑫⑪⑪, 6,11, ラストトレジャｰ,,水出大,220.0,,,,11, 78.2,⑬⑪⑩, 6, 3,Ｃトップディアマンテ, 84,横山典, 0.6, 78,   7,   3, 1,  3.8,⑧⑧⑥
 7,15,Ｌウインク, 50,柴田善, 1.3, 54,   2, -14,13, 54.5,⑪⑬⑫, 7, 3,Ｊフロｰリスピｰス, 46,柴山雄, 0.6, 57,  -2,  -8, 8, 32.2,⑦⑨⑦, 7,14, マチカネリュウセイ,,宗像徹,220.1,,,, 5,  7.7,⑧⑤⑤, 7,11,Ｆゲイルスパｰキｰ, 82,北村宏, 0.6, 75,   8,  -1, 2,  4.8,⑦⑤⑧
 8, 8,Ｇウィンドチャイム, 53,石神深, 1.6, 51,   6, -23,12, 43.4,④④③, 8,16,Ｂボｰマタン, 60,高山太, 0.8, 58,  -4,  -5, 6, 24.8,⑬⑬⑬, 8, 3, メモリｰオブヨｰク,,田中剛,221.0,,,,10, 65.8,⑫⑭⑬, 8, 6,Ｄトップオブツヨシ, 83,安藤光, 0.7, 75,* 11,  -6, 4,  5.9,②②②
 9, 3,Ｆケｰジｰワンモア, 57,津村明, 1.7, 50,*  7, -27, 6, 11.7,②①①, 9, 8,Ｇエイデンダンス, 53,吉田豊, 1.1, 55,  -5,  -9,12, 75.0,⑬⑮⑬, 9, 1, シャコｰバニラ,,石神深,221.3,,,,12, 81.0,⑦⑥⑥, 9, 1,Ｐバレンソｰル, 71,武士沢, 0.7, 75,   8,  -2,14,112.8,⑥⑤⑥
10,14,Ｏビｰマイドリｰム, 48,木幡初, 1.7, 50,   1, -15,14, 63.4,⑭⑭⑭,10,13,Ｈカネスダンク, 49,田中剛, 1.2, 51,*  5, -34,10, 54.0,②②②,10, 4, カネトシパワフル,,小林慎,221.4,,,,14,102.1,⑭⑪⑪,10,10,Ｅトウキュウトップ, 83,丹内祐, 0.8, 74,   4,   4, 8, 22.1,⑪⑫⑫
11, 5,Ｃゲストアスリｰト, 59,横山典, 1.8, 48,   4, -22, 2,  3.7,⑦⑦⑦,11, 7,Ｋラビットサプライズ, 46,江田照, 1.4, 49,   0, -24, 9, 48.3,④④⑤,11, 5, オトコノユウジョウ,,浜野谷,221.8,,,, 6, 10.8,②②③,11, 7,Ｇグレｰトバルサｰ, 82,柴山雄, 0.9, 72,   3,   4,12, 73.4,⑮⑭⑫
12, 7,Ｊエゾスズラン, 52,大庭和, 1.8, 52,   2, -15,16,108.7,⑭⑭⑭,12, 9,Ｎパッサｰジュ, 38,武士沢, 1.4, 52,  -4, -13,16,211.6,⑬⑮⑬,12,13, シャｰディｰナイス,,高野和,223.5,,,,13, 89.8,④⑧⑧,12,16,Ｏトｰセンテンショウ, 71,梶晃啓, 1.0, 73,   2,*  5,16,138.5,⑯⑯⑯
13, 6,Ｋオボロヅキ, 51,後藤浩, 2.0, 47,   4, -23, 9, 31.5,⑦⑦⑫,13,10,Ｉミカヅキカムイ, 48,吉田隼, 1.6, 48,  -1, -24,11, 58.8,⑦⑦⑤,13, 6, ダブルアップ,,横山義,223.8,,,, 1,  3.8,⑤⑪⑬,13, 8,Ｌホクレレ, 74,勝浦正, 1.1, 71,   7,  -5, 7, 18.0,⑧⑧⑧
14,10,Ｉボヤｰジ, 52,鈴来直, 2.0, 49,   4, -23, 7, 17.8,⑨⑦⑦,14, 6,Ｐイチオシニオシ,  7,岩部純, 2.3, 42,  -2, -33,13,107.5,⑦⑦⑨,14,12, ロｰレルハンバｰバ,,金子光,225.2,,,, 7, 12.1,⑨⑨⑪,14, 5,Ｎフサイチギガダイヤ, 72,村田一, 1.3, 69,   4,  -5,13, 81.6,⑪⑫⑫
15,11,Ｎスマｰトマインド, 48,柴山雄, 2.1, 48,   5, -25,15, 81.7,⑤⑤⑤,15, 5,Ｌディｰエスプリｰム, 42,石橋脩, 2.3, 42,  -5, -28,15,176.8,⑯⑬⑬,,,,,,,,,,,,,15, 9,Ｍワンダｰドリｰム, 74,吉田豊, 1.4, 69,   3,  -3,15,123.6,⑭⑭⑫
16, 1,Ｈハナヤッコ, 53,千葉直, 4.5, 35,*  7, -50, 5, 10.1,①②⑤,16,14,Ｏエイワヒデタダ, 27,大野拓, 3.9, 33,  -1, -60,14,158.3,④④⑪,,,,,,,,,,,,,16,12,Ｊユキノマｰメイド, 79,小野次, 1.4, 67,* 10, -15,10, 49.0,③③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
"単勝:910円 複勝:13=270円 09=200円 16=150円 枠連:2,360円",,,,,,,,,,,,単勝:620円 複勝:01=190円 04=110円 02=250円 枠連:440円,,,,,,,,,,,,"単勝:2,550円 複勝:09=510円 07=530円 02=220円 枠連:970円",,,,,,,,,,,,"単勝:2,520円 複勝:04=610円 15=1,170円 13=230円 枠連:6,970円",,,,,,,,,,,
"馬連:3,350円 ワイド:09-13=1,140円 13-16=630円 09-16=510円",,,,,,,,,,,,"馬連:740円 ワイド:01-04=330円 01-02=1,030円 02-04=470円",,,,,,,,,,,,"馬連:21,030円 ワイド:07-09=4,010円 02-09=2,050円 02-07=1,870円",,,,,,,,,,,,"馬連:63,240円 ワイド:04-15=12,260円 04-13=2,100円 13-15=4,460円",,,,,,,,,,,
"馬単:6,430円 3連複:3,430円",,,,,,,,,,,,"馬単:1,830円 3連複:2,210円",,,,,,,,,,,,"馬単:44,390円 3連複:33,660円",,,,,,,,,,,,"馬単:111,950円 3連複:82,720円 3連単:881,780円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝2200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭﾆｱｶｯﾌﾟ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃエアマックｰル, 61,後藤浩,, 71,   2,*  9, 2,  3.3,④⑤④, 1, 3, スペシャルディナｰ,---,柴田善,, 52, -21,*  4, 3,  8.1,⑥⑧⑧, 1, 8,Ｂスマｰトファルコン, 75,横山典,, 80,   0,* 16, 5, 12.2,⑫⑫⑪, 1, 3,Ａトｰセンクラウン, 84,吉田隼,, 80,   7,*  7, 4,  8.2,⑤⑥④
 2,16,Ｈディｰプリンク, 53,吉田隼, 0.3, 70,*  4,*  3, 3,  5.0,①①①, 2, 9, オリエンタルヨｰク,---,木幡初, 0.0, 47,*-16,  -7, 2,  3.4,②②②, 2, 9,Ａオｰロマイスタｰ, 77,吉田豊, 0.1, 77,  10,  -2, 1,  2.3,⑦⑦⑧, 2,13,Ｇコスモオｰスティン, 77,勝浦正, 0.4, 77,   7,   1, 5, 10.6,⑨⑥②
 3,12,Ｇマイネルパルティア, 56,蛯名正, 1.8, 60,  -1,   0, 7, 24.1,⑭⑨⑨, 3, 7, ギムレットアイ,---,北村宏, 0.3, 54, -28,* 14, 4, 11.5,⑫⑭⑪, 3, 6,Ｄマルタｰズオリジン, 70,後藤浩, 0.5, 71,  11,  -9, 3,  5.7,⑦⑦⑥, 3, 6,Ｅエｰシントゥルボｰ, 79,吉田豊, 0.5, 76,   4,*  7, 3,  5.6,⑫⑮⑩
 4, 4,Ｂエｰシンカメンシズ, 62,田辺裕, 1.9, 56,   2,  -8,13, 71.1,⑥③⑤, 4,11, ヤマテウォルデン,---,村田一, 0.4, 44, -19,  -8, 6, 25.6,⑦④④, 4, 3,Ｆルシフェリン, 65,蛯名正, 0.7, 69,  11, -13, 4,  7.9,⑥⑤⑥, 4,11,Ｃジャガｰメイル, 81,石橋脩, 0.6, 74,   6,   0, 1,  2.7,⑭⑧⑥
 5,11,Ｅトウショウダブル, 56,勝浦正, 2.0, 60,   3,  -8, 8, 26.1,③③②, 5, 5, シルクペガサス,---,津村明, 0.4, 45, -18,  -6, 8, 48.6,④④④, 5,11,Ｋクｰルドリオン, 55,柴田善, 0.8, 69,   6,  -5,10, 55.3,⑨⑨⑧, 5, 2,Ｂシンボリユタカオｰ, 83,的場勇, 0.7, 73,   2,* 10, 9, 29.2,⑯⑯⑯
 6, 7,Ａシュリクン, 65,横山典, 2.0, 59,  -5,*  5, 4,  8.8,⑫⑮⑪, 6, 2, オｰトパイロット,---,伊藤直, 0.5, 39,*-16, -15, 9, 49.4,①①①, 6,13,Ｇタマモスクワｰト, 61,吉田隼, 0.8, 68,   4,  -4, 7, 20.7,⑪⑪⑧, 6, 1,Ｄフェスティヴナイト, 81,村田一, 0.7, 74,   6,  -1, 6, 21.0,⑤⑧⑩
 7, 9,Ｋトライバルジャパン, 50,丹内祐, 2.2, 56,*  3, -11, 6, 17.6,②②②, 7,14, トｰセンアリエッタ,---,二本柳, 1.0, 34,*-18, -19,10, 55.2,③③③, 7, 5,Ｅアサクサダンディ, 66,田中勝, 1.0, 66,  11, -18, 2,  4.5,⑤⑤③, 7,14,Ｆリバイバルシチｰ, 77,武士沢, 0.8, 72,   5,  -3,13, 78.1,⑫⑧⑥
 8, 2,Ｄセピアエスプレッソ, 60,田中博, 2.6, 57,   1,  -9, 1,  3.3,⑮⑦⑧, 8, 8, フォレストランド,---,的場勇, 1.1, 33, -19, -18,13,147.7,⑩④⑥, 8,12,Ｊジョイフルスマイル, 57,松岡正, 1.4, 62,   6, -13, 9, 36.4,⑨⑨⑪, 8,10,Ｍセタガヤフラッグ, 66,田中剛, 0.8, 72,   6,  -2,12, 69.3,⑧⑧⑩
 9, 6,Ｉストロングコマンド, 51,北村宏, 2.7, 55,   1, -10,10, 57.5,⑦⑦⑥, 9, 6, スズモンスタｰ,---,横山典, 1.1, 35, -19, -17, 1,  1.9,⑩④⑥, 9, 1,Ｌブライダルフェア, 52,勝浦正, 1.4, 61,  15, -31,11, 83.7,③③③, 9,12,Ｊバンダムカｰン, 71,南田雅, 0.9, 71,   4,   0,16,190.3,⑮⑫⑥
10,15,Ｆラビットヒビキ, 56,木幡初, 2.7, 53,   1, -12, 5, 11.8,⑤⑥⑥,10,10, ベルウッドウィン,---,江田照, 1.1, 39, -23,  -6,11,102.1,⑭⑪⑨,10, 7, サンライトポリニア,---,江田照, 1.5, 61,  -3,   0,13,247.6,⑬⑬⑬,10, 8,Ｎフレンチクルｰラｰ, 64,大野拓, 0.9, 71,*  8,  -9,10, 31.3,③③④
11, 3,Ｍヨシクリスエス, 41,松岡正, 3.0, 54,  -4,  -5,12, 66.6,⑫⑪⑨,11, 1, ブラボｰデイ,---,柴山雄, 1.6, 32, -24, -13, 5, 25.1,⑧⑪⑪,11, 2,Ｃダイワシｰクレット, 73,武士沢, 1.9, 56,  16, -38, 6, 20.6,③③③,11,15,Ｐユキノハリケｰン, 60,後藤浩, 1.5, 64,*  8, -20, 8, 24.0,①①①
12, 5,Ｌワイルドスピリット, 48,吉田豊, 3.7, 50,  -5,  -8,15,139.4,⑯⑮⑭,12,13, エｰスアルマンド,---,田中博, 1.7, 32, -26, -11,14,160.4,⑬⑬⑭,12,10,Ｈメスナｰ, 59,大庭和, 2.3, 51,* 21, -52, 8, 26.3,①①①,12, 5,Ｈシンボリブラｰムス, 74,丹内祐, 1.7, 63,   7, -18,14,145.5,③③⑥
13,14,Ｊガットストロング, 50,田中勝, 3.9, 50,  -2, -13,11, 59.6,⑪⑪⑬,13,12, ピｰクトウショウ,---,田中勝, 2.0, 26, -21, -25, 7, 26.7,⑤⑧⑨,13, 4,Ｉダイナマイトシコク, 57,石神深, 2.7, 47,* 17, -52,12,110.2,②②②,13,16,Ｏダンシングボｰイ, 62,田中勝, 2.2, 60,*  8, -30,11, 44.5,②②②
14, 1,Ｎミュｰジカルボｰイ, 39,小野次, 4.9, 39,  -4, -20,14, 89.9,⑨⑬⑭,14, 4, ダブルナイト,---,石橋脩, 2.8, 17, -23, -32,12,105.2,⑧⑩⑪,,,,,,,,,,,,,14, 4,Ｋリワｰドプレイン, 68,五十嵐, 2.5, 58,   6, -23,15,147.7,⑩⑫⑬
15,13,Ｏトウショウメビウス, 35,武士沢, 5.4, 39,  -2, -28, 9, 36.6,⑦⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｉデストラメンテ, 74,小林淳, 3.1, 53,   4, -31, 7, 21.2,⑩⑫⑬
