08年 2月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,13,Ｃパンプキンアリス, 57,村田一, 0.8, 53,  -3,  -2, 3,  7.3, ③③, 9, 4,Ｍマイネルサニｰ, 41,木幡初, 0.7, 64,  -8,  14,11, 70.3,⑫⑫⑬, 9, 6,Ｉベロｰチェ, 70,松岡正, 1.1, 69,   1,   7, 9, 30.0, ⑤⑤, 9,11,Ｋロｰドウィズダム, 71,吉田豊, 0.8, 73,   0,* 16,14,108.1, ⑭⑮
10,11,Ｅギムレットシチｰ, 54,江田照, 1.1, 51,  -6,   0, 5, 10.8, ⑫⑩,10, 3,Ｃサチノラパシオン, 58,加藤士, 1.0, 56,  -7,   4,14,122.1,⑦⑨⑨,10,11,Ｈリネンヤクシン, 70,南田雅, 1.1, 69,  -4,* 14,12, 45.4, ⑮⑯,10,16,Ｅジェイケイボストン, 77,蛯名正, 1.0, 70,   2,  12,10, 38.3, ⑭⑫
11,16,Ｌクインマキシマム, 45,丹内祐, 1.2, 49,  -5,  -3, 9, 34.0, ⑥⑦,11, 5,Ｋトｰアヘンリｰ, 47,江田照, 1.4, 49,* -6,  -5,12, 81.9,⑥⑥④,11, 7,Ｄヤクモキャット, 72,吉田豊, 1.2, 70,  -3,  12, 7, 16.5, ⑭⑭,11, 7,Ｎシャドウハｰツ, 69,蓑島靖, 1.1, 70,   4,   9,16,275.0, ⑨⑨
12, 1,Ｉシベリアンマグピｰ, 50,張田京, 1.2, 50,  -5,  -3,12, 95.4, ⑨⑦,12,10,Ｌニシノキセキパワｰ, 43,村田一, 1.5, 47,* -5, -11,13, 95.4,①①①,12, 4,Ｍラッキｰショウリ, 66,柄崎将, 1.8, 64,  -3,   6,13, 55.1, ⑮⑭,12, 3,Ｆトラベルシチｰ, 76,丹内祐, 1.3, 66,  11,  -3, 8, 23.3, ③③
13,15,Ｐプリモドルチェ, 27,武士沢, 1.4, 50,  -8,   0,16,290.9, ⑫⑬,13, 6,Ｊソルジャｰブルｰ, 47,藤田伸, 1.6, 54, -10,   5, 9, 34.5,⑯⑯⑯,13, 5,Ｏコスモフリｰダム, 63,後藤浩, 2.0, 59,*  1,  -3,10, 32.9, ③④,13, 1,Ｇエドノドリｰム, 75,横山義, 1.5, 67,   2,   8,15,205.8, ⑪⑫
14,12,Ｊカチキナムスメ, 48,大野拓, 2.0, 44,  -6,  -8,14,106.7, ⑨⑩,14, 1,Ｉエｰシンダカｰポ, 49,北村宏, 1.6, 46,* -6,  -9,15,129.2,③③④,14, 8,Ｌモルフェテレス, 68,佐藤聖, 2.2, 58,*  2,  -7,14, 96.6, ①①,14, 9,Ｊプライベｰトプラン, 72,藤田伸, 1.6, 64,   5,   3, 9, 29.4, ⑦⑦
15, 9,Ｎフジミラｰレ, 35,後藤浩, 2.3, 42, -12,  -3,13, 95.5, ⑯⑯,15,13, セイウンファントム,---,後藤浩, 1.7, 51, -10,   2, 7, 32.7,⑭⑮⑮,15, 3,Ｎスロクスザンナ, 64,吉田隼, 3.0, 55,  -3,  -5,15,119.6, ⑪⑫,15, 5,Ｐダイワインパクト, 64,武士沢, 1.7, 66,  -2,  12,12, 44.1, ⑯⑯
16, 2,Ｏバトルオｰブ, 30,松岡正, 2.8, 38,  -8, -12,15,156.2, ⑭⑬,16, 2,Ｏゴスペル, 30,郷原洋, 2.0, 44,  -7, -11,16,313.7,⑨⑩⑨,16, 9,Ｐアントレウエルス, 54,郷原洋, 3.1, 53,  -3,  -6,16,259.8, ⑪⑫,16, 4,Ｏマグマカザン, 69,土谷智, 2.6, 57,   6,  -7,13, 88.0, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:1,630円 複勝:10=510円 05=150円 08=410円 枠連:2,840円",,,,,,,,,,,,"単勝:350円 複勝:08=170円 09=660円 16=1,470円 枠連:2,610円",,,,,,,,,,,,"単勝:630円 複勝:16=260円 10=280円 13=650円 枠連:2,280円",,,,,,,,,,,,"単勝:330円 複勝:02=150円 12=340円 15=170円 枠連:2,500円",,,,,,,,,,,
"馬連:3,290円 ワイド:05-10=1,220円 08-10=3,600円 05-08=1,000円",,,,,,,,,,,,"馬連:3,730円 ワイド:08-09=1,370円 08-16=3,190円 09-16=7,380円",,,,,,,,,,,,"馬連:2,780円 ワイド:10-16=1,120円 13-16=2,630円 10-13=3,900円",,,,,,,,,,,,"馬連:2,030円 ワイド:02-12=940円 02-15=360円 12-15=1,070円",,,,,,,,,,,
"馬単:7,290円 3連複:13,330円",,,,,,,,,,,,"馬単:6,860円 3連複:55,940円",,,,,,,,,,,,"馬単:5,870円 3連複:26,560円",,,,,,,,,,,,"馬単:4,030円 3連複:3,590円 3連単:18,720円",,,,,,,,,,,
■ 2R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 5R  ダ1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝3300m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,春麗ｼﾞｬﾝﾌﾟS,,,,,,,,,,,,白富士ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｆジョイフルハｰバｰ, 56,勝浦正,, 62,   6,*  0, 4,  6.8, ⑥⑥, 1, 9, グランシュヴァリエ,---,蛯名正,, 61,* -1,* -1, 3,  5.9, ④②, 1, 3, シュフルｰル,,大庭和,,,,, 3,  7.2,②①①, 1, 6,Ｎヨイチサウス, 72,江田照,, 85,* 11,   7,13, 39.7,①①①
 2, 2,Ｂショウナンカザン, 61,柴田善, 0.0, 62,   7,* -2, 1,  3.5, ④④, 2, 8, ケイアイプラウド,---,岩田康, 0.4, 58,* -1,  -5, 1,  1.9, ②②, 2, 6, ハリｰコマンド,,白浜雄,221.7,,,, 2,  4.5,⑤⑨⑨, 2, 1,Ｋピサノパテック, 82,蛯名正, 0.0, 87,* 10,  10,11, 28.1,⑤③②
 3, 7,Ａハイデフィニション, 65,大野拓, 0.7, 57,   7,  -8, 2,  4.1, ④④, 3,16, ハクシンヒロツグ,---,田中博, 1.0, 55,  -7,* -1,11, 78.4, ⑬⑨, 3,14, クルワザｰド,,今村康,221.9,,,, 4,  7.6,⑦⑨⑨, 3,12,Ｊオｰスミグラスワン, 82,内田博, 0.0, 90,   5,* 20, 4,  7.6,⑬⑨⑨
 4,13,Ｅシャドウランズ, 56,内田博, 0.8, 56,*  9, -11, 3,  4.8, ②②, 4,14, ディアディライト,---,藤田伸, 1.2, 51,* -1, -11, 2,  3.3, ②②, 4, 9, メモリｰオブヨｰク,,蓑島靖,222.5,,,,13,111.9,⑬⑪⑪, 3, 8,Ｈヤマニンメルベイユ, 84,柴山雄, 0.0, 86,* 10,  10,14, 47.4,②②②
 5, 1,Ｏチョウカイタフネス, 26,後藤浩, 0.9, 53,   4,  -6, 7, 20.7, ⑦⑦, 5, 3, ディアオリバｰ,---,勝浦正, 1.4, 52,  -2, -11, 7, 43.4, ④⑤, 5,12, マイネルオｰパｰ,,宗像徹,222.7,,,, 6, 12.4,⑤⑤⑤, 5,14,Ｍトｰホウアラン, 78,藤田伸, 0.3, 85,   8,  10, 2,  6.0,⑥⑥⑤
 6, 8,Ｉコパノパニック, 45,田中勝, 1.1, 52,   0,  -4,13, 95.6, ⑩⑩, 6,12, ベルモントプレミア,---,池田鉄, 1.4, 53,  -7,* -3, 6, 39.9, ⑩⑪, 6, 7, シルクサラマンダｰ,,江田勇,223.1,,,,10, 71.7,⑦⑥⑤, 6,11,Ｅトウショウヴォイス, 86,小林淳, 0.3, 87,   7,  14, 9, 19.0,⑨⑪⑨
 7,15,Ｃジｰピｰチャッキｰ, 60,藤田伸, 1.3, 52,* 10, -16, 5,  7.4, ①①, 7, 4, ガッツパワｰ,---,石橋脩, 1.8, 46,* -1, -17, 4, 13.9, ①①, 7,11, オンワｰドタイタン,,横山義,223.3,,,, 5, 10.8,⑩⑧⑦, 7, 3,Ｂグラスボンバｰ, 90,勝浦正, 0.3, 88,   7,  14, 5,  7.7,⑧⑨⑨
 8,12,Ｄフェアｰムｰラン, 57,吉田隼, 1.3, 50,   2,  -8, 6, 13.6, ⑦⑧, 8,15, バングラビｰト,---,吉永護, 2.6, 44,  -5, -15,16,200.2, ⑧⑧, 8, 1, ハイヤｰザンヘブン,,浜野谷,224.1,,,, 7, 25.2,①③③, 8, 9,Ｃヤマニンアラバスタ, 88,田中勝, 0.3, 86,   8,  10, 8, 17.1,⑥⑥⑤
 9, 6,Ｍチアズブリス, 43,吉田豊, 1.4, 49,   0,  -7,11, 74.2, ⑪⑩, 9,11, ムリムリ,---,北村宏, 2.6, 44,  -9, -11, 5, 34.7, ⑩⑫, 9, 4, マチカネリュウセイ,,山本康,224.1,,,, 8, 29.7,⑦⑥⑦, 9,13,Ａメテオバｰスト, 90,後藤浩, 0.4, 84,   7,  11, 7, 11.7,⑪⑧⑧
10, 3,Ｊミキノマカオ, 45,武士沢, 1.5, 48,   0,  -8,10, 59.3, ⑪⑩,10, 2, クニノロｰレル,---,大庭和, 2.7, 43, -12,  -7,12, 81.0, ⑮⑮,10, 2, リネンメイン,,石神深,224.3,,,,14,140.4,⑩⑪⑪,10, 2,Ｄブラックカフェ, 86,柴田善, 0.6, 87,   3,* 20,10, 26.5,⑭⑭⑭
11, 9,Ｇケイアイサンダｰ, 52,石橋脩, 1.8, 47,*  9, -19,12, 87.6, ②②,11, 7, ミラクルモア,---,松岡正, 2.7, 44,  -9, -10, 8, 46.3, ⑬⑬,11,13, ミヤビペルセウス,,穂苅寿,224.4,,,, 1,  2.3,④②②,11, 7,Ｇゴｰルドアグリ, 84,横山典, 0.6, 85,   4,  15, 3,  7.0,⑪⑫⑫
12, 5,Ｌフジマサダイヤ, 44,木幡初, 2.0, 46,   1,  -9,16,373.4, ⑪⑬,12, 6, ハイライト,---,石神深, 3.0, 40,  -3, -24, 9, 47.1, ④⑤,12,10, バロｰネフォンテン,,柴田未,226.3,,,, 9, 61.3,③③③,12, 5,Ｆタガノデンジャラス, 85,高田潤, 0.7, 84,   4,  14,12, 35.8,⑨⑫⑫
13,10,Ｎスｰパｰスタｰ, 30,郷原洋, 2.3, 41,  -4, -10,14,255.8, ⑭⑭,13, 5, コンタクトシチｰ,---,南田雅, 3.7, 36,  -7, -24,14,171.5, ⑧⑨,13, 5, ジンデンバリュｰ,,柴田大,227.3,,,,11, 75.7,⑫⑭⑭,13, 4,Ｌサンツェッペリン, 79,松岡正, 0.7, 81,* 10,   1, 1,  4.3,③③④
14, 4,Ｋマリスカ, 44,北村宏, 2.5, 40,   1, -18, 9, 44.3, ⑦⑨,14,10, モルフェリメンバｰ,---,柴田善, 3.9, 33,  -4, -29,10, 58.9, ⑦⑦,14, 8, レッツゴｰアテネ,,金子光,227.5,,,,12, 77.0,⑬⑬⑬,14,10,Ｉフィフティｰワナｰ, 84,岩田康, 2.0, 66,   8, -15, 6,  9.1,③③⑤
15,14,Ｐヨシハヤテ, -1,田中博, 2.8, 38,  -4, -13,15,323.7, ⑭⑭,15, 1, バラッドシチｰ,---,穂苅寿, 4.7, 29, -14, -21,15,193.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Ｈアゲハチョウ, 51,津村明, 3.7, 30,  -4, -22, 8, 32.6, ⑭⑭,16,13, ヨモギガｰル,---,張田京, 5.1, 26, -10, -31,13,121.8, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,
単勝:680円 複勝:11=190円 02=140円 07=150円 枠連:660円,,,,,,,,,,,,"単勝:590円 複勝:09=200円 08=120円 16=1,410円 枠連:490円",,,,,,,,,,,,単勝:720円 複勝:03=200円 06=160円 14=190円 枠連:980円,,,,,,,,,,,,"単勝:3,970円 複勝:06=720円 01=620円 08=860円 枠連:12,600円",,,,,,,,,,,
"馬連:1,100円 ワイド:02-11=380円 07-11=400円 02-07=260円",,,,,,,,,,,,"馬連:580円 ワイド:08-09=300円 09-16=4,730円 08-16=2,790円",,,,,,,,,,,,"馬連:1,160円 ワイド:03-06=430円 03-14=590円 06-14=430円",,,,,,,,,,,,"馬連:37,630円 ワイド:01-06=4,620円 06-08=4,990円 06-12=2,930円",,,,,,,,,,,
"馬単:2,750円 3連複:1,030円",,,,,,,,,,,,"馬単:1,540円 3連複:10,860円",,,,,,,,,,,,"馬単:2,420円 3連複:1,880円",,,,,,,,,,,,"馬単:80,480円 3連複:127,790円 3連単:917,180円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  芝1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,春菜賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａシルクエンデバｰ, 62,佐藤聖,, 63,  -3,* 11, 4,  7.1, ⑨⑧, 1,16,Ｎダブルヒｰロｰ, 54,柴山雄,, 75,   3,* 14,11, 50.7,⑪⑭⑫, 1, 5,Ｄソｰマジック, 63,後藤浩,, 79,  -6,* 13, 2,  5.3, ⑥⑦, 1,15,Ｃアクロスザヘイブン, 80,柴田善,, 73,* -9,  21, 1,  3.5, ②②
 2, 4,Ｄロｰンウルフ, 55,木幡初, 0.0, 62,  -1,* 10, 2,  4.5, ⑥⑥, 2, 9,Ｅベルモントルパン, 73,内田博, 0.2, 73,   6,   5, 5,  9.3,⑪⑩⑦, 2,14,Ｆリトルディッパｰ, 61,田中勝, 0.3, 74,  -2,   5, 3,  5.4, ⑥⑤, 2,14,Ｄサンマルセイコｰ, 79,大野拓, 0.0, 75, -10,* 23, 6,  9.8, ⑪④
 3, 9,Ｃシルクイｰグル, 56,津村明, 0.2, 60,* -1,   5, 5,  9.4, ②②, 3,12,Ｂマイネルブリアｰ, 75,柴田善, 0.3, 73,   7,   2, 3,  6.2,⑥⑥⑦, 3,12,Ａメイビリｰヴ, 70,柴田善, 0.4, 70,*  3,  -4, 1,  2.4, ①①, 3,16,Ｇクレヨンルｰジュ, 74,松岡正, 0.3, 73,* -9,  19, 3,  6.5, ④④
 4, 5,Ｅセイカカリンバ, 54,松岡正, 0.2, 62,*  1,   5, 8, 29.3, ①①, 4, 4,Ｈシュヴァルドｰル, 65,五十嵐, 0.4, 74,   2,* 13,10, 46.5,⑯⑯⑯, 4, 7,Ｈブライダルフェア, 59,石橋脩, 0.6, 67,*  2,  -5,11, 32.4, ②②, 4, 8,Ｂメジロレント, 80,勝浦正, 0.5, 72, -11,  21, 7, 12.3, ⑦⑨
 5, 6,Ｆメジロティモン, 54,吉田豊, 0.8, 58,  -4,   7, 1,  3.1, ⑬⑬, 5,10,Ｋディアｰウィッシュ, 64,岩田康, 0.4, 69,* 10,  -5, 8, 30.5,①①①, 5, 8,Ｊハイカックウ, 57,木幡初, 0.6, 73,  -6,   8, 4, 10.9, ⑨⑨, 5, 7,Ｊエイダイタカラブネ, 73,木幡初, 0.5, 70, -10,  18,10, 51.4, ④④
 6,15, トｰセンラグタイム,---,大庭和, 1.0, 57,  -6,*  8,11, 43.9, ⑭⑭, 6, 3,Ａアスクデピュティ, 81,横山典, 0.6, 70,   5,   4, 2,  5.2,⑭⑫⑫, 6, 3, カクテルラウンジ,---,内田博, 0.6, 73,  -6,   8, 7, 23.6, ⑥⑨, 6, 6,Ａゴットザビｰト, 81,吉田隼, 0.5, 72, -11,  21, 4,  7.7, ⑭⑨
 7,14,Ｂホウリイキッド, 56,内田博, 1.1, 54,  -4,   4, 3,  4.8, ⑫⑪, 7,13,Ｆエムケイドリｰム, 73,田中博, 0.6, 68,*  9,  -5, 7, 18.0,③③③, 7,16,Ｃリｰベストラウム, 64,田中博, 0.8, 68,  -6,   3, 5, 13.6, ⑨⑦, 7, 3,Ｅリングジアラｰム, 77,横山典, 0.6, 71, -12,* 23, 2,  4.6, ⑬⑮
 8,12,Ｌタｰフドラゴン, 38,大野拓, 1.3, 54,  -1,  -1,10, 42.6, ⑥⑥, 8, 2,Ｄウェンブリｰ, 74,吉田隼, 0.7, 68,   6,  -2, 1,  2.5,⑦⑨⑦, 8, 9,Ｍマロンティアラ, 54,柄崎将, 1.0, 69, -12,*  9,13, 62.6, ⑫⑭, 8,13,Ｌコスモキャンディス, 71,内田博, 0.8, 68, -10,  18,11, 55.3, ⑦⑧
 9, 1,Ｇエステル, 52,丸田恭, 1.4, 52,* -1,  -4,12,135.3, ⑤③, 9, 8,Ｇビｰビｰファルコン, 68,田中勝, 0.8, 67,*  9,  -9, 4,  8.8,②②②, 9,10,Ｉメジロアリス, 58,岩部純, 1.2, 65,  -9,   3, 8, 24.9, ⑨⑪, 9, 2,Ｋタイセイガイア, 72,柴山雄, 0.8, 67,* -7,  12, 9, 48.0, ①①
10,11,Ｈトミケンクルｰク, 52,小林淳, 1.5, 54,  -3,  -1, 6, 14.6, ⑥⑪,10,14,Ｊクロスビスティｰ, 64,勝浦正, 1.0, 66,   4,  -2,13, 92.3,⑮⑫⑫,10,11,Ｌオリヒメチャｰム, 54,五十嵐, 1.2, 66,  -9,   4,14,185.8, ⑫⑪,10, 5,Ｈアミュレット, 74,蛯名正, 0.9, 69,  -9,  16,12, 56.2, ④④
11, 8,Ｊマッシュアップ, 46,張田京, 2.1, 48,*  0, -10, 7, 17.4, ②③,11,15,Ｌジャックロｰズ, 63,小林淳, 1.0, 65,   6,  -4,15,136.9,⑨⑩⑪,11, 2,Ｂコスモミネルヴァ, 70,吉田隼, 1.2, 61,   0,  -9, 6, 16.2, ②③,11,11,Ｎアンジェトワｰル, 70,石橋脩, 1.1, 67, -12,  18,15,104.3, ⑪⑭
12, 3,Ｉヒシクロｰザｰ, 49,加藤士, 2.2, 47,  -6,  -2, 9, 31.9, ⑭⑭,12, 7,Ｍマイサンシャイン, 54,石橋脩, 1.1, 64,   6,  -8,14,134.7,⑨⑥⑦,12,15,Ｇストロングジョイス, 60,武士沢, 1.3, 61,  -1,  -8, 9, 27.0, ④③,12,12,Ｉウインアンジェラス, 74,津村明, 1.1, 65,* -9,  12, 5,  8.0, ②②
13, 7,Ｍミブロボｰイ, 35,石橋脩, 3.2, 38,  -3, -16,15,306.7, ⑨⑧,13, 1,Ｉマイネルハイアップ, 65,松岡正, 1.5, 60,   2,  -5,12, 75.0,⑪⑮⑮,13, 1,Ｋフレンチノワｰル, 55,北村宏, 1.4, 62,  -9,   2,10, 29.6, ⑫⑪,13, 9,Ｐジャスミンフレイズ, 64,横山義, 1.1, 67, -11,  16,16,245.6, ⑦⑨
14,13,Ｎピｰクトウショウ, 25,武士沢, 3.9, 36,*  0, -25,13,216.3, ②③,14, 6,Ｃデュポンサｰクル, 75,北村宏, 1.5, 59,   8, -16, 6, 11.4,⑦⑥③,14, 4,Ｎコスモビット, 52,蛯名正, 1.7, 55,  -4, -10,12, 40.9, ④⑥,13, 4,Ｍフロｰレストウブ, 70,大庭和, 1.1, 68, -12,  19,13, 70.3, ⑯⑮
15, 2,Ｋゴｰルドピアザ, 42,吉田隼, 6.4, 18,  -3, -44,14,231.0, ⑨⑧,15,11,Ｏサウンドロｰデッド, 54,津村明, 1.5, 60,*  9, -17,16,144.6,③③③,15, 6, ヒデノソニック,---,張田京, 1.9, 57, -12,  -2,15,192.9, ⑮⑭,15,10,Ｆランタナ, 76,江田照, 1.2, 65, -11,  15,14, 75.9, ⑭⑨
