08年 4月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2500m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安房特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｃシルクパナシア, 57,内田博,, 62,*  3,*  4, 1,  2.0,①①①, 1, 4, エプソムフォルテ,,江田勇,,,,, 4, 12.6,③①①, 1, 9,Ｃレツィｰナ, 64,北村宏,, 63,  -1,   8, 3,  5.9,⑤④③, 1, 7,Ｆエアジパング, 76,後藤浩,, 86,* 10,  13, 6,  9.0,⑥③②
 2, 3,Ａナイスラッキｰ, 59,吉田豊, 0.8, 61,  -5,* 10, 2,  6.1,⑨⑨⑧, 2, 5, カズノダンシング,,穂苅寿,195.0,,,, 3, 11.2,⑤④③, 2, 5,Ｆサニｰラブカフェ, 64,吉永護, 0.2, 61,  -2,   8, 4,  6.0,⑤⑤⑤, 2, 4,Ａダイワバゼラｰド, 85,北村宏, 0.1, 86,   8,* 17, 5,  7.2,⑩⑧④
 3,10,Ｅコアグリｰン, 54,三浦皇, 0.9, 58,   1,   0, 9, 45.8,④④⑤, 3,11, ロｰドフラッグ,,横山義,195.2,,,, 1,  1.4,②②②, 3, 2,Ｄナンヨｰウエスト, 64,田中勝, 0.4, 61,*  1,   2, 2,  4.4,①①①, 3,12,Ｈシグナリオ, 72,柴田善, 0.3, 83,* 11,   4, 4,  7.1,②②①
 4,12,Ｊアンブロｰクン, 41,鷹野宏, 1.0, 57,   1,  -1,10, 55.6,③③③, 4, 8, スタッテン,,柴田大,196.0,,,,11, 88.5,⑥⑧⑦, 4, 4,Ｅフジファレノプシス, 64,吉田隼, 0.5, 60,  -3,   7, 7, 32.6,⑧⑦⑦, 4, 5,Ｃナンヨｰイｰスト, 80,吉田隼, 0.6, 83,   7,* 14, 8, 13.6,⑪⑪⑩
 5, 9,Ｇマイネルスカイハイ, 45,丹内祐, 1.0, 57,   0,   1,11, 79.6,⑧⑥③, 5, 6, デリジェントハｰト,,大庭和,196.5,,,, 2,  7.2,⑥⑥⑤, 5, 7,Ｈラｰドロアｰム, 56,安藤光, 0.7, 60,  -4,   7, 6, 17.5,⑨⑧⑤, 5, 1,Ｇサンライズトラスト, 75,福永祐, 0.6, 82,   7,  11, 3,  6.0,⑧⑧⑦
 6,11,Ｄマコトボムケッチ, 56,蛯名正, 2.0, 51,  -1,  -5, 3,  6.6,⑥⑧⑨, 6, 7, マイネルテアトロン,,宗像徹,196.6,,,, 6, 23.9,⑧⑧⑦, 6, 3,Ｂライトモｰション, 70,黛弘人, 0.8, 60,  -5,* 10, 8, 46.3,⑪⑪⑩, 6, 6,Ｂピサノバンキッシュ, 82,内田博, 1.0, 75,* 11,  -9, 7, 13.6,③①②
 7, 8,Ｈハクバドウジ, 42,田中剛, 2.2, 49,  -1,  -8, 6, 14.7,⑥⑥⑥, 7,13, クロタラリア,,五十嵐,197.1,,,, 8, 38.6,⑪⑩⑨, 7, 6,Ｇシｰズアレディ, 58,田中博, 1.0, 57,  -4,   6,10, 64.1,⑩⑨⑨, 7, 3,Ｅトｰセンジョｰカｰ, 78,江田照, 1.1, 76,   8,   1, 1,  3.4,⑥⑥⑥
 8, 6, エプソムダｰク,---,村田一, 2.5, 50,  -5,  -4, 7, 19.9,⑨⑨⑩, 8, 2, ロｰドウィズダム,,鈴木慶,197.7,,,, 5, 22.6,①②④, 8, 8,Ｋダイワラベンダｰ, 53,蛯名正, 1.1, 55,*  0,  -2, 5,  8.3,④②②, 8, 8,Ｉフサイチギャロップ, 70,蛯名正, 1.6, 73,   9,  -4,10, 43.4,⑧⑧⑨
