08年 7月 6日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月 6日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
11,10,Ｊケｰジｰハマナス, 27,田中勝, 3.6, 16, -26, -26, 8,134.0, ⑪⑩,11, 8,Ｉヤマショウボストン, 46,田中博, 1.0, 52,  -6, -10,15,209.2, ⑨⑪,11,13,Ｌダイワマｰシャル, 40,真島大, 1.8, 50,  -5,   1,11,101.0,⑬⑬⑪,11, 2,Ｋナスケンウインド, 74,伊藤工, 1.0, 72,   1,  11,12,223.9,⑩⑧⑩
,,,,,,,,,,,,12, 5,Ｈオンニノアｰル, 50,草野太, 1.1, 50,  -3, -14,12, 88.9, ④⑤,12,14,Ｍアｰチストダンス, 37,津村明, 2.1, 46,  -2,  -6, 9, 56.6,⑨⑧⑧,12,13,Ｈロｰランウェルズ, 75,武士沢, 1.0, 73,  -1,  14,11,168.3,⑭⑬⑭
,,,,,,,,,,,,13, 1,Ｊラブリｰスキャット, 46,宮崎北, 1.5, 45,  -6, -16,16,215.6, ⑨⑦,13, 4,Ｋキュｰボｰト, 43,蛯名正, 2.1, 47,  -2,  -6, 5, 12.0,⑦⑧⑧,13,11,Ｎヤマニンパルファン, 70,田辺裕, 1.2, 67,*  2,   7,13,224.7,②②③
,,,,,,,,,,,,14, 2,Ｍホリノティアラ, 41,千葉直, 1.6, 43,*  0, -23,10, 66.7, ①①,14, 6,Ｊヨイチキング, 47,千葉直, 3.9, 33,  -4, -18,12,138.2,⑦⑪⑬,14,15,Ｏジャスミンフレイズ, 67,南田雅, 2.0, 65,   0,   5,14,354.6,⑫⑩⑩
,,,,,,,,,,,,15, 3,Ｌフジスイｰト, 42,小島太, 2.0, 39, -13, -15,14,151.2, ⑯⑯,15, 7, ショウファイト,---,田中博,10.7, -1, -37, -18,14,216.5,⑮⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｋパロｰレ, 46,和田竜, 3.4, 22,  -2, -43,11, 80.7, ④⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
単勝:390円 複勝:11=180円 09=170円 07=470円 枠連:760円,,,,,,,,,,,,単勝:500円 複勝:12=160円 07=130円 11=170円 枠連:400円,,,,,,,,,,,,"単勝:360円 複勝:02=140円 01=180円 09=120円 枠連:1,040円",,,,,,,,,,,,"単勝:310円 複勝:07=150円 09=600円 01=200円 枠連:1,010円",,,,,,,,,,,
"馬連:1,000円 ワイド:09-11=400円 07-11=1,170円 07-09=1,050円",,,,,,,,,,,,馬連:760円 ワイド:07-12=290円 11-12=550円 07-11=370円,,,,,,,,,,,,"馬連:1,250円 ワイド:01-02=380円 02-09=220円 01-09=300円",,,,,,,,,,,,"馬連:4,440円 ワイド:07-09=1,410円 01-07=450円 01-09=2,850円",,,,,,,,,,,
"馬単:2,080円 3連複:5,470円",,,,,,,,,,,,"馬単:1,910円 3連複:1,510円",,,,,,,,,,,,"馬単:2,390円 3連複:820円",,,,,,,,,,,,"馬単:7,030円 3連複:8,970円 3連単:53,590円",,,,,,,,,,,
■ 2R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵNIKKEI賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅディアディライト, 56,後藤浩,, 66,*  4,*  7, 1,  2.1, ②②, 1, 9,Ａトモロザベスト, 66,蛯名正,, 65, -12,* 14, 1,  1.8,⑤③②, 1,12,Ｂスｰパｰプライド, 75,内田博,, 82,* 12,*  2, 3,  6.4,⑦②②, 1, 4,Ｋレオマイスタｰ, 75,内田博,, 79,   5,  14, 8, 18.2,⑨④③
 2,14,Ｂサンタｰナズギフト, 66,宮崎北, 0.1, 64,   2,*  8, 3,  6.3, ③③, 2, 6,Ｆウルトラペガサス, 51,石橋脩, 0.2, 61,*-10,   7, 4, 14.0,①①①, 2, 2,Ａトｰセントゥルｰ, 76,後藤浩, 0.1, 82,  11,*  5, 1,  1.8,④⑤③, 2,11,Ｅノットアロｰン, 77,蛯名正, 0.0, 79,*  7,  12, 6, 10.0,②①①
 3, 5,Ｉファジｰネｰブル, 46,高山太, 0.5, 63,*  7,   1,10,198.9, ①①, 3, 5,Ｂサクセスアｰチ, 60,横山典, 0.2, 64, -12,* 13, 2,  2.6,③⑤⑤, 3,15,Ｆイケトップガン, 72,柴田善, 0.6, 79,   7,*  6, 2,  4.5,⑬⑪⑥, 3,16,Ａダイバｰシティ, 84,横山典, 0.0, 80,   4,  17, 1,  3.1,④⑦⑥
 4, 6,Ｃツクバグランディ, 64,内田博, 0.7, 59,   2,   2, 2,  3.4, ③③, 4, 7,Ｄエムオｰワンダｰ, 54,柴山雄, 0.8, 56, -12,   4, 3, 10.5,⑧⑤⑤, 4, 4,Ｃタニオブゴｰルド, 74,千葉直, 0.9, 72,* 14, -12, 5, 17.7,②①①, 4, 7,Ｊスマｰトギア, 75,津村明, 0.1, 83,  -2,* 27, 2,  6.6,⑯⑮⑮
 5, 9,Ｆデルマアンタレス, 56,石神深, 1.1, 56,  -5,   5, 9,142.2, ⑦⑥, 5,10,Ｉディアギレフ, 48,酒井忍, 0.9, 53,*-11,   0, 9, 61.9,③③②, 5, 9,Ｅウォｰボネット, 72,横山典, 1.4, 70,   4,*  1, 6, 19.6,⑮⑭⑬, 5,15,Ｌハンタｰキリシマ, 73,野元昭, 0.2, 79,   1,  19,14, 76.8,⑪⑪⑫
 6,12,Ｄホットスウェル, 59,石橋脩, 1.1, 55,   1,   0, 5, 11.1, ⑤⑤, 6, 2,Ｃダイワチェイサｰ, 58,武士沢, 1.2, 51, -13,   1, 7, 38.7,⑩⑧⑩, 6,16,Ｊコスミックブライト, 64,武幸四, 1.5, 69,  10, -12,10,100.7,⑥⑥⑥, 6,14,Ｍキングオブカルト, 72,中舘英, 0.2, 77,   5,  12, 5,  9.2,⑦④③
 7, 8,Ａマキシムヒシャカク, 66,柴山雄, 1.4, 54, -10,*  6, 4,  7.3, ⑬⑪, 7, 3,Ｅマルタカスカイ, 52,田辺裕, 1.3, 53, -14,   4, 6, 32.9,⑧⑪⑪, 7,13,Ｈゲイルカフェ, 65,小島太, 1.7, 66,   7,  -9, 8, 27.2,⑩⑪⑨, 7, 6,Ｈタケショウオｰジ, 76,後藤浩, 0.3, 78,   0,* 20, 4,  7.8,⑬⑬⑫
 8,11,Ｇジェネスサンライズ, 50,伊藤工, 1.7, 51,  -7,   1,11,229.9, ⑦⑧, 8,11,Ｊダヒルサヨ, 42,村田一, 1.3, 51, -12,  -3,10,163.4,⑦⑤⑦, 8,14,Ｇトｰホウカイザｰ, 70,柴山雄, 1.7, 63,* 12, -22, 7, 19.9,③②③, 8,10,Ｎサブジェクト, 72,石橋脩, 0.4, 75,*  7,   6,10, 24.5,②②②
 9, 4, ステラカデンテ,---,二本柳, 1.8, 48,  -8,   1, 6, 24.4, ⑩⑧, 9, 1,Ｋマスヒミコ, 38,津村明, 1.4, 50, -13,  -2,11,175.3,⑪⑧⑨, 9, 8,Ｌヒドゥンアジェンダ, 58,津村明, 2.0, 64,   8, -16,11,106.4,⑦⑧⑨, 9,12,Ｇプロヴィナｰジュ, 77,田中博, 0.5, 73,   5,   6,13, 41.9,⑤④③
10, 1,Ｊマルタカチェリｰ, 46,鷹野宏, 2.1, 47,  -4,  -5, 7,113.0, ⑥⑥,10, 4,Ｈコウヨウクリスタル, 50,柴田善, 1.4, 50, -15,   0, 5, 25.7,⑤⑩⑦,10, 5,Ｄホワイトヴェｰル, 74,蛯名正, 2.0, 62,   8, -16, 4, 13.3,⑪⑧⑧,10, 5,Ｉスイｰトカルタゴ, 75,武士沢, 0.5, 73,   2,  12,12, 41.4,⑨⑨⑧
11,13,Ｌワンダｰバイオｰ, 42,千葉直, 2.7, 41,  -8,  -7,12,240.4, ⑩⑬,11, 8,Ｇエヌティｰスタｰ, 50,和田竜, 1.4, 46,*-10,  -8, 8, 41.5,②②②,11,10,Ｏムｰヴスタｰ, 54,田中剛, 2.5, 56,* 13, -33,14,215.5,①②⑤,11, 3,Ｏウイントリガｰ, 70,小野次, 0.5, 78,   0,  17,15, 92.0,⑬⑬⑭
12,15,Ｈクリｰンドンダケ, 49,草野太, 2.8, 40, -11,  -6,14,307.2, ⑬⑬,,,,,,,,,,,,,12,11,Ｉストロングジョイス, 64,中舘英, 2.6, 57,   7, -22,13,166.6,⑬⑪⑨,12, 9,Ｂアポロラムセス, 81,真島大, 1.0, 69,   2,   6,11, 39.0,⑦⑩⑨
13, 3,Ｋオンワｰドシュネル, 44,武士沢, 2.8, 40, -11,  -6,15,395.6, ⑬⑬,,,,,,,,,,,,,13, 6,Ｍコスモクルトゥｰラ, 56,田中博, 3.1, 51,   8, -33,12,124.9,④⑥⑨,13, 2,Ｆアロマキャンドル, 77,江田照, 1.3, 66,  -2,  10, 9, 21.0,⑮⑮⑮
14, 2,Ｍプライスレスブルｰ, 34,酒井忍, 2.9, 39, -14,  -4, 8,122.6, ⑯⑯,,,,,,,,,,,,,14, 1,Ｐパワフルリｰフ, 51,安藤光, 3.2, 50,   8, -33,15,290.5,⑨⑧⑬,14,13,Ｐタマモスクワｰト, 65,村田一, 1.4, 65,   4,  -3,16,104.5,⑤⑦⑨
15,16,Ｎヤギリペガサス, 34,田辺裕, 3.3, 35,  -7, -12,16,455.2, ⑩⑪,,,,,,,,,,,,,15, 3,Ｋヒシプレミア, 58,小野次, 3.3, 51,   2, -25, 9, 96.4,⑪⑮⑮,15, 1,Ｃモンテクリスエス, 79,田中勝, 1.4, 64,   1,   2, 3,  7.6,⑪⑪⑨
16,10,Ｏプルｰムリジェｰル, 27,真島大, 4.6, 25,  -5, -26,13,242.3, ⑦⑧,,,,,,,,,,,,,16, 7,Ｎエスデイブレイク, 54,高山太, 4.2, 42,   0, -30,16,397.8,⑯⑯⑯,16, 8,Ｄルｰルプロスパｰ, 78,和田竜, 2.4, 52,*  7, -22, 7, 16.0,①②⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,
"単勝:210円 複勝:07=140円 14=180円 05=2,020円 枠連:530円",,,,,,,,,,,,単勝:180円 複勝:09=110円 06=210円 05=110円 枠連:460円,,,,,,,,,,,,単勝:640円 複勝:12=150円 02=110円 15=130円 枠連:630円,,,,,,,,,,,,"単勝:1,820円 複勝:04=420円 11=320円 16=180円 枠連:5,170円",,,,,,,,,,,
"馬連:730円 ワイド:07-14=340円 05-07=4,080円 05-14=7,120円",,,,,,,,,,,,"馬連:1,310円 ワイド:06-09=360円 05-09=130円 05-06=440円",,,,,,,,,,,,馬連:690円 ワイド:02-12=240円 12-15=380円 02-15=210円,,,,,,,,,,,,"馬連:9,580円 ワイド:04-11=2,870円 04-16=1,320円 11-16=980円",,,,,,,,,,,
"馬単:1,080円 3連複:25,020円",,,,,,,,,,,,"馬単:1,610円 3連複:720円",,,,,,,,,,,,"馬単:1,850円 3連複:830円",,,,,,,,,,,,"馬単:20,900円 3連複:16,680円 3連単:143,290円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,青葉城特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄマイネルスカイハイ, 62,津村明,, 67,*  1,*  5, 5, 16.0,①①①, 1,14, ナンヨｰエンゼル,---,柴田善,, 47,*-37,* 16, 7, 19.1,②②②, 1, 8,Ｄプレンティラヴ, 71,小林淳,, 73,   0,   7, 4,  7.0, ④②, 1,15,Ｅコスモチｰキｰ, 67,津村明,, 73,  -8,* 12, 6, 12.6, ⑦⑥
 2, 8,Ａメイスンファｰスト, 71,田中勝, 0.0, 69,*  1,*  6, 2,  3.5,⑤④③, 2,15, スペック,---,田中勝, 0.3, 44,*-37,* 13,10, 30.2,⑤③④, 2, 7,Ａユｰチャリス, 73,横山典, 0.1, 70,*  2,   3, 1,  2.5, ①①, 2,16,Ｂディスパｰジョン, 72,宮崎北, 0.0, 72,*  2,   2, 3,  5.7, ②②
 3,14,Ｂウィザｰドブラスト, 64,内田博, 0.1, 65,*  1,*  5, 1,  2.3,③②②, 3,12, サトノロマネ,---,横山典, 0.5, 40,*-37,  10, 3,  6.5,③③③, 3,15,Ｂデスコベルタ, 72,内田博, 0.2, 69,*  2,   2, 3,  6.7, ②②, 3,11,Ｉメジロフォｰナ, 65,千葉直, 0.1, 72, -17,* 18, 5,  6.6, ⑮⑬
 4,10,Ｇフジベガ, 59,小島太, 0.4, 66,   0,*  5,10, 46.8,⑤⑥⑦, 4,11, フルオブワンダｰ,---,蛯名正, 0.5, 39,*-37,   9, 2,  3.9,①①①, 4,16,Ｉウインミッション, 64,石橋脩, 0.3, 69,  -8,* 11,15,180.5, ⑨⑪, 4, 3,Ａヤマニンプロロｰグ, 72,柴山雄, 0.4, 66,  -8,   7,10, 33.6, ⑦⑥
 5,15,Ｈテキサスホｰルデム, 58,小野次, 0.7, 60,   0,   1,11, 59.5,⑬④⑤, 5,10, ポレンティｰナ,---,酒井忍, 0.8, 42, -42,* 16,15, 79.3,⑬⑫⑬, 5,10,Ｃグレｰスエポナ, 72,蛯名正, 0.4, 66,  -2,   3, 2,  4.5, ⑤④, 5, 8,Ｃヘヴンリｰクルｰズ, 72,田中勝, 0.5, 66,*  3,  -5, 2,  5.3, ①①
 6, 3,Ｃヤワタサンデｰ, 63,安藤光, 1.2, 58,   0,  -2, 4, 12.0,⑧⑥⑤, 6, 2, アドバンスウェイ,---,石橋脩, 0.9, 38, -40,  10, 4,  8.9,⑧⑩⑨, 6, 6,Ｅカシノテンカ, 68,二本柳, 0.6, 63, -11,* 10,10, 58.5, ⑫⑪, 6, 9,Ｍウエストライン, 59,勝浦正, 0.6, 65, -11,   7,14, 61.9, ⑨⑩
 7, 1,Ｆコスモプレッジ, 60,柴山雄, 1.8, 56,   0,  -7, 6, 18.6,③⑥⑦, 7, 1, ツｰデイズノｰチス,---,内田博, 1.1, 33, -40,   6, 1,  3.2,⑤⑥⑥, 7,13,Ｇネイチャｰグロウ, 67,高山太, 0.6, 64, -10,   8, 5,  9.1, ⑫⑨, 7,13,Ｇワンダｰフルｰツ, 66,後藤浩, 0.6, 64, -11,   7, 1,  4.0, ⑨⑨
 8, 9,Ｊコスモザグレｰト, 51,池田鉄, 1.9, 55,*  1, -10, 9, 39.9,②②③, 8, 6, コスモゲｰタイト,---,真島大, 1.1, 38, -42,  12,16, 93.9,⑬⑫⑨, 8, 3,Ｊマルタｰズクラシカ, 62,後藤浩, 0.8, 61,  -8,   4, 8, 46.4, ⑨⑦, 8, 5,Ｊメジロアリス, 65,岩部純, 0.8, 64, -20,* 14, 7, 16.8, ⑯⑭
 9,13,Ｉクリノラブタイプ, 57,武士沢, 2.1, 54,  -5,  -2,14,138.7,⑬⑭⑬, 9, 5, ドリｰムルシｰド,---,津村明, 1.2, 33, -39,   5, 6, 15.4,⑤⑥⑨, 9, 4, カンタベリｰラヴ,---,酒井忍, 0.9, 60,  -8,   3,12,101.5, ⑨⑨, 9,14,Ｆアサクサヴェｰル, 66,石橋脩, 1.0, 60,  -4,  -4, 9, 26.5, ③③
10, 4,Ｅグレイシャｰピｰク, 62,草野太, 2.2, 52,  -4,  -6, 8, 31.5,⑬⑫⑪,10, 3, リアルストロンガｰ,---,加藤士, 1.2, 32, -38,   3,13, 74.0,③⑥④,10,12,Ｌヨイチトレジャｰ, 56,武士沢, 0.9, 60, -12,   7,16,200.7, ⑭⑮,10,10,Ｄファインビンテｰジ, 71,蛯名正, 1.1, 57, -12,   2, 4,  6.6, ⑫⑩
11,11, ラッシュインレｰス,---,村田一, 2.4, 53,  -2, -10, 7, 26.0,⑪⑨⑩,11, 7, マイヨｰル,---,和田竜, 1.3, 33, -41,   6, 8, 22.9,⑧⑪⑨,11,14,Ｍスズシルクロｰド, 53,柴山雄, 1.0, 59, -18,* 11,14,163.5, ⑯⑯,11, 2,Ｎスプリングピット, 59,和田竜, 1.3, 56,  -6,  -7,11, 38.0, ③③
12,12,Ｌキシリトｰル, 49,田中博, 3.0, 48,  -4, -11,12,101.6,⑨⑬⑭,12, 9, ドリｰムハッチ,---,鷹野宏, 1.3, 30, -38,   2, 9, 24.8,⑪⑥⑦,12, 5,Ｎモエレフェミニン, 53,江田照, 1.3, 54,  -4,  -6,13,123.4, ⑥⑥,12, 4,Ｏヘイラホップ, 47,真島大, 1.5, 53, -11,  -4,15, 81.9, ⑨⑫
13, 2,Ｋワイルドスピリット, 50,和田竜, 3.1, 48,  -2, -15,13,137.4,⑤⑨⑨,13,13, シャルトルブルｰ,---,田中博, 1.6, 35, -43,   9,12, 46.9,⑮⑮⑭,13, 9,Ｋプリンセスデザイア, 62,武幸四, 1.3, 57,  -5,  -4,11, 82.7, ⑦⑦,13, 6,Ｌノボスイｰツ, 63,横山義, 1.6, 53,  -6,  -9,12, 42.7, ⑥⑥
14, 7,Ｍカシマレジェンド, 30,高山太, 3.5, 44,  -6, -12,15,270.2,⑪⑮⑮,14, 8, フォｰジドスチｰル,---,高山太, 1.6, 30, -42,   5,14, 74.3,⑪⑫⑭,14, 1,Ｆマイネルコルベット, 68,津村明, 1.4, 54,  -6,  -6, 6, 12.5, ⑦⑪,14,12,Ｋホットファッション, 65,中舘英, 1.9, 48,  -4, -16, 8, 26.0, ③③
15, 5, アマデウスシチｰ,---,田辺裕, 4.7, 32,  -2, -29, 3,  6.0,⑨⑨⑪,15,16, ケイアイマｰズ,---,中舘英, 2.2, 17, -38, -12, 5, 10.5,⑧⑤⑦,15, 2,Ｈタニノバロン, 65,中舘英, 1.5, 53,*  1, -14, 7, 20.1, ③⑤,15, 1,Ｈワイルドオｰキッド, 66,田中博, 2.4, 41, -12, -15,13, 61.2, ⑫⑭
,,,,,,,,,,,,16, 4, エｰシンサラマンダ,---,柴山雄, 2.6, 25, -49,   4,11, 45.5,⑮⑯⑯,16,11, ブラウンアマゾン,---,真島大, 1.5, 52, -12,  -1, 9, 49.2, ⑭⑪,16, 7,Ｐアイファｰシルバｰ, 47,黛弘人, 3.1, 31, -15, -21,16,212.2, ⑭⑯
