08年 5月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,11,Ｎエリモエトワｰル, 32,田中克, 1.3, 50, -12,*  4,16,227.1, ⑯⑭, 9,10,Ｅテｰオｰショウキ, 57,幸英明, 1.0, 55,  -7,   0,10, 73.9,⑩⑩⑩, 9, 7,Ｉロングメッセｰジ, 53,上村洋, 4.4, 44,   2, -42, 9,107.6,⑥⑩⑩, 9,17,Ｎサワヤカラスカル, 67,浜中俊, 0.4, 74,   3,   4, 8, 14.4, ⑩⑬
10,15,Ｌアロハ, 38,鮫島良, 1.3, 50, -10,   3,12, 75.0, ⑮⑭,10, 6,Ｋファド, 49,秋山真, 1.4, 47,  -5, -15, 9, 65.1,④③④,10, 4, マイアンジェリカ,---,米倉知, 4.5, 43,  -4, -27,11,288.4,⑪⑫⑫,10,15,Ｃナンヨｰヒルトップ, 76,川田将, 0.5, 71,   4,   0, 1,  4.7, ⑨⑧
11, 4,Ｉシュラｰガｰ, 43,安部幸, 1.5, 47,  -7,  -2,15,163.3, ⑬⑫,11, 5,Ｌウインサテライト, 44,佐藤哲, 1.7, 45,  -5, -19,12,233.3,④③④,11, 2,Ｇゴｰルデンエッグ, 56,安部幸, 4.7, 42,   0, -38,10,176.5,⑫⑪⑪,11,11,Ｂラベ, 76,小牧太, 0.5, 74,   3,   3, 2,  5.7, ⑯⑪
12, 7,Ｃメイショウフェｰヴ, 59,武幸四, 2.2, 41,  -1, -17, 4,  7.4, ⑤⑥,12, 1,Ｉキャンディポケット, 50,安部幸, 1.8, 44,  -5, -18,11,205.5,⑥⑥⑦,12,10,Ｈグランジョイ, 54,和田竜, 5.2, 20,* 13, -82, 8, 64.0,①①④,12, 9,Ｄランチボックス, 75,池添謙, 0.6, 71,* 10, -11, 9, 16.2, ①①
13, 3,Ｍスティｰルシャｰク, 36,秋山真, 2.2, 42,  -6, -11,13, 99.7, ⑩⑫,13, 8,Ｊトｰホウモアｰ, 49,船曳文, 2.4, 40,  -9, -15,13,264.1,⑬⑭⑬,,,,,,,,,,,,,13, 3,Ａビｰチアイドル, 77,岩田康, 0.7, 69,   3,  -1, 7, 14.1, ⑦⑧
14, 6, ノリリスク,---,柴原央, 2.2, 42,  -9,  -7,14,151.7, ⑭⑯,14, 7,Ｎダンツヒッショウ, 39,田中克, 2.6, 38, -11, -17,14,369.3,⑩⑬⑬,,,,,,,,,,,,,14,12,Ｏサマｰエタニティ, 66,安部幸, 0.9, 69,* 10, -14,14, 63.7, ②②
15, 8,Ｊリッカビクトリｰ, 42,幸英明, 2.2, 41,   0, -18,11, 40.7, ③④,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｐメジロガストン, 66,鮫島良, 1.2, 65,*  9, -16,18,104.2, ④④
16, 9,Ｈアｰトオブロマンス, 54,小原義, 2.3, 40,  -2, -16,10, 32.2, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,16,18,Ｑオｰスミマｰシャル, 63,和田竜, 1.4, 63,   3,  -9,16, 92.2, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｒギンゲイ, 55,幸英明, 1.4, 61,  -1,  -6,15, 72.0, ⑮⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｍキョウエイストｰム, 68,上村洋, 1.5, 62,   2,  -9,17, 94.5, ⑯⑬
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:970円 複勝:10=300円 13=180円 02=280円 枠連:1,290円",,,,,,,,,,,,単勝:230円 複勝:13=110円 03=170円 12=120円 枠連:940円,,,,,,,,,,,,"単勝:900円 複勝:05=220円 01=130円 09=190円 枠連:1,130円",,,,,,,,,,,,"単勝:3,230円 複勝:10=790円 02=1,590円 08=790円 枠連:5,740円",,,,,,,,,,,
"馬連:2,390円 ワイド:10-13=1,210円 02-10=1,490円 02-13=1,020円",,,,,,,,,,,,"馬連:1,180円 ワイド:03-13=350円 12-13=140円 03-12=470円",,,,,,,,,,,,"馬連:1,170円 ワイド:01-05=520円 05-09=920円 01-09=330円",,,,,,,,,,,,"馬連:105,490円 ワイド:02-10=21,520円 08-10=5,010円 02-08=19,540円",,,,,,,,,,,
"馬単:5,030円 3連複:7,650円",,,,,,,,,,,,"馬単:1,800円 3連複:830円",,,,,,,,,,,,"馬単:3,180円 3連複:2,340円",,,,,,,,,,,,"馬単:143,130円 3連複:440,270円 3連単:1,822,520円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■11R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洛陽ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａアンクルトップ, 67,池添謙,, 67, -10,* 11, 1,  2.0, ⑫⑧, 1, 2,Ａファイナルジャッジ, 69,岩田康,, 61, -11,   4, 1,  2.3, ③③, 1,14,Ｅメリッサ, 68,武幸四,, 78,   4,* 11, 5, 10.0, ③②, 1, 1,Ｈジｰンハンタｰ, 77,金折知,, 83,   1,* 10,15, 62.3, ⑥⑦
 2,11,Ｄスマｰトダイレクト, 61,幸英明, 0.5, 62,  -5,*  2, 2,  3.5, ⑦⑥, 2,14,Ｄカネトシレジアス, 61,浜中俊, 0.0, 62,* -8,   0, 7, 30.5, ①①, 2,11,Ａサイキックダイブ, 77,川島信, 0.4, 74,   4,*  8, 1,  2.4, ⑤④, 2, 4,Ａニホンピロリビエラ, 86,川島信, 0.0, 83,   0,* 12, 1,  4.6, ⑥⑦
 3, 8,Ｅラバｰソウル, 60,安部幸, 0.6, 62,*  0,  -4, 6, 15.2, ③③, 3,11,Ｃエｰケｰサンライズ, 63,小牧太, 0.1, 64, -14,*  7, 4,  6.7, ⑦⑦, 3, 1,Ｃメイショウソｰラｰ, 72,石橋守, 0.9, 71,   2,   7, 4,  8.3, ⑨⑦, 3, 5,Ｍコパノスケ, 72,岩田康, 0.1, 79,*  6,   2, 2,  4.8, ①①
 4,15,Ｃシゲルスペランツァ, 62,浜中俊, 0.6, 62,  -2,  -1, 4, 15.0, ⑤④, 4, 1,Ｆアイトｰン, 59,幸英明, 0.3, 66, -20,* 16, 6, 18.2, ⑭⑬, 4, 8,Ｄメモリｰジャグラｰ, 69,福永祐, 1.2, 69,   4,   2, 2,  3.5, ⑦④, 4, 9,Ｌシュガｰヴァイン, 75,酒井学, 0.1, 83,  -3,* 14, 5, 13.9, ⑬⑬
 5, 3,Ｊファイナルパンチ, 52,和田竜, 0.6, 63,*  2,  -5, 7, 20.8, ②②, 5,16, トゥリオｰニ,---,川田将, 0.5, 57, -14,   3, 3,  5.9, ⑨⑨, 5, 2,Ｈバトルスクワｰト, 65,長谷川, 1.4, 68,  -1,   5,12,129.3, ⑫⑪, 5, 2,Ｇアドマイヤヘッド, 78,川田将, 0.3, 78,   2,   4,12, 21.6, ③③
 6, 2,Ｂウインクルラッキｰ, 62,岩田康, 1.1, 57,*  2, -10, 3,  8.2, ①①, 6,12,Ｂシンデレラロマンス, 65,秋山真, 0.6, 53,*-10,  -6, 2,  4.0, ③③, 6,10,Ｍレッドゾｰン, 55,和田竜, 1.5, 66,  -3,   7, 8, 41.6, ⑮⑬, 6,17,Ｃヘイロｰフジ, 84,飯田祐, 0.3, 79,   0,   7, 3,  6.6, ⑨⑨
 7, 7,Ｇウィｰクタテヤマ, 57,小牧太, 1.3, 55,  -4,  -5, 8, 38.1, ⑥⑥, 7,10,Ｈハリソンバロｰズ, 58,安部幸, 0.7, 54, -15,  -2, 9, 40.4, ⑦⑦, 7,15,Ｇシルクストライカｰ, 66,小林徹, 1.6, 66,   2,   1, 6, 16.8, ⑨⑦, 7, 6,Ｂサンワｰドラン, 86,田中克, 0.3, 77,*  3,   2,11, 20.6, ③③
 8,12,Ｆサンダｰホｰラｰ, 59,飯田祐, 1.5, 53, -12,   0, 9, 46.3, ⑭⑫, 8,17,Ｇインダストリアル, 58,上村洋, 0.8, 52, -12,  -6, 5, 15.2, ③⑤, 8,16,Ｉスナｰクムサシ, 59,高橋亮, 1.7, 64,   1,   1,16,263.0, ⑨⑦, 8,12,Ｅコレデイイノダ, 79,安部幸, 0.3, 78,   2,   5,10, 20.1, ⑤③
 9,10,Ｌマサマロ, 51,田村太, 1.8, 51, -11,  -2,12,114.3, ⑭⑫, 9,13,Ｅエイシングラスゴｰ, 60,和田竜, 0.8, 50,*-10, -11, 8, 34.3, ②②, 9, 9,Ｐハギノアスラン, 52,岩田康, 1.9, 64,  -1,   3, 9, 50.4, ⑭⑮, 9,13,Ｊスｰパｰワシントン, 76,米倉知, 0.3, 81,  -3,* 12, 7, 14.1, ⑯⑬
10, 5,Ｉロングハンマｰ, 55,橋本美, 1.8, 51,  -7,  -7,15,180.4, ⑧⑧,10, 5,Ｊプレミアムキャノン, 48,鮫島良, 1.1, 48, -12, -10,12,134.9, ③⑤,10, 6,Ｋファｰトゥム, 58,吉原寛, 2.1, 61,  -1,   0,11, 92.4, ⑫⑬,10,15,Ｉエネルマオｰ, 76,和田竜, 0.5, 77,   1,   4, 4,  8.0, ⑥③
11,16,Ｎメイショウリビエラ, 40,武幸四, 1.9, 50,  -8,  -7,11, 99.6, ⑧⑩,11, 3,Ｍメテオスクライドｰ, 42,高橋亮, 1.1, 49, -16,  -5,15,277.4, ⑩⑨,11, 5,Ｂサザンビュｰティｰ, 72,田嶋翔, 2.5, 58,   4, -11, 3,  6.6, ⑤④,11, 3,Ｎマルカジｰク, 72,角田晃, 0.7, 75,  -2,   5, 9, 18.5, ⑨⑫
12, 1,Ｋウツセミ, 51,小林慎, 1.9, 50,  -1, -14,10, 80.9, ③④,12, 6,Ｋキャプテンモｰガン, 48,田中克, 1.4, 49, -22,   1,11,107.4, ⑯⑭,12,12,Ｆクリノラプソディｰ, 67,安部幸, 2.6, 56,   2, -10,10, 68.5, ⑦⑦,12,10,Ｋマルブツライト, 76,浜中俊, 0.8, 73,  -2,   2, 6, 14.0, ⑨⑨
13, 4, スズカクリアｰ,---,秋山真, 1.9, 51, -14,  -1,14,141.9, ⑯⑫,13, 7,Ｏカルルシュテイン,-11,吉原寛, 1.6, 46, -20,  -5,10, 96.2, ⑪⑭,13,13,Ｌテｰオｰクレバｰ, 57,鮫島良, 3.1, 53,*  6, -18, 7, 40.7, ②②,13,16,Ｐロングベネフィット, 69,石橋守, 0.8, 74,  -6,   7,17,185.4, ⑯⑱
14,14,Ｈオメガクエスト, 56,福永祐, 2.1, 48, -10,  -7, 5, 15.0, ⑩⑫,14, 8,Ｎコアレスレビュｰ, 33,佐久間, 2.2, 36, -18, -16,16,438.0, ⑪⑪,14, 3,Ｏウエストワｰド, 55,上村洋, 3.7, 49,*  7, -25,14,155.3, ①①,14,18,Ｆビッグベアシチｰ, 78,佐藤哲, 0.9, 72,  -1,   2,14, 48.8, ⑬⑬
15, 9,Ｍストｰムクオリティ, 48,佐藤哲, 2.5, 45, -10, -11,13,123.7, ⑩⑪,15,15, ジョウノクルｰズ,---,武幸四, 2.7, 32, -23, -16,14,252.5, ⑭⑯,15, 7,Ｎワンダｰシアｰ, 55,大下智, 4.2, 44,   4, -25,15,242.7, ③⑪,15,14,Ｏメイショウトキムネ, 70,竹之下, 0.9, 73,  -4,   5,18,200.0, ⑯⑬
16, 6,Ｏカシノユウ, 37,大下智, 3.4, 37, -11, -18,16,253.3, ⑫⑯,16, 9, ラウニカ,---,橋本美, 3.4, 23, -24, -23,13,155.7, ⑰⑯,16, 4,Ｊテイエムブラック, 58,高井彰, 4.5, 40, -23,   5,13,141.9, ⑯⑯,16, 7,Ｒクｰフｰリン, 64,柴原央, 1.0, 72,  -3,   2,16,171.5, ⑬⑬
,,,,,,,,,,,,17,18,Ｌカシノハルト, 46,大下智, 3.8, 18, -19, -39,17,460.5, ⑪⑪,,,,,,,,,,,,,17, 8,Ｑユメノオｰラ, 69,長谷川, 1.1, 69,  -2,  -2,13, 28.1, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｄコスモラナップ, 79,船曳文, 1.2, 65,*  5, -11, 8, 17.3, ②②
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
単勝:200円 複勝:13=110円 11=150円 08=220円 枠連:320円,,,,,,,,,,,,"単勝:230円 複勝:02=130円 14=440円 11=170円 枠連:1,040円",,,,,,,,,,,,"単勝:1,000円 複勝:14=230円 11=120円 01=170円 枠連:840円",,,,,,,,,,,,"単勝:6,230円 複勝:01=950円 04=180円 05=230円 枠連:2,620円",,,,,,,,,,,
馬連:410円 ワイド:11-13=200円 08-13=300円 08-11=800円,,,,,,,,,,,,"馬連:2,700円 ワイド:02-14=790円 02-11=290円 11-14=1,380円",,,,,,,,,,,,"馬連:1,030円 ワイド:11-14=420円 01-14=900円 01-11=310円",,,,,,,,,,,,"馬連:15,880円 ワイド:01-04=4,500円 01-05=6,390円 04-05=700円",,,,,,,,,,,
"馬単:670円 3連複:1,160円",,,,,,,,,,,,"馬単:3,470円 3連複:3,620円",,,,,,,,,,,,"馬単:2,420円 3連複:1,790円",,,,,,,,,,,,"馬単:43,460円 3連複:35,170円 3連単:341,990円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝3170m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,,,,,,■12R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,京都ｼﾞｬﾝﾌﾟS,,,,,,,,,,,,鴨川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂタムロチェスト, 64,酒井学,, 70,*  3,*  2, 1,  2.4,③②①, 1,14,Ｂサンライズラッシュ, 76,川田将,, 76,   5,* 12, 1,  3.8, ⑦④, 1, 8, テイエムトッパズレ,,佐久間,,,,, 5, 15.7,①①①, 1, 8,Ｄミヤビランベリ, 75,幸英明,, 79,* 19,  -3, 1,  3.0,①①①
 2, 1,Ａニシノハドウホウ, 64,小牧太, 0.2, 69,   2,*  3, 2,  3.8,⑤④④, 2, 4,Ｊカシノブレイヴリ, 64,田中克, 0.1, 75,*  8,   6, 5, 11.8, ①①, 2, 3, ナイトフライヤｰ,,小坂忠,213.6,,,, 2,  3.0,⑥②②, 2, 5,Ａマイネルクルｰガｰ, 85,四位洋, 0.2, 78,* 17,   0, 3,  4.7,②③②
 3,14,Ｃピエナミッチｰ, 63,上村洋, 0.9, 67,   2,  -3, 5,  9.0,⑧④④, 3,11,Ｄマルブツサクラオｰ, 71,岩田康, 0.2, 74,*  7,   7, 3,  4.7, ③②, 3, 7, エイシンペキン,,西谷誠,214.1,,,, 1,  2.2,⑨③③, 3,12,Ｃテイエムアンコｰル, 76,小牧太, 0.6, 75,  14,   0, 4,  8.9,④④④
 4, 7,Ｄメイショウユウシャ, 62,石橋守, 0.9, 64,   0,* -1, 3,  5.7,⑫⑦⑥, 4, 7,Ｎセントラルコｰスト, 60,福永祐, 0.3, 73,  -1,* 16, 6, 13.3, ⑭⑭, 4, 2, バトルブレｰヴ,,菊地昇,214.8,,,, 7, 30.8,⑤④④, 4, 1,Ｈバブルスプリングス, 73,上村洋, 0.7, 74,  14,  -2, 8, 29.7,④④④
 5,10,Ｈスナｰクホｰオｰ, 50,秋山真, 1.3, 62,*  2,  -9, 6, 18.7,⑤③②, 5, 6,Ｇキアｰロ, 68,田嶋翔, 0.8, 70,   4,   6,13, 79.6, ⑨⑧, 5, 6, メイケイグリｰン,,白浜雄,214.9,,,, 9, 44.6,②⑤⑤, 5, 2,Ｍソウルオブジャパン, 71,福永祐, 0.8, 75,  11,*  5, 2,  3.2,⑧⑧⑨
 6, 9,Ｅウインザハギ, 60,小坂忠, 1.9, 59,  -1,  -7,12,138.1,⑧⑪⑦, 6, 9,Ａミッキｰフォルテ, 78,池添謙, 0.8, 68,   5,   3, 2,  3.9, ⑤④, 6, 4, ゴｰルドリｰズン,,植野貴,215.0,,,, 4, 11.3,⑥⑥⑥, 6, 3,Ｉフェザｰケｰプ, 71,岩田康, 1.0, 70,  13,  -2, 5, 14.3,⑥⑦⑦
 7,16, シゲルアマル,---,幸英明, 3.1, 49,   0, -19, 7, 23.9,⑦⑦⑨, 7, 3,Ｉシｰアクロス, 66,長谷川, 1.2, 67,   4,   2,11, 45.4, ⑦⑧, 7, 5, カリスマコンコルド,,黒岩悠,215.6,,,, 6, 16.5,⑩⑧⑦, 7,13,Ｅクリスタルルｰジュ, 75,長谷川, 1.3, 69,  13,  -4, 9, 30.0,⑧⑧⑧
 8, 5,Ｍエムテイホムラ, 39,佐藤哲, 3.2, 49,   0, -20,15,394.4,⑩⑦⑨, 8, 5,Ｃアンジェロバンダム, 75,幸英明, 1.4, 63,   6,  -3, 9, 22.9, ③④, 8, 1, アインオｰセン,,高野容,216.2,,,,10, 86.4,⑩⑩⑨, 8,10,Ｇデンコウミサイル, 74,池添謙, 1.3, 68,   8,   2, 6, 22.1,⑪⑫⑩
 9, 3,Ｇマｰベラスハｰト, 51,浜中俊, 3.3, 48,   0, -22,10,105.9,③④⑧, 9,15,Ｈカネトシトレンド, 66,鮫島良, 1.5, 65,   2,   3,10, 42.0, ⑩⑩, 9,10, マルブツトップ,,田中剛,216.3,,,, 3,  7.4,②⑥⑦, 9, 9,Ｂバｰジンフォレスト, 76,佐藤哲, 1.3, 70,   7,*  7,10, 41.6,⑬⑬⑬
10, 2, アンリミテッドラヴ,---,鮫島良, 3.4, 50,  -6,  -9, 8, 59.1,⑭⑭⑫,10,16,Ｌウインパトリオット, 62,浜中俊, 1.7, 61,   5,  -4, 8, 20.6, ⑤④,10, 9, テイエムアラムシャ,,出津孝,217.6,,,,11,104.0,⑥⑩⑨,10, 6,Ｊロｰドエキスパｰト, 71,角田晃, 1.5, 68,   9,   0,12, 97.5,⑪⑩⑫
11,12,Ｊエｰシンハンドフル, 47,田中克, 3.5, 50,  -4, -16,11,130.5,⑬⑬⑫,11,13,Ｆロングキｰブリッジ, 68,上村洋, 1.7, 63,   2,   1, 7, 15.2, ⑩⑩,,,,,,,,,,,,,11,11,Ｌマルモコウテイ, 71,安部幸, 2.1, 60,  13, -19,11, 52.2,⑥⑥⑥
12,13,Ｋノッテビアンカ, 43,上野翔, 3.6, 47,  -2, -20,16,430.1,⑩⑪⑪,12, 1,Ｋケンモンスタｰ, 63,石橋守, 1.8, 62,  -2,   4,12, 49.1, ⑮⑮,,,,,,,,,,,,,12, 7,Ｆシンシンマｰキｰ, 75,吉原寛, 2.3, 59,  10, -13,13,192.6,⑩⑩⑩
13, 8,Ｆルヴァンクレｰル, 55,岩田康, 3.9, 43,*  2, -32, 4,  8.1,①①②,13,12,Ｍキャラメルチャン, 62,川島信, 1.8, 60,   1,   0,15,216.6, ⑩⑩,,,,,,,,,,,,,13, 4,Ｋキングスデライト, 71,石橋守, 3.5, 48,* 18, -51, 7, 22.9,②②③
14,11, サイドキック,---,船曳文, 3.9, 46,  -8, -10,14,225.3,⑮⑮⑮,14, 8, エムザックライアン,---,吉原寛, 2.2, 59,  -4,   3,14,210.1, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
15, 4,Ｉエイシンプレスマン, 49,角田晃, 4.3, 44,  -8, -12, 9, 87.6,⑯⑯⑯,15, 2,Ｅサマｰファインデイ, 69,武幸四, 2.8, 53,   2,  -9, 4,  8.6, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
