08年 5月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,はやぶさ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｅブルｰジュ, 53,三浦皇,, 56,   3,  -7, 3,  5.6, ③②, 1,10,Ｅハｰリカ, 50,中舘英,, 65,* -1,  -5, 8, 18.6, ①①, 1, 3,Ｅテイエムヨカドｰ, 68,津村明,, 65,  -6,*  9, 7, 12.9, ⑫⑩, 1, 8,Ｆモンテミウ, 59,木幡初,, 74,*  2,*  7, 4,  7.2,   
 2, 2,Ａメリトゥム, 66,浜中俊, 0.0, 56,   3,  -6, 1,  1.9, ③⑤, 2,11,Ａシセイハルカ, 58,丸田恭, 0.3, 63,* -4,  -3, 5,  9.4, ②②, 2, 5,Ｄエリモハルカ, 70,渡辺薫, 0.1, 64,*  2,   0, 4,  6.9, ③③, 2, 9,Ｉブルｰラヴ, 56,田中勝, 0.5, 68, -14,* 11, 8, 19.0,   
 3, 8,Ｈマイネテオリア, 52,的場勇, 0.3, 56,*  5, -11, 6, 23.3, ①①, 3,12,Ｄメリｰムｰド, 52,田中勝, 0.9, 60,  -9,  -1, 3,  5.8, ⑧⑧, 3, 6,Ｊライトモｰション, 63,黛弘人, 0.2, 63, -12,* 12,14,108.9, ⑮⑮, 3,15,Ｂメイショウヨリトモ, 62,浜中俊, 0.6, 65, -12,*  8, 3,  5.3,   
 4,13,Ｂアナザｰスタｰ, 57,安藤光, 0.4, 54,   3, -10, 2,  4.9, ③②, 4, 5, トランスルｰセント,---,鮫島良, 1.0, 62, -17,*  7, 1,  4.6, ⑮⑮, 4,11,Ｆペルルノワｰル, 67,鮫島良, 0.5, 61,  -1,  -1, 5,  7.5, ④④, 4, 3,Ｃゴｰルデンリング, 61,二本柳, 0.7, 63, -11,*  7, 9, 23.3,   
 5,11, リリオブザウォｰタ,---,高山太, 0.5, 48, -10,*  2,12,114.2, ⑮⑭, 5, 1, ヴィクトリアブルｰ,---,鈴来直, 1.0, 57, -10,  -3,13, 43.7, ⑧⑧, 5, 7,Ｋエアルｰア, 63,田中勝, 0.6, 60, -10,*  7, 6, 12.0, ⑭⑬, 5, 2,Ｅナスザン, 59,芹沢純, 0.8, 61,  -2,  -2, 7, 16.7,   
 6,12,Ｉデンコウマｰチン, 49,太宰啓, 0.6, 49,  -1,  -8,11, 81.9, ⑦⑥, 6,13,Ｉタキシｰドジャズ, 46,岡部誠, 1.1, 59, -15,*  5,15,100.2, ⑭⑭, 6, 9,Ｃウレッコ, 71,浜中俊, 0.6, 59,  -3,   0, 2,  6.0, ⑦⑦, 6, 6,Ｋスズノカイソク, 51,高山太, 0.8, 61,  -6,   1,11, 44.2,   
 7,10,Ｄワｰルドマスタｰ, 53,熊沢重, 0.8, 49,  -1, -10, 5, 15.0, ⑦⑥, 7,15, カンタカ,---,千葉直, 1.2, 58, -17,*  4, 6, 10.5, ⑮⑮, 7, 4,Ｂカマｰバンド, 71,中舘英, 0.6, 58,   0,  -3, 3,  6.7, ④④, 7,16,Ｈレイクエルフ, 58,菊沢隆, 1.1, 57,*  3,  -8, 2,  5.1,   
 8, 1,Ｍパレスチャイナ, 39,宮崎北, 0.9, 46,   2, -14,10, 47.0, ⑥⑥, 8,14,Ｊキュンキュンハｰト, 43,北村友, 1.3, 56, -14,  -2, 9, 22.2, ⑫⑫, 8, 8,Ｍイエロｰプリマ, 49,木幡初, 0.7, 60,  -4,   3,13, 97.7, ⑩⑩, 8,13,Ｍボｰデンゼｰ, 46,丸田恭, 1.1, 57, -11,   2,14, 65.2,   
