08年11月 9日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年11月 9日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
馬連:210円 ワイド:11-12=130円 04-12=380円 04-11=310円,,,,,,,,,,,,"馬連:1,570円 ワイド:13-15=620円 04-13=2,230円 04-15=12,790円",,,,,,,,,,,,"馬連:79,560円 ワイド:04-13=16,730円 04-07=13,620円 07-13=10,460円",,,,,,,,,,,,"馬連:2,820円 ワイド:09-10=1,080円 07-10=2,280円 07-09=4,880円",,,,,,,,,,,
"馬単:480円 3連複:640円 3連単:2,260円",,,,,,,,,,,,"馬単:1,880円 3連複:28,270円 3連単:94,290円",,,,,,,,,,,,"馬単:111,390円 3連複:531,960円 3連単:4,012,540円",,,,,,,,,,,,"馬単:4,550円 3連複:21,800円 3連単:110,390円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯坂温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅシゲルクニミヤマ, 52,飯田祐,, 64, -12,* 10, 7, 20.4, ⑩⑧, 1, 6,Ｂラガｰチトセオｰ, 74,荻野琢,, 75,*  7,   7, 4,  6.5,③③③, 1, 8,Ａエタｰナルクラウン, 81,木幡初,, 81,   3,* 19, 4,  8.0,⑮⑮⑭, 1, 9,Ａフサイチカムｰン, 82,北村友,, 75,*  8,* 13, 1,  1.9,①①①
 2, 6,Ｂカネコメリッチ, 59,芹沢純, 0.2, 60,  -2,  -4, 5,  9.8, ④②, 2,14,Ａマルブツサクラオｰ, 76,赤木高, 0.1, 72,   4,* 11, 1,  2.7,⑧⑧⑦, 2, 5,Ｈヨシウォｰリア, 70,丸田恭, 0.3, 74,*  8,   1,15,150.4,⑦⑦②, 2,13,Ｂシルクストリｰト, 81,中舘英, 0.2, 75,*  8,* 11, 3,  5.8,②②②
 3, 8,Ｄエｰシンウォｰマン, 55,藤岡康, 0.4, 58,  -5,  -2, 3,  4.6, ⑦⑤, 3, 5,Ｄサイアｰエフェクト, 71,丸田恭, 0.5, 70,   3,*  9, 7, 40.5,⑪⑨⑨, 3,10,Ｅメイショウリバｰ, 73,飯田祐, 0.3, 75,   6,   4, 6, 12.0,⑩⑧⑤, 3, 8,Ｏギンゲイ, 64,丸田恭, 0.9, 72,   5,* 12, 7, 28.5,⑥⑫⑦
 4, 1,Ａマッドマックス, 64,的場勇, 0.4, 56,  -3,  -5, 4,  7.5, ⑤⑤, 4, 4,Ｆパスクア, 70,黛弘人, 0.5, 69,*  9,  -1, 5,  7.7,①①①, 4, 9,Ｃエイデンダンス, 74,的場勇, 0.4, 73,   6,   4, 8, 23.9,⑨⑧⑥, 4, 3,Ｄエドノドリｰム, 77,大野拓, 1.0, 73,   5,  11, 5, 15.3,⑨⑩⑪
 5, 5,Ｇデルマオシリス, 51,三浦皇, 0.5, 57,  -3,  -6, 8, 28.1, ⑤⑤, 5,12,Ｅタイインテンスリｰ, 71,中舘英, 0.7, 67,*  8,  -1, 3,  5.3,②②②, 5,11,Ｆマイネナデシコ, 73,津村明, 0.5, 74,   5,   5, 3,  6.3,⑫⑫⑩, 5, 1,Ｇニットウサラン, 73,梶晃啓, 1.3, 69,   7,   6, 6, 20.4,⑨⑦⑦
 6, 4,Ｆカシノブシドｰ, 52,西田雄, 0.7, 54,*  1, -13, 9, 37.9, ①①, 6, 7,Ｇミウラジェット, 68,大庭和, 1.0, 68,   2,   9,10, 65.7,⑪⑬⑨, 6, 7,Ｌカｰネルインチｰフ, 64,二本柳, 0.5, 72,*  8,  -2,13, 47.9,⑥④②, 6, 2,Ｍダイバクフ, 69,馬渕繁, 1.4, 68,   8,   3,10, 40.3,⑦④④
 7, 7,Ｈリネンピュア, 50,田辺裕, 0.7, 54, -11,  -1,10, 67.0, ⑨⑨, 7, 3,Ｊアイスボックス, 67,津村明, 1.0, 65,   6,   1, 6, 13.1,⑥⑥④, 7, 4,Ｄウインボｰルド, 74,荻野琢, 0.7, 72,   5,   5, 1,  3.5,⑬⑬⑫, 7,10,Ｃトラストブラック, 77,鷹野宏, 1.5, 67,   4,   7, 8, 35.7,⑬⑫⑪
 8, 9,Ｃスガノバクシンオｰ, 58,千葉直, 0.8, 52,*  0, -13, 2,  4.1, ③②, 8,13,Ｃエクストラポイント, 72,三浦皇, 1.3, 62,   6,  -3, 2,  4.4,④③④, 8,16,Ｍニュｰヨｰカｰ, 61,赤木高, 0.7, 71,   6,  -2, 9, 26.9,⑦⑧⑥, 8, 6,Ｎナムラフランキｰ, 67,松田大, 1.6, 67,   7,   3, 4, 14.1,④⑥④
 9,10,Ｎテイエムジャングル,  4,田嶋翔, 1.1, 48, -23,*  5,12,161.8, ⑬⑬, 9, 1,Ｈサイレンスラダメス, 68,梶晃啓, 1.6, 62,   7,  -5, 9, 58.5,⑥⑤⑥, 9, 1,Ｂドリｰムシｰカｰ, 78,三浦皇, 0.9, 71,   6,  -3, 2,  4.7,⑩⑧⑫, 9, 5,Ｅセイカアレグロ, 76,津村明, 1.7, 65,   5,   4, 9, 37.3,⑫⑩⑪
10,13,Ｍラップミュｰジック, 30,古川吉, 1.3, 47, -12,  -7, 6, 10.7, ⑩⑪,10, 2,Ｎナバラサ, 45,田嶋翔, 1.6, 62,   3,   0,13,199.6,⑧⑨⑨,10,14,Ｏリアルハヤテ, 60,中舘英, 0.9, 70,*  9, -13, 5,  9.9,②①①,10, 4,Ｌツルマイクィｰン, 71,中谷雄, 1.7, 67,   3,   8,15,195.6,⑬⑭⑭
11,11,Ｋオｰスチンエブリン, 33,高山太, 1.7, 41, -19,  -6,14,226.4, ⑫⑫,11, 8,Ｉファルクラム, 67,北村友, 1.7, 61,  -1,   8,12,119.6,⑭⑭⑫,11,15,Ｉハナノカカリチョウ, 69,安藤光, 0.9, 68,*  9, -13,11, 30.3,③②②,11,15,Ｊチェリｰロビン, 71,高橋亮, 1.8, 65,*  8,  -1,12, 59.1,③③③
12,14,Ｊカシノノｰマｰシｰ, 46,二本柳, 1.7, 41,  -6, -17,11,146.2, ⑧⑨,12,10,Ｋスガノゴｰルド, 63,田辺裕, 2.7, 52,   3,  -9, 8, 44.6,⑩⑨⑫,12, 3,Ｇアマノスパイダｰ, 71,北村友, 1.7, 63,   3,  -7, 7, 15.3,⑬⑭⑭,12, 7,Ｈブルルイ, 72,芹沢純, 1.9, 66,   3,   7,13, 74.7,⑮⑭⑮
13, 2,Ｉモアザンストｰム, 48,中舘英, 2.1, 37,*  1, -31, 1,  3.1, ②②,13, 9,Ｌインザムｰンライト, 60,二本柳, 3.4, 49,   3, -13,14,369.8,⑪⑫⑫,13, 2,Ｋフラワｰネックレス, 67,芹沢純, 1.7, 64,   2,  -2,14, 66.9,⑯⑯⑯,13,14,Ｆヒシポラリス, 74,菊沢隆, 2.0, 65,   6,   0, 2,  5.7,⑦⑦⑦
14,12,Ｌファンドリプライド, 32,安藤光, 2.7, 28, -24, -14,13,224.8, ⑬⑭,14,11,Ｍアポロフラメンコ, 59,大野拓, 3.4, 51,   6, -19,11, 71.8,⑤⑥⑧,14,12,Ｐエプソムフォルテ, 37,宮崎北, 2.3, 58,*  8, -28,16,255.3,①④⑥,14,12,Ｋノボスコｰピオ, 71,田辺裕, 2.3, 59,   7,  -5,14, 95.4,⑪④④
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｎナンヨｰサウス, 60,黛弘人, 2.3, 58,*  7, -29,12, 35.2,③③⑩,15,11,Ｉキｰプウイニング, 72,安藤光, 4.2, 48,   6, -18,11, 47.3,⑤⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｊムｰンストリｰト, 68,藤岡康, 2.4, 57,*  8, -29,10, 27.4,⑤④⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,040円 複勝:03=460円 06=310円 08=200円 枠連:4,850円",,,,,,,,,,,,単勝:650円 複勝:06=190円 14=140円 05=450円 枠連:540円,,,,,,,,,,,,"単勝:800円 複勝:08=260円 05=2,800円 10=370円 枠連:6,670円",,,,,,,,,,,,単勝:190円 複勝:09=120円 13=180円 08=390円 枠連:540円,,,,,,,,,,,
"馬連:6,120円 ワイド:03-06=1,860円 03-08=1,030円 06-08=750円",,,,,,,,,,,,"馬連:1,140円 ワイド:06-14=510円 05-06=2,160円 05-14=1,330円",,,,,,,,,,,,"馬連:53,260円 ワイド:05-08=6,250円 08-10=1,670円 05-10=15,650円",,,,,,,,,,,,"馬連:560円 ワイド:09-13=280円 08-09=980円 08-13=1,730円",,,,,,,,,,,
"馬単:13,240円 3連複:7,410円 3連単:67,930円",,,,,,,,,,,,"馬単:2,880円 3連複:8,730円 3連単:46,510円",,,,,,,,,,,,"馬単:61,520円 3連複:160,240円 3連単:843,070円",,,,,,,,,,,,"馬単:830円 3連複:4,590円 3連単:14,230円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,檜原湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃエヴァシャイン, 72,津村明,, 70,  -1,* 16, 1,  2.3,④⑤③, 1,13,Ａレディハニｰ, 76,丸田恭,, 74,*  1,  13, 1,  2.9, ②②, 1, 5,Ｆブｰケフレグランス, 69,三浦皇,, 77,   1,  13, 1,  2.4,⑤⑤③, 1, 5,Ｂサクラドルチェ, 73,北村友,, 77,* -4,  19, 3,  4.0,②②②
 2, 1,Ｄポｰトムテキ, 70,古川吉, 0.3, 72,  -3,* 17, 4,  7.4,⑦⑨⑤, 2, 9,Ｆブルｰミンバｰ, 66,三浦皇, 0.1, 74,  -2,* 14, 4,  8.2, ③③, 2, 1,Ｇショウナンライジン, 69,古川吉, 0.0, 79,  -2,* 20, 2,  4.0,⑬⑩⑧, 2,11,Ｄニシノレイチェル, 72,松田大, 0.1, 82,  -9,* 30, 4,  6.1,⑬⑬⑪
 3, 9,Ｇアップカントリｰ, 67,中舘英, 0.5, 66,*  1,   8, 3,  6.4,①②①, 3,16,Ｉシャルマンレｰヌ, 63,津村明, 0.5, 68,  -5,  13, 5,  9.3, ⑥⑦, 3, 3,Ｌサクラデジタル, 55,中舘英, 0.0, 77,*  2,  10, 7, 18.1,④③③, 3, 9,Ａヴァリアントレディ, 73,中舘英, 0.4, 72,* -3,  12, 1,  3.2,①①①
 4, 3,Ｆコウメイグリｰン, 68,丸田恭, 0.6, 69,  -4,* 17,10, 56.2,⑩⑭⑨, 4, 6,Ｄワンダｰフルｰツ, 67,北村友, 0.5, 69,  -8,* 16, 6, 11.5, ⑧⑧, 4, 4,Ａファイトザパワｰ, 75,上野翔, 0.1, 77,   0,* 16, 3,  5.2,⑦⑦⑤, 4, 2,Ｌラブエッセンス, 64,的場勇, 0.5, 70,* -5,  15,13, 71.3,③④④
 5,11,Ｂグラスフォｰユｰ, 73,大野拓, 0.6, 68,  -1,  11, 9, 32.7,⑤⑤⑤, 5, 2,Ｂディスパｰジョン, 73,宮崎北, 0.5, 68,  -2,   9, 2,  4.6, ③③, 5,14,Ｈクｰルドリオン, 67,鷹野宏, 0.5, 72,   0,  10, 8, 19.1,⑦⑦⑤, 5,15,Ｈニシノフェリｰチェ, 66,古川吉, 0.5, 77,  -8,* 24, 5, 16.2,⑪⑪⑪
 6, 4,Ａスズカトップ, 73,赤木高, 0.9, 63,*  1,   5, 2,  4.3,②①②, 6,11,Ｌオペラセリア, 59,赤木高, 0.9, 64, -12,* 15,11, 84.8, ⑩⑪, 6, 8,Ｃマイサンシャイン, 71,二本柳, 0.8, 66,   1,   2, 6, 16.9,⑥⑤⑤, 6,13,Ｋマイネソシオ, 65,芹沢純, 0.5, 72,  -6,  17,11, 47.0,⑨④④
 7,12,Ｋハｰベストタｰフ, 64,中村将, 0.9, 67,  -6,* 18,15,246.4,⑭⑮⑫, 7, 4,Ｎスマｰトルｰプ, 53,大野拓, 1.1, 61, -14,  13,15,199.7, ⑩⑪, 7, 7,Ｂビｰアデビル, 71,赤木高, 1.0, 65,*  4,  -5, 4, 13.7,②②②, 7, 7,Ｏアフェランドラ, 59,赤木高, 0.5, 74,  -8,  21, 8, 39.2,⑤⑨⑧
 8,10,Ｈキングスグリｰム, 66,北村友, 1.1, 61,  -2,   8,12, 71.8,⑤⑧⑨, 8,12,Ｃギブミｰアチャンス, 68,菊沢隆, 1.2, 61, -17,* 16,10, 84.3, ⑬⑬, 8,15,Ｉネイチャｰグロウ, 62,高山太, 1.4, 63,  -3,   3, 9, 30.4,⑬⑬⑫, 8, 6,Ｃステイウィズユｰ, 73,三浦皇, 0.6, 76,  -7,  21, 2,  4.0,⑫⑪⑧
 9, 5,Ｏスタｰルｰセント, 59,的場勇, 1.3, 63,  -4,  10, 7, 28.7,⑩⑫⑫, 9,15,Ｇドリｰムロｰズ, 64,中舘英, 1.4, 57,  -3,  -1, 3,  4.8, ③⑤, 9,12,Ｏシデンカイ, 49,馬渕繁, 1.4, 64,  -4,   5,15,181.7,⑫⑬⑫, 9,10,Ｅメイショウデイジｰ, 70,高橋亮, 0.9, 72, -10,  21, 9, 39.8,⑭⑬⑭
10, 7,Ｅヨイチイｰスト, 69,梶晃啓, 1.5, 60,  -3,   7, 5, 15.8,⑦⑨⑦,10,10,Ｈスイングロウ, 64,藤岡康, 1.5, 58, -20,* 15, 9, 42.0, ⑭⑭,10, 6,Ｅマチカネヒザマル, 70,丸田恭, 1.7, 58,  -5,   0,11, 78.6,⑬⑬⑭,10,14,Ｉサチノラパシオン, 66,安藤光, 1.0, 64,* -5,   7,10, 46.9,③②②
11,15,Ｊシルクグラビティｰ, 64,安藤光, 1.7, 59,  -1,   2,14,158.0,⑦⑤⑨,11, 8,Ｋコスモアイリス, 60,木幡初, 1.6, 54,  -4,  -2,12,124.5, ⑥⑤,11, 9,Ｍユキノハナカイドウ, 54,西田雄, 1.8, 58,  -2,  -5,13,129.6,⑪⑩⑧,11, 3,Ｊコスモスプラッシュ, 65,大野拓, 1.0, 71,  -9,  18,12, 50.5,⑯⑬⑪
12, 6,Ｉシルキｰワイルド, 65,黛弘人, 1.7, 59,*  0,  -1, 6, 17.6,③②③,12, 5,Ｅヒシエンジェル, 66,黛弘人, 1.7, 52,  -8,   0, 7, 21.8, ⑧⑧,12,11,Ｐエイブルコスマｰ, 47,大庭和, 2.0, 52,   0, -12,12, 81.4,⑨⑦⑧,12,12,Ｎトロピカルロマンス, 61,武英智, 1.1, 66,  -7,  11,16,230.1,⑩⑨⑧
13,14,Ｌソリッドシチｰ, 63,武英智, 2.3, 54,  -1,  -5,13, 96.6,⑭④⑦,13, 1,Ｏスマｰトイマｰジュ, 52,田嶋翔, 1.7, 55, -23,* 14,16,201.0, ⑮⑮,13,16,Ｋシシャモフレンド, 55,中村将, 2.0, 59,  -9,   4,16,190.3,⑯⑯⑯,13,16,Ｐアルファメガハｰト, 59,木幡初, 1.1, 64,* -5,   7, 7, 34.2,⑤④④
14, 8,Ｍカシノカスケｰド, 62,西田雄, 3.1, 48,  -3,  -6,11, 65.0,⑬⑫⑭,14,14,Ｐヴィオレッタ, 46,芹沢純, 1.9, 50, -12,   2,14,151.5, ⑩⑧,14,13,Ｊユメノツヅキヲ, 56,木幡初, 2.1, 56,  -1,  -9,10, 75.4,⑨⑩⑭,14, 4,Ｆリワｰドモンシェリ, 69,菊沢隆, 1.1, 69, -10,  18, 6, 25.8,⑭⑬⑮
