08年 8月 9日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 8月 9日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 4R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9, 7,Ｋカントリｰドｰタｰ, 34,北村友, 2.3, 33, -36,  -1,11,172.6, ⑪⑪, 9, 8,Ｅフルブルｰム, 60,北村友, 1.8, 45, -10,  -9,10, 86.8, ⑥⑦, 9, 2,Ｉパラダイスイズヒア, 62,長谷川, 1.4, 59,  -4,  -6, 6, 24.0, ⑤⑤, 9, 5,Ｉサウスエンピリカル, 69,横山典, 1.6, 66,  11, -19, 4, 12.2,⑦⑬⑭
10,10,Ｆタマモビｰト, 47,古川吉, 2.3, 35, -27,  -6, 7, 25.2, ⑨⑩,10,10,Ｋシャンディガフ, 54,菊沢隆, 2.0, 44, -14,  -8,12,153.0, ⑨⑩,10,15,Ｌミンナシアワセ, 55,古川吉, 1.7, 56, -11,  -2,11, 97.0, ⑫⑪,10, 1,Ｌサラトガティプトン, 65,的場勇, 1.8, 63,  14, -29,13, 60.4,④⑤⑫
11, 1,Ｉジョウショｰエビス, 43,長谷川, 2.6, 34, -21, -12, 9, 63.1, ⑥⑥,11, 9,Ｌタツビュｰティ, 39,丸田恭, 2.0, 43, -17,  -6,11,119.2, ⑫⑫,11, 5,Ｇボニｰアクション, 64,ホワイ, 1.8, 54,  -5,  -9, 9, 39.6, ⑦⑧,11, 6,Ｈサラバンド, 69,北村友, 3.1, 56,* 16, -50, 5, 15.6,①②⑦
,,,,,,,,,,,,12,12,Ｉメイショウモガミ, 57,藤岡佑, 2.6, 37, -13, -14, 3,  5.8, ⑨⑩,12, 3,Ｋイｰサンディｰバ, 57,四位洋, 1.9, 52, -14,  -2,10, 40.3, ⑭⑬,12, 3,Ｎスウェプトスルｰ, 57,木幡初, 3.8, 50,  14, -54,14,275.6,④⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｏスタｰダム, 45,郷原洋, 2.0, 51,  -8, -10,15,329.4, ⑨⑩,13,11,Ｄハツカリ, 71,長谷川, 4.3, 48,* 16, -65,12, 43.6,③②⑩
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｈウインウラカワ, 63,丸田恭, 2.0, 52,  -5, -12, 8, 38.0, ⑦⑤,14,10,Ｋショウサンマグナ, 67,藤岡佑, 4.8, 45,* 16, -73,11, 36.5,②①⑦
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｎミラクルプリンセス, 54,梶晃啓, 2.1, 51,  -3, -14,13,135.6, ⑤⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,000円 複勝:08=550円 04=600円 11=320円 枠連:4,750円",,,,,,,,,,,,単勝:220円 複勝:04=140円 11=470円 05=780円 枠連:710円,,,,,,,,,,,,単勝:220円 複勝:07=120円 04=120円 09=260円 枠連:330円,,,,,,,,,,,,"単勝:260円 複勝:02=140円 04=400円 13=480円 枠連:1,550円",,,,,,,,,,,
"馬連:4,450円 ワイド:04-08=1,050円 08-11=740円 04-11=770円",,,,,,,,,,,,"馬連:2,390円 ワイド:04-11=930円 04-05=1,960円 05-11=6,260円",,,,,,,,,,,,馬連:430円 ワイド:04-07=190円 07-09=650円 04-09=490円,,,,,,,,,,,,"馬連:1,740円 ワイド:02-04=610円 02-13=860円 04-13=2,670円",,,,,,,,,,,
"馬単:9,980円 3連複:7,040円 3連単:48,230円",,,,,,,,,,,,"馬単:3,090円 3連複:27,710円 3連単:86,320円",,,,,,,,,,,,"馬単:640円 3連複:1,480円 3連単:4,720円",,,,,,,,,,,,"馬単:2,820円 3連複:7,890円 3連単:30,600円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立待岬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂキミニムチュウ, 51,藤田伸,, 58,* -5,  -4, 1,  2.6, ①①, 1,12,Ｃエスジｰストリｰム, 67,武幸四,, 70,*  7,*  0, 1,  1.8,⑥②②, 1, 2,Ａフォルテ, 79,松田大,, 76,   7,* 10, 3,  6.3,⑧⑥④, 1,11,Ｂミレニアムカｰスル, 79,藤田伸,, 75,   7,*  3, 1,  3.7, ⑨⑩
 2, 5,Ｄコリコパット, 51,横山典, 0.2, 56,  -7,  -4, 6, 19.5, ③③, 2, 6,Ｂソニックブレｰド, 68,三浦皇, 0.2, 67,*  9,  -4, 3,  6.8,②①①, 2, 8,Ｉピサノシェンロン, 71,ホワイ, 0.2, 71,*  9,   4, 5, 11.2,③②②, 2,14,Ｌリキアイダンディ, 72,北村友, 0.1, 72,  -2,* 11,12, 36.5, ⑯⑯
 3, 1,Ｈネコパンチ, 41,丸田恭, 0.3, 54,  -9,  -4, 7, 20.4, ③③, 3, 9,Ａトキメキボストン, 70,丸田恭, 1.0, 63,   6,  -8, 2,  3.5,④②③, 3, 5,Ｂシルクワンダｰ, 76,長谷川, 0.4, 73,   6,   8, 2,  5.4,⑨⑨④, 3, 4,Ｊコスモチｰキｰ, 73,木幡初, 0.2, 75,  10,  -2,11, 35.0, ⑥⑧
 4, 3,Ｃセイウンウィスパｰ, 51,四位洋, 0.3, 55, -18,*  5, 5, 12.3, ⑧⑧, 4, 5,Ｈブライティアマロン, 55,北村友, 1.0, 63,   6,  -6, 8, 39.0,④⑤④, 4, 7,Ｇアルスボヘミアン, 73,三浦皇, 0.4, 68,* 10,   2, 6, 16.6,②②②, 4, 2,Ａダイワシｰクレット, 80,安藤勝, 0.2, 73,   6,   2, 2,  3.8, ⑪⑩
 5, 4,Ｉマゴコロ, 37,松田大, 0.5, 53, -11,  -4, 9, 65.8, ⑥⑤, 5, 8,Ｅメジロトランプ, 60,的場勇, 1.9, 59,   1,  -6, 6, 33.5,⑦⑨⑥, 5, 4,Ｆケンメイオウ, 73,横山典, 0.4, 69,   8,   5, 7, 22.1,⑤④④,11, 6,Ｃエｰシンエフダンズ, 77,藤岡佑, 0.2, 76,  12,  -4, 3,  4.9, ④③
 6, 8,Ａセブンシｰクィｰン, 56,藤岡佑, 1.2, 43,* -5, -20, 2,  2.8, ②②, 6, 1,Ｆタイキボナパルト, 58,ホワイ, 1.9, 58,   3,  -8, 4, 11.7,⑨⑥⑥, 6, 6,Ｃクラッカｰジャック, 75,藤田伸, 0.6, 67,* 10,  -1, 4, 10.4,①①①, 5, 8,Ｇブライティアミラ, 75,丸田恭, 0.4, 73,  11,  -6, 6, 21.4, ④⑤
 7, 6,Ｇクイックハンタｰ, 46,三浦皇, 1.3, 42,  -9, -17, 4,  7.4, ③⑤, 7, 2,Ｄカリユガ, 63,菊沢隆, 2.2, 57,   1,  -8, 5, 29.5,⑪⑪⑧, 7, 1,Ｊウォｰクライ, 69,武幸四, 0.8, 67,   3,* 11, 9, 51.6,⑬⑫⑪, 6,15,Ｏバロンハｰバｰ, 70,的場勇, 0.6, 66,   2,   1,15,102.9, ⑭⑫
 8, 7,Ｆコンゴウテンリュオ, 47,池添謙, 1.5, 38, -12, -17, 3,  6.6, ⑥⑤, 8,11,Ｇメイショウカンスケ, 56,藤田伸, 2.7, 53,  -6,*  0, 7, 36.1,⑬⑬⑫, 8,11,Ｅブチカマシ, 73,大野拓, 0.8, 69,   9,   2, 8, 48.9,⑤④④, 7, 3,Ｄファインドロップ, 76,菊沢隆, 0.6, 72,* 15, -12,10, 28.9, ②①
 9, 9,Ｅノッティングスカイ, 47,荻野琢, 2.1, 31, -23, -13, 8, 54.0, ⑨⑨, 9,13,Ｋディｰエスシュｰト, 49,大江原, 3.5, 47,   2, -20, 9, 42.1,⑨⑧⑨, 9, 9,Ｌデｰワンハｰト, 45,柄崎将, 1.0, 66,   5,   5,12,169.5,⑪⑩⑧, 8,12,Ｉゴｰルドクリッパｰ, 73,四位洋, 0.6, 66,   2,   1, 4,  8.1, ⑭⑭
,,,,,,,,,,,,10, 3,Ｊデルマアンタレス, 49,津村明, 3.6, 46,   0, -18,11,120.4,⑪⑫⑩,10,10,Ｄホウライブライアン, 74,安藤勝, 1.1, 65,   5,   4, 1,  1.8,⑪⑩⑨, 9, 5,Ｈタイキマｰズ, 74,大江原, 0.7, 66,   3,  -2,16,106.1, ⑫⑭
,,,,,,,,,,,,11, 7,Ｉハルカノタカ, 53,千田輝, 4.3, 43,   3, -28,12,136.3,③⑥⑩,11, 3,Ｈクリスタルシンガｰ, 72,田中剛, 2.3, 55,   7, -10,11,127.6,③⑥⑨,10, 7,Ｅファｰストナイナｰ, 76,小林徹, 1.1, 65,* 13, -17, 9, 26.0, ③②
,,,,,,,,,,,,12, 4,Ｌセイウンホウジョｰ, 38,田中剛, 4.7, 37,*  7, -40,10, 53.5,①②⑤,12,12,Ｋマヤノカタナ, 63,藤岡佑, 3.2, 51,   7, -16,10,122.2,⑤⑥⑪,12,16,Ｐウインドストｰム, 69,津村明, 1.1, 61,   4,  -8,13, 43.6, ⑫⑫
,,,,,,,,,,,,13,10,Ｍバッカナｰル, 36,木幡初, 6.6, 27,   1, -46,13,210.4,⑦⑨⑫,13,13,Ｍアグネスフウジン, 41,津村明, 4.0, 46,   3, -16,13,290.1,⑨⑫⑬,13, 9,Ｋサクライダテン, 72,三浦皇, 1.5, 58,  10, -18, 5, 13.0, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｍタカラタロウ, 71,武幸四, 1.6, 56,   7, -17,14, 50.8, ⑨⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｆヒシアスペン, 76,池添謙, 1.6, 56,   8, -18, 8, 25.0, ⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｎトｰホウグリｰン, 70,横山典, 4.4, 24,* 15, -60, 7, 23.8, ①③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,
"単勝:260円 複勝:02=170円 05=500円 01=430円 枠連:3,130円",,,,,,,,,,,,単勝:180円 複勝:12=110円 06=150円 09=120円 枠連:580円,,,,,,,,,,,,"単勝:630円 複勝:02=230円 08=330円 05=200円 枠連:4,660円",,,,,,,,,,,,"単勝:370円 複勝:11=160円 14=650円 04=750円 枠連:2,350円",,,,,,,,,,,
"馬連:2,500円 ワイド:02-05=970円 01-02=930円 01-05=3,600円",,,,,,,,,,,,馬連:600円 ワイド:06-12=260円 09-12=140円 06-09=320円,,,,,,,,,,,,"馬連:3,880円 ワイド:02-08=1,160円 02-05=650円 05-08=950円",,,,,,,,,,,,"馬連:4,810円 ワイド:11-14=1,670円 04-11=1,760円 04-14=6,990円",,,,,,,,,,,
"馬単:3,680円 3連複:13,260円 3連単:56,600円",,,,,,,,,,,,"馬単:960円 3連複:560円 3連単:2,380円",,,,,,,,,,,,"馬単:7,150円 3連複:6,410円 3連単:46,920円",,,,,,,,,,,,"馬単:7,700円 3連複:33,910円 3連単:123,750円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝2600m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,みなみ北海道S,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄテイエムクロカミ, 61,池添謙,, 75,*  5,* 12, 4,  8.4,⑤①①, 1, 4,Ｂネオベロｰナ, 67,横山典,, 69,* 10,* -6, 7, 19.4,⑤②②, 1, 8,Ａミレニアムウイング, 87,横山典,, 90,*  9,* 19, 1,  2.8,①①①, 1, 1,Ａムｰンレスナイト, 79,ホワイ,, 71,   7,   2, 1,  1.9,④④④
 2, 9,Ｌゴｰルデンプライズ, 47,長谷川, 1.6, 68,   1,   5, 6, 27.2,⑧⑥④, 2, 7,Ｍグレイスフルソング, 50,津村明, 0.3, 67,   9,  -9,14,123.3,⑤⑤③, 2, 2,Ｃダｰクメッセｰジ, 84,四位洋, 0.4, 91,*  8,* 20, 3,  7.2,⑨⑦⑥, 2, 5,Ｈナムラウシワカマル, 68,横山典, 0.2, 68,   6,   2,10, 59.3,⑧⑦⑦
 3, 1,Ａメイショウダイアナ, 66,ホワイ, 1.7, 67,   2,   5, 3,  5.8,⑤⑥④, 3, 1,Ａダッシュアキチャン, 69,菊沢隆, 0.3, 67,   6,*  0, 3,  5.7,⑭⑭⑬, 3, 6,Ｉゴｰウィズウィンド, 79,津村明, 0.5, 86,*  9,  13, 9, 46.2,②②②, 3,13,Ｍエアシャムス, 62,藤岡佑, 0.4, 68,   6,   0, 7, 22.1,⑧⑦⑦
 4,12,Ｂアクトオンザタｰフ, 66,的場勇, 1.8, 65,   0,   4, 2,  4.1,⑤⑧⑦, 4, 2,Ｇシｰエンプレス, 59,四位洋, 0.6, 63,   7, -10, 4,  7.1,⑦⑧③, 4, 5,Ｅマイネルネオス, 82,藤岡佑, 0.8, 87,   7,* 18, 5, 10.9,⑪⑨⑦, 4, 7,Ｄワインアドバイザｰ, 74,津村明, 0.4, 67,*  8,  -3, 5, 10.9,③②②
 5, 3,Ｇスプリッツァｰ, 58,柄崎将, 2.0, 64,  -1,*  7,11, 90.8,⑫⑪⑩, 5, 9,Ｏロンドンウィング, 42,荻野琢, 0.6, 63,   6,  -8,16,233.7,⑩⑫⑨, 5, 3,Ｊビエンナｰレ, 76,三浦皇, 0.9, 83,*  8,  10, 6, 16.2,③③③, 5, 2,Ｌメイショウアルペン, 63,四位洋, 0.4, 71,   1,* 12,12, 72.8,⑫⑬⑬
 6, 7,Ｅツクバプリティ, 59,大野拓, 2.4, 63,   0,   1, 5, 20.3,⑩⑨⑧, 6,16,Ｅモルエラン, 63,安藤勝, 0.6, 63,   8,  -9, 1,  3.4,⑫⑩③, 6,11,Ｂエアジパング, 84,藤田伸, 1.1, 81,*  8,   8, 2,  3.1,④④③, 6, 9,Ｇニシエイビュレット, 69,丸田恭, 0.7, 65,*  8,  -6, 6, 12.2,②②②
 7,10, プリモダンサｰ,---,三浦皇, 2.6, 56,*  4, -10, 8, 33.7,①②②, 7,15,Ｌユウタｰボｰイ, 51,小林徹, 0.7, 65,   7,  -7,12, 57.5,⑫⑫⑨, 7, 4,Ｆコスモプロデュｰス, 82,ホワイ, 1.4, 77,*  8,   4, 8, 35.9,④④③, 7,12,Ｃワンダｰリディア, 74,田嶋翔, 0.8, 66,   4,   1, 8, 28.7,⑩⑪⑨
 8,13,Ｊコナフェット, 56,武幸四, 2.8, 57,   1,  -6, 7, 31.5,③④⑥, 8,12,Ｊベガブラン, 55,古川吉, 0.7, 64,   9, -13, 9, 36.9,⑦⑤③, 8, 9,Ｄセンカク, 82,池添謙, 1.7, 76,   7,   5, 7, 18.2,⑦⑨⑨, 8, 4,Ｅブラックルｰラｰ, 71,木幡初, 0.9, 63,*  9,  -9, 3,  8.1,①①①
 9,11,Ｃランウェイスナップ, 62,安藤勝, 3.0, 55,*  3, -10, 1,  2.0,③③③, 9,10,Ｄセイウンタナビク, 63,三浦皇, 0.7, 63,   8, -10, 6, 15.5,⑩⑩⑨, 9, 7,Ｋショｰトロｰブス, 75,北村友, 1.8, 78,   5,   8,11, 66.3,⑪⑫⑫, 9, 3,Ｉヒットトップガン, 67,武幸四, 1.1, 63,   5,  -3, 9, 45.1,⑩⑨⑨
10, 2,Ｈチキリテンダリｰ, 57,北村友, 3.2, 55,  -4,   0,13,223.1,⑫⑫⑫,10,14,Ｆサクラルシファｰ, 61,大野拓, 1.1, 60,   6, -12, 5,  7.8,⑭⑭⑨,10,10,Ｇコンラッド, 81,菊沢隆, 1.9, 74,   7,   4, 4,  7.7,⑨⑨⑨,10, 6,Ｊブラックマスタング, 66,池添謙, 1.3, 61,   4,  -4, 2,  6.3,⑫⑪⑪
11, 5,Ｉマイネクリスティナ, 56,丸田恭, 3.5, 53,  -1,  -8,10, 66.9,⑧⑨⑪,11, 3,Ｋカプリｰス, 52,的場勇, 1.4, 56,   4, -12,11, 57.3,⑯⑯⑮,11,12,Ｈリキアイサイレンス, 79,小林徹, 2.2, 69,*  8,  -4,10, 49.8,⑦⑦⑨,11,10,Ｂフィｰルドウイナｰ, 75,藤田伸, 1.8, 57,*  8, -15, 4, 10.3,⑤④④
12, 6,Ｋロングプルミエｰル, 50,小林徹, 3.5, 56,  -4,  -2,12,112.2,⑪⑫⑬,12,11,Ｈアドマイヤワイド, 58,藤岡佑, 1.5, 54,* 12, -31, 2,  4.0,①①①,12, 1,Ｌマイネルバシリコス, 72,大野拓, 2.8, 63,*  8, -15,12, 67.9,④④⑦,12,11,Ｆティズインパルス, 69,秋山真, 1.9, 59,*  8, -15,11, 60.3,⑦④④
13, 4,Ｆファディクト, 58,松田大, 3.6, 54,   1, -13, 9, 64.5,②④⑧,13, 6,Ｐコウワスプラッシュ, 37,ホワイ, 2.5, 47,   8, -36,13,105.5,⑦⑧⑯,,,,,,,,,,,,,13, 8,Ｋマルタｰズストｰム, 63,松田大, 2.6, 56,   5, -16,13, 79.4,⑤⑨⑫
,,,,,,,,,,,,14, 5,Ｃクリノモンブラン, 67,池添謙, 2.7, 45,* 10, -44, 8, 21.9,②②③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 8,Ｉトラストシャイン, 56,木幡初, 3.2, 42,* 10, -50,15,126.7,③②⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｎファンドリバトル, 46,北村友, 3.5, 42,   9, -53,10, 55.4,④⑤⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
"単勝:840円 複勝:08=240円 09=580円 01=220円 枠連:6,800円",,,,,,,,,,,,"単勝:1,940円 複勝:04=510円 07=3,770円 01=200円 枠連:21,380円",,,,,,,,,,,,単勝:280円 複勝:08=150円 02=230円 06=860円 枠連:890円,,,,,,,,,,,,"単勝:190円 複勝:01=140円 05=1,190円 13=550円 枠連:570円",,,,,,,,,,,
