08年11月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年11月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,15,Ｏセティア, 36,黛弘人, 0.8, 40,  -5, -12, 6, 18.9, ⑥⑦, 9,10,Ｍシルクグラディウス, 59,小野次, 1.6, 58,   5,  -9,13,138.0, ④⑦, 9,12,Ｌアンティシペイタｰ, 62,松田大, 2.4, 61,   5,  -3,15,310.5,⑪⑪⑫, 9,10,Ｃドリｰムラプチャｰ, 69,津村明, 1.9, 59,  11, -17, 4,  9.3,⑥⑤⑥
10, 6,Ｎトップパｰトナｰ, 36,千葉直, 0.8, 40, -10,  -7,10, 87.3, ⑩⑨,10, 8,Ｎタマモラッシュ, 55,宮崎北, 1.6, 57,   5,  -9,12,131.3, ④⑤,10, 7,Ｃシャドウブルｰス, 73,三浦皇, 2.4, 58,   8,  -8, 1,  2.2,⑫⑧⑧,10, 8,Ｋワイメアキャニオン, 60,千葉直, 2.1, 58,   8, -13,14,100.4,⑫⑫⑩
11, 3,Ｊヤコモクリスタル, 42,丹内祐, 0.9, 40, -14,  -4,16,293.2, ⑬⑫,11, 2,Ｐブルｰスコｰピオン, 26,田面木, 1.7, 54,  -9,   2,15,190.5, ⑯⑮,11, 9,Ｍシルクバリアント, 46,大野拓, 2.4, 60,   7,  -7,12,141.4,⑧⑧⑧,11, 5,Ｊアスタｰトリッピｰ, 62,田中博, 2.1, 59,   8, -14,13, 59.6,⑨⑪⑪
12, 5,Ｐスマイルオンリップ, 35,西田雄, 1.0, 39,  -7, -11, 9, 86.1, ⑧⑦,12,15,Ｄヴォイジャｰ, 69,丸田恭, 1.7, 53,  -5,  -1, 2,  5.0, ⑬⑭,12,14,Ｇスリｰコンコルド, 69,北村友, 2.7, 55,   6,  -7, 7, 40.1,⑨⑩⑪,12, 7,Ｅエリモサリュｰト, 68,田嶋翔, 2.2, 56,* 15, -27, 6, 22.7,①①②
13,12,Ｌポｰルドブラ, 39,田中博, 1.2, 37,*  1, -22,15,181.0, ②②,12,16,Ｃカワチノオジサン, 71,三浦皇, 1.7, 54,  -2,  -4, 1,  3.6, ⑩⑫,13,11,Ｎキラｰカン, 33,黛弘人, 5.4, 43,  -7,  -5,14,220.7,⑭⑭⑭,13, 9,Ｍヒシブレｰブ, 52,加藤士, 3.5, 44,   7, -30,12, 58.3,⑬⑬⑭
14,16,Ｈヒトメボレムスメ, 45,野元昭, 1.2, 36, -15,  -6,11,110.4, ⑭⑫,14,11,Ｊバリュアブルズ, 62,中舘英, 1.8, 54,  -1,  -4, 8, 16.5, ⑩⑮,14, 8,Ｋトロピカルシャドウ, 63,武英智, 5.9, 37,   3, -28,13,171.5,⑬⑬⑬,14,11,Ｎメイプルスペシャル, 42,宮崎北, 5.2, 29,* 13, -68, 8, 34.1,②②⑥
15, 4,Ｋインバラトゥｰラ, 40,飯田祐, 1.3, 34, -19,  -4,13,156.0, ⑮⑮,15, 7,Ｅガオウ, 68,西田雄, 2.0, 55,*  6, -13, 3,  5.4, ②④,15,13, シルクフォｰミュラ,---,高橋智,11.6, -1, -20, -36,11,121.2,⑮⑮⑮,,,,,,,,,,,,
16,10,Ｆマイネサブリナ, 47,津村明, 1.7, 29, -10, -18, 8, 75.1, ⑩⑫,16, 1,Ｋスマｰトバイパｰ, 62,安藤光, 3.4, 40,   0, -20,16,199.0, ⑧⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:700円 複勝:09=180円 11=130円 01=120円 枠連:1,350円",,,,,,,,,,,,"単勝:870円 複勝:14=340円 12=370円 03=790円 枠連:1,650円",,,,,,,,,,,,単勝:550円 複勝:06=190円 02=230円 15=180円 枠連:650円,,,,,,,,,,,,単勝:390円 複勝:03=150円 04=130円 02=750円 枠連:470円,,,,,,,,,,,
"馬連:1,460円 ワイド:09-11=440円 01-09=350円 01-11=190円",,,,,,,,,,,,"馬連:3,030円 ワイド:12-14=940円 03-14=3,150円 03-12=2,800円",,,,,,,,,,,,"馬連:2,320円 ワイド:02-06=760円 06-15=510円 02-15=840円",,,,,,,,,,,,"馬連:430円 ワイド:03-04=220円 02-03=2,170円 02-04=1,930円",,,,,,,,,,,
"馬単:3,200円 3連複:980円 3連単:9,600円",,,,,,,,,,,,"馬単:6,400円 3連複:29,630円 3連単:109,890円",,,,,,,,,,,,"馬単:4,580円 3連複:4,410円 3連単:28,230円",,,,,,,,,,,,"馬単:950円 3連複:7,400円 3連単:24,890円",,,,,,,,,,,
■ 2R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  ダ1150m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾙｰﾂﾗｲﾝｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11, エイシンサクセス,---,藤岡康,, 44, -34,* 12, 1,  3.1,⑥⑥④, 1, 2,Ａデジタルキャッシュ, 78,松田大,, 76,   4,* 11, 1,  1.5,⑩⑧④, 1, 5,Ｄハバネロキャット, 68,草野太,, 80,  -1,* 18, 8, 31.8,⑮⑩⑨, 1, 8,Ｋアウトクラトｰル, 75,藤岡康,, 81,*  9,   9, 1,  3.3, ③②
 2, 9, ホッコｰビックワン,---,三浦皇, 0.1, 42, -33,*  8, 3,  5.6,③④④, 2, 3,Ｃリｰジェントゲスト, 73,木幡初, 0.4, 71,*  5,*  5, 3,  7.2,④⑤④, 2,12,Ｃザリｰン, 72,松田大, 0.0, 81,  -1,* 18, 2,  5.0,⑪⑩⑥, 2,15,Ｆウエスタンビｰバｰ, 79,木幡初, 0.4, 76,   4,   9, 5, 10.8, ⑤②
 3, 5, オリオンザサクセス,---,嘉藤貴, 0.4, 40, -34,*  8, 6, 14.4,⑥⑦⑦, 3,15,Ｈシャイニングデイ, 69,中村将, 0.9, 67,   4,   3, 5, 23.7,⑩⑧④, 3, 9,Ｅエルベレス, 67,荻野琢, 0.3, 73,   0,   9, 7, 30.4,⑪⑥②, 3,16,Ｊジェイケイボストン, 76,中舘英, 0.8, 72,   4,   6,10, 27.7, ⑤⑤
 4, 8, コアレスミュｰズ,---,中村将, 0.5, 39, -36,*  8, 4,  5.8,⑨⑨⑧, 4, 5,Ｅエスジｰビンゴ, 71,丸田恭, 1.0, 67,   1,*  6, 4,  9.7,⑬⑬⑪, 4,14,Ｈサフランキセキ, 65,安藤光, 0.4, 73,   1,   9,15,179.2,⑨⑦⑥, 4,10,Ａハｰドランナｰ, 83,小野次, 0.8, 72,   0,   9, 2,  4.6, ⑪⑪
 5,14, マイネルモント,---,大野拓, 0.5, 33,*-32,   0,10, 44.9,③③②, 5,11,Ｄビバロングライフ, 73,北村友, 1.0, 65,*  6,  -1, 8, 38.0,②①①, 5,13,Ａギｰニョ, 77,三浦皇, 0.6, 71,   0,   7, 1,  1.8,⑦⑦⑤, 5,13,Ｉゴｰルドクラウン, 76,松田大, 0.9, 72,   0,   9, 9, 27.3, ⑪⑪
 6, 4, トｰアミステリｰ,---,宮崎北, 0.6, 34, -33,   1, 5, 10.0,③④④, 6, 1,Ｊコスモファルバラン, 63,田中博, 1.1, 67,   3,   2,11,170.3,⑥⑩⑨, 6, 2,Ｇシャフツレディ, 65,千葉直, 0.7, 68,   0,   5, 5, 17.9,⑤⑦⑨, 6,12,Ｄインプルｰヴ, 81,古川吉, 1.0, 71,   1,   7, 3,  5.1, ⑩⑧
 7,12, トキノナスティア,---,丹内祐, 0.8, 36, -37,   7, 8, 33.5,⑨⑩⑩, 7, 4,Ｂマイネルハヤト, 74,田辺裕, 1.2, 63,   4,   0, 2,  5.9,④⑤⑦, 7, 4,Ｊザザ, 62,中舘英, 0.7, 68,*  2,   1, 3,  7.0,⑥②②, 7, 3,Ｅモンプティクｰル, 81,二本柳, 1.1, 69,  -2,   9, 7, 13.5, ⑭⑬
 8, 7, レオマイヒメ,---,高橋智, 0.8, 34, -35,   2, 7, 17.6,⑥⑦⑧, 8, 9,Ｆアイファｰドラゴン, 70,野元昭, 1.3, 65,*  5,  -3, 9, 90.7,⑩②②, 8,11,Ｆマイネアプレイザｰ, 66,丸田恭, 0.7, 71,  -2,  11, 9, 35.3,⑬⑬⑫, 8, 6,Ｇミキノモナコ, 77,西田雄, 1.2, 69,* 11,  -3, 8, 15.8, ①①
 9,15, ミスベルツリｰ,---,木幡初, 1.0, 27,*-30,  -9, 2,  4.3,②①①, 9,14,Ｉサイレンスラダメス, 68,梶晃啓, 1.5, 64,*  5,  -4,10, 96.7,⑥②②, 9, 6,Ｂケイエスユリ, 75,野元昭, 0.9, 69,  -2,   8, 4, 11.6,⑭⑬⑫, 9, 5,Ｏヒシレｰシｰ, 66,加藤士, 1.4, 66,  -9,* 12,15,165.0, ⑮⑭
10, 2, オンワｰドサクラ,---,柄崎将, 1.0, 35, -38,   7,13,129.0,⑫⑫⑩,10,10,Ｇスリｰサンカリスマ, 69,古川吉, 1.6, 66,   0,   3, 6, 26.1,⑮⑭⑬,10, 7,Ｉミサトフリｰト, 62,大野拓, 1.0, 65,  -1,   2,12, 88.1,⑨⑩⑨,10, 2,Ｃトｰホウヘレン, 81,北村友, 1.8, 63,   5,  -4, 4, 10.0, ⑤⑤
11, 6, マイネルヴァルカン,---,千葉直, 1.0, 35, -39,   7,11, 46.7,⑫⑫⑩,11,12, ホワイトルシアン,---,西田雄, 2.5, 56,   2,  -7,14,380.9,⑭⑫⑨,11, 3,Ｐディアプリザｰヴ, 48,木幡初, 1.6, 62,  -3,   2,16,207.9,⑮⑯⑮,11,14,Ｈカルパントラス, 77,田中博, 1.9, 63,   2,  -2,13,127.3, ⑧⑧
12, 1, フォレストグリｰン,---,田中博, 1.5, 30, -38,   1,12,124.8,⑮⑭⑭,12, 8,Ｍサンパレス, 57,三浦皇, 2.6, 55,   3, -10, 7, 26.7,⑥⑩⑬,12,15,Ｍテンジンミコオウヒ, 58,丹内祐, 1.7, 56,*  2, -13,14,169.6,②②②,12, 9,Ｌアンクルストロング, 72,千葉直, 2.6, 56,   7, -12,16,216.6, ④⑦
13,13, ドリｰムスタｰダム,---,津村明, 1.7, 26, -39,  -2, 9, 38.7,⑭⑭⑩,13, 7,Ｋダイワモナｰク, 62,黛弘人, 3.1, 54,*  5, -17,12,291.2,③⑤⑪,13,16,Ｌマイネエアウエイ, 60,津村明, 1.9, 55,*  2, -14, 6, 23.7,③②⑥,13, 4,Ｎフォワｰドダンサｰ, 70,丹内祐, 2.9, 53,   2, -11,11, 44.7, ⑧⑧
14, 3, ヴィｰヴァジョｰコ,---,梶晃啓, 2.5, 12, -37, -17,14,170.1,⑨⑩⑭,14, 6,Ｌサンマルミシル, 57,安藤光, 3.2, 51,*  5, -19,13,338.1,①②⑦,14,10,Ｎドナフュｰジョン, 51,北村友, 2.5, 50,  -2, -14,10, 67.2,⑦⑬⑯,14, 1,Ｐエルカミニｰト, 66,芹沢純, 3.2, 50,  -9,  -4,12, 94.0, ⑮⑯
15,10, エイユｰレインボｰ,---,野元昭, 3.8,-10,*-30, -48,15,176.1,①②②,15,13,Ｎトウカイオペラ, 51,千葉直, 5.2, 39,   1, -27,15,419.0,⑥⑭⑮,15, 1,Ｋブリオｰサ, 62,田中博, 2.7, 46,*  3, -30,11, 75.2,③①①,15, 7,Ｂリンリンリン, 81,三浦皇, 3.6, 47,* 10, -23, 6, 12.2, ②②
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｏシャインジュエリｰ, 49,宮崎北, 3.3, 39,*  2, -34,13,112.7,①②⑫,16,11,Ｍソｰマサイト, 72,田辺裕, 4.3, 39,  -1, -20,14,140.2, ⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,
単勝:310円 複勝:11=160円 09=180円 05=380円 枠連:470円,,,,,,,,,,,,単勝:150円 複勝:02=120円 03=160円 15=320円 枠連:470円,,,,,,,,,,,,"単勝:3,180円 複勝:05=750円 12=210円 09=760円 枠連:1,560円",,,,,,,,,,,,"単勝:330円 複勝:08=160円 15=330円 16=590円 枠連:1,000円",,,,,,,,,,,
"馬連:990円 ワイド:09-11=450円 05-11=960円 05-09=1,190円",,,,,,,,,,,,"馬連:450円 ワイド:02-03=260円 02-15=600円 03-15=1,060円",,,,,,,,,,,,"馬連:6,530円 ワイド:05-12=2,160円 05-09=6,320円 09-12=1,470円",,,,,,,,,,,,"馬連:1,750円 ワイド:08-15=750円 08-16=1,720円 15-16=2,830円",,,,,,,,,,,
"馬単:1,810円 3連複:5,090円 3連単:21,400円",,,,,,,,,,,,"馬単:620円 3連複:2,600円 3連単:5,780円",,,,,,,,,,,,"馬単:14,830円 3連複:36,880円 3連単:231,670円",,,,,,,,,,,,"馬単:2,650円 3連複:14,610円 3連単:49,820円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秋元湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄインプリシット, 69,三浦皇,, 71,*  4,*  8, 3,  9.2, ②②, 1, 8,Ｃギンザマスタング, 71,的場勇,, 72,*  8,  -4, 5,  8.4, ①①, 1,11,Ｌデスティニｰロｰグ, 53,中舘英,, 71,* -7,  11, 5, 15.2,①①①, 1,16,Ａマチカネエベッサン, 74,藤岡康,, 69,*  1,   8, 5, 13.4, ②②
 2, 4,Ｃメイスンシンデレラ, 73,津村明, 0.1, 72,*  8,   6, 4,  9.2, ①①, 2, 5,Ｉタイキブリリアント, 66,北村友, 0.0, 73,*  7,  -3, 1,  2.6, ②②, 2, 1,Ｅホッコｰマスコット, 68,松田大, 0.2, 72,  -9,* 16, 6, 20.9,⑧⑥③, 2, 2,Ｎドンマルゴｰ, 61,中村将, 0.0, 70,* -1,   9, 8, 21.1, ③④
 3, 6,Ｂメジロシｰゴｰ, 76,丸田恭, 0.5, 66,   2,   6, 1,  2.2, ③③, 3, 3,Ｋリップサｰビス, 61,増沢由, 0.2, 66,  -3,*  5,11, 53.0, ⑪⑨, 3,16,Ａウインボｰルド, 75,荻野琢, 0.2, 71,  -9,* 15, 2,  3.5,⑧⑥⑤, 3,10,Ｂマイネルプルｰト, 73,丸田恭, 0.1, 68,  -7,* 14, 3, 12.3, ⑫⑫
 4,11,Ａフヨウ, 78,田辺裕, 0.7, 64,   2,   4, 2,  3.5, ③③, 4, 4,Ｇミティｰク, 67,三浦皇, 0.2, 67,   0,*  1, 2,  5.2, ⑥⑥, 4, 5,Ｂセイカアニマｰト, 72,中村将, 0.2, 72,* -8,  14, 4,  8.3,⑥④⑤, 4, 7,Ｏアルビアン, 61,田中博, 0.1, 68,*  2,   5, 4, 12.9, ①①
 5, 5,Ｌハッピｰラッシュ, 51,古川吉, 0.9, 63, -14,* 12,11, 88.8, ⑫⑪, 5, 9,Ｅノボディｰヴォ, 68,大野拓, 0.3, 67,   3,  -3, 4,  8.1, ⑤③, 5,10,Ｇエアクラマン, 67,大野拓, 0.4, 72, -10,* 17, 3,  8.3,⑬⑪⑨, 5, 6,Ｋリネンアカシア, 61,田辺裕, 0.2, 66,* -1,   6,13,111.7, ③②
 6, 2,Ｅイエロｰプリマ, 69,木幡初, 1.1, 61,  -8,   7,10, 56.7, ⑩⑩, 6, 1,Ｊユキノハボタン, 65,千葉直, 0.5, 61,  -4,*  1, 8, 18.0, ⑪⑦, 6, 2,Ｍサウンドロｰデッド, 46,宮崎北, 0.6, 70, -10,  14,12, 69.6,⑩⑪⑬, 6, 4,Ｃシティボス, 71,安藤光, 0.2, 66,  -5,* 10, 2,  8.3, ⑧⑨
 7, 7,Ｋオレンジシンジュ, 57,武英智, 1.2, 58, -11,   8,12,207.7, ⑪⑪, 7, 7,Ｌオｰシャンルミナス, 60,木幡初, 0.6, 61,  -2,  -2,12, 63.8, ⑪⑫, 7,14,Ｋインザミスト, 56,木幡初, 0.9, 61,* -8,   3,13, 75.4,⑤④⑤, 7,14,Ｄボタニカルアｰト, 69,三浦皇, 0.3, 66,  -2,   6, 1,  1.6, ⑤⑤
 8,12,Ｆチャｰムキャップ, 66,的場勇, 1.4, 57,  -3,   0, 7, 20.0, ⑦⑥, 8,13,Ｍミサトバレｰ, 60,田中博, 0.8, 58,  -6,   0,10, 41.8, ⑭⑭, 8, 3,Ｄロｰレルベルロｰド, 68,三浦皇, 1.1, 58,* -8,  -3, 1,  2.4,③②②, 8, 9,Ｇメイショウカｰタｰ, 64,津村明, 0.4, 64,  -7,* 10,14,198.1, ⑫⑫
 9, 8,Ｉウェｰブガｰル, 61,岩部純, 1.5, 58,   2,  -3, 9, 53.0, ③⑤, 9,14,Ｄレゼルブ, 69,藤岡康, 1.0, 56,  -1,  -8, 9, 21.9, ⑨⑫, 9, 8,Ｈサミｰデザｰト, 66,芹沢純, 1.1, 61,  -9,   5,10, 32.2,⑥⑩⑨, 9, 1,Ｊデスコベルタ, 62,北村友, 0.5, 63,  -4,   5, 7, 17.0, ⑤⑥
10, 3,Ｈレディオｰロラ, 64,荻野琢, 1.7, 55,  -4,  -2, 8, 39.8, ⑨⑨,10,11,Ｆマルタカラッキｰ, 68,丹内祐, 1.2, 56,   5, -16, 7, 16.5, ③③,10,15,Ｐシャコｰバニラ, 33,黛弘人, 1.2, 56,* -8,  -3,15,139.7,②②③,10, 8,Ｅゴｰルドネオ, 65,千葉直, 0.5, 62,  -8,   9, 6, 15.5, ⑫⑫
11, 1,Ｇナンヨｰナイト, 66,千葉直, 1.8, 52,  -3,  -3, 6, 14.6, ⑦⑥,11,16,Ｐボｰデンゼｰ, 50,西田雄, 1.2, 54,  -1, -10,16,325.9, ⑨⑨,11, 7,Ｉルミノゴｰルド, 66,草野太, 1.3, 58,  -9,   0,11, 51.0,⑩⑥⑤,11,11,Ｉブルｰラヴ, 62,小野次, 0.5, 63,  -7,   9, 9, 28.8, ⑫⑥
12,10,Ｊヒシシャトル, 58,中舘英, 1.8, 53,  -1,  -4, 5,  9.3, ⑥⑥,12, 6,Ｂエムテイコウテン, 71,安藤光, 1.3, 53,   1, -13, 3,  8.0, ⑥⑧,12, 4,Ｊスイｰトマテｰラ, 64,田中博, 1.5, 59, -10,   2, 7, 27.5,⑭⑪⑨,12,15,Ｈマｰブルラトゥｰル, 63,飯田祐, 1.5, 50,  -6,  -5,15,341.2, ⑧⑮
,,,,,,,,,,,,13,15,Ａウメノレイメイ, 74,宮崎北, 1.5, 52,   4, -20,13, 84.2, ③③,13, 6,Ｏスマｰトスパイラル, 34,千葉直, 1.5, 55,  -9,  -3,16,142.0,③⑥⑨,13,12,Ｌアラマサロビンソン, 61,大野拓, 1.6, 48,  -5,  -8,11, 89.9, ⑧⑨
,,,,,,,,,,,,14,10,Ｈモンスタｰパｰク, 66,松田大, 1.7, 48,   1, -18, 6, 16.1, ⑥⑨,14, 9,Ｎロサンジェラ, 44,岩部純, 1.8, 62, -13,  10,14, 91.7,⑮⑯⑯,14,13,Ｍマルブツシャトル, 61,小林久, 1.7, 47,  -2, -12,12,106.6, ⑤⑨
