08年 3月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 3月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
10,11,Ｉベストカップル, 44,田中勝, 1.5, 50,   2, -13, 9, 84.9, ④④,10, 3, ダンディｰサウンド,,柴田未,198.3,,,,14,177.6,⑩⑨⑨,10,13, リザルト,---,蛯名正, 1.0, 49, -14,  -4,12, 41.9, ⑭⑭,10,15,Ｏユウタｰヴェｰル, 64,吉田隼, 1.5, 69,  17, -12,16,166.2,⑨⑩⑪
11, 6, ファジｰネｰブル,---,吉田隼, 1.7, 46, -12,  -2, 7, 55.4, ⑪⑪,11,13, オンワｰドアリｰテ,,柴田大,200.8,,,,12,140.1,⑩⑪⑫,11, 8,Ｈチャｰムチェリｰ, 54,藤田伸, 1.1, 50,*  2, -21, 6, 18.1, ①①,11,10,Ｋフサイチギャロップ, 71,田中博, 1.6, 71,  12,  -1,15,124.5,⑮⑯⑯
12, 3,Ｍカシマジュリアン, 30,高山太, 2.0, 44, -17,   2,14,322.9, ⑮⑭,12,12, アントラン,,林満明,202.0,,,,11,108.8,⑨⑩⑪,12, 7, メイクアヒット,---,戸崎圭, 1.2, 46, -15,  -5,14,231.8, ⑮⑮,12, 4,Ｄシグナリオ, 78,松岡正, 1.6, 68,* 21, -21, 4,  8.8,③③③
13, 8,Ｊホワイトチャｰム, 41,勝浦正, 2.3, 41,  -8, -10,13,286.0, ⑩⑩,13, 7, ブンブンブン,,高野和,209.9,,,,13,146.6,⑭⑭⑬,13, 9,Ｃコスモグラマラス, 64,田中博, 1.3, 48,*  1, -22, 9, 33.4, ②②,13, 9,Ｈコウヨウアイリｰン, 75,小野次, 1.9, 65,* 21, -26,11, 28.3,③③③
14, 7, リリｰクラウン,---,三浦皇, 2.4, 38, -19,  -2,10,107.6, ⑮⑭,,,,,,,,,,,,,14, 6,Ｆテングジョウ, 62,柄崎将, 1.4, 45,  -3, -19,11, 41.8, ⑧⑫,14,13,Ｉミスティックリバｰ, 74,戸崎圭, 1.9, 64,  19, -23, 5, 11.5,⑦⑥⑥
15, 1,Ｎデビュｰアルバム, 16,石神深, 2.7, 37, -14,  -8,12,192.8, ⑫⑫,,,,,,,,,,,,,15,11, ラブリｰジｰン,---,大野拓, 2.3, 35,   0, -33,15,321.1, ④⑦,15,14,Ｐジェイウォｰク, 63,吉田豊, 2.0, 64,  18, -22,12, 28.4,⑧⑧⑧
16,13,Ｌアサミスマイル, 30,横山義, 3.2, 37, -13,  -9,16,515.9, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｇファストロック, 75,横山典, 2.7, 56,  18, -33, 2,  5.5,③⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:3),,,,,,,,,,,
単勝:600円 複勝:14=160円 04=150円 16=200円 枠連:930円,,,,,,,,,,,,"単勝:390円 複勝:08=170円 02=770円 06=330円 枠連:4,690円",,,,,,,,,,,,単勝:370円 複勝:15=140円 04=120円 01=780円 枠連:270円,,,,,,,,,,,,"単勝:310円 複勝:06=150円 16=210円 12=400円 枠連:1,060円",,,,,,,,,,,
馬連:900円 ワイド:04-14=380円 14-16=560円 04-16=530円,,,,,,,,,,,,"馬連:4,720円 ワイド:02-08=1,620円 06-08=810円 02-06=3,140円",,,,,,,,,,,,"馬連:480円 ワイド:04-15=240円 01-15=2,510円 01-04=1,670円",,,,,,,,,,,,"馬連:1,180円 ワイド:06-16=440円 06-12=1,030円 12-16=1,810円",,,,,,,,,,,
"馬単:2,210円 3連複:2,440円",,,,,,,,,,,,"馬単:8,750円 3連複:15,070円",,,,,,,,,,,,"馬単:1,250円 3連複:6,190円",,,,,,,,,,,,"馬単:2,040円 3連複:6,010円 3連単:24,740円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,夕刊ﾌｼﾞｵｰｼｬﾝS ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｈキモンホワイト, 51,北村宏,, 63,* -2,* 12, 9, 57.8,⑩①②, 1,12,Ｅリヴザルト, 52,内田博,, 58,  -5,*  4, 1,  1.5,⑨⑩⑤, 1, 8,Ｂトｰセンフｰガ, 71,横山典,, 66,   0,   4, 2,  3.0, ④④, 1,15,Ｄプレミアムボックス, 84,吉田隼,, 84,   1,  15, 7, 19.6, ④④
 2, 6,Ｃセイカカリンバ, 58,松岡正, 0.8, 59,* -3,*  7, 4,  8.1,①②①, 2,10,Ｈサクラデイブレイク, 47,柴田善, 0.3, 57,  -3,  -3, 2,  7.5,⑫⑦②, 2, 9,Ｄリヒタｰ, 69,柴田善, 0.0, 66,   0,   4, 8, 24.0, ④④, 2, 6,Ｐエムオｰウイナｰ, 71,熊沢重, 0.0, 84,*  5,  11,12, 56.3, ①①
 3, 1,Ａレオアヴァロン, 61,吉田隼, 1.7, 52,  -4,   2, 1,  2.4,③⑥④, 3,13,Ａシンボリロｰレンス, 59,田中勝, 0.3, 56,*  0,  -9, 5, 13.2,①①①, 3, 3,Ａヒカリマｰガレット, 72,田中博, 0.1, 65,  -5,*  9, 1,  2.8, ⑪⑪, 3,14,Ｃナカヤマパラダイス, 85,柴田善, 0.0, 85,*  2,  14, 6, 17.6, ②②
 4,10,Ｅモリトパラダイス, 53,佐藤哲, 1.8, 54,  -5,   2, 5, 10.5,⑤⑥⑦, 4, 9,Ｃゴｰルドヘラクレス, 54,吉田隼, 0.5, 54,  -4,  -2, 6, 13.4,⑩⑩⑨, 4, 2,Ｈピｰチドラフト, 62,田中勝, 0.2, 65,   0,   2, 4, 13.0, ④④, 4, 5,Ｎアイルラヴァゲイン, 78,松岡正, 0.1, 83,   1,  14, 3,  9.9, ④④
 5, 8,Ｂキクジロウ, 59,横山典, 1.8, 50,* -3,  -1, 2,  4.3,③④⑥, 5, 8,Ｇリアルハヤテ, 49,横山典, 0.5, 57,  -5,*  4, 9, 54.9,⑭⑬⑫, 5, 5,Ｆヤマニンプロロｰグ, 66,後藤浩, 0.2, 63,  -4,*  7, 7, 23.7, ⑨⑧, 5, 1,Ｋリキサンファイタｰ, 80,蛯名正, 0.2, 82,  -2,  15, 4, 11.1, ⑨⑩
 6, 7,Ｆアイディリック, 52,田中博, 2.0, 52,  -6,   4,11, 94.9,⑫⑫⑩, 6, 1,Ｂマイネルサニｰ, 58,田中博, 0.8, 53,  -6,  -1, 7, 27.5,⑫⑬⑫, 6,10,Ｅタイキプロバンス, 66,千葉直, 0.4, 63,*  4,  -3,11, 50.8, ①①, 6, 3,Ｇトｰセンザオｰ, 83,後藤浩, 0.2, 82,   0,  14,11, 47.5, ⑦⑦
 7,11,Ｌファレラｰト, 28,内田博, 2.0, 47,* -3,  -3, 7, 16.4,⑦②②, 7, 5,Ｆニュｰヨｰカｰ, 51,蛯名正, 0.8, 51,* -2, -13, 3, 10.5,②②②, 7,12,Ｊシルクラズベリｰ, 61,木幡初, 0.7, 60,*  3,  -4,12,176.7, ②②, 7,13,Ｏアドマイヤホクト, 77,横山典, 0.2, 82,*  2,  11, 8, 25.7, ②②
 8, 4,Ｄイケドラゴン, 58,勝浦正, 2.2, 50,  -6,   0, 3,  5.7,⑩⑨⑧, 8, 6,Ｄギムレットアイ, 53,北村宏, 0.9, 51,  -4,  -6, 4, 13.2,⑭⑩⑫, 8, 4,Ｇムｰンボｰ, 65,蛯名正, 1.1, 57,  -2,  -2, 9, 26.1, ⑦⑦, 8,16,Ｂドラゴンウェルズ, 85,藤田伸, 0.2, 82,  -2,  15, 2,  7.8, ⑨⑦
 9, 5,Ｇストロングマリオン, 51,木幡初, 2.3, 48,* -3,  -5, 8, 31.7,②④④, 9,16,Ｋキョンキョンラブ, 46,大野拓, 1.0, 51,* -1, -14,15,369.6,⑦⑤②, 9, 1,Ｉタケデンタンゴ, 61,高橋智, 1.1, 56,  -3,  -2,10, 26.5, ⑨⑧, 9,11,Ｈタマモホットプレイ, 83,吉田豊, 0.3, 83,  -7,* 19,13, 63.8, ⑬⑭
10, 3,Ｊコスモプランス, 43,柴山雄, 2.7, 46,  -6,  -3, 6, 14.6,⑧⑨⑧,10, 2,Ｍマジックロｰド, 44,木幡初, 1.0, 50,* -2, -14, 9, 54.9,⑤⑤⑦,10,11,Ｌダイシンツウィギｰ, 58,南田雅, 1.1, 57,  -9,   4,13,366.5, ⑬⑫,10, 2,Ｊリキアイタイカン, 80,柴山雄, 0.4, 79,  -5,  15,16,160.6, ⑪⑬
11, 9,Ｉスガノゴｰルド, 46,大野拓, 3.9, 39,  -6, -14,12,111.6,⑧⑨⑩,11,15,Ｉマイネルゼニット, 47,戸崎圭, 1.1, 48,* -2, -18,12,191.6,④②⑦,11,13,Ｃサクラスウィｰプ, 69,五十嵐, 1.4, 54,*  2, -10, 3,  5.7, ③③,11,10,Ｆブラックバｰスピン, 83,田中勝, 0.4, 80,  -5,  15, 5, 16.4, ⑪⑪
12, 2,Ｋゴｰルデンドｰタｰ, 37,五十嵐, 5.9, 25,  -5, -32,10, 84.8,⑤⑥⑩,12,11,Ｊトラストジェニオ, 46,三浦皇, 1.3, 47,  -3, -16, 8, 41.1,⑦⑦⑨,12, 6,Ｋブリオｰサ, 60,佐藤哲, 1.5, 54,  -2,  -6, 5, 16.5, ⑦⑧,12,12,Ｌキョウワロアリング, 80,村田一, 0.5, 79,  -6,  15,15,125.6, ⑬⑪
,,,,,,,,,,,,13, 3,Ｏトウショウメビウス, 37,武士沢, 1.3, 46,* -2, -21,13,204.7,②②⑤,13, 7,Ｍラビットジｰズニ, 49,内田博, 1.7, 51,  -6,  -4, 6, 17.1, ⑪⑬,13, 9,Ｍクｰルシャロｰン, 79,勝浦正, 0.7, 76,  -1,   7, 9, 30.4, ⑦⑦
,,,,,,,,,,,,14, 7,Ｐカゼノビンテｰジ, 32,柴山雄, 1.8, 43,  -5, -13,14,359.9,⑭⑮⑫,,,,,,,,,,,,,14, 8,Ｉウインレックス, 82,左海誠, 0.7, 76,  -6,  13,14, 80.7, ⑬⑭
,,,,,,,,,,,,15,14,Ｎゴスペル, 43,郷原洋, 3.1, 34,  -3, -42,16,428.8,⑩⑦⑪,,,,,,,,,,,,,15, 7,Ｅコパノフウジン, 84,佐藤哲, 0.7, 75,   1,   6,10, 35.5, ④⑥
,,,,,,,,,,,,16, 4,Ｌダイメイクロフネ, 45,村田一, 3.4, 32,  -6, -36,11, 91.4,⑥⑮⑯,,,,,,,,,,,,,16, 4,Ａサンアディユ, 92,内田博, 1.5, 64, -10,   6, 1,  1.7, ⑯⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
"単勝:5,780円 複勝:12=1,060円 06=210円 01=130円 枠連:3,970円",,,,,,,,,,,,単勝:150円 複勝:12=110円 10=160円 13=230円 枠連:300円,,,,,,,,,,,,"単勝:300円 複勝:08=130円 09=260円 03=120円 枠連:2,720円",,,,,,,,,,,,"単勝:1,960円 複勝:15=550円 06=1,380円 14=460円 枠連:2,100円",,,,,,,,,,,
"馬連:15,800円 ワイド:06-12=4,200円 01-12=2,060円 01-06=340円",,,,,,,,,,,,"馬連:490円 ワイド:10-12=230円 12-13=410円 10-13=1,080円",,,,,,,,,,,,"馬連:2,580円 ワイド:08-09=740円 03-08=170円 03-09=860円",,,,,,,,,,,,"馬連:46,370円 ワイド:06-15=10,390円 14-15=2,800円 06-14=9,500円",,,,,,,,,,,
"馬単:46,620円 3連複:10,430円",,,,,,,,,,,,"馬単:590円 3連複:1,570円",,,,,,,,,,,,"馬単:3,850円 3連複:1,880円",,,,,,,,,,,,"馬単:100,720円 3連複:203,620円 3連単:1,521,320円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9,,,,,■ 6R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,黄梅賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅタイキビッグバン, 45,蛯名正,, 53,*  5,  -9, 5,  9.1, ①①, 1,15, トロイオンス,---,戸崎圭,, 69,*  0,*  6, 4,  7.0, ③③, 1, 1,Ｄタマモスクワｰト, 67,吉田隼,, 65,* -6,   4, 4, 13.5,⑥③③, 1,12,Ｇインベスタｰ, 68,内田博,, 77,*  1,* 25, 4,  7.8,②②②
 2, 3,Ｃアクセプトアゲン, 52,藤田伸, 0.2, 50,*  4, -10, 3,  4.6, ②②, 2, 4, リフレックス,---,鈴来直, 0.2, 67, -14,* 16, 6, 12.4, ⑩⑦, 2, 3,Ｃコスモポッケ, 69,藤田伸, 0.0, 68,  -8,   9, 5, 15.0,⑥⑤④, 2,11,Ｉゲンパチタキオン, 67,蛯名正, 0.2, 77,*  0,* 24, 5,  8.5,⑪③③
 3,10,Ａジｰトップキセキ, 64,村田一, 0.2, 51,*  3,  -9, 1,  3.1, ②②, 3, 1, ヤマタケプリンセス,---,柴田善, 0.7, 63,  -3,   3, 2,  4.1, ④④, 3,12,Ｂリトルディッパｰ, 69,田中勝, 0.0, 68,  -7,   7, 3, 10.4,③④④, 3, 9,Ｆドノバンシチｰ, 68,後藤浩, 0.8, 71,*  1,  17, 3,  5.6,①①①
 4,13, ラピッドボｰイ,---,横山典, 0.8, 40, -12,*  0, 2,  3.3, ⑫⑫, 4, 2, アポロメルヘン,---,勝浦正, 1.5, 56,  -8,   0, 8, 33.3, ⑦⑦, 4,10,Ｉウォｰボネット, 61,村田一, 0.2, 66, -11,* 10,12,167.2,⑫⑩⑧, 4, 6,Ｌマルサライガｰ, 65,横山典, 1.3, 71,  -1,  19, 9, 24.0,⑧⑧⑥
 5, 8,Ｄカシノマチャガ, 46,千葉直, 0.9, 43,  -1, -11,11, 83.9, ⑤⑤, 5,14, ハッピｰチアｰズ,---,田中博, 1.8, 53,  -7,  -3, 5,  9.5, ⑥⑤, 5,11,Ｇマイネルフェスタ, 64,柴田善, 0.2, 68, -13,* 13, 7, 33.8,⑭⑫⑫, 5, 2,Ｋクラッカｰジャック, 66,藤田伸, 1.6, 68,  -3,  19, 6,  9.3,⑭⑫⑥
 6, 9,Ｂブルｰムシチｰ, 52,木幡初, 0.9, 42,  -3,  -9, 4,  5.8, ⑦⑦, 6,12, ロングナイト,---,松岡正, 1.9, 53,*  1, -11, 7, 27.4, ②②, 6, 7,Ｊギンザグリングラス, 59,佐藤哲, 0.2, 61,* -3,  -2,11,126.8,①①①, 6, 7,Ｊロックザキャスバ, 67,松岡正, 1.6, 70,  -3,  19, 1,  4.0,⑩⑫⑪
 7, 5, ハクバドウジ,---,田中剛, 0.9, 39, -20,*  6, 8, 52.6, ⑭⑭, 7, 3, ケｰジｰバクシンオ,---,小林淳, 1.9, 53,*  1, -12, 1,  3.5, ①①, 7, 2,Ｎピンクバｰディｰ, 37,大野拓, 0.2, 61,* -4,  -1,13,184.9,②②②, 7,10,Ａユｰワファントム, 72,柴田善, 1.8, 66,  -1,  12,10, 27.5,⑤④⑤
 8,16,Ｉベｰトｰヴェン, 32,郷原洋, 1.0, 43,   2, -15,10, 68.9, ④④, 8, 9, スイｰトケベック,---,柴山雄, 2.6, 45, -15,  -4,10, 50.7, ⑫⑪, 8,13,Ｅセイウンバリュｰ, 67,後藤浩, 0.4, 63, -11,   7, 8, 59.6,⑥⑩⑩, 8,15,Ｄマンオンミッション, 69,田中博, 1.9, 67,  -1,  14, 2,  4.8,⑧⑧⑥
 9,15,Ｋヒラボクスマイル, 23,柴田善, 1.2, 37, -13,  -3, 7, 44.1, ⑬⑫, 9,11, チチブヨマツリ,---,大庭和, 2.6, 47,  -9,  -9,11, 80.8, ⑧⑨, 9, 8,Ｋマイネルポンピオン, 58,吉田豊, 0.4, 64,  -8,   4, 6, 25.6,⑩⑦④, 9, 3,Ｅマイネルメロス, 69,吉田隼, 1.9, 67,  -2,  16, 8, 14.6,⑪⑫⑪
10,14,Ｆシンボリマｰシャル, 45,北村宏, 1.2, 40,  -2, -13, 9, 68.4, ⑤⑥,10, 8, フジマサエｰス,---,石神深, 2.7, 45, -15,  -3, 9, 35.3, ⑫⑬,10, 9,Ｆタケショウオｰジ, 66,内田博, 0.5, 61,  -8,   3, 2,  4.8,⑩⑦⑩,10,14,Ｂニシノフジヤマ, 72,勝浦正, 2.3, 63,*  0,   7,11, 33.9,⑤④④
11,12,Ｈバトルオｰブ, 39,田中博, 1.7, 34,  -9, -10,16,405.9, ⑪⑪,11, 5, アニバｰサリｰ,---,横山典, 2.7, 46,  -5, -12, 3,  4.4, ⑤⑤,11,15,Ｈシベリアントム, 62,勝浦正, 0.7, 59,  -9,  -1,10,122.8,③⑤⑦,11, 4,Ｎスタｰマップ, 54,柴山雄, 3.3, 56,  -2,   3,12, 82.8,⑪⑪⑭
12, 1,Ｌハリケｰンラグｰン, 21,戸崎圭, 1.8, 35,  -3, -16, 6, 39.6, ⑦⑦,12, 6, サマｰアンサンブル,---,高野和, 3.4, 39, -26,   1,12, 99.8, ⑯⑯,12, 6, スｰパｰミッション,---,左海誠, 0.7, 63, -17,* 13, 9,113.3,⑮⑮⑬,12, 8,Ｍユキノスバル, 58,柴田大, 3.4, 56,   0,   0,15,334.5,③④⑥
13, 6,Ｇヤマショウボストン, 43,大野拓, 2.0, 33,  -5, -16,15,326.7, ⑩⑩,13, 7, ハナヨリタンゴ,---,高山太, 3.4, 39, -21,  -4,14,126.0, ⑭⑭,13, 4,Ａサイレントフォｰス, 71,北村宏, 0.7, 57,  -9,   0, 1,  1.5,⑥⑦⑧,13,13,Ｃトｰセンマキシマム, 70,田中勝, 3.8, 53,*  0,  -5, 7, 14.4,③④⑥
14, 4, アッパｰミドル,---,池崎祐, 3.1, 24, -20, -12,12,163.4, ⑮⑮,14,10, フレンドリｰハｰト,---,水出大, 3.5, 39, -24,  -2,16,195.3, ⑮⑮,14, 5,Ｍドリｰムハｰバｰ, 45,小林淳, 2.4, 37, -13, -17,15,465.9,⑬⑬⑭,14, 5,Ｈキミハツヨイ, 68,鷹野宏, 4.2, 50,  -1,  -5,13,187.1,⑦⑧⑬
15,11,Ｊバラッドシチｰ, 29,勝浦正, 3.1, 26, -28,  -5,14,228.6, ⑯⑯,15,16, クリｰンピカタン,---,伊藤工, 4.1, 32, -14, -17,13,123.1, ⑩⑪,15,14,Ｌミサトマｰブル, 49,戸崎圭, 4.9, 13, -13, -52,14,462.4,③⑬⑮,15, 1,Ｏロｰリエカルラ, 48,小林淳, 5.1, 47,  -4,  -8,14,286.4,⑭⑮⑮
16, 7,Ｍアイファｰシャトル, 21,江田照, 3.2, 23,  -3, -27,13,211.4, ⑦⑦,16,13, イガノアミｰゴ,---,郷原洋, 4.1, 33, -12, -19,15,165.3, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
