08年 7月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 7月 6日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,
"単勝:910円 複勝:07=240円 03=110円 05=120円 枠連:1,160円",,,,,,,,,,,,"単勝:360円 複勝:07=150円 04=240円 02=220円 枠連:1,000円",,,,,,,,,,,,単勝:280円 複勝:08=140円 11=390円 01=150円 枠連:850円,,,,,,,,,,,,単勝:430円 複勝:01=190円 04=600円 05=120円 枠連:600円,,,,,,,,,,,
"馬連:1,200円 ワイド:03-07=470円 05-07=600円 03-05=170円",,,,,,,,,,,,"馬連:1,300円 ワイド:04-07=470円 02-07=540円 02-04=850円",,,,,,,,,,,,"馬連:3,040円 ワイド:08-11=880円 01-08=300円 01-11=1,060円",,,,,,,,,,,,"馬連:6,740円 ワイド:01-04=1,840円 01-05=300円 04-05=940円",,,,,,,,,,,
"馬単:3,560円 3連複:1,170円",,,,,,,,,,,,"馬単:2,180円 3連複:2,600円",,,,,,,,,,,,"馬単:4,110円 3連複:3,130円",,,,,,,,,,,,"馬単:9,810円 3連複:6,810円 3連単:51,730円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,函館ｽﾌﾟﾘﾝﾄS ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂスパｰクルシチｰ, 64,北村友,, 68,*  2,*  7, 5,  9.5,①②①, 1, 6, メジロチャンプ,---,安藤勝,, 53,* -7,* -7, 1,  2.5, ②①, 1, 9,Ａニシノオニテツマル, 71,藤田伸,, 70,*  9,  -7, 1,  2.1, ①①, 1, 6,Ａキンシャサノキセキ, 98,岩田康,, 91,* 17,   6, 1,  1.8, ③③
 2,10,Ａソニックブレｰド, 64,三浦皇, 0.4, 67,*  2,   3, 3,  7.8,②①②, 2, 4, サンゴシック,---,池添謙, 0.4, 47, -11,* -8, 4,  8.1, ④③, 2, 3,Ｂファイナルファイト, 67,池添謙, 0.1, 66,   4,* -3, 2,  3.4, ⑥⑤, 2, 1,Ｆトウショウカレッジ, 86,池添謙, 0.1, 85,   8,* 14, 5, 15.4, ⑪⑩
 3, 4,Ｇウインザハギ, 55,竹之下, 0.6, 67,   1,*  5, 6, 46.0,⑧⑤⑤, 3, 8, アドバンスヘイロｰ,---,三浦皇, 0.7, 44, -13,  -9, 3,  4.6, ⑦⑤, 3,11,Ｉゴｰルドクリッパｰ, 58,吉田隼, 0.2, 67,*  8,  -8, 9, 50.6, ②②, 3, 8,Ｃキングストレイル, 89,ホワイ, 0.4, 83,  10,   8, 4, 11.5, ⑨⑥
 4, 1,Ｅシャインスタｰオｰ, 58,岩田康, 0.8, 64,*  2,   0, 1,  1.6,⑦②③, 4, 5, ワンダｰキラメキ,---,北村友, 0.7, 46,  -8, -14, 5, 18.7, ②③, 4, 7,Ｆナスザン, 63,的場勇, 0.2, 64,   4,  -4, 5, 15.7, ⑥⑤, 4,11,Ｇプレミアムボックス, 86,幸英明, 0.5, 81,   8,   9, 8, 27.5, ⑪⑫
 5, 2,Ｉヨシクリスエス, 51,菊沢隆, 1.9, 57,  -1,  -3,10, 95.1,⑧⑨⑨, 5, 1, テンシノマズル,---,中村将, 0.9, 44,* -5, -19, 9,111.4, ①②, 5, 8,Ｊウインウラカワ, 57,北村友, 0.3, 65,   2,* -2,11, 88.6, ⑩⑧, 5, 3,Ｏゴスホｰクケン, 76,松岡正, 0.6, 85,* 21,  -5, 3, 10.4, ①①
 6, 5,Ｈハクサンレジェンド, 53,吉田豊, 1.9, 60,  -2,  -1, 9, 80.0,⑩⑩⑩, 6, 2, キングパレｰド,---,松岡正, 1.1, 39, -11, -17, 6, 22.4, ④⑤, 6,10,Ｅバｰグドｰル, 64,幸英明, 0.4, 65,*  8, -10, 3,  7.6, ②②, 6, 2,Ｄスピニングノアｰル, 87,四位洋, 0.7, 77,   3,* 12, 7, 17.4, ⑮⑮
 7,11,Ｊダｰティｰマネｰ, 46,中村将, 2.3, 55,*  3, -12,11,110.1,③②④, 7, 3, ヤマイチタイキ,---,田嶋翔, 1.2, 37, -14, -15, 7, 67.0, ⑦⑤, 7, 2,Ｈユキノマｰヴェラス, 61,荻野琢, 0.6, 60,   4,  -9, 7, 29.2, ⑥⑧, 7,10,Ｅシンボリグラン, 87,藤田伸, 0.7, 79,  10,   4,10, 34.7, ⑨⑩
 8, 8,Ｆサイアｰエフェクト, 56,丸田恭, 2.7, 51,   0, -13, 4,  9.3,⑥⑤⑥, 8, 9, テｰオｰカンブリア,---,岩田康, 3.0, 15, -14, -38, 2,  2.7, ⑦⑨, 8, 1,Ｄイナズマレオ, 65,松岡正, 0.6, 60,   5, -10, 6, 17.3, ⑤④, 8,16,Ｈタマモホットプレイ, 85,古川吉, 0.7, 78,   6,   8,14, 59.1, ⑪⑫
 9, 7,Ｃサクラデイブレイク, 63,ホワイ, 2.9, 50,   0, -15, 2,  5.6,⑤⑤⑥, 9, 7, ディアテクノバトル,---,藤田伸, 3.6,  9, -11, -49, 8, 74.0, ④⑧, 9, 5,Ｋスガノナイナｰ, 54,鈴来直, 0.7, 56,  -8,*  1,12,149.5, ⑫⑫, 9, 7,Ｂマイネルスケルツィ, 89,三浦皇, 0.7, 80,  13,   1,11, 35.7, ⑤⑤
10, 6,Ｄチキリテンダリｰ, 60,荻野琢, 3.0, 52,  -4,  -9, 8, 76.1,⑩⑪⑪,,,,,,,,,,,,,10, 4,Ｌアッシュアッパｰ, 52,丸田恭, 0.7, 57,   0,  -6,10, 62.1, ⑩⑪,10,12,Ｎリキアイタイカン, 78,北村友, 0.8, 77,   4,   9,16, 97.1, ⑮⑯
11, 3,Ｋエクスタフネス, 33,梶晃啓, 3.8, 44,   0, -22, 7, 55.1,③⑤⑥,,,,,,,,,,,,,11, 6,Ｃエアルｰア, 66,木幡初, 0.8, 59,   4, -11, 4, 10.0, ⑥⑧,11, 5,Ｊコパノフウジン, 82,藤岡佑, 0.9, 77,  12,   0,15, 67.3, ⑧⑥
,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｇエリモブラスト, 62,小林徹, 1.2, 54,*  8, -21, 8, 29.8, ②⑤,12, 9,Ｌタニノマティｰニ, 81,木幡初, 1.0, 77,  13,  -3,13, 50.2, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｍミリオンウェｰブ, 79,角田晃, 1.0, 75,   8,   2,12, 41.6, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｉウエスタンビｰナス, 84,郷原洋, 1.1, 79,* 20, -10, 2,  9.3, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｐルルパンブルｰ, 74,吉田隼, 1.3, 72,  13,  -6, 6, 17.1, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｋタイセイアトム, 81,吉田豊, 1.7, 69,* 17, -16, 9, 29.8, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-4),,,,,,,,,,,
"単勝:950円 複勝:09=370円 10=450円 04=1,020円 枠連:1,260円",,,,,,,,,,,,単勝:250円 複勝:06=130円 04=210円 08=160円 枠連:990円,,,,,,,,,,,,単勝:210円 複勝:09=120円 03=140円 11=620円 枠連:280円,,,,,,,,,,,,単勝:180円 複勝:06=120円 01=280円 08=240円 枠連:480円,,,,,,,,,,,
"馬連:3,370円 ワイド:09-10=890円 04-09=1,770円 04-10=1,880円",,,,,,,,,,,,馬連:920円 ワイド:04-06=350円 06-08=240円 04-08=460円,,,,,,,,,,,,"馬連:440円 ワイド:03-09=230円 09-11=1,410円 03-11=1,310円",,,,,,,,,,,,"馬連:1,090円 ワイド:01-06=520円 06-08=450円 01-08=1,890円",,,,,,,,,,,
"馬単:7,590円 3連複:15,810円",,,,,,,,,,,,"馬単:1,520円 3連複:1,070円",,,,,,,,,,,,"馬単:730円 3連複:5,320円",,,,,,,,,,,,"馬単:1,500円 3連複:3,970円 3連単:12,910円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洞爺湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａラヴァｰズテｰラｰ, 63,荻野琢,, 67,*  6,  -4, 1,  2.3, ①①, 1, 7,Ｂカサデアンジェラ, 76,三浦皇,, 68,*  2,   4, 2,  2.8, ②②, 1, 2,Ｂスズカフェロｰ, 76,北村友,, 75,*  6,* 10, 2,  2.7,②③③, 1, 6,Ｊメイショウレガｰロ, 73,ホワイ,, 83,*  5,  11, 1,  3.9,②②②
 2, 6,Ｍスティｰルシャｰク, 43,三浦皇, 0.0, 65,   2,   0,10, 45.4, ③③, 2,12,Ｅテイクマイアイズ, 71,吉田隼, 0.1, 66,  -3,*  7, 4, 12.4, ⑤④, 2, 8,Ｉアリュｰバニヤン, 62,安藤勝, 0.5, 73,*  6,*  6, 3,  5.5,⑫③①, 2, 9,Ｈワルキュｰレ, 74,的場勇, 0.1, 87,  -3,* 24, 9, 22.9,⑫⑬⑬
 3, 5,Ｂウェディングコパ, 61,吉田隼, 0.0, 64,  -2,*  4, 5,  8.7, ⑥⑥, 3, 9,Ｄベルモントユリア, 72,菊沢隆, 0.2, 66,   0,   5, 5, 17.0, ③③, 3, 3,Ｅアルスボヘミアン, 70,三浦皇, 0.5, 72,*  6,   3, 5, 14.1,①①②, 3, 4,Ｄスパニッシュソウル, 77,藤岡佑, 0.3, 81,   2,  12, 8, 17.5,⑤⑤⑤
 4, 1,Ｄカネスダンク, 54,菊沢隆, 0.3, 60,  -5,*  4, 4,  8.2, ⑨⑧, 4, 6,Ｆマイティｰボタン, 68,松田大, 0.5, 65,*  3,   0, 7, 35.8, ①①, 4,10,Ｃユｰガットテｰスト, 72,藤岡佑, 1.4, 68,   4,   1, 6, 14.5,⑦⑧⑤, 4, 2,Ｅリメインオブザサン, 77,池添謙, 0.5, 79,   1,  12, 7, 15.6,⑦⑧⑥
 5, 9,Ｌレジェルマン, 44,松田大, 0.6, 59,*  6, -12,13,123.5, ②②, 5,10,Ｋイエロｰプリマ, 59,大野拓, 0.5, 64,  -4,   5,12,275.7, ⑤⑦, 5, 6,Ａオｰシャンクルｰズ, 78,藤田伸, 2.1, 61,   5,  -7, 1,  2.6,⑦⑥⑤, 5, 7,Ｉニシノアンサｰ, 73,三浦皇, 0.7, 71,*  9,  -9,11, 38.9,①①①
 6,16,Ｇスイｰトメリｰ, 51,北村友, 0.8, 57,*  4, -11, 8, 33.2, ③③, 6, 2,Ｃリュウメイ, 74,吉田豊, 0.9, 59,  -3,   0, 3,  5.3, ⑤⑤, 6, 1,Ｊクロスホｰリｰ, 62,郷原洋, 2.2, 62,   2,  -3, 8, 47.3,⑦⑨⑧, 6,10,Ｃイチゴイチエ, 78,安藤勝, 0.8, 72,   4,   1, 2,  3.9,③③③
 7, 4,Ｅアズマクロリス, 54,藤岡佑, 0.8, 53,  -8,   0, 3,  7.1, ⑫⑩, 7,11,Ｈシアトルレイナ, 65,丸田恭, 1.1, 55,  -8,   1, 8, 50.9, ⑨⑨, 7, 7,Ｌスカイワｰド, 54,大江原, 2.3, 61,   3,  -5,12,353.3,⑥⑨⑧, 7,16,Ｍオリオンオンサイト, 68,吉田豊, 0.8, 74,   4,   2,10, 32.6,⑤③③
 8,12,Ｉティアップタイガｰ, 50,木幡初, 0.8, 55,   0,  -8, 6, 16.7, ⑤⑤, 8, 4,Ｇフィリアルドｰタｰ, 67,藤岡佑, 1.1, 56,  -8,   1, 6, 35.1, ⑨⑥, 8,11,Ｈデルマアルタイル, 63,吉田隼, 2.5, 59,   5, -10, 9,112.6,⑤⑥⑦, 8,12,Ｆマチカネゲンジ, 77,藤田伸, 0.9, 76,   0,   9, 6, 10.6,⑬⑪⑨
 9,13,Ｊカシノマチャガ, 46,大野拓, 1.0, 51,  -8,  -3,15,218.7, ⑫⑧, 9, 8,Ｌモモカ, 52,幸英明, 1.3, 53, -11,   2, 9,104.0, ⑫⑪, 9, 9,Ｄアグネスマｰズ, 70,長谷川, 2.8, 60,*  6, -14, 4, 11.6,②③⑧, 9,13,Ｇオｰバｰカムオｰル, 76,古川吉, 1.0, 74,   1,   5, 5,  9.6,⑩⑧⑧
10, 7,Ｋグレイスフルソング, 45,丸田恭, 1.1, 50,  -4,  -8,11,101.1, ⑨⑬,10, 5,Ｊタイキプロバンス, 61,的場勇, 1.4, 53, -10,   0,10,114.7, ⑪⑪,10, 5,Ｆライモン, 68,岩田康, 2.8, 57,*  6, -15, 7, 21.4,④②③,10, 5,Ｋセイウンビバｰチェ, 72,長谷川, 1.0, 75,   0,   6,12,113.4,⑨⑩⑩
11,14,Ｃマイネマシェリ, 56,松岡正, 1.2, 49,  -3, -10, 7, 17.5, ⑥⑦,11, 3,Ａトｰセンベルファム, 81,藤田伸, 1.4, 52,  -2,  -5, 1,  2.2, ④⑦,11, 4,Ｇヒメアウトランダｰ, 66,松田大, 3.3, 57,   0, -10,11,327.6,⑪⑪⑪,11,15,Ａコアレスストｰム, 81,四位洋, 1.2, 69,   2,  -1, 3,  5.5,⑦⑤⑥
12, 8,Ｏドリｰムオブスタｰ, 38,吉田豊, 1.2, 48, -13,   0,16,260.1, ⑮⑭,12, 1,Ｉテンカジョウ, 61,木幡初, 2.3, 43,  -6, -11,11,122.1, ⑧⑩,12,12,Ｋケンブリッジアｰス, 55,中村将, 4.0, 51,   2, -16,10,185.7,⑩⑪⑪,12,14,Ｐショコラシチｰ, 65,柴原央, 1.5, 69,  -1,   3,14,181.8,⑩⑪⑫
13,11,Ｆジョｰキｰマン, 54,岩田康, 1.3, 47,  -5,  -8, 2,  5.0, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｌフウランジョｰ, 69,北村友, 2.1, 61,   1, -12,13,142.6,③⑦⑩
14, 2,Ｎディリジェント, 38,古川吉, 2.2, 35, -13, -13,14,182.2, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｂホワイトベッセル, 81,岩田康, 2.2, 61,  -6,   1, 4,  8.8,⑭⑯⑮
15, 3,Ｈワイルドヒｰロｰ, 50,藤田伸, 3.2, 24, -10, -28, 9, 35.6, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｏインスパイアリング, 68,小林徹, 2.6, 56,  -5,  -8,16,217.7,⑯⑮⑯
16,10,Ｐユメモノガタリ, 35,小林徹, 3.4, 21,  -2, -40,12,108.9, ⑥⑩,,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｎディｰプスマｰト, 68,幸英明, 2.7, 55,  -3, -12,15,202.1,⑭⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,
単勝:230円 複勝:15=130円 06=900円 05=200円 枠連:750円,,,,,,,,,,,,"単勝:280円 複勝:07=130円 12=270円 09=260円 枠連:1,030円",,,,,,,,,,,,単勝:270円 複勝:02=130円 08=190円 03=280円 枠連:950円,,,,,,,,,,,,単勝:390円 複勝:06=190円 09=620円 04=340円 枠連:750円,,,,,,,,,,,
"馬連:7,880円 ワイド:06-15=2,700円 05-15=350円 05-06=4,080円",,,,,,,,,,,,"馬連:1,390円 ワイド:07-12=600円 07-09=470円 09-12=1,430円",,,,,,,,,,,,"馬連:1,040円 ワイド:02-08=460円 02-03=460円 03-08=1,090円",,,,,,,,,,,,"馬連:6,600円 ワイド:06-09=2,050円 04-06=1,500円 04-09=3,860円",,,,,,,,,,,
"馬単:10,840円 3連複:13,270円",,,,,,,,,,,,"馬単:2,320円 3連複:4,300円",,,,,,,,,,,,"馬単:1,610円 3連複:3,300円 3連単:12,860円",,,,,,,,,,,,"馬単:9,040円 3連複:25,570円 3連単:119,480円",,,,,,,,,,,
