08年 6月 7日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 6月 7日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3370m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝2500m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桶狭間特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｈスズカクリアｰ, 53,秋山真,, 57,  -5,*  2,12,113.9,⑩⑩⑨, 1,13, ジャイアンツエｰル,,西谷誠,,,,, 4, 11.1,①①①, 1,11,Ｊシャイニｰブラウン, 63,鮫島良,, 82,   2,* 22, 4,  8.7,⑬⑬⑨, 1, 8,Ｃボストンゴｰルド, 72,和田竜,, 73,  -4,  13, 2,  5.6, ⑤⑤
 2, 5,Ｃマイティｰウラン, 56,船曳文, 0.0, 55,  -3,  -1, 7, 17.6,⑦⑦⑥, 2, 5, バトルブレｰヴ,,菊地昇,217.9,,,, 3,  6.3,③②②, 2, 3,Ｂマｰムｰドイモン, 73,小原義, 0.3, 78,   4,* 15, 5, 13.5,⑪⑨⑤, 2,17,Ｎスプリングタピアン, 63,福永祐, 0.2, 70,  -3,   9, 4, 13.7, ④④
 3, 3,Ｂスマｰトドレス, 59,鮫島良, 0.0, 55,*  0,  -6, 1,  4.1,①①①, 3, 4, メイショウイグアス,,今村康,218.7,,,,13,159.3,④②③, 3, 7,Ｅシャロｰム, 68,秋山真, 0.4, 75,   4,  12, 6, 17.1,⑧⑥⑤, 3, 5,Ａビンチェロ, 76,小牧太, 0.2, 72,  -7,  14, 1,  1.8, ⑨⑦
 4, 8,Ｉパイナップルスノｰ, 52,藤岡佑, 0.1, 53,* -1,  -5, 5,  6.7,②②②, 4, 6, シルクギャロップ,,金折知,219.4,,,, 6, 23.6,⑦⑥⑤, 4, 2,Ｄフィッツロイ, 69,佐藤哲, 0.5, 74,   3,  11, 3,  5.5,⑧⑨⑨, 4,12,Ｆセレスダイナミック, 69,幸英明, 0.4, 67,*  0,   4, 7, 25.5, ②②
 5,16,Ｅイコｰルパｰトナｰ, 54,福永祐, 0.2, 54,  -4,  -1, 3,  4.7,⑦⑨⑨, 5, 1, マルブツトップ,,熊沢重,219.8,,,, 5, 16.5,②④④, 5, 5,Ｌエｰシンジｰライン, 60,小牧太, 0.9, 69,*  6,  -1,12, 93.2,②①①, 5, 6,Ｄクリスティイモン, 70,中舘英, 0.4, 67,*  2,   1, 3,  7.4, ①①
 6, 1,Ａウォｰタｰルフラン, 64,熊沢重, 0.3, 54,  -2,  -6, 4,  6.0,③③③, 6, 8, テイエムモノノフ,,佐久間,221.2,,,,14,236.7,⑪⑧⑧, 6, 8,Ｇクリノコブオｰ, 67,酒井学, 1.1, 68,*  5,  -1,11, 61.9,⑫④②, 6,18,Ｈクレバｰジェフリｰ, 67,中村将, 0.5, 67,  -4,   7, 8, 27.1, ⑤⑤
 7,15,Ｋエリモエトワｰル, 51,古川吉, 0.3, 55,  -2,  -5, 9, 64.9,⑤③④, 7, 7, シルクサラマンダｰ,,江田勇,221.7,,,, 9,104.4,⑩⑨⑨, 7, 1,Ａマイネルロｰゼン, 77,藤岡佑, 1.1, 66,*  5,  -3, 1,  2.4,①②⑤, 7, 3,Ｋコアレスソニック, 65,安藤光, 0.6, 68, -17,* 19, 5, 21.2, ⑰⑰
 8,12,Ｄタガノアンクルベル, 54,赤木高, 0.6, 51,  -6,*  0, 6, 13.5,⑬⑬⑫, 8, 9, テイエムアラムシャ,,高井彰,221.9,,,,12,152.8,⑥⑦⑦, 8,12,Ｋミスズコｰポラル, 63,幸英明, 1.4, 67,   4,   0,10, 50.0,⑥⑪⑫, 8, 1,Ｊラストモア, 65,松田大, 0.6, 66, -12,  13,14, 81.4, ⑬⑬
