08年 9月15日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 9月15日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  ダ1000m 2 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北斗賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇピロｰトｰク, 52,横山典,, 68, -10,* 10, 9, 36.9,④③③, 1, 3,Ｃサダムテンジン, 65,藤田伸,, 81,*  9,*  8, 2,  3.7, ①①, 1, 3,Ａジェイケイセラヴィ, 78,北村宏,, 70,*  3,*  4, 1,  2.4, ①①, 1,11,Ａコロナグラフ, 82,武幸四,, 75,  10,   1, 5,  6.9,⑦⑥②
 2, 5,Ｂトップゾｰン, 65,藤岡佑, 0.1, 64,* -8,   4, 4,  7.8,①①①, 2, 4,Ｂアイアムカミノマゴ, 68,横山典, 0.0, 80,*  8,*  8, 3,  4.2, ②②, 2, 9,Ｂメジロシｰゴｰ, 77,丸田恭, 0.3, 67,*  3,   2, 2,  3.9, ③②, 2, 8,Ｄシャドウストライプ, 78,藤田伸, 0.2, 73,   9,   0, 2,  4.7,⑦⑨⑦
 3, 4,Ｄカネトシコウショウ, 62,秋山真, 0.4, 61,*-10,   1, 3,  7.4,②②②, 3, 8, イケノナイン,---,桑村真, 1.2, 68,   6,  -2, 4,  8.4, ③③, 3,11,Ｃヤマサラグランジュ, 74,松岡正, 0.8, 61,  -7,*  4, 5,  7.9, ⑨⑨, 3, 6,Ｈニシノドｰン, 77,藤岡佑, 0.2, 75,   8,*  4, 3,  4.9,⑪⑪⑧
 4, 1,Ａマイネルプロｰトス, 71,松岡正, 0.4, 62, -11,   4, 1,  1.8,③③③, 4, 7, マルノノパｰル,---,宮崎光, 1.2, 67,   4,   0,10, 64.6, ⑥⑥, 4, 8,Ｄホトダｰ, 70,横山典, 0.8, 61,  -2,   0, 8, 20.4, ⑥⑥, 4,12,Ｉマルブツブラボｰ, 77,勝浦正, 0.4, 75,   9,*  3,13, 73.5,⑬⑪⑬
 5, 3,Ｃニシノラブキング, 64,武幸四, 0.4, 64, -12,*  7, 2,  6.0,⑦⑤⑤, 5, 1, スｰパｰマｰクン,---,山口竜, 1.2, 63,  -8,*  9, 9, 46.4, ⑫⑫, 5, 1,Ｇクリップフェアリｰ, 65,三浦皇, 0.8, 62,   0,   0, 7, 18.4, ⑤④, 5, 3,Ｌマイネルトラヴェル, 73,津村明, 0.5, 72,  11,  -4,12, 50.8,⑤④⑥
 6,11,Ｆアドバンスヘイロｰ, 54,三浦皇, 0.5, 62, -11,   4, 7, 26.4,⑤⑤⑤, 6, 5,Ｆザデイ, 56,中舘英, 1.5, 61,  -2,   1, 6, 15.1, ⑩⑧, 6, 7,Ｅオｰスノムスメ, 69,荻野琢, 0.9, 61,  -5,   1, 3,  7.6, ⑦⑥, 6,10,Ｂグランシュヴァリエ, 80,横山典, 0.6, 70,  10,  -5, 1,  3.3,⑨⑥②
 7,12,Ｅラヴィンライフ, 55,長谷川, 0.5, 63, -12,*  7, 5,  9.1,⑦⑦⑦, 7, 9,Ｄワンダｰキラメキ, 64,安藤勝, 1.7, 62,   5,  -5, 5,  8.6, ④③, 7, 2,Ｊレアシルウィア, 59,山口竜, 1.2, 56,  -5,  -2,11,143.5, ⑦⑥, 7, 5,Ｅストｰムタイガｰ, 78,中舘英, 0.6, 70,* 12,  -7, 6, 14.6,③②②
 8, 9,Ｉディバインフレイム, 50,藤田伸, 0.8, 59, -14,   5, 8, 29.3,⑩⑩⑧, 8,10,Ａリッカアリュｰル, 77,柴山雄, 1.8, 63,   5,  -6, 1,  3.5, ④⑤, 8,10,Ｈバｰルベック, 63,田中博, 1.5, 53, -14,   2,12,153.1, ⑫⑩, 8,13,Ｊスズカフェロｰ, 75,丸田恭, 0.8, 70,  10,  -4, 4,  6.8,⑨⑩⑩
 9, 7,Ｋハリケンフリゲイト, 38,荻野琢, 1.6, 51, -16,  -2,11,167.6,⑫⑫⑫, 9,11, モエレビクトリｰ,---,佐々木, 1.8, 61,   3,  -5, 8, 26.1, ⑥⑥, 9, 4,Ｉクｰルラスカル, 60,郷原洋, 1.5, 54,  -8,  -1, 9, 69.9, ⑪⑩, 9, 1,Ｋトｰセントップラン, 74,荻野琢, 0.9, 72,   8,  -2,10, 42.6,⑪⑪⑩
10, 8,Ｊコスモピグマン, 50,丸田恭, 1.6, 48, -14,  -8,10, 79.1,⑤⑦⑩,10, 6,Ｇラックマイサイド, 48,坂下秀, 1.9, 58,  -2,  -2,11, 89.1, ⑩⑧,10, 5,Ｆマサノネバｰマイン, 66,五十嵐, 1.6, 54,*  3, -11, 4,  7.9, ②②,10, 4,Ｍダイワレヴアップ, 72,武士沢, 1.0, 68,* 13, -12,11, 50.7,②②①
11,10,Ｈガリアｰノ, 52,蛯名正, 1.9, 46, -13, -10, 6, 25.2,⑩⑩⑩,11,12,Ｅムラマサノメイトｰ, 59,小林淳, 2.0, 58,   1,  -5, 7, 15.6, ⑨⑩,11, 6,Ｌブライティアクロス, 52,勝浦正, 2.0, 49,  -8,  -7,10,128.1, ⑨⑫,11, 7,Ｇウエスタンリジ, 78,的場勇, 1.4, 65,  11, -12, 8, 34.0,③④⑧
12, 2,Ｌキタサンアｰス, 34,芹沢純, 2.2, 40, -12, -17,12,253.1,⑦⑦⑧,12, 2, クラフィンライデン,---,五十嵐, 2.1, 57,   3,  -7,12,131.3, ⑥⑩,12,12,Ｋファンダフル, 57,藤田伸, 2.5, 44,   1, -17, 6, 17.3, ④④,12, 9,Ｃマドンナブラボｰ, 78,芹沢純, 2.4, 59,  10, -20, 9, 39.1,⑥⑥⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 2,Ｆネヴァシャトル, 78,松田大, 3.1, 54,* 13, -29, 7, 20.9,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,
"単勝:3,690円 複勝:06=770円 05=340円 04=230円 枠連:14,080円",,,,,,,,,,,,単勝:370円 複勝:03=150円 04=170円 08=220円 枠連:720円,,,,,,,,,,,,単勝:240円 複勝:03=120円 09=120円 11=160円 枠連:430円,,,,,,,,,,,,単勝:690円 複勝:11=240円 08=210円 06=190円 枠連:540円,,,,,,,,,,,
"馬連:11,580円 ワイド:05-06=3,190円 04-06=2,560円 04-05=790円",,,,,,,,,,,,馬連:760円 ワイド:03-04=350円 03-08=600円 04-08=780円,,,,,,,,,,,,馬連:510円 ワイド:03-09=190円 03-11=400円 09-11=270円,,,,,,,,,,,,"馬連:1,930円 ワイド:08-11=770円 06-11=850円 06-08=660円",,,,,,,,,,,
"馬単:38,040円 3連複:21,180円 3連単:221,920円",,,,,,,,,,,,"馬単:1,400円 3連複:2,160円 3連単:9,280円",,,,,,,,,,,,"馬単:840円 3連複:1,030円 3連単:4,030円",,,,,,,,,,,,"馬単:4,370円 3連複:3,950円 3連単:23,020円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,UHB賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｊアドマイヤアモｰレ, 50,安藤勝,, 68,*  2,*  7, 1,  3.2,②②②, 1, 2, リキサンシンオｰ,---,藤田伸,, 61,*-15,*  7, 1,  2.1, ①①, 1, 4,Ｈチャイニｰズフレア, 69,中舘英,, 69,   1,* 14, 8, 25.6,⑧⑦⑥, 1, 5,Ｉアキノパンチ, 72,中舘英,, 78,*  9,   5, 4, 12.1, ③②
 2, 2,Ａバｰチャルウォｰズ, 68,丸田恭, 0.6, 65,   2,*  5, 2,  3.3,⑨④③, 2, 9, コイクレナイ,---,丸田恭, 1.0, 48, -23,*  2, 3,  5.2, ⑤⑥, 2, 1,Ａオコリンボ, 74,藤田伸, 0.0, 70,   2,  13, 1,  2.0,④⑤③, 2, 6,Ｇフランシｰル, 74,横山典, 0.0, 77,   1,  12, 6, 14.8, ⑦⑦
 3, 5,Ｂジョｰキｰマン, 67,長谷川, 0.8, 67,   2,   4, 4,  5.3,⑤④③, 3, 1, ハｰトノジョｰカｰ,---,津村明, 1.1, 48, -19,  -1, 8, 48.7, ④④, 3, 2,Ｍコヅル, 54,蛯名正, 0.1, 69,*  4,   8,13,104.4,①①①, 3,14,Ｄヘッドライナｰ, 78,秋山真, 0.1, 77,   5,   7, 7, 16.4, ④④
 4,10,Ｄカリユガ, 61,松田大, 1.6, 58,   0,  -1, 8, 48.2,⑦⑦⑥, 4, 3, リュシオル,---,横山典, 1.2, 44,*-16,  -7, 2,  3.7, ②②, 4,11,Ｊチャｰムピクチャｰ, 67,山口竜, 0.3, 67,*  3,   7,10, 32.6,③②②, 4,10,Ｂデビルズコｰナｰ, 78,松岡正, 0.2, 75,* 13,  -2, 2,  4.7, ①①
 5, 4,Ｅシルキｰチュチュ, 55,田中博, 1.7, 57,*  3,  -8, 7, 37.0,①①①, 5, 4, ケｰジｰフジ,---,中舘英, 1.9, 36, -17, -15, 4,  8.4, ②②, 5, 5,Ｂコパノタイマネ, 72,的場勇, 0.4, 66,   0,  11, 3,  6.8,⑧⑦⑦, 5,11,Ｐナリタバクシン, 64,藤岡佑, 0.2, 75,  -7,* 17,12, 80.8, ⑪⑫
 6, 3,Ｃハッカイサンライズ, 63,蛯名正, 2.2, 56,  -3,   0, 3,  4.9,⑨⑪⑨, 6, 7, キシュウガイア,---,秋山真, 2.6, 27, -29, -12, 6, 18.1, ⑨⑧, 6,13,Ｃケｰジｰハッピｰ, 72,松岡正, 0.6, 65,   1,   8, 2,  4.4,⑦⑤⑤, 6, 3,Ｍキルシュブリュｰテ, 67,北村友, 0.2, 76,   1,  10, 8, 27.8, ⑦⑦
 7,12,Ｇサｰリセルカ, 53,北村友, 2.4, 50,   2, -12, 9, 58.3,③③⑤, 7, 8, ミラｰフジコ,---,小原義, 2.8, 24, -21, -22, 5, 15.3, ⑤④, 6, 7,Ｅハニｰフラッグ, 70,荻野琢, 0.6, 68,   1,   9, 9, 30.1,④⑦⑨, 7, 4,Ａアドマイヤプルｰト, 81,安藤勝, 0.2, 75,  -3,  14, 1,  2.1, ⑨⑦
 8, 7,Ｋクレバｰモｰリン, 49,的場勇, 2.4, 53,  -1,  -6,11, 96.5,⑧⑧⑦, 8, 5, ヒロイックユウ,---,蛯名正, 2.8, 26, -21, -20, 7, 35.1, ⑤⑦, 8, 8,Ｇラブリｰコンサｰト, 69,藤岡佑, 0.6, 67,  -2,* 14, 7, 24.5,⑫⑩⑪, 8, 2,Ｎテンザンアモｰレ, 65,千田輝, 0.6, 70,  -5,  11,15,235.4, ⑪⑩
