08年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
15,16,Ｉホワイトチャｰム, 42,田中博, 3.0, 28, -18, -10,15,199.4, ⑬⑮,,,,,,,,,,,,,15,11,Ｅシルクマタドｰル, 72,石橋脩, 3.9, 44,   9, -27,11, 50.4, ⑥⑤,15, 5,Ｒアプロｰチアゲン, 46,木幡初, 2.0, 59,   5, -12,17,137.1, ⑭⑮
16, 5, エスエスエトワｰル,---,丸田恭, 3.7, 23, -17, -17,14,154.7, ⑯⑮,,,,,,,,,,,,,16, 1,Ｏマイムマイム, 58,戸崎圭, 4.3, 42,   2, -21,15,200.6, ⑨⑭,16, 4,Ｆタケデンノキボｰ, 73,高橋智, 2.5, 53,  10, -25,13, 53.8, ⑪⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｏシアトルタコマ, 66,石橋脩, 4.3, 36,   6, -44,16,119.5, ⑥⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:11),,,,,,,,,,,
"単勝:1,790円 複勝:08=400円 12=140円 04=110円 枠連:1,720円",,,,,,,,,,,,単勝:160円 複勝:02=110円 09=120円 03=210円 枠連:260円,,,,,,,,,,,,"単勝:180円 複勝:06=120円 04=340円 14=270円 枠連:1,110円",,,,,,,,,,,,単勝:280円 複勝:03=140円 16=170円 09=500円 枠連:510円,,,,,,,,,,,
"馬連:3,530円 ワイド:08-12=1,080円 04-08=720円 04-12=210円",,,,,,,,,,,,馬連:300円 ワイド:02-09=160円 02-03=310円 03-09=450円,,,,,,,,,,,,"馬連:1,100円 ワイド:04-06=570円 06-14=480円 04-14=1,600円",,,,,,,,,,,,"馬連:670円 ワイド:03-16=300円 03-09=1,160円 09-16=1,480円",,,,,,,,,,,
"馬単:8,530円 3連複:2,130円",,,,,,,,,,,,馬単:440円 3連複:720円,,,,,,,,,,,,"馬単:1,370円 3連複:3,170円",,,,,,,,,,,,"馬単:1,250円 3連複:3,660円 3連単:12,900円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝2300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  ダ1400m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,欅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｇオンワｰドイｰガｰ, 57,千葉直,, 58,*  2,  -3, 3,  4.3, ②②, 1,13,Ａティアップアライブ, 73,内田博,, 65,* -5,* -2, 1,  1.8,⑧③②, 1,12,Ｄハリｰアップ, 76,藤田伸,, 78,  16,*-14, 2,  4.2,⑥④③, 1, 9,Ａフェラｰリピサ, 91,内田博,, 89,*  7,* 21, 1,  3.2, ②②
 2,16,Ｄツクバプリティ, 62,田中博, 0.1, 60,  -2,*  5,10, 30.7, ⑨⑨, 2, 1,Ｃエムオｰフィｰバｰ, 59,柴田善, 0.2, 64,  -6,* -2, 6, 21.9,③⑤④, 2, 5,Ｆウェンブリｰ, 74,内田博, 0.5, 73,  16,*-20, 3,  4.3,⑧⑥④, 2, 7,Ｂヴァンクルタテヤマ, 90,戸崎圭, 0.0, 90,*  8,* 21, 7, 17.3, ①①
 3, 6,Ｅトラストミツル, 59,三浦皇, 0.4, 55,   0,  -4, 2,  4.2, ④④, 3, 2,Ｂゲイルカフェ, 60,田中勝, 0.2, 65,* -4,  -6, 2,  4.4,②②②, 3, 6,Ｍハツカリ, 46,鷹野宏, 0.5, 73,* 19, -26,13,161.3,①①①, 3, 2,Ｅテイエムアクション, 89,和田竜, 0.3, 88,*  6,* 20, 3,  7.2, ③③
 4, 4,Ｂジエクストリｰム, 65,田辺裕, 0.7, 51,  -2,  -3, 4, 12.9, ⑥⑤, 4, 5,Ｅカレンダｰマｰチ, 49,松岡正, 0.7, 58,  -8,  -5, 5, 21.1,⑤⑥⑥, 4, 8,Ａリネンフィｰルド, 79,田辺裕, 0.6, 72,  16, -22, 5, 10.7,④⑥④, 4,16,Ｃワｰルドハンタｰ, 90,蛯名正, 0.4, 87,*  6,  19, 2,  4.5, ③③
 5,15,Ｉカシノシンケン, 51,伊藤工, 0.7, 54,  -2,  -3,14, 97.2, ⑥⑤, 5, 8,Ｊテｰジュパッタｰ, 44,石橋脩, 1.0, 54,* -4, -18, 7, 37.4,①①①, 5,11,Ｇセントラルカフェ, 72,小島太, 1.1, 66,* 18, -34, 7, 18.1,②②②, 5, 3,Ｏクランエンブレム, 77,藤田伸, 0.6, 84,   4,* 20, 8, 20.8, ⑥⑥
 6, 2,Ｈトミケンクルｰク, 56,高野和, 0.9, 53,  -3,  -3, 7, 26.4, ⑨⑨, 6,11,Ｄスプリングロック, 58,大野拓, 1.6, 50,  -8, -17, 4, 10.9,⑪⑥⑥, 6, 9,Ｅロｰドキャニオン, 75,田中博, 1.6, 64,  15, -32, 6, 13.2,④⑤⑦, 6, 4,Ｈユノナゲット, 87,武士沢, 0.8, 83,   3,* 20, 9, 21.1, ⑪⑩
 7, 5,Ｊブルｰサイクロン, 48,佐藤聖, 1.1, 50,  -7,*  0,16,153.8, ⑭⑬, 7, 6,Ｇグラップラｰ, 46,三浦皇, 2.0, 46, -10, -18, 3,  5.5,⑬⑩⑨, 7, 3,Ｂアサクサゼットキ, 78,三浦皇, 1.9, 60,  13, -36, 1,  3.0,⑧⑨⑨, 7,14,Ｇナムラアトランテス, 88,石橋脩, 0.8, 82,   4,  18, 5,  9.3, ⑥⑥
 8,13,Ｎシンボリブラント, 39,黛弘人, 1.2, 51,  -7,*  1,13, 81.1, ⑮⑮, 8, 3,Ｆサンサンサン, 48,鷹野宏, 2.1, 45, -10, -18,10, 62.7,⑧⑩⑫, 8, 4,Ｉニシノロドリゲス, 69,千葉直, 2.0, 59,  12, -34, 8, 31.2,⑩⑪⑩, 8, 1,Ｋハギノベルテンポ, 85,勝浦正, 0.9, 83,   2,* 20,15,136.0, ⑪⑪
 9, 9,Ｃシュヴァｰベン, 65,的場勇, 1.4, 48,*  2, -15, 1,  2.5, ①①, 9,10,Ｉラストビｰコン, 44,千葉直, 2.6, 40,  -8, -29,13,188.4,⑤⑥⑧, 9, 7,Ｃバンブｰトヨタ, 77,後藤浩, 2.0, 59,  10, -31, 4,  7.8,⑬⑬⑪, 9, 8,Ｉチョウカイロイヤル, 87,田中勝, 1.0, 82,   4,  16,14,105.3, ⑥⑥
10,10,Ｆホウリイキッド, 58,草野太, 1.4, 48,  -2, -10, 8, 27.7, ⑥⑤,10,12,Ｈイクセルカントリｰ, 45,高山太, 2.8, 39,  -9, -29,11,121.3,⑪⑬⑨,10, 2,Ｋブリオｰサ, 63,柴山雄, 2.1, 58,  10, -33,11, 71.8,⑩⑩⑪,10, 5,Ｆツムジカゼ, 89,柴田善, 1.2, 80,   1,  19,11, 30.7, ⑭⑭
11, 1,Ｏポセイドンキング, 29,大野拓, 1.5, 49,  -4,  -6,15,101.5, ⑨⑪,11, 7,Ｋトウショウスワット, 40,武士沢, 2.8, 38,  -6, -36, 9, 53.8,③③⑤,11,13,Ｌクリスタルシンガｰ, 56,津村明, 2.5, 56,  15, -45,10, 64.6,⑥⑥⑦,11,13,Ｌボｰドスウィｰパｰ, 83,村田一, 1.3, 81,   2,  17, 6, 13.3, ⑪⑪
12, 8,Ｌトｰセンソフィア, 41,丸田恭, 1.7, 47,  -6,  -6, 9, 29.5, ⑨⑬,12, 4,Ｌダイワマｰシャル, 32,後藤浩, 4.3, 31, -10, -51, 8, 42.3,⑤⑥⑨,12,10,Ｈスタｰラビット, 70,丸田恭, 3.2, 50,  16, -58,12,143.4,②③④,12,10,Ｎヤマノルドルフ, 82,三浦皇, 1.3, 79,*  6,  11,12, 76.3, ③③
13, 3,Ｋトップハルサヤ, 47,池崎祐, 1.7, 47,  -8,  -2,12, 59.2, ⑮⑮,13, 9,Ｍバラッドシチｰ, 31,大庭和, 4.3, 31, -10, -43,12,146.3,⑧⑩⑬,13, 1,Ｊトｰセンジュビリｰ, 66,吉田豊, 4.0, 45,  11, -58, 9, 49.8,⑩⑪⑪,13,11,Ｊベルｰガ, 86,吉田豊, 1.4, 80,  -1,  19,10, 21.8, ⑯⑯
14,12, メイショウジップ,---,小島太, 3.0, 36,*  1, -29,11, 48.2, ②③,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｄアイスドｰル, 90,松岡正, 1.5, 78,   1,  17, 4,  8.4, ⑭⑭
15, 7,Ａディアオリバｰ, 65,宮崎北, 3.5, 31,  -4, -23, 5, 21.0, ⑬⑪,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｐマルノマンハッタン, 68,草野太, 2.6, 69,   2,   5,16,164.8, ⑥⑪
16,11,Ｍトｰセンダズル, 41,加藤士, 4.2, 29,  -2, -33, 6, 23.7, ④⑤,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｍメイショウホウオウ, 82,後藤浩, 3.4, 61,   3,  -4,13, 83.5, ⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:不良(指数:11),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-22 馬場:不良(指数:11),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-8),,,,,,,,,,,
"単勝:430円 複勝:14=160円 16=650円 06=180円 枠連:2,850円",,,,,,,,,,,,"単勝:180円 複勝:13=110円 01=280円 02=130円 枠連:1,180円",,,,,,,,,,,,"単勝:420円 複勝:12=170円 05=160円 06=2,870円 枠連:710円",,,,,,,,,,,,"単勝:320円 複勝:09=150円 07=420円 02=250円 枠連:2,910円",,,,,,,,,,,
"馬連:3,860円 ワイド:14-16=1,300円 06-14=340円 06-16=1,380円",,,,,,,,,,,,"馬連:1,210円 ワイド:01-13=500円 02-13=170円 01-02=670円",,,,,,,,,,,,"馬連:800円 ワイド:05-12=320円 06-12=7,070円 05-06=9,300円",,,,,,,,,,,,"馬連:3,000円 ワイド:07-09=1,020円 02-09=580円 02-07=1,900円",,,,,,,,,,,
"馬単:5,510円 3連複:4,980円",,,,,,,,,,,,"馬単:1,590円 3連複:1,090円",,,,,,,,,,,,"馬単:1,600円 3連複:39,360円",,,,,,,,,,,,"馬単:5,250円 3連複:7,250円 3連単:38,970円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  ダ1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1300m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,牡丹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｈスカｰレットダイヤ, 45,戸崎圭,, 67,* -1,* -5, 6,  8.4, ②②, 1, 4,Ｇチェルカ, 65,後藤浩,, 70,* 11,  -6, 3,  6.1, ②②, 1,11,Ｈシャドｰクロス, 63,柴田善,, 77,   8,* -1, 3,  6.0, ④④, 1, 3,Ｄハｰドランナｰ, 80,戸崎圭,, 77,* 17,   1, 4,  5.6, ①①
 2, 4,Ｆサマｰアクトレス, 49,松岡正, 0.5, 59,* -2, -10, 2,  6.0, ③②, 2, 2,Ｂヒロアンジェロ, 69,蛯名正, 0.0, 73,   6,*  1, 7, 14.0, ⑨⑦, 2, 5,Ｃロスペトリュス, 73,藤田伸, 0.0, 77,* 10,* -3, 1,  2.9, ②②, 2,14,Ａトｰセンセイント, 83,小野次, 0.0, 75,* 15,   1, 2,  5.5, ②②
 3,10, スマｰトラヴ,---,蛯名正, 0.5, 59,  -9,* -3, 3,  6.0, ⑮⑨, 3,10,Ｍブリズデロｰトンヌ, 62,菊沢隆, 0.1, 72,   6,*  2,11, 68.7, ⑪⑧, 3, 1,Ｆネイチャｰグロウ, 68,高山太, 0.3, 74,   7,* -3, 7, 16.4, ⑦⑦, 3,10,Ｅモンプティクｰル, 78,宮崎北, 0.1, 74,   8,   9, 9, 25.7, ③③
 4,16,Ｉディｰエスファジｰ, 44,石橋脩, 0.7, 57,  -5,  -9, 7, 19.6, ⑥⑥, 4, 8,Ｈマイヴィｰナス, 65,小野次, 0.6, 66,   8,  -6, 6, 11.3, ⑥④, 4, 2,Ｋコンセンチメント, 46,松岡正, 0.8, 67,* 11, -17, 4,  7.3, ①①, 4, 4,Ｂセトノヒット, 82,石橋脩, 0.2, 74,   5,* 12, 5, 12.6, ⑨⑦
 5, 6,Ｃコラデピｰノ, 55,柴田善, 0.8, 57,  -5,  -8, 1,  3.2, ⑥⑦, 5,14,Ｃウインク, 68,柴田善, 0.7, 67,   5,  -3, 5, 10.0, ⑫⑧, 5, 9,Ｇハｰリカ, 65,吉田豊, 0.9, 67,   7, -11, 8, 21.4, ⑦⑦, 5, 5,Ｃプロセッション, 81,柴田善, 0.2, 77,   2,* 16, 1,  3.1, ⑬⑬
 6,11,Ｅヤマテウォルデン, 51,村田一, 0.8, 56,  -5, -11, 9, 21.3, ③④, 6,12,Ｋタケデンスキップ, 64,伊藤直, 0.8, 68,   4,* -1,15,240.0, ⑫⑪, 6, 6,Ｂルシフェリン, 73,蛯名正, 1.0, 66,   9, -14, 2,  3.9, ④④, 6, 7,Ｆトｰセンラヴ, 78,金子光, 0.3, 75,   3,* 13,11, 38.5, ⑪⑩
 7,15,Ｋアミュｰズチェリｰ, 40,的場勇, 1.2, 49,* -4, -18,13,117.0, ③④, 7, 3,Ｉキャラメルチャン, 65,千葉直, 1.3, 62,   8, -13,13, 93.2, ④④, 7, 7,Ｄクｰルドリオン, 71,鷹野宏, 1.1, 64,* 10, -18,10, 30.2, ②②, 7, 6,Ｈフリｰモア, 77,津村明, 0.4, 74,   7,   8,10, 27.4, ⑤⑤
 8,18,Ｂピッコレット, 59,江田照, 1.2, 50,  -6, -14, 5,  7.7, ⑧⑦, 8, 5,Ｎブラックスレンダｰ, 61,宮崎北, 1.3, 61,   3,  -5,16,360.5, ⑭⑪, 8, 3,Ｅバトルブリンディス, 70,内田博, 1.2, 63,   7, -15,11, 39.7, ⑦⑦, 8, 2,Ｊマグネティックマン, 77,黛弘人, 0.8, 71,   1,  11,15,100.5, ⑬⑭
 9,17,Ａチョウイチリュウ, 68,田中博, 1.3, 50,  -8, -12, 4,  7.2, ⑩⑨, 9, 6,Ａワスレナグサ, 69,的場勇, 1.7, 60,* 12, -22, 8, 24.3, ①①, 9, 4,Ａウォｰボネット, 76,江田照, 1.6, 57,   8, -23, 6, 13.9, ④④, 9, 8,Ｉコウジンアルス, 77,草野太, 0.9, 69,   4,   6, 8, 24.7, ⑦⑦
10, 7,Ｄスマｰトパｰティｰ, 52,菊沢隆, 1.4, 49,* -1, -24,11, 71.8, ①①,10, 7,Ｄメイショウグラナダ, 68,松岡正, 2.6, 53,* 11, -29, 1,  3.3, ②②,10, 8,Ｉヴァルドルフ, 59,石神深, 2.0, 56,   5, -20, 9, 28.4, ⑩⑩, 9,12,Ｌエイワナギ, 75,内田博, 0.9, 68,   7,   2, 3,  5.6, ③④
11, 1, ベルモントアパッチ,---,内田博, 1.5, 47, -10, -13, 8, 21.2, ⑱⑬,11,15,Ｌニシノガｰランド, 62,藤田伸, 3.2, 48,   5, -25, 4,  7.0, ⑥⑧,11,10,Ｊフォｰカライズ, 54,後藤浩, 2.8, 46,   4, -33, 5, 12.9, ⑩⑩,11,16,Ｍアプロｰズヒｰロｰ, 75,柴山雄, 0.9, 70,   2,   9, 7, 24.1, ⑪⑫
12, 8, コットンフラワｰ,---,二本柳, 1.7, 44, -12, -12,16,135.1, ⑰⑯,12,11,Ｆヤマイチリベラル, 66,戸崎圭, 3.2, 50,   1, -17,14,120.5, ⑯⑯,,,,,,,,,,,,,12,15,Ｋバリオン, 76,後藤浩, 1.0, 69,   0,  11, 6, 12.8, ⑮⑭
13, 3,Ｇワイルドスピリット, 46,吉田豊, 1.7, 45, -11, -14,10, 65.6, ⑬⑮,13,16,Ｅケイアイエｰデル, 67,内田博, 3.6, 47,   3, -23, 2,  4.0, ⑨⑬,,,,,,,,,,,,,13,11,Ｐノｰバディノｰズ, 60,武士沢, 1.1, 67,   5,   3,12, 67.1, ⑤⑥
14, 2,Ｊセントラルジョイ, 42,横山義, 2.0, 41,  -8, -20,18,153.7, ⑩⑨,14, 9,Ｊコスモミネルヴァ, 65,江田照, 3.7, 47,   3, -24,12, 77.0, ⑮⑮,,,,,,,,,,,,,14, 9,Ｏメジロタｰキッシュ, 71,郷原洋, 1.1, 68,   3,   6,16,199.1, ⑨⑩
15,14,Ｍコアレスミラクル, 30,武士沢, 2.1, 41,  -9, -19,15,132.8, ⑩⑬,15, 1,Ｏサマｰシルフィｰド, 56,三浦皇, 4.1, 42,   8, -38,10, 66.3, ④④,,,,,,,,,,,,,15, 1,Ｎアポロイレヴン, 73,小林淳, 1.3, 67,  -1,   9,14, 79.2, ⑯⑯
16,13,Ｎツルギサンゼンコウ, 24,郷原洋, 2.1, 39,  -9, -23,14,123.4, ⑧⑨,16,13,Ｐサトノウインク, 43,田中勝, 5.5, 35,   3, -41, 9, 39.7, ⑥⑬,,,,,,,,,,,,,16,13,Ｇシャイニングムｰン, 78,田辺裕, 2.2, 56,   4,  -6,13, 74.9, ⑦⑦
17, 5,Ｌセニヒカリヲアビテ, 31,丸田恭, 2.5, 36, -12, -23,17,153.2, ⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 9, クリスティラビット,---,大野拓, 3.9, 24, -12, -39,12, 98.1, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
