08年 2月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9,14,Ｇコスモスプラッシュ, 53,的場勇, 0.5, 56,  -6,*  4, 8, 22.8,⑯⑮⑮, 9,12,Ｅアブソルｰトダンス, 70,藤岡康, 1.7, 61,   3,  -5, 7, 30.3,⑧⑪⑨, 9,12,Ｐドｰルリヴィエｰル, 49,太宰啓, 1.3, 69,  12,  -9,14, 81.6,⑤⑤⑤, 9,13,Ｈタマモハクライ, 68,赤木高, 0.4, 63, -17,* 10,13, 49.0, ⑰⑰
10, 3,Ａディビデンド, 64,古川吉, 0.6, 52,  -3,  -6, 5,  8.7,⑩⑧⑪,10, 8,Ｇタガノレイヤｰド, 67,北村友, 1.8, 56,*  5, -12, 2,  4.9,①①①,10, 3,Ｏマヒオレ, 57,鮫島克, 1.4, 68,   8,   1, 9, 29.2,⑬⑭⑭,10,16,Ｌトップオブドｰラ, 66,北村友, 0.5, 61,  -6,  -1,10, 33.2, ⑥③
11, 2,Ｏコスモミラｰジュ, 38,西田雄, 1.1, 47,  -2, -13,12,105.9,⑧⑧⑪,11, 1,Ｋスイングロウ, 62,太宰啓, 2.0, 58,   2,  -6,11, 81.2,⑭⑭⑬,11,14,Ｈノボタイタン, 69,田辺裕, 1.6, 65,   9,  -6, 7, 24.0,⑫⑬⑩,11, 4,Ｒピアニスト, 56,二本柳, 0.6, 60, -15,   7,18,156.3, ⑮⑬
12, 5,Ｍヤマショウゴｰルド, 44,高橋智, 1.1, 49,  -1, -11,13,132.5,⑬⑧⑪,12, 6,Ｐフレノエンジェル, 51,中村将, 2.1, 56,   3, -10,16,224.8,④⑦⑫,12, 2,Ｃキｰンライアン, 72,松田大, 1.9, 63,  11, -13,10, 50.9,⑨⑨⑨,12, 2,Ｇライトグランデュア, 70,古川吉, 0.6, 59,* -1,  -8, 6, 19.7, ①①
13, 1,Ｊヤマニンアイレ, 48,高山太, 1.5, 45,  -4, -11,14,151.8,⑮⑮⑯,13, 4,Ｎキャサリンダイヤ, 56,赤木高, 2.3, 54,   1,  -8,14,121.2,⑯⑭⑮,13, 4,Ｆパッショナルダンス, 70,川島信, 2.1, 58,  11, -15,12, 59.5,⑨⑨⑫,13,10,Ｍシｰジョリｰ, 65,難波剛, 0.7, 57, -11,   0,16,124.6, ⑩⑫
14,16,Ｌクリスライムライト, 45,田中健, 1.9, 38,* -1, -27,16,253.8,③③⑨,14,15,Ｆニシノマニッシュ, 69,船曳文, 2.6, 53,   2, -12, 8, 33.8,⑫⑬⑮,14, 9,Ｎグラスフォｰユｰ, 57,安藤光, 2.4, 59,   4,  -6,16,184.7,⑱⑯⑮,14, 8,Ｆアインカチヌキ, 70,浜中俊, 0.8, 56,* -3,  -9,12, 39.2, ②②
15,11,Ｎミズバショウクイン, 40,宮崎北, 1.9, 38,* -1, -27,15,245.7,③③⑤,15, 7,Ｈアヤメ, 64,二本柳, 2.7, 50,   3, -16,10, 54.2,④⑦⑨,15, 5,Ｌアリスマティック, 64,芹沢純, 2.6, 57,   4,  -8,18,226.4,⑰⑯⑰,15, 1,Ｂウインファンタジア, 74,熊沢重, 0.9, 55,* -4,  -9, 2,  8.4, ③③
16, 4,Ｐデルマアンタレス, 36,二本柳, 2.2, 35,* -1, -30,10, 81.7,⑤⑥⑤,16, 9,Ｊフレンチポップス, 62,西田雄, 3.6, 47,*  6, -26,13, 94.5,②②⑥,16, 8,Ｒモンテトｰスト, 43,浜中俊, 2.9, 52,  10, -27,13, 61.5,⑨⑨⑫,16, 7,Ｉロングフラワｰ, 68,西田雄, 1.0, 55,  -6,  -7, 9, 27.1, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｋツカサラッキｰ, 66,田中健, 5.0, 38,  12, -59,15,184.5,②⑤⑮,17, 3,Ｃメイショウイッテキ, 73,鮫島克, 1.1, 52,  -5, -11, 4, 15.1, ④③
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｑエプソムベガ, 48,宮崎北, 6.4, 29,   0, -50,17,194.2,⑮⑱⑱,18,15,Ｄドリｰムモア, 72,鈴来直, 1.9, 42,  -5, -21, 3, 10.5, ④⑧
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:5),,,,,,,,,,,
単勝:320円 複勝:08=150円 10=280円 09=150円 枠連:450円,,,,,,,,,,,,"単勝:2,740円 複勝:14=750円 16=440円 05=360円 枠連:4,190円",,,,,,,,,,,,"単勝:1,130円 複勝:06=330円 15=260円 16=540円 枠連:1,660円",,,,,,,,,,,,"単勝:5,980円 複勝:14=760円 05=120円 12=1,420円 枠連:690円",,,,,,,,,,,
"馬連:2,080円 ワイド:08-10=770円 08-09=360円 09-10=800円",,,,,,,,,,,,"馬連:7,040円 ワイド:14-16=1,990円 05-14=2,200円 05-16=1,730円",,,,,,,,,,,,"馬連:3,070円 ワイド:06-15=860円 06-16=2,080円 15-16=1,450円",,,,,,,,,,,,"馬連:4,860円 ワイド:05-14=1,860円 12-14=26,610円 05-12=2,560円",,,,,,,,,,,
"馬単:3,430円 3連複:2,250円",,,,,,,,,,,,"馬単:19,570円 3連複:24,210円",,,,,,,,,,,,"馬単:6,970円 3連複:11,810円",,,,,,,,,,,,"馬単:15,060円 3連複:97,460円 3連単:921,310円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山国川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａセイウンバリュｰ, 62,田辺裕,, 67,* -8,*  6, 2,  5.5, ②②, 1, 5,Ｈレオベルリン, 67,嘉藤貴,, 73,  -4,* 11, 5, 11.1, ⑤⑤, 1,12,Ｃシャウトライン, 71,浜中俊,, 75,*  1,   6, 4,  7.6, ②①, 1,11,Ｇツアｰデフォｰス, 68,安藤光,, 70,   9,   5, 1,  4.5,④④③
 2,14,Ｄチャｰルストン, 57,鮫島良, 0.1, 65,* -7,*  3, 8, 23.1, ①①, 2,12,Ｃブラックシチｰ, 70,西田雄, 0.2, 72,* 10,   0, 2,  4.6, ②①, 2,15,Ｈフェルロッサｰ, 65,鈴来直, 0.1, 74,  -5,* 11, 2,  6.5, ⑩⑥, 2,12,Ｃエテルノ, 74,小牧太, 0.2, 69,   9,   4, 4,  6.2,⑤⑤④
 3,15,Ｇアイアングリｰン, 51,小牧太, 0.9, 55, -13,*  0, 7, 22.0, ⑩⑥, 3, 9,Ｂアサクサアンデス, 70,荻野琢, 0.3, 70,  -2,   8, 6, 13.3, ⑤⑤, 3,16,Ｊウインドストｰム, 65,中舘英, 0.5, 69,*  0,   1, 3,  6.6, ②②, 3, 6,Ｈニシノウェｰブ, 67,高山太, 0.2, 70,   6,*  9, 9, 26.6,⑪⑧④
 4,11,Ｌキモンホワイト, 40,的場勇, 1.1, 51, -11,  -6,11,132.2, ③⑥, 4,14,Ｄレインボｰルシファ, 70,中舘英, 0.4, 71,*  9,   0, 3,  5.0, ③③, 4, 3,Ｋマルタｰズロビン, 64,小牧太, 0.8, 65,  -9,   6,11, 36.4, ⑪⑩, 4, 8,Ｌコアレスウィｰク, 65,川島信, 0.3, 64,* 16, -12,11, 70.9,①①①
 5, 6,Ｍエプソムサクラ, 39,渡辺薫, 1.2, 53, -18,*  2,13,142.6, ⑮⑪, 5,10,Ｇセイザンコズウェイ, 68,小牧太, 0.5, 66,  -7,*  9, 7, 14.8, ⑦⑦, 5, 7,Ｅテンエイヤシャオｰ, 68,赤木高, 0.8, 66, -19,* 15,14, 79.2, ⑰⑮, 5, 4,Ｂアグネスマクシマム, 75,渡辺薫, 0.3, 70,   7,   5, 3,  5.9,⑦⑦⑦
 6,18,Ｎロングハンマｰ, 37,西田雄, 1.2, 51, -10,  -6,14,154.5, ③③, 6,11,Ｅアルファキャスパｰ, 69,田辺裕, 1.1, 59,  -9,   5, 9, 41.8, ⑧⑧, 6,18,Ｂセンシュアルドレス, 73,草野太, 0.8, 65, -11,   7, 5,  8.6, ⑭⑭, 6,13,Ｄグッドキララ, 71,和田竜, 0.4, 66,* 10,  -2, 6,  9.1,③②②
 7, 8,Ｈモンテタキオン, 51,中舘英, 1.4, 49, -14,  -5, 1,  2.5, ⑫⑮, 7, 6,Ｉデスピュｰトロマン, 65,和田竜, 1.3, 59, -15,   7, 8, 35.2, ⑪⑩, 7,10,Ｄカシマゼロワン, 69,宮崎北, 0.9, 64,  -8,   4,10, 16.7, ⑪⑫, 7, 1,Ｋベルフリｰ, 65,熊沢重, 0.4, 67,   4,   8, 5,  6.3,⑫⑩⑦
 8, 9,Ｃグッドバニヤン, 58,和田竜, 1.4, 50, -13,  -6, 3,  5.9, ⑩⑥, 8,13,Ａマルタｰズクラシカ, 72,鮫島克, 1.4, 60,   4,  -7, 4,  7.0, ④④, 8, 5,Ｍボムシェル, 61,鮫島良, 1.1, 62,  -9,   2, 7, 11.9, ⑪⑫, 8,15,Ｅボｰンザスカイ, 70,西田雄, 0.5, 69,   1,* 15, 8, 23.5,⑬⑬⑪
 9, 7,Ｊスリｰタキオン, 45,鮫島克, 1.7, 45, -10, -13, 6, 20.3, ③⑤, 9, 1,Ｋアプロｰチアゲン, 54,二本柳, 1.5, 55, -20,*  9,10,111.6, ⑬⑫, 9, 4,Ｉナムラブｰム, 65,古川吉, 1.1, 61,  -4,  -3, 9, 15.6, ⑤⑥, 9, 5,Ｆプリティダンス, 69,鮫島良, 0.6, 66,   5,   6, 7, 15.0,⑩⑩⑩
10,13,Ｂフジマサボｰイ, 58,安藤光, 1.8, 43, -12, -13, 9, 24.7, ⑦⑩,10, 7,Ｆケイティラブ, 69,野元昭, 1.7, 58,* 10, -13, 1,  2.6, ①②,10, 1,Ｇリキアイカザン, 67,安藤光, 1.2, 60,*  1,  -9, 6,  9.7, ①②,10, 2,Ａマイネコンテッサ, 77,中舘英, 0.8, 63,   7,  -3, 2,  4.7,⑤⑥⑦
11,12,Ｆスプリングピット, 53,二本柳, 1.8, 43, -12, -13, 5,  7.4, ⑦⑪,11, 4,Ｊフウハク, 56,千葉直, 1.9, 51, -18,   3,14,266.4, ⑫⑫,11,11,Ｌカシノマイケル, 63,北村友, 1.2, 60, -15,   6,12, 39.2, ⑮⑯,11, 3,Ｏタカラボス, 53,嘉藤貴, 0.9, 63,   4,   4,15,220.3,⑦⑫⑪
12, 3,Ｉアナモリ, 50,田中健, 1.9, 42, -12, -14,11,132.2, ⑦⑥,12, 8,Ｎスイｰトシャディｰ, 45,田中健, 2.0, 53, -10,  -3,13,213.9, ⑧⑧,12, 2,Ａプリンシペデルソル, 76,小島太, 1.2, 60,  -4,  -4, 1,  4.6, ⑤④,12, 9,Ｊテントゥワン, 65,二本柳, 1.2, 62,   0,   9,13,110.3,⑮⑭⑭
13,10,Ｐホｰリｰチェｰン, 31,中村将, 1.9, 42, -11, -16,10,104.6, ③③,13, 3,Ｌユキノスバル, 54,中村将, 2.2, 49, -19,   2,12,172.3, ⑬⑭,13,13,Ｏブロｰドチャンネル, 58,西田雄, 1.3, 59,  -4,  -5,18,186.9, ⑤⑩,13,14,Ｉウェｰブクイｰン, 65,北村友, 2.1, 50,   6, -17,10, 34.9,⑦⑧⑬
