08年 6月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 6月14日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2500m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9,13,Ｉルヴァンクレｰル, 54,岩田康, 0.9, 50,  -2,  -6, 7, 23.2, ⑥⑦, 9,11,Ｋテンシノクリｰン, 52,上村洋, 1.1, 56,  -5,  -3,15,133.7,⑪⑪⑩, 9, 5,Ｃナムラシンドバッド, 73,渡辺薫, 0.4, 74,  -6,  13, 5,  7.6,⑩⑬⑫, 9, 5,Ｍヒノトリ, 66,高橋亮, 0.6, 61,  -2,   8,10, 29.2, ⑯⑮
10, 3,Ｄサンダｰホｰラｰ, 58,今村康, 1.0, 48,  -8,  -3,13, 76.1, ⑨⑨,10, 7,Ｍアキノレンダ, 49,秋山真, 1.1, 54,* -3, -11, 9, 36.7,②④⑥,10,13,Ｇマッキｰエルメス, 70,福永祐, 0.5, 70,  -4,   6, 1,  3.9,④④④,10, 1,Ｋセレスダイナミック, 67,和田竜, 0.6, 63,   5,   1, 7, 15.2, ⑧⑧
11,15,Ｌワｰルドマスタｰ, 52,熊沢重, 1.1, 49,  -4,  -7,10, 45.1, ⑧⑦,11,15,Ｏアルティマモｰド, 44,熊沢重, 1.2, 52,* -3, -16,12, 92.9,②②②,11,11,Ｈメタルビｰズ, 70,大下智, 0.6, 73,  -8,  13,15,117.7,⑮⑭⑭,11, 7,Ｑコアレスパレｰド, 56,梶晃啓, 0.8, 61,   6,  -2,17,345.4, ⑧⑧
12, 7,Ｎツウカイヤスナム, 47,宮崎北, 1.3, 43,  -8,  -6, 6, 14.6, ⑨⑪,12, 3,Ｅアマノスパイダｰ, 58,幸英明, 1.4, 53,  -4, -12, 5, 17.1,⑥⑧⑦,12, 9,Ｋフロントダッシュ, 65,田中健, 0.7, 72,  -8,  13,10, 44.9,⑯⑭⑭,12,16,Ｏロングフラワｰ, 64,橋本美, 0.8, 66,* 16, -11,14, 85.1, ②②
13,10,Ｏシュラｰガｰ, 45,幸英明, 1.3, 44, -15,  -1,15,198.1, ⑭⑮,13, 2,Ｐマｰズキャスケｰド, 38,河北通, 1.5, 53,  -7,  -6,16,210.2,⑪⑬⑭,13,10,Ｎオウケンハカイダｰ, 57,幸英明, 1.0, 66,  -5,   3,12, 66.7,⑩⑩⑫,13, 9,Ｈナンヨｰノサガ, 70,藤岡佑, 0.8, 59,   2,   2, 9, 29.1, ⑫⑪
14, 9,Ｈシルクアンタイド, 56,田中克, 1.4, 44, -10,  -6, 2,  3.9, ⑫⑬,14, 5,Ｎシゲルアスピレ, 48,中村将, 1.5, 57,  -8,   1,14,128.9,⑯⑮⑮,14, 1,Ｍテンジンノジョオｰ, 62,宮崎北, 1.3, 60,  -6,  -2,16,132.2,⑧⑩⑨,14,10,Ｐカゼノアルペジオ, 62,中舘英, 0.9, 63,* 16, -13,12, 46.0, ②①
15, 1,Ｋピッチマリ, 52,田中健, 1.4, 46,  -2, -10,12, 66.6, ⑥⑥,15, 8,Ｊトｰホウミラクル, 52,和田竜, 1.8, 49,  -4, -20,13,118.3,④④⑦,15,15,Ｐドゥオナｰ, 49,北村友, 1.6, 60,  -8,  -2,13, 84.5,⑫⑭⑯,15, 6,Ｉベレッツァ, 69,長谷川, 0.9, 62,  11,  -7, 8, 23.0, ⑥⑤
,,,,,,,,,,,,16,16,Ｃミスタｰマンデラ, 59,松田大, 2.4, 47, -10, -10,11, 62.9,⑭⑯⑯,16, 4,Ｉティルフィング, 67,熊沢重, 1.9, 53,  -3, -12,11, 62.5,⑬⑤④,16, 2,Ｌシゲルダイノウカイ, 67,中村将, 1.2, 60,* 16, -17,11, 31.9, ①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｅウインサウザｰ, 76,田中克, 1.2, 57,   9, -10,16,154.5, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:490円 複勝:14=180円 16=210円 04=1,340円 枠連:870円",,,,,,,,,,,,"単勝:600円 複勝:09=250円 13=620円 06=280円 枠連:3,260円",,,,,,,,,,,,"単勝:1,520円 複勝:02=360円 14=200円 06=480円 枠連:2,520円",,,,,,,,,,,,"単勝:1,300円 複勝:11=300円 17=300円 08=150円 枠連:3,640円",,,,,,,,,,,
"馬連:1,500円 ワイド:14-16=590円 04-14=4,460円 04-16=4,420円",,,,,,,,,,,,"馬連:5,900円 ワイド:09-13=1,490円 06-09=740円 06-13=2,040円",,,,,,,,,,,,"馬連:4,870円 ワイド:02-14=1,570円 02-06=2,710円 06-14=1,650円",,,,,,,,,,,,"馬連:4,610円 ワイド:11-17=1,390円 08-11=680円 08-17=580円",,,,,,,,,,,
"馬単:2,620円 3連複:38,570円",,,,,,,,,,,,"馬単:9,970円 3連複:11,450円",,,,,,,,,,,,"馬単:11,400円 3連複:24,170円",,,,,,,,,,,,"馬単:10,070円 3連複:4,340円 3連単:36,530円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1700m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白川郷ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａドンマルゴｰ, 59,中村将,, 66,*  3,  -2, 2,  4.4, ①①, 1, 2,Ａオｰスミタｰゲット, 65,田中健,, 66,  15, -14, 3,  5.0,⑦⑤⑤, 1,11,Ｍタガノティアｰズ, 62,橋本美,, 77,*  4,* 13,10, 44.0,①①①, 1, 5,Ｆサテライトキャノン, 82,岩田康,, 84,* 16,   4, 6, 11.1,①①①
 2,12,Ｈシャンパンフルｰト, 52,鮫島良, 0.7, 57,*  1, -10, 8, 29.1, ②②, 2, 1,Ｂデルマビｰナス, 64,藤岡佑, 0.4, 61,* 17, -23, 6, 12.7,⑨②②, 2, 6,Ｃウェディングフジコ, 75,菊沢隆, 0.3, 75,*  3,* 12, 2,  4.5,④③②, 2,11,Ａクリｰン, 86,北村友, 0.2, 81,  11,  11, 4,  9.2,⑨⑤④
 2,15,Ｏメイショウマグマ, 39,佐藤哲, 0.7, 56,  -6,  -4, 5, 10.3, ⑨⑨, 3, 9,Ｆマルカレガｰト, 55,秋山真, 0.5, 61,  16, -21, 7, 15.4,④⑤⑤, 3,15,Ｂニシノドｰン, 75,和田竜, 0.5, 76,*  4,  10, 3,  5.7,②②②, 3, 4,Ｄヤマタケゴｰルデン, 83,池田鉄, 0.2, 84,   9,* 15, 9, 22.9,⑥⑩⑨
 4, 2,Ｂエリモラフィｰネ, 57,渡辺薫, 0.7, 57,  -3,  -6, 6, 13.4, ⑦⑥, 4,13, クロシェレｰス,---,幸英明, 0.5, 63,  13, -15, 8, 19.7,⑨⑧⑦, 4, 1,Ｅスピｰドウエル, 72,田中克, 1.0, 72,   2,   8, 6, 13.7,⑦⑦⑤, 4,16,Ｅセフティｰステｰジ, 82,河北通, 0.5, 81,   9,  11,14, 47.9,⑪⑧⑥
 5,14,Ｃアルモニｰ, 55,上村洋, 0.7, 56,  -3,  -7, 1,  2.5, ⑦⑥, 5, 5,Ｄゴルディオス, 57,岩田康, 0.6, 58,* 20, -30, 4,  7.5,①①①, 5, 2,Ｇマイニングゴｰルド, 72,岩田康, 1.1, 69,*  3,   5, 1,  3.9,④③④, 5, 7,Ｇイｰスタｰ, 81,松田大, 0.5, 86,   8,* 14, 5, 10.3,⑪⑩⑪
 5,16,Ｆバトルラヴ, 53,船曳文, 0.7, 56,*  1, -10,10, 46.8, ②②, 6,16,Ｃカブリオｰル, 64,小牧太, 0.7, 59,  14, -22, 1,  3.2,⑧⑦⑦, 6, 7,Ｈマチカネタマカズラ, 71,佐藤哲, 1.2, 68,   1,   7, 4,  5.7,⑦⑦⑧, 6, 1,Ｋインベスタｰ, 79,中舘英, 0.6, 78,* 14,   0, 3,  5.7,②②②
 7, 9,Ｅマイアイビギニング, 53,川田将, 0.7, 56, -10,*  0, 9, 38.3, ⑫⑬, 7,10,Ｌレインボｰマグナム, 42,長谷川, 0.8, 58,* 17, -29, 9, 29.4,④②③, 7,16,Ｎミシックキョウト, 59,幸英明, 1.3, 69,   2,   6,13,102.9,②⑤⑤, 7, 2,Ｌシルクアルボｰレ, 79,上村洋, 0.6, 85,   6,* 17,11, 31.2,⑭⑭⑭
 8,18, エスジｰステラ,---,石橋守, 0.8, 56, -15,*  4,12, 73.7, ⑯⑯, 8, 3,Ｈスリｰサンカリスマ, 52,太宰啓, 1.0, 59,   6,* -7,10, 60.7,⑯⑮⑬, 8, 9,Ｌエアデュｰド, 66,北村友, 1.3, 66,  -1,   9,11, 44.7,⑬⑪⑪, 8, 3,Ｈカネスラファｰル, 80,藤岡佑, 0.7, 80,  11,   7, 8, 17.3,④⑤④
 9, 6,Ｇアイアングリｰン, 52,小牧太, 0.9, 54,  -7,  -5, 4,  8.4, ⑩⑩, 9, 6, アグネスフリｰダム,---,福永祐, 1.2, 55,   6,*-12, 2,  4.4,⑬⑭⑬, 9, 4,Ｊシルクワンダｰ, 69,長谷川, 1.3, 71,   0,   8, 7, 18.6,⑨⑩⑨, 9, 6,Ｊエイシンボストン, 80,川島信, 1.2, 76,   7,   9,16,145.4,⑨⑬⑪
10, 1,Ｄマックスバリハイ, 54,福永祐, 0.9, 54,  -2, -10, 3,  7.9, ⑤⑥,10, 7,Ｇメイショウデイジｰ, 54,高橋亮, 1.4, 54,   8, -17,11, 66.5,⑮⑬⑪,10,13,Ｉグッドチョイス, 71,福永祐, 1.6, 67,   1,   5, 5,  6.8,⑨⑨⑨,10,14,Ｃダイショウジェット, 85,橋本美, 1.2, 76,  10,   3, 2,  5.5,⑥⑦⑥
11,17,Ｊスマｰトホｰラｰ, 50,荻野琢, 1.0, 53, -11,  -2,16,225.8, ⑫⑬,11,11,Ｊシルクウォリアｰ, 45,大下智, 1.4, 52,  13, -27,15,266.7,⑥⑨⑨,11, 3,Ｋダイシンツウィギｰ, 66,赤木高, 1.7, 65,  -2,   8,15,190.8,⑬⑬⑬,11,15,Ｉナリタブラック, 80,石橋守, 1.5, 76,   6,   9,13, 40.6,⑮⑭⑭
12,13,Ｌストｰムクオリティ, 46,今村康, 1.3, 49, -12,  -5,18,299.8, ⑮⑮,12,12,Ｅトライアルシチｰ, 56,川田将, 1.5, 51,* 18, -40, 5, 11.8,②②④,12, 5,Ｆプリティダンス, 72,川田将, 1.7, 65,   2,   2, 8, 23.6,⑥⑤⑤,12,13,Ｂタマモグレアｰ, 86,福永祐, 1.6, 73,  11,  -2, 1,  3.6,④④⑥
13, 4,Ｋベスト, 46,大下智, 1.3, 49, -10,  -8,14, 92.7, ⑫⑫,13,15,Ｎダンスワイズ, 36,渡辺薫, 1.9, 48,  11, -31,16,268.6,⑪⑩⑩,13,14,Ｄキングベガロｰド, 74,難波剛, 2.3, 61,  -1,   1, 9, 27.0,⑫⑪⑪,13,12,Ｎロングベネフィット, 77,池添謙, 1.7, 72,   8,   1,10, 27.4,⑬⑧⑨
14, 8,Ｍキクノシエロ, 46,池添謙, 1.7, 44, -21,  -1,15,107.2, ⑰⑰,14,14,Ｋヒビキマｰカｰ, 45,北村友, 2.8, 43,  11, -41,14,247.2,⑫⑪⑫,14, 8,Ｏエｰシンエｰケｰ, 56,芹沢純, 2.4, 61,  -3,   3,12, 98.9,⑨⑭⑭,14, 9,Ｍビコｰジェネラル, 78,四位洋, 1.7, 74,   5,   8, 7, 15.3,⑯⑯⑯
15,10, ホクテンアイベスト,---,幸英明, 1.9, 41, -31,*  5,13, 74.5, ⑱⑱,15, 8,Ｉブルｰゼット, 49,角田晃, 4.5, 31,  10, -67,13, 84.9,②⑪⑮,15,12, トッパ,---,上村洋, 6.5, 36, -10, -19,14,122.6,⑮⑮⑮,15,10,Ｏガイアレｰサｰ, 77,長谷川, 1.7, 76,   8,   3,12, 31.3,⑥⑩⑬
16,11,Ｐノヴェナ, 25,太宰啓, 2.0, 41,  -7, -19,17,246.2, ⑩⑩,16, 4,Ｍマダムブランシェ, 39,上村洋, 4.6, 25,  -8, -31,12, 78.8,⑬⑯⑯,,,,,,,,,,,,,16, 8,Ｐタッチザピｰク, 76,柴原央, 2.5, 67,* 15, -15,15,106.1,③②③
17, 3,Ｎリッカモｰメント, 44,角田晃, 2.0, 41,  -1, -24,11, 71.1, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 7,Ｉマルシゲテイオｰ, 51,北村友, 2.8, 30,*  2, -39, 7, 17.7, ②②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-5),,,,,,,,,,,
"単勝:440円 複勝:05=170円 12=780円 15=360円 枠連:1,430円",,,,,,,,,,,,"単勝:500円 複勝:02=180円 01=310円 09=380円 枠連:2,900円",,,,,,,,,,,,"単勝:4,400円 複勝:11=1,090円 06=180円 15=210円 枠連:6,310円",,,,,,,,,,,,"単勝:1,110円 複勝:05=400円 11=310円 04=560円 枠連:4,060円",,,,,,,,,,,
"馬連:2,920円 ワイド:05-12=2,050円 05-15=960円 12-15=3,440円",,,,,,,,,,,,"馬連:2,540円 ワイド:01-02=830円 02-09=1,040円 01-09=1,950円",,,,,,,,,,,,"馬連:9,750円 ワイド:06-11=2,620円 11-15=4,680円 06-15=480円",,,,,,,,,,,,"馬連:6,300円 ワイド:05-11=2,230円 04-05=3,280円 04-11=2,400円",,,,,,,,,,,
"馬単:5,000円 3連複:17,620円",,,,,,,,,,,,"馬単:3,710円 3連複:7,650円",,,,,,,,,,,,"馬単:27,000円 3連複:19,870円",,,,,,,,,,,,"馬単:11,320円 3連複:37,190円 3連単:243,110円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1700m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ぶっぽうそう特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃヤマニンデュｰン, 61,宮崎北,, 59,*  2,*  2, 4, 11.3,③①②, 1,14,Ａピイラニハイウェイ, 78,藤岡佑,, 75,   6,  12, 2,  3.3,③③③, 1, 1,Ａミッキｰチアフル, 84,幸英明,, 76,  -5,  14, 1,  2.4,③④②, 1,16,Ｃメイショウキトリ, 71,鮫島良,, 76,* -5,* 14, 1,  3.4, ④②
 2,15,Ｉカシノマルス, 51,高野容, 0.0, 61,*  1,*  1,16,320.8,③②②, 2, 8,Ｆメイショウイッキ, 69,中舘英, 0.0, 74,   4,* 15, 4, 10.3,⑪⑤⑤, 2, 4,Ｅダイシンプラン, 69,岩田康, 0.0, 77,  -7,* 18, 2,  4.3,⑥⑧⑧, 2, 9,Ａディスパｰジョン, 73,宮崎北, 0.4, 70,* -3,   8, 4,  7.9, ②②
 3, 6, ツｰピｰス,---,北村友, 0.4, 56,*  2,  -2, 7, 18.1,②②①, 3,12,Ｊオコリンボ, 64,田中健, 0.4, 75,   3,* 16, 7, 24.3,⑬⑩⑨, 3, 3,Ｊダンツホウテイ, 64,福永祐, 0.1, 77,  -6,* 15, 4,  6.2,⑧⑦⑤, 3,18,Ｂショウリュウアクト, 72,岩田康, 0.5, 70, -12,* 16, 2,  5.5, ⑪⑧
 4, 5,Ｆブッカｰズ, 57,上野翔, 0.8, 56,   0,  -3, 8, 18.7,⑤⑤⑤, 4, 7,Ｌマイネルウォルビス, 61,角田晃, 0.4, 69,*  8,   3,10, 46.8,③②②, 4, 5,Ｆクレスコドリｰム, 67,川田将, 0.5, 69,* -4,   5, 6,  9.6,②②②, 4, 7,Ｄチキリランバダ, 69,幸英明, 0.5, 71, -10,  13, 3,  5.6, ⑧⑧
 5,12,Ｅメイショウオオマ, 57,大下智, 1.0, 54,  -1,  -4, 9, 22.1,⑩⑤⑤, 5, 3,Ｈタｰトルベイ, 67,幸英明, 0.5, 71,   3,  13, 8, 25.0,⑧⑧⑧, 5, 2,Ｄナリタトルネｰド, 71,北村友, 0.6, 68,* -4,   3, 3,  6.2,①①①, 5, 3,Ｉボストンカラｰズ, 67,渡辺薫, 0.6, 67,* -2,   4, 6, 16.1, ①①
 6,10,Ａライトニングラン, 69,荻野琢, 1.0, 56,  -3,*  0, 1,  1.6,⑫⑩⑫, 6, 5,Ｅシｰアクロス, 72,長谷川, 0.8, 71,   6,   5, 5, 11.8,③③③, 6, 8,Ｃココシュニック, 73,四位洋, 0.6, 68,  -5,   7, 5,  9.1,⑥⑤⑤, 6,13,Ｏヴァイスハイト, 58,川田将, 0.7, 68,  -6,   9,11, 26.0, ⑥⑤
 7, 3,Ｎトｰワヒヨシマル, 46,生野賢, 1.1, 54,  -2,  -3,13,171.9,⑨⑨⑧, 7,10,Ｎタマモリクエスト, 55,北村友, 1.0, 65,   4,   6,15,224.3,⑩⑤⑤, 7,10,Ｂエｰシンダボｰブイ, 78,藤岡佑, 0.7, 66,* -4,   3, 8, 49.6,③②②, 7,15,Ｈタガノマスタング, 68,小原義, 0.7, 67, -10,  10, 7, 17.3, ⑧⑧
 8,16,Ｂデルマレグルス, 61,船曳文, 1.3, 52,*  1,  -9, 2, 10.1,⑤④④, 8, 6,Ｄエｰシンサンスタｰ, 73,福永祐, 1.1, 69,   0,* 14, 3,  7.3,⑮⑫⑪, 8, 7,Ｈテイエムチｰタｰ, 67,和田竜, 0.7, 69,  -5,   6, 9, 55.1,⑤⑤⑤, 8, 1,Ｆトップオブバイオ, 68,四位洋, 0.7, 70, -19,* 20, 8, 20.0, ⑱⑯
 9, 8,Ｍトップオブクロフネ, 48,田中克, 1.4, 54,  -3,  -3,10, 33.0,⑩⑩⑨, 9,13,Ｍイイデソユｰズ, 61,石橋守, 1.1, 68,   3,   9,12,146.0,⑫⑨⑨, 9, 6,Ｇマルサンリタｰン, 67,石橋守, 0.8, 69,  -6,   8,10,120.0,⑧⑨⑨, 9, 5,Ｊシロキタベガ, 65,松田大, 0.9, 65, -12,  11,10, 22.6, ⑪⑫
10,14,Ｄマヤノイカズチ, 59,北村浩, 1.7, 50,  -1,  -9, 5, 13.4,⑦⑤⑦, 9, 4,Ｂコオリナストｰン, 75,岩田康, 1.1, 67,   4,   6, 1,  2.6,⑥⑦⑤,10, 9,Ｉフィックルベリｰ, 65,鮫島良, 1.2, 66,  -7,   6, 7, 33.8,⑩⑩⑩,10,17,Ｅメイショウカｰタｰ, 69,熊沢重, 0.9, 64,  -7,   5, 9, 20.9, ⑥⑤
11, 9,Ｇシュンロク, 53,田中健, 1.9, 50,  -3,  -7, 3, 10.5,⑦⑩⑨,11,15,Ｃカシノブレイヴリ, 75,田中克, 1.2, 66,*  8,  -4, 6, 14.9,①①①,,,,,,,,,,,,,11,14,Ｋケイエスユリ, 63,難波剛, 1.0, 64, -12,   9,14, 68.8, ⑪⑬
12,11,Ｏダンツヒッショウ, 29,田村太, 2.3, 46,  -5,  -7,11,159.2,⑫⑬⑬,12,11,Ｇキャトルキャｰル, 68,秋山真, 2.0, 65,  -1,   9, 9, 27.0,⑯⑭⑬,,,,,,,,,,,,,12, 2,Ｌテｰオｰエンペラｰ, 63,福永祐, 1.0, 63, -10,   7, 5, 12.2, ⑧⑧
13, 4,Ｈコウショウシャｰク, 53,黒岩悠, 3.0, 43,  -6, -11,15,270.5,⑯⑮⑮,13, 2,Ｋコウエイビｰト, 62,小牧太, 2.6, 58,  -1,   2,13,151.7,⑧⑬⑬,,,,,,,,,,,,,13, 4,Ｍタｰニングリｰフ, 63,小牧太, 1.2, 62, -17,  10,12, 41.6, ⑯⑯
