08年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 5月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  芝2200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛竜特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｆマイネアクトナイン, 56,安藤光,, 59,* -1,*  0, 4,  8.7, ②②, 1,13,Ｈティグフォルテ, 43,松田大,, 71,* -3,* 10, 4,  7.7,①①①, 1,10,Ｅパルエクスプレス, 70,木幡初,, 74,  -1,  14, 6, 12.0,④③③, 1,10,Ｅボムシェル, 65,太宰啓,, 69,  -1,*  6, 7, 14.4,   
 2, 3,Ａセイウンメイリｰ, 69,田中健, 0.2, 56,  -3,* -1, 1,  2.4, ③③, 2, 2, フサイチワイバｰン,---,三浦皇, 0.0, 68,  -6,* 15, 2,  4.6,⑧⑦④, 2, 9,Ｃディアｰウィッシュ, 71,田中博, 0.1, 71,*  1,   8, 2,  3.6,①①①, 2,16,Ａブラックティｰ, 69,池添謙, 0.1, 67,   3,   2, 5, 14.1,   
 3,12,Ｋオｰシャンウインド, 42,高山太, 0.5, 53,  -9,*  2,15,277.7, ⑨⑧, 3,11,Ｂスガノゴｰルド, 55,石橋脩, 0.9, 59,* -4,   5, 1,  2.0,②②②, 3, 1,Ｄテイエムセイラン, 70,芹沢純, 0.1, 73,*  0,  11, 3,  4.0,③③③, 3,15,Ｄディスパｰジョン, 67,中舘英, 0.3, 64,*  4,  -2, 1,  2.3,   
 4,11,Ｇベルモントボニｰタ, 56,西田雄, 0.7, 51,  -7,  -2, 8, 29.4, ⑦⑦, 4, 6,Ｇサファリボス, 47,江田照, 1.2, 59,  -5,   4, 6, 18.5,⑤⑤④, 4, 8,Ａプレインセイリング, 73,中舘英, 0.3, 70,*  1,   7, 1,  2.8,②②②, 4, 3,Ｂチェリｰフォレスト, 68,北村友, 0.3, 65,*  4,  -2, 2,  4.9,   
 5,13,Ｈビッグロｰズ, 55,幸英明, 0.7, 53,  -3,  -3, 5, 26.3, ⑤⑤, 5,10,Ｃオｰスミユニバｰス, 53,荻野琢, 1.2, 61,  -6,   5, 8, 37.0,⑤⑦⑦, 5, 7,Ｂドリｰムシｰカｰ, 71,三浦皇, 0.3, 75,  -2,* 17, 4,  8.4,⑥⑥⑥, 5,11,Ｋライトグロｰリｰ, 55,幸英明, 0.4, 63,  -1,   1, 9, 27.8,   
 6, 1,Ｉメイショウルシェロ, 50,古川吉, 0.8, 53,  -6,  -2,13, 70.3, ⑦⑧, 6, 3,Ｅシルクレボルシオン, 52,北村友, 1.9, 53,  -6,   0, 5, 13.7,⑨⑦⑦, 6, 2,Ｆロｰレルナイト, 66,宮崎北, 0.4, 72,  -2,  13, 5, 11.7,⑧⑤⑤, 6, 2,Ｉカルストントップオ, 59,田辺裕, 0.4, 63,   3,  -2,11, 50.8,   
 7, 5, ブライダルブｰケ,---,田中博, 0.9, 49,* -1, -10, 2,  3.0, ①①, 7, 4,Ａニシノグレキング, 56,宮崎北, 2.0, 51,* -4,  -4, 3,  6.5,④④④, 7, 3,Ｇメイショウカレン, 65,上野翔, 0.7, 70,  -4,  14, 7, 24.4,⑨⑦⑦, 7,12,Ｇプレシャスドロップ, 63,木幡初, 0.6, 59,  -1,  -2, 6, 14.4,   
 8, 6,Ｂサルラ, 63,中村将, 1.0, 48,  -4,  -7, 6, 27.7, ⑤⑤, 8, 7,Ｄプルチェラ, 52,芹沢純, 2.1, 54,  -8,   1,10, 73.0,⑨⑪⑪, 8, 5,Ｉスラｰジ, 40,安藤光, 0.8, 71,  -5,* 15, 8, 55.7,⑤⑨⑨, 8, 5,Ｏマイグッドフェロｰ, 42,三浦皇, 0.6, 58, -12,*  5,14, 79.6,   
