08年 2月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 2月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,11,Ｆファイナルチャンス, 56,長谷川, 1.6, 45, -11,  -9,13,140.5, ⑫⑬, 9, 3,Ｅエドワｰドバロｰズ, 56,佐藤哲, 1.6, 57,  -6,  -2, 7, 54.4,⑪⑫⑨, 9,14,Ｅカスタリア, 69,角田晃, 1.0, 67,   4,  -8,11,100.4, ⑭⑪, 9,13,Ｂタガノシャンハイ, 88,橋本美, 0.6, 82,   8,  13,11, 44.0,⑨⑨⑩
10, 3, テンザンスセリ,---,角田晃, 1.8, 42, -13,  -8,14,163.8, ⑬⑫,10,14,Ｍイチトク, 42,田中克, 2.4, 53,  -9,  -6,15,237.4,⑬⑫⑭,10, 5,Ｊダイナミックタｰン, 59,小林徹, 1.8, 58,   5, -21,14,212.5, ⑧⑪,10, 5,Ｎシｰサンダｰ, 77,川田将, 1.0, 79,   7,  11,12, 51.4,⑨⑭⑪
11, 7,Ｇホクザンヴィアンド, 52,幸英明, 1.8, 46,  -1, -19,11, 93.6, ⑤⑦,11,13,Ｈコンドルラパス, 48,秋山真, 2.4, 50,  -5, -12,14,221.1,⑥⑨⑪,11, 9,Ｉマイネインティマ, 62,松岡正, 1.9, 58,   1, -15, 8, 40.0, ⑭⑮,11, 1,Ｊヤマタケゴｰルデン, 81,岩田康, 1.2, 76,  10,   3, 6, 14.8,③③③
12, 1,Ｂトシアツキ, 61,川田将, 1.8, 44,  -6, -14, 8, 18.5, ⑨⑩,12,11,Ｉシャドウアックス, 48,松岡正, 2.5, 49,  -8,  -6, 8, 57.9,⑭⑭⑫,12,10, マヤノアシビ,---,福永祐, 1.9, 55,   6, -27, 7, 35.6, ③⑤,12,12,Ｋセルフリスペクト, 81,田村太, 1.3, 75,   8,   7,13, 77.9,⑬⑪⑪
13,10,Ｊメイショウレｰナ, 49,柴原央, 2.1, 42,* -1, -23,10, 71.4, ②②,13, 1,Ｐメイショウマゼラン, 10,武幸四, 2.9, 47, -10,  -6,11,112.1,⑭⑮⑮,13, 1,Ｈシンボリハイドン, 66,石橋守, 2.2, 55,   4, -26,12,138.2, ⑪⑬,13, 4,Ｐオネストジョン, 73,酒井学, 1.7, 74,   8,   4, 8, 23.0,⑤⑪⑪
14, 2,Ｌテイエムマイサクラ, 37,田村太, 2.1, 38, -13, -12,12,108.6, ⑬⑬,14, 5,Ｋロｰドインペリアル, 47,四位洋, 3.4, 40,  -3, -25, 2,  5.6,①②⑨,14,15, オｰナｰズクリｰク,---,菊地昇, 2.5, 51,*  9, -40,15,301.8, ②②,14,14,Ｌサｰチエネミｰ, 79,長谷川, 1.9, 74,  10,   0,16,241.0,⑦⑤⑦
15,14,Ｎパンチガｰル,-22,石橋守, 3.8, 28, -19, -20,16,196.5, ⑮⑮,15, 8,Ｎマルタカスカイ, 39,池添謙, 5.0, 32, -10, -24,12,126.7,⑯⑮⑮,15, 6, タガノトップガン,---,畑端省, 4.9, 34,   6, -70, 9, 69.3, ③⑤,15,10,Ｉグランパティシエ, 81,小坂忠, 2.9, 66,   9,  -8,14,109.8,③⑥⑪
16,13, イｰストレイク,---,秋山真, 3.9, 30, -24, -15,15,168.7, ⑯⑯,16, 6,Ｏシャインエッセンス, 38,田村太, 5.1, 30,  -6, -31,16,382.1,⑩⑪⑫,,,,,,,,,,,,,16, 9,Ｏチザルピｰノ, 74,石橋守, 5.6, 50,   5, -24,15,171.3,⑭⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-1),,,,,,,,,,,
単勝:320円 複勝:08=140円 09=140円 12=210円 枠連:510円,,,,,,,,,,,,"単勝:2,420円 複勝:02=720円 07=2,170円 12=250円 枠連:15,480円",,,,,,,,,,,,"単勝:1,580円 複勝:07=450円 08=290円 13=210円 枠連:2,570円",,,,,,,,,,,,単勝:530円 複勝:06=180円 07=670円 02=270円 枠連:790円,,,,,,,,,,,
馬連:620円 ワイド:08-09=290円 08-12=610円 09-12=470円,,,,,,,,,,,,"馬連:48,920円 ワイド:02-07=10,230円 02-12=1,550円 07-12=4,080円",,,,,,,,,,,,"馬連:4,110円 ワイド:07-08=1,270円 07-13=820円 08-13=510円",,,,,,,,,,,,"馬連:7,240円 ワイド:06-07=1,660円 02-06=720円 02-07=2,840円",,,,,,,,,,,
"馬単:1,200円 3連複:1,680円",,,,,,,,,,,,"馬単:120,460円 3連複:72,290円",,,,,,,,,,,,"馬単:10,600円 3連複:6,040円",,,,,,,,,,,,"馬単:12,920円 3連複:15,710円 3連単:101,150円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾙｸﾛｰﾄﾞS ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｆフサイチクリヨン, 56,川田将,, 69,*  6,* -1, 1,  3.0,①①①, 1, 8, プラティコドン,---,武豊  ,, 56,*-11,   1, 2,  3.8, ①①, 1,13,Ｌベルモントプロテア, 68,川田将,, 79,*  6,  10,12, 75.7, ②②, 1, 1,Ｃファイングレイン, 87,幸英明,, 85,   3,* 16, 3,  6.5, ⑮⑫
 2,10,Ｃオｰミプレシャス, 60,石橋守, 1.1, 65,   4,* -5, 8, 23.7,⑥⑤②, 2,16, ブラストダッシュ,---,小林徹, 0.2, 55, -14,*  3, 9, 36.5, ⑤⑤, 2, 5,Ｄレゾリュｰション, 76,ルメｰ, 0.1, 78,   3,  11, 2,  5.3, ③③, 2,13,Ｋコパノフウジン, 83,藤岡佑, 0.2, 84,   9,   7,11, 65.4, ⑧⑨
 3, 2,Ｂタマモトップ, 61,藤岡佑, 1.2, 63,   4,* -6, 3,  4.3,⑥⑤⑤, 3,12, アルトップラン,---,佐藤哲, 0.2, 55, -17,*  7, 4, 13.4, ⑧⑦, 3, 4,Ｃワｰキングウｰマン, 77,長谷川, 0.2, 79,   3,* 12, 3,  5.7, ⑥⑤, 3,15,Ｂステキシンスケクン, 88,岩田康, 0.2, 84,   8,   9, 5, 11.2, ⑩⑩
 4, 5,Ｄメイショウユウシャ, 59,ルメｰ, 1.5, 60,*  5, -10, 2,  3.5,③②③, 4,10, ヒカルカザブエ,---,柴原央, 0.3, 55, -18,*  9,14, 79.7, ⑭⑦, 4,16,Ａショウナンラノビア, 80,松岡正, 0.5, 75,*  7,   3, 4,  6.3, ①①, 4, 5,Ｆリキアイタイカン, 85,池添謙, 0.4, 79,   3,* 11,12, 68.1, ⑬⑮
 5, 8,Ｅウインザハギ, 58,小坂忠, 1.9, 59,   2,  -8, 9, 30.2,⑥⑧⑧, 5,14, スズカコング,---,武幸四, 0.5, 51,*-11,  -5,13, 67.2, ③②, 5,10,Ｂスマｰトストｰム, 79,藤岡佑, 0.6, 75,   3,   7, 1,  2.7, ③③, 5,14,Ｌサイキョウワｰルド, 83,四位洋, 0.4, 79,   2,* 13, 9, 23.6, ⑮⑮
 6, 6,Ａホッコｰキングオｰ, 61,幸英明, 2.0, 57,   4, -13, 5, 15.1,⑤⑤⑤, 6, 5, カノヤトップレディ,---,藤岡佑, 1.1, 45, -15,  -6, 8, 33.3, ⑧⑦, 6, 9,Ｅホワイトペッパｰ, 75,岩田康, 0.7, 74,  -1,* 12, 5,  9.6, ⑫⑩, 6,10,Ｈプリンセスルシｰタ, 85,川田将, 0.5, 81,  12,   1, 8, 17.8, ⑦⑦
 7, 9,Ｏコスモニエ, 35,酒井学, 2.3, 56,   1,  -9,15,249.0,⑪⑨⑩, 7,15, ニシノシャア,---,酒井学, 1.1, 44, -15,  -8, 7, 29.7, ⑥⑤, 7, 7,Ｇワンダｰグラス, 73,田村太, 0.7, 73,   2,   8,10, 56.1, ⑥⑤, 7,16,Ｍテイエムアクション, 79,橋本美, 0.5, 80,   8,   5,14,118.1, ⑩⑩
 8, 7,Ｇタガノグランディス, 51,角田晃, 2.5, 55,   0, -10, 7, 19.9,⑨⑨⑩, 8, 9, シルクウォリアｰ,---,大下智, 1.2, 45, -20,  -1,15,159.9, ⑪⑬, 8,11,Ｊエタｰナルサｰガ, 70,幸英明, 1.0, 73,   1,   8, 7, 26.5, ⑨⑧, 8, 8,Ｎマルカキセキ, 77,福永祐, 0.6, 77,   5,   6,13, 81.8, ⑬⑫
 9, 3,Ｉハイアベレｰジ, 51,福永祐, 2.7, 55,   2, -13,10, 46.8,⑨⑨⑧, 9, 6, アドマイヤアマゾン,---,川田将, 1.3, 42, -18,  -6, 5, 21.8, ⑪⑪, 9, 1,Ｆアドマイヤイチ, 74,福永祐, 1.1, 72,  -5,* 14, 8, 30.9, ⑯⑭, 9, 6,Ｄペｰルギュント, 86,ルメｰ, 0.7, 81,  14,  -4, 4,  9.1, ④③
10,16,Ｎハギノリｰデル, 45,武幸四, 3.3, 49,*  4, -26,11, 61.4,③②⑤,10, 2, テツゴｰルド,---,石橋守, 1.3, 43, -14, -14, 6, 28.9, ④④,10,14,Ｏナムラクニヒメ, 62,酒井学, 1.1, 71,   2,   5,16,261.3, ⑥⑧,10,12,Ｊアストンマｰチャン, 84,武豊  , 0.9, 82,* 21, -13, 1,  2.5, ①①
11,15,Ｈアグネスアンフィニ, 51,秋山真, 3.9, 48,  -2, -20,12,110.5,⑮⑫⑫,11, 3, スズカセレナｰド,---,南井大, 1.5, 42, -17,  -7,12, 64.0, ⑩⑪,11,15,Ｍクロカンブッシュ, 65,四位洋, 1.2, 72,  -4,* 13,11, 61.9, ⑮⑭,11, 4,Ｉクｰルシャロｰン, 84,長谷川, 1.0, 77,  14,  -8, 6, 11.6, ④③
11,14,Ｋセイウンタナビク, 50,松岡正, 3.9, 46,*  5, -31, 6, 18.4,②②④,12,11, メルヴィｰユ,---,田中克, 1.9, 34,*-11, -25,11, 58.2, ②②,12, 2,Ｈノｰストピア, 71,池添謙, 1.8, 66,  -2,   5,14,181.8, ⑫⑬,12, 7,Ｇテイエムノブシオｰ, 85,武幸四, 1.1, 77,* 18, -13, 7, 16.7, ②②
13,13,Ｌラピドフレチャ, 48,佐藤哲, 4.0, 47,  -1, -20,13,156.2,⑫⑫⑫,13,13, ドルバコスタｰ,---,ルメｰ, 2.0, 36, -19, -14, 3,  9.5, ⑪⑬,13,12,Ｐブラックホｰル, 41,田中克, 2.0, 66,  -1,   1,15,206.5, ⑪⑩,13, 2,Ｅアグネスラズベリ, 86,角田晃, 1.2, 70,   5,  -2,10, 24.6, ⑩⑫
14, 4,Ｐメイショウヘディン, 29,田中克, 4.3, 48,  -4, -18,14,188.5,⑫⑭⑭,14, 7, ゴッドエンブレム,---,岩田康, 2.1, 32, -15, -21, 1,  1.8, ⑥⑦,14, 3,Ｋキョウエイシンファ, 68,秋山真, 2.4, 62,   4,  -8, 9, 38.9, ③⑤,14,11,Ｏダイワメンフィス, 75,秋山真, 1.2, 74,  16, -12,15,154.2, ③③
15,11,Ｍテイエムライダｰ, 46,高井彰, 5.0, 40,  -5, -21,16,306.2,⑭⑮⑮,15, 1, ネオファロス,---,松岡正, 7.3,-26, -32, -66,10, 50.7, ⑮⑮,15, 6,Ｎドナプレミア, 64,大下智, 2.8, 57,  -2,  -5,13,100.7, ⑫⑭,15, 9,Ａアイルラヴァゲイン, 89,松岡正, 1.2, 74,  14, -11, 2,  6.2, ④③
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｉイカガデスカ, 71,武豊  , 3.2, 54,   1, -11, 6, 10.7, ⑨⑩,16, 3,Ｐロイヤルキャンサｰ, 75,田中克, 1.3, 71,  12, -10,16,202.5, ⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:300円 複勝:12=150円 10=430円 02=160円 枠連:2,430円",,,,,,,,,,,,"単勝:380円 複勝:08=160円 16=750円 12=330円 枠連:1,060円",,,,,,,,,,,,"単勝:7,570円 複勝:13=1,370円 05=210円 04=200円 枠連:12,670円",,,,,,,,,,,,"単勝:650円 複勝:01=260円 13=1,190円 15=350円 枠連:5,080円",,,,,,,,,,,
"馬連:2,370円 ワイド:10-12=990円 02-12=330円 02-10=1,040円",,,,,,,,,,,,"馬連:5,020円 ワイド:08-16=1,650円 08-12=860円 12-16=3,870円",,,,,,,,,,,,"馬連:21,830円 ワイド:05-13=5,590円 04-13=5,540円 04-05=570円",,,,,,,,,,,,"馬連:31,470円 ワイド:01-13=7,850円 01-15=1,180円 13-15=7,710円",,,,,,,,,,,
"馬単:3,550円 3連複:2,950円",,,,,,,,,,,,"馬単:6,730円 3連複:17,120円",,,,,,,,,,,,"馬単:60,760円 3連複:34,950円",,,,,,,,,,,,"馬単:51,600円 3連複:94,650円 3連単:645,710円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,梅花賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｋマサヤマト, 51,武幸四,, 63,   1,*  2, 5, 11.6, ⑥⑤, 1,11,Ｄリリｰハｰバｰ, 70,池添謙,, 76,*  7,   7, 5, 11.5, ①①, 1, 4,Ａダンツウィニング, 73,ルメｰ,, 74,   8,* -6, 1,  2.2,⑧⑦⑤, 1,10,Ｄアグネスボゾン, 78,角田晃,, 77,  -1,* 15, 5, 16.4, ⑭⑪
 2, 9,Ｂメイショウイッキ, 58,武豊  , 0.1, 60,  -7,* 12, 2,  3.3, ⑭⑪, 2, 5,Ｊロｰランバｰク, 66,四位洋, 0.2, 75,  -3,* 16,14,146.3, ⑬⑪, 2,14,Ｃテイエムチｰタｰ, 72,橋本美, 0.2, 72,   6,* -2,11, 28.9,⑧⑫⑬, 2, 6,Ｇフェザｰウイング, 74,酒井学, 0.0, 77,* 10,   4, 6, 17.3, ①①
 3, 5,Ａブラックルｰラｰ, 59,福永祐, 0.1, 63,   3,  -1, 4, 11.0, ④④, 3,14,Ｋワンダｰプロ, 66,福永祐, 0.3, 74,   6,   6, 9, 25.7, ③③, 3, 5,Ｌセイカアニマｰト, 59,川田将, 0.3, 70,   7,  -8,10, 22.7,⑪⑨⑨, 3,11,Ａバトルサクヤビメ, 80,藤岡佑, 0.0, 78,   7,   8, 1,  2.6, ③③
 4, 2,Ｆミスタｰオリオン, 55,小林慎, 0.7, 60,*  9, -14, 7, 38.3, ①①, 4, 3,Ｆマルタｰズビクタｰ, 69,松岡正, 0.5, 72,   3,   7, 6, 13.7, ⑧⑧, 4,11,Ｉスプリングジｰン, 60,松岡正, 0.3, 70,   5,* -4,12, 29.5,⑬⑬⑨, 4,15,Ｃフォルテピアノ, 79,岩田康, 0.1, 76,*  8,   5, 2,  3.2, ②②
 5, 6,Ｅシルポｰト, 56,岩田康, 0.8, 56,   0,  -3, 1,  2.5, ⑥⑥, 5, 9,Ｈワンダｰリッジ, 66,石橋守, 0.7, 71,   4,   4,10, 27.8, ⑥④, 5, 2,Ｅセンノカゼ, 65,武豊  , 0.5, 69,   8, -14, 6, 16.1,⑥③⑤, 5, 8,Ｂホウショウルビｰ, 80,四位洋, 0.1, 76,   5,   9, 3,  7.3, ⑥⑥
 6, 4,Ｄヤマニンデュｰン, 56,川田将, 1.0, 55,  -1,  -3, 3,  4.9, ⑨⑥, 6,10,Ｂトｰセンマキシマム, 72,幸英明, 0.7, 71,   2,   6, 3,  7.2, ⑧④, 6,13,Ｋソラメンテウナベス, 59,岩田康, 0.6, 67,*  9, -18, 4,  9.6,⑤⑤③, 6,13,Ｌカフェリバティｰ, 71,松岡正, 0.2, 75,   3,   9, 9, 35.7, ⑧⑧
 7, 3,Ｃナスノギンガ, 56,田村太, 1.3, 50,  -6,   0,10, 56.8, ⑬⑮, 7, 2,Ｉラスカルデュｰク, 66,藤岡佑, 0.7, 71,   2,   8,11, 33.2, ⑩⑧, 7,12,Ｈグリフィス, 61,四位洋, 0.7, 67,   7, -14, 8, 21.6,⑪⑨⑨, 7, 9,Ｉユｰセイハヤトオｰ, 73,田村太, 0.3, 73,   4,   8,12,104.3, ⑧⑧
 8,15,Ｐマルシゲヨカニセ, 26,幸英明, 1.3, 54,*  6, -15,14,258.3, ②②, 8, 8,Ａスズカトップ, 75,岩田康, 1.0, 67,   6,   0, 1,  2.6, ④④, 8, 6,Ｇレディｰビスティｰ, 63,福永祐, 1.2, 63,   8, -24, 7, 19.7,⑦⑦⑤, 8, 3,Ｎアレクシオス, 67,秋山真, 0.7, 73,  -6,* 14, 7, 26.3, ⑯⑯
 9,12,Ｌシｰクレバｰ, 50,秋山真, 1.5, 51,  -5,  -3,12,214.3, ⑫⑪, 9, 1,Ｃクレバｰジェフリｰ, 71,武豊  , 1.1, 67,   0,   5, 4, 10.1, ⑩⑪, 9, 7,Ｍスマｰトレディｰ, 57,池添謙, 1.3, 62,   7, -20,13, 31.8,⑧⑨⑨, 9,14,Ｍトワイニングイモン, 69,長谷川, 0.7, 72,   1,   7,13,121.5, ⑪⑪
10, 1,Ｇアｰラ, 54,長谷川, 1.6, 50,  -5,  -2, 8, 43.4, ⑭⑪,10, 7,Ｎサクラモサ, 55,川田将, 1.2, 65,   3,   1,13, 86.0, ⑥⑧,10,10,Ｆドリｰムアビｰム, 65,角田晃, 1.7, 60,* 10, -35, 5, 15.3,①①①, 9, 2,Ｈコペルニクス, 74,川田将, 0.7, 71,   4,   4,10, 40.8, ⑩⑧
11, 7,Ｍブライトティｰス, 37,松岡正, 1.7, 49,  -3,  -7,13,244.5, ⑩⑩,11,13,Ｅバリバリセレブ, 70,ルメｰ, 1.3, 65,*  7,  -3, 2,  4.4, ②②,11, 1,Ｄダノンシｰガルズ, 66,藤岡佑, 1.8, 59,   8, -32, 2,  6.8,③⑤⑤,11, 4,Ｊランドベスト, 72,植野貴, 0.8, 70,  -1,   8,14,138.9, ⑭⑮
12,10,Ｊキｰボックス, 52,藤岡佑, 2.0, 48,*  7, -23, 9, 51.5, ②②,12,12,Ｌアクロスザスタｰ, 63,秋山真, 1.4, 65,  -7,   8, 7, 15.0, ⑭⑭,12, 8,Ｎメイショウフウリン, 55,秋山真, 2.1, 57,   6, -28,14,147.1,⑬⑬⑬,12,12,Ｅスマｰトエッジ, 75,幸英明, 0.8, 72,   5,   3, 8, 32.6, ⑥⑥
13,14,Ｉタガノトスカｰナ, 52,池添謙, 2.5, 43,   2, -20, 6, 18.9, ④⑥,13, 4,Ｇエイワショウグン, 68,武幸四, 1.6, 62,   4,  -4, 8, 20.8, ④④,13, 9,Ｊホワイトピルグリム, 60,幸英明, 2.8, 55,* 10, -49, 9, 22.4,③③③,13,16,Ｋサンレイラピッヅ, 71,岩崎祐, 0.9, 69,*  8,  -2,16,208.5, ③③
