08年 6月22日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 6月22日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａシルクアルバス, 66,津村明,, 63,   4,* -5, 2,  5.1,⑤⑤③, 1, 6,Ａファイブスタｰ, 70,安藤勝,, 61,*  4,  -8, 1,  1.9,②②①, 1, 1,Ａクロカンブッシュ, 77,三浦皇,, 75,   1,* 14, 4, 13.3,⑨⑨⑦, 1, 5,Ａステップシチｰ, 83,藤岡佑,, 73,   4,*  6, 2,  4.0,⑨⑨⑧
 2,11,Ｃスパｰクルシチｰ, 62,北村友, 0.2, 59,   3,* -5, 5,  8.5,⑧⑧⑧, 2, 8,Ｃマイネルオｰル, 58,三浦皇, 0.2, 60,*  4, -10, 2,  3.5,③②②, 2, 8,Ｃトｰセントップラン, 75,藤岡佑, 0.2, 72,   2,*  9, 3, 12.8,⑧⑥②, 2,14,Ｆシルクシャンゼリゼ, 70,北村友, 0.0, 72,*  8,  -4, 5, 13.0,②②②
 3, 8,Ｇドリｰムザドリｰム, 56,横山典, 1.0, 55,*  6, -16, 1,  2.6,③①②, 3,10,Ｈファンドリバトル, 48,北村友, 0.9, 55,   0, -11, 6, 28.6,⑦⑦⑤, 3, 5,Ｅウグイスジョウ, 69,長谷川, 0.7, 70,*  4,   1, 7, 42.9,③②⑤, 3,13,Ｂハギノプリンセス, 76,安藤勝, 0.2, 69,   3,*  4, 4, 12.4,⑯⑩④
 4, 5,Ｄハルカノタカ, 60,藤岡佑, 1.4, 54,   2, -14,10, 54.5,⑪⑧⑥, 4, 3,Ｊカプリｰス, 45,四位洋, 0.9, 55,  -4,* -3, 3,  8.7,⑬⑬⑫, 4,10,Ｌイントゥザライト, 43,荻野琢, 1.0, 66,*  5,  -4, 6, 29.9,①①①, 4, 2,Ｅハツカリ, 71,長谷川, 0.4, 69,   6,  -5,10, 43.2,④④④
 5, 9,Ｅサンライズアイ, 60,木幡初, 1.7, 49,*  6, -22, 4,  7.5,②②①, 5, 2,Ｇデルマカペラ, 48,菊沢隆, 0.9, 54,  -3,  -7,15,183.5,⑩⑩⑧, 5, 9,Ｄブリズデロｰトンヌ, 71,菊沢隆, 1.0, 65,   3,   0, 2,  9.8,④④②, 5,12,Ｄソウルオブジャパン, 74,四位洋, 0.5, 66,   4,  -2, 1,  2.1,⑧⑦④
 6, 4,Ｂランドジｰニアス, 63,三浦皇, 1.9, 50,   3, -20, 7, 16.8,⑨⑤③, 6, 4,Ｄラクシュミｰギャル, 57,小林徹, 0.9, 53,   1, -16, 5, 14.3,⑤④③, 6,11,Ｉシュンカジョウ, 56,池添謙, 1.3, 62,*  4,  -4, 9, 68.8,②②②, 6, 3,Ｇキャンディｰストア, 69,津村明, 0.6, 68,   2,*  2,11, 46.4,⑬⑭⑫
 7,10,Ｉベｰトｰヴェン, 47,郷原洋, 2.0, 49,   5, -24, 8, 16.9,③②③, 7, 9,Ｅヤマテウォルデン, 53,木幡初, 0.9, 54,   0, -13, 7, 33.8,⑤⑤⑤, 7, 6,Ｆロッタ, 65,横山典, 1.4, 63,  -1,   4, 5, 16.4,⑫⑩⑦, 7, 6,Ｐヒシユニバｰサル, 52,古川吉, 0.6, 67,   6,  -5,16,215.5,⑥⑦⑧
 8, 1, ポイントゴｰルド,---,小林徹, 2.2, 48,   1, -20,11, 57.4,⑨⑩⑩, 8, 1,Ｉリオ, 47,丸田恭, 0.9, 55,  -7,*  3,10, 91.4,⑭⑮⑫, 8, 7,Ｇクイックバレリｰナ, 65,大野拓, 1.7, 61,   2,  -3,10,185.0,⑤⑥⑦, 8, 8,Ｌロイバｰブリング, 63,大野拓, 0.8, 66,   3,  -4,15,187.2,⑩⑩⑫
 9, 7, アンコｰルスタｰ,---,安藤勝, 3.0, 42,   4, -31, 6, 12.0,⑤⑤⑧, 9,14,Ｂアズマクロリス, 61,藤岡佑, 1.0, 52,   0, -13, 4,  9.3,⑦⑦⑧, 9, 4,Ｊヒメアウトランダｰ, 54,松田大, 1.8, 64,  -1,   0,11,231.0,⑩⑩⑪, 9, 1,Ｈレインボｰジャック, 67,横山典, 0.8, 64,   3,  -4, 6, 21.8,⑩⑩⑫
10, 2,Ｆハナヤッコ, 57,大野拓, 4.2, 36,   1, -36, 9, 25.8,⑦⑩⑪,10, 5,Ｍホノカチャン, 39,津村明, 1.3, 52,  -5,  -5,11, 94.7,⑪⑭⑫,10, 3,Ｂヴィアラクテア, 77,安藤勝, 2.0, 59,  -1,  -2, 1,  1.2,⑩⑩⑩,10, 7,Ｋカゼノマイ, 65,増沢由, 0.9, 65,   2,  -1,13, 99.9,⑮⑯⑯
11, 3,Ｈコアレスカポｰテ, 52,池添謙,11.2,-19,*  6, ---, 3,  6.9,①②⑥,11,12,Ｋユウタｰボｰイ, 45,荻野琢, 1.5, 48,  -1, -16,12,127.7,⑭⑩⑧,11,12,Ｈユキノマｰヴェラス, 58,四位洋, 2.1, 58,   2,  -8, 8, 62.4,⑤⑤⑥,11,15,Ｎクレバｰデュｰク, 60,中村将, 1.0, 62,   6, -12,14,114.5,⑤⑥⑧
,,,,,,,,,,,,12,11, ダｰクエナジｰ,---,松田大, 1.8, 45,  -3, -20, 8, 42.2,⑪⑩⑫,12, 2,Ｋナモンウェイ, 51,丸田恭, 4.2, 44,   1, -24,12,235.0,⑤⑧⑫,12,11,Ｊファイナルジャッジ, 66,松田大, 1.1, 61,   6, -15, 7, 26.1,⑥④④
,,,,,,,,,,,,13,13,Ｆアスタｰヘイロｰ, 51,的場勇, 2.0, 42,   0, -27, 9, 74.3,⑦⑦⑧,,,,,,,,,,,,,13, 9,Ｏキｰプユアアイズ, 57,池添謙, 1.1, 61,   1,  -5,12, 96.5,⑭⑭⑫
,,,,,,,,,,,,14,15,Ｌリチャｰドバロｰズ, 43,中村将, 2.0, 43,   1, -29,14,144.3,④⑤⑤,,,,,,,,,,,,,14,10,Ｍショウナンライジン, 62,木幡初, 1.3, 58,*  7, -21, 9, 39.1,③③③
,,,,,,,,,,,,15, 7,Ｎボイスオブゴッド, 28,長谷川, 5.0,  5,*  6, -79,12,127.7,①①③,,,,,,,,,,,,,15, 4,Ｃディアｰウィッシュ, 76,的場勇, 1.7, 53,*  8, -29, 3,  6.7,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｉゼットスピｰル, 66,三浦皇, 1.9, 53,   3, -19, 8, 32.4,⑩⑩⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-5),,,,,,,,,,,
単勝:510円 複勝:06=160円 11=190円 08=120円 枠連:920円,,,,,,,,,,,,単勝:190円 複勝:06=110円 08=140円 10=330円 枠連:270円,,,,,,,,,,,,"単勝:1,330円 複勝:01=570円 08=460円 05=1,110円 枠連:4,920円",,,,,,,,,,,,"単勝:400円 複勝:05=200円 14=460円 13=400円 枠連:1,390円",,,,,,,,,,,
"馬連:2,190円 ワイド:06-11=610円 06-08=380円 08-11=380円",,,,,,,,,,,,馬連:280円 ワイド:06-08=170円 06-10=540円 08-10=890円,,,,,,,,,,,,"馬連:3,500円 ワイド:01-08=910円 01-05=2,370円 05-08=2,320円",,,,,,,,,,,,"馬連:3,640円 ワイド:05-14=1,160円 05-13=1,000円 13-14=2,150円",,,,,,,,,,,
"馬単:4,060円 3連複:1,530円",,,,,,,,,,,,"馬単:430円 3連複:1,710円",,,,,,,,,,,,"馬単:9,370円 3連複:20,050円",,,,,,,,,,,,"馬単:5,800円 3連複:11,640円 3連単:64,870円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝2000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,HTB杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａケイアイスウォｰド, 65,横山典,, 61,   5,*  0, 1,  2.2, ③④, 1, 8, コパノマユチャン,---,横山典,, 66,   2,* -1, 4,  7.8, ④③, 1, 7,Ｂレッドタｰキｰ, 75,横山典,, 73,*  8,*  9, 2,  4.6, ①①, 1, 9,Ｆアドマイヤスペｰス, 78,的場勇,, 78,*  8,   5, 3,  5.6,③②②
 2,11,Ｂロｰレルウェンス, 63,木幡初, 0.3, 58,   5,  -2, 3,  5.9, ③②, 2, 4, ナムラミｰティア,---,四位洋, 0.6, 60,   6, -12, 3,  4.9, ②②, 2,11,Ａカサデアンジェラ, 77,三浦皇, 0.4, 69,*  7,   6, 1,  2.6, ②②, 2,11,Ｂフレアリングベスト, 80,菊沢隆, 0.1, 79,   4,* 13, 9, 24.4,⑫⑪⑨
 3, 3,Ｃビッグロｰズ, 61,古川吉, 0.3, 58,   0,*  2, 2,  3.4, ⑤⑤, 3, 3, シンフォニｰライツ,---,藤岡佑, 1.0, 54,   5, -18, 2,  3.2, ②③, 3, 4,Ｃバリバリセレブ, 70,四位洋, 1.1, 62,   1,   4, 4,  6.4, ④③, 3,12,Ｉイチゴイチエ, 78,横山典, 0.2, 76,* 10,  -1, 2,  4.7,①①①
