08年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 6月28日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-31,,,,,■ 4R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,安芸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｐスズカルビｰ, 33,熊沢重,, 74,*  2,*  8, 4,  6.4,①①①, 1,10, バンガロｰル,---,武豊  ,, 59,*-10,   0, 1,  1.3, ②②, 1, 5,Ｄメイショウワカツキ, 75,武豊  ,, 81,* 17,   4, 2,  3.0, ①①, 1,12,Ｂルミナスポイント, 84,福永祐,, 80,   6,  10, 1,  2.8, ⑨⑧
 2, 8,Ａメイショウタマヒメ, 60,赤木高, 1.4, 63,  -2,*  3, 7, 14.0,④③④, 2, 9, セキサンダンスイン,---,上村洋, 0.3, 56, -11,  -1, 7, 38.9, ③③, 2,12,Ａマルヨカレッジ, 77,岩田康, 0.0, 81,* 14,*  7, 1,  2.7, ②②, 2,14,Ｈグリｰンアラモｰド, 81,熊沢重, 0.2, 79,   7,   6, 4,  9.8, ⑦⑤
 3, 1,Ｅメイショウニｰス, 57,浜中俊, 1.9, 59,  -4,*  3, 1,  4.1,⑪⑪⑧, 3, 4, タガノバッチグｰ,---,橋本美, 0.3, 54,* -8,  -5, 4, 12.0, ①①, 3, 3,Ｃペルルノワｰル, 76,鮫島良, 0.8, 70,   5,*  9, 3,  5.8, ⑧⑧, 3, 2,Ｌチャレンジシチｰ, 77,藤岡康, 0.2, 78,* 11,   3,13, 63.2, ②③
 4, 7,Ｌシシャモフレンド, 43,小原義, 2.4, 55,  -1,  -7,16,174.1,②②②, 4, 8, ウインスカイハイ,---,岩田康, 0.4, 57, -22,* 10, 2,  6.9, ⑨⑦, 4, 9,Ｆセレブラｰル, 71,福永祐, 1.1, 69,  10,   1, 4,  8.7, ③③, 4,13,Ｄトップディアマンテ, 82,小牧太, 0.2, 79,   6,  10, 3,  5.7, ⑩⑧
 5,15,Ｆレインボｰマグナム, 55,佐藤哲, 2.4, 56,  -1,  -6, 3,  4.4,③③③, 5, 1, リラックススマイル,---,小牧太, 0.4, 57, -16,   4, 5, 24.2, ⑦⑦, 5, 4,Ｂウインライラ, 77,浜中俊, 1.7, 62,   7,  -1, 5, 13.2, ⑦⑦, 5, 7,Ａリｰサムウェポン, 85,川島信, 0.2, 77,* 12,   2,15, 75.6, ②②
 6, 4,Ｃマイティｰウラン, 58,船曳文, 2.6, 56,  -4,  -3, 2,  4.2,⑬⑫⑧, 6, 3, シゲルシロウマダケ,---,角田晃, 0.5, 53, -11,  -4, 9, 78.0, ③③, 6,13,Ｊリトルマｰメｰド, 65,川島信, 1.7, 61,  -3,* 10,12,166.1, ⑮⑮, 6, 8,Ｃゴッドヘイロｰ, 83,太宰啓, 0.3, 76,   1,* 11,10, 40.1, ⑬⑭
 7, 2,Ｏスリｰクリスタル, 39,黒岩悠, 2.7, 54,  -3,  -6,15,140.3,⑦⑧⑦, 7, 5, スペｰルノｰヴァ,---,幸英明, 1.4, 43, -15, -11,10,107.7, ⑥⑤, 7, 2,Ｈビバロングライフ, 66,河北通, 1.9, 59,   3,   1,14,204.7, ⑩⑪, 7, 5,Ｏボｰナスフィｰバｰ, 75,川田将, 0.4, 76,  -3,* 14, 7, 20.3, ⑯⑯
 8,12,Ｇワイズプロロｰグ, 55,田中健, 2.7, 58,  -7,   1,14,123.0,⑮⑮⑫, 8, 6, エｰシンビッグシｰ,---,福永祐, 1.6, 39, -15, -14, 3, 11.7, ③⑤, 8,11,Ｉシャルトリュｰズ, 66,藤岡康, 2.0, 61,  10,  -7,10,100.2, ③③, 8,10,Ｉコレデイイノダ, 79,武豊  , 0.6, 74,   0,  10, 5, 13.5, ⑭⑭
