08年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
10,12,Ｇメイショウワザアリ, 48,渡辺薫, 2.9, 47,  -2, -14,11,125.0,⑨⑥⑨,10,11, ゴｰルデンカイザｰ,,熊沢重,202.5,,,, 5, 16.5,②⑦⑨,10,11,Ｆセレブラｰル, 69,佐藤哲, 1.9, 66,   7,  -2, 9, 31.5, ③③,10, 2,Ｋヘキレキ, 68,渡辺薫, 1.2, 70,  -7,   3,12,269.6,⑤⑥⑦
11,10,Ｊシゲルハカセヤマ, 41,福永祐, 3.0, 46,  -2, -13,12,125.4,⑨⑧⑨,11, 7, シｰゴｰイング,,小林慎,202.6,,,,12, 75.1,⑪⑪⑪,11, 3,Ｉハングインゼア, 67,太宰啓, 2.0, 65,   1,   4,13, 95.4, ⑩⑪,11, 4,Ｆメイショウアンドレ, 77,幸英明, 1.2, 71,  -8,   5, 9, 68.9,⑨⑨⑧
12, 5,Ｌリバｰマｰキュリｰ, 39,田中克, 3.4, 45,  -6, -11,10,123.2,⑫⑫⑪,12, 1, ダイナミックスタｰ,,仲田雅,203.3,,,,14, 95.0,⑨⑩⑩,12,13,Ｎメイショウシオギリ, 59,石橋守, 2.0, 65,  -4,   7,14, 97.4, ⑭⑬,12, 8,Ｅオｰプンセサミ, 77,生野賢, 1.2, 68,  -6,   1, 6, 18.0,⑦⑥⑤
,,,,,,,,,,,,13,14, メイショウセレット,,白浜雄,211.2,,,, 3,  6.7,⑬⑬⑬,13, 7,Ｂタケイチゼット, 74,小牧太, 2.6, 59,   7,  -8, 2,  5.2, ③⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｋサンマルハッピｰ, 63,田村太, 2.7, 58,  -2,  -1, 7, 15.0, ⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｏメイショウワカナ, 58,荻野琢, 4.5, 43,  -3, -16,15,169.6, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,
単勝:260円 複勝:03=110円 09=130円 06=160円 枠連:530円,,,,,,,,,,,,単勝:220円 複勝:13=110円 04=140円 02=770円 枠連:260円,,,,,,,,,,,,"単勝:1,150円 複勝:10=370円 06=190円 08=220円 枠連:1,170円",,,,,,,,,,,,単勝:210円 複勝:12=110円 11=150円 10=140円 枠連:630円,,,,,,,,,,,
馬連:550円 ワイド:03-09=210円 03-06=400円 06-09=420円,,,,,,,,,,,,"馬連:280円 ワイド:04-13=170円 02-13=1,910円 02-04=2,010円",,,,,,,,,,,,"馬連:3,350円 ワイド:06-10=1,200円 08-10=1,150円 06-08=510円",,,,,,,,,,,,馬連:590円 ワイド:11-12=220円 10-12=220円 10-11=430円,,,,,,,,,,,
"馬単:1,010円 3連複:1,180円 3連単:3,910円",,,,,,,,,,,,"馬単:470円 3連複:4,650円 3連単:11,880円",,,,,,,,,,,,"馬単:7,130円 3連複:4,560円 3連単:33,450円",,,,,,,,,,,,"馬単:880円 3連複:710円 3連単:2,860円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲﾘｰ杯2歳S ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ａタイトルパｰト, 70,安藤勝,, 64,   0,*  0, 1,  1.6, ⑥⑥, 1,11, タイガｰストｰン,---,和田竜,, 53,* -3, -14, 2,  3.9, ②②, 1, 6,Ａピエナポパイ, 80,武豊  ,, 76,   2,* 13, 1,  1.4,⑤④③, 1, 6,Ｆシェｰンヴァルト, 63,北村友,, 74,  10,*  7, 3,  5.2, ⑧⑦
 2, 4,Ｃアスカノヨアケ, 55,幸英明, 0.3, 62,*  4, -10, 5, 16.3, ①①, 2,10, ダブルウェッジ,---,松田大, 0.0, 52,* -3, -14, 3,  7.6, ②①, 2, 7,Ｂハｰドシｰキング, 78,渡辺薫, 0.0, 78,   1,* 15, 2,  5.8,⑥⑦⑦, 2,10,Ａホッコｰタキオン, 70,飯田祐, 0.0, 71,* 18,  -8, 1,  2.5, ①①
 3, 7,Ｂヤマカツゴｰルド, 61,池添謙, 0.5, 58,*  4, -11, 6, 20.2, ②②, 3, 5, ブルｰデライト,---,武豊  , 0.4, 47,* -3, -19, 1,  1.7, ①②, 3, 4,Ｃスプリングサンテ, 78,岩田康, 0.4, 74,   2,   9, 3,  8.0,④④⑥, 3, 9,Ｅキングスレガリア, 63,福永祐, 0.1, 72,   7,* 10, 8, 18.7, ⑨⑨
 4, 2,Ｆテンシノマズル, 53,中村将, 0.6, 58,  -1,* -7, 7, 32.5, ⑨⑧, 4, 9, ラガｰゴｰルデン,---,上野翔, 0.4, 48, -16,* -5, 5, 19.5, ⑥⑤, 4, 1,Ｈエｰシンエヴァン, 64,野元昭, 0.5, 71,*  4,   5, 7, 76.2,①①①, 4, 1,Ｄピｰスピｰス, 65,小牧太, 0.3, 71,   6,* 10, 9, 45.9, ⑪⑪
 5, 1,Ｊハリケンアスリｰト, 49,佐藤哲, 0.7, 56,*  2, -11, 9, 62.7, ⑤③, 5, 4, ウィニングスズカ,---,秋山真, 0.9, 41, -19,*-10, 6, 24.8, ⑦⑦, 5, 3,Ｄシｰクレバｰ, 75,秋山真, 1.2, 68,   3,   1, 5, 15.1,③③③, 5, 4,Ｊアラシヲヨブオトコ, 54,武豊  , 0.5, 67,  10,  -1, 2,  3.8, ⑦⑦
 6, 5,Ｋアイレンベルク, 48,和田竜, 0.9, 55,   1, -12, 3, 12.4, ⑥⑥, 6, 3, ダンツブロンズ,---,長谷川, 1.1, 38, -23,* -8, 8, 52.5, ⑨⑨, 6, 8,Ｆスパｰクルシチｰ, 71,北村友, 1.3, 64,   1,   3, 4, 12.6,⑥⑥③, 6, 2,Ｂワンカラット, 69,藤岡佑, 0.5, 65,  13,  -7, 5, 13.4, ④④
 7, 8,Ｅエｰシンウォｰマン, 53,浜中俊, 1.1, 53,*  2, -18, 4, 12.7, ③③, 7, 2, ホッコｰフクヒメ,---,飯田祐, 1.1, 38, -14, -18, 4, 10.3, ④④, 7, 9,Ｇカズノブライアン, 70,荻野琢, 1.3, 70,  -1,   7, 9, 80.5,⑨⑧⑧, 7, 5,Ｃトップカミング, 66,幸英明, 0.5, 68,  12,  -3, 7, 18.6, ⑥⑤
 8,10,Ｉゼットオｰジ, 50,渡辺薫, 1.2, 52,  -1, -14,10, 75.5, ⑩⑩, 8, 1, エｰシンロレｰン,---,福永祐, 1.3, 36, -19, -15, 7, 26.6, ⑦⑧, 8, 2,Ｅフィｰルドウイナｰ, 72,田中克, 1.4, 67,*  4,  -2, 6, 33.1,②②②, 8,12,Ｇアロｰベアタキオン, 62,武幸四, 0.5, 67,  11,  -4, 6, 15.8, ⑤⑤
 9, 3,Ｌメイショウマカルｰ, 37,藤岡佑, 1.2, 51,  -2, -12, 8, 46.2, ⑫⑫, 9, 7, オリオンザツアｰ,---,小林慎, 1.9, 28, -27, -15, 9, 57.6, ⑪⑪, 9, 5,Ｉガラン, 51,角田晃, 2.0, 64,   0,   1, 8, 78.6,⑧⑧⑧, 9,11,Ｉキングアレキサンダ, 60,浜中俊, 0.6, 67,   7,   2,10, 71.1, ⑨⑨
10, 6,Ｈカシノハリ, 51,大下智, 1.4, 48,  -1, -17,12,201.3, ⑩⑩,10,12, シゲルハチマンタイ,---,中村将, 2.0, 27, -23, -20,11,237.4, ⑨⑨,,,,,,,,,,,,,10, 3,Ｋトップオブピｰコイ, 50,岩田康, 0.9, 60,  14, -15, 4,  9.3, ③②
11,11,Ｇテイエムダイアナ, 52,太宰啓, 1.6, 46,*  2, -26,11,190.7, ③③,11, 8, アクトレスオペラ,---,太宰啓, 2.0, 29, -14, -27,12,242.2, ⑤⑤,,,,,,,,,,,,,11, 7,Ｌナムラタイシ, 50,角田晃, 1.1, 60,   3,   1,12,186.4, ⑪⑫
12, 9,Ｄリラックススマイル, 55,小牧太, 3.0, 31,   1, -43, 2,  4.0, ⑥⑧,12, 6, メイショウコチカゼ,---,船曳文, 3.4, 10, -38, -24,10,131.0, ⑫⑫,,,,,,,,,,,,,12, 8,Ｈスウッシュ, 61,池添謙, 1.3, 55,* 16, -23,11, 99.1, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,
"単勝:160円 複勝:12=110円 04=290円 07=390円 枠連:1,270円",,,,,,,,,,,,単勝:390円 複勝:11=130円 10=180円 05=110円 枠連:940円,,,,,,,,,,,,単勝:140円 複勝:06=100円 07=130円 04=140円 枠連:280円,,,,,,,,,,,,単勝:520円 複勝:06=180円 10=120円 09=380円 枠連:460円,,,,,,,,,,,
"馬連:1,120円 ワイド:04-12=450円 07-12=590円 04-07=1,940円",,,,,,,,,,,,"馬連:1,610円 ワイド:10-11=430円 05-11=170円 05-10=290円",,,,,,,,,,,,馬連:290円 ワイド:06-07=140円 04-06=160円 04-07=280円,,,,,,,,,,,,"馬連:690円 ワイド:06-10=300円 06-09=1,040円 09-10=750円",,,,,,,,,,,
"馬単:1,430円 3連複:4,190円 3連単:11,210円",,,,,,,,,,,,"馬単:2,700円 3連複:720円 3連単:6,860円",,,,,,,,,,,,"馬単:400円 3連複:360円 3連単:1,000円",,,,,,,,,,,,"馬単:1,640円 3連複:3,690円 3連単:15,680円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,久多特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａジェルミナル, 62,福永祐,, 60, -13,*  1, 1,  1.6, ③②, 1,13,Ａメイショウエンジン, 78,浜中俊,, 71,   0,* 12, 1,  1.8,⑪⑥④, 1, 3,Ｂケイアイプラウド, 82,岩田康,, 79,* 12,   4, 2,  4.6, ①①, 1,12,Ｂフサイチピｰジェイ, 81,安藤勝,, 86,* 11,* 15, 2,  3.5,①①①
 2, 4,Ｅゴｰルデンゴｰル, 44,岩田康, 0.3, 60, -17,*  6, 2,  5.5, ⑨⑨, 2, 7,Ｅホッコｰキングオｰ, 70,田中健, 0.1, 70,*  3,   5, 3,  6.2,③②②, 2, 2,Ａストリｰトスタイル, 83,浜中俊, 0.4, 78,   7,   7, 3,  5.8, ⑦⑥, 2,10,Ｇナムラマハラジャ, 79,小牧太, 0.8, 82,   7,* 16, 4, 10.1,⑧⑩⑩
 3, 3,Ｂカネトシタフガイ, 57,藤岡康, 0.5, 55, -15,  -2, 4,  8.0, ⑤⑤, 3,11,Ｂトムトップ, 76,岩崎祐, 0.4, 70,  -1,* 12, 2,  3.3,⑨⑩⑫, 3,14,Ｃトｰセンマエストロ, 80,上野翔, 0.4, 77,   0,* 15, 7, 17.3, ⑭⑫, 3, 4,Ｍショウケイ, 75,浜中俊, 1.1, 80,   8,  12, 9, 38.8,⑪⑧③
 4, 7,Ｈハナゴロモ, 42,幸英明, 0.7, 57, -17,*  1, 9,118.1, ⑪⑨, 4, 1,Ｆワンダｰポテンシア, 69,田中克, 0.9, 67,   1,   5, 7, 35.7,⑧⑧⑦, 4,16,Ｎキングスベリｰ, 72,佐藤哲, 0.5, 76,   7,   6, 8, 18.9, ⑦⑥, 4, 3,Ｃツルマルビビッド, 81,荻野琢, 1.2, 82,   6,  14, 5, 11.4,⑪⑪⑩
 5,13,Ｃマイネチェルシｰ, 52,池添謙, 0.8, 51, -15,  -6, 8,108.2, ⑤⑤, 5, 6,Ｈアンテヴォルテ, 66,柴原央, 0.9, 64,  -1,   8, 9, 56.1,⑨⑩⑫, 5, 7,Ｈヴンダｰ, 74,秋山真, 0.7, 73,   3,   8,12, 53.0, ⑩⑨, 5,16,Ｈキクノプログレッソ, 79,幸英明, 1.4, 77,   8,   8, 8, 36.0,⑦⑥⑥
 6,12,Ｄビヨンドマイリｰチ, 49,佐藤哲, 0.9, 52, -17,  -3, 3,  6.7, ⑨⑨, 6,10,Ｃイッツソｰクｰル, 73,藤岡康, 1.1, 67,  -2,   8, 6, 27.3,⑬⑬⑩, 6, 9,Ｋダノンムロｰ, 73,藤岡佑, 0.7, 75,  -1,* 14, 4,  9.9, ⑰⑮, 6,14,Ｅビｰドラスティック, 80,角田晃, 1.5, 80,   6,  14, 6, 19.7,⑯⑬⑬
 7,10,Ｌカイテキゴｰゴｰ, 29,上村洋, 1.1, 50, -16,  -9,12,211.0, ⑧⑧, 7,12,Ｍロｰドグレイシア, 38,荻野琢, 1.2, 64,   1,   0,10, 79.1,⑥④⑤, 7, 5,Ｐルミナスハｰバｰ, 68,小牧太, 0.7, 73,   8,   0, 1,  3.4, ⑤⑤, 7, 7,Ｆコスモアブソルｰト, 79,佐藤哲, 1.5, 79,   6,  11,14, 69.9,⑨⑪⑩
 8, 6,Ｇエプソムジャンボ, 44,渡辺薫, 1.2, 50, -19,  -5,10,128.5, ⑪⑫, 8, 8,Ｌメルシｰマック, 48,南井大, 1.2, 63,   0,   3, 5, 24.0,⑥⑧⑧, 8,18,Ｉラベ, 73,武豊  , 0.8, 72,   3,   6, 6, 13.0, ⑩⑨, 8, 5,Ｉピエナエイム, 78,岩田康, 1.6, 78,   5,  14, 3,  5.3,⑬⑭⑭
 9, 8,Ｊカｰディナル, 33,浜中俊, 1.2, 50, -19,  -5, 7, 73.9, ⑬⑫, 9,14,Ｎハｰベストタｰフ, 37,船曳文, 1.7, 59,  -1,   0,14,314.1,⑬⑩⑧, 9,15,Ｇワンダｰクラフティ, 75,福永祐, 0.8, 72,   0,   9,11, 43.7, ⑫⑫, 9,15,Ｌトウカイポリシｰ, 76,石橋守, 1.6, 78,* 10,   3,11, 52.1,④③②
10, 2,Ｆストゥレガｰレ, 44,和田竜, 1.4, 43, -13, -19, 6, 64.0, ③④,10, 4,Ｄエイユｰパッション, 73,田村太, 1.8, 58,   1,  -5,11, 82.6,④④⑥,10, 1,Ｌシルポｰト, 72,鮫島良, 0.9, 70,* 10,  -5, 9, 19.9, ③③,10, 8,Ｊクリアヴィジョン, 78,渡辺薫, 1.6, 80,   5,  14,16,208.6,⑭⑭⑮
11,11,Ｉダンツクオリティ, 39,武豊  , 1.4, 40,*-11, -24, 5, 10.9, ①①,11, 3,Ｉトシエンジェル, 65,生野賢, 2.2, 54,*  3, -13,13,147.7,②②②,11, 6,Ｄオリオンオンサイト, 78,小林慎, 0.9, 69,* 10,  -7,13, 64.6, ②②,11, 2,Ｋユウキタイティ, 76,田中克, 1.6, 78,   8,   6,12, 53.5,⑤⑥⑧
12, 1,Ｍアラタマバイオ, 22,太宰啓, 1.5, 43, -15, -16,13,384.5, ⑤⑤,12, 9,Ｊアジアンホｰプ, 62,黒岩悠, 2.2, 56,  -1,  -3,12,133.7,⑪⑬⑩,12,13,Ｏシセイヒカリ, 71,和田竜, 0.9, 72,  -1,* 11,17,116.1, ⑭⑮,12,13,Ｏティンバｰセブン, 64,藤岡佑, 2.0, 73,   7,   5,10, 45.6,⑩⑧⑨
13, 5,Ｋドリｰムグラント, 31,鮫島良, 1.8, 37,*-12, -28,11,133.2, ②②,13, 2,Ｇモシカシテ, 69,中村将, 2.2, 53,*  3, -12, 4, 20.2,①①①,13, 4,Ｆビッグファルコン, 76,田中克, 0.9, 71,   3,   4,18,142.3, ⑨⑨,13,11,Ｎダイワレヴアップ, 69,長谷川, 2.1, 74,* 11,  -2,13, 56.0,②②③
,,,,,,,,,,,,14, 5,Ｋフォレストチャｰム, 61,大下智, 3.5, 49,  -1, -17, 8, 46.1,④⑥⑭,14,17,Ｒミスズアロハ, 62,北村友, 1.1, 68,   7,  -4,15, 90.7, ⑥⑥,14, 9,Ｄビッグクラウン, 81,田中健, 2.5, 71,* 10,  -4, 7, 32.2,⑤③③
,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｑノボリデュｰク, 66,石橋守, 1.1, 70,  -1,   8,16, 92.2, ⑯⑮,15, 6,Ｐスプリングゲント, 52,白浜雄, 2.9, 69,   2,   7,15,114.0,⑭⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｅトｰヨｰエｰピｰ, 77,武幸四, 1.3, 67,   1,   1,14, 66.2, ⑫⑫,16, 1,Ａメイショウヤワラ, 84,秋山真, 3.0, 66,* 10,  -8, 1,  2.8,②③⑥
,,,,,,,,,,,,,,,,,,,,,,,,17,11,Ｍランスロットル, 72,幸英明, 1.7, 61,* 10, -16, 5,  9.9, ③③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,12,Ｊナリタバクシン, 73,上村洋, 2.5, 54, -10,   1,10, 32.9, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
単勝:160円 複勝:09=110円 04=140円 03=150円 枠連:390円,,,,,,,,,,,,単勝:180円 複勝:13=110円 07=130円 11=110円 枠連:550円,,,,,,,,,,,,単勝:460円 複勝:03=180円 02=230円 14=460円 枠連:950円,,,,,,,,,,,,"単勝:350円 複勝:12=170円 10=260円 04=890円 枠連:1,270円",,,,,,,,,,,
馬連:410円 ワイド:04-09=190円 03-09=230円 03-04=400円,,,,,,,,,,,,馬連:690円 ワイド:07-13=230円 11-13=130円 07-11=230円,,,,,,,,,,,,"馬連:1,270円 ワイド:02-03=530円 03-14=1,600円 02-14=1,860円",,,,,,,,,,,,"馬連:1,630円 ワイド:10-12=670円 04-12=2,390円 04-10=4,230円",,,,,,,,,,,
"馬単:510円 3連複:720円 3連単:1,870円",,,,,,,,,,,,"馬単:910円 3連複:360円 3連単:2,130円",,,,,,,,,,,,"馬単:2,450円 3連複:9,950円 3連単:41,880円",,,,,,,,,,,,"馬単:2,910円 3連複:18,570円 3連単:69,600円",,,,,,,,,,,
