08年12月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年12月13日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,元町ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａグレイシス, 55,五十嵐,, 63,   2,  -3, 4,  5.5, ④④, 1,17,Ｅリクエストソング, 51,後藤浩,, 73,  -4,* 12, 1,  1.3, ⑥⑤, 1,10,Ｈランザロｰテ, 72,川田将,, 81,* 10,*  7, 1,  2.7, ②②, 1, 9,Ｉヒカルカザブエ, 82,武幸四,, 89,  -5,* 23, 5,  8.6,⑥⑤⑦
 2, 5,Ｌトウカイミステリｰ, 42,武幸四, 0.0, 65,*  6,  -7, 3,  5.5, ①①, 2, 2,Ａレッドフォｰリア, 69,岩田康, 0.1, 71,  -5,* 10, 2,  5.1, ③④, 2, 1,Ｄサンマルチｰフ, 77,岩田康, 0.5, 78,  10,   5, 3,  5.6, ③④, 2, 5,Ｂヒカリシャトル, 86,後藤浩, 0.1, 84,* -3,  17, 2,  4.7,③③⑤
 3, 9,Ｈスズノプロスタｰ, 47,郷原洋, 0.1, 60,  -5,*  3,12, 74.5, ⑨⑧, 3,12,Ｄマイネルシュトルム, 52,角田晃, 0.9, 62,* -2,  -5, 8,102.4, ①①, 3, 3,Ｇダイシンサｰベル, 75,藤岡佑, 0.5, 76,   5,* 10, 7, 20.9, ⑪⑧, 3, 2,Ｈスマｰトギア, 83,福永祐, 0.2, 88,  -5,* 23, 1,  2.3,⑩⑩⑨
 4, 3,Ｂトウケイシャイン, 54,後藤浩, 0.6, 56,  -3,  -3, 5,  7.9, ⑥⑤, 4, 9,Ｍニホンピロリｰベル, 35,太宰啓, 1.9, 55, -10,  -4,14,256.8, ⑭⑭, 4,14,Ｅタイキドゥカティ, 76,福永祐, 0.7, 77,* 11,   2, 4,  6.6, ⑤③, 4, 3,Ｆプロヴィナｰジュ, 83,佐藤哲, 0.3, 81,* -3,  13, 6, 12.0,②②②
 5, 2,Ｊチャｰムサクランボ, 44,川田将, 0.6, 54,  -8,*  1, 9, 33.5, ⑪⑩, 5,15,Ｋニホンピロイｰグル, 40,幸英明, 2.0, 51,* -3, -20,11,176.0, ④③, 5, 7,Ｌメイショウセンゴク, 65,船曳文, 1.0, 74,   4,*  7, 9, 59.5, ⑮⑩, 5, 7,Ａシルバｰブレイズ, 88,安藤勝, 0.4, 81,* -2,  13, 3,  5.9,④④③
 6, 1,Ｇアッサイ, 47,松岡正, 0.7, 55,  -4,  -3,10, 35.3, ⑧⑦, 6, 5,Ｎコスモミラクル, 35,野元昭, 2.0, 50,  -4, -15,17,467.4, ⑤⑥, 6, 2,Ｆラインステッチ, 75,安藤勝, 1.3, 70,   7,   1, 8, 23.4, ⑧⑥, 6, 4,Ｃアラタマサモンズ, 85,小牧太, 0.5, 83,  -5,  19, 9, 50.7,⑧⑧⑩
 7, 7,Ｋルヴァンドヴェｰル, 42,福永祐, 1.2, 53,*  4, -16, 2,  4.8, ②②, 7,16,Ｃブロｰヒッタｰ, 53,川田将, 2.0, 51,  -8,  -7, 3, 15.2, ⑮⑮, 7,15,Ａマイネラロンハ, 95,幸英明, 1.4, 71,* 12,  -6, 5,  8.3, ①①, 8,10,Ｇニホンピロレガｰロ, 83,酒井学, 0.6, 78,  -4,  12, 8, 32.4,⑤⑥④
 8,15,Ｆデイロングスプリｰ, 48,岩田康, 1.6, 47,  -6,  -9, 1,  4.8, ⑩⑪, 8, 6,Ｇセフティファントム, 49,小林徹, 2.1, 50,  -4, -17, 7, 96.9, ⑧⑦, 8, 8,Ｋエイシンキャップ, 70,後藤浩, 1.5, 68,   4,   3,10, 68.7, ⑭⑫, 7,11,Ｅコパノジングｰ, 83,岩田康, 0.7, 78,  -5,  13, 4,  8.4,⑦⑦⑥
 9,12,Ｉデンコウテンパイ, 46,小牧太, 2.0, 43, -10,  -8, 6, 11.1, ⑫⑫, 9,14,Ｉコアレスミュｰズ, 41,佐藤哲, 2.1, 48,* -2, -23, 4, 20.6, ②②, 9, 5,Ｃマイネルトリオンフ, 77,池添謙, 1.5, 68,   4,   3, 6, 11.1, ⑫⑬, 9, 6,Ｊタニノディキディキ, 80,浜中俊, 0.7, 82,  -5,  15,10, 82.0,⑨⑨⑧
10,10,Ｄクンチャン, 51,角田晃, 2.4, 41,  -1, -22, 7, 11.9, ⑤⑥,10, 4,Ｂソニックファイヤｰ, 56,松岡正, 2.3, 47,  -6, -17, 5, 21.2, ⑦⑧,10,12,Ｂルティラｰレ, 80,武幸四, 1.6, 69,   8,  -3, 2,  5.1, ⑦⑤,10, 1,Ｄドリｰムサンデｰ, 85,松岡正, 0.8, 74,* -1,   5, 7, 22.2,①①①
