08年 4月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
 9,11,Ｌタペストリｰ, 40,川島信, 2.2, 38,  -9,  -4,11, 95.3, ⑪⑪, 9, 7, ブルｰゲッタウェイ,,小坂忠,200.7,,,, 7, 13.1,⑧⑦⑥, 9,10,Ｊウィキッドウィンド, 57,秋山真, 1.0, 59,   2, -11,11, 49.5, ④⑤, 9, 7,Ｈクリスタルルｰジュ, 75,長谷川, 1.0, 69,   4,  -8,10, 54.3,⑨⑨④
10, 7,Ｎリュウシンガｰル, 14,和田竜, 2.3, 39, -14,   0,13,110.6, ⑬⑬,10,14, トップアｰチ,,菊地昇,201.0,,,, 6, 12.3,④⑩⑪,10, 3,Ｈワンモアグリッタｰ, 57,田中克, 1.2, 57,  -9,  -3, 9, 19.7, ⑬⑫,10, 2,Ｆイｰグルドライバｰ, 77,岡部誠, 1.4, 65,   1,  -5,12, 81.4,⑨⑫⑪
11,13,Ｅプリティアリエル, 54,佐藤哲, 2.4, 37,  -8,  -7,10, 56.6, ⑨⑩,11,12, チェスナットマン,,今村康,201.2,,,, 1,  2.5,⑧⑦⑩,11, 2,Ｇマルシゲヨカニセ, 58,岡部誠, 1.3, 56,  -5,  -8,13,106.5, ⑦⑨,11, 8,Ｌワンマンシャチョウ, 73,和田竜, 1.7, 62,*  6, -22, 6, 12.1,⑦②②
12, 8, ラフレッシュブルｰ,---,四位洋, 2.7, 34, -27,*  9, 5, 12.9, ⑮⑮,12,13, クｰルダンサｰ,,五十嵐,201.6,,,,12, 88.5,⑦⑥⑦,12,11,Ｋテイエムデスカイ, 56,佐久間, 1.3, 57,  -8,  -4,14,149.9, ⑪⑫,,,,,,,,,,,,
13,15,Ｍセリｰスピリット, 26,大江原, 2.7, 33, -28,*  9,15,216.8, ⑯⑮,13, 1, クィｰンチェリｰ,,小林慎,201.9,,,,14,128.9,⑬⑬⑬,13, 6, パインゴｰディ,---,畑端省, 1.6, 52, -13,  -5,15,154.6, ⑭⑭,,,,,,,,,,,,
14,10,Ｈキセキメロディｰ, 50,船曳文, 2.8, 33,* -1, -18, 3,  5.1, ②②,14, 5, カレンパパ,,高田潤,204.6,,,, 9, 23.9,⑭⑭⑭,14, 7,Ｍオｰサンイチバン, 53,小林慎, 1.6, 52,  -3, -14,12, 66.7, ⑨⑦,,,,,,,,,,,,
15, 6,Ｋバトルラヴ, 44,赤木高, 3.2, 28, -12, -11, 6, 13.2, ⑪⑫,,,,,,,,,,,,,15,16,Ｉマルブツキング, 57,佐藤哲, 2.2, 44,  -6, -19,10, 20.2, ⑨⑨,,,,,,,,,,,,
16,12,Ｏダンツマリア,-12,小坂忠, 7.2, -6, -15, -42,16,231.6, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:290円 複勝:03=130円 14=130円 05=250円 枠連:520円,,,,,,,,,,,,"単勝:520円 複勝:09=220円 02=2,790円 10=2,220円 枠連:17,690円",,,,,,,,,,,,"単勝:540円 複勝:09=210円 08=490円 13=210円 枠連:4,240円",,,,,,,,,,,,"単勝:550円 複勝:04=180円 01=250円 09=550円 枠連:1,510円",,,,,,,,,,,
馬連:520円 ワイド:03-14=240円 03-05=460円 05-14=470円,,,,,,,,,,,,"馬連:26,820円 ワイド:02-09=5,890円 09-10=6,750円 02-10=26,150円",,,,,,,,,,,,"馬連:7,240円 ワイド:08-09=1,910円 09-13=450円 08-13=1,840円",,,,,,,,,,,,"馬連:1,620円 ワイド:01-04=620円 04-09=1,540円 01-09=1,510円",,,,,,,,,,,
"馬単:960円 3連複:1,270円",,,,,,,,,,,,"馬単:42,070円 3連複:358,980円",,,,,,,,,,,,"馬単:12,120円 3連複:10,190円",,,,,,,,,,,,"馬単:3,240円 3連複:8,570円 3連単:41,420円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淀屋橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂスズカファイト, 63,岩崎祐,, 62,*  2,   3, 4,  7.9,③③③, 1,11,Ｉウィッシュビｰワン, 46,佐藤哲,, 71,* -3,* 13, 6, 22.7,②②②, 1, 8,Ｃアロド, 74,岡部誠,, 80,*  0,* 17, 1,  2.7, ②①, 1,10,Ｎアｰバンストリｰト, 70,上村洋,, 79,  -6,* 18, 2,  6.1, ⑭⑯
 2,11,Ｃトウカイテンホｰ, 63,石橋守, 0.1, 60,*  1,   1, 3,  6.6,②②②, 2, 1,Ｂブラックマスタング, 62,四位洋, 0.8, 65,  -4,   7, 1,  2.0,⑥⑤③, 2, 5,Ｂサイキックダイブ, 75,川島信, 0.5, 75,  -1,* 14, 3,  5.0, ⑤⑥, 2, 4,Ａモルトグランデ, 85,四位洋, 0.1, 79,   7,   3, 1,  2.1, ⑦④
 3,12,Ｄスマｰトファントム, 63,鮫島良, 0.2, 63,  -4,* 10, 6, 19.4,⑫⑨⑧, 3, 6,Ａフジノアリオン, 63,和田竜, 1.0, 66,  -4,   6, 3,  5.4,③③③, 3,16,Ｆスリｰサンフレンチ, 66,小林徹, 1.3, 69,  -4,  11, 7, 20.1, ⑪⑪, 3, 1,Ｂホエｰルシャｰク, 83,柴山雄, 0.3, 76,   3,   5, 7, 22.0, ⑧⑦
 4, 8,Ｅメイショウユウシャ, 62,藤田伸, 0.3, 59,   0,   2, 2,  4.0,⑦④④, 4, 8,Ｃセプタｰド, 59,秋山真, 1.5, 60,* -2,  -2, 2,  5.0,①①①, 4,11,Ｈプレザントウインド, 65,秋山真, 1.5, 70,  -2,   7, 6, 18.5, ⑧⑦, 4,14,Ｄエネルマオｰ, 78,和田竜, 0.3, 76,   3,   5, 3,  7.1, ⑧⑩
 5, 5,Ａグロッケンライン, 66,和田竜, 0.5, 60,*  2,  -2, 1,  2.1,①①①, 5, 7,Ｄランドジｰニアス, 58,田村太, 1.8, 60,  -9,*  9, 7, 31.9,⑫⑪⑪, 5,14,Ｉウレッコ, 65,田中克, 1.6, 68,*  0,   3, 9, 41.4, ③③, 5,12,Ｉサインゴｰルド, 73,長谷川, 0.5, 74,   4,   1,15, 92.4, ⑧⑦
 6, 1,Ｉワンダｰギャルｰ, 54,田村太, 0.9, 55,  -1,   0,11, 95.7,⑤⑦⑥, 6, 2,Ｈスマｰトリｰズン, 49,鮫島良, 2.0, 58,  -6,   2, 4,  8.5,⑧⑨⑦, 6, 6,Ｅバイオレットピｰス, 67,鮫島克, 1.6, 68,  -4,   9, 5, 12.6, ⑪⑨, 6,16,Ｈマルカジｰク, 73,鮫島克, 0.7, 69,  -3,   6, 8, 25.7, ⑭⑬
 7, 6,Ｊネオフリｰダム, 52,熊沢重, 1.0, 56,   0,  -4,10, 71.1,③④⑤, 7, 9,Ｅハｰドパティシエ, 55,浜中俊, 2.1, 55,  -5,  -2, 8, 37.4,③⑤⑤, 7,15,Ｋファンドリコンドル, 62,熊沢重, 1.7, 67,  -1,   3,11, 58.7, ⑤③, 7,15,Ｊバルバレスコ, 73,田嶋翔, 0.7, 70,   1,   2, 9, 26.8, ⑫⑪
 8,13,Ｇディビデンド, 55,柴山雄, 1.2, 54,  -3,   0, 5, 17.1,⑨⑧⑧, 8, 5,Ｆイチトク, 52,川島信, 2.7, 52,  -7,  -2,10,120.5,⑪⑪⑨, 8,13,Ａショウリュウアクト, 79,浜中俊, 1.8, 65,  -1,   3, 2,  3.8, ⑧⑦, 8, 2,Ｋユメノオｰラ, 72,柴原央, 0.8, 69,   1,   1, 5, 16.2, ⑪⑪
 9, 4,Ｈマッキｰサマンサ, 54,野元昭, 1.3, 53,  -1,  -3,12,156.7,⑤⑥⑥, 9, 3,Ｇハｰドギムレット, 52,岩崎祐, 3.1, 51,  -6,  -6,12,180.9,⑧⑧⑨, 9, 9,Ｐツカサラッキｰ, 51,北村浩, 1.9, 65,  -3,   4,14,170.0, ⑩⑨, 9, 6,Ｇメイショウディオ, 75,難波剛, 0.9, 67,  -2,   2,16,153.8, ⑭⑬
10, 2,Ｆエナｰジバイオ, 55,浜中俊, 2.4, 45,  -5,  -7, 7, 22.9,⑨⑨⑩,10,12, リキサンダルジャン,---,藤田伸, 3.1, 48,  -5, -11, 5,  9.3,⑥⑦⑤,10, 4,Ｌベルテッセン, 61,長谷川, 1.9, 68,  -7,  11,15,172.3, ⑯⑮,10,13,Ｌタカラタロウ, 72,岡部誠, 1.0, 67,   6,  -7,13, 40.2, ④⑦
11,10, メイトウマサムネ,---,上村洋, 2.6, 48,  -5,  -9, 8, 27.6,⑦⑨⑪,11, 4, トｰホウサルｰ,---,上村洋, 4.1, 44,  -4, -21, 9, 52.7,③③⑦,11, 1,Ｄデンコウニンジャ, 69,大江原, 2.0, 65,  -6,   8, 8, 32.2, ⑭⑮,11, 9,Ｆラブアクチュアリｰ, 75,鮫島良, 1.0, 68,   8, -10, 4, 10.7, ④④
12, 9,Ｌセキサンキュｰト, 44,船曳文, 2.8, 45,  -9,  -2,13,260.2,⑬⑬⑫,12,10,Ｊスワヤマパレｰド, 45,赤木高, 4.2, 42,  -8, -14,11,156.2,⑩⑩⑫,12,10,Ｇノｰスフォンテン, 66,四位洋, 2.1, 64,  -7,   7, 4,  9.4, ⑭⑭,12, 8,Ｍマリンフェスタ, 71,赤木高, 1.0, 69,* 14, -15, 6, 21.3, ②②
13, 3,Ｋマイネルフリｰデン, 47,四位洋, 4.0, 37,  -6, -17, 9, 41.7,⑨⑫⑬,,,,,,,,,,,,,13, 7,Ｊフレンチミステリｰ, 63,鮫島良, 2.8, 57,*  0,  -7,10, 55.6, ③③,13,11,Ｏグリュｰエント, 70,秋山真, 1.1, 65,  -2,  -1,14, 43.4, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｍブライティアメッセ, 60,佐藤哲, 3.0, 56,  -4,  -4,13,112.0, ⑪⑬,14, 5,Ｅマッチメイト, 77,小林徹, 1.3, 64,  10, -15,10, 32.8, ③③
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｏワンダｰシアｰ, 52,野元昭, 3.3, 53,*  1, -13,16,195.7, ①②,15, 3,Ｃノｰザンキッズ, 81,川島信, 1.4, 62,   8, -15,12, 37.6, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｎタガノアルジェント, 59,赤木高, 3.8, 48,  -1, -16,12, 67.6, ⑤⑪,16, 7,Ｐサｰキットレディ, 54,佐藤哲, 1.9, 57,* 15, -28,11, 37.6, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,
"単勝:790円 複勝:07=280円 11=190円 12=400円 枠連:1,630円",,,,,,,,,,,,"単勝:2,270円 複勝:11=490円 01=110円 06=160円 枠連:730円",,,,,,,,,,,,単勝:270円 複勝:08=140円 05=160円 16=440円 枠連:490円,,,,,,,,,,,,単勝:610円 複勝:10=210円 04=120円 01=360円 枠連:440円,,,,,,,,,,,
"馬連:2,160円 ワイド:07-11=710円 07-12=910円 11-12=1,060円",,,,,,,,,,,,"馬連:2,600円 ワイド:01-11=840円 06-11=1,170円 01-06=190円",,,,,,,,,,,,"馬連:580円 ワイド:05-08=280円 08-16=1,060円 05-16=1,440円",,,,,,,,,,,,"馬連:650円 ワイド:04-10=330円 01-10=1,940円 01-04=700円",,,,,,,,,,,
"馬単:4,730円 3連複:5,900円",,,,,,,,,,,,"馬単:8,090円 3連複:3,190円",,,,,,,,,,,,"馬単:1,140円 3連複:4,090円",,,,,,,,,,,,"馬単:1,880円 3連複:3,380円 3連単:16,860円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,はなみずき賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅディアプリンシパル, 57,藤田伸,, 58,   0,   0, 2,  5.1, ③④, 1, 5,Ｃフィッツロイ, 61,佐藤哲,, 63,  -4,* -1, 2,  3.8, ⑬⑪, 1,13,Ｃオｰスミスパｰク, 75,秋山真,, 77,* 15,  -6, 3,  5.0, ①①, 1,15,Ｂフォグキャスケｰド, 79,小林徹,, 81,   7,* 13,11, 22.5,⑮⑮⑩
 2, 8,Ａプレストンペスカ, 66,和田竜, 0.1, 59,  -1,   1, 1,  1.8, ⑥⑤, 2,15, カラメルマキアｰト,---,鮫島克, 0.2, 61,  -1,* -8, 3,  6.2, ⑧⑦, 2, 5,Ａベルクハイル, 76,上村洋, 0.4, 75,   7,   4, 1,  2.9, ⑥⑤, 2,10,Ｆキングブレｰヴ, 77,飯田祐, 0.3, 80,   8,*  8, 3,  6.8,⑫⑪⑥
 3,13,Ｇグランプリイｰグル, 56,浜中俊, 0.4, 54,  -3,   0, 7, 27.5, ⑨⑨, 3,12,Ａエｰシンプリファｰ, 63,和田竜, 0.7, 56,*  1, -18, 1,  2.9, ⑦④, 3, 6,Ｈロｰドアリエス, 64,藤田伸, 0.6, 72,* 10,  -5, 4, 10.5, ④②, 3,11,Ｅアクセルカフェ, 78,浜中俊, 0.4, 77,  10,   3, 2,  6.4,⑥⑥③
 4,16,Ｆポｰトスピｰド, 57,柴原央, 0.5, 54,   0,  -5, 6, 22.7, ③③, 4,14,Ｅオｰスミツルギ, 52,赤木高, 0.7, 55,  -3,*-11, 7, 23.3, ⑩⑪, 4, 8,Ｂマイネルスタｰリｰ, 76,佐藤哲, 0.6, 75,   1,* 16, 2,  3.5, ⑭⑭, 4, 6,Ｌルアシェイア, 72,赤木高, 0.6, 78,   9,   6, 9, 18.7,⑨⑪⑥
 5, 5,Ｃグレｰトメモリｰ, 63,四位洋, 0.8, 52,*  1,  -8, 5, 16.6, ③②, 5, 8, ハヤテノゴトク,---,柴原央, 0.7, 55,  -2, -12, 9, 30.4, ⑩⑩, 5,12,Ｉハンタｰキリシマ, 62,野元昭, 1.2, 69,   3,   3,10, 55.7, ⑫⑫, 5, 8,Ｄストｰムタイガｰ, 78,岡部誠, 0.7, 76,* 13,  -5, 5,  7.4,③②②
 6,14,Ｄマｰベラスウイル, 58,熊沢重, 0.9, 53,  -3,  -5, 4, 15.1, ⑨⑦, 6,17,Ｈフサイチフェイマス, 48,柴山雄, 0.9, 52,   0, -18, 5, 10.0, ⑧⑦, 6,15,Ｌリッカロイヤル, 56,柴山雄, 1.2, 65,   3,  -1, 7, 15.5, ⑪⑧, 6, 4,Ｇイエス, 77,柴山雄, 0.8, 76,   7,   5,15, 72.8,⑭⑭⑩
 7, 6,Ｂアグネスアンフィニ, 65,田村太, 1.0, 50,  -6,  -2, 3,  6.5, ⑪⑪, 7, 3,Ｂカネトシレジアス, 63,浜中俊, 1.1, 51,*  2, -27,14,129.7, ①①, 7, 1,Ｅクリｰルトルネｰド, 72,四位洋, 1.4, 66,  -1,*  7, 5, 12.0, ⑮⑮, 7,12,Ｃテンザンコノハナ, 79,田中克, 0.9, 76,* 14, -10, 1,  5.5,①①①
 8, 1,Ｍシルキｰライム, 38,秋山真, 1.2, 53, -14,*  9, 9, 55.3, ⑯⑯, 8,10,Ｄゴルディオス, 58,四位洋, 1.3, 47,*  2, -30, 4,  6.8, ③②, 8, 2,Ｆオレンジシュプｰル, 69,鮫島克, 1.6, 64,   2,  -3, 9, 39.0, ⑫⑫, 8, 9,Ｊダイアモンドヘッド, 75,佐藤哲, 1.1, 73,   9,  -2, 8, 17.2,⑨⑦⑤
 9, 3,Ｐラッキｰバニヤン, 26,鮫島克, 1.4, 46,*  1, -15,11, 75.5, ①①, 9, 1,Ｆエドワｰドバロｰズ, 51,長谷川, 1.3, 50,   0, -25,12, 96.1, ④④, 9, 3,Ｄクリノコブオｰ, 72,小林徹, 2.0, 59,   5, -13,12, 92.1, ⑧⑧, 9, 7,Ｋデュヴァル, 73,鮫島克, 1.1, 73,   9,  -1,12, 23.8,⑦⑦⑥
10, 4,Ｈエｰシンピｰキング, 52,赤木高, 1.6, 46, -12,   1,12, 87.1, ⑮⑭,10, 7,Ｇサファイヤシチｰ, 51,川島信, 1.7, 43,  -6, -19,13,113.0, ⑰⑮,10,11,Ｊビギンマニュｰバｰ, 60,赤木高, 2.0, 57,   5, -14, 6, 15.4, ⑧⑧,10, 3,Ｍツアｰデフォｰス, 71,石橋守, 1.4, 73,   8,   0,10, 19.8,⑨⑪⑬
11, 9,Ｏフォティディクタｰ, 33,岡部誠, 1.6, 47, -12,   1,10, 71.4, ⑭⑭,11, 6, ティグフォルテ,---,鮫島良, 1.7, 45,  -1, -30, 6, 22.7, ④⑦,11, 7,Ｋヴィジレ, 57,浜中俊, 2.0, 56,   9, -24, 8, 27.7, ②②,11, 2,Ｉゴｰルドイモン, 76,和田竜, 1.4, 73,  10,  -6, 4,  6.9,④③③
12,10,Ｎアニキ, 35,大江原, 1.9, 44,  -7,  -7,15,114.8, ⑬⑫,12, 4, フィｰルドブルック,---,酒井学, 1.9, 42,  -1, -34,11, 91.2, ④④,12, 4,Ｇヒュｰムウッド, 64,岡部誠, 2.1, 56,   6, -20,15,243.3, ⑥⑤,12,13,Ｎホワイトベッセル, 70,藤田伸, 2.0, 67,   8,  -7, 7, 11.0,⑫⑩⑩
13,15,Ｊジャングルゼット, 51,田中克, 2.2, 41,  -3, -16, 8, 31.7, ⑥⑦,13, 9,Ｊトロピカルロマンス, 41,岡部誠, 1.9, 42,*  2, -38,10, 34.0, ②②,13, 9,Ｏグランジョイ, 54,和田竜, 2.6, 52,   9, -31,11, 85.5, ②④,13,14,Ａグランプリサクセス, 80,四位洋, 2.1, 69,   7,  -4, 6,  9.5,⑮⑮⑮
14,11,Ｋトライアルシチｰ, 51,船曳文, 2.4, 39,  -7, -13,13,101.1, ⑪⑬,14,16,Ｍディリジェント, 29,石橋守, 2.0, 42,  -6, -24,18,245.1, ⑭⑮,14,14,Ｎフィｰルドグランデ, 54,鮫島良, 2.8, 50,   6, -30,13,188.6, ④⑤,14, 1,Ｈサンシｰズン, 76,野元昭, 2.2, 66,   9, -11,13, 55.4,⑦⑦⑬
15, 7,Ｉヒマワリスマイル, 52,上村洋, 2.8, 38,*  1, -25,14,102.5, ②⑤,15,13, ラビングユｰ,---,熊沢重, 2.1, 40,  -6, -27, 8, 27.7, ⑭⑬,15,10,Ｍスリｰリンクス, 56,岩崎祐, 2.9, 49,   5, -26,14,239.2, ⑧⑧,15,16,Ｏケイアイシャｰプ, 69,鮫島良, 3.8, 58,  10, -26,14, 63.0,④③⑥
16,12,Ｌマルブツフォｰド, 42,酒井学, 2.8, 36,  -3, -21,16,118.2, ⑥⑩,16,18,Ｉブライティアダンス, 41,上村洋, 3.2, 29,  -6, -43,17,170.0, ⑩⑬,,,,,,,,,,,,,16, 5,Ｐテイエムシップウ, 66,高井彰, 6.8, 40,  10, -52,16,166.2,②③⑮
,,,,,,,,,,,,17,11,Ｌウォルトンオｰラ, 36,小林徹, 3.9, 24,  -9, -47,16,159.9, ⑯⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 2,Ｋアピｰル, 38,秋山真, 5.1,  5, -25, -36,15,147.1, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
