08年10月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年10月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 3,Ｆリニアラピｰト, 50,武士沢, 1.9, 46,  -4,  -6,15,235.8, ⑨⑨, 9, 3, インファティック,---,田中勝, 2.6, 49,  -6,  -9, 2,  3.9, ③⑤, 9,13,Ｆサクラネクスト, 70,松岡正, 0.7, 73,  -9,  15,11, 95.5, ⑫⑫, 9, 6,Ｇコンベンション, 77,後藤浩, 0.7, 76,   3,  14, 6, 20.6,⑨⑨⑨
10, 4,Ｎインタｰメディア, 34,吉田豊, 2.6, 40,  -6, -10,12,151.8, ⑮⑬,10, 1, マイネルバｰスト,---,柴山雄, 2.8, 50,  -8,  -7, 8, 34.6, ⑦⑦,10, 5,Ｊウルトラボルケｰノ, 66,柴田善, 0.8, 71,  -6,  11, 9, 55.4, ⑨⑨,10,14,Ｈコｰリンヴァリウス, 77,江田照, 0.7, 79,   2,* 20,11, 55.3,⑯⑭⑬
11,12,Ｊアトムスパンカｰ, 43,勝浦正, 2.7, 40,*  0, -18, 7, 41.1, ③③,11, 5, レッドレイク,---,小野次, 2.9, 45,* -5, -13,12, 95.2, ②②,11, 4,Ｐマウントキング, 62,勝浦正, 0.9, 69,  -3,   6,15,177.6, ⑤⑤,11,11,Ｄサブコンシャス, 80,内田博, 0.7, 75,   3,  12, 2,  5.6,⑦⑦⑧
12, 5,Ｍクレバｰチｰコ, 37,加藤士, 3.0, 37,  -4, -16,11,140.9, ⑨⑨,12, 8, メイショウグラマン,---,武豊  , 3.0, 48, -16,   3, 7, 16.0, ⑬⑮,12, 8,Ｇナイトレセプション, 70,武豊  , 1.1, 67,  -6,   7, 8, 40.7, ⑨⑨,12,16,Ｎリネンヤクシン, 72,田辺裕, 0.9, 75,   2,  15,15,169.5,⑭⑪⑩
13, 7,Ｐディアドミニオン, 19,吉田隼, 3.1, 36,  -2, -19,16,260.4, ⑥⑦,13,11, グロｰリアスクイン,---,田辺裕, 3.2, 42, -10,  -8,14,109.1, ⑨⑨,13,10,Ｄロｰドバロック, 72,岩田康, 1.2, 67, -11,  12, 3,  6.0, ⑮⑯,13, 7,Ｂニシノコンドコソ, 81,勝浦正, 1.0, 76,   0,  17, 3,  8.4,⑮⑭⑭
14,10,Ｉドリｰムブランチ, 45,松岡正, 3.2, 37,  -2, -19, 4, 11.0, ⑧⑦,14, 7, コスモフィオラ,---,武士沢, 3.4, 45, -10,  -9,16,189.9, ⑨⑫,14, 6,Ｑダノンバッカス, 62,福永祐, 1.2, 66, -10,   9,10, 73.4, ⑮⑭,14,12,Ｐブレイブバニヤン, 66,武士沢, 1.6, 69,   0,   8,16,323.0,⑬⑭⑭
15,14,Ｌメイビｰノｰ, 39,田中勝, 3.3, 34,  -9, -12,13,208.3, ⑮⑯,15,10, ベルモントダンク,---,伊藤工, 3.4, 45, -16,   0,15,143.4, ⑮⑮,15, 7,Ｎマイネルサラン, 64,吉田隼, 1.2, 66, -10,   9,14,158.3, ⑭⑭,15, 4,Ｍアリゾナアベニュｰ, 72,北村宏, 1.6, 61,*  8, -16,13, 94.6,②③③
16,15,Ｏプラチナムブルｰ, 32,柴山雄, 4.2, 28,  -7, -23,14,213.5, ⑨⑮,16,13, セイユウミシェｰル,---,幸英明, 4.8, 32,* -4, -31,13, 96.2, ①①,16, 2,Ｉスイｰトロｰレライ, 67,田辺裕, 1.3, 66, -13,  12,12,148.1, ⑱⑱,16,10,Ｑサンデｰコバン, 65,柴山雄, 1.9, 67,   0,   7,14,151.5,⑯⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｋサクラオｰルイン, 65,小島太, 1.5, 60,  -6,   0,17,373.6, ⑧⑧,17,17,Ｏマスラタケヲ, 68,幸英明, 6.5, 14,   6, -76,17,437.7,②④④
,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｍビｰトザディｰラｰ, 65,江田照, 2.2, 53,  -9,  -5,18,421.9, ⑫⑫,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:不良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
単勝:180円 複勝:16=110円 08=150円 06=140円 枠連:470円,,,,,,,,,,,,単勝:370円 複勝:12=140円 04=170円 09=200円 枠連:410円,,,,,,,,,,,,単勝:500円 複勝:16=150円 09=110円 03=400円 枠連:380円,,,,,,,,,,,,"単勝:1,280円 複勝:15=270円 03=120円 13=850円 枠連:1,000円",,,,,,,,,,,
馬連:490円 ワイド:08-16=220円 06-16=180円 06-08=390円,,,,,,,,,,,,"馬連:1,010円 ワイド:04-12=380円 09-12=490円 04-09=690円",,,,,,,,,,,,"馬連:480円 ワイド:09-16=230円 03-16=1,570円 03-09=620円",,,,,,,,,,,,"馬連:1,070円 ワイド:03-15=500円 13-15=5,770円 03-13=1,730円",,,,,,,,,,,
"馬単:680円 3連複:650円 3連単:1,910円",,,,,,,,,,,,"馬単:1,790円 3連複:2,620円 3連単:11,070円",,,,,,,,,,,,"馬単:1,300円 3連複:3,060円 3連単:13,670円",,,,,,,,,,,,"馬単:3,340円 3連複:18,010円 3連単:120,690円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,富士ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃボンジュｰルボン, 46,吉田豊,, 51, -23,*  3, 3,  9.4, ②③, 1,17, オオトリオウジャ,---,吉田隼,, 63, -30,* 23, 7, 18.7,⑭⑬⑫, 1,15,Ａレイズミｰアップ, 75,吉田隼,, 75,* -7,* 24, 8, 16.1, ④②, 1, 5,Ｅサイレントプライド, 88,横山典,, 88,* 15,   7, 4, 11.3, ②②
 2, 1,Ｂマルタカハンタｰ, 47,内田博, 0.1, 50, -24,*  3, 1,  1.4, ④④, 2,11, モンテトウルヌソル,---,内田博, 0.1, 65, -31,* 26, 1,  3.3,⑭⑰⑬, 2, 7,Ｇトｰセンマンボ, 73,内田博, 0.2, 73,* -7,  22, 6, 11.4, ②②, 2, 1,Ｆリザｰブカｰド, 87,柴山雄, 0.0, 90,  11,* 15, 5, 11.8, ⑧⑨
 3, 2,Ｇマイネルクロッシュ, 41,幸英明, 0.1, 49,*-20,  -3, 6, 31.7, ①①, 3,12, サオリチャン,---,武士沢, 0.3, 50,*-22,   1,14, 67.5,②②②, 3, 8,Ｈスピｰドアタック, 70,武豊  , 0.2, 71,* -6,  20, 1,  2.7, ①①, 3,15,Ｄバトルバニヤン, 90,岩田康, 0.1, 87,* 14,   7, 7, 13.9, ③②
 4,10,Ｄニシノアララギ, 45,柴田善, 0.1, 49, -24,*  3, 2,  4.4, ⑦④, 4, 6, プロヴィデンス,---,柴田善, 0.5, 50,*-23,   3, 3,  7.1,③④④, 4,11,Ｆヤエノアカハチ, 73,幸英明, 0.7, 71, -11,* 25, 3,  6.4, ⑭⑭, 4, 3,Ａエイシンドｰバｰ, 94,内田博, 0.3, 86,  11,   9, 1,  3.5, ⑥⑦
 5, 5,Ａマイネルバルトｰク, 49,吉田隼, 0.4, 44, -23,  -4, 4, 14.2, ②②, 5, 3, コスモグラビティ,---,武豊  , 0.7, 44,*-20,  -6, 5, 13.2,①①①, 5, 5,Ｊコスモビｰスト, 70,柴山雄, 0.7, 71,  -9,  20,11, 56.2, ⑨⑦, 5, 2,Ｊレッツゴｰキリシマ, 84,幸英明, 0.3, 87,* 14,   6, 6, 12.2, ③④
 6, 8,Ｅシンボリカｰジナル, 44,伊藤工, 0.5, 44, -24,  -3, 5, 18.3, ④④, 6,16, ミッドナイトダンス,---,勝浦正, 0.8, 46,*-23,  -3,10, 31.9,③③③, 6,10,Ｍインテグラル, 68,松岡正, 0.7, 70,  -8,  19, 9, 37.0, ⑤⑤, 6,11,Ｐショウナンアルバ, 77,武豊  , 0.3, 88,   5,* 20, 3,  8.4, ⑰⑰
 7, 9,Ｊトｰセンアウグｰリ, 33,武士沢, 0.7, 42, -25,  -3, 7, 43.2, ⑦⑦, 7,10, ダイワモｰスト,---,幸英明, 0.9, 46, -25,   0,16, 91.5,⑨⑤⑥, 7,14,Ｋグラスゴッド, 70,伊藤工, 0.8, 68,* -7,  16,15,187.9, ②②, 7,14,Ｌマイケルバロｰズ, 83,松岡正, 0.4, 86,   7,* 16,13, 71.0, ⑭⑮
 8, 6,Ｉトウショウパンサｰ, 35,後藤浩, 1.1, 38, -26,  -6, 8, 47.7, ⑨⑨, 8, 5, シャイニｰタイガｰ,---,田中勝, 1.1, 53, -32,  13, 9, 22.2,⑯⑯⑮, 8, 2,Ｉヒミノクリミナル, 70,田中勝, 1.1, 67, -11,  20,14,156.1, ⑭⑫, 8, 9,Ｑレオマイスタｰ, 74,田中勝, 0.5, 85,  10,   9,15, 84.7, ⑩⑩
 9, 4,Ｈヴィｰヴァコルサ, 36,勝浦正, 1.4, 33, -24, -14, 9, 84.9, ⑥⑦, 9,15, ユニヴァｰスガイ,---,福永祐, 1.1, 47, -29,   6, 2,  3.4,⑪⑪⑩, 9, 9,Ｄパワｰコレクタｰ, 74,横山典, 1.1, 66, -10,  18, 7, 13.5, ⑩⑩, 9,10,Ｇインセンティブガイ, 86,北村宏, 0.5, 83,* 14,   3,17,100.2, ⑥④
,,,,,,,,,,,,10, 7, ダノニｰ,---,後藤浩, 1.2, 41, -26,  -3, 8, 19.2,⑥⑦⑦,10, 4,Ｎシュンカジョウ, 60,勝浦正, 1.2, 66,  -9,  16,13,137.6, ⑦⑦,10, 8,Ｏドリｰムシグナル, 81,吉田豊, 0.7, 82,   8,   9,11, 34.3, ⑭⑭
,,,,,,,,,,,,11, 4, クリｰバレン,---,松岡正, 1.3, 43, -29,   1,12, 42.8,⑨⑨⑨,11,13,Ｂアイアムレギュラｰ, 75,吉田豊, 1.3, 66, -11,  17, 5,  8.6, ⑩⑩,11, 4,Ｃグラスボンバｰ, 93,江田照, 0.8, 81,  10,   6,14, 82.0, ⑩⑫
,,,,,,,,,,,,12,14, キストゥクラウン,---,藤田伸, 1.3, 41, -26,  -3,11, 35.2,⑥⑦⑦,12, 1,Ｃコンヴィヴィオ, 74,後藤浩, 1.4, 63, -10,  15, 2,  5.9, ⑦⑨,12,17,Ｈコンゴウリキシオｰ, 86,柴田善, 0.8, 79,* 18,  -9, 9, 25.3, ①①
,,,,,,,,,,,,13,13, ツクバショウグン,---,北村宏, 1.3, 47, -33,  10,13, 58.4,⑪⑬⑮,13, 3,Ｌニイガッタメｰル, 69,村田一, 2.1, 61, -11,  11,10, 37.3, ⑩⑫,13, 7,Ｂマルカシェンク, 94,福永祐, 0.9, 79,  10,   3, 2,  3.6, ⑩⑩
,,,,,,,,,,,,14, 8, マンハッタンジョイ,---,柴山雄, 1.4, 38, -24,  -8,17,129.6,③⑤⑤,14,12,Ｏプティフｰル, 55,武士沢, 2.2, 58,  -8,   6,12,135.8, ⑤⑤,14,16,Ｎフサイチアソｰト, 81,藤田伸, 0.9, 80,   6,  10, 8, 18.0, ⑯⑯
,,,,,,,,,,,,15, 2, ヒラボクスペシャル,---,横山典, 1.5, 41, -29,   0, 6, 13.6,⑧⑨⑩,,,,,,,,,,,,,15,12,Ｍマイネルポライト, 82,後藤浩, 1.0, 78,  10,   3,10, 27.3, ⑬⑫
,,,,,,,,,,,,16, 1, ディヴァインレッド,---,吉田豊, 1.6, 45, -33,   7, 4, 13.1,⑯⑬⑰,,,,,,,,,,,,,16, 6,Ｉサトノプログレス, 86,吉田隼, 1.3, 73,  11,  -6,12, 52.4, ⑧⑦
,,,,,,,,,,,,17, 9, トｰセンエシェゾｰ,---,岩田康, 1.8, 40, -31,   2,15, 85.4,⑬⑪⑬,,,,,,,,,,,,,17,18,Ｋホッコｰソレソレｰ, 84,勝浦正, 1.4, 76,   5,   5,16, 94.1, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｒサブジェクト, 74,村田一, 1.5, 72,  13, -10,18,116.3, ③④
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,
単勝:940円 複勝:07=200円 01=110円 02=460円 枠連:350円,,,,,,,,,,,,"単勝:1,870円 複勝:17=490円 11=180円 12=1,760円 枠連:510円",,,,,,,,,,,,"単勝:1,610円 複勝:15=330円 07=290円 08=160円 枠連:2,930円",,,,,,,,,,,,"単勝:1,130円 複勝:05=430円 01=350円 15=400円 枠連:2,380円",,,,,,,,,,,
"馬連:510円 ワイド:01-07=260円 02-07=1,830円 01-02=520円",,,,,,,,,,,,"馬連:2,920円 ワイド:11-17=1,240円 12-17=21,780円 11-12=8,720円",,,,,,,,,,,,"馬連:5,190円 ワイド:07-15=1,200円 08-15=790円 07-08=790円",,,,,,,,,,,,"馬連:5,230円 ワイド:01-05=1,770円 05-15=1,870円 01-15=1,940円",,,,,,,,,,,
"馬単:2,000円 3連複:2,390円 3連単:17,740円",,,,,,,,,,,,"馬単:7,270円 3連複:176,290円 3連単:1,023,510円",,,,,,,,,,,,"馬単:12,050円 3連複:7,050円 3連単:59,590円",,,,,,,,,,,,"馬単:10,900円 3連複:17,210円 3連単:96,570円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■12R  ダ1400m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,いちょうｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂハシッテホシｰノ, 57,松岡正,, 68,* -5,*  9, 3,  6.1,⑤⑤③, 1, 4,Ｃホワイトヴェｰル, 74,田辺裕,, 70,  -5,* 18, 3,  6.8, ⑬⑬, 1, 6,Ｉダノンカモン, 46,福永祐,, 66, -10,* 17, 4, 11.2, ⑨⑩, 1, 4,Ｂノｰリプライ, 81,横山典,, 83,   4,* 17, 1,  2.2, ⑧⑤
 2, 9,Ｄブリッツェン, 54,吉田隼, 0.2, 64,* -5,*  4, 5, 10.9,④③③, 2,12,Ｉシｰサンメイ, 65,小野次, 0.2, 68,*  0,   9,11, 84.7, ②②, 2,12,Ｆケイアイライジン, 58,内田博, 0.1, 59,* -3,   3, 3,  6.7, ②②, 2,10,Ｎヒシオフェンス, 70,後藤浩, 0.4, 80,   4,  13, 4,  7.9, ⑤⑤
 3, 1,Ｃファインビスティｰ, 57,勝浦正, 1.1, 56,  -7,  -6, 1,  1.9,⑤⑦⑦, 3,11,Ｆケルティックハｰプ, 66,松岡正, 0.3, 68,  -1,  10, 2,  3.9, ④④, 3,10,Ｃダブルレインボｰ, 63,田中勝, 0.2, 64,  -9,  12, 5, 16.8, ⑨⑨, 3,14,Ａポｰトラヴ, 83,幸英明, 0.4, 80,   6,  11, 3,  6.9, ④④
 4, 7,Ａホクトグレイン, 57,柴田善, 1.1, 54,* -4, -12, 2,  4.9,①①①, 4,10,Ｂウインアンジェラス, 76,後藤浩, 0.3, 67,*  0,   8, 1,  2.1, ①①, 4, 4,Ｂブレイクランアウト, 64,岩田康, 0.2, 60,  -6,   6, 1,  1.7, ④④, 4, 3,Ｋグリンガレット, 71,柴山雄, 0.7, 80,   2,  13,13, 68.6, ⑩⑨
 5, 4,Ｊキアラ, 34,後藤浩, 1.2, 56,  -9,  -1, 8, 65.3,⑨⑪⑪, 5, 5,Ａエムアイティアラ, 76,武士沢, 0.3, 69,  -6,* 16, 5, 14.2, ⑭⑬, 5, 7,Ｊトウカイフィット, 46,後藤浩, 0.4, 55,* -1,  -2,12,105.6, ①①, 5, 7,Ｄセイウンマル, 77,高山太, 0.9, 77,   5,   8,11, 58.2, ⑤⑤
 6,10,Ｆワイルドトウショウ, 52,武士沢, 1.4, 52,  -7,  -9, 7, 26.7,⑤⑨⑦, 6,13,Ｄタケデンヴィｰナス, 70,横山典, 0.3, 67,*  0,   9, 7, 20.5, ③③, 6, 5,Ｇブラストクロノス, 55,藤田伸, 0.4, 56,* -3,   0, 6, 19.1, ②②, 6, 8,Ｅスパｰブスピリット, 77,北村宏, 1.0, 76,   2,  11, 5,  8.8, ⑧⑨
 7, 5,Ｇニシノラムセス, 49,内田博, 1.6, 50,  -7, -12, 4,  7.3,⑪⑨⑦, 7,14,Ｇエイワンキセキ, 66,藤田伸, 0.4, 67,  -2,  10, 4, 12.6, ⑦⑦, 7,11,Ｋモンテアルベルト, 45,柴田善, 0.5, 60, -11,  12, 7, 25.5, ⑫⑫, 7, 2,Ｆゴｰルドステイブル, 77,松岡正, 1.0, 76,*  8,   2, 2,  6.2, ③③
 8, 6,Ｉコスモハイライフ, 42,幸英明, 1.9, 47,* -5, -20,11,106.2,③③③, 8, 7,Ｊレツィｰナ, 64,柴田善, 0.5, 67,  -1,   9, 8, 29.5, ④④, 8, 2,Ｄジャングルストｰン, 61,幸英明, 0.5, 61, -10,  11, 8, 27.0, ⑨⑩, 8, 5,Ｃセトノヒット, 81,小野次, 1.2, 73,   5,   5, 6, 17.1, ⑤⑤
 9,11,Ｈヒビケジンダイコ, 49,柴山雄, 2.0, 45,* -5, -22, 6, 18.3,⑧⑤③, 9,16,Ｅダイワジェラｰト, 67,北村宏, 0.6, 65,  -1,   7, 9, 38.6, ④④, 9, 1,Ｌプレジャｰラン, 44,松岡正, 0.5, 57,  -7,   6, 9, 31.9, ⑦⑦, 9,16,Ｇプライベｰトプラン, 77,小島太, 1.3, 73,*  9,  -1, 7, 26.8, ①①
10, 8,Ｋシックスシグマ, 33,吉田豊, 2.0, 44,* -5, -23,10,106.1,②②②,10, 6,Ｋオメガロンド, 64,岩田康, 0.8, 65,  -3,   8, 6, 15.8, ⑦⑨,10, 9,Ｅドリｰムヘリテｰジ, 59,吉田隼, 0.7, 55,  -7,   3,10, 48.7, ⑦⑦,10, 6,Ｌヴィヴァｰチェ, 70,伊藤工, 1.3, 73,   1,   9, 8, 34.0, ⑩⑪
11, 3,Ｅコアレスアルダン, 53,北村宏, 2.8, 37,  -7, -29, 9, 91.6,⑨⑦⑦,11, 1,Ｈハナムケ, 66,伊藤工, 1.1, 62,  -4,   7,10, 81.2, ⑩⑪,11, 8,Ａマイネルエルフ, 67,武豊  , 0.9, 50,  -6,  -4, 2,  6.5, ④④,11,15,Ｈシベリアンライオン, 75,武士沢, 1.5, 72,   1,   7, 9, 48.4, ⑩⑪
,,,,,,,,,,,,12, 8,Ｎブライティアメッセ, 59,柴山雄, 1.1, 63,  -2,   4,15,299.7, ⑦⑦,12, 3,Ｈショウナンサミット, 52,吉田豊, 1.5, 43,  -6, -11,11, 63.4, ⑥④,12,12,Ｍカルパントラス, 70,吉永護, 1.7, 71,  -2,  10,14, 85.6, ⑬⑬
,,,,,,,,,,,,13, 3,Ｏアヤメ, 54,江田照, 1.2, 61,  -4,   5,13,155.4, ⑩⑩,,,,,,,,,,,,,13,13,Ｐノボスコｰピオ, 66,内田博, 2.4, 68, -16,* 22,15, 90.3, ⑮⑯
,,,,,,,,,,,,14,15,Ｍユノブラッキｰ, 60,内田博, 1.3, 62,  -7,  10,12, 90.4, ⑯⑯,,,,,,,,,,,,,14,11,Ｊケイアイスカイ, 73,藤田伸, 2.6, 64,  -9,  10,12, 64.3, ⑮⑮
,,,,,,,,,,,,15, 2,Ｐメジロヴィルゴ, 50,勝浦正, 1.6, 59,  -4,   3,14,157.4, ⑩⑪,,,,,,,,,,,,,15, 1,Ｏハナパック, 70,吉田隼, 2.6, 62,*  9, -13,10, 51.5, ②②
