08年 9月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 9月27日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:18,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 5,Ｌニュｰパワｰ, 33,田中博, 3.0, 42,   1, -18,10,186.6,③③⑥,,,,,,,,,,,,, 9, 9,Ｋディｰズテンダｰ, 54,田中博, 1.1, 63,   4,   5,11,141.8,②②③, 9, 4,Ｈスカイウォｰク, 66,田中博, 1.7, 60,*  4, -12, 9, 88.6,③②②
10,11,Ｇショウナンカルメン, 47,的場勇, 4.5, 32,  -3, -25, 6, 51.8,⑨⑨⑪,,,,,,,,,,,,,10, 3,Ｊタガノレイヤｰド, 62,荻野琢, 2.5, 52,* 15, -28, 6, 20.8,①①①,,,,,,,,,,,,
11, 4,Ｄペプチドハリケｰン, 52,竹之下, 5.0, 30,  -5, -25, 5, 44.3,⑧⑪⑫,,,,,,,,,,,,,11, 1,Ｉラフアップ, 63,津村明, 2.6, 53,   1,  -2,10, 55.7,⑧⑧⑩,,,,,,,,,,,,
12, 9,Ｊマイネルヘリオス, 38,丸田恭, 5.9, 24,   0, -40,13,239.2,④⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 6,Ｋサクラポセイドン, 33,大野拓, 8.2, 13, -10, -42,12,212.9,⑫⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:13,260円 複勝:10=5,220円 07=410円 03=430円 枠連:5,760円",,,,,,,,,,,,単勝:260円 複勝:01=150円 06=180円 枠連:0円,,,,,,,,,,,,単勝:180円 複勝:10=110円 05=270円 07=850円 枠連:710円,,,,,,,,,,,,単勝:280円 複勝:06=130円 07=160円 01=390円 枠連:680円,,,,,,,,,,,
"馬連:27,880円 ワイド:07-10=4,460円 03-10=4,440円 03-07=560円",,,,,,,,,,,,馬連:510円 ワイド:01-06=220円 01-02=390円 02-06=420円,,,,,,,,,,,,"馬連:970円 ワイド:05-10=420円 07-10=1,010円 05-07=3,820円",,,,,,,,,,,,"馬連:780円 ワイド:06-07=280円 01-06=930円 01-07=1,210円",,,,,,,,,,,
"馬単:113,290円 3連複:27,960円 3連単:363,030円",,,,,,,,,,,,"馬単:970円 3連複:1,590円 3連単:6,270円",,,,,,,,,,,,"馬単:1,270円 3連複:7,700円 3連単:24,140円",,,,,,,,,,,,"馬単:1,290円 3連複:3,430円 3連単:13,430円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVh賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｆコリコパット, 50,中舘英,, 66,* -8,*  7, 2,  6.1, ②②, 1, 3,Ｆサクラシコウテイ, 59,藤田伸,, 72,*  4,   5, 1,  2.2,②②①, 1, 7,Ｄケｰプタウンシチｰ, 65,丸田恭,, 77,  -3,* 21, 5,  9.9,⑦⑥⑤, 1, 9,Ｏサニｰアンジェリカ, 69,芹沢純,, 79,   1,* 11,10, 23.2, ⑥④
 2, 7,Ｃアイディンパワｰ, 55,藤岡佑, 0.2, 63, -11,*  6, 3,  6.5, ③③, 2,13,Ａメジロミニｰ, 65,菊沢隆, 0.4, 74,   1,* 14, 3,  6.2,⑫⑨⑥, 2,12,Ａケンセイフライト, 72,長谷川, 0.2, 72,  -2,  14, 1,  3.4,③③②, 2, 4,Ｅホウショウリヴ, 75,武幸四, 0.2, 77,*  7,   2, 2,  6.1, ②①
 3, 1,Ｄドリｰムクラフト, 51,三浦皇, 0.3, 62, -11,*  5, 6, 10.7, ③④, 3,10,Ｉコスモスプラッシュ, 52,大野拓, 0.4, 71,   1,*  8, 6, 13.3,⑪⑧⑤, 3, 8,Ｆエアシャトゥｰシュ, 64,松田大, 0.2, 73,  -2,  14, 3,  4.7,④③②, 3,12,Ｆラヴァｰズテｰラｰ, 74,荻野琢, 0.2, 77,   2,   8, 9, 22.2, ⑥⑦
 4, 4,Ａイイデエｰス, 58,藤田伸, 0.4, 60,* -8,   1, 1,  2.4, ①①, 7, 1,Ｂメイショウマゼラン, 63,武幸四, 0.4, 70,   3,   3, 4,  9.8,⑥⑤③, 4, 6,Ｃマイネフルｰレ, 66,三浦皇, 0.3, 74,  -6,* 21, 4,  6.3,⑨⑨⑧, 4,14,Ｇティムガッド, 74,藤岡佑, 0.3, 75,   4,   4, 8, 17.1, ③④
 5, 8,Ｅメジロライダｰ, 50,長谷川, 0.5, 60, -14,*  5, 5,  6.8, ⑤⑤, 4, 6,Ｄニュｰヨｰカｰ, 62,北村友, 0.6, 68,   3,  -1, 2,  3.9,③③④, 5,10,Ｉベスト, 63,池崎祐, 0.5, 70,  -3,  14,11, 81.7,⑥⑥⑦, 5, 1,Ｋクレバｰジェフリｰ, 72,津村明, 0.4, 75,  -4,* 12, 7, 14.8, ⑪⑪
 6, 2,Ｈマイネルロワイヤル, 47,北村友, 1.0, 54, -15,   0, 7, 12.4, ⑤⑥, 5, 7,Ｈジャンバティスト, 57,丸田恭, 1.1, 62,   2,  -4, 7, 19.8,⑥⑥⑦, 6, 5,Ｂホワイトヴェｰル, 68,藤田伸, 0.7, 66,  -2,   9, 2,  3.7,④③⑤, 6, 5,Ｃナリタバクシン, 77,三浦皇, 0.5, 73,  -5,* 10, 5,  7.4, ⑪⑪
 7, 9,Ｂハｰトランドフェロ, 55,武幸四, 1.4, 50, -23,   3, 4,  6.6, ⑪⑪, 6, 8,Ｃロｰランブロウ, 62,武英智, 1.6, 55,*  6, -20, 8, 32.4,①①②, 7, 1,Ｌシシャモフレンド, 48,小原義, 0.7, 68,  -5,  13,12,172.0,⑦⑧⑧, 7, 6,Ａデビルズコｰナｰ, 79,藤田伸, 0.5, 73,   6,   0, 4,  6.5, ③②
 8,11,Ｋリｰディングパｰト, 27,荻野琢, 1.4, 47, -18,  -3, 9,154.4, ⑧⑦, 8,11,Ｅアイアムスパｰクル, 61,中舘英, 2.2, 52,   3, -23, 5, 10.9,③③⑦, 8, 3,Ｈヒドゥンアジェンダ, 63,津村明, 0.8, 61,*  4,  -4, 9, 41.8,①①①, 8, 3,Ｈヴィヴァチッシモ, 74,青木芳, 0.5, 73,  -2,   8, 3,  6.1, ⑧⑧
 9, 3,Ｇヒトメボレムスメ, 48,大野拓, 2.1, 39, -13, -15, 8, 39.6, ⑤⑦, 9, 9,Ｌレディッシュレイ, 40,田中博, 3.2, 42,  -1, -29,10,117.7,⑨⑨⑩, 9, 9,Ｊヴィクトリアルイゼ, 61,荻野琢, 1.0, 60,* -1,   0, 8, 34.2,②②②, 9,11,Ｍステキナブロンコ, 70,大野拓, 0.8, 70,  -1,   2,12, 36.2, ⑧⑧
10, 5,Ｊコンセプシオン, 27,郷原洋, 2.1, 38, -20,  -9,10,176.7, ⑩⑨,10, 4,Ｇロマンゴｰルド, 57,芹沢純, 3.2, 43,  -5, -17, 9,108.4,⑬⑬⑫,10, 4,Ｅマイネルスパｰダ, 64,田中博, 1.2, 64,  -6,  10, 7, 20.8,⑩⑩⑩,10,10,Ｉシセイヒカリ, 73,北村友, 1.0, 67,  -9,   7, 6, 12.1, ⑬⑬
11,10,Ｉブロスオブアボｰイ, 31,的場勇, 2.5, 33, -27,  -8,11,247.5, ⑫⑫,11, 2,Ｋアラマサトップガン, 44,荻野琢, 3.2, 42,  -1, -27,11,137.4,⑧⑨⑪,11,11,Ｋメジロマシュｰズ, 57,中舘英, 1.8, 58,  -7,   5, 6, 11.8,⑪⑪⑪,11, 8,Ｐトｰセンレｰサｰ, 69,長谷川, 1.1, 65,  -1,  -1,13, 68.3, ⑧⑧
12, 6,Ｌヒロイックユウ, 24,松田大, 3.5, 24, -16, -28,12,249.4, ⑧⑩,12, 5,Ｊウインマイスタｰ, 46,梶晃啓, 3.5, 40,   2, -37,12,171.8,⑤⑥⑨,12, 2,Ｇドンブレイカｰ, 63,藤岡佑, 1.9, 59,  -9,  10,10, 57.5,⑫⑫⑫,12, 2,Ｌテンザンアモｰレ, 71,池崎祐, 1.7, 57, -13,   2,14, 90.8, ⑭⑬
,,,,,,,,,,,,13,12,Ｍマックスリオ, 18,津村明, 7.3, -5,  -2, -82,13,215.2,⑨⑫⑬,,,,,,,,,,,,,13,13,Ｄサｰキットレディ, 76,菊沢隆, 2.3, 49,   3, -21,11, 27.5, ⑤④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎタガタメ, 70,古川吉, 2.5, 48, -23,   2,15,113.4, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｂサンタドレス, 77,中舘英, 5.0, 16,* 15, -66, 1,  4.0, ①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,
単勝:610円 複勝:12=180円 07=220円 01=360円 枠連:700円,,,,,,,,,,,,単勝:220円 複勝:03=150円 13=210円 10=300円 枠連:860円,,,,,,,,,,,,単勝:990円 複勝:07=230円 12=140円 08=160円 枠連:480円,,,,,,,,,,,,"単勝:2,320円 複勝:09=680円 04=280円 12=570円 枠連:1,490円",,,,,,,,,,,
"馬連:1,660円 ワイド:07-12=710円 01-12=1,390円 01-07=930円",,,,,,,,,,,,馬連:830円 ワイド:03-13=410円 03-10=730円 10-13=940円,,,,,,,,,,,,"馬連:1,420円 ワイド:07-12=460円 07-08=740円 08-12=390円",,,,,,,,,,,,"馬連:8,320円 ワイド:04-09=2,740円 09-12=5,380円 04-12=1,630円",,,,,,,,,,,
"馬単:3,490円 3連複:6,370円 3連単:31,060円",,,,,,,,,,,,"馬単:1,050円 3連複:3,230円 3連単:9,060円",,,,,,,,,,,,"馬単:3,620円 3連複:2,490円 3連単:20,260円",,,,,,,,,,,,"馬単:19,050円 3連複:40,470円 3連単:316,280円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■12R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,十勝岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄフェミニンワイルド, 53,竹之下,, 64,*  3,*  2, 4, 14.2, ②②, 1,12,Ｄナムラフランキｰ, 70,中舘英,, 73,*  0,*  9, 1,  3.2, ①①, 1,10,Ｃファンドリウェｰブ, 73,北村友,, 68,* -1,* 16, 2,  4.4,①①①, 1, 6,Ｉダッシュアキチャン, 63,三浦皇,, 75,  -4,  12, 2,  5.4,⑤⑥⑥
 2, 4,Ｆサニｰプリｰズ, 49,大野拓, 0.6, 58,   0,   0, 6, 36.1, ③④, 2, 6,Ｃヴォイジャｰ, 70,丸田恭, 0.5, 67,  -6,*  8, 3,  6.1, ⑤③, 2, 3,Ａチャリティショウ, 77,藤岡佑, 0.0, 70,  -3,* 19, 1,  2.0,⑤④④, 2, 1,Ａギｰニョ, 77,藤岡佑, 0.0, 72,  -2,   6, 1,  2.3,③③③
 3, 8,Ｃモエレロングラン, 58,三浦皇, 0.7, 55,  -1,  -1, 1,  1.8, ③③, 3, 5,Ｆフィリアルドｰタｰ, 68,三浦皇, 0.7, 64,* -2,   3, 2,  4.3, ②②, 3, 4,Ｄウォｰクライ, 72,武幸四, 0.2, 69,  -3,* 17, 3,  5.0,⑪④④, 3, 2,Ｃビタｰオレンジ, 72,藤田伸, 0.1, 76,  -7,* 16, 4,  6.9,⑩⑩⑨
 4, 7,Ａケイアイガルチ, 63,郷原洋, 0.8, 55,  -3,   0, 2,  3.4, ⑤④, 4, 1,Ｋイエロｰプリマ, 60,長谷川, 1.0, 64, -10,   7,10, 92.1, ⑦⑤, 4, 9,Ｈシルキｰワイルド, 63,梶晃啓, 0.7, 64,* -1,  10, 8, 42.9,②②②, 4, 7,Ｂニシノフェリｰチェ, 74,武幸四, 0.1, 74,  -4,   9, 5,  7.0,⑥⑤③
 5, 2,Ｈホッキｰトックマン, 38,荻野琢, 0.9, 56,*  3,  -6, 5, 26.4, ①①, 5, 8,Ｉブラウンキャット, 64,荻野琢, 1.3, 60,  -8,   2, 7, 12.1, ⑥⑤, 5,12,Ｉメイショウドレイク, 58,藤田伸, 0.7, 63,* -2,  11, 7, 25.6,③③②, 5,10,Ｊサムタイムレｰタｰ, 62,古川吉, 0.2, 72,  -3,   5, 8, 31.6,④③③
 6, 5,Ｂピｰカブｰ, 59,丸田恭, 0.9, 54,  -2,  -2, 3,  4.8, ⑤⑥, 6, 2,Ｅホトダｰ, 68,藤田伸, 1.3, 58, -11,   3, 8, 14.9, ⑦⑨, 6, 5,Ｇキｰバイブル, 63,松田大, 1.4, 59,  -3,   7, 9, 72.9,③④⑥, 6, 5,Ｇワスレナグサ, 65,的場勇, 0.3, 65,* -1,  -1, 7, 28.4,①①①
 7, 6,Ｇダノンマｰチャン, 40,藤岡佑, 1.2, 49,  -8,  -1, 7, 37.4, ⑧⑥, 7, 3,Ｂテイエムカイブツ, 70,芹沢純, 1.3, 59, -11,   5, 4,  6.9, ⑨⑤, 7, 7,Ｅラブリｰコンサｰト, 71,荻野琢, 1.5, 62,  -5,   9, 5, 13.3,⑩⑪⑩, 7, 4,Ｅカゼノマイ, 67,小林久, 0.4, 71,  -6,   9,10, 46.1,⑧⑧⑨
 8, 1,Ｅアフタｰソング, 52,田辺裕, 3.1, 31,  -2, -22, 8, 44.9, ⑤⑧, 8,10,Ｇエプソムアイリス, 68,武英智, 1.4, 58,  -5,  -1, 5,  8.9, ③③, 8, 6,Ｆフレンチムスメ, 69,丸田恭, 1.5, 59,  -5,   8, 6, 18.2,⑦⑨⑩, 8, 8,Ｄホｰリｰミスト, 71,大野拓, 0.4, 75, -10,* 16, 3,  5.8,⑪⑪⑨
,,,,,,,,,,,, 9, 4,Ｌクｰルラスカル, 58,郷原洋, 1.4, 58, -17,*  7,12,138.8, ⑪⑪, 9, 8,Ｂキンシニュｰストン, 75,長谷川, 1.6, 61,  -4,   7, 4, 12.3,⑦⑦⑦, 9,11,Ｈキャンディｰストア, 64,荻野琢, 0.5, 68,  -5,   4, 9, 44.1,⑧⑥⑦
,,,,,,,,,,,,10,11,Ｊボルガ, 62,池崎祐, 1.5, 56, -12,   2,11,103.6, ⑨⑩,10,11,Ｋシルクマンシェット, 48,池崎祐, 1.7, 57,  -4,   5,11, 85.1,⑤⑦⑦,10, 3,Ｆユノブラッキｰ, 66,梶晃啓, 0.8, 66,  -5,   4,11, 82.6,⑥⑧⑦
,,,,,,,,,,,,11, 9,Ｈアルファキャスパｰ, 67,田辺裕, 2.0, 50, -16,   1, 9, 75.6, ⑪⑫,11, 2,Ｌワンダｰプレッセル, 41,竹之下, 1.8, 58,  -6,   8,12,187.9,⑫⑫⑩,11, 9,Ｋテンエイミュｰズ, 62,中舘英, 1.0, 59,*  0, -11, 6, 18.2,②②②
,,,,,,,,,,,,12, 7,Ａブラックスティング, 76,的場勇, 2.5, 46,  -5, -11, 6,  9.9, ③⑤,12, 1,Ｊヒルノナタリｰ, 52,大野拓, 2.0, 57,  -4,   5,10, 74.8,⑨⑨⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,420円 複勝:03=260円 04=870円 08=110円 枠連:0円",,,,,,,,,,,,単勝:320円 複勝:12=140円 06=170円 05=150円 枠連:430円,,,,,,,,,,,,単勝:440円 複勝:10=140円 03=110円 04=140円 枠連:440円,,,,,,,,,,,,単勝:540円 複勝:06=170円 01=130円 02=180円 枠連:380円,,,,,,,,,,,
"馬連:14,570円 ワイド:03-04=2,800円 03-08=420円 04-08=1,260円",,,,,,,,,,,,"馬連:1,230円 ワイド:06-12=480円 05-12=270円 05-06=450円",,,,,,,,,,,,馬連:430円 ワイド:03-10=220円 04-10=460円 03-04=160円,,,,,,,,,,,,馬連:860円 ワイド:01-06=290円 02-06=620円 01-02=320円,,,,,,,,,,,
"馬単:31,060円 3連複:6,540円 3連単:107,400円",,,,,,,,,,,,"馬単:2,130円 3連複:1,510円 3連単:7,890円",,,,,,,,,,,,"馬単:1,080円 3連複:640円 3連単:4,010円",,,,,,,,,,,,"馬単:1,830円 3連複:1,450円 3連単:8,730円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
