08年 4月19日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 4月19日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
11, 2, デンコウコルモ,---,船曳文, 3.5, 34, -16, -11,12,107.0, ⑫⑬,11,15,Ｊユウメリｰウェザｰ, 54,吉田隼, 1.8, 49,* -6, -20,10, 58.9,③③⑤,11,11,Ｄマイネルプルｰト, 66,長谷川, 1.1, 59,   4,  -9, 7, 15.4, ⑦④,11, 6,Ｎレソナル, 76,佐藤友, 1.0, 73,* 12,   1,14, 61.7, ①①
12,14,Ｊメイショウキュロス, 49,田中健, 3.9, 33, -18, -12,14,181.9, ⑮⑮,12,12,Ｋメイショウホバｰト, 53,田中克, 1.8, 51,  -9, -13,13, 81.1,⑫⑪⑪,12, 6,Ｂクレバｰジェフリｰ, 73,武豊  , 1.1, 58,   2,  -8, 2,  4.0, ⑨⑦,12, 9,Ｋグランパティシエ, 78,和田竜, 1.5, 71,  -2,  13,16, 93.9, ⑮⑯
13, 4,Ｌサｰパスオｰル, 37,飯田祐, 3.9, 32,  -9, -20,16,220.4, ⑨⑩,13, 4,Ｍチョウスタｰ, 37,佐藤友, 2.0, 50, -10, -13,15,243.0,⑫⑪⑫,13,10,Ｆアスタｰトリッピｰ, 65,吉田隼, 1.2, 57,   4, -11, 6, 14.5, ⑤⑦,13, 4,Ｐコアレスピュｰマ, 73,北村宏, 1.5, 69,* 10,  -1,12, 36.1, ②②
14,15, ケイティショウグン,---,野元昭, 4.7, 24, -17, -20,11, 80.8, ⑫⑭,14,14,Ｆオｰスミアタック, 59,田中健, 2.4, 45,  -9, -20, 9, 36.9,⑥⑪⑫,14, 3,Ｍメジログラｰヴェ, 61,船曳文, 1.5, 54,* 10, -21,11, 47.4, ①①,14,10,Ｈマルブツバンダリｰ, 80,藤田伸, 1.6, 68,   5,   4, 8, 20.1, ⑧⑦
15, 1,Ｉトｰセンステｰジ, 49,幸英明, 5.5, 16, -14, -31, 9, 42.8, ⑪⑪,15,13,Ｌメイショウハンク, 42,田村太, 2.5, 42,* -6, -28,14,154.6,⑥⑥⑦,15, 1,Ｏリッカレイクブルｰ, 47,小牧太, 2.4, 43,   6, -28,12, 88.9, ③④,15, 8,Ｍスズノメヒョｰ, 77,川田将, 1.7, 68,   5,   3, 9, 29.5, ⑦⑨
16, 7,Ｎカネトシブレｰニｰ, 30,秋山真, 5.5, 17, -18, -27,13,149.5, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｅゼンノトレヴィ, 81,幸英明, 2.7, 59,   7,  -8,13, 45.5, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:64 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-6),,,,,,,,,,,
"単勝:630円 複勝:16=190円 06=160円 12=140円 枠連:1,040円",,,,,,,,,,,,単勝:360円 複勝:02=160円 05=190円 03=290円 枠連:690円,,,,,,,,,,,,単勝:390円 複勝:07=180円 12=180円 09=610円 枠連:360円,,,,,,,,,,,,"単勝:510円 複勝:12=160円 11=150円 01=150円 枠連:1,010円",,,,,,,,,,,
"馬連:1,400円 ワイド:06-16=630円 12-16=470円 06-12=280円",,,,,,,,,,,,馬連:970円 ワイド:02-05=350円 02-03=600円 03-05=940円,,,,,,,,,,,,"馬連:920円 ワイド:07-12=430円 07-09=1,760円 09-12=2,130円",,,,,,,,,,,,"馬連:1,000円 ワイド:11-12=390円 01-12=340円 01-11=390円",,,,,,,,,,,
"馬単:2,900円 3連複:1,550円",,,,,,,,,,,,"馬単:1,690円 3連複:2,810円",,,,,,,,,,,,"馬単:1,850円 3連複:9,190円",,,,,,,,,,,,"馬単:2,040円 3連複:1,190円 3連単:6,770円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  ダ1200m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 8R  ダ2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,読売ﾏｲﾗｰｽﾞｶｯﾌﾟ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａシャインモｰメント, 68,安藤勝,, 70, -10,* 21, 1,  2.2,⑫⑫⑩, 1, 4,Ｈウォｰタｰリング, 66,田中克,, 71,  -1,* 10, 4, 13.2, ⑫⑩, 1, 6,Ｂウォｰタｰクルｰズ, 74,小牧太,, 72,*  6,*  3, 4, 11.5,②②②, 1, 3,Ａカンパニｰ, 96,横山典,, 92,  17,  13, 1,  2.9, ⑤⑥
 2,13,Ｃニシノハドウホウ, 64,小牧太, 0.4, 67,  -8,* 14, 4,  8.1,⑬⑨⑨, 2, 9,Ｂファルネｰゼ, 73,岩田康, 0.2, 68,   5,   2, 1,  1.8, ④④, 2, 5,Ａホｰマンジュピタｰ, 83,岩田康, 0.3, 70,   4,*  3, 1,  1.7,⑥④④, 2,11,Ｍニシノマナムスメ, 84,吉田隼, 0.0, 93,  15,* 16, 8, 20.0, ⑧⑧
 3,16,Ｆメイショウロッシ, 56,幸英明, 1.0, 62,  -6,   6, 5, 10.1,⑥③③, 3,11,Ｄキアｰロ, 71,角田晃, 0.4, 66,   0,   6,13, 73.2, ⑫⑦, 3, 1,Ｃアドマイヤウイナｰ, 74,川田将, 0.3, 69,*  6,  -1, 3,  5.2,①①①, 3, 6,Ｃエイシンドｰバｰ, 93,福永祐, 0.1, 92,  14,* 17, 3,  6.6, ⑩⑩
 4,15, スズカクロフネ,---,武豊  , 1.1, 61,* -5,   3, 3,  5.7,③③③, 4, 7,Ｆテイエムクレナイ, 69,田中健, 0.4, 67,  -1,   6,10, 36.1, ⑨⑩, 4, 2,Ｅエイシンフタイテン, 70,野元昭, 0.7, 67,   5,  -2, 6, 20.1,③③③, 4, 5,Ｄハイアｰゲｰム, 89,藤岡佑, 0.3, 88,  16,  10, 6, 13.4, ⑦⑥
 5, 9,Ｄシゲルフセルト, 61,田中健, 1.2, 62,  -7,   5, 8, 35.2,③⑥⑥, 5,14,Ａインプリシット, 75,藤田伸, 0.4, 66,*  7,  -2, 3,  9.6, ②②, 5, 8,Ｇバブルスプリングス, 55,武豊  , 1.8, 61,   3,  -6, 2,  4.8,⑧⑦⑤, 5,13,Ｅキングストレイル, 89,安藤勝, 0.3, 87,  18,   7, 5, 10.6, ⑤④
 6,14,Ｅデルマレグルス, 57,飯田祐, 1.3, 60,  -6,   4, 6, 12.4,⑨③③, 6,16,Ｇコウエイアンズ, 69,幸英明, 0.4, 66,   5,   0, 7, 23.7, ③③, 6, 3,Ｄイブキレボルシオン, 72,藤岡佑, 2.1, 58,   2,  -8, 5, 12.5,⑦⑦⑤, 6, 1,Ｈマイネルポライト, 86,池添謙, 0.3, 87,  14,  13,10, 24.4, ⑧⑨
 7,12,Ｎスリｰマｰチャン, 41,生野賢, 1.5, 59,  -8,   5,15,259.6,⑨⑨⑩, 7,15,Ｌチャｰムキャップ, 61,吉田隼, 0.6, 65,   4,   1,15,138.6, ⑤④, 7, 7,Ｆポｰトエレガント, 63,和田竜, 3.1, 54,   3, -20, 7, 33.2,③④⑤, 7,14,Ｎコンゴウリキシオｰ, 83,藤田伸, 0.4, 86,* 20,   0, 4,  7.3, ①①
 8, 6,Ｉスキッピングビｰト, 54,和田竜, 1.9, 58,  -6,  -1,10, 72.9,③⑥⑥, 8, 2,Ｃサマｰファインデイ, 73,武幸四, 0.8, 62,  -5,*  7, 2,  4.9, ⑭⑭, 8, 4,Ｈリバｰトｰマス, 50,白坂聡, 7.1, 34,   2, -51, 8, 98.2,③⑥⑧, 8, 7,Ｇゲイルスパｰキｰ, 87,北村宏, 0.5, 85,  14,  11,12, 44.8, ⑩⑩
 9, 2,Ｂパッセジャｰレ, 68,角田晃, 2.1, 53,  -7,  -3, 2,  5.4,⑥⑥⑧, 9, 1,Ｊイイデソユｰズ, 64,石橋守, 0.9, 62,   0,   2, 9, 36.0, ⑨⑩,,,,,,,,,,,,, 9, 2,Ｂオｰスミグラスワン, 94,川田将, 0.5, 86,   8,* 20, 7, 15.3, ⑭⑭
10, 3,Ｊシルクメルヴェイユ, 52,金折知, 2.3, 55, -12,   6,11,113.1,⑮⑮⑯,10,12,Ｉコスモミネルヴァ, 65,福永祐, 0.9, 62,   2,   0,11, 39.3, ⑨⑦,,,,,,,,,,,,,10, 4,Ｆショウワモダン, 88,岩田康, 0.6, 83,  18,   1, 9, 21.6, ②③
11,10,Ｇドリｰムドリｰマｰ, 55,上村洋, 2.6, 52,* -5, -10, 7, 33.0,②②②,11,10,Ｋトｰホウヘレン, 64,川田将, 1.0, 62,*  8,  -8, 5, 14.9, ①①,,,,,,,,,,,,,11, 8,Ｊナスノストロｰク, 85,小牧太, 0.7, 85,  11,  12,13, 58.0, ⑫⑫
12, 7,Ｈデンコウマｰチン, 55,田中克, 2.6, 51,* -5, -11,14,189.4,①①①,12,13,Ｎパナマックス, 60,秋山真, 1.1, 61,   4,  -5, 8, 32.7, ⑤④,,,,,,,,,,,,,12, 9,Ｌマルカフェニックス, 84,武幸四, 1.1, 79,* 20,  -9,11, 32.2, ②②
13, 8, オｰスミユニバｰス,---,武幸四, 3.2, 49, -12,  -2, 9, 44.5,⑮⑮⑮,13, 6,Ｍミステリアスバイオ, 61,上村洋, 1.3, 60,   2,  -4,14,106.1, ⑦⑦,,,,,,,,,,,,,13,12,Ｋスタｰイレブン, 85,幸英明, 1.3, 78,  10,   7,14, 89.3, ⑬⑬
14, 1,Ｋカシノハルト, 49,大下智, 3.2, 48, -10,  -5,16,329.7,⑭⑫⑬,14, 8,Ｅオタカラボックス, 70,小牧太, 1.4, 56, -10,*  7,12, 48.8, ⑯⑮,,,,,,,,,,,,,14,15,Ｉドリｰムジャｰニｰ, 85,武豊  , 1.4, 79,   6,  14, 2,  6.0, ⑮⑮
15, 5,Ｍウインドコｰスト, 46,藤岡佑, 3.3, 46, -11,  -4,12,161.6,⑪⑭⑭,15, 5,Ｏアンプレシオネ, 51,横山典, 2.0, 52,   2, -10, 6, 20.9, ⑦⑩,,,,,,,,,,,,,15,10,Ｏダイナミックグロウ, 69,小林徹, 1.5, 74,  18, -10,15,234.4, ④④
16, 4,Ｌストｰム, 49,小林徹, 4.5, 37,  -9, -19,13,188.2,⑥⑪⑫,16, 3,Ｐゴｰルドコイン,-38,佐藤友, 4.4, 29,  -9, -22,16,242.1, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:93 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:4),,,,,,,,,,,
単勝:220円 複勝:11=120円 13=210円 16=210円 枠連:450円,,,,,,,,,,,,"単勝:1,320円 複勝:04=230円 09=110円 11=1,220円 枠連:810円",,,,,,,,,,,,"単勝:1,150円 複勝:06=180円 05=110円 01=130円 枠連:0円",,,,,,,,,,,,"単勝:290円 複勝:03=140円 11=410円 06=180円 枠連:2,310円",,,,,,,,,,,
"馬連:860円 ワイド:11-13=330円 11-16=390円 13-16=1,210円",,,,,,,,,,,,"馬連:930円 ワイド:04-09=360円 04-11=6,260円 09-11=2,040円",,,,,,,,,,,,馬連:590円 ワイド:05-06=220円 01-06=320円 01-05=140円,,,,,,,,,,,,"馬連:2,870円 ワイド:03-11=1,020円 03-06=320円 06-11=1,420円",,,,,,,,,,,
"馬単:1,220円 3連複:2,580円",,,,,,,,,,,,"馬単:3,130円 3連複:17,150円",,,,,,,,,,,,"馬単:2,330円 3連複:490円",,,,,,,,,,,,"馬単:4,250円 3連複:4,030円 3連単:21,710円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,千種川特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆオｰクヒルズ, 51,和田竜,, 65,   4,* -5,13, 56.2, ③③, 1,12,Ｄクイックリｰプ, 69,佐藤友,, 80,   7,*  8,16,473.6, ⑤⑤, 1, 3,Ｅリッカバクシンオ, 75,安藤勝,, 78,   5,   6, 3,  5.1, ⑦⑥, 1, 7,Ｇマイネルラファエロ, 75,佐藤哲,, 81,   6,* 13, 7, 15.7, ⑨⑦
 2, 6, ヴェイルドクリス,---,福永祐, 0.4, 59,   1,* -5, 3,  8.0, ⑥⑥, 2,16,Ｆアイソトｰプ, 67,藤田伸, 0.6, 74,* 10,  -2, 5, 17.9, ②②, 2,11,Ｇエｰシンエフダンズ, 73,藤岡佑, 0.0, 78,*  9,   2, 5, 10.3, ①①, 2,12,Ｅワンダｰプロ, 76,福永祐, 0.0, 83,  11,   8, 1,  2.6, ⑤②
 3,14,Ｄメイショウフェｰヴ, 56,熊沢重, 0.6, 60,   3,  -9, 9, 27.7, ④④, 3, 2,Ｊマルブツサクラオｰ, 64,岩田康, 0.9, 70,   4,   3, 4, 11.4, ⑦⑧, 3,10,Ｂビンチェロ, 79,小牧太, 0.1, 78,   1,   9, 1,  4.1, ⑨⑧, 3,16,Ｆメガリス, 76,武幸四, 0.2, 80,   6,* 11, 2,  4.6, ⑪⑦
 4, 2,Ｂカノヤトップレディ, 59,上村洋, 0.8, 58,   1,  -8, 1,  3.1, ⑧⑥, 4, 3,Ａタイキドゥカティ, 72,福永祐, 0.9, 69,   1,*  7, 1,  1.6, ⑬⑬, 4, 4,Ｃキングスベリｰ, 78,佐藤友, 0.2, 77,   6,   3, 7, 13.7, ②④, 4, 5,Ｂセトノヒット, 77,酒井学, 0.4, 78,   5,* 10, 8, 29.9, ⑪⑫
 5,12,Ｇアｰラ, 50,秋山真, 0.8, 57,  -1,* -6, 7, 14.6, ⑨⑨, 5, 9,Ｏシュウボンバｰ, 48,田中健, 1.1, 71,* 10,  -7,10, 55.6, ②①, 5, 5,Ａゴッドスマイルユｰ, 79,武豊  , 0.2, 76,  -8,* 16, 2,  4.6, ⑮⑭, 5,13,Ｃポｰトジェネラル, 77,石橋守, 0.6, 75,   3,* 10, 4,  9.5, ⑬⑩
 6, 3,Ａレディショコラ, 65,藤岡佑, 1.4, 52,*  5, -20, 2,  3.3, ②②, 6,15,Ｂブラックルｰラｰ, 71,武豊  , 1.1, 70,   5,   0, 2,  6.4, ⑦⑦, 6, 2,Ｄコスモベル, 75,佐藤哲, 0.2, 76,   0,   9, 4,  7.9, ⑪⑪, 6, 1,Ｄソロソログランプリ, 76,岩田康, 0.8, 77,* 14,  -1, 3,  5.2, ①①
 7, 8,Ｉウイニングフルｰル, 45,船曳文, 1.5, 51,  -6,* -5,14,132.4, ⑮⑬, 7, 7,Ｈカネトシトレンド, 65,秋山真, 1.2, 70,   3,   3, 7, 30.8, ⑨⑪, 7,12,Ｉテイエムカゲムシャ, 72,長谷川, 0.2, 76,*  7,   1, 9, 21.6, ②③, 7,11,Ｍハｰドムｰン, 68,田中克, 1.0, 72,   1,   8,11, 75.8, ⑭⑭
 8, 4,Ｋアドマイヤマイン, 45,川田将, 1.6, 51,*  5, -21, 6, 12.0, ①①, 8,10,Ｉブレイクオンスルｰ, 65,川田将, 1.3, 68,*  9,  -7, 3,  7.1, ②②, 8, 8,Ｏキャプテンシラユリ, 62,熊沢重, 0.5, 72,*  7,  -3,15,136.4, ④②, 8, 9,Ｏミヤジレオン, 65,和田竜, 1.4, 72,* 12,  -5,10, 37.1, ③②
 9, 1,Ｃシゲルキボウ, 57,角田晃, 1.7, 49,   0, -15, 5, 11.6, ⑨⑨, 9, 1,Ｌマイネルトリオンフ, 62,和田竜, 1.4, 66,  -3,*  7,12,110.6, ⑮⑭, 9,15,Ｈエｰシンビｰエル, 73,幸英明, 0.5, 72,   3,   1, 6, 11.2, ⑨⑥, 9, 6,Ｈキｰレタｰ, 74,川田将, 1.6, 68,   9,  -4, 5, 13.2, ⑤⑦
10,11,Ｈスイｰトメリｰ, 47,池添謙, 1.9, 48,   4, -22, 4, 11.5, ④④,10, 4,Ｃエイシンキャップ, 69,藤岡佑, 1.7, 63,   3,  -3, 6, 18.8, ⑪⑪,10, 7,Ｊマルサンテクニカル, 69,南井大, 0.7, 69,  -3,   5,12, 64.0, ⑪⑪,10,15,Ｎディｰプスマｰト, 66,熊沢重, 1.6, 68,   6,  -1,15,178.8, ⑨⑫
11,13, レイクマｰメイド,---,岩田康, 2.0, 45,  -7, -10, 8, 20.1, ⑭⑭,11, 5,Ｋロジュマン, 63,畑端省, 1.9, 62,   4,  -5,15,351.3, ⑨⑧,11, 1,Ｋミスズアロハ, 69,川田将, 0.8, 68,   3,  -3,10, 24.3, ⑤⑨,11, 8,Ａトｰセンマエストロ, 78,船曳文, 1.6, 69,  10,  -5, 6, 13.5, ⑦⑤
12,16,Ｌハイシｰクレット, 44,長谷川, 2.2, 47,   1, -21,10, 44.0, ⑥⑥,12,11,Ｇトップオブボストン, 65,池添謙, 2.1, 61,   6, -10,11,101.7, ⑤⑤,12, 9,Ｐタイキミュｰズ, 61,大江原, 0.8, 68,   1,   0,14,104.4, ⑦⑨,12, 3,Ｐフェスティヴマロン, 64,長谷川, 1.6, 71,  11,  -6,12, 85.8, ③⑥
13, 7,Ｅチャｰムマロン, 53,小牧太, 2.4, 43,  -5, -16,11, 47.5, ⑪⑭,13,13,Ｅクリスタルドア, 68,幸英明, 2.1, 61,   4,  -6, 8, 31.2, ⑪⑧,13,13,Ｎメイショウバレｰヌ, 62,岩田康, 1.0, 65,   5,  -7, 8, 16.2, ⑤④,13,10,Ｊバリｰバｰン, 72,岩崎祐, 1.6, 67,   3,   2,13,118.2, ⑭⑭
14, 5, シゲルアスピレ,---,幸英明, 2.4, 42,  -9, -11,12, 53.1, ⑯⑯,14,14,Ｍショウナンマスタｰ, 59,田中克, 2.6, 57,  -3,  -3,14,345.5, ⑮⑮,14, 6,Ｌライブリシュロム, 67,石橋守, 1.4, 61,  -6,  -2,13, 78.9, ⑭⑪,14, 4,Ｉゼンノリヴァｰサル, 74,藤岡佑, 1.9, 66,* 12, -10, 9, 31.0, ②②
15,15, マキハタビｰコン,---,高井彰, 3.0, 39,  -3, -23,16,367.7, ⑪⑪,15, 6,Ｎカシノブレイヴリ, 58,船曳文, 3.9, 45,  -1, -17, 9, 47.9, ⑬⑮,,,,,,,,,,,,,15, 2,Ｋクリノゴｰルド, 71,北村浩, 2.0, 65,   8,  -6,14,121.3, ⑦⑩
