08年 1月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,08年 1月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初凪賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃレティセントガｰル, 59,松岡正,, 71,   6,*  2, 2,  5.0, ⑤⑤, 1, 8, ステイドリｰム,---,蛯名正,, 52, -10,*  1, 2,  5.2,⑨⑦④, 1,13,Ｄブルｰポラリス, 71,吉田豊,, 69,   8,* -3, 3,  6.2,⑧⑧⑤, 1, 3,Ｌスズライトアップ, 74,高山太,, 82,  10,*  9, 8, 33.3,⑧⑨⑥
 2,11,Ｅハイデフィニション, 58,大野拓, 0.1, 69,*  8,  -2, 6, 13.5, ②②, 2,11, ナリタシェナｰ,---,横山典, 0.1, 51, -11,*  3, 3,  5.3,⑯⑩⑦, 2, 5,Ｐスタｰエンジェル, 41,和田竜, 0.1, 68,* 11, -10,12, 35.9,①①①, 2, 6,Ｂロトブルｰスタｰ, 82,松岡正, 0.1, 81,  11,*  6, 1,  3.6,⑦⑤⑤
 3,14,Ｊサクセスイザベラ, 42,北村宏, 0.2, 69,*  7,  -2, 4, 11.0, ③③, 3, 2, ワスレナグサ,---,的場勇, 0.7, 48,* -8,  -8, 7, 12.2,①①①, 3, 3,Ｂパｰフェクトマッチ, 75,横山典, 0.1, 67,   7,* -3, 1,  4.2,⑩⑩⑤, 3,13,Ａタカオセンチュリｰ, 82,吉田隼, 0.5, 77,* 13,  -2, 2,  4.1,③③②
 4,16,Ｏスズカエルマンボ, 24,後藤浩, 0.2, 68,   6,   0, 5, 13.1, ⑤⑤, 4,16, ハッカイサンライズ,---,江田照, 0.8, 46,* -8,  -6, 4,  5.3,④④②, 4,14,Ｅミンナシアワセ, 69,松岡正, 0.7, 64,   9, -13, 7, 13.9,③③②, 4, 7,Ｄヘイアンルモンド, 80,後藤浩, 0.6, 75,  11,   1, 3,  4.4,⑧⑤②
 5, 2,Ｄマイヴィｰナス, 58,吉田豊, 0.2, 69,   7,  -1, 3,  5.1, ③③, 5, 9, タグハンタｰ,---,田辺裕, 1.4, 39,  -9, -11,13, 74.4,④④④, 5,10,Ａクリノスペシャル, 78,勝浦正, 0.7, 65,   4,* -3, 5,  9.2,⑭⑪⑩, 5,15,Ｇエプソムボス, 77,二本柳, 0.8, 73,   9,   4,13, 91.6,⑪⑪⑫
 6, 4,Ａハタノギャラン, 71,小林淳, 0.3, 70,*  8,  -4, 1,  2.3, ①①, 6, 1, マイティｰンベスト,---,田面木, 1.6, 42, -11,  -9,14, 77.3,⑫⑩⑦, 6, 8,Ｉブライティアメッセ, 67,大野拓, 1.2, 60,   8, -15, 9, 27.2,⑤⑥⑤, 6,16,Ｉハウンドコップ, 74,大庭和, 1.0, 74,  11,  -2, 9, 39.3,⑤⑤⑥
 7, 1,Ｌジャルダンドゥモネ, 39,江田照, 0.8, 61,   2,  -2,11, 73.6, ⑧⑦, 7,15, マイネルメテオｰル,---,内田博, 1.7, 42, -13,  -6, 5,  8.3,⑫⑫⑫, 7, 1,Ｍナンヨｰウエスト, 59,田中勝, 1.6, 59,* 10, -21,11, 33.1,②③⑩, 7,11,Ｆシャコｰミリオン, 78,鈴来直, 1.1, 74,   8,   2,12, 77.7,⑬⑪⑧
 8,15,Ｇセイントプラチナ, 56,津村明, 1.1, 60,   5,  -7,10, 42.2, ⑦⑦, 8, 7, タツタイコウ,---,佐藤聖, 1.9, 39, -11, -13, 9, 32.4,④⑦⑩, 8,15,Ｎジャックロｰズ, 58,石崎駿, 1.7, 58,   8, -16, 8, 20.7,⑧⑧⑧, 8,14,Ｅマルブツフラッシュ, 78,吉田豊, 1.3, 72,* 14, -10, 4,  7.5,②①①
 9,13,Ｆヨンハキッス, 56,石橋脩, 1.3, 54,  -6,*  1, 8, 38.5, ⑫⑫, 9,14, トップボｰイ,---,伊藤直, 2.0, 39,* -8, -17, 8, 14.5,②②②, 9, 9,Ｌケルティックハｰプ, 60,柴田善, 1.8, 57,* 10, -22, 6, 12.1,⑤③②, 9, 9,Ｃランヘランバ, 81,村田一, 1.5, 73,* 13,  -9, 6,  9.8,④③②
10, 5,Ｈレディカンザシ, 43,蛯名正, 2.5, 46,  -4, -10, 9, 38.6, ⑪⑪,10, 6, エムオｰワｰルド,---,小林淳, 2.0, 41,  -9, -15,16,138.1,④④⑦,10, 6,Ｇアワｰオアシス, 67,蛯名正, 2.1, 54,   8, -22, 4,  6.8,⑤⑥⑧,10, 1,Ｏマイネルランプロス, 70,内田博, 1.5, 71,   7,   2, 7, 32.9,⑯⑮⑮
11, 7,Ｉメジロリロ, 43,小野次, 2.6, 45, -17,*  2,15,223.5, ⑯⑯,11,13, ロンギングバブル,---,田中勝, 2.5, 37, -10, -19, 1,  4.9,⑧⑦④,11, 4,Ｏプリンセスジネブラ, 52,吉田隼, 2.3, 55,   4, -15,15, 96.7,⑫⑫⑫,11, 4,Ｍセヴンワンダｰズ, 73,石崎駿, 1.6, 70,   9,  -4,10, 49.6,⑥⑨⑫
12, 9,Ｂテイクシックス, 63,菊沢隆, 3.0, 41,  -1, -18, 7, 16.0, ⑨⑨,12,10, イチノホシ,---,松岡正, 3.6, 30, -16, -18,12, 64.9,⑪⑮⑮,12, 2,Ｃトゥインクルタイム, 74,内田博, 2.7, 51,* 10, -30, 2,  4.5,③②④,12,12,Ｈトラストブラック, 77,蛯名正, 1.7, 69,  10,  -6, 5,  9.6,⑧⑧⑧
13,10,Ｍベストマダム, 32,柴田善, 3.6, 36,  -8, -18,13,172.4, ⑭⑬,13, 5, カシマレジェンド,---,高山太, 3.6, 30, -15, -19,15,134.1,⑨⑭⑭,13,16,Ｋアソビゴコロアワｰ, 61,後藤浩, 2.9, 49,   4, -20,13, 52.5,⑫⑫⑬,13, 2,Ｋチャイニｰズフレア, 74,田辺裕, 1.8, 66,   9,  -4,14,117.8,⑪⑪⑧
14, 3,Ｋユウタｰエデン, 41,南田雅, 3.7, 36,  -7, -18,12,164.9, ⑭⑬,14, 4, ヤギリペガサス,---,田中博, 4.1, 30, -17, -18,11, 61.9,⑮⑯⑮,14,11,Ｆダイシンツウィギｰ, 67,南田雅, 3.1, 50,   2, -16,16,217.1,⑯⑯⑮,14, 5,Ｊマイネルマニセス, 74,津村明, 2.4, 65,   9,  -9,16,164.9,⑮⑪⑫
15,12,Ｎパンサｰクリｰク, 31,田中博, 4.2, 31,  -6, -24,16,240.0, ⑫⑮,15, 3, ロｰリエクラウン,---,津村明, 5.0, 21, -13, -33,10, 42.3,⑭⑫⑬,15, 7,Ｈアンサｰフォｰユｰ, 67,北村宏, 3.5, 48,   4, -23,10, 30.7,⑮⑫⑬,15, 8,Ｎエストレｰア, 71,小野次, 2.6, 62,   6,  -5,11, 72.8,⑭⑯⑯
16, 8,Ｐタニオブシャルマン, 21,石崎駿, 4.3, 31,  -3, -28,14,205.2, ⑩⑨,16,12, ロワソレイユ,---,吉田豊, 5.4, 21,* -9, -45, 6, 11.5,②②⑩,16,12,Ｊトミヨシプリンセス, 66,村田一, 6.2, 35,   3, -44,14, 61.6,⑪⑮⑮,16,10,Ｐブルｰベレッタ, 69,小林淳, 4.0, 56,* 13, -31,15,127.6,①②⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,
