10年 7月 3日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 7月 3日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃロビンフット, 49,丸田恭,, 50, -15,* -2, 1,  1.8, ⑥⑤, 1,11, ジョｰアカリン,---,古川吉,, 55, -13,* -1, 2,  4.4, ⑦⑥, 1, 3,Ｃジョｰプライド, 76,丸山元,, 80,  10,*  8, 4,  7.3,④④②, 1, 3,Ａニシノプライスレス, 77,藤田伸,, 74,   6,   5, 1,  2.1,④④③
 2,12,Ｇアブラカタブラ, 43,大野拓, 0.3, 48, -21,*  0, 8, 39.5, ⑨⑨, 2, 1, ホエｰルキャプチャ,---,横山典, 0.2, 50, -15,* -2, 4,  5.9, ⑥⑦, 2, 8,Ａネオレボルｰション, 80,横山典, 0.4, 75,* 11,   3, 1,  2.0,③③①, 2, 7,Ｃパｰルグレイピアス, 75,長谷川, 0.0, 76,   4,* 12, 4,  7.2,⑥⑧⑦
 3, 5,Ｂディアガヤルド, 51,四位洋, 0.4, 46, -14,  -7, 4,  8.5, ⑤④, 3, 6, ニシノハピエン,---,藤岡佑, 0.2, 52,* -7,  -8, 7, 18.0, ①①, 3, 2,Ｉリキサンヒｰロｰ, 66,勝浦正, 0.9, 73,   9,   3, 5, 10.6,⑥⑤⑤, 3, 8,Ｆマルラニビスティｰ, 68,勝浦正, 0.2, 70,*  7,  -1, 5,  8.7,③②②
 4, 7,Ｅテンベアハｰト, 45,木幡初, 0.5, 46, -24,*  0, 5, 10.2, ⑫⑪, 4,10, シェイクラブハｰト,---,藤田伸, 0.3, 50, -10,  -7, 1,  3.1, ③③, 4,10,Ｆツカサゲンキ, 71,長谷川, 1.3, 70,   8,   0, 7, 76.6,⑧⑧⑧, 4, 5,Ｄマｰチインパクト, 74,古川吉, 0.4, 71,   4,   2, 6, 11.5,⑤⑤⑤
 5, 8,Ａコスモマスク, 54,丹内祐, 0.6, 45, -17,  -7, 2,  4.9, ⑧⑦, 5, 5, シュガｰキッス,---,勝浦正, 0.5, 47, -12,  -8, 6, 11.2, ⑤⑤, 5, 6,Ｇヤマニンデュｰン, 70,柴山雄, 2.1, 64,   9,  -6, 9,117.4,⑦⑦⑥, 5, 2,Ｈトミケンプライム, 66,丸田恭, 0.5, 71,   5,   4, 8, 50.4,⑦⑦⑧
 6,11,Ｆリアライズブレイク, 44,横山典, 0.7, 42, -20,  -6, 3,  8.3, ⑩⑩, 6, 4, マリア,---,四位洋, 0.6, 46, -18,  -3, 3,  4.9, ⑩⑨, 6, 4,Ｈトウカイキアｰロ, 68,吉田隼, 2.6, 63,   9, -12, 6, 19.9,⑤⑥⑦, 6, 1,Ｂメジロジョン, 76,小野次, 0.7, 67,   4,  -1, 2,  4.5,⑧⑥⑥
 7, 3,Ｄスタｰトセンス, 47,勝浦正, 0.7, 43,*-11, -13, 7, 21.3, ③③, 7, 3, サウンドマンボ,---,小林徹, 0.7, 45, -12, -11, 5,  9.5, ④④, 7, 1,Ｅブラックルｰラｰ, 72,藤岡佑, 3.7, 55,* 11, -25, 3,  7.0,①①③, 7, 6,Ｅマイネヴィント, 70,丸山元, 0.9, 63,*  7, -13, 3,  6.0,①①①
 8, 6,Ｈフォｰカルシャイン, 42,池添謙, 0.9, 41, -13, -15, 6, 20.0, ④⑥, 8, 7, リアライズノユメ,---,吉田隼, 1.1, 40, -24,  -4, 8, 29.8, ⑪⑪, 8, 7,Ｂトップキングダム, 79,藤田伸, 3.8, 54,* 11, -26, 2,  3.4,②②④, 8, 4,Ｇカットイッタウト, 67,西村太, 1.6, 59,   6, -17, 7, 35.0,②③④
