10年 5月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2200m 3 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 2,Ｍアンダルシア, 45,小牧太, 2.5, 50,  -1, -13,13,168.3,⑨⑩⑧, 9, 3,Ｇルチルクォｰツ, 59,鮫島良, 1.1, 61,  -4,*  5, 7, 18.5,⑧⑫⑬, 9,12,Ｄシンコｰプリンス, 68,幸英明, 1.0, 61, -20,  10, 5,  9.4, ⑤⑤, 9,10,Ｋマコトヴォイジャｰ, 71,安藤勝, 1.3, 73,   8,   7, 9, 29.6,⑯⑮⑮
10,12,Ｅピサノアウロｰラ, 54,渡辺薫, 2.5, 53,  -2, -10,12,164.5,⑪⑫⑪,10, 6,Ｈビジュアルフライト, 58,武幸四, 1.3, 55,  -1,  -5, 8, 50.1,⑫⑨⑨,10, 3,Ｆペガサスキングビｰ, 66,武幸四, 1.0, 66, -27,* 22, 8, 37.8, ⑫⑨,10, 6,Ｊアドマイヤタイシ, 72,武幸四, 1.3, 71,* 13,  -8,13,128.7,④④④
11,14,Ｇヴァｰジンフライト, 52,幸英明, 2.8, 51,  -5,  -8,10,113.0,⑮⑮⑭,11, 2,Ｋライクキャロット, 51,高橋亮, 1.6, 55,  -2,  -6,13,239.3,⑩⑩⑩,11, 2,Ｇダノンハラショｰ, 64,四位洋, 1.1, 63, -26,  19,10, 48.5, ⑩⑫,11,15,Ｍアキノグロｰブ, 69,渡辺薫, 1.5, 71,   6,   9,17,494.1,⑮⑰⑰
12,10, ドリｰミｰブリッジ,---,石橋守, 2.9, 54,  -4, -11,14,286.5,⑭⑭⑬,12, 8,Ｌマイトップイモン, 41,浜中俊, 1.8, 55,  -3,  -3,10,159.4,⑦⑪⑪,12, 5,Ｋゴシップガｰル, 58,和田竜, 1.5, 57, -25,  12,11,110.8, ⑪⑪,12, 4,Ｑカミダノミ, 58,藤田伸, 1.6, 68,* 13, -11,16,158.4,⑤⑤⑤
13, 7,Ｆラブソｰファイン, 54,武幸四, 3.2, 52,  -1, -19, 8, 40.3,⑬⑪⑨,13, 4,Ｍプレジャｰマジン, 33,川田将, 1.8, 52,  -4,  -6, 9, 91.8,⑬⑬⑫,,,,,,,,,,,,,13,17,Ｆシャイニｰナイト, 77,川田将, 1.6, 68,* 14, -16, 8, 27.8,②②①
14, 8, ビュｰティペガサス,---,和田竜, 3.9, 42,   0, -29,11,141.6,④⑤⑩,,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｎハｰドダダンダン, 68,鮫島良, 1.8, 68,  12, -10,12,121.2,⑨⑧⑧
15, 9,Ｋヤマニンギモｰヴ, 50,松山弘, 8.4,  9,  -3, -62, 5, 12.5,⑥⑧⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｐモズ, 66,小牧太, 2.1, 63,* 14, -23,11, 68.6,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｉネオポラリス, 72,浜中俊, 2.1, 63,  10, -13, 4,  7.4,⑪⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｌアドマイヤテンクウ, 69,岩田康, 5.9, 41,   8, -58, 7, 24.9,⑬⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,360円 複勝:05=1,120円 04=1,360円 06=360円 枠連:19,240円",,,,,,,,,,,,"単勝:600円 複勝:13=160円 10=200円 09=120円 枠連:1,880円",,,,,,,,,,,,単勝:230円 複勝:04=130円 11=210円 09=680円 枠連:450円,,,,,,,,,,,,"単勝:550円 複勝:11=160円 08=150円 01=140円 枠連:1,050円",,,,,,,,,,,
"馬連:18,560円 ワイド:04-05=3,830円 05-06=1,520円 04-06=1,620円",,,,,,,,,,,,"馬連:3,090円 ワイド:10-13=780円 09-13=270円 09-10=440円",,,,,,,,,,,,"馬連:640円 ワイド:04-11=310円 04-09=950円 09-11=2,370円",,,,,,,,,,,,"馬連:1,060円 ワイド:08-11=420円 01-11=340円 01-08=320円",,,,,,,,,,,
"馬単:45,500円 3連複:22,970円 3連単:266,740円",,,,,,,,,,,,"馬単:5,640円 3連複:1,480円 3連単:16,630円",,,,,,,,,,,,"馬単:1,030円 3連複:6,620円 3連単:18,120円",,,,,,,,,,,,"馬単:2,370円 3連複:1,270円 3連単:7,580円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,與杼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａアクティビュｰティ, 63,松山弘,, 66,  -2,* 10, 2,  5.1, ⑧⑦, 1,14,Ｄアヴェカムｰル, 62,安藤勝,, 66, -13,* 11, 1,  2.8, ⑩⑨, 1,10,Ｈトウショウデザイア, 60,池添謙,, 77,*  7,   9, 5,  9.4,①①①, 1, 7,Ｂシャア, 79,小坂忠,, 79,  -2,* 22, 1,  3.1, ⑧⑧
 2,10,Ｆネイルダウン, 59,松岡正, 0.4, 63,   0,*  5, 5, 10.4, ⑦⑥, 2,11,Ｃヤマニンガｰゴイル, 65,松山弘, 0.0, 62,*-11,   6, 4,  4.5, ③③, 2, 4,Ｃマイファｰストラヴ, 68,武幸四, 0.1, 76,   5,* 13, 3,  6.0,⑤⑦④, 2,16,Ｄアデュラリア, 79,藤岡佑, 0.0, 77,*  3,  14, 4, 10.5, ①①
 3, 1,Ｂトウショウヒｰロｰ, 62,池添謙, 1.3, 59,*  9, -12, 3,  5.2, ①①, 3, 3, サンライズロｰマ,---,和田竜, 0.3, 63, -15,* 10, 6, 27.6, ⑭⑪, 3, 2,Ｆミヤコトップガン, 64,小牧太, 0.4, 73,   5,* 11, 2,  3.9,⑩⑨⑧, 3, 8,Ｃペプチドアトム, 79,和田竜, 0.3, 74,*  1,  14, 2,  3.1, ②②
 4, 9,Ｃサマｰアイ, 61,浜中俊, 1.4, 57,   3,  -7, 1,  2.0, ③③, 4,15,Ａマイネルガヴロシュ, 65,松岡正, 0.3, 64, -13,*  9, 2,  4.1, ⑨⑩, 4, 7,Ｂエルプレジデンテ, 72,岩田康, 0.6, 71,   3,   9, 6, 11.5,⑧⑧⑨, 4,10,Ｉシャドウストライプ, 76,岩田康, 0.4, 75,  -6,* 21, 3,  4.6, ⑪⑪
 5,12,Ｄテイケイワイズ, 60,和田竜, 1.6, 54,   1,  -6, 6, 17.5, ⑥⑧, 5, 4,Ｂヘヴンリｰヴォイス, 65,岩田康, 0.4, 57,* -9,  -2, 3,  4.1, ①①, 5, 9,Ａフライングブラック, 78,和田竜, 0.7, 68,   6,   2, 1,  2.2,③③⑤, 5, 5,Ｊテイエムフルパワｰ, 76,国分恭, 0.5, 75,  -2,  17, 8, 31.4, ⑥⑤
 6, 4,Ｈトウショウパルス, 49,中村将, 1.7, 55,*  8, -14,12,177.7, ②②, 6,13,Ｆマイネルタイクｰン, 55,渡辺薫, 0.6, 55,*-10,  -3, 8, 37.3, ⑤⑤, 6, 8,Ｅウェザｰサイド, 65,松岡正, 0.7, 69,   6,   0, 4,  9.3,⑦⑤③, 6,11,Ｋグリッタｰエルフ, 75,松山弘, 0.7, 71,  -2,  14,10, 80.1, ④④
 7, 2,Ｅコックスバザｰル, 59,川田将, 1.8, 53,   3, -11, 4, 10.0, ⑤④, 7, 2,Ｇミスズエルドラド, 50,石橋守, 0.6, 55,* -9,  -4,14,236.2, ②②, 7, 3,Ｇナムラアｰガス, 63,国分恭, 0.8, 69,   3,   7, 9, 79.4,⑨⑩⑩, 7, 6,Ａトップオブザロック, 80,小牧太, 0.8, 70,  -3,  13, 6, 15.2, ⑦⑥
 8,11, ピッチカｰトポルカ,---,武幸四, 2.3, 47, -10,  -3,11,132.8, ⑫⑩, 8, 1,Ｅヒシカツヒトリタビ, 60,高倉稜, 0.7, 55, -13,   1,10, 94.6, ⑦⑦, 8, 5,Ｄデイブレイクスベル, 68,赤木高, 1.2, 60,*  7,  -8, 7, 32.7,④②②, 8,12,Ｐネオファロス, 64,松岡正, 0.8, 69,*  0,  10,14,148.8, ③③
 9,16, シルクアイガｰ,---,幸英明, 2.4, 45,  -5,  -8, 9, 78.7, ⑩⑨, 9,10,Ｌダンツペリオッド, 41,池添謙, 0.7, 56,*-11,  -3,12,135.3, ⑥⑥, 9, 6,Ｉオウハ, 56,浜中俊, 1.4, 61,   6,  -7, 8, 71.2,⑥④⑦, 9, 9,Ｇチャｰムドリｰム, 77,池添謙, 0.9, 70,  -7,* 19, 5, 14.8, ⑮⑮
10, 5,Ｉメイショウハクサン, -2,小林徹, 3.7, 37,   4, -28, 8, 35.9, ④⑤,10,12,Ｋオｰプンシャッセ, 44,小牧太, 0.9, 54, -15,   1,11, 94.8, ⑪⑫,10, 1,Ｊスズカルネッサンス, 54,松山弘, 1.5, 58,   4,  -7,10,113.8,②⑥⑥,10, 2,Ｍキアｰロ, 73,渡辺薫, 1.1, 69,  -5,  14,13,125.8, ⑩⑩
11, 7, ロングドナウ,---,高橋亮, 4.6, 27,  -9, -23,16,376.5, ⑬⑬,11, 9,Ｍエアジュリアｰド, 41,四位洋, 1.0, 48,*-11,  -8, 5, 26.4, ④④,,,,,,,,,,,,,11,14,Ｌマイグロｰリアス, 73,小林徹, 1.2, 69,  -8,  16,15,201.8, ⑭⑭
12, 3, ブラウンアフリｰ,---,川島信, 6.1, -8, -44,  -4,10,132.4, ⑯⑯,12, 6,Ｉカネトシトキメキ, 47,川島信, 1.0, 56, -17,   8,15,375.8, ⑬⑭,,,,,,,,,,,,,12,15,Ｈユウキアックン, 76,浜中俊, 1.2, 68,  -6,  13, 9, 37.5, ⑫⑫
13, 8, デュランダルシチｰ,---,高倉稜, 6.2,  0, -24, -23,13,216.3, ⑮⑮,13, 7,Ｊテイエムキャンドル, 47,国分恭, 1.1, 51, -13,  -5,13,163.2, ⑧⑧,,,,,,,,,,,,,13, 1,Ｏウォｰタｰリング, 68,武幸四, 1.2, 71,  -3,  12,12, 83.5, ⑨⑨
14, 6, サチノアクワイア,---,鮫島良, 6.3, 14, -11, -38,14,251.9, ⑭⑫,14, 8,Ｎダンツシャトｰ, 29,幸英明, 1.4, 48, -14,  -4, 9, 76.5, ⑫⑬,,,,,,,,,,,,,14,13,Ｆプリンセスペスカ, 77,幸英明, 1.2, 67,  -2,   9,11, 81.3, ⑤⑦
15,14, メイショウカリフ,---,岩崎祐, 9.3,-19, -10, -63,15,280.8, ⑪⑭,15, 5,Ｈトｰセンナックス, 47,藤岡佑, 3.3, 27, -20, -22, 7, 36.7, ⑮⑮,,,,,,,,,,,,,15, 3,Ｎマッドマックス, 70,藤田伸, 1.4, 67,  -7,  14, 7, 20.7, ⑬⑬
16,13,Ｇハｰトロック, 57,岩田康,12.8,-50,  -7, -99, 7, 24.8, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:510円 複勝:15=170円 10=260円 01=180円 枠連:420円,,,,,,,,,,,,単勝:280円 複勝:14=150円 11=150円 03=530円 枠連:300円,,,,,,,,,,,,単勝:940円 複勝:10=280円 04=190円 02=170円 枠連:500円,,,,,,,,,,,,単勝:310円 複勝:07=130円 16=260円 08=140円 枠連:650円,,,,,,,,,,,
"馬連:1,540円 ワイド:10-15=600円 01-15=460円 01-10=550円",,,,,,,,,,,,"馬連:680円 ワイド:11-14=340円 03-14=1,240円 03-11=1,350円",,,,,,,,,,,,"馬連:3,000円 ワイド:04-10=980円 02-10=890円 02-04=470円",,,,,,,,,,,,"馬連:1,590円 ワイド:07-16=530円 07-08=200円 08-16=530円",,,,,,,,,,,
"馬単:3,680円 3連複:2,430円 3連単:14,010円",,,,,,,,,,,,"馬単:1,230円 3連複:4,630円 3連単:16,060円",,,,,,,,,,,,"馬単:5,470円 3連複:4,250円 3連単:31,200円",,,,,,,,,,,,"馬単:2,590円 3連複:1,380円 3連単:8,830円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,高瀬川ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂミッキｰメロディ, 64,和田竜,, 54,  -2,* 10, 1,  2.3,③③③, 1, 7,Ｊミラクルレジェンド, 65,岩田康,, 76,*  2,  16, 3,  5.3,⑤③③, 1, 7,Ｃフミノパシフィック, 87,松岡正,, 83,*  7,  13, 4,  7.9, ③③, 1,13,Ｋテイエムオｰロラ, 71,国分恭,, 88,* -6,  21, 5, 19.0, ②②
 2, 3,Ｃナンヨｰスラッガｰ, 64,幸英明, 0.2, 52,  -2,*  9, 2,  3.4,④④④, 2,14,Ｂタガノジンガロ, 76,藤岡佑, 0.2, 75,  -1,* 19, 2,  3.6,⑪⑨⑧, 2, 9,Ｌスマｰトブレｰド, 81,国分恭, 0.3, 82,   5,  12,14,127.0, ⑦⑥, 2, 9,Ｇサクラロｰズマリｰ, 73,鮫島良, 0.0, 88,* -6,  22, 1,  2.0, ⑤④
 3, 2,Ｇメイショウクレモナ, 48,石橋守, 0.2, 56,* -1,   6,11,171.0,②②②, 3, 6,Ｃメメビｰナス, 75,池添謙, 0.2, 74,  -1,* 21, 6, 12.9,⑬⑫⑪, 3, 6,Ｊウインプレミアム, 81,藤岡佑, 0.3, 82,   1,* 18, 9, 23.9, ⑫⑪, 3, 4,Ｂホｰカｰハリケｰン, 78,岩田康, 0.2, 85,* -6,  20, 2,  4.3, ③③
 4,11,Ａニシノスロｰン, 65,浜中俊, 0.9, 48,  -3,   4, 3,  4.7,⑤⑦⑦, 4, 8,Ａリバティバランス, 79,安藤勝, 0.4, 70,   1,  14, 1,  2.5,⑥⑥⑥, 4, 3,Ｆネオフリｰダム, 84,高倉稜, 0.4, 80,*  8,   7, 6, 11.3, ①①, 4, 1,Ｄアグネスサクラ, 76,藤田伸, 0.3, 87, -10,  25, 3,  6.0, ⑦⑦
 5, 7,Ｄプリサイスドリｰム, 62,川田将, 1.0, 47,  -4,   5, 4,  7.3,⑪⑩⑩, 5,11,Ｄタガノザイオン, 71,幸英明, 0.6, 72,  -1,  16, 4, 11.7,⑫⑩⑨, 5,13,Ａスガノメダリスト, 89,四位洋, 0.5, 80,   0,* 18, 5,  9.8, ⑭⑮, 5,12,Ｉカイゼリン, 73,武幸四, 0.4, 81,* -5,  14,10, 43.6, ①①
 6, 5,Ｈアズマクロシオ, 44,高倉稜, 1.0, 46,  -3,   3, 9, 84.0,⑦⑤⑤, 6, 1,Ｈジョｰプライド, 68,川田将, 1.0, 67,   0,   9, 7, 27.6,⑦⑦⑤, 6, 4,Ｍアルシラｰト, 78,鮫島良, 0.5, 80,   3,  13,15,176.0, ⑩⑦, 6,10,Ｃメイショウジェイ, 77,飯田祐, 0.6, 80,  -9,  17, 7, 25.3, ⑥⑥
 7, 8,Ｆディｰプドリｰム, 53,池添謙, 1.2, 42,* -1,  -3, 6, 26.0,①①①, 7, 3,Ｅオｰスミマリオン, 70,武幸四, 1.2, 71,   1,   7, 5, 11.8,④⑤⑦, 7,14,Ｂサクセスオネスティ, 88,藤田伸, 0.5, 80,   6,   9, 1,  3.6, ④④, 7, 8,Ｆアディアフォｰン, 74,小牧太, 0.7, 79,  -9,  17, 9, 31.3, ⑧⑧
 8, 1,Ｉスズカコネクション, 37,藤岡佑, 1.4, 44,  -4,   1,10, 86.4,⑨⑧⑧, 8, 9,Ｆユジェニックブルｰ, 70,和田竜, 1.2, 65,*  3,   3,10, 72.0,②②②, 8,10,Ｉミゼリコルデ, 81,川田将, 0.6, 80,   0,* 17, 3,  5.6, ⑮⑬, 8,11,Ｈハッピｰパレｰド, 73,池添謙, 0.7, 84, -11,  21, 6, 19.7, ⑨⑨
 9, 9,Ｅオンワｰドホｰプ, 58,松山弘, 1.5, 43,  -3,  -1, 7, 37.5,⑧⑥⑥, 9, 4,Ｍアキノフライ, 62,高倉稜, 1.2, 64,*  3,   3,15,333.9,①①①, 9,15,Ｈメイショウタメトモ, 83,池添謙, 0.8, 78,   5,   9, 7, 14.9, ⑧⑧, 9, 6,Ｅカノヤトップレディ, 74,安藤勝, 0.8, 82, -15,  24, 4, 12.6, ⑪⑫
10, 6,Ｋメモリｰセイバｰ, 21,四位洋, 2.5, 33,  -4,  -9, 5, 16.3,⑩⑨⑨,10,15,Ｋシルクコスモス, 64,松岡正, 1.4, 67,  -3,  14,12,143.0,⑮⑮⑬,10, 5,Ｇサラトガ, 83,和田竜, 1.0, 76,   5,   6, 8, 18.8, ⑥⑤,10, 5,Ａピサノジュバン, 82,松山弘, 0.8, 82, -17,* 28, 8, 30.9, ⑬⑬
11,10,Ｊプルミエダンスｰル, 36,小牧太, 7.3,  6,  -8, -43, 8, 51.7,⑥⑪⑪,11,10,Ｉタガノキャプテン, 67,松山弘, 1.5, 67,  -3,  13,14,221.6,⑩⑭⑮,11,12,Ｄテイエムクレナイ, 86,安藤勝, 1.3, 73,   2,   8, 2,  4.4, ⑬⑫,11, 3,Ｍレディハニｰ, 68,浜中俊, 0.8, 80, -13,  21,13,144.6, ⑩⑩
,,,,,,,,,,,,12, 2,Ｌレイオス, 62,小牧太, 1.7, 64,  -3,  11,13,153.5,⑭⑬⑭,12, 2,Ｋストｰリｰテリング, 81,飯田祐, 1.4, 73,   3,   5,12, 77.8, ⑨⑩,12, 2,Ｌプリティダンス, 69,川田将, 0.8, 82, -14,  24,12,119.3, ⑫⑪
,,,,,,,,,,,,13,12,Ｇブリリアントシチｰ, 69,中村将, 2.1, 60,  -2,   4, 9, 58.2,⑨⑪⑫,13,11,Ｏメイショウイッキ, 77,石橋守, 1.6, 74,  -1,   9,11, 61.4, ⑯⑯,13, 7,Ｊアドマイヤアモｰレ, 71,藤岡佑, 0.8, 77,  -7,  12,11, 50.9, ④⑤
,,,,,,,,,,,,14, 5,Ｏヴィｰヴァギブソン, 44,国分恭, 2.4, 57,  -1,  -1,11, 77.9,⑧⑧⑩,14, 8,Ｅケイアイエｰデル, 85,中村将, 2.0, 68,*  8,  -5,13, 92.4, ②②,,,,,,,,,,,,
,,,,,,,,,,,,15,13,Ｎラブソネット, 56,四位洋, 2.8, 52,*  2,  -9, 8, 32.5,③④④,15,16,Ｐアキノパンチ, 70,高野容, 2.4, 65,   2,  -2,16,344.5, ⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｎヘヴンリｰクルｰズ, 77,赤木高, 2.6, 63,   5,  -8,10, 25.3, ⑤⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
