10年 3月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月20日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊丹ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂアルｰリングライフ, 62,秋山真,, 65,  -9,* 10, 1,  1.9, ⑦⑦, 1, 1, カブリオｰル,,今村康,,,,, 1,  3.2,②②②, 1, 5,Ｅクレバｰトウショウ, 68,高倉稜,, 76,*  1,*  3, 5, 11.5, ③③, 1, 4,Ｃティアップワイルド, 85,池添謙,, 84,* 11,  10, 3,  7.7, ②②
 2,11,Ｊキュｰト, 47,藤岡康, 0.0, 66,* -5,*  7,11,233.9, ②②, 2, 9, ドリｰムガｰルズ,,小坂忠,197.4,,,, 2,  4.0,①①①, 2,10,Ｃホｰカｰハリケｰン, 70,武豊  , 0.3, 70,*  2,  -6, 4,  8.0, ②②, 1, 2,Ａエｰシンクｰルディ, 86,熊沢重,, 87,   7,* 14, 2,  3.8, ⑥④
 3,10,Ａテイエムウミユキ, 63,高井彰, 0.3, 64,* -4,   4, 6, 18.5, ①①, 3,11, ワンダｰルストラｰ,,林満明,199.8,,,, 7, 20.0,⑤⑤⑤, 3, 4,Ｂテキｰラ, 73,岩崎祐, 0.4, 75,  -6,*  9, 1,  2.7, ⑭⑪, 3,14,Ｂワｰルドワイド, 85,武豊  , 0.0, 87,   7,* 16, 1,  2.2, ⑩⑨
 4, 1,Ｅトロワリヴィエｰル, 51,武幸四, 0.8, 62,  -7,   3, 3,  9.3, ⑤⑤, 4, 3, ドゥｰエン,,南井大,199.9,,,, 5,  8.3,⑧⑥⑥, 4,13,Ｌドリｰムクラフト, 60,木村健, 0.6, 72,  -6,*  6, 8, 25.9, ⑬⑭, 4, 3,Ｈスペｰスフライト, 82,木村健, 0.6, 81,   5,  13,12,102.7, ⑪⑪
 5, 4,Ｏジュエルビスティｰ, 38,内田博, 1.0, 57,  -8,   2, 4, 12.7, ⑥⑥, 5, 2, ヤマイチタイキ,,佐久間,200.3,,,, 4,  7.6,③④④, 5, 7,Ｇポｰラシｰクエンス, 66,安部幸, 0.7, 67,  -2,  -4, 7, 14.2, ⑤⑤, 5,10,Ｉメイショウセンゴク, 82,秋山真, 0.6, 81,   7,  10, 4,  8.8, ⑦⑧
 6,16,Ｄラブシェｰマ, 59,小牧太, 1.0, 57,  -6,   0, 5, 18.1, ④④, 6,10, ブロｰヒッタｰ,,岩崎祐,201.6,,,, 6, 18.0,⑦⑦⑦, 6,16,Ｋファミリズム, 61,川田将, 0.9, 66,  -2,  -6, 6, 14.2, ⑥⑦, 6,13,Ｅケイアイプラウド, 83,藤田伸, 0.7, 79,* 12,   2, 5, 18.3, ①①
 7,14,Ｃウォｰタｰリズム, 61,武豊  , 1.1, 56,  -7,  -1, 2,  3.3, ③③, 7, 6, トウカイロｰド,,熊沢重,203.8,,,, 3,  5.1,⑥⑧⑧, 7, 8,Ａハマノエルマｰ, 76,熊沢重, 1.0, 66,  -8,   1, 3,  6.3, ⑫⑬, 7, 9,Ｊクｰノキセキ, 81,川田将, 0.7, 80,* 10,   5, 7, 22.5, ③③
 8, 5,Ｈナリタピュアｰ, 49,金折知, 1.3, 54,  -9,   0,13,320.2, ⑨⑨, 8, 7, コンゴウ,,出津孝,203.9,,,,14,112.8,⑬⑩⑩, 8, 2,Ｆジョニｰバロｰズ, 66,秋山真, 1.0, 63,   0, -10,13,101.8, ⑦④, 8,15,Ｎメイショウイッキ, 78,藤岡康, 0.8, 81,   2,* 15,13,108.3, ⑭⑭
 9, 7,Ｆクレメンティア, 50,木村健, 1.8, 50, -12,  -2, 8, 30.8, ⑩⑩, 9,13, ニットウサラン,,黒岩悠,204.2,,,, 9, 27.7,⑨⑨⑨, 9, 3,Ｈベルウッドゼウス, 64,藤岡康, 1.3, 61,  -6,  -4,14,155.9, ⑪⑫, 9,12,Ｄバトルサクヤビメ, 84,四位洋, 0.8, 79,   8,   8, 8, 27.0, ⑧⑥
10, 3,Ｉビントサリエ, 49,川田将, 2.2, 47, -21,   4, 9,141.6, ⑮⑮,10, 5, マルブツハッピｰ,,西谷誠,205.6,,,,10, 34.8,⑪⑬⑬,10,14,Ｐタイトルパｰト, 56,安藤勝, 1.4, 58,  -1, -16, 2,  4.3, ④⑥,10, 6,Ｍアグネスマクシマム, 79,渡辺薫, 0.9, 79,   4,  12,14,149.1, ⑬⑫
11,15,Ｇニシノグラビア, 49,渡辺薫, 2.3, 45, -18,  -1,12,298.5, ⑭⑬,11, 8, テイエムモモタロｰ,,高井彰,205.7,,,,11, 91.7,⑩⑪⑪,11,12,Ｎグロｰリｰブリッジ, 57,池添謙, 1.5, 56,*  2, -22,11, 62.6, ①①,11,11,Ｇコンティネント, 82,内田博, 0.9, 78,   9,   4, 6, 18.7, ④⑤
