10年 3月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月 6日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仁川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａハｰトフルボディ, 66,福永祐,, 65,* -5,   5, 1,  1.8, ②②, 1, 3, ヨドノヒｰロｰ,,金折知,,,,, 6, 16.2,②②②, 1,13,Ａロｰレルレヴァｰタ, 79,松山弘,, 76,   6,* 11, 3,  6.2,⑪⑪⑩, 1, 6,Ｌモンテクリスエス, 78,川田将,, 88,   7,* 19, 7, 10.4,⑪⑬⑫
 2, 3,Ｆナリタシルエット, 57,渡辺薫, 0.3, 62,  -9,   6, 2,  4.1, ⑥⑥, 2,10, アヤナベル,,北沢伸,203.9,,,, 3,  5.2,⑤③③, 2, 1,Ｄアドマイヤプレミア, 73,川田将, 0.6, 75,   8,*  7, 6, 15.1,⑩⑩⑦, 2,13,Ｅインバルコ, 90,岩田康, 0.1, 87,   9,  15, 1,  3.3,⑦⑦④
 3,11,Ｅチャｰミｰハヅキ, 58,小坂忠, 0.4, 61, -11,*  8, 6, 19.5, ⑨⑨, 3, 6, ワイズプロロｰグ,,難波剛,204.0,,,,10, 30.2,⑦⑦⑥, 3,10,Ｅスｰサンストリｰム, 72,和田竜, 0.7, 71,   9,   1, 5, 10.7,④⑤⑤, 3, 3,Ｆシビルウォｰ, 90,藤岡佑, 0.2, 87,   7,* 17, 6, 10.3,⑩⑨⑬
 4, 8,Ｂサマｰソング, 60,蛯名正, 0.7, 59, -16,*  9, 3, 11.5, ⑬⑫, 4, 5, ブロｰヒッタｰ,,佐久間,204.2,,,, 9, 24.2,①①①, 4, 2,Ｃヒラボクキング, 74,藤岡佑, 0.9, 69,   8,   0, 2,  4.9,⑥⑥⑥, 4,10,Ｇクリｰン, 90,安部幸, 0.3, 85,   8,  15,10, 54.3,⑫⑫⑦
 5,12,Ｃショウナンナックル, 60,川田将, 0.7, 59,* -3,  -2, 5, 15.7, ①①, 5, 2, ゴルデンシュライン,,西谷誠,205.1,,,, 2,  5.0,⑬⑬⑪, 5, 5,Ｌトウカイトキメキ, 62,池添謙, 1.0, 66,* 10,  -5, 7, 21.9,⑦②②, 5, 5,Ｈタガノエクリプス, 87,池添謙, 0.3, 83,*  9,  11,12, 93.8,⑬③③
 6, 4,Ｄデンコウウインディ, 59,川島信, 1.1, 54,  -7,  -3, 4, 12.1, ④③, 6, 4, キシリトｰル,,高野容,205.3,,,,13, 59.5,④⑥⑦, 6,12,Ｇエｰスインザホｰル, 71,芹沢純, 1.1, 66,* 11,  -7, 9, 29.1,①①①, 6, 8,Ｄナムラハンタｰ, 90,藤岡康, 0.4, 85,   8,  13, 8, 13.1,⑥⑥⑨
 7, 7,Ｈルナピスタ, 50,木村健, 1.5, 52, -19,   6, 9, 40.6, ⑮⑭, 7, 9, エｰシンサンスタｰ,,白浜雄,205.4,,,, 1,  3.7,⑩⑩⑨, 7, 3,Ｆオｰスミイレブン, 71,岩田康, 1.2, 67,   9,  -5, 1,  2.4,③④④, 7, 1,Ｉピイラニハイウェイ, 87,和田竜, 0.5, 83,   9,  10, 5,  7.7,③④⑤
 8, 6,Ｊキョウワフェアリｰ, 46,武豊  , 1.5, 52, -16,   2, 7, 22.8, ⑫⑬, 8, 7, ダイナミックグロウ,,黒岩悠,205.7,,,, 4,  5.3,⑥④④, 8, 7,Ｊウイントランザム, 64,川島信, 1.2, 67,   7,   0,12, 57.0,⑨⑧⑧, 8,12,Ｂボランタス, 92,安藤勝, 0.7, 79,   9,   9, 2,  6.7,④⑤⑥
