10年 5月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鞍馬ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｇスマｰトシルエット, 51,川田将,, 63,   1,* -1, 4,  9.1,③④③, 1, 9, マルタカタキオン,,佐久間,,,,, 1,  1.5,⑪②②, 1, 3,Ｃドリｰムカトラス, 72,国分恭,, 77,  15,* -2, 8, 19.9, ④④, 1,10,Ｈスカイノダン, 74,川田将,, 86,*  4,  11, 1,  2.6, ②②
 2, 1,Ｃメイショウボヌス, 54,武幸四, 0.3, 67,   1,* -2, 7, 21.8,⑧⑥⑤, 2, 3, クリノゴｰルド,,岩崎祐,196.2,,,, 5, 13.7,③③③, 2,11,Ｂランリョウオｰ, 72,川田将, 0.2, 75,  13,* -3, 1,  2.6, ⑦⑦, 2,13,Ａエイシンパンサｰ, 80,秋山真, 0.1, 84,   0,  13, 2,  6.1, ⑤⑤
 3, 2,Ｉドリｰムレディ, 50,秋山真, 0.6, 59,*  2,* -7, 3,  5.6,⑤③④, 3, 7, ブルｰフォｰチュン,,大江原,196.8,,,, 7, 18.3,①①①, 3, 8,Ａプリムｰル, 76,武幸四, 0.4, 73,  10,*  0, 3,  8.0, ⑩⑨, 3, 6,Ｄメイビリｰヴ, 77,武幸四, 0.3, 83,  -6,  16, 4,  7.3, ⑦⑥
 4,10,Ａシゲルゴウヒメ, 66,川島信, 1.7, 51,*  3, -18, 1,  3.0,①①①, 4, 5, クンダリｰニ,,西谷誠,197.3,,,, 2,  6.8,②④④, 4, 1,Ｉロｰドセイバｰ, 62,秋山真, 0.5, 71,  15,  -9, 9, 29.7, ⑤⑤, 4, 9,Ｃグッドルッキング, 77,太宰啓, 0.3, 81,   1,   9, 7, 14.5, ④④
 5,16,Ｅベルモントリコ, 54,酒井学, 1.8, 56,   1, -14,12,128.0,⑥⑦⑥, 5,12, ファンドリリｰダｰ,,出津孝,197.4,,,, 6, 18.2,④⑧⑦, 5,10,Ｈサクラエクスプロｰ, 64,上村洋, 0.7, 69,  10,  -6, 5, 10.5, ⑪⑩, 5, 2,Ｅセトノアンテウス, 77,中舘英, 0.4, 83,  -9,* 19, 3,  6.4, ⑩⑨
 6, 7,Ｏパリスブルｰ, 37,田中克, 1.8, 52,   0, -12,13,146.6,⑨⑨⑧, 6, 1, スｰパｰヴァイザｰ,,北沢伸,198.2,,,, 8, 37.5,⑧⑤⑤, 6, 2,Ｊミラノムｰン, 62,佐藤哲, 0.7, 67,  13,  -9, 2,  3.5, ⑨⑧, 6, 8,Ｂスｰパｰワシントン, 78,安部幸, 0.5, 80,  -7,  14,12, 56.9, ⑨⑩
 7,11,Ｈダイシンマジック, 51,鮫島良, 1.9, 51,  -1, -12, 6, 14.5,⑭⑪⑩, 7, 6, シｰアクロス,,植野貴,199.0,,,, 4, 11.4,⑥⑥⑥, 7, 6,Ｆマイネホコモモラ, 67,幸英明, 0.9, 66,* 18, -19, 4, 10.5, ①①, 7, 4,Ｌラッキｰバニヤン, 71,佐藤哲, 0.6, 79, -12,* 18, 6, 12.8, ⑬⑪
 8,12,Ｊテイエムスプリング, 48,小林徹, 2.1, 51,  -2, -12,14,233.2,⑬⑬⑫, 8, 2, カシノダンク,,高野容,199.1,,,, 9, 71.1,⑩⑩⑩, 8, 7,Ｄエトピリカ, 69,松山弘, 1.3, 60,  15, -22, 6, 12.5, ③③, 8, 7,Ｋパッションロｰズ, 71,荻野琢, 0.7, 74,*  5,   0,10, 38.1, ①①
