10年 2月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,両国ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａニシノフェミニン, 64,佐藤哲,, 60,  -4,*  5, 3,  4.6, ④④, 1, 5, トｰセンチドリアシ,---,横山典,, 51, -19,*  5, 3,  4.7, ⑨⑧, 1, 2,Ｂアンシェルブルｰ, 69,内田博,, 70,*  0,   1, 1,  2.7,①①①, 1, 6,Ｂアルトップラン, 89,武豊  ,, 91,   9,* 20, 3,  4.7,⑪⑪⑧
 2, 9,Ｄタンジブルアセット, 60,丸山元, 0.0, 60,*  2,  -1, 1,  3.4, ①①, 2,11, セイウンスマイル,---,丸田恭, 0.0, 52, -15,*  3,11, 48.5, ⑧⑨, 2,15,Ｃパｰカッショニスト, 67,戸崎圭, 0.0, 76,  -9,* 14, 4, 10.4,⑫⑬⑫, 2,10,Ｄスタッドジェルラン, 88,佐藤哲, 0.5, 85,  11,  11, 1,  3.9,⑤⑤②
 3,15,Ｂセンジンジョｰ, 61,松岡正, 0.3, 58,  -2,   1, 2,  3.9, ③③, 3, 1, ユキノフジヤマ,---,後藤浩, 0.6, 45,* -7, -11, 4,  5.7, ①①, 3, 1,Ｇオメガブルｰライン, 61,三浦皇, 0.1, 70,  -2,   2, 6, 14.2,④④④, 3, 8,Ｆエアマックｰル, 85,戸崎圭, 0.8, 85,  11,  11, 5,  9.3,⑧⑧⑦
 4,14,Ｃラヴァリｰトゥルｰ, 61,伊藤工, 0.4, 56,*  1,  -4, 6, 15.9, ②②, 4,10, ダイメイザクラ,---,小林淳, 1.0, 43, -13,  -7, 1,  3.5, ⑦⑦, 4, 4,Ｅセントアンズ, 64,柴田善, 0.9, 59,*  0, -10, 3,  6.4,③③③, 4,13,Ｃディアプリンシパル, 89,蛯名正, 0.9, 84,  11,  10, 6, 11.6,⑩⑨⑤
 5, 1,Ｇヴィオニエ, 52,武豊  , 1.1, 52, -13,*  5, 7, 17.3, ⑫⑪, 5, 4, メイショウクレモナ,---,石橋脩, 1.2, 42, -10, -13, 2,  4.1, ④⑤, 5,11,Ｄホッカイレシフェ, 65,丸田恭, 0.9, 62,  -9,   3,13, 91.1,⑮⑫⑬, 5, 7,Ｉキングバンブｰ, 84,中舘英, 1.0, 83,   7,* 15,12, 77.2,⑫⑫⑬
 6, 5,Ｅタイセツナチキュウ, 54,北村宏, 1.2, 47, -11,   1, 9, 29.8, ⑨⑨, 6, 3, アイティラブ,---,丹内祐, 1.2, 41,* -9, -14, 5, 11.5, ③②, 6, 8,Ａラッキｰダイス, 73,伊藤工, 0.9, 59,  -5,  -5, 2,  5.1,⑩⑥⑥, 6, 3,Ａサクラロミオ, 91,田中博, 1.0, 81,  11,   8, 2,  4.0,⑦⑥⑩
 7, 3,Ｆナムラトリトン, 53,中舘英, 1.3, 51,  -9,   0, 4,  8.3, ⑧⑦, 7, 2, アンリミテッド,---,村田一, 1.5, 38,* -8, -17, 6, 19.5, ②④, 7,10,Ｋバイタルスタイル, 54,後藤浩, 1.1, 56,  -2, -12, 5, 11.8,⑤⑤⑤, 7, 2,Ｋワｰキングウｰマン, 83,田中勝, 1.4, 78,  12,   3,13, 93.8,④②③
 8, 7,Ｈアイアイレインボｰ, 51,江田照, 1.4, 47,  -6,  -5,10, 34.1, ⑥⑤, 8, 9, リバｰカクテル,---,郷原洋, 1.7, 36, -12, -16,10, 42.0, ⑥③, 8, 5, プライズデイ,---,丸山元, 1.1, 58,  -7,  -4,12, 64.4,⑨⑪⑩, 8,11,Ｌケイジｰジュニアｰ, 82,伊藤直, 1.4, 80,  10,   7, 9, 38.0,⑨⑩⑥
 9, 4,Ｎコスモスティｰル, 41,丹内祐, 1.5, 46,  -6,  -6, 8, 28.1, ⑤⑥, 9, 7, ドリｰムアステア,---,伊藤工, 2.1, 31, -29,  -3,13, 88.8, ⑪⑩, 9, 9,Ｊフィｰルドスピカ, 55,石橋脩, 1.2, 58,  -6,  -6, 8, 17.0,⑪⑩⑧, 9, 1,Ｍシャｰペンエッジ, 80,松岡正, 1.5, 77,* 13,   0, 4,  7.4,①①①
