10年 8月29日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 8月29日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
 9, 9,Ｊタツフレンチ,  3,丸田恭, 1.9, 33, -16, -10,10,196.1, ⑨⑨,,,,,,,,,,,,, 9, 5,Ｆシルクデイブレイク, 68,芹沢純, 1.4, 58,*  2,  -5, 1,  3.3,①①①, 9,13,Ｃマシュケナｰダ, 75,藤岡佑, 0.6, 77,   1,* 20, 1,  3.5,⑬⑬⑬
10,10,Ｉガムシャラ, 22,西村太, 1.9, 34, -17,  -8, 9,187.8, ⑩⑩,,,,,,,,,,,,,10, 4,Ｇヤマニンデュｰン, 68,柴山雄, 1.5, 59,  -1,   1,11, 85.5,⑫⑬⑫,10, 5,Ｄヤマニンミュゼット, 75,四位洋, 0.7, 71,   8,   3, 8, 22.1,⑤⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,11, 8,Ｂマイネルサラン, 73,丹内祐, 1.5, 60,   0,  -4, 9, 29.6,⑤⑥⑧,11,14,Ｉタキオンコウショウ, 71,三浦皇, 0.9, 70,   6,   4,10, 25.7,⑧⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,12, 9,Ｃヤマノベガ, 72,藤田伸, 2.0, 56,*  1, -10, 3,  4.7,④③③,12,10,Ｎベイルリ, 61,山口竜, 0.9, 73,   1,  16,13,130.5,⑭⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｊレグルスハｰト, 63,武英智, 3.9, 43,   0, -23,13,247.1,⑬⑩⑬,13, 3,Ｌピｰチブロｰフィズ, 63,西村太, 1.2, 64,* 11, -12,14,163.4,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｋファｰレサルティ, 64,吉田隼, 2.1, 54,   9, -20,12, 46.6,③④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,090円 複勝:05=270円 02=110円 07=180円 枠連:780円",,,,,,,,,,,,単勝:130円 複勝:04=110円 05=150円 枠連:0円,,,,,,,,,,,,"単勝:370円 複勝:10=160円 06=490円 02=230円 枠連:4,470円",,,,,,,,,,,,"単勝:760円 複勝:02=220円 04=180円 06=410円 枠連:1,640円",,,,,,,,,,,
馬連:700円 ワイド:02-05=330円 05-07=990円 02-07=200円,,,,,,,,,,,,馬連:210円 ワイド:04-05=120円 02-04=280円 02-05=520円,,,,,,,,,,,,"馬連:5,270円 ワイド:06-10=1,870円 02-10=830円 02-06=2,530円",,,,,,,,,,,,"馬連:1,660円 ワイド:02-04=660円 02-06=1,820円 04-06=1,390円",,,,,,,,,,,
"馬単:2,830円 3連複:1,280円 3連単:12,610円",,,,,,,,,,,,"馬単:260円 3連複:760円 3連単:1,380円",,,,,,,,,,,,"馬単:8,270円 3連複:14,270円 3連単:76,600円",,,,,,,,,,,,"馬単:3,940円 3連複:8,760円 3連単:53,400円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 8R  芝1500m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■11R  ダ1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾛｰﾊﾞｰ賞,,,,,,,,,,,,白鳥大橋特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂユニラテラリズム, 62,中舘英,, 67,*  7,* -2, 2,  3.5, ①①, 1, 3,Ａアルアラビアン, 72,藤田伸,, 68,*  0,   5, 1,  3.5,①①①, 1, 1,Ｂサクラベル, 62,藤田伸,, 67,*-12,  10, 3,  7.0,②②②, 1, 4,Ａカホマックス, 83,中舘英,, 85,* 12,* 12, 2,  4.4, ②②
 2,11,Ｆニシノヘレンド, 56,三浦皇, 0.4, 62,*  6,  -4, 3,  6.9, ②②, 2, 4,Ｅタツパｰシヴ, 63,横山典, 0.0, 67,  -1,*  8, 2,  3.7,⑦⑥⑥, 2, 3,Ｄトラストワン, 56,藤岡佑, 0.0, 69, -14,  12, 4,  9.8,③④③, 2, 1,Ｃゼットサンサン, 81,藤田伸, 0.5, 81,* 12,   7, 1,  2.4, ①①
 3, 6,Ｊピエナヴィブレ, 45,古川吉, 0.4, 59,  -2,*  1, 8, 17.3, ⑦⑦, 3, 9,Ｄグランフィｰルド, 63,大野拓, 0.1, 64,*  1,   5, 8, 30.4,②②②, 3,10, ダブルオｰセブン,---,服部茂, 0.1, 68, -16,* 15, 5, 24.8,⑦⑧⑥, 3, 2,Ｈコリコパット, 74,藤岡佑, 0.8, 78,   7,   9, 6, 16.3, ⑤④
 4,10,Ｇダリムｰ, 54,川須栄, 0.6, 60,   4,  -4, 9, 44.5, ⑤⑤, 4, 8,Ｊマキシムトパｰズ, 58,古川吉, 0.1, 67,  -2,* 10, 9, 69.6,⑬⑩⑦, 4, 2, サントメジャｰ,---,小嶋久, 0.2, 67, -16,* 14, 7, 34.6,⑧⑥⑦, 4, 9,Ｄエアティアｰモ, 79,岩田康, 0.9, 76,   7,   7, 3,  4.7, ④⑤
 5, 2,Ｃメグチャン, 62,岩田康, 0.8, 57,  -1,  -3, 1,  3.2, ⑥⑥, 5, 7,Ｉマｰジｰビｰト, 60,岩田康, 0.3, 68,  -3,*  9, 6, 12.4,⑫⑪⑨, 5, 8,Ａロビンフット, 65,勝浦正, 0.2, 66, -15,  11, 1,  1.6,⑥⑤⑤, 5, 6,Ｂイッツアチャンス, 81,古川吉, 1.1, 74,   9,   4, 5, 15.6, ③③
 6, 1,Ｄプリモウェｰブ, 58,丸田恭, 0.9, 56,   5,  -8, 4,  7.6, ③③, 6, 2,Ｆアドマイヤマスタｰ, 63,安藤勝, 0.4, 63,  -2,   7, 3,  4.9,⑧⑧⑧, 6, 4,Ｅエｰシンジャッカル, 55,岩田康, 0.7, 61, -16,   7, 2,  4.8,⑤⑦⑧, 6, 7,Ｊニシノミｰチャン, 71,丸田恭, 1.2, 72,   2,   8, 9, 58.8, ⑥⑥
 7, 9,Ｉダノンスズラン, 46,武幸四, 1.0, 53,  -7,* -2, 6, 11.7, ⑪⑨, 7,13,Ｃタｰジマハル, 65,柴山雄, 0.8, 60,*  0,  -1, 7, 18.6,③③③, 7, 6,Ｆビｰビｰマキシマス, 48,古川吉, 0.7, 58,*-11,  -2, 8, 35.2,①①①, 7,12,Ｅオオヒメ, 78,三浦皇, 1.5, 68,   1,   6, 7, 24.3, ⑦⑦
 8, 8,Ｅスウィングベル, 57,荻野琢, 1.1, 51,  -6,  -2, 7, 13.6, ⑩⑧, 8,11,Ｇネオペンドラゴン, 62,藤岡佑, 0.9, 61,  -1,  -1, 5,  7.9,⑤④④, 8, 9,Ｃクラｰベセクレタ, 59,佐々木, 0.9, 55,*-12,  -2, 6, 28.9,④③④, 8,10,Ｇモアザンスマｰト, 75,四位洋, 1.6, 66,  -6,* 10, 8, 30.1, ⑪⑨
 9, 3,Ｈブリジッドブルｰ, 51,柴山雄, 1.8, 42, -12,  -4,10,188.3, ⑫⑫, 9, 5,Ｌアロマセラピスト, 55,吉田隼, 1.3, 61,  -3,   2,10, 88.8,⑪⑫⑩, 9, 7, リリカルストｰリｰ,---,小国博, 1.0, 59, -21,  10, 9, 95.2,⑩⑨⑩, 9,11,Ｆシズパンチ, 78,佐々木, 1.7, 66,  -4,   7, 4,  6.6, ⑩⑪
10, 4,Ｌベルリｰヌ, 42,勝浦正, 2.0, 41,  -7, -10,11,202.9, ⑧⑩,10, 1,Ｂオメガキングコング, 65,三浦皇, 2.1, 52,  -1, -11, 4,  6.4,④⑤⑤,10, 5, エバｰオンワｰド,---,山口竜, 1.2, 56, -20,   6,10,115.9,⑨⑩⑨,10, 5,Ｋパラダイスイズヒア, 70,芹沢純, 1.7, 65,  -4,   7,10,110.3, ⑨⑧
11,12,Ａグリｰリｰレイ, 62,西村太, 2.1, 45,   4, -19, 5,  7.9, ④④,11, 6,Ｍスリｰキャプテン, 45,川須栄, 2.1, 53,  -4,  -6,13,335.5,⑨⑬⑫,,,,,,,,,,,,,11, 3,Ｉトミケントラスト, 71,勝浦正, 1.8, 64,  -2,   5,11,164.6, ⑧⑩
12, 5,Ｋチャｰミｰベル, 42,大野拓, 2.3, 37,  -7, -12,12,261.5, ⑨⑪,12,10,Ｋジェネラルバイオ, 58,丸田恭, 2.3, 52,  -2,  -9,12,146.9,⑩⑨⑪,,,,,,,,,,,,,12, 8,Ｌヤマサラグランジュ, 69,柴山雄, 2.0, 63,  -7,   7,12,261.4, ⑫⑫
,,,,,,,,,,,,13,12,Ｈカンタベリｰナナ, 62,丹内祐, 5.0, 35,   0, -33,11,118.2,⑥⑦⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,
単勝:350円 複勝:07=150円 11=250円 06=640円 枠連:570円,,,,,,,,,,,,単勝:350円 複勝:03=160円 04=150円 09=560円 枠連:660円,,,,,,,,,,,,"単勝:700円 複勝:01=390円 03=430円 10=1,150円 枠連:3,080円",,,,,,,,,,,,単勝:440円 複勝:04=160円 01=130円 02=280円 枠連:620円,,,,,,,,,,,
"馬連:1,610円 ワイド:07-11=580円 06-07=1,540円 06-11=3,560円",,,,,,,,,,,,"馬連:620円 ワイド:03-04=320円 03-09=1,360円 04-09=1,400円",,,,,,,,,,,,"馬連:2,630円 ワイド:01-03=640円 01-10=1,770円 03-10=2,590円",,,,,,,,,,,,馬連:630円 ワイド:01-04=280円 02-04=600円 01-02=610円,,,,,,,,,,,
"馬単:2,330円 3連複:10,170円 3連単:39,390円",,,,,,,,,,,,"馬単:1,340円 3連複:4,930円 3連単:19,570円",,,,,,,,,,,,"馬単:6,230円 3連複:20,020円 3連単:133,190円",,,,,,,,,,,,"馬単:1,240円 3連複:2,090円 3連単:10,090円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 6R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｷｰﾝﾗﾝﾄﾞｶｯﾌﾟ ＧⅢ,,,,,,,,,,,,札幌ｽﾎﾟﾆﾁ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａグランブリｰズ, 68,川須栄,, 70,*  0,* 11, 7, 14.2,③③③, 1, 1,Ｉメジロジェニファｰ, 63,四位洋,, 79,  -2,  15, 4,  9.1,⑧⑨⑪, 1,10,Ｂワンカラット, 88,藤岡佑,, 91,  10,* 14, 2,  3.7, ⑤③, 1, 5,Ａホｰカｰハリケｰン, 80,藤田伸,, 79,*  5,  11, 2,  3.0,②②②
 2,10,Ｇウエスタンウェイブ, 63,横山典, 0.2, 67,*  1,   7, 1,  3.9,②②②, 2, 9,Ｌツルミプラチナム, 59,柴原央, 0.1, 79,  -2,  14, 5, 11.6,⑨⑩⑧, 2, 5,Ｈジェイケイセラヴィ, 82,江田照, 0.1, 90,  10,  12, 6, 15.3, ③⑤, 2, 2,Ｂブリッツェン, 78,岩田康, 0.0, 82,   3,  15, 1,  2.3,③③③
 3, 4,Ｂガラパ, 68,藤田伸, 0.4, 67,*  1,   5, 2,  4.0,①①①, 3, 7,Ａナムラアｰガス, 76,古川吉, 0.1, 81,  -3,* 17, 3,  5.0,⑪⑪⑨, 3, 3,Ｏベストロケｰション, 71,三浦皇, 0.2, 89,   8,* 14, 8, 36.5, ⑦⑦, 3, 3,Ｈメジロチャンプ, 71,吉田隼, 0.3, 75,*  7,   6, 4,  9.0,①①①
 4,11,Ｄスカイサｰファｰ, 66,岩田康, 0.6, 67,*  0,   6, 5,  9.4,⑤⑤④, 4,10,Ｅセイカカリンバ, 72,柴山雄, 0.2, 74,*  2,   4, 7, 21.6,①①①, 4, 1,Ｃビｰビｰガルダン, 87,安藤勝, 0.4, 87,   9,  10, 1,  2.2, ⑥④, 4, 4,Ｉセイウンオウサム, 70,勝浦正, 0.5, 76,  -1,  13, 6, 26.5,⑦⑥⑤
 5, 2,Ｋサトノコンテッサ, 47,藤岡佑, 0.7, 66,  -1,*  8,11,146.1,⑥⑦⑧, 5, 3,Ｍアポロヴァンドｰム, 58,丹内祐, 0.3, 75,  -1,   7,11, 53.6,④④③, 5, 6,Ｅモルトグランデ, 84,岩田康, 0.4, 87,   4,* 15, 4,  8.9, ⑪⑨, 5,12,Ｅヴェリタス, 75,秋山真, 0.7, 73,   1,  10, 7, 28.6,④⑤⑥
 6,12,Ｃボストンプラチナ, 67,宮崎北, 0.8, 65,  -1,   8, 4,  7.8,⑧⑧⑦, 6, 6,Ｂウォｰクラウン, 75,岩田康, 0.3, 77,  -2,  11, 2,  3.4,⑩⑧⑩, 6, 8,Ｄウエスタンビｰナス, 85,中舘英, 0.6, 84,  10,   6, 7, 26.2, ④⑥, 6, 1,Ｃワｰルドブルｰ, 78,藤岡佑, 0.8, 76,  -6,* 17, 9, 53.3,⑨⑨⑧
 7, 8,Ｊビジュｰトップス, 58,秋山真, 0.9, 65,   0,   5, 9, 20.6,⑦⑥⑥, 7,13,Ｋラガｰアンバｰ, 61,服部茂, 0.4, 78,  -4,  16,12, 73.0,⑬⑬⑬, 7,13,Ｊケイアイアストン, 80,秋山真, 0.6, 83,   4,  13,10, 47.5, ⑫⑫, 7,10,Ｆサトノジュｰオｰ, 73,横山典, 0.9, 74,  -6,* 17, 3,  5.9,⑩⑩⑩
 8, 5,Ｉノｰザンペガサス, 60,黛弘人, 1.2, 62,  -3,   6, 3,  5.5,⑩⑩⑩, 8,12,Ｎメジロアｰスラ, 56,長谷川, 0.4, 80,  -6,* 20,14,127.6,⑭⑭⑭, 8, 2,Ａロｰレルゲレイロ, 88,藤田伸, 0.7, 83,   6,  10, 3,  8.5, ⑨⑧, 8, 8,Ｋヒシフラッシｰ, 68,柴山雄, 0.9, 72,  -1,  10,11,148.2,⑥⑦⑦
 9, 6,Ｅサクラボｰルド, 65,安藤勝, 1.5, 57,*  1,  -2, 6, 10.0,④④⑤, 9,15,Ｊシルクウェッジ, 63,丸田恭, 0.5, 70,*  1,   2, 6, 17.4,③③②, 9,14,Ｋゲイルスパｰキｰ, 78,四位洋, 0.8, 81,   3,  11,13,154.9, ⑬⑬, 9, 9,Ｊニシノウェｰブ, 69,三浦皇, 1.4, 68,  -4,   9,10,108.9,⑧⑧⑨
10, 7,Ｆトウカイアロｰネ, 64,岩部純, 1.6, 60,  -5,   6,10, 26.2,⑪⑪⑪,10, 4,Ｄメイショウベｰネ, 73,川須栄, 0.5, 76,  -3,  13, 8, 30.1,⑫⑫⑫,10,15,Ｆトウカイミステリｰ, 83,武幸四, 0.9, 80,   5,   7, 5, 13.1, ⑩⑪,10, 7,Ｄキシュウグラシア, 75,中舘英, 1.4, 71, -11,* 17, 8, 30.4,⑫⑫⑪
11, 9,Ｌバトラコトキシン,-116,大野拓, 1.8, 56,  -2,   1,12,292.8,⑨⑨⑨,11, 5,Ｆツクバエンジェル, 69,勝浦正, 1.0, 65,  -1,  -1,10, 44.8,⑤⑦⑦,11, 9,Ｇピサノパテック, 82,横山典, 1.1, 76,   0,  10,12, 72.1, ⑮⑮,11, 6,Ｇメスナｰ, 72,丹内祐, 1.6, 62,   3,  -5, 5, 18.7,⑤④④
12, 3,Ｈトレジャｰゴッド, 61,四位洋, 3.2, 48,  -5,  -8, 8, 16.7,⑫⑫⑫,12, 8,Ｈトｰセンユニコｰン, 63,上村洋, 1.1, 66,   0,  -4,15,248.6,⑦⑤⑤,12,16,Ｌトシギャングスタｰ, 78,吉田隼, 1.1, 77,  -1,  11,11, 53.2, ⑯⑯,12,11,Ｌミウラジェット, 65,大野拓, 2.0, 63,  -8,   7,12,300.6,⑪⑪⑫
,,,,,,,,,,,,13,11, ノイエジｰル,---,山口竜, 1.5, 66,  -6,   6,13,111.4,⑮⑮⑮,13, 7,Ｉマヤノツルギ, 81,古川吉, 1.2, 76,   6,   2, 9, 39.8, ⑧⑩,,,,,,,,,,,,
,,,,,,,,,,,,14,16,Ｏハマノドリｰム, 52,西村太, 1.8, 63,  -7,   4,16,270.9,⑯⑯⑯,14, 4,Ｍキルシュブリュｰテ, 77,丸田恭, 1.2, 75,   0,   9,15,209.2, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,15, 2,Ｃサクラエンブレム, 75,藤田伸, 1.8, 56,  -1, -13, 1,  3.2,⑥⑥⑥,15,11,Ｎサｰプラスシンガｰ, 76,勝浦正, 1.4, 73,* 14,  -8,14,159.2, ①①,,,,,,,,,,,,
,,,,,,,,,,,,16,14,Ｇシｰブルｰ, 65,宮崎北, 2.0, 53,*  1, -20, 9, 30.3,②②④,16,12,Ｐポｰトジェネラル, 61,小嶋久, 1.9, 67,* 13, -13,16,466.5, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,420円 複勝:01=330円 10=150円 04=160円 枠連:4,410円",,,,,,,,,,,,単勝:910円 複勝:01=320円 09=330円 07=180円 枠連:920円,,,,,,,,,,,,"単勝:370円 複勝:10=190円 05=480円 03=940円 枠連:1,110円",,,,,,,,,,,,単勝:300円 複勝:05=130円 02=120円 03=190円 枠連:260円,,,,,,,,,,,
"馬連:3,450円 ワイド:01-10=1,190円 01-04=780円 04-10=230円",,,,,,,,,,,,"馬連:3,870円 ワイド:01-09=1,590円 01-07=860円 07-09=1,010円",,,,,,,,,,,,"馬連:3,000円 ワイド:05-10=1,000円 03-10=2,090円 03-05=5,850円",,,,,,,,,,,,馬連:290円 ワイド:02-05=160円 03-05=440円 02-03=400円,,,,,,,,,,,
"馬単:7,040円 3連複:4,580円 3連単:44,630円",,,,,,,,,,,,"馬単:7,500円 3連複:8,100円 3連単:45,880円",,,,,,,,,,,,"馬単:4,690円 3連複:27,710円 3連単:110,430円",,,,,,,,,,,,"馬単:660円 3連複:860円 3連単:3,510円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
