10年 5月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金鯱賞 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａシルバｰキセキ, 65,福永祐,, 65,*  2,*  2, 1,  2.3, ②②, 1, 6,Ｅヤマカツマヤリス, 57,松山弘,, 54,  -6,* -8, 9, 35.4, ⑭⑬, 1, 1,Ｃボｰカリスト, 75,川田将,, 79,*  2,* 15, 2,  5.6,⑯①①, 1, 5,Ａアｰネストリｰ, 93,佐藤哲,, 91,*  7,* 14, 1,  2.9,②②②
 2, 6,Ｂネイルダウン, 64,川田将, 0.2, 63,  -1,*  4, 2,  4.2, ⑥⑥, 2, 1,Ｂチキリユキヒメ, 59,幸英明, 0.2, 54,* -2, -15, 5,  8.6, ④④, 2, 3,Ａスエズ, 76,幸英明, 0.5, 76,  -2,* 16, 1,  2.3,⑦⑪⑦, 2, 9,Ｉドリｰムサンデｰ, 84,秋山真, 0.2, 88,*  7,   9, 6, 13.9,①①①
 3, 3,Ｃトウショウヒｰロｰ, 63,池添謙, 0.3, 62,*  3,  -2, 4,  8.4, ①①, 3,13,Ｏドリｰムヒｰロｰ, 46,池添謙, 0.3, 54,* -1, -19, 8, 31.3, ②②, 3, 7,Ｉラピッドボｰイ, 70,福永祐, 0.9, 71,*  1,   8, 3,  7.6,①②④, 3, 6,Ｇスマｰトギア, 85,池添謙, 0.6, 92,   2,* 18, 4,  9.1,⑬⑫⑫
 4, 1,Ｆマイネルレガｰロ, 57,幸英明, 0.4, 60,  -1,*  2, 3,  5.0, ⑤⑤, 4,14,Ｑシップｰナカヤマ, 38,高倉稜, 0.3, 53,* -1, -18,16,155.0, ③③, 4,14,Ｇアグネスアンカｰ, 73,秋山真, 0.9, 73,  -2,* 13,13, 89.0,⑭⑬⑬, 4, 7,Ｃホワイトピルグリム, 89,四位洋, 0.8, 86,   3,  12, 7, 16.9,⑧⑧⑧
 5,13,Ｄサマｰアイ, 60,浜中俊, 0.6, 60,   0,  -1, 6, 12.9, ④④, 5, 3,Ｈタニノロゼット, 54,川田将, 0.3, 53,  -5, -13, 3,  5.7, ⑩⑩, 5,13,Ｅウインザマキ, 73,高倉稜, 1.0, 71,*  1,   7, 6, 14.3,⑥④②, 5,13,Ｍアドマイヤオｰラ, 75,安藤勝, 0.8, 87,   3,  12, 8, 17.8,⑨⑨⑨
 6,11,Ｅメイショウアルグン, 59,飯田祐, 0.7, 56,  -6,*  3, 5, 10.2, ⑩⑩, 6,11,Ｃフラワｰストｰム, 58,浜中俊, 0.4, 53,*  1, -22,10, 47.3, ①①, 6, 4,Ｄチュウワキング, 74,松田大, 1.2, 74,   0,   9,11, 51.1,⑨⑦⑧, 6, 1,Ｆリトルアマポｰラ, 86,福永祐, 0.8, 86,   4,   9, 9, 25.2,④⑥④
 7,10,Ｈキョウエイバリュｰ, 50,酒井学, 1.4, 55,*  1,  -9, 9, 85.7, ③③, 7, 2,Ｋトップダラｰ, 51,福永祐, 0.4, 50,  -5, -15, 4,  8.3, ⑨⑦, 7, 9,Ｊエアリアルショット, 70,国分恭, 1.2, 72,  -2,  12,12, 75.9,⑪⑯⑪, 7, 8,Ｄアクシオン, 89,藤田伸, 0.8, 85,   4,   9, 3,  5.6,⑦⑤⑥
 8,15,Ｇサンレイランキング, 51,難波剛, 1.7, 48,  -4,  -7,12,152.2, ⑧⑨, 8,12,Ａオメガブルｰベリｰ, 64,岩田康, 0.4, 51,  -3, -17, 1,  2.8, ⑤⑤, 8,15,Ｂサンレイハスラｰ, 76,岩崎祐, 1.4, 68,   0,   5, 5, 13.8,⑧⑤③, 8, 4,Ｂナムラクレセント, 92,岩田康, 0.8, 84,*  6,   6, 2,  3.5,③③③
 9,16,Ｋドラゴンイチロｰ, 47,国分恭, 1.8, 48,  -2, -10,11,131.8, ⑦⑦, 9,17,Ｄカサノヴァソルト, 58,藤岡佑, 0.4, 50,  -5, -15, 2,  4.5, ⑧⑨, 9, 2,Ｋウインザモチ, 70,岩田康, 1.5, 71,   1,   5, 4, 10.3,③⑥⑥, 9,10,Ｋゼンノグッドウッド, 78,武幸四, 1.3, 83,   2,   9,10,154.8,⑫⑪⑩
10, 5, キンショｰカチドキ,---,川須栄, 2.2, 43,  -5, -11,10,119.0, ⑨⑧,10,10,Ｊマイネキラ, 52,佐藤哲, 0.4, 49,  -5, -15,13, 77.9, ⑦⑧,10, 6,Ｎキｰネプチュｰン, 69,長谷川, 1.7, 66,   0,   4,14,100.9,⑩⑧⑤,10, 3,Ｈエイシンドｰバｰ, 85,藤岡佑, 1.4, 78,   5,  -1,11,170.1,⑤④⑤
11, 7,Ｉパワｰクラウン, 49,野元昭, 2.6, 39,  -7, -13,13,154.5, ⑪⑪,11,15,Ｆテイエムファイヤｰ, 56,田嶋翔, 0.5, 49,  -6, -14, 7, 27.9, ⑫⑮,11, 8,Ｆダノンフｰバフｰバ, 73,松山弘, 1.9, 66,  -1,   3, 7, 15.0,⑮⑩⑮,11,11,Ｊエリモハリアｰ, 82,酒井学, 1.8, 75,   2,   0,12,306.5,⑩⑩⑪
12, 9,Ｌロンロンハクユウ, 42,武英智, 3.2, 35, -11, -12,14,293.9, ⑭⑬,12, 7,Ｉシゲルカンスケ, 53,太宰啓, 0.5, 48,  -9,*-10,15,140.2, ⑰⑰,12,12,Ｌタムロチェスト, 70,酒井学, 1.9, 71,  -2,   7, 9, 22.8,④⑮⑯,12,14,Ｌサンレイジャスパｰ, 75,幸英明, 1.9, 75,   0,   3,13,332.1,⑭⑭⑬
13, 2,Ｎオグリピッコロ, 34,佐久間, 3.3, 35,  -9, -14,16,358.8, ⑫⑫,13, 9,Ｇトゥｰファン, 56,藤田伸, 0.5, 48,  -9,*-11, 6, 15.6, ⑮⑭,13, 5,Ｈベストルｰト, 72,藤岡佑, 2.0, 66,  -1,   4, 8, 21.2,⑤⑫⑫,13,12,Ｎエムエスワｰルド, 73,太宰啓, 3.3, 57,   0, -19,14,411.0,⑪⑬⑭
14,12,Ｊエンムスビヒメ, 47,小坂忠, 4.9, 20, -12, -27,15,329.5, ⑬⑭,14,18,Ｍリキアイタイリン, 50,石橋守, 0.7, 48,* -2, -22,18,192.0, ⑥⑥,14,16,Ｐヴァルナ, 62,赤木高, 2.1, 65,   0,   2,16,138.6,⑫⑨⑨,,,,,,,,,,,,
