10年 1月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 1月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝2500m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,迎春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａラッシュザワｰク, 59,内田博,, 62,   4,  -5, 3,  5.4, ④④, 0,10, ノボプロジェクト,---,三浦皇, 0.0, 63,*-12,* 15, 3,  4.9,①①①, 1, 9,Ｂフヨウ, 75,後藤浩,, 77,   6,   9, 1,  2.9, ③②, 1, 9,Ａジャミｰル, 88,安藤勝,, 91,   3,* 24, 1,  2.1,⑪⑩⑩
 2, 4,Ｄディアブリッジ, 55,クラス, 0.8, 53,  -2,  -7, 5,  9.6, ⑧⑦, 1,11, デプラｰタ,---,横山典,, 46, -14,  -1, 1,  3.6,⑦⑤③, 2, 4,Ｅトｰセンベルファム, 72,横山典, 0.5, 73,  -3,* 13, 4,  5.1, ⑪⑩, 2, 1,Ｉポルカマズルカ, 80,横山典, 0.1, 83,*  7,  11, 7, 16.7,①①①
 3, 7,Ｋアｰティカル, 46,柴田善, 0.9, 51,  -6,  -4,10, 45.4, ⑩⑪, 2,13, トウカイシエロ,---,吉田隼, 2.9, 42,*-13,  -7, 7, 28.7,③③④, 3,10,Ｇラヴリｰドリｰム, 70,木幡初, 0.5, 73,   7,   4, 5,  9.6, ④④, 3, 5,Ｄアサティスボｰイ, 85,江田照, 0.4, 83,   5,  14, 3,  7.1,⑦⑧⑦
 4, 9,Ｆネバｰクイン, 55,三浦皇, 1.1, 54,*  6, -17, 1,  2.6, ①①, 3,14, ヴィｰヴァジプシｰ,---,伊藤工, 4.7, 30, -20,  -9,13,167.7,⑯⑯⑭, 4,14,Ａロｰブドヴルｰル, 79,田中勝, 0.8, 70,   2,   6, 2,  4.3, ⑥⑥, 4, 2,Ｂスノｰクラッシャｰ, 87,田中勝, 0.6, 83,   5,  14, 5,  9.8,⑨⑨⑨
 5, 2,Ｅチェリｰブランデｰ, 55,田中勝, 1.2, 49,  -7,  -5, 9, 30.3, ⑫⑫, 4, 3, ダｰクシャイン,---,クラス, 5.2, 27, -17, -18, 9, 33.2,⑭⑫⑫, 5, 2,Ｄライカｰト, 73,津村明, 0.9, 69,* 11,  -4, 6, 21.6, ①①, 5,10,Ｃトリビュｰトソング, 87,柴田善, 0.8, 79,   6,   5, 2,  6.3,⑧⑤⑥
 6,10,Ｃボンジュｰルチエ, 56,江田照, 1.2, 51,   3, -15, 7, 20.2, ⑥⑥, 5, 1, サンマルキング,---,大野拓, 6.7, 16, -19, -27,15,337.3,⑮⑮⑮, 6,11,Ｆネイヴルトウショウ, 71,吉田豊, 1.0, 69,   3,   2, 3,  4.7, ⑤⑤, 6,11,Ｆドットコム, 84,吉田隼, 0.8, 78,*  7,   2, 8, 17.3,④③③
 7, 6,Ｇオフェンシヴライン, 52,松岡正, 1.3, 47, -21,*  6, 4,  9.2, ⑯⑯, 6, 8, ナンヨｰビクトリｰ,---,柴田善,15.0,-41, -18, -98,11, 99.1,⑤⑭⑯, 7, 5,Ｃピンクバｰディｰ, 74,大庭和, 1.2, 64,  -8,* 11, 8, 46.6, ⑭⑫, 7, 6,Ｈザサンデｰフサイチ, 82,四位洋, 1.0, 77,   6,   4, 4,  7.4,③⑥④
 8,12,Ｉツｰピｰスルｰラｰ, 51,的場勇, 1.4, 51,*  7, -20, 8, 20.4, ②②,,,,,,,,,,,,, 8, 1,Ｉラヴリｰテンダｰ, 66,北村宏, 1.2, 66,   1,   3, 9, 60.1, ⑦⑧, 8, 4,Ｊスズノオオゴン, 79,後藤浩, 1.3, 75,   5,   1,10,168.8,⑥⑦⑤
 9,15,Ｌノアシｰズ, 46,草野太, 1.6, 46,  -2, -14,12,103.3, ⑨⑧,,,,,,,,,,,,, 9, 3,Ｊジャｰジデスマイル, 62,柴山雄, 1.7, 62, -11,* 10,13,134.2, ⑮⑮, 9,12,Ｇセタガヤフラッグ, 83,的場勇, 1.7, 69,   6,  -9, 9, 41.4,⑤④⑧
