10年 6月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3170m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 7,Ｈオｰナｰズアイ, 51,飯田祐, 1.1, 54,  -3,  -8,15,238.4, ⑤④, 9, 5, ビｰビｰライナｰ,,柴田未,213.9,,,,10, 46.1,⑫⑪⑪, 9, 6,Ｌハギノアスラン, 60,鮫島良, 1.5, 64,   0,  -1,15,158.5, ⑫⑩, 9,10,Ｌマイネトゥインクル, 75,川島信, 1.6, 74,   8,  -5,10, 35.6,⑪⑪⑨
10,11, キｰスナック,---,国分恭, 1.2, 53, -10,  -3,11,109.2, ⑫⑬,10,12, アツキオモイ,,平沢健,214.2,,,, 8, 28.6,①①④,10,13,Ｐキングコｰリンオｰ, 50,川須栄, 1.9, 59,  -2,  -3,16,161.3, ⑭⑮,10, 9,Ｋタニノディキディキ, 76,太宰啓, 1.7, 73,   8,  -5,12,189.8,⑨⑩⑪
11, 2, グリｰムバイオ,---,高倉稜, 1.4, 50,  -5,  -9, 6, 15.2, ⑥⑦,11, 7, サンベルナｰル,,高野和,214.4,,,,13,115.2,⑧⑨⑩,11,14,Ｆヒシコモンズ, 71,佐藤哲, 1.9, 60,   2,  -7, 1,  4.6, ⑦⑧,11,12,Ｈリアルプリンス, 78,中舘英, 1.8, 71,* 12, -18, 4,  9.8,③③③
12, 1,Ｌメイショウフント, -4,川須栄, 2.1, 44, -15,  -7,12,122.4, ⑭⑭,12,11, ブラボｰデイ,,石神深,214.6,,,, 7, 20.6,⑭⑭⑭,12,15,Ｋグロｰリｰブリッジ, 60,石橋守, 2.1, 59,*  6, -15,10, 30.7, ①①,12,11,Ｇマルティンスタｰク, 80,池添謙, 2.2, 69,  10, -18, 6, 22.0,⑥⑥⑦
13,16, エイシンドｰン,---,赤木高, 2.9, 37, -18, -10,13,182.7, ⑯⑯,13,13, トウカイマジック,,蓑島靖,214.9,,,,12,111.4,③⑤⑥,13, 7,Ｊクイックメｰル, 65,国分恭, 2.4, 55,   3, -13, 7, 11.4, ⑥⑪,,,,,,,,,,,,
14,15,Ｆサンマルフラワｰ, 55,中舘英, 3.2, 34,  -6, -24,10, 63.1, ⑦⑪,14, 4, スリｰアトラス,,今村康,215.5,,,,14,129.6,⑬⑬⑫,14, 9,Ｍナビエストｰクス, 60,岡部誠, 2.5, 54,   4, -15,11, 34.0, ④⑤,,,,,,,,,,,,
15, 5,Ｋヒロコミステリｰ, 37,村田一, 3.4, 33, -18, -14,16,292.1, ⑮⑮,,,,,,,,,,,,,15, 4,Ｏリョウガ, 54,秋山真, 2.9, 51,  -5,  -9,13,108.7, ⑯⑯,,,,,,,,,,,,
16, 8, エｰシンマンタｰナ,---,秋山真, 5.1, 17,  -7, -41, 8, 50.4, ⑨⑫,,,,,,,,,,,,,16, 8,Ｎノボニョ, 57,藤岡康, 5.2, 34,*  5, -39,14,128.9, ③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-5),,,,,,,,,,,
"単勝:220円 複勝:14=120円 13=240円 12=160円 枠連:1,260円",,,,,,,,,,,,"単勝:1,520円 複勝:09=260円 06=130円 03=150円 枠連:510円",,,,,,,,,,,,"単勝:730円 複勝:03=230円 16=190円 12=250円 枠連:1,810円",,,,,,,,,,,,"単勝:510円 複勝:02=300円 06=1,600円 01=880円 枠連:3,900円",,,,,,,,,,,
"馬連:1,160円 ワイド:13-14=510円 12-14=320円 12-13=920円",,,,,,,,,,,,"馬連:1,810円 ワイド:06-09=710円 03-09=920円 03-06=270円",,,,,,,,,,,,"馬連:1,950円 ワイド:03-16=710円 03-12=950円 12-16=540円",,,,,,,,,,,,"馬連:12,420円 ワイド:02-06=3,290円 01-02=1,930円 01-06=6,270円",,,,,,,,,,,
"馬単:1,850円 3連複:1,840円 3連単:8,740円",,,,,,,,,,,,"馬単:5,250円 3連複:2,130円 3連単:21,690円",,,,,,,,,,,,"馬単:4,370円 3連複:4,030円 3連単:26,440円",,,,,,,,,,,,"馬単:21,450円 3連複:58,190円 3連単:334,550円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,かきつばた賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｋマカリオス, 51,高倉稜,, 68,*  6,*  4, 6, 16.2,②②②, 1,15,Ａロｰドホｰリｰ, 67,藤田伸,, 63,  -4,*  1, 2,  3.6,⑬⑨⑨, 1,16,Ｅトムウィンズ, 71,浜中俊,, 77,   7,   1, 7, 18.2, ⑪⑨, 1, 6,Ｇハｰドダダンダン, 67,藤岡康,, 71,   0,   5, 7, 17.9,③④③
 2, 5,Ａステキナシャチョウ, 71,秋山真, 0.1, 67,*  6,   2, 1,  1.9,①①①, 2,12,Ｈダンスオブザムｰン, 51,松田大, 0.1, 62,  -5,*  0, 9, 49.8,⑦⑧⑦, 2,13,Ｂロイヤルネックレス, 74,藤岡康, 0.0, 76,   8,   0, 1,  3.6, ⑧⑧, 2, 3,Ｈシルクオｰルディｰ, 63,四位洋, 0.1, 72,  -3,* 12, 4,  6.9,⑨⑧⑪
 3,13,Ｅウインシュヴァルツ, 63,荻野琢, 0.5, 67,   4,   2, 5, 15.4,⑦⑥④, 3, 6,Ｉタッチマイハｰト, 51,小坂忠, 0.1, 61,  -4,* -2,10,102.3,④⑥⑥, 3,12,Ｃエルプレジデンテ, 73,佐藤哲, 0.1, 75,   6,*  5, 5, 14.0, ⑭⑫, 3, 1,Ｂタニノエポレット, 73,上村洋, 0.1, 73,  -2,*  9, 2,  5.0,⑥⑦⑤
 4, 8,Ｆマイネルウィット, 61,佐藤哲, 0.9, 63,*  6,  -4, 3,  7.6,⑤③③, 4,18,Ｃルｰルステディｰ, 62,幸英明, 0.1, 60,* -3,  -5, 3, 14.4,⑤④④, 4, 4,Ｍキャニオンブラウン, 60,松田大, 0.2, 76,   4,*  4,10, 30.3, ⑬⑮, 4, 8,Ｅパントクラトｰル, 68,鮫島良, 0.2, 72,  -2,   8, 5, 14.0,⑧⑨⑧
 5,10,Ｄナンヨｰスラッガｰ, 63,幸英明, 0.9, 62,   3,   0, 2,  3.4,⑧⑦⑦, 5, 2,Ｄダノンアンチョ, 62,川田将, 0.2, 60,* -3,  -6, 1,  1.6,②②②, 5,18,Ｏテｰオｰティアラ, 60,鮫島良, 0.3, 75,   3,*  6, 9, 19.4, ⑯⑯, 5,11,Ｄレッドバリオス, 70,川田将, 0.3, 67,*  1,  -6, 3,  5.1,①①①
 6,12,Ｃスペシャルロｰド, 63,川田将, 1.0, 63,   3,   1, 4, 11.2,⑬⑨⑧, 6, 8,Ｆヤマカツセイリュウ, 58,太宰啓, 0.5, 56,* -3, -10, 5, 18.4,⑧⑤⑤, 6,11,Ｄホｰクウィンザｰ, 71,古川吉, 0.3, 76,   7,  -1, 4,  9.9, ⑩⑪, 6, 2,Ｃマイネヴィント, 71,浜中俊, 0.5, 66,  -2,   0, 8, 18.7,⑦⑤⑥
 7,11,Ｂシゲルサコン, 64,小坂忠, 1.0, 63,   2,*  4, 7, 59.0,⑫⑫⑨, 7,17,Ｇヴォイスメｰル, 57,国分恭, 0.6, 57,  -6,  -5, 4, 14.7,⑰⑭⑪, 7, 9,Ａマイファｰストラヴ, 75,武幸四, 0.3, 74,   8,  -4, 2,  3.9, ⑦⑦, 7, 5,Ｉマルカゴクウ, 61,池添謙, 0.9, 62,*  2, -15, 6, 14.3,②②②
 8, 2,Ｉアメｰジングシチｰ, 54,川須栄, 2.3, 52,   5, -14,14,216.1,④⑤⑥, 8, 5,Ｎロスマリン, 45,石橋守, 0.9, 53,  -6,  -9,13,181.4,⑨⑩⑩, 8,17,Ｈファミリズム, 67,川田将, 0.5, 70,*  9, -12, 6, 17.6, ⑥④, 8,10,Ｊスペシャルイモン, 59,太宰啓, 2.0, 52,  -1, -24,10, 77.5,④③④
 9, 6,Ｍテイエムゴッタマシ, 39,芹沢純, 2.5, 53,  -1,  -3,16,533.3,⑮⑯⑯, 9,16,Ｌヤマニンギモｰヴ, 48,渡辺薫, 0.9, 53,* -2, -18,12,158.3,③③③, 9,14,Ｋスペｰスオｰバｰ, 64,村田一, 0.7, 70,   6,  -4,14,103.0, ⑮⑬, 9, 4,Ｆオｰスミカイエン, 68,藤田伸, 2.3, 50,  -3, -20, 9, 20.7,⑪⑪⑨
10,14, タイムリｰプ,---,浜中俊, 2.7, 52,   0,  -8,12,107.2,⑯⑮⑭,10, 1,Ｊマリアダンス, 50,安藤光, 0.9, 53,  -7,  -6,14,269.1,⑪⑮⑮,10, 6,Ｊマイサイドキック, 65,国分恭, 0.7, 67,* 11, -17,13, 62.6, ②②,10, 7,Ｋエムオｰミサイル, 42,岡部誠, 2.5, 49,  -4, -20,11,242.7,⑩⑩⑩
11, 9,Ｊシゲルユキムラ, 52,国分恭, 2.7, 51,   2, -13,11,104.4,⑪⑩⑪,11, 3,Ｅテンシノオリジナル, 59,高倉稜, 1.0, 53,  -9,  -5, 7, 29.6,⑭⑯⑯,11, 3,Ｌラブイズモネ, 60,川須栄, 0.8, 67,* 10, -15,18,231.0, ⑤⑥,,,,,,,,,,,,
12, 1,Ｌテイエムタフネス, 41,田中健, 2.8, 53,   6, -18,10, 98.3,③④⑤,12, 4,Ｋアドマイヤアｰチ, 49,藤岡康, 1.2, 51,  -6, -12, 8, 48.9,⑯⑬⑭,12, 5,Ｇドナフュｰジョン, 69,高倉稜, 1.0, 66,   4,  -8, 8, 18.3, ⑫⑭,,,,,,,,,,,,
13,15, シンゼンボｰイ,---,飯田祐, 3.0, 49,   1, -12, 8, 79.1,⑭⑬⑫,13, 9,Ｍトップスマイル, 46,岡部誠, 1.3, 52,  -5, -12,15,293.9,⑫⑫⑬,13, 2,Ｎロイヤルクリッパｰ, 60,幸英明, 1.2, 63,*  9, -21,12, 55.3, ④⑤,,,,,,,,,,,,
14, 4, ユウキング,---,岡部誠, 3.7, 45,   0, -17,15,258.0,⑩⑭⑬,14,10,Ｑビバタイヨｰコウ, 39,岩崎祐, 1.8, 45,  -5, -22,17,533.9,⑩⑪⑫,14, 1,Ｑドンスピリタス, 53,中村将, 1.4, 60,* 11, -27,16,151.5, ①①,,,,,,,,,,,,
15,16,Ｇビクトリアクロス, 57,中舘英, 3.8, 44,   2, -20, 9, 87.3,⑨⑪⑮,15, 7,Ｂモジュレｰタｰ, 63,池添謙, 2.4, 40,  -4, -35, 6, 23.4,⑥⑦⑧,15, 8,Ｉデュｰン, 65,太宰啓, 1.4, 60,* 11, -27,11, 53.7, ③③,,,,,,,,,,,,
16, 3,Ｈフタタビ, 57,高田潤, 3.8, 43,   3, -23,13,165.5,⑥⑧⑩,16,11,Ｏブレイズアイ, 44,川島信, 2.6, 37,* -2, -43,11,114.5,①①①,16, 7,Ｆキングウェｰルズ, 70,四位洋, 1.7, 60,   0,  -7, 3,  4.8, ⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,17,13,Ｐスリｰゴｰフライト, 44,小林徹, 2.8, 37,  -8, -29,18,627.1,⑮⑰⑰,17,10,Ｐメイショウサンドラ, 59,飯田祐, 2.5, 50,   7, -34,15,139.7, ⑨⑩,,,,,,,,,,,,
,,,,,,,,,,,,18,14,Ｒテイエムブルｰス, 38,浜中俊, 4.0, 27, -14, -33,16,369.2,⑱⑱⑱,18,15,Ｒジャズトレイン, 45,大下智, 3.8, 40,  -3, -34,17,188.6, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,620円 複勝:07=350円 05=120円 13=370円 枠連:550円",,,,,,,,,,,,"単勝:360円 複勝:15=170円 12=750円 06=1,080円 枠連:3,750円",,,,,,,,,,,,"単勝:1,820円 複勝:16=460円 13=170円 12=320円 枠連:1,200円",,,,,,,,,,,,"単勝:1,790円 複勝:06=440円 03=220円 01=170円 枠連:5,160円",,,,,,,,,,,
"馬連:1,890円 ワイド:05-07=670円 07-13=2,510円 05-13=480円",,,,,,,,,,,,"馬連:5,040円 ワイド:12-15=1,310円 06-15=2,890円 06-12=8,970円",,,,,,,,,,,,"馬連:5,300円 ワイド:13-16=1,440円 12-16=4,310円 12-13=1,010円",,,,,,,,,,,,"馬連:5,090円 ワイド:03-06=1,490円 01-06=1,120円 01-03=540円",,,,,,,,,,,
"馬単:5,100円 3連複:5,880円 3連単:41,320円",,,,,,,,,,,,"馬単:7,620円 3連複:54,850円 3連単:218,800円",,,,,,,,,,,,"馬単:12,380円 3連複:19,770円 3連単:156,570円",,,,,,,,,,,,"馬単:12,260円 3連複:7,550円 3連単:71,150円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■12R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,深草ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ａリッカスウィｰプ, 61,中舘英,, 73,* 11, -10, 1,  2.3, ②②, 1,12,Ａマルカバッケン, 76,武幸四,, 74,*  7,   6, 1,  1.5, ③③, 1, 6,Ｃファイナルスコアｰ, 84,藤田伸,, 81,   3,* 14, 2,  3.8, ⑬⑫, 1,16,Ａホｰカｰハリケｰン, 84,岡部誠,, 79,  14,  -5, 1,  2.6, ④④
 2, 7,Ｃスマｰトムｰビｰ, 54,渡辺薫, 0.3, 71,* 12, -15, 8, 19.3, ①①, 2, 4,Ｈヴェリタスロｰズ, 67,池添謙, 0.6, 65,  -2,* 10, 4, 13.2, ⑭⑫, 2,16,Ｄマハｰバリプラム, 83,川田将, 0.0, 81,   4,* 13, 3,  9.1, ⑫⑨, 2,10,Ｉダイメイザバリヤル, 74,松田大, 0.0, 78,   5,   7, 9, 23.1, ⑪⑨
 3,14,Ｉミキノバンジョｰ, 49,川島信, 0.6, 57, -11,*  3, 6, 16.5, ⑬⑭, 3, 7,Ｃエｰシンテュポｰン, 72,高倉稜, 0.7, 64,  -3,*  9, 7, 21.5, ⑮⑬, 3, 1,Ａトｰセンピングス, 87,上野翔, 0.1, 82,* 16,   0, 1,  2.6, ①①, 3,13,Ｊアグネスヨジゲン, 73,秋山真, 0.1, 75,   1,* 11,13, 66.5, ⑭⑭
 4, 5,Ｊマルタカボス, 46,岡部誠, 0.7, 61,   7, -16,14,108.4, ④④, 4, 5,Ｄベネラ, 71,浜中俊, 0.8, 65,*  9,  -3, 6, 19.8, ②②, 4, 2,Ｂネオフリｰダム, 85,国分恭, 0.2, 81,* 16,   0, 5, 10.5, ②②, 4, 9,Ｃメモリｰパフィア, 78,国分恭, 0.3, 77,* 19, -17, 4,  8.8, ②②
 5, 6,Ｄヒデノキセキ, 54,松田大, 0.8, 56, -13,*  3, 7, 17.3, ⑯⑬, 5,14,Ｋペプチドルパン, 64,佐藤哲, 0.8, 65,   0,   6,12, 83.0, ⑫⑦, 5, 3,Ｌアズライト, 79,藤岡康, 0.4, 79,   9,   5,13,102.6, ⑦⑤, 5, 6,Ｂアイディンパワｰ, 78,川須栄, 0.4, 71,   4,   3,14, 71.7, ⑫⑩
 6,15,Ｂチキリパンドラ, 59,幸英明, 1.0, 55,   2, -14, 4,  9.4, ⑦⑦, 6, 3,Ｊシゲルソウウン, 66,田嶋翔, 0.9, 63,   5,   0, 8, 49.3, ⑤⑤, 6, 4,Ｉピｰチドラフト, 80,村田一, 0.4, 78,  10,   3,10, 33.4, ④③, 6,18,Ｍハｰリカ, 71,四位洋, 0.4, 71,  -1,*  9,17,120.3, ⑮⑰
 7, 2,Ｇノヴェルデザイン, 53,浜中俊, 1.2, 51,  -6,  -9, 9, 19.4, ⑫⑪, 7,10,Ｂミニｰバロｰズ, 73,古川吉, 1.0, 62,   1,   2, 2,  7.3, ⑨⑨, 7,11,Ｇフキラウソング, 82,四位洋, 0.5, 76,   6,   7, 9, 25.9, ⑧⑩, 7, 1,Ｇアディアフォｰン, 76,上村洋, 0.4, 73,   6,   0, 5, 13.4, ⑥⑥
 8,13,Ｌメイショウエポック, 43,石橋守, 1.4, 50,   4, -23,11, 51.7, ⑥⑥, 8, 8,Ｉアプロｰチミｰ, 66,川田将, 1.1, 61,   0,   2, 3, 10.7, ⑪⑭, 8, 8,Ｆテイエムクレナイ, 82,古川吉, 0.5, 75,   0,* 12, 4,  9.4, ⑯⑯, 8,11,Ｄアルｰリングムｰン, 77,高倉稜, 0.5, 71,   5,   0, 2,  4.1, ⑬⑪
 9,12,Ｅシップｰナカヤマ, 53,高倉稜, 1.4, 49,   0, -18, 5, 12.1, ⑧⑧, 9,13,Ｆプリンセスエリｰ, 68,川島信, 1.1, 61,  -7,*  9,10, 70.1, ⑯⑯, 9,12,Ｅブラックシャドウ, 82,高倉稜, 0.6, 75,   5,   7, 6, 15.8, ⑩⑪, 9, 2,Ｐマチカネオイカゼ, 68,浜中俊, 0.5, 71,   6,  -3,18,122.2, ⑦⑦
10, 1,Ｆエイシンロックオン, 53,藤岡康, 1.9, 45,*  8, -33, 3,  8.3, ③③,10,15,Ｅシゲルシゲザネ, 70,幸英明, 1.2, 60,   6,  -4, 5, 14.0, ④④,10, 7,Ｈリリｰハｰバｰ, 80,池添謙, 0.6, 75,   5,   7, 8, 20.1, ⑨⑧,10, 8,Ｆテｰオｰエンペラｰ, 76,酒井学, 0.6, 72,  14, -13, 7, 21.2, ③③
11,17,Ｋアグレッシブロｰズ, 44,秋山真, 1.9, 45, -19,* -6,10, 33.0, ⑱⑱,11, 2,Ｎタマモワルツ, 62,秋山真, 1.3, 59,   1,   0,14,189.2, ⑩⑪,11,15,Ｊフサイチコウキ, 80,岡部誠, 0.6, 77,   8,   4, 7, 17.5, ⑥⑦,11, 7,Ｈディアエンデバｰ, 74,藤田伸, 0.7, 67,  -4,*  9, 3,  8.1, ⑱⑱
12, 8,Ｈグランデメディコ, 51,太宰啓, 2.0, 41,  -2, -24,12, 54.7, ⑩⑨,12, 9,Ｌテイエムウミユキ, 64,高井彰, 1.6, 57,   4,  -4,11, 79.6, ⑥⑧,12,13,Ｎトウショウガナｰ, 75,上村洋, 0.6, 78,  11,   1,12, 87.1, ③④,12, 5,Ｌコパノマユチャン, 72,武幸四, 0.7, 68,  -1,   6,11, 44.0, ⑯⑮
13, 9,Ｏミヤジアンジェラ, 38,国分恭, 2.2, 42, -14, -14,17,295.9, ⑰⑮,13, 6,Ｍノボシャンパｰニュ, 63,国分恭, 2.3, 50,  -2,  -7,13,145.3, ⑬⑮,13, 9,Ｏゼンノトレヴィ, 74,幸英明, 0.9, 72,   3,   6,14,123.5, ⑭⑬,13,14,Ｏハマノモナｰク, 69,渡辺薫, 0.7, 69,  -1,   7,16,100.4, ⑰⑯
14,18, サクラリベルテ,---,四位洋, 2.4, 39,*  8, -40, 2,  5.7, ⑤⑤,14,11,Ｐドンイｰスタｰ, 57,藤岡康, 2.5, 49,   4, -14,15,292.9, ⑦⑥,14, 5,Ｐシベリアンクラシカ, 72,鮫島良, 1.1, 70,   0,   7,16,284.5, ⑮⑮,14,15,Ｋピｰスピｰス, 72,池添謙, 0.8, 69,   7,  -5, 6, 19.7, ⑧⑧
15, 3,Ｐタケデンマｰブル, 35,鷹野宏, 2.5, 35,  -4, -29,18,444.8, ⑨⑩,15, 1,Ｏノアライン, 60,田中健, 2.8, 47,*  9, -21,16,469.3, ①①,15,10,Ｍスｰサンライダｰ, 76,小林徹, 1.2, 72,   8,  -1,15,124.5, ⑤⑥,15, 3,Ｒクリンゲルベルガｰ, 64,田中健, 0.9, 67,   4,  -4,15, 84.0, ⑨⑫
