10年 2月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 2月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橿原ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂシルククラリティ, 61,小牧太,, 60,* -3,*  1, 1,  3.0,①①①, 1, 7, マッキｰガリウム,,佐久間,,,,, 9, 49.8,①①①, 1, 7,Ｂキラウエア, 73,武豊  ,, 73,   2,*  8, 4,  9.9,⑦⑦⑦, 1, 6,Ｃスペシャルクイン, 85,藤田伸,, 85,*  5,  16, 1,  2.6, ①①
 2,12,Ｌスプリングミント, 43,池添謙, 0.2, 60,* -4,*  2, 6, 16.0,②②②, 2, 5, シｰスピアｰ,,白浜雄,200.1,,,, 1,  2.6,④④③, 2, 6,Ｃアドマイヤプレミア, 70,川田将, 0.0, 74,   2,* 11, 7, 48.2,⑨⑧⑧, 2, 5,Ｂテイエムクレナイ, 85,安藤勝, 0.2, 81,*  4,  15, 2,  3.7, ②②
 3, 5,Ｆアルデュイナ, 54,武豊  , 0.4, 61,  -5,*  3, 4,  8.0,⑨⑦⑥, 3, 4, スタｰフォワｰド,,北沢伸,200.5,,,, 2,  2.8,⑤②②, 3,11,Ｈシルクフィｰリング, 63,小牧太, 0.2, 68,*  4,   1, 3,  9.4,①①①, 3, 2,Ａドリｰムクラウン, 86,横山典, 0.5, 80,   3,  13, 3,  5.1, ③③
 4, 4,Ｅマイネヴィント, 57,和田竜, 0.7, 56,* -4,  -2, 5, 10.8,③④④, 4, 1, マルサンリタｰン,,難波剛,200.7,,,,11, 89.3,③⑧⑤, 4, 5,Ｆエリモサプライズ, 64,和田竜, 0.3, 69,   2,   5, 6, 44.4,⑥⑥⑥, 4,10,Ｄマハｰバリプラム, 84,川田将, 0.6, 80,   1,  14, 4,  7.1, ⑥⑦
 5,10,Ａクリｰンエメラルド, 62,佐藤哲, 0.7, 57,  -5,   0, 3,  4.5,⑤⑤⑤, 5,10, ビｰビｰライナｰ,,柴田未,200.9,,,, 8, 49.6,⑥⑥⑥, 5, 9,Ａオｰスミイレブン, 75,四位洋, 0.4, 67,*  4,   0, 1,  1.3,②②②, 5, 4,Ｍエｰシンビｰセルズ, 69,小牧太, 0.7, 79,  -3,  18, 9, 39.4, ⑩⑩
 6,13,Ｄメイショウサバト, 57,田嶋翔, 0.7, 56,* -4,  -3, 2,  3.0,④③③, 6, 9, デンコウヨシキ,,岩崎祐,201.4,,,,12,163.0,⑦⑦⑧, 6, 2,Ｅコウユｰヒｰロｰ, 66,浜中俊, 1.0, 65,   3,  -3, 9, 71.1,③⑤⑤, 6,11,Ｉアナモリ, 80,岩田康, 0.7, 80,  -8,* 22, 5, 13.3, ⑪⑪
 7, 7,Ｉノアスカｰレット, 50,浜中俊, 1.6, 52,  -7,  -5,10, 81.0,⑦⑧⑦, 7,12, カシノダンク,,高野容,201.7,,,,10, 65.6,⑧⑨⑦, 7, 4,Ｄマジェスティバイオ, 67,岩田康, 1.1, 63,   3,  -4, 2,  7.4,④③③, 7, 1,Ｅジェイケイボストン, 82,幸英明, 0.7, 79,   0,  14, 8, 34.3, ⑧⑥
 8,11,Ｎハイプレイズ, 37,岩田康, 2.0, 48,  -7,  -9, 7, 45.8,⑧⑨⑨, 8, 6, マッハジュウクン,,西谷誠,201.8,,,, 3,  4.9,②③④, 8,13,Ｇロングカムイ, 64,藤岡佑, 1.2, 63,  -1,   2, 5, 17.9,⑫⑪⑪, 8, 3,Ｇテイエムカゲムシャ, 81,和田竜, 0.9, 77,   2,  10,10, 39.7, ⑤⑤
