10年 4月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂプロポｰズ, 63,北村宏,, 61,   0,   1, 2,  5.0, ⑤③, 1, 8,Ａジュヌドラゴン, 68,戸崎圭,, 54,* -8,* 10, 1,  2.3,⑨④③, 1, 7,Ａネオレボルｰション, 81,横山典,, 74,*  0,* 21, 1,  1.8,②②②, 1, 8,Ｉケイアイダイオウ, 82,伊藤工,, 84,   5,* 18, 8, 14.2, ⑬⑬
 2, 9,Ｊニシノヤッコ, 52,岩田康, 0.0, 64,*  2,   0, 6,  8.5, ②②, 2, 9,Ｂダイビングキャッチ, 63,吉田豊, 0.3, 50,  -9,* 10, 6, 12.5,⑥⑦⑧, 2, 4,Ｂボンバルディエｰレ, 78,柴田善, 0.7, 71,  -2,* 19, 3,  7.4,⑤⑦⑥, 2, 9,Ａデイトユアドリｰム, 87,松岡正, 0.2, 83,   8,* 14, 3,  6.4, ⑫⑪
 3,14,Ｄミクル, 62,横山典, 0.1, 62,*  2,  -2, 1,  3.5, ①①, 3, 4,Ｅリアライズトロイカ, 57,岩田康, 0.4, 51,  -9,   7, 3,  5.5,③⑤⑤, 3, 6,Ｄカｰネリアンシチｰ, 76,内田博, 0.8, 69,*  1,  12, 2,  2.9,①①①, 3, 5,Ｃサクセスオネスティ, 85,内田博, 0.2, 84,* 14,   9, 1,  3.5, ②②
 4,12,Ｆチェリｰウォｰタｰ, 58,丸山元, 0.3, 62,  -1,  -1, 5,  8.2, ⑥⑤, 4, 3,Ｃウエスタンウェイブ, 60,柴田善, 0.6, 49,  -9,   8, 2,  4.4,⑤⑥⑥, 4, 8,Ｃマイネルビスタ, 77,木幡初, 0.8, 70,  -3,* 20, 4, 12.3,⑨⑩⑧, 4,10,Ｄフミノパシフィック, 85,石橋脩, 0.7, 80,* 13,   5, 5, 10.4, ③③
 5, 2,Ｃレインボｰハｰト, 63,戸崎圭, 0.5, 59, -10,*  5, 3,  6.2, ⑬⑫, 5, 6,Ｄトゥルｰマイハｰト, 58,内田博, 0.9, 46,* -8,   2, 4,  6.1,④③④, 5,11,Ｈライトニングラン, 70,三浦皇, 1.3, 68,  -4,  17, 6, 34.8,⑫⑪⑫, 5, 6,Ｈサラトガ, 82,郷原洋, 0.8, 78,   8,   9,12, 54.0, ⑪⑨
 6, 8,Ｉムラマサヒメ, 53,吉田隼, 0.7, 58,  -4,  -1,13,114.1, ⑦⑦, 6,13, アポロヴァンドｰム,---,後藤浩, 1.0, 42,* -8,   1, 5,  7.9,②②②, 6,10,Ｉウインアトラス, 70,田中勝, 1.3, 66,*  0,  11, 7, 39.7,④③⑤, 6, 3,Ｎダノンブライアン, 78,蛯名正, 0.9, 78,  11,   5, 6, 10.6, ⑦④
 7, 7, アリガタイ,---,三浦皇, 0.9, 55,  -6,  -1,12, 66.5, ⑪⑨, 7, 2,Ｋナンヨｰビクトリｰ, 27,張田京, 1.0, 47, -11,   6, 7, 87.0,⑦⑨⑦, 7, 3,Ｅマイネルアベニｰル, 75,松岡正, 1.4, 64,  -1,  11, 5, 26.5,③④③, 7,12,Ｂスペｰスフライト, 85,吉田豊, 1.0, 76,   4,  12,11, 41.7, ⑮⑭
 8,10,Ｅムｰンダスト, 61,田中博, 1.2, 53,*  1, -10, 4,  6.9, ③④, 8,11,Ｆロｰレルデパｰル, 46,江田照, 1.9, 39,* -8,  -6, 8,154.3,①①①, 8,12,Ｋジｰトップキセキ, 67,西田雄, 1.5, 65,  -2,  11,11,191.9,⑧⑥⑦, 8,11,Ｐモアザンスマｰト, 75,吉田隼, 1.0, 77,   3,  12,15,120.0, ⑯⑮
