10年12月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年12月 4日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 6,13,Ｄミススパイダｰ, 55,後藤浩, 0.7, 47,* -1,  -6, 2,  4.7,⑤④④, 6,10, マイネスウィｰト,---,松岡正, 1.4, 27, -28,*-15, 2,  3.8, ⑨⑨, 6,10,Ｈマイネルパルティア, 73,津村明, 0.6, 74,  -1,  17,11, 50.8,⑬⑪⑩, 6,14,Ｈグラスゴッド, 85,伊藤工, 0.6, 86,  12,   5,11,153.2,⑩⑩⑩
 7,10,Ｋラブバｰボン, 46,伊藤工, 1.0, 47,  -4,  -3,14,190.0,⑧⑩⑨, 7, 9, メメエナン,---,岩部純, 1.7, 22, -21, -25, 6, 13.3, ⑦⑥, 7, 3,Ｄマルサライガｰ, 78,伊藤工, 0.6, 74,   0,  16, 8, 23.7,⑨⑨⑨, 7,15,Ｋエジソン, 81,北村宏, 0.7, 84,  12,   2,10,143.8,⑧⑨⑧
 8, 9,Ｇマイネロｰドナイト, 51,中谷雄, 1.6, 43,  -3,  -9, 9, 68.7,⑨⑦⑦, 8,11, ブライアンズメテオ,---,田中勝, 3.7, -4, -33, -39, 7, 14.0, ⑩⑩, 8, 7,Ｍアサクサマリンバ, 68,内田博, 0.8, 74,  -1,  16, 9, 28.4,⑪⑫⑪, 8,11,Ｇエアジパング, 85,横山典, 0.9, 85,  11,*  9, 7, 22.2,⑬⑬⑪
 9, 2,Ｌナムラハニｰ, 41,勝浦正, 1.7, 45,  -7,  -2,13,185.7,⑭⑭⑫, 9, 8, クロｰゼシチｰ,---,梶晃啓, 3.7, -5, -41, -32, 9, 50.2, ⑪⑪, 9, 1,Ｆレオソリスト, 76,江田照, 0.9, 71,   0,  12, 7, 22.3,⑤⑧⑧, 9, 5,Ｃトウカイメロディ, 88,吉田隼, 1.2, 80,* 15, -14, 1,  2.9,③④④
10,12,Ｉアカシサフィア, 48,田中勝, 1.7, 45,  -6,  -4,12,147.3,⑬⑬⑬,10, 3, テイクザフラッグ,---,三浦皇, 5.0,-21, -21, -69, 8, 15.7, ⑥⑧,10, 6,Ｇヒロノキョウシュウ, 75,小林淳, 1.4, 70,  -1,  11,14,143.4,⑭⑭⑭,10,10,Ｉマキハタサイボｰグ, 82,小野寺, 1.6, 80,  11,  -1,12,226.2,⑮⑭⑬
11,11,Ｊタイキバラｰド, 48,吉田隼, 2.1, 41,* -1, -18, 5, 10.9,③③③,,,,,,,,,,,,,11,13,Ｃロｰゼウィｰク, 79,平野優, 2.1, 62,*  2,  -2, 6, 10.2,②②②,11, 8,Ｎロｰドキャニオン, 78,蛯名正, 1.6, 79,  11,  -4, 9, 70.5,⑭⑪⑫
12, 7,Ｐトミケンヴォｰリア, 13,石橋脩, 3.7, 32,  -8, -18,16,457.2,⑮⑮⑭,,,,,,,,,,,,,12, 9,Ｉロｰンジャスティス, 72,北村宏, 2.2, 62,   0,   2,13, 59.8,⑧⑩⑫,12, 6,Ｊハギノジョイフル, 81,三浦皇, 1.7, 80,   9,   1,15,256.4,⑫⑮⑭
13,15,Ｍコスモブｰツ, 37,津村明, 4.3, 29, -14, -11,15,307.2,⑯⑯⑯,,,,,,,,,,,,,13, 2,Ｅコスモイフリｰト, 78,松岡正, 2.2, 61,*  2,  -1, 3,  6.7,③④⑤,13, 2,Ｌミッキｰミラクル, 80,クラス, 2.4, 73,* 14, -36, 8, 25.6,①①①
14, 3,Ｎアイティクイｰン, 34,横山典, 4.4, 25,* -1, -37, 7, 19.1,②②⑤,,,,,,,,,,,,,14, 5,Ｌサトノハピネス, 68,的場勇, 2.9, 61,  -1,  -2,10, 30.8,⑩⑬⑬,14, 3,Ｏベルモントルパン, 76,勝浦正, 3.1, 70,  13, -34,14,242.1,④⑦⑨
15, 4,Ｂタイセイエンプレス, 60,柴山雄, 4.7, 24,  -3, -34,10, 82.2,④⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｍレッドアゲｰト, 78,武士沢, 3.8, 68,  11, -34,13,232.3,⑨⑫⑮
16, 8,Ｏフレンドリｰパｰル, 24,的場勇, 4.9, 26,  -6, -31,11,143.2,⑦⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-4),,,,,,,,,,,
"単勝:720円 複勝:06=200円 01=210円 14=130円 枠連:1,280円",,,,,,,,,,,,"単勝:590円 複勝:01=210円 06=1,310円 02=140円 枠連:2,880円",,,,,,,,,,,,"単勝:340円 複勝:04=200円 14=1,140円 08=260円 枠連:1,620円",,,,,,,,,,,,"単勝:1,490円 複勝:01=310円 09=160円 07=170円 枠連:2,700円",,,,,,,,,,,
"馬連:2,160円 ワイド:01-06=580円 06-14=400円 01-14=390円",,,,,,,,,,,,"馬連:29,360円 ワイド:01-06=5,730円 01-02=310円 02-06=3,660円",,,,,,,,,,,,"馬連:10,140円 ワイド:04-14=3,460円 04-08=660円 08-14=5,270円",,,,,,,,,,,,"馬連:2,500円 ワイド:01-09=830円 01-07=960円 07-09=370円",,,,,,,,,,,
"馬単:3,990円 3連複:1,980円 3連単:16,650円",,,,,,,,,,,,"馬単:56,890円 3連複:20,540円 3連単:233,980円",,,,,,,,,,,,"馬単:15,460円 3連複:32,230円 3連単:180,680円",,,,,,,,,,,,"馬単:7,000円 3連複:4,170円 3連単:35,920円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝3570m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■12R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,ｲﾙﾐﾈｰｼｮﾝｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,市川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｋマイネイディｰル, 44,蛯名正,, 62,  -6,*  6, 9, 33.8,⑥⑦⑧, 1, 2, ニュｰレジェンド,---,柴田善,, 57, -12,* 11, 4,  5.8,⑧⑧⑥, 1,12, ランヘランバ,,五十嵐,,,,, 1,  1.5,①①①, 1, 2,Ｈヒットジャポット, 81,松岡正,, 87,  10,* 11, 5,  9.4,⑥⑤④
 2, 7,Ｄコスモソルフェリノ, 58,松岡正, 0.0, 63,  -2,   0, 2,  4.6,②④③, 2,12, バトルヴァイヤマン,---,的場勇, 0.1, 61,*-11,   9, 9, 88.1,⑤⑤⑤, 2, 3, マイネルネオス,,柴田大,240.2,,,, 2,  6.7,⑥⑥⑤, 2, 9,Ａラドラｰダ, 85,北村宏, 0.1, 86,  10,* 10, 1,  3.2,⑤⑥⑤
 3, 2,Ｃリンゴット, 58,後藤浩, 0.1, 57,*  4, -12, 3,  4.9,①①①, 3, 1, ヴァルディヴィア,---,三浦皇, 0.1, 59, -12,* 11, 1,  3.0,⑥⑦⑦, 3, 5, ハストラング,,高田潤,240.2,,,, 6, 24.0,②②②, 3, 1,Ｅラルケット, 83,後藤浩, 0.3, 81,* 20,  -9, 8, 16.0,①①①
 4,11,Ｇルｰビンシュタイン, 57,石橋脩, 0.2, 61,  -4,   0,10,129.1,⑦⑥⑤, 4, 4, ジャパンプライド,---,松岡正, 0.2, 57,*-10,   8, 3,  5.3,④③③, 4, 4, トキノナスティア,,浜野谷,241.4,,,, 7, 39.4,⑤⑤④, 4, 4,Ｂスティルゴｰルド, 85,蛯名正, 0.5, 80,  13,   0, 4,  9.0,②③③
 5, 8,Ａシャイニンロミオ, 63,横山典, 0.2, 59,  -6,*  4, 1,  2.1,⑧⑧⑥, 5, 5, セイントグロｰブ,---,津村明, 0.4, 55,*-10,   5, 6, 12.1,①①①, 5, 2, フェスティバルイヴ,,高野和,241.5,,,, 4, 11.0,④④③, 5, 5,Ｆテイラｰバｰトン, 82,デムｰ, 0.5, 80,   7,   9, 2,  3.9,⑧⑧⑦
 6, 6,Ｅデルマガネｰシャ, 58,内田博, 0.3, 59,  -4,  -1, 5, 21.0,⑤⑤⑦, 6, 8, アラビアンザサン,---,吉田隼, 0.5, 57,*-10,   5, 8, 35.7,③④④, 6, 6, エイシンボストン,,西谷誠,241.8,,,, 3,  6.7,⑧⑦⑦, 6, 7,Ｋマイネルプルｰト, 77,津村明, 0.6, 80,   6,* 10,11, 83.6,⑨⑪⑩
 7,12,Ｉコスモシャオロン, 52,中谷雄, 0.7, 54,  -6,  -3, 6, 21.5,⑩⑨⑨, 7, 9, トリトン,---,内田博, 0.6, 57, -15,* 12, 2,  4.1,⑪⑪⑩, 7, 9, モエレエキスパｰト,,大庭和,242.7,,,, 5, 18.7,⑦⑧⑨, 7, 3,Ｉアロマンシェス, 79,江田照, 0.8, 79,   6,   7,10, 50.7,⑩⑩⑨
 8, 4,Ｂコスモフロｰラ, 58,津村明, 1.1, 48,  -3, -14, 4,  8.9,④③④, 8, 3, トラファルガｰ,---,江田照, 0.9, 54, -12,   6,12,158.1,⑩⑨⑧, 8, 7, コアレスアルダン,,宗像徹,242.8,,,,12,146.0,⑨⑨⑧, 8,12,Ｄキタノリュｰオｰ, 83,柴田善, 0.8, 77,   7,   5, 6, 11.0,⑪⑫⑪
 9,13,Ｆソルトキャスケｰド, 57,岩部純, 1.2, 49, -12,  -1, 7, 25.1,⑬⑫⑪, 9, 7, エフティシュタルク,---,横山典, 1.1, 49,*-10,  -1, 7, 14.2,②②②, 9, 1, ジャイアンツエｰル,,穂苅寿,243.2,,,, 9, 56.0,③③⑥, 9,10,Ｃスペシャルハｰト, 83,内田博, 0.8, 78,   8,   1, 3,  6.7,⑦⑦⑧
10, 3,Ｐクィディッチ, 23,クラス, 1.3, 47,  -9,  -7,11,138.7,⑫⑩⑩,10, 6, トウカイオネスト,---,小林淳, 2.7, 40, -11, -12,10, 97.5,⑦⑥⑨,10,11, スズマｰシャル,,横山義,243.8,,,, 8, 55.3,⑩⑩⑩,10, 8,Ｌオリオンザドンペリ, 72,勝浦正, 1.0, 74,   3,   9,13,193.6,⑬⑬⑫
11,10,Ｈシンビジュｰム, 56,デムｰ, 1.4, 44,*  4, -30, 8, 26.6,③②②,11,11, タケデンイエロｰ,---,大庭和, 3.1, 36, -15,  -8,13,161.1,⑫⑬⑪,11,10, ザバトルメイトル,,石神深,247.4,,,,10,141.0,⑪⑪⑪,11, 6,Ｍショウナンタキオン, 63,田中勝, 1.1, 72,* 15, -15,12,125.3,④②②
12,14,Ｎサクラアレス, 35,北村宏, 1.4, 49, -19,*  7,14,259.0,⑭⑮⑮,12,13, ランドクラッシャｰ,---,デムｰ, 4.9, 25, -15, -24, 5, 11.5,⑬⑫⑬,12, 8, コｰド,,蓑島靖,248.9,,,,11,144.0,⑫⑫⑫,12,11,Ｇブリッツェン, 81,三浦皇, 1.1, 74,  11,  -7, 7, 12.1,③④⑥
13,16,Ｌピｰスワンレディ, 39,武士沢, 2.2, 39, -17,  -7,15,414.7,⑮⑭⑬,13,10, ベルモントタッチ,---,田中勝, 4.9, 26, -14, -26,11,111.8,⑨⑩⑫,,,,,,,,,,,,,13,13,Ｊニシノメイゲツ, 78,武幸四, 1.8, 65,   7, -10, 9, 26.5,⑫⑨⑬
14,15,Ｊソレイユレディｰ, 49,柴山雄, 2.3, 38, -18,  -5,13,241.7,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 1,Ｍバムシック, 38,柴田善, 2.7, 33, -15, -15,12,181.8,⑪⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 9,Ｏスカイアメリカン, 33,鈴来直, 3.9, 20,  -8, -44,16,600.7,⑨⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,
