10年 4月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 4月25日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾝﾀﾚｽｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃトウショウカズン, 61,田中博,, 68,*  5,   1, 3,  8.4, ③②, 1, 7,Ｅトウカイキアｰロ, 61,内田博,, 63,  -2,*  1, 4,  8.5,⑤⑥⑥, 1, 2,Ｇクロガネ, 67,秋山真,, 72,*  7,   4, 3,  8.7,③①①, 1,11,Ｅダイシンオレンジ, 92,川田将,, 91,  15,* 15, 4, 14.5,⑦⑥⑥
 2, 4,Ｋピュｰタｰ, 45,武幸四, 0.2, 69,*  6,   0,10,100.0, ②③, 2, 4,Ｇディレクシオン, 53,和田竜, 0.1, 62,*  0,* -2, 3,  5.8,③③②, 2, 8,Ｆタガノジンガロ, 68,藤岡佑, 0.2, 74,   4,* 10, 4,  9.5,⑪⑪④, 2, 3,Ｋナニハトモアレ, 90,藤岡佑, 0.2, 92,  12,* 20, 5, 24.3,⑮⑮⑫
 3, 3,Ｆコｰストバンクシア, 56,内田博, 0.6, 64,*  6,  -5, 2,  6.8, ①①, 3, 8,Ｃナンヨｰスラッガｰ, 63,幸英明, 0.2, 62,  -1,* -2, 2,  5.3,⑥⑤④, 3, 6,Ｅツルマルスピリット, 72,小牧太, 0.3, 70,*  6,   4, 2,  3.3,⑥②②, 3,13,Ｃフサイチセブン, 94,内田博, 0.4, 89,  15,  12, 2,  5.5,⑥⑦④
 4, 6,Ｂドクトルジバゴ, 64,川田将, 0.8, 62,   5,  -3, 1,  1.4, ④④, 4,12,Ｂナムラウォｰリアｰ, 64,渡辺薫, 0.6, 60,  -2,  -3, 1,  1.9,⑨⑨⑦, 4, 9,Ｂビタｰスウィｰト, 76,松山弘, 0.3, 73,   5,*  8, 6, 12.5,⑦⑥⑤, 4, 7,Ｉクリｰルパッション, 90,佐藤哲, 0.5, 88,  14,  11,10, 47.7,⑩⑩⑧
 5, 9,Ｄティアップエｰス, 60,川須栄, 1.2, 57,  -3,   4, 6, 25.7, ⑫⑫, 5, 3,Ｄコンカラン, 61,川田将, 0.9, 57,  -3,  -4, 6, 20.6,⑬⑩⑧, 5, 3,Ｄメメビｰナス, 73,佐藤哲, 0.4, 72,   4,*  9, 9, 18.0,⑩⑨⑨, 5, 5,Ｂシルクメビウス, 95,田中博, 0.5, 89,  14,  11, 3,  7.8,⑭⑧⑦
 5,12, リヴァプｰルシチｰ,---,和田竜, 1.2, 56, -10,* 11,14,186.1, ⑯⑯, 6, 1,Ｊアドマイヤドラマ, 49,安藤勝, 1.0, 55,  -2,  -7, 8, 27.8,⑦⑦⑨, 6,12,Ａマジェスティバイオ, 76,池添謙, 0.9, 66,*  6,  -1, 1,  3.2,⑤③③, 6,10,Ｈタマモクリエイト, 90,幸英明, 0.5, 88,  13,  14,14,136.1,⑫⑫⑩
 7,11,Ｅネオジェイズレｰヌ, 57,秋山真, 1.4, 54,  -6,*  4, 7, 29.2, ⑭⑭, 7, 6,Ｉジｰワンボｰイ, 51,浜中俊, 1.0, 56,  -1,  -8,12,221.5,④④⑤, 7, 7,Ｋアイノグロｰ, 62,幸英明, 1.1, 68,   2,   6,13,196.2,⑬⑬⑫, 7, 6,Ｄロラパルｰザ, 93,吉田豊, 0.5, 86,  12,* 15, 8, 30.3,⑪⑭⑭
 8, 7,Ｉナムラスパウト, 52,熊沢重, 1.4, 59,   5,  -9, 8, 70.3, ⑤⑤, 8,13,Ａシゲルサコン, 64,小牧太, 1.6, 50,  -3, -11, 5, 17.8,⑪⑧⑩, 8, 4,Ｃスｰサンストリｰム, 73,高倉稜, 1.4, 65,   4,  -1, 7, 13.0,④⑧⑧, 8,12,Ａトランセンド, 95,安藤勝, 0.8, 84,  16,   6, 1,  1.6,⑤⑤③
