10年 6月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
11, 4,Ｄキャンパスライフ, 60,西田雄, 1.7, 51,  -6,   0, 3,  5.0, ⑬⑬,11,13, シルクプラチナム,,平沢健,189.1,,,, 7, 32.5,⑨⑩⑩,11, 3,Ｃタスマニア, 57,菅原隆, 1.8, 49, -17,   7, 4, 11.1,⑮⑯⑮,11, 6,Ｏツルマルジャパン, 63,中舘英, 1.6, 57, -17,   6, 6, 16.1, ⑮⑭
12,13, カリズマトウショウ,---,菅原隆, 2.0, 46, -19,*  7,16,277.6, ⑮⑮,12, 3, プルプル,,山本康,190.4,,,,10, 94.6,⑬⑫⑫,12,13,Ｎアリアン, 40,大庭和, 1.9, 39,  -9, -13,12,101.3,⑥⑨⑫,12,15,Ｎオメガエクスプレス, 66,大庭和, 1.6, 56, -16,   5,10, 22.2, ⑭⑮
13, 9,Ｌユメミルアイチャン, 32,的場勇, 2.6, 42,  -2, -12,14,134.0, ⑧⑨,13,10, プロスペクタス,,石神深,190.7,,,,13,217.0,⑭⑬⑬,13,10,Ｉゴｰルデンブロンド, 44,的場勇, 2.5, 35, -14, -10,14,112.0,⑭⑭⑬,13, 5,Ｈブルｰカｰディナル, 71,江田照, 1.8, 52,  -2, -11,14, 45.5, ⑩⑩
14,16,Ｋアビｰロｰド, 34,二本柳, 2.7, 42,  -3, -11,13,106.3, ⑩⑫,14,12, アントルシャカトル,,柴田大,203.3,,,,11,168.7,⑪⑭⑭,14,11,Ｈクリアステイン, 44,宮崎北, 2.7, 33, -14, -13,15,128.9,⑯⑮⑭,14, 8,Ｆカツヨトワイニング, 73,嘉藤貴, 1.9, 53,  -2, -11,12, 33.7, ⑪⑫
15, 1,Ｉキスオブロｰズ, 42,石神深, 2.9, 39,   0, -17,11, 69.5, ⑤⑥,,,,,,,,,,,,,15, 6,Ｐマイネルイルマｰレ, 33,松岡正, 2.8, 32, -14, -14, 5, 16.7,⑬⑬⑯,15,11,Ｍレッドリップス, 67,後藤浩, 2.0, 50, -17,   1, 2,  4.6, ⑯⑯
16,15, ステキビｰナス,---,水口優, 4.3, 25, -28,  -5,15,202.4, ⑯⑯,,,,,,,,,,,,,16,15,Ｋスピリットワン, 43,郷原洋, 3.0, 27,* -4, -35,10, 58.3,⑤④⑦,16, 4,Ｐテレパシｰ, 43,菅原隆, 2.7, 41,   2, -26,16,190.3, ④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,
"単勝:360円 複勝:06=170円 08=740円 10=410円 枠連:1,090円",,,,,,,,,,,,"単勝:170円 複勝:04=110円 07=340円 09=150円 枠連:1,050円",,,,,,,,,,,,"単勝:260円 複勝:05=130円 08=450円 04=140円 枠連:2,570円",,,,,,,,,,,,"単勝:800円 複勝:10=540円 12=180円 01=450円 枠連:1,400円",,,,,,,,,,,
"馬連:3,730円 ワイド:06-08=1,530円 06-10=790円 08-10=2,970円",,,,,,,,,,,,"馬連:1,800円 ワイド:04-07=700円 04-09=230円 07-09=1,000円",,,,,,,,,,,,"馬連:3,810円 ワイド:05-08=1,080円 04-05=200円 04-08=940円",,,,,,,,,,,,"馬連:3,400円 ワイド:10-12=1,290円 01-10=3,990円 01-12=1,400円",,,,,,,,,,,
"馬単:5,740円 3連複:11,810円 3連単:56,320円",,,,,,,,,,,,"馬単:2,370円 3連複:2,080円 3連単:11,290円",,,,,,,,,,,,"馬単:5,550円 3連複:2,540円 3連単:19,060円",,,,,,,,,,,,"馬単:4,780円 3連複:16,410円 3連単:68,070円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  ダ1700m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,安達太良ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃオモイデサクラ, 57,後藤浩,, 67,*  3,*  4, 1,  2.9, ②②, 1, 5, マルタカシクレノン,---,内田博,, 30,*-28, -13, 1,  3.1, ①①, 1, 8,Ａヤマニンバッスル, 81,伊藤工,, 74,   5,* 10, 1,  2.5,⑬⑪③, 1,10,Ａアドマイヤマジン, 86,田辺裕,, 86,   7,* 19, 6, 14.4,⑧⑧④
 2, 1,Ｅダイワボニｰタ, 54,北村宏, 0.6, 59,   0,  -1, 4,  8.1, ④④, 2, 1, コスモサンドリヨン,---,田中博, 0.2, 31, -40,* -6, 5,  9.9, ⑧⑦, 2, 7,Ｂカｰネリアンシチｰ, 73,内田博, 0.9, 70,   7,  -1, 2,  3.2,③④④, 2,11,Ｄストロングバサラ, 85,北村宏, 0.1, 83,*  9,* 15, 1,  2.6,④④②
 3, 4,Ｇマコトジョセフィン, 53,的場勇, 0.6, 59,*  4,  -5, 7, 19.1, ①①, 3, 4, フォルスユキ,---,後藤浩, 0.2, 29, -36,* -8, 2,  3.3, ⑥⑤, 3, 3,Ｉカロルバンダム, 67,中舘英, 1.3, 66,   4,   0, 4, 11.1,⑩⑫⑫, 3,14,Ｍスｰサンライダｰ, 78,中舘英, 0.3, 83,* 10,  11, 9, 28.4,①①①
 4, 7,Ａマルタカボス, 62,蛯名正, 0.7, 58,*  2,  -4, 2,  3.6, ③③, 4, 9, マイネルマサムネ,---,伊藤工, 0.5, 21, -29, -19, 4,  6.3, ③④, 4, 2,Ｌミエノグレｰス, 64,田中博, 1.3, 68,   3,*  2,11, 71.1,⑫⑬⑪, 4, 7,Ｅタガノエスペランサ, 83,後藤浩, 1.0, 77,*  9,   8, 8, 25.9,③②③
 5,12,Ｊガリンペイロ, 48,伊藤直, 0.9, 55,  -2,  -3,11, 87.5, ⑦⑥, 5, 8, フィジｰクルｰズ,---,吉田豊, 0.7, 19, -33, -18, 7, 14.2, ⑤⑥, 5,13,Ｋシロイキセキ, 66,吉田豊, 1.9, 60,   6,  -7, 8, 24.2,⑨⑨⑩, 5,12,Ｆバロンビスティｰ, 81,蛯名正, 1.1, 78,   7,   9, 4,  6.3,⑦⑥⑦
 6, 6,Ｉノｰブルエｰス, 48,小野寺, 0.9, 56, -13,*  8,12,138.2, ⑬⑫, 6,10, パティオ,---,田中勝, 0.9, 18, -39, -17, 6, 11.2, ⑨⑩, 6,12,Ｄビクトリアスバイオ, 73,後藤浩, 2.1, 58,*  8, -12, 5, 15.8,⑤③②, 6, 3,Ｊランダムシｰド, 80,田中勝, 1.8, 73,   4,  10,12, 89.6,⑬⑫⑫
 7,13,Ｌカネトシデュレン, 39,大庭和, 1.0, 54,  -5,  -1,14,190.3, ⑩⑦, 7, 7, サンマルフェアｰ,---,宮崎北, 1.1, 13,*-27, -27, 8, 39.3, ②③, 7, 9,Ｇベルモントパッシオ, 67,西田雄, 2.5, 59,   7, -14,13,183.2,⑥⑥⑧, 7,15,Ｃシルクイｰグル, 85,柴田善, 2.0, 70,*  9,  -2, 2,  5.3,②③⑤
 8,11,Ｆヒデノキセキ, 54,松田大, 1.1, 53,  -8,   0, 3,  8.1, ⑪⑩, 8, 2, コスモアトミック,---,松岡正, 1.1, 16, -41, -18, 3,  6.2, ⑦⑧, 8,10,Ｆハエヌキ, 70,柴田善, 2.5, 57,   6, -12, 9, 30.1,⑧⑧⑦, 8, 5,Ｇトウカイプライム, 81,的場勇, 2.2, 71,   6,   2,10, 52.2,⑩⑨⑧
 9,10,Ｂブライティアカンナ, 59,田辺裕, 1.1, 52,  -1,  -7, 6, 16.0, ⑤⑧, 9, 6, マハリクマハリタ,---,柴田大, 1.4,  8, -47, -18,10, 81.7, ⑩⑨, 9,14,Ｅステディｰラブ, 71,田辺裕, 2.8, 55,   6, -14,12,111.1,⑪⑩⑨, 9, 6,Ｂドリｰムトラベラｰ, 85,松岡正, 2.6, 67,   6,  -1, 3,  5.4,⑨⑩⑩
10, 9,Ｈマルタカテンザン, 50,国分優, 1.2, 52, -13,*  4, 9, 26.0, ⑭⑬,10, 3, ジパングファｰスト,---,西田雄, 1.4,  8, -31, -29, 9, 80.3, ④②,10,11,Ｎストロングウェイブ, 57,郷原洋, 3.7, 52,   0, -10,15,424.1,⑭⑭⑭,10, 8,Ｈシルクプレスト, 81,江田照, 2.6, 67,   8,  -4, 7, 15.3,⑤⑤⑥
11, 3,Ｄシャインセレブ, 55,柴田善, 1.2, 52,  -2,  -6, 8, 23.8, ⑥⑤,,,,,,,,,,,,,11,15,Ｊケイアイスサノオ, 66,江田照, 3.9, 49,   7, -25,10, 35.9,⑦⑦⑤,11, 4,Ｉジャンバティスト, 80,内田博, 2.7, 69,   4,   3, 5, 13.8,⑮⑮⑭
12,15, シルキｰカレント,---,内田博, 1.5, 48,  -3,  -9, 5,  8.2, ⑧⑨,,,,,,,,,,,,,12, 6,Ｈスタｰノｰブルマン, 67,中谷雄, 4.2, 46,*  8, -30, 6, 21.5,④②⑥,12, 1,Ｋトｰセンマエストロ, 80,郷原洋, 2.8, 67,   5,  -1,13,175.7,⑪⑪⑪
13, 5, デンファレ,---,伊藤工, 2.1, 38, -28,*  6,15,246.6, ⑯⑯,,,,,,,,,,,,,13, 1,Ｃケイアイカミノアシ, 73,蛯名正, 4.6, 45,*  9, -35, 3,  6.7,①①①,13, 2,Ｎデイフラッシュ, 78,伊藤工, 3.0, 64,   3,   0,15,313.9,⑭⑭⑬
14,14,Ｋディｰズトムボｰイ, 42,大江原, 2.2, 39,  -9, -13,16,494.3, ⑫⑭,,,,,,,,,,,,,14, 5,Ｍカラフルパレット, 64,田中勝, 9.2,  8,   7, -71, 7, 22.5,②⑤⑬,14,13,Ｌグランプリヒｰロｰ, 79,吉田豊, 3.4, 60,   7, -10,11, 71.6,⑥⑦⑨
15, 2,Ｍアルファミッキイ, 38,田中勝, 3.0, 28, -21, -11,13,151.5, ⑮⑮,,,,,,,,,,,,,15, 4,Ｏサクラミリオン, 50,青木芳,14.4,-18, -43, -27,14,374.1,⑮⑮⑮,15, 9,Ｏミレニアムカｰスル, 65,田中博, 6.1, 45,   4, -28,14,296.9,⑫⑬⑮
16,16, アドバンスクラｰレ,---,江田照, 3.6, 20,  -3, -36,10, 33.7, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
単勝:290円 複勝:08=150円 01=230円 04=340円 枠連:650円,,,,,,,,,,,,"単勝:310円 複勝:05=130円 01=200円 04=130円 枠連:1,520円",,,,,,,,,,,,単勝:250円 複勝:08=120円 07=120円 03=220円 枠連:310円,,,,,,,,,,,,"単勝:1,440円 複勝:10=360円 11=140円 14=580円 枠連:1,850円",,,,,,,,,,,
"馬連:1,210円 ワイド:01-08=430円 04-08=820円 01-04=1,880円",,,,,,,,,,,,"馬連:1,370円 ワイド:01-05=460円 04-05=240円 01-04=550円",,,,,,,,,,,,馬連:300円 ワイド:07-08=160円 03-08=510円 03-07=510円,,,,,,,,,,,,"馬連:1,680円 ワイド:10-11=770円 10-14=4,510円 11-14=1,400円",,,,,,,,,,,
"馬単:2,190円 3連複:6,140円 3連単:26,770円",,,,,,,,,,,,"馬単:2,260円 3連複:1,220円 3連単:7,660円",,,,,,,,,,,,"馬単:580円 3連複:1,010円 3連単:2,970円",,,,,,,,,,,,"馬単:4,650円 3連複:14,230円 3連単:95,880円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,開成山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａスマｰトスペンサｰ, 65,後藤浩,, 72,*  7,*  5, 2,  4.1,①①①, 1,14,Ａフロｰリストライフ, 67,蛯名正,, 65,*  5,*  0, 2,  2.9,④②②, 1, 9,Ａサトノトップガン, 87,内田博,, 78,* -2,* 16, 1,  1.8,④④②, 1, 2,Ｇサングレアズｰル, 64,松岡正,, 77,*  3,*  6, 4,  9.8, ①①
 2, 8,Ｃシリウスリジル, 62,内田博, 0.7, 69,*  6,   1, 1,  2.2,②②②, 2, 8,Ｂメジロカトリｰヌ, 63,吉田豊, 0.8, 56,*  3,  -8, 1,  2.0,⑤③③, 2, 4,Ｂヒビケジンダイコ, 75,後藤浩, 0.4, 75,* -2,  13, 2,  3.2,⑥⑥④, 2, 5,Ｊサクラクロｰバｰ, 62,田中博, 0.7, 69, -13,* 13, 7, 20.6, ⑯⑯
 3, 2,Ｂダイビングキャッチ, 64,吉田豊, 1.4, 64,   3,*  2, 3,  5.1,⑨⑦⑥, 3,13,Ｄクサナギノツルギ, 55,田中博, 1.1, 57,   1,* -4, 3,  9.2,⑭⑨⑩, 3, 6,Ｉファｰストグロｰス, 64,吉田豊, 0.6, 70,* -2,   7, 4, 12.6,③③⑤, 3,16,Ａショウナンダンク, 75,内田博, 0.8, 67,*  2,  -3, 1,  2.1, ③③
 4,11,Ｅジンデンバルト, 60,田辺裕, 1.6, 63,   4,  -2, 4,  8.7,⑧⑥④, 4, 2,Ｈトｰセンピナクル, 48,小野寺, 1.4, 51,*  3, -15, 9, 73.6,②④④, 4, 8,Ｈマイネルファヴｰル, 65,松岡正, 0.6, 75,  -3,* 14, 3, 12.4,⑨⑧⑦, 4,14,Ｃスイｰトライラ, 73,的場勇, 0.8, 66,  -1,   0, 5, 12.1, ⑤④
 5,14,Ｄマルタノホシ, 61,宮崎北, 2.4, 58,  -2,   1, 5, 20.6,⑬⑪⑩, 5, 7,Ｊカンタベリｰナナ, 42,伊藤工, 1.5, 52,  -2,  -5,12,146.5,⑫⑫⑫, 5,11,Ｅスプリングバレル, 67,宮崎北, 0.8, 67,*  0,   2, 7, 21.4,①①①, 5,12,Ｄマスタｰオブゲｰム, 71,田中勝, 0.8, 67,  -8,*  6, 2,  4.9, ⑩⑪
 6, 4,Ｎワｰルドエンペラｰ, 46,伊藤直, 2.5, 58,   2,  -6,12,106.0,⑥⑧⑧, 6,16,Ｃクラサヴィカ, 56,柴田善, 1.8, 47,   2, -18, 5, 15.7,⑧⑦⑤, 6, 5,Ｃシルクタイタン, 71,田中勝, 0.9, 67,* -1,   2, 6, 20.1,②②③, 6,13,Ｆオｰルライトナウ, 68,田辺裕, 1.0, 63,  -9,   5, 6, 17.7, ⑬⑨
 7, 9,Ｈサンワｰドネオ, 55,菅原隆, 2.7, 56,   4, -11, 7, 24.4,④⑤⑤, 7,10,Ｋエニイサンデｰ, 42,宮崎北, 1.9, 50,   1, -14,11,131.0,⑮⑩⑦, 7,10,Ｇビュｰティファイン, 66,蛯名正, 1.0, 66,* -2,   3, 5, 15.8,⑦⑤⑥, 7,15,Ｋインディゴライト, 62,伊藤直, 1.2, 61,  -9,   2,11, 56.4, ⑭⑭
 8,12,Ｏイワイザケ, 38,松岡正, 3.2, 53,   5, -17, 9, 47.3,⑤③③, 8,11,Ｅマックスプラスパｰ, 53,菅原隆, 2.0, 50,  -7,*  0,10, 85.0,⑯⑯⑯, 8, 7,Ｊダイワハンタｰ, 60,的場勇, 1.2, 65,  -3,   4,10,159.7,⑩⑨⑧, 8, 6,Ｍメタリック, 60,柴田大, 1.3, 60,  -6,  -1,12, 65.3, ⑧⑧
 9, 6,Ｋアルカスル, 49,小野寺, 3.3, 53,  -6,   0, 8, 42.0,⑭⑬⑫, 9, 4,Ｉモリナリ, 43,松岡正, 2.0, 48,  -2, -12, 4, 11.4,⑨⑪⑪, 9, 1,Ｄティアップアライブ, 68,中舘英, 2.0, 61,  -4,  -2, 9,109.8,⑪⑪⑩, 9, 7,Ｂロｰドカイザｰ, 73,吉田豊, 1.4, 58, -13,   4, 3,  6.7, ⑮⑫
10, 5,Ｊディｰエスリパルス, 51,北村宏, 4.3, 43,   2, -21,14,173.6,⑩⑨⑨,10, 9,Ｇデルママルチェッラ, 49,中谷雄, 2.2, 47,  -4,  -7,15,358.2,⑬⑮⑮,10, 3,Ｋフナベンケイ, 57,大庭和, 2.3, 56,  -4,  -6,11,221.5,⑧⑩⑪,10, 8,Ｅニシノオニテツマル, 69,後藤浩, 1.4, 58,  -4,  -5, 8, 28.8, ⑦⑦
11, 1,Ｆハッピｰデュランダ, 58,松田大, 4.3, 49,   4, -24, 6, 22.6,③④⑦,11, 5,Ｍダンスアムｰル, 38,西田雄, 2.4, 43,   2, -26, 7, 44.8,③⑥⑥,11, 2,Ｆサトノサｰガ, 66,北村宏, 2.9, 48,  -3, -19, 8, 27.1,⑤⑦⑨,11, 3,Ｌティｰガｰ, 61,小野寺, 1.5, 58, -10,   0,13, 80.8, ⑪⑮
12, 7,Ｇマイティｰアゲン, 57,田中勝, 4.5, 44,  -6, -10,11, 71.1,⑮⑭⑭,12, 1,Ｏニュｰトリノ, 33,大江原, 2.6, 40,   0, -27, 8, 46.6,⑦⑧⑧,,,,,,,,,,,,,12, 1,Ｉエアフォｰスワン, 62,伊藤工, 1.6, 56,  -2,  -9, 9, 52.5, ⑥⑤
13,15,Ｉゲットゼアｰ, 53,大庭和, 5.0, 38,  -5, -15,13,147.7,⑫⑫⑬,13, 3,Ｐサンキッス, 27,江田照, 3.0, 36,  -3, -24,13,215.1,⑪⑬⑬,,,,,,,,,,,,,13, 9,Ｈファルブジェナ, 63,北村宏, 1.9, 52,  -1, -14,10, 55.6, ④⑥
14,13,Ｌストｰクフィｰルド, 48,田中博, 5.7, 41,   2, -29,10, 49.8,⑪⑩⑪,14,12,Ｆジャトゥチンタ, 53,水口優, 3.9, 31,*  6, -56, 6, 35.2,①①①,,,,,,,,,,,,,14,10, アシュア,---,江田照, 2.2, 47,  -5, -15,15,236.7, ⑨⑩
15,10,Ｍイッサイガッサイ, 48,水口優, 8.0, 23,  -7, -37,15,227.8,⑦⑮⑮,15, 6,Ｌプリティキラｰ, 38,小林淳, 3.9, 31,  -2, -36,14,230.5,⑩⑭⑭,,,,,,,,,,,,,15,11,Ｎドクトルカｰル, 41,菅原隆, 2.5, 44,  -9, -14,16,310.6, ⑫⑬
,,,,,,,,,,,,16,15,Ｎジダイ, 35,石神深, 4.6, 29,   3, -58,16,506.6,⑥⑤⑨,,,,,,,,,,,,,16, 4,Ｏメイショウキヨマサ, 32,中舘英, 8.1,-28,*  3, -99,14,150.7, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
