10年 6月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 6月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  ダ1200m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天王山ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａネイルダウン, 64,川田将,, 60,  -7,*  6, 1,  1.5, ⑤⑤, 1, 4, ゴルデンシュライン,,西谷誠,,,,, 4,  5.4,⑦⑤④, 1, 4,Ｂビタｰスウィｰト, 76,ウィリ,, 68,   2,  12, 3,  4.3,③③②, 1,11,Ａサマｰウインド, 95,藤岡佑,, 88,* 12,  11, 1,  1.3, ②②
 2, 8,Ｂキュｰト, 62,藤岡康, 0.3, 58,* -5,   2, 3,  9.8, ③③, 2, 9, トウカイフラッグ,,北沢伸,195.5,,,, 3,  4.5,④④③, 2, 7,Ａメメビｰナス, 77,池添謙, 0.2, 66,   0,* 14, 1,  3.3,⑨⑦⑦, 2, 9,Ｂトｰホウドルチェ, 90,四位洋, 0.3, 85,* 13,   9, 3, 11.7, ①①
 3, 5,Ｇビントサリエ, 54,ウィリ, 0.4, 56,  -6,   2, 5, 16.3, ④④, 3, 3, ヒカリアライブ,,高野容,196.4,,,, 1,  3.5,②②②, 3, 8,Ｆタガノガルｰダ, 67,太宰啓, 0.4, 66,  -1,  14, 7, 14.9,⑧⑨⑨, 3, 3,Ｅマルカベンチャｰ, 87,安藤勝, 0.5, 83,  -1,* 20, 2,  7.6, ⑯⑮
 4, 7,Ｅオミヤゲ, 55,安部幸, 0.7, 55,* -4,  -3, 4, 10.7, ②②, 4, 1, トシナギサ,,高田潤,197.1,,,, 2,  4.2,①①①, 4, 3,Ｃプリティカポレイ, 70,秋山真, 0.4, 65,   0,  12, 5,  9.8,⑥⑧⑥, 4,12,Ｉアウトクラトｰル, 83,藤岡康, 0.5, 84,   9,  10, 6, 26.2, ⑥⑥
 5, 3,Ｎハマノツｰステップ, 36,高倉稜, 1.0, 50, -11,   1,13,152.5, ⑩⑩, 5, 2, トｰセンウｰノ,,難波剛,197.4,,,, 9, 53.1,③③⑤, 5,11,Ｈアルデュイナ, 63,福永祐, 0.8, 61,   1,   7, 8, 16.3,⑦④⑤, 5,10,Ｆカルナバリｰト, 86,上村洋, 0.8, 82,   6,  10, 5, 20.9, ⑧⑦
 6, 6,Ｄアビリティック, 56,池添謙, 1.1, 49, -12,   1, 7, 33.3, ⑪⑪, 6,10, クリノラブゴｰルド,,仲田雅,197.5,,,, 8, 32.2,⑫⑪⑪, 6, 2,Ｊヤマニンビサｰジュ, 61,高倉稜, 0.8, 65,  -2,* 14, 6, 10.8,⑩⑩⑩, 6, 1,Ｊプロセッション, 83,川田将, 0.9, 80,   6,  10,11, 58.2, ⑨⑧
 7, 2,Ｃキクノベリｰタ, 58,藤岡佑, 1.1, 51,  -8,  -3, 2,  6.5, ⑦⑥, 7, 6, プリンチパｰレ,,林満明,197.9,,,,11,115.7,⑤⑥⑥, 7, 5,Ｄランブリングロｰズ, 69,藤岡佑, 1.1, 60,*  3,   1, 4,  9.6,②②①, 7, 5,Ｄサンエムパｰム, 87,渡辺薫, 1.1, 78,   9,   4,14, 96.5, ⑤⑤
 8,16,Ｈキタノレリクス, 53,浜中俊, 1.5, 47, -13,  -1, 8, 57.3, ⑬⑬, 8, 7, ドリｰムストライド,,白浜雄,197.9,,,, 5,  8.1,⑪⑩⑩, 8, 9,Ｅスマｰトアルティラ, 67,岩田康, 1.2, 61,   2,   2, 2,  4.1,④⑤④, 8,14,Ｈグランドラッチ, 84,浜中俊, 1.1, 78,   1,  12,10, 51.6, ⑮⑫
